@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2-3,5,8,10-11,14,17'

@attribute At2 numeric
@attribute At3 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
85,57,60,100,55,87,0,1
92,33,97,41,0,100,37,7
78,39,86,58,50,100,0,3
93,36,30,85,53,100,0,9
82,85,100,0,34,62,100,8
63,23,56,34,0,11,23,2
61,33,66,100,77,79,26,1
100,18,43,82,22,0,1,1
100,27,0,19,0,100,40,6
100,55,39,84,76,68,20,9
77,33,55,35,8,9,17,2
91,67,61,33,6,0,3,2
60,42,90,97,72,68,22,1
94,61,100,44,13,44,29,7
85,63,75,43,17,11,1,2
88,78,79,47,32,75,0,3
97,0,24,3,0,46,89,8
96,60,87,0,26,0,100,5
92,51,100,57,14,59,33,7
100,13,0,58,76,63,28,4
84,0,35,19,67,65,70,0
86,44,54,39,13,14,2,2
84,70,78,38,10,0,14,2
75,79,47,84,64,62,0,9
94,2,0,0,25,100,100,0
74,68,100,60,34,96,0,3
76,27,48,0,40,8,98,5
65,49,91,90,67,56,22,1
87,36,56,40,19,15,16,2
65,35,1,36,0,0,54,8
100,47,14,26,0,93,25,6
100,8,0,33,41,100,32,4
69,49,87,45,16,0,7,2
100,50,20,5,0,100,37,6
100,10,57,0,29,2,96,5
81,52,17,100,68,75,0,9
100,67,39,23,0,73,26,6
99,16,89,0,18,73,100,8
54,38,82,88,63,70,13,1
67,31,90,75,44,100,0,3
100,31,36,22,0,0,58,8
89,0,46,49,100,44,62,0
91,0,52,93,69,78,24,7
80,8,37,49,22,23,5,2
82,45,1,9,0,100,85,0
86,54,85,32,0,100,40,7
100,9,0,28,38,58,32,4
89,62,61,6,47,100,100,8
100,31,100,80,62,0,9,8
74,13,55,98,80,59,28,7
98,10,61,85,63,47,23,7
100,23,89,0,8,32,85,8
100,58,30,26,0,80,31,6
92,0,10,0,31,95,100,0
58,36,87,100,75,77,25,1
75,69,93,43,15,0,2,2
85,48,83,56,38,86,0,3
81,36,80,0,22,29,94,5
56,34,69,95,72,62,24,1
80,12,38,4,44,72,100,0
99,18,0,81,95,86,30,9
84,0,8,0,26,100,100,0
100,36,11,39,35,100,21,4
95,44,58,0,30,3,100,5
95,44,12,53,45,100,0,5
100,30,5,28,3,100,25,6
44,98,65,84,52,70,35,9
68,51,96,100,75,100,0,9
92,50,100,70,36,36,26,7
100,46,22,18,0,100,32,6
63,61,67,14,50,100,100,8
83,100,54,47,13,46,30,6
72,52,100,96,72,81,24,1
92,0,57,13,0,5,74,8
93,0,61,25,0,29,100,5
93,59,21,53,56,100,4,5
100,44,17,27,0,84,35,6
96,5,0,0,25,100,100,0
76,23,81,62,35,0,0,2
100,44,54,23,0,9,44,7
79,37,59,0,35,78,97,8
55,39,76,100,75,72,25,1
100,57,100,62,23,53,36,7
92,45,38,0,39,57,100,8
100,25,0,46,47,83,45,4
62,8,12,15,56,90,81,0
100,27,65,90,62,100,0,9
100,21,91,0,25,91,99,8
77,0,13,9,41,100,100,0
80,35,80,61,39,100,0,3
3,28,62,43,71,89,98,9
77,62,100,58,40,92,0,3
73,61,0,55,77,99,23,9
98,8,56,0,42,77,100,8
83,42,100,43,0,11,27,7
100,0,0,43,46,92,24,4
45,27,63,100,74,63,24,1
90,87,81,71,46,100,6,5
100,53,80,30,0,100,36,7
63,45,1,0,18,100,98,0
91,0,22,0,30,91,100,0
98,22,0,0,15,100,100,0
99,0,29,36,0,43,60,8
91,14,50,7,0,4,91,5
88,0,25,0,35,94,100,0
79,21,31,34,2,34,8,2
100,63,26,33,0,54,31,6
96,27,64,0,42,0,96,5
91,79,100,56,37,0,7,2
79,37,56,52,27,0,0,2
96,46,64,31,0,10,55,7
94,29,0,79,98,64,33,9
26,57,98,100,63,100,0,8
37,24,73,50,90,43,66,0
51,33,68,85,59,58,7,1
87,1,76,28,0,0,94,5
54,40,78,100,74,69,24,1
90,57,86,62,45,100,0,3
65,68,73,40,0,0,5,1
100,20,59,0,16,7,93,5
98,43,68,35,0,39,51,7
85,34,85,38,0,14,37,7
100,26,0,36,40,84,35,4
98,89,97,79,77,100,2,9
93,60,65,33,0,11,37,7
79,69,88,56,38,100,0,3
79,64,30,73,63,72,0,9
86,60,96,63,47,100,2,3
100,11,0,45,39,83,19,4
100,17,0,40,38,100,21,4
86,79,15,60,53,99,0,5
89,20,36,0,45,77,100,0
100,57,23,35,9,61,20,6
100,19,0,0,25,100,87,0
95,74,25,53,45,99,3,5
69,24,0,100,99,100,32,9
85,39,83,60,41,100,0,3
39,35,69,100,88,69,30,1
75,21,0,28,60,100,100,8
100,57,21,22,0,100,37,6
100,38,12,42,39,100,26,4
81,43,86,60,43,100,0,3
66,47,81,50,0,27,8,1
100,59,24,29,1,73,26,6
95,1,41,0,24,12,93,5
89,54,40,78,46,92,0,9
93,0,69,0,20,51,94,8
100,59,64,21,0,0,49,7
88,4,0,85,91,76,30,9
99,58,100,61,30,1,33,7
100,29,0,38,44,77,36,4
100,44,11,22,0,95,40,6
100,10,0,34,35,93,29,4
93,43,66,39,0,40,42,7
69,71,67,31,1,0,1,1
55,33,95,70,43,0,0,2
100,51,21,18,0,100,23,6
100,32,5,15,0,100,24,6
100,5,0,41,41,100,22,4
90,43,52,0,39,52,95,8
87,58,77,45,20,0,1,2
79,30,54,0,42,0,96,5
81,49,38,0,42,25,90,5
96,41,86,57,23,87,30,7
87,47,96,57,22,49,29,7
100,23,66,0,27,0,100,5
86,27,46,45,16,34,1,2
81,72,100,49,25,0,0,2
73,60,100,55,20,0,35,7
100,31,0,43,68,76,27,4
58,35,70,100,74,82,23,1
100,58,63,34,0,0,44,7
100,0,51,11,0,44,71,8
92,49,100,45,6,64,31,7
72,16,40,12,53,79,100,0
63,71,10,43,4,0,38,8
98,5,0,0,23,100,100,0
82,49,100,63,40,85,4,3
94,16,0,1,0,100,100,0
95,21,86,0,25,68,100,8
52,23,79,58,60,74,100,0
68,71,100,0,35,66,100,8
73,92,100,80,61,19,20,1
0,42,77,73,100,29,64,9
77,53,18,100,74,71,16,9
93,100,73,78,56,77,9,5
100,36,12,19,0,100,41,6
94,0,23,30,61,70,50,4
83,1,0,0,48,73,77,0
98,14,0,0,22,100,100,0
85,32,65,52,24,30,4,2
100,26,0,36,35,100,26,4
98,80,100,39,0,5,28,7
86,37,85,67,36,100,0,3
70,42,69,32,3,0,9,2
100,46,100,89,48,20,22,8
100,38,65,36,0,40,41,7
100,35,6,28,0,96,42,6
92,37,76,47,5,0,8,2
100,46,8,26,0,85,35,6
100,0,9,47,61,82,34,4
80,40,81,60,30,100,0,3
84,41,49,40,11,21,6,2
73,23,41,0,44,18,100,5
82,62,76,40,16,0,13,2
83,42,59,34,27,30,11,2
52,33,68,100,77,82,23,1
88,40,65,55,29,11,0,2
96,41,100,49,0,53,33,7
100,53,24,31,0,50,30,6
100,4,0,46,52,88,32,4
87,60,69,52,44,96,1,3
100,47,10,37,8,88,25,6
94,47,97,56,13,67,19,7
100,0,23,14,0,24,96,5
100,19,0,32,35,96,34,4
93,0,81,100,75,100,41,9
62,52,78,100,70,99,39,9
90,53,86,38,0,93,33,7
93,35,84,81,61,70,20,7
95,49,83,38,0,42,28,7
100,0,6,0,30,88,97,0
94,0,65,100,76,47,22,7
99,66,100,41,1,25,23,7
55,18,70,79,50,100,0,3
89,52,100,65,43,25,2,2
95,32,78,55,13,50,32,7
74,74,22,68,72,88,0,9
81,0,60,0,4,27,100,5
60,0,15,9,0,47,100,8
74,47,0,100,89,100,25,9
85,69,78,56,44,93,1,3
100,43,15,23,0,100,43,6
75,26,61,48,22,26,1,2
91,4,0,0,25,100,100,0
77,52,100,0,24,56,94,8
97,14,50,100,75,100,2,9
94,5,62,100,68,100,2,9
100,13,57,78,85,41,29,4
100,1,0,43,61,73,40,4
82,3,100,100,62,84,50,9
100,39,0,39,44,100,32,4
100,54,17,50,47,85,0,5
94,0,73,21,0,20,67,8
84,71,100,52,31,0,0,2
81,46,0,100,98,100,30,9
84,0,14,0,25,100,93,0
100,49,15,28,0,85,39,6
76,75,33,74,55,100,4,9
100,36,9,13,0,100,42,6
0,42,83,68,100,29,69,9
92,20,7,0,10,18,100,8
26,15,60,100,87,64,29,1
76,78,26,86,83,76,18,9
88,68,60,68,44,78,6,3
73,35,100,68,35,26,31,7
100,9,0,0,17,100,88,0
93,70,75,17,0,6,24,2
83,38,93,71,48,34,2,2
71,28,65,40,12,13,11,2
66,33,65,100,92,80,29,1
78,26,95,82,61,62,14,3
100,25,0,28,33,99,35,4
84,33,100,0,13,46,100,8
73,23,0,100,78,77,24,9
63,52,86,24,0,0,2,2
75,38,90,48,6,55,43,7
100,41,18,23,24,94,27,4
72,28,66,38,10,0,5,2
100,38,8,22,0,100,25,6
83,36,66,39,0,24,50,7
69,36,77,100,76,57,26,1
91,57,100,62,29,5,35,7
92,46,11,56,43,81,5,5
99,89,46,48,20,43,10,6
78,34,80,57,43,100,0,3
78,25,74,81,57,72,10,3
92,51,85,100,56,100,0,9
100,38,0,53,62,73,42,4
37,15,52,100,82,80,27,1
98,67,47,68,55,100,0,5
100,24,0,26,27,100,31,4
100,16,10,48,2,0,11,1
100,0,67,0,3,41,80,8
73,26,66,63,33,12,0,2
82,45,8,77,68,93,0,9
89,44,100,35,0,12,35,7
100,0,0,40,64,92,31,4
100,62,36,24,0,100,37,6
88,29,82,0,19,0,95,5
100,6,0,50,63,73,31,4
95,71,36,48,48,91,0,5
100,10,0,38,49,85,32,4
86,22,39,17,61,70,100,0
84,72,92,53,49,100,0,3
55,14,38,23,66,81,78,0
96,89,92,48,29,80,0,3
40,30,67,100,75,72,25,1
100,34,8,23,0,100,38,6
95,78,71,27,0,1,21,2
63,42,94,62,54,100,0,3
100,23,0,18,1,100,29,6
100,46,14,31,0,100,24,6
84,70,96,54,27,75,0,3
88,98,95,33,0,5,37,7
88,2,13,0,43,93,100,0
94,18,4,0,17,100,100,0
43,35,67,100,75,86,25,1
81,43,96,61,47,100,0,3
93,5,7,0,27,100,100,0
74,89,96,50,24,0,7,2
63,42,95,81,60,63,20,1
73,45,90,90,68,73,23,1
67,72,1,37,0,0,44,8
86,71,32,61,58,63,0,5
59,53,87,41,12,0,1,2
100,53,22,21,0,97,54,6
100,41,18,36,22,100,20,4
66,61,0,0,32,92,61,0
83,21,0,1,0,100,70,0
85,48,84,48,6,48,28,7
80,30,96,100,62,100,20,9
89,17,0,0,21,100,100,0
100,53,91,29,0,5,49,7
100,0,20,0,11,100,86,0
100,6,0,28,38,100,29,4
100,11,0,0,7,100,79,0
91,66,100,60,35,0,0,2
95,46,9,37,3,80,29,6
80,53,100,38,2,9,27,7
100,47,52,24,0,0,37,7
100,44,14,18,0,100,40,6
87,91,81,58,41,87,0,3
100,18,0,17,19,100,22,6
100,14,0,16,22,100,30,4
60,46,100,89,67,34,22,1
89,65,85,35,0,12,48,7
93,9,72,100,79,100,8,9
78,35,77,50,23,0,1,2
0,44,80,70,100,38,68,9
66,32,100,87,65,27,22,1
38,18,49,100,92,85,31,1
99,100,62,85,57,55,8,5
78,30,62,59,31,14,1,2
100,45,11,15,0,100,57,6
42,0,44,15,64,68,93,0
82,8,36,0,36,14,100,5
81,5,8,0,44,92,100,0
60,96,0,54,11,13,45,8
82,79,100,56,45,80,0,3
97,3,14,0,37,90,100,0
89,40,64,27,0,15,36,7
100,67,29,33,0,70,18,6
100,1,0,29,42,75,46,4
84,60,100,60,31,80,0,3
100,43,0,99,90,84,24,9
100,2,0,48,70,86,27,4
75,49,24,27,0,0,55,8
21,41,73,100,84,73,28,1
95,9,73,11,0,10,99,5
87,13,0,0,29,100,100,0
94,40,64,48,23,13,5,2
77,39,49,27,0,32,6,2
91,10,34,0,23,62,87,8
100,55,27,27,0,100,27,6
79,48,77,53,28,83,1,3
37,34,68,100,77,50,26,1
100,53,28,57,53,76,4,5
100,16,59,0,14,10,95,5
100,67,37,43,14,30,21,6
100,28,4,21,0,100,27,6
100,24,54,0,29,0,88,5
58,25,68,59,22,0,10,2
66,0,39,8,53,75,100,0
100,59,58,21,0,0,40,7
94,42,42,0,37,16,95,5
97,0,11,0,30,92,100,0
93,57,97,37,0,53,41,7
94,0,27,99,51,48,24,7
83,0,41,0,20,50,100,8
100,41,0,37,40,83,30,4
89,64,63,20,1,18,8,2
87,37,98,87,65,63,22,7
78,27,42,33,4,14,0,2
85,4,49,0,24,49,88,8
100,12,0,26,31,100,31,4
100,13,46,7,0,16,94,5
89,52,94,63,40,19,0,2
87,53,65,33,19,46,0,2
70,81,72,35,0,0,6,1
100,61,24,26,0,80,40,6
100,54,0,10,0,100,51,6
88,89,93,39,12,0,0,2
100,45,21,33,26,86,30,4
96,39,13,39,44,100,0,5
84,47,100,61,38,5,0,2
100,48,15,31,0,95,38,6
94,9,42,0,41,73,100,0
91,94,68,73,40,100,6,5
86,77,80,86,63,100,13,5
97,0,9,0,34,100,100,0
91,20,83,13,0,3,82,5
100,55,22,27,0,61,39,6
82,52,62,45,20,11,2,2
91,75,74,39,13,0,15,2
91,86,98,33,0,0,43,7
100,42,11,7,0,100,35,6
78,34,67,40,0,34,46,7
100,3,0,3,0,100,66,0
64,16,57,48,17,1,0,2
91,23,52,0,30,5,100,5
100,0,14,57,82,74,31,4
99,8,24,28,0,0,64,8
100,15,0,32,46,87,30,4
100,0,3,34,36,100,25,4
57,87,0,55,15,40,45,8
100,0,22,89,80,62,27,9
92,0,56,100,79,46,27,7
64,22,55,23,64,74,91,0
76,54,88,53,28,0,21,2
100,67,100,57,42,0,14,1
100,11,59,0,17,65,100,8
63,69,100,85,62,43,17,1
91,15,25,0,39,78,100,0
87,53,82,56,50,100,0,3
74,65,70,25,0,4,5,2
91,19,49,18,70,62,88,0
100,64,36,36,0,48,19,6
100,52,23,20,0,100,30,6
83,18,0,4,0,100,71,0
71,38,47,49,4,2,1,1
55,45,86,96,68,41,9,1
100,25,0,0,22,100,98,0
85,73,3,91,100,79,32,9
100,66,86,40,0,9,44,7
97,37,57,4,46,100,100,8
84,67,68,0,40,100,100,8
100,22,0,0,8,100,86,0
100,21,0,10,0,98,58,0
98,66,30,60,48,64,0,5
100,1,0,0,14,100,97,0
97,41,59,0,9,5,44,7
100,17,0,0,10,100,79,0
96,26,76,99,80,47,26,7
100,24,0,33,38,100,39,4
85,3,4,68,61,80,0,9
91,34,77,69,39,32,43,8
91,44,74,51,26,12,0,2
67,39,80,93,70,93,23,1
83,60,100,53,45,96,0,3
98,58,23,60,57,69,0,5
76,49,90,52,39,100,0,3
93,69,38,31,4,100,25,6
59,20,100,90,67,33,22,1
96,100,53,74,58,77,9,5
100,16,0,0,1,100,61,0
83,30,61,39,0,31,48,7
78,50,16,19,0,99,63,0
98,60,12,64,58,78,0,5
100,4,7,0,21,89,97,0
98,0,39,13,0,46,77,8
95,39,67,57,36,100,0,3
100,4,40,76,49,100,0,9
100,24,0,2,5,100,34,6
97,0,57,16,0,2,98,5
76,80,5,60,63,100,30,9
100,74,100,46,15,17,33,7
71,39,100,73,48,11,1,2
77,24,1,36,0,0,55,8
100,28,11,12,0,100,36,6
81,70,95,55,31,0,2,2
100,39,1,22,0,93,46,6
71,0,15,100,75,93,25,9
100,55,18,28,0,79,42,6
96,92,72,81,64,100,5,5
61,63,100,90,67,55,22,1
92,29,50,94,58,100,0,9
84,92,40,40,0,67,39,6
100,33,0,39,47,90,32,4
98,100,49,62,53,78,0,5
100,0,2,46,55,72,38,4
97,30,71,100,83,47,28,7
18,39,82,100,62,100,0,8
100,14,0,44,62,92,32,4
74,40,70,42,15,0,1,2
84,39,0,9,0,100,88,0
83,0,4,0,28,100,100,0
100,70,50,58,43,10,15,1
96,35,50,21,0,2,52,7
96,17,0,0,11,100,84,0
50,66,46,31,68,100,100,8
100,11,0,0,14,100,80,0
100,0,12,27,34,75,40,4
100,41,14,23,85,77,53,0
95,58,73,47,23,0,2,2
94,70,76,54,35,78,0,3
86,100,100,78,45,88,2,5
85,66,36,50,36,87,0,5
78,37,62,60,45,100,0,3
88,34,4,66,68,100,0,9
98,57,100,52,13,55,36,7
71,61,70,46,0,0,11,1
100,23,2,24,0,100,30,6
100,28,0,26,32,100,32,4
100,14,63,40,0,17,33,7
81,62,27,59,63,91,0,9
100,41,20,24,0,0,48,8
85,67,56,79,65,86,0,9
88,15,25,27,0,0,58,8
78,35,56,40,11,5,2,2
100,17,0,0,20,100,96,0
79,5,32,19,60,81,94,0
100,67,26,31,0,71,36,6
100,4,0,39,64,82,28,4
80,69,66,24,0,9,13,2
34,35,68,100,79,75,27,1
100,42,14,33,9,77,17,6
45,100,66,82,48,65,38,9
75,55,0,45,62,100,36,9
92,0,47,96,71,76,23,7
89,52,46,0,6,51,84,8
96,64,100,41,8,53,26,7
91,0,25,9,53,82,100,0
100,86,98,81,77,98,6,9
100,0,5,55,73,60,38,4
66,48,12,5,0,89,64,0
86,21,66,0,25,0,100,5
81,40,0,63,91,99,8,9
96,67,76,59,40,88,0,3
71,20,40,0,52,24,95,5
74,23,83,42,0,100,34,8
100,23,0,41,43,77,31,4
87,0,46,11,0,19,99,5
59,3,39,18,54,90,100,0
100,62,100,61,25,21,34,7
100,0,38,0,12,30,98,5
94,14,31,0,36,58,97,8
100,12,0,5,0,100,42,6
47,19,54,100,75,86,25,1
100,18,9,31,35,100,35,4
100,52,24,22,0,100,49,6
100,12,0,31,62,100,42,4
49,30,69,100,76,62,25,1
97,74,100,40,3,5,28,7
98,30,66,93,71,56,17,7
67,14,50,17,57,72,100,0
46,27,61,100,78,80,27,1
100,75,59,73,54,100,0,5
96,20,0,0,23,100,100,0
100,28,0,37,33,100,31,4
100,0,6,58,82,58,48,4
100,21,0,0,21,100,97,0
91,39,40,0,31,19,91,5
85,10,0,0,22,100,96,0
85,18,74,0,16,0,95,5
74,29,66,27,74,64,73,0
95,26,43,43,15,42,0,2
52,85,0,39,0,9,56,8
82,51,86,74,49,40,0,1
98,8,73,0,5,35,90,8
78,30,0,39,0,21,60,8
75,21,42,0,35,4,96,5
71,39,82,95,71,87,22,1
89,63,84,38,14,0,13,2
100,57,26,36,7,44,20,6
98,6,96,97,72,100,43,9
95,45,60,20,0,5,40,7
75,21,52,44,18,28,12,2
84,57,73,0,6,45,80,8
86,27,0,0,5,100,71,0
56,100,26,51,9,0,46,8
100,4,0,31,38,96,32,4
100,0,73,0,9,54,93,8
73,25,54,65,35,22,5,2
49,81,100,87,53,68,0,8
96,2,53,0,10,6,94,5
93,34,0,71,94,74,31,9
100,8,0,40,55,100,29,4
83,0,0,0,17,100,88,0
88,3,77,96,72,37,24,1
91,41,64,50,29,100,0,3
78,44,95,66,43,100,9,3
37,31,60,100,89,89,30,1
100,0,54,5,0,34,71,8
100,43,16,16,0,100,31,6
97,54,40,88,80,61,0,9
100,46,57,23,0,0,50,8
92,68,100,68,41,89,9,3
90,8,1,31,0,0,65,8
88,56,100,75,55,70,9,3
99,57,97,40,3,28,28,7
100,0,11,45,57,100,24,4
100,23,27,0,45,85,95,0
79,26,70,0,33,0,100,5
33,26,51,82,100,89,34,1
98,0,36,0,0,16,79,8
100,60,20,19,0,100,37,6
36,23,69,100,75,46,25,1
100,24,0,36,35,100,32,4
100,0,42,0,15,73,99,8
98,54,79,31,0,6,49,7
83,77,14,68,46,100,0,5
100,9,0,43,53,76,23,4
75,15,77,0,34,72,100,8
63,45,48,59,19,0,1,1
99,27,45,96,75,100,0,9
83,50,85,23,0,0,18,2
91,46,20,29,0,100,37,6
85,25,37,0,39,12,87,5
80,23,57,70,41,38,0,2
68,94,84,58,17,0,1,1
87,20,58,0,31,3,100,5
63,0,39,100,87,81,30,7
55,62,100,98,73,62,24,1
93,4,43,0,16,48,86,8
79,36,54,49,24,9,3,2
94,22,90,3,0,0,73,8
30,38,69,100,80,66,27,1
83,32,67,59,29,18,0,2
96,47,100,73,37,41,20,7
82,71,100,60,36,79,0,3
67,50,100,86,65,42,22,1
100,22,38,64,19,0,2,1
83,38,79,47,4,62,32,7
100,39,0,38,39,100,31,4
83,61,93,59,48,100,0,3
66,21,66,63,32,6,0,2
86,99,100,87,73,45,16,5
93,35,100,100,86,86,32,9
89,0,44,0,33,5,100,5
69,58,62,61,23,0,3,1
83,37,61,53,27,3,3,2
96,20,0,0,1,100,84,0
93,51,100,59,28,54,27,7
93,0,16,0,34,85,100,0
76,22,55,42,16,7,7,2
72,65,16,36,0,0,39,8
100,0,19,52,70,70,32,4
86,30,65,60,37,100,0,3
82,51,93,66,51,100,14,3
100,63,44,28,1,68,25,6
99,48,75,25,0,100,37,7
100,7,0,20,32,100,34,4
93,34,59,36,0,19,46,7
91,59,62,36,11,19,0,2
100,51,26,13,0,100,31,6
81,61,91,63,46,85,0,3
82,69,74,49,33,94,0,3
67,44,100,36,0,100,52,8
74,4,73,72,50,100,8,3
91,58,32,87,76,52,10,9
95,0,3,0,16,100,85,0
95,41,100,67,23,48,38,7
71,32,37,57,19,0,1,1
87,11,18,0,35,91,100,0
100,0,20,10,49,77,54,4
92,30,50,0,45,78,100,0
75,46,66,42,14,0,11,2
56,23,61,100,77,69,26,1
72,24,21,8,47,90,100,0
97,64,69,13,50,100,100,8
81,31,69,52,26,0,0,2
100,29,0,21,0,100,29,6
100,14,0,0,17,100,89,0
67,32,58,42,8,0,12,2
89,52,64,21,0,0,46,7
82,38,74,0,33,53,100,8
98,35,83,92,75,39,24,7
90,0,16,12,57,76,79,0
100,59,36,33,3,42,27,6
88,40,59,36,11,9,15,2
64,52,12,100,76,86,20,9
23,44,87,50,84,41,80,0
100,65,34,50,40,76,0,5
86,77,100,63,40,70,0,3
96,38,100,0,20,51,100,8
95,69,99,35,0,40,47,7
84,50,100,44,0,21,28,7
100,1,0,36,46,85,46,4
100,0,1,46,53,100,34,4
64,100,63,85,61,100,33,9
100,63,79,36,0,21,29,7
90,0,51,19,0,43,75,8
17,24,64,100,84,32,28,1
89,63,96,53,47,100,0,3
85,48,100,76,51,100,3,3
64,85,39,56,71,100,0,9
92,2,16,37,0,0,65,8
94,9,20,0,36,70,100,8
64,100,27,63,65,91,36,9
71,0,31,12,51,84,100,0
93,40,57,17,0,12,48,7
92,24,71,0,0,21,92,5
94,68,89,33,0,3,50,7
67,80,67,0,36,83,100,8
100,0,1,43,67,67,45,4
98,0,7,0,30,100,100,0
100,4,0,53,69,71,24,4
96,0,7,0,11,100,86,0
72,50,61,33,12,29,0,2
74,74,42,36,0,0,41,8
87,27,55,68,50,100,13,3
98,17,0,0,36,100,100,0
99,52,17,32,0,68,45,6
100,13,66,93,70,0,0,8
78,40,54,45,19,26,0,2
54,47,69,68,35,0,0,1
93,88,86,53,38,5,10,2
69,43,77,45,9,0,0,2
82,50,86,57,46,100,0,3
86,44,35,25,4,33,1,2
98,76,39,51,36,100,26,4
82,68,42,32,0,0,49,8
98,58,90,27,0,0,37,7
89,100,79,67,50,18,17,1
79,73,61,95,55,84,0,9
90,68,69,47,37,80,0,3
93,14,0,0,12,100,83,0
89,26,27,32,0,0,61,8
100,86,100,27,0,0,34,7
100,46,95,41,0,49,22,7
61,45,90,54,17,0,0,2
95,27,57,31,0,3,51,7
51,25,65,100,76,65,26,1
100,69,40,31,0,36,27,6
61,34,84,94,71,70,24,1
92,38,59,31,0,0,39,7
96,26,3,24,0,88,52,0
84,44,67,55,44,100,0,3
83,0,0,0,35,100,100,0
78,44,47,26,0,27,7,2
100,0,68,4,0,21,73,8
76,41,100,66,45,94,0,3
92,52,98,48,13,59,17,7
82,77,100,90,71,58,0,5
77,33,56,37,4,4,5,2
98,65,19,61,67,74,13,5
54,30,54,64,27,5,0,1
73,7,63,98,73,80,24,1
85,73,100,87,74,62,0,5
70,61,91,53,24,0,12,2
89,45,77,45,10,59,24,7
80,59,2,45,10,0,33,8
98,27,57,0,22,0,95,5
83,52,100,41,0,30,40,7
100,15,4,43,27,59,18,4
98,77,89,27,0,0,29,7
100,14,0,33,47,61,38,4
91,73,100,100,73,100,4,9
86,74,96,42,42,98,0,3
75,28,66,65,37,0,0,2
83,61,23,33,0,100,29,6
71,54,31,10,46,100,100,8
93,62,74,42,0,1,37,7
100,68,37,37,4,45,27,6
87,20,92,15,0,6,90,5
100,10,0,39,58,100,35,4
100,58,28,57,58,64,0,5
100,37,61,2,0,34,72,8
55,43,46,36,0,0,0,1
70,60,100,61,47,83,0,3
74,80,23,22,0,100,82,0
100,0,56,0,22,100,91,8
49,35,82,100,74,65,24,1
85,67,82,51,38,90,0,3
93,16,69,0,19,10,100,5
87,100,91,76,54,92,1,5
97,60,27,45,6,36,34,6
0,29,53,74,100,81,34,1
100,11,0,49,80,70,32,4
72,44,73,50,20,0,0,2
76,80,44,85,71,96,15,9
