@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,10-11,16-17'

@attribute At5 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,4,10,30,7
100,1,12,37,7
82,24,74,16,3
75,67,100,22,9
100,50,68,0,3
5,75,84,0,4
100,50,77,0,3
47,71,94,0,9
100,0,66,85,8
8,0,100,19,6
100,16,15,4,1
0,35,86,0,4
41,54,70,64,0
100,4,31,28,7
10,43,100,0,4
94,47,100,3,3
20,0,85,29,6
0,92,67,0,9
23,0,100,34,6
25,69,92,0,4
74,76,62,0,1
70,7,0,0,2
87,100,14,58,9
63,26,0,12,2
100,38,88,17,3
49,93,73,0,9
57,0,12,37,7
77,39,0,0,2
100,46,18,0,2
81,47,100,9,3
28,0,43,23,6
57,75,81,0,1
38,47,9,99,5
55,70,72,39,0
0,0,100,6,6
80,75,96,0,1
100,52,83,18,3
72,45,100,1,3
0,81,88,0,9
96,40,100,0,3
100,21,52,39,7
2,20,100,85,0
68,37,100,0,3
66,74,59,0,1
100,39,95,74,8
18,24,85,0,4
68,0,9,41,7
81,53,100,0,3
32,57,100,9,9
89,76,29,0,7
0,56,88,0,4
26,0,88,4,6
65,75,82,0,1
63,29,19,6,2
56,66,62,0,7
87,49,85,0,3
10,0,0,91,8
61,30,4,0,2
64,60,35,0,3
58,30,50,34,8
66,0,6,98,5
0,37,100,0,4
41,38,77,4,5
100,40,80,83,8
10,24,96,91,0
54,80,78,0,7
0,97,98,0,9
0,0,100,100,0
15,28,96,92,0
100,47,0,66,8
69,51,77,8,9
14,0,95,34,6
73,74,84,0,1
0,82,95,0,9
39,58,100,5,9
46,26,73,84,8
79,35,100,77,8
7,67,86,0,4
87,69,57,0,9
0,0,28,85,8
47,94,77,0,1
0,5,40,70,8
55,24,2,8,1
53,0,36,67,7
50,0,75,15,6
43,17,21,100,5
38,0,0,61,8
0,25,100,67,0
10,26,98,89,0
93,8,0,0,2
100,47,88,0,3
46,48,100,6,9
89,33,97,10,3
44,18,0,5,1
35,100,21,0,0
76,0,0,38,7
0,19,100,98,0
100,6,0,35,7
10,2,0,50,8
100,32,83,11,3
0,0,97,100,0
4,0,100,15,6
0,58,100,0,4
82,76,59,0,1
35,0,20,100,5
21,46,53,5,1
77,74,73,0,1
0,30,88,0,4
5,0,0,76,8
37,6,76,25,6
61,87,88,0,9
0,77,78,0,4
32,8,40,20,6
20,69,49,17,0
0,52,79,0,4
87,17,49,100,8
0,0,10,82,8
77,74,64,0,1
82,0,3,35,7
100,2,29,45,7
99,38,67,0,3
82,45,100,10,3
0,31,89,0,4
0,33,95,0,4
100,38,95,0,3
43,0,91,34,6
3,25,100,90,0
76,0,100,58,7
91,37,100,0,3
20,0,92,46,6
56,44,88,10,9
24,57,65,5,5
9,4,100,30,6
73,0,0,7,2
71,34,86,1,3
21,20,2,7,1
69,78,88,0,1
23,0,90,42,6
37,18,4,98,5
7,62,83,0,4
0,0,12,76,8
66,43,100,4,3
12,0,100,13,6
100,33,17,30,7
29,74,63,0,9
51,15,30,1,2
0,29,100,76,0
94,73,100,0,9
6,28,100,90,0
36,11,52,15,6
92,42,100,0,3
100,0,91,33,7
78,8,40,37,7
54,18,15,0,2
100,37,78,79,8
78,0,30,45,7
44,46,94,13,9
14,36,83,59,0
68,80,90,0,1
60,9,58,21,6
78,0,37,100,8
47,72,85,0,7
100,38,89,86,8
52,68,74,0,7
0,82,80,0,9
26,0,68,13,6
85,43,83,0,5
3,14,100,0,6
1,8,100,75,0
83,71,95,1,9
59,0,20,100,5
95,0,0,100,5
0,41,100,0,4
32,0,41,88,8
83,0,0,3,2
38,0,100,24,6
100,25,50,38,7
25,0,82,14,6
73,9,34,29,2
87,50,100,77,8
94,0,26,28,7
60,10,0,0,2
100,44,87,0,3
100,81,75,0,9
73,0,0,40,7
44,62,69,51,0
60,0,21,53,7
100,53,85,0,3
48,32,0,100,5
0,98,67,0,9
66,89,57,60,9
91,70,72,0,1
78,41,100,78,8
0,32,100,0,4
38,58,78,57,0
0,75,98,0,9
31,50,71,52,0
11,0,0,92,8
87,0,100,57,7
26,0,73,16,6
89,38,100,5,3
33,49,100,0,9
67,68,67,0,7
40,8,33,0,2
81,69,70,0,7
83,16,0,0,1
55,6,0,0,2
96,44,88,10,3
77,76,88,0,1
41,80,67,20,0
0,77,60,0,4
100,0,74,77,8
51,100,92,1,1
32,4,66,18,6
100,54,95,0,5
18,0,78,34,6
0,17,100,89,0
8,0,0,86,8
23,1,100,18,6
19,65,100,0,4
92,19,0,2,2
35,0,0,88,8
100,38,89,82,8
0,8,97,88,0
18,1,75,48,6
68,52,100,1,3
5,0,100,8,6
24,7,0,23,1
89,0,22,29,7
84,39,87,4,3
11,0,100,1,6
0,77,85,0,4
100,44,95,5,3
5,40,100,0,4
13,0,0,75,8
22,0,74,40,6
23,0,77,16,6
76,56,100,0,3
90,37,100,1,3
66,6,86,0,1
68,41,100,12,3
64,20,0,5,2
72,41,100,75,8
0,0,100,8,6
87,47,100,0,3
70,75,75,0,1
4,27,100,86,0
11,33,54,90,8
88,44,100,24,3
11,0,100,6,6
59,8,7,1,2
100,38,90,17,3
14,0,73,37,6
51,75,73,0,1
41,67,82,0,9
27,48,82,74,0
52,22,0,0,2
39,67,75,0,9
39,38,10,100,5
64,31,28,0,2
55,16,0,100,5
60,27,0,100,5
90,0,41,44,7
2,0,7,91,8
78,37,25,0,2
62,0,14,10,2
82,50,18,0,1
11,0,100,18,6
26,40,85,66,0
35,0,85,40,6
58,47,97,14,9
48,65,96,0,9
100,40,93,25,3
60,25,10,82,5
100,51,72,0,1
59,4,5,100,5
68,0,0,100,5
82,7,0,0,2
0,28,100,0,4
0,44,72,0,4
86,0,41,36,7
100,24,61,73,8
45,0,8,95,5
100,69,86,0,9
100,54,69,0,1
50,78,63,0,7
93,52,11,0,2
6,3,100,0,6
89,14,0,0,2
0,2,100,100,0
52,4,33,0,2
64,35,16,100,5
0,49,91,0,4
48,70,62,0,9
18,44,100,79,0
60,31,84,11,3
45,11,72,20,6
97,22,19,6,1
8,0,0,100,8
100,31,0,0,2
100,69,89,0,9
0,17,100,100,0
9,31,100,0,4
53,48,91,8,5
60,58,73,0,5
2,44,100,0,4
14,61,62,26,0
20,0,95,7,6
66,79,100,28,9
2,0,100,16,6
94,14,49,28,7
0,47,98,0,4
18,0,100,34,6
89,52,97,12,3
18,17,91,0,4
99,64,100,0,9
42,80,61,0,7
0,4,100,92,0
100,81,74,0,9
10,25,100,96,0
0,39,100,0,4
70,75,70,0,1
0,32,95,0,4
50,3,1,4,2
76,27,0,0,1
19,57,64,32,0
0,33,100,0,4
13,65,100,5,9
42,5,16,0,2
23,1,94,29,6
56,10,10,100,5
19,0,100,32,6
64,72,50,0,7
76,40,100,65,8
8,66,71,0,4
80,0,11,49,7
59,35,0,100,5
34,0,0,92,8
44,34,8,97,5
0,36,77,0,4
77,25,0,0,2
14,0,75,49,6
19,47,100,19,5
66,75,77,0,1
16,84,100,3,9
40,0,100,10,6
82,20,0,3,2
12,0,76,27,6
69,43,100,75,8
41,7,25,6,2
79,67,100,0,9
28,66,100,55,8
84,67,63,0,1
67,72,61,0,1
38,93,83,0,7
85,59,83,0,5
0,48,6,0,1
21,0,100,7,6
38,24,14,100,5
100,10,53,33,7
95,54,92,0,9
70,15,23,0,2
0,31,100,0,4
4,55,100,0,4
60,18,33,6,2
100,16,0,26,7
2,31,100,0,4
56,45,12,0,1
9,53,84,0,4
41,40,7,100,5
60,4,0,0,2
83,74,81,0,1
100,20,36,46,7
30,0,100,41,6
1,0,100,6,6
49,90,81,0,1
0,77,100,0,9
0,43,95,0,4
95,0,33,51,7
67,12,26,100,5
1,25,100,84,0
66,82,61,0,1
67,0,0,100,5
86,0,37,35,7
70,49,100,4,9
34,77,49,0,4
45,78,89,0,9
100,45,86,9,3
83,0,10,39,7
7,16,100,96,0
0,0,8,68,8
0,0,17,69,8
100,36,98,0,3
0,44,100,0,4
41,18,48,91,8
100,43,66,0,1
95,27,39,38,7
36,0,0,100,8
0,19,99,100,0
9,30,91,73,0
87,14,72,40,7
76,0,19,32,7
88,31,100,2,3
19,31,100,0,4
0,48,64,0,4
71,40,100,0,3
14,41,91,59,0
0,26,70,0,4
23,0,65,38,6
46,0,33,100,8
36,19,70,90,8
78,41,100,7,3
50,33,8,91,5
3,0,100,45,6
0,9,100,100,0
0,81,91,0,9
47,0,0,52,7
98,16,50,100,8
0,75,75,0,4
0,25,100,0,4
0,88,81,0,9
59,75,70,0,1
76,0,0,13,1
9,32,95,68,0
28,0,100,11,6
85,73,73,0,1
96,37,57,37,7
39,79,19,21,0
0,4,6,79,8
76,75,100,0,9
87,10,0,5,2
32,0,89,24,6
10,38,100,83,0
5,55,91,0,4
14,0,0,79,8
68,75,84,0,1
100,65,36,0,1
100,44,96,11,3
99,98,100,0,9
47,12,7,0,2
100,48,90,0,3
100,46,97,0,3
0,38,80,0,4
59,32,14,1,2
95,0,0,1,2
61,35,55,93,8
0,75,57,0,4
64,79,85,0,1
0,7,100,81,0
0,2,19,63,8
11,57,66,0,4
24,14,91,0,4
85,0,96,37,7
38,45,11,99,5
100,19,38,100,8
21,9,0,82,8
12,32,100,90,0
69,0,100,49,7
97,39,82,12,3
60,19,34,30,6
0,0,15,83,8
77,0,26,39,7
61,35,9,99,5
62,78,79,0,1
71,24,70,7,3
100,35,96,85,8
18,0,71,17,6
7,29,92,69,0
90,55,64,4,5
54,10,26,0,2
85,0,13,46,7
42,64,79,0,9
15,19,100,0,4
59,0,27,49,7
29,45,68,2,5
65,17,3,0,2
54,81,32,0,7
32,41,79,65,0
100,68,47,0,1
29,0,66,15,6
100,0,0,37,7
50,24,54,78,8
100,9,27,32,7
54,61,88,0,9
100,31,15,32,7
53,55,77,16,9
62,22,0,100,5
28,0,0,95,8
100,35,76,19,3
30,45,8,100,5
78,50,100,7,3
18,0,95,95,0
93,41,100,4,3
79,36,27,0,2
83,75,94,0,1
100,0,0,40,7
79,73,69,0,1
79,17,55,34,7
29,0,68,21,6
22,54,94,58,0
75,0,93,41,7
63,75,73,0,1
80,17,0,0,2
51,20,7,0,2
25,26,15,5,1
100,70,40,0,1
90,100,73,0,1
100,40,0,2,2
52,27,30,53,8
69,37,91,12,3
38,63,96,34,9
0,53,100,0,4
14,0,91,47,6
65,18,50,100,8
100,33,80,24,3
40,65,70,50,0
100,5,80,69,8
38,52,96,0,5
76,17,58,98,8
38,59,83,11,9
0,48,77,0,4
100,53,83,0,3
100,32,0,46,8
0,37,100,0,4
100,44,6,6,2
16,0,89,49,6
72,45,79,0,5
82,41,31,2,2
64,13,33,3,1
62,38,100,84,8
12,0,100,12,6
53,23,32,4,2
0,4,16,86,8
84,6,0,0,2
52,29,43,56,8
95,0,41,35,7
92,2,0,7,2
54,46,85,16,3
65,79,73,0,1
96,26,76,20,3
25,74,92,0,9
87,0,12,100,5
48,14,27,4,2
65,30,9,0,2
77,0,12,100,5
0,35,91,0,4
81,38,99,2,3
90,37,67,86,8
100,72,12,0,1
13,21,99,100,0
65,0,13,62,7
97,36,100,5,3
76,34,77,8,3
41,42,23,1,2
92,29,82,32,7
77,0,15,30,7
92,30,0,0,2
1,65,88,0,4
0,46,100,0,4
40,99,64,0,4
51,67,91,0,7
63,6,22,18,2
100,7,68,82,8
100,72,38,0,5
0,0,100,8,6
54,37,2,95,5
59,56,100,0,3
34,67,57,24,0
70,49,20,0,1
1,23,100,100,0
40,2,39,14,6
58,50,84,0,9
60,39,84,74,8
75,47,12,0,1
17,0,0,98,8
30,67,97,5,9
0,62,90,0,9
17,35,100,73,0
0,0,5,87,8
17,1,92,16,6
40,62,87,53,0
89,41,38,24,7
0,0,19,91,8
19,0,83,31,6
81,0,3,39,7
30,10,57,33,6
0,0,0,80,8
87,81,95,0,9
8,0,100,57,6
75,66,100,0,9
33,8,54,9,6
59,3,15,0,2
45,43,15,88,5
100,8,29,30,7
26,11,61,6,6
0,16,100,100,0
28,33,76,96,8
35,6,2,0,1
78,6,48,16,7
76,26,0,0,2
6,54,56,0,4
59,0,12,55,7
68,14,0,12,2
0,64,92,0,4
0,42,100,0,4
0,0,15,80,8
8,60,100,1,9
76,35,78,86,8
0,41,90,0,4
66,96,79,0,1
83,0,27,25,7
13,38,93,0,4
74,36,78,11,5
52,35,100,2,5
76,23,0,10,1
0,0,100,17,6
24,44,100,86,0
69,13,13,3,1
65,58,95,0,9
4,18,100,89,0
65,0,16,35,7
45,59,87,8,5
40,76,99,2,9
100,52,70,0,1
76,0,21,100,5
19,0,20,100,8
21,0,0,100,8
76,42,87,12,3
34,2,16,6,2
54,17,17,0,2
20,0,0,70,8
21,0,88,37,6
63,0,29,32,7
100,37,39,42,7
50,42,33,0,2
73,0,4,30,7
9,83,77,0,4
87,73,42,0,7
0,79,98,0,9
23,59,54,0,5
0,0,16,85,8
70,0,6,40,7
77,35,71,21,3
55,61,100,2,9
7,46,100,0,4
82,41,100,0,3
86,39,100,9,3
46,24,0,100,5
23,63,66,0,5
37,84,97,0,9
44,19,0,6,1
100,37,86,14,3
83,49,100,0,3
29,57,75,0,5
35,0,0,89,8
95,39,95,2,3
70,49,90,0,3
0,49,89,0,4
90,53,100,12,3
0,80,87,0,9
90,50,100,15,3
52,28,5,100,5
44,32,100,0,4
71,11,0,0,1
40,26,93,0,4
0,72,100,0,9
56,17,41,14,6
9,30,94,83,0
84,0,27,37,7
58,28,9,94,5
57,38,100,0,3
0,68,100,0,9
68,14,25,15,2
94,45,100,0,5
82,12,0,98,5
66,88,88,0,1
0,39,100,0,4
77,58,29,0,1
67,39,1,0,2
31,86,98,1,9
59,0,15,42,7
99,0,32,31,7
29,0,74,17,6
53,75,79,0,1
0,18,100,100,0
95,0,10,22,7
70,43,33,5,2
43,0,0,7,2
31,44,73,0,5
0,50,97,0,4
92,25,38,37,7
10,32,94,74,0
55,33,0,99,5
38,47,6,9,2
52,5,0,1,1
0,44,96,49,0
66,7,0,6,1
45,24,0,7,1
49,25,38,12,2
15,0,60,21,6
73,52,100,0,9
80,33,4,0,2
39,45,69,4,5
11,91,32,0,4
55,45,18,0,1
62,32,4,100,5
0,78,86,0,4
5,50,85,39,0
52,33,63,0,5
0,62,100,0,4
23,0,69,37,6
19,39,100,0,4
92,0,0,38,7
0,79,57,0,4
49,21,0,87,5
38,23,0,4,1
70,0,23,38,7
100,54,92,2,3
88,68,67,0,1
59,7,0,0,1
35,2,44,19,6
58,24,6,100,5
67,2,11,39,7
12,0,100,33,6
26,0,62,36,6
60,0,19,48,7
99,7,0,0,2
20,81,91,0,9
42,4,49,19,6
93,0,0,100,5
21,0,98,19,6
0,0,100,71,0
46,76,64,25,0
0,73,67,0,4
47,66,96,19,9
73,86,87,0,1
60,0,0,8,1
0,64,66,0,4
49,31,25,6,1
47,77,53,0,7
12,0,100,20,6
80,6,40,29,7
0,30,100,0,4
26,16,38,38,6
89,52,100,0,3
20,1,55,46,6
49,25,18,78,5
0,49,68,0,4
0,86,100,0,9
73,3,20,100,5
92,39,85,28,3
61,22,0,0,1
84,34,34,0,1
77,47,26,0,1
11,83,100,0,9
0,11,100,97,0
60,17,10,100,5
47,29,15,1,2
54,23,0,95,5
36,22,4,4,1
0,45,100,0,4
73,58,67,12,5
70,67,31,0,7
38,39,0,100,5
67,2,0,4,1
94,0,38,36,7
75,0,0,33,7
62,0,11,57,7
89,23,66,33,7
68,16,0,0,2
1,45,91,51,0
10,71,100,0,9
64,51,8,0,1
78,34,0,0,2
86,31,83,8,3
67,17,5,97,5
66,0,39,33,7
100,50,73,0,3
22,98,83,0,7
0,71,82,0,4
39,17,0,3,1
55,45,9,0,1
71,29,36,5,1
100,0,0,45,7
100,38,24,0,2
58,32,0,100,5
8,85,100,0,9
0,9,100,88,0
9,27,98,85,0
31,32,100,0,4
26,46,87,69,0
44,43,64,2,5
100,18,31,46,7
100,43,59,0,3
92,39,96,11,3
6,29,100,83,0
60,45,84,23,3
9,0,100,61,6
0,58,93,0,4
33,9,54,67,0
73,64,97,24,9
19,67,62,0,4
9,22,100,91,0
100,46,97,0,3
25,59,96,71,0
73,26,6,0,2
0,28,85,0,4
43,18,33,11,2
84,46,37,1,2
0,30,100,81,0
45,13,39,25,6
0,65,94,0,4
38,0,100,10,6
60,10,17,0,2
1,27,100,80,0
0,8,100,89,0
67,13,5,0,2
29,58,65,40,0
88,31,16,4,2
52,61,49,0,5
100,44,91,0,3
58,65,80,75,0
55,32,17,1,2
0,4,100,90,0
50,1,10,1,2
84,32,20,2,2
62,3,4,100,5
13,54,79,26,0
82,70,100,0,9
49,66,94,0,9
17,35,88,78,0
100,36,91,15,3
11,35,96,69,0
0,30,100,69,0
59,14,0,17,2
29,67,99,0,9
88,49,41,0,2
0,0,82,86,0
100,47,90,8,3
100,0,0,100,5
94,44,100,0,5
78,35,80,16,3
41,24,23,100,5
32,74,88,0,9
7,35,100,69,0
28,45,96,75,0
39,45,78,1,5
63,12,11,97,5
55,77,65,40,0
18,20,100,100,0
0,16,100,79,0
26,49,85,70,0
0,70,100,0,9
0,77,100,1,9
57,14,8,3,2
16,50,99,70,0
50,60,88,0,5
50,34,19,13,2
10,25,100,87,0
86,42,100,2,5
64,23,0,100,5
98,44,90,12,3
69,26,76,18,3
57,16,16,0,2
48,3,1,0,2
45,0,25,2,2
55,12,2,7,2
41,61,57,0,5
46,68,83,0,9
83,44,32,1,2
97,50,100,0,3
90,0,0,4,2
8,79,100,0,9
20,81,95,0,9
60,13,29,16,2
85,16,15,100,5
6,34,100,78,0
80,81,91,0,9
15,85,80,0,9
56,9,2,0,2
21,43,88,67,0
66,43,100,1,5
