@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R8,11,16-17'

@attribute At8 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
10,22,100,5
56,87,0,4
60,30,39,7
43,45,34,7
5,33,4,2
24,0,18,1
60,88,10,3
59,17,5,1
75,80,0,5
30,77,19,6
0,100,76,0
42,19,83,8
0,0,99,5
40,4,24,7
0,79,75,8
20,0,93,8
76,72,0,3
78,52,68,8
28,77,50,6
65,100,20,9
80,0,8,1
55,86,72,8
100,100,0,9
39,100,0,4
32,100,0,4
40,87,0,4
45,63,35,7
36,57,35,6
34,0,0,2
65,13,28,7
31,0,19,2
47,29,33,7
32,0,42,7
100,71,0,1
22,99,0,4
100,77,0,9
54,100,16,3
77,36,1,2
64,100,5,5
33,5,41,7
62,69,26,9
0,5,100,5
27,14,41,7
96,78,0,1
89,72,1,5
100,100,0,9
90,86,0,9
60,75,0,3
40,15,47,7
0,100,78,0
57,100,0,3
39,74,18,6
58,87,16,3
42,89,0,4
85,51,33,8
77,24,1,2
87,84,0,9
32,0,83,8
54,100,18,3
53,100,0,1
35,75,0,4
100,99,0,9
25,100,29,6
35,100,0,4
59,85,0,5
38,25,44,7
66,82,0,5
93,76,0,9
36,21,55,7
35,27,57,7
41,91,0,4
69,90,24,3
0,100,66,0
61,100,0,9
93,67,0,9
18,100,27,6
67,13,41,7
20,19,36,7
43,8,17,2
87,94,0,9
0,100,74,0
69,100,6,3
0,100,100,0
16,100,29,6
0,100,80,0
0,100,100,0
45,0,0,2
26,100,0,4
87,76,0,5
50,84,14,3
4,79,71,0
30,100,0,4
36,70,0,4
54,0,1,2
25,100,11,6
40,3,91,8
25,81,93,0
100,100,17,8
39,97,0,4
100,72,0,1
32,79,13,6
40,88,0,4
48,21,0,2
0,100,88,0
45,10,2,2
100,43,0,1
48,0,0,2
33,0,73,8
8,33,92,5
30,70,33,6
98,100,8,9
41,6,100,5
19,94,15,6
36,88,0,4
41,0,1,2
5,0,98,8
60,0,0,1
44,36,30,7
59,6,25,6
0,70,82,8
43,0,36,8
0,100,89,0
52,95,5,3
36,100,0,4
0,100,83,0
43,0,0,2
30,44,9,6
100,99,0,1
10,86,71,0
61,100,12,3
100,83,0,9
0,55,96,8
77,94,0,5
100,98,0,9
100,100,0,9
62,12,3,2
45,0,0,2
62,100,5,3
0,100,75,0
53,100,0,3
13,71,39,0
36,100,2,5
41,100,0,4
20,13,23,2
55,72,0,4
23,0,0,2
55,0,1,2
1,42,100,8
59,10,57,8
56,100,0,3
93,97,0,9
0,100,92,0
43,0,10,2
0,10,100,5
47,74,0,4
38,76,62,8
56,80,0,4
71,100,2,3
68,79,4,1
66,99,8,3
15,0,48,7
97,77,0,1
66,92,0,5
0,100,86,0
67,95,0,3
21,0,89,8
32,2,9,2
57,82,9,3
0,25,100,5
31,73,0,4
100,94,0,1
48,100,0,4
30,100,59,6
30,31,0,2
0,100,78,0
33,100,59,6
60,90,5,9
43,100,0,4
11,29,96,8
45,13,60,7
100,74,0,1
2,95,84,0
0,100,99,0
70,53,0,4
50,0,0,2
40,0,9,2
0,91,56,0
33,20,46,7
35,90,11,6
86,70,0,1
51,3,4,2
31,92,24,6
29,90,0,4
43,0,0,2
0,9,100,5
17,100,28,6
68,78,0,9
0,100,97,0
100,59,0,1
0,100,79,0
62,100,13,3
0,100,72,0
41,100,0,4
53,84,7,3
25,100,0,4
2,4,99,5
57,13,0,2
0,100,55,0
20,53,43,0
31,81,17,6
0,15,88,5
0,98,73,0
60,100,0,3
24,0,44,7
100,82,0,1
43,0,4,2
39,15,43,7
34,100,0,4
44,100,0,4
54,88,0,3
56,70,0,4
27,4,0,2
69,30,36,7
62,84,0,9
92,80,0,5
45,29,32,7
50,90,0,4
66,12,56,8
53,74,0,4
40,51,33,7
0,67,99,8
0,0,99,5
46,100,7,1
0,7,100,5
52,97,5,3
56,74,12,3
36,100,0,4
28,100,0,4
56,100,10,3
0,80,88,0
29,1,1,2
29,69,35,6
29,74,0,4
64,100,3,3
28,83,43,6
14,76,78,0
0,100,98,0
48,0,0,2
16,100,25,6
32,2,50,7
36,100,52,7
6,100,6,6
57,92,0,4
24,96,28,6
100,78,0,9
10,100,16,6
0,84,57,0
21,100,100,0
20,46,40,2
68,73,0,3
57,85,5,3
0,15,100,5
41,31,37,7
62,70,10,5
60,96,2,3
44,37,31,6
71,86,12,5
37,9,100,5
39,26,52,7
47,0,34,7
100,86,6,9
84,22,0,5
53,55,39,7
46,33,13,6
0,77,98,8
29,100,0,4
29,77,29,6
39,0,0,2
42,0,86,8
56,100,19,3
100,87,0,1
61,100,0,3
44,100,0,4
41,93,0,4
63,98,0,3
27,79,38,6
100,88,0,1
65,86,0,3
0,100,76,0
36,100,43,7
88,100,0,9
0,0,96,5
0,67,100,8
0,72,76,8
0,100,88,0
87,70,0,9
100,79,0,1
37,19,37,7
14,100,18,6
25,11,55,7
35,0,51,7
0,62,95,8
60,87,0,3
100,100,0,9
45,20,31,7
43,100,6,5
48,38,40,7
58,100,1,3
0,90,90,0
40,31,44,7
46,14,56,7
80,36,0,1
62,100,8,3
23,100,0,4
94,87,0,1
73,64,6,1
9,76,53,0
47,100,12,3
51,27,32,7
48,66,0,4
0,0,100,5
66,11,5,2
33,100,0,4
64,60,0,1
0,100,85,0
63,0,0,2
64,100,0,3
16,14,33,7
27,100,18,6
100,69,0,1
28,55,52,0
57,50,0,4
100,95,0,9
0,100,97,0
84,87,19,9
0,11,82,5
14,100,62,0
42,6,19,2
45,86,0,4
100,100,0,9
31,33,3,2
0,100,100,0
23,87,40,6
32,19,96,8
65,100,0,3
55,72,0,4
15,95,99,0
0,95,74,0
43,51,0,4
64,24,4,1
0,97,92,0
40,48,24,7
26,77,36,6
59,89,1,3
0,0,100,5
40,88,0,4
95,100,2,9
44,8,51,7
26,92,46,7
27,89,90,0
48,16,6,6
44,72,0,4
46,18,29,7
48,0,0,2
45,87,24,3
53,97,18,3
0,100,89,0
0,37,100,8
0,100,78,8
48,21,36,7
27,90,36,6
60,91,19,3
15,19,100,5
17,5,100,5
36,100,0,4
45,78,0,5
0,2,100,5
78,61,40,7
27,72,12,6
67,96,6,5
95,100,0,9
54,55,27,7
68,100,14,5
56,100,0,9
38,35,8,6
64,78,1,3
62,75,15,3
0,26,99,8
66,100,9,3
48,32,40,6
19,100,35,6
53,0,0,2
32,100,0,4
0,0,100,5
65,100,3,9
16,100,30,6
17,5,56,7
55,100,0,4
71,81,11,5
0,85,69,0
61,40,0,1
47,74,0,4
0,44,98,8
42,51,0,4
17,17,95,8
43,86,0,4
0,0,100,5
36,0,0,2
11,100,99,0
0,100,100,0
55,100,21,5
50,82,0,4
0,100,83,0
58,100,0,9
34,93,0,4
29,0,100,8
100,53,0,1
36,36,14,2
60,84,16,3
0,100,100,0
31,65,51,0
0,0,100,5
45,64,0,4
18,0,73,8
34,25,1,2
100,75,0,7
66,43,5,1
53,7,5,2
28,81,88,0
0,61,98,8
0,70,100,8
2,89,75,8
40,95,0,4
28,92,18,6
100,69,0,1
38,66,7,6
0,92,100,0
0,1,94,5
50,84,0,4
31,12,54,7
42,22,42,7
53,27,9,2
73,100,0,9
44,98,0,4
68,87,1,3
64,2,3,1
35,0,1,2
51,60,75,0
43,75,0,4
47,1,15,2
83,100,0,9
35,60,49,6
11,73,62,0
70,56,0,5
61,21,0,1
58,90,11,3
62,100,0,3
32,8,2,1
23,0,100,8
77,56,0,5
27,100,27,6
77,100,0,3
80,6,0,1
27,67,47,0
44,38,31,7
100,86,0,1
50,55,23,7
0,9,100,5
57,0,7,1
95,92,0,1
75,100,0,9
53,8,17,2
42,0,59,8
41,73,67,0
88,84,0,5
22,88,9,6
78,84,0,9
48,91,6,3
37,0,39,7
78,100,8,9
29,0,70,8
62,90,0,9
37,0,56,8
67,21,0,1
55,97,0,4
0,63,84,8
62,88,0,3
26,12,100,8
44,0,8,2
36,11,42,7
100,82,0,9
83,83,18,9
31,4,17,2
84,86,3,9
54,100,13,3
69,100,13,5
30,95,0,4
63,100,4,9
81,93,17,5
89,92,0,9
70,100,16,5
0,0,98,5
50,89,5,3
69,93,0,3
62,33,0,1
65,0,2,1
55,0,0,2
59,41,0,4
69,18,4,2
29,14,100,8
100,72,0,1
16,34,0,2
66,20,0,1
55,100,0,3
42,4,4,2
48,89,0,4
78,100,0,3
99,87,0,1
32,74,59,6
25,83,26,6
0,21,82,5
100,53,0,1
20,100,23,6
27,89,89,0
0,100,96,0
0,96,72,0
0,100,91,0
35,43,11,6
55,83,0,5
66,41,57,0
31,100,0,4
20,100,23,6
51,0,0,2
59,100,0,4
85,84,0,1
36,53,19,6
35,92,0,4
0,0,100,5
57,48,0,4
0,96,93,0
25,78,38,6
82,95,8,9
62,7,1,2
94,85,0,1
35,35,31,2
79,92,0,9
63,71,0,5
36,0,0,2
0,100,84,8
45,15,10,2
80,98,0,9
80,100,0,9
24,0,24,7
34,83,0,4
70,70,0,5
64,33,0,2
50,0,98,9
67,94,9,5
71,91,0,9
48,0,25,2
62,0,0,1
100,74,0,1
33,62,12,6
80,100,0,9
20,0,80,8
54,0,2,1
67,100,18,5
84,91,0,9
30,0,61,8
0,100,88,0
30,0,9,2
0,100,97,0
19,91,39,6
53,73,0,5
0,16,100,5
64,95,0,9
0,0,55,7
98,47,0,7
100,74,0,1
14,86,83,0
70,16,7,2
32,7,0,2
28,100,49,6
18,100,26,6
10,6,79,8
0,1,63,7
31,19,0,2
27,100,4,6
0,100,100,0
33,3,27,7
0,50,100,8
35,0,37,7
0,55,75,8
33,0,39,7
0,0,100,5
13,79,19,6
36,35,42,7
100,77,0,1
100,73,0,1
18,100,46,6
47,49,47,6
0,67,91,8
0,57,100,8
67,100,6,9
72,100,0,9
85,87,2,9
66,41,0,1
37,27,56,7
93,100,0,9
57,38,48,7
79,100,26,5
51,13,30,7
100,92,0,9
37,35,93,8
32,0,94,8
40,10,35,7
54,0,5,1
37,0,86,8
35,76,56,7
49,0,1,2
66,28,32,7
52,0,4,1
38,11,6,2
58,12,0,1
36,0,87,8
66,0,5,2
0,43,100,8
39,0,89,8
33,2,32,7
35,0,41,7
100,81,0,1
0,69,89,8
13,20,45,7
48,0,0,1
37,92,25,6
38,0,92,8
36,10,40,7
0,49,100,8
10,100,75,8
74,29,1,1
49,0,69,8
33,49,42,6
54,61,17,7
25,100,19,6
0,78,77,8
57,24,0,1
0,42,87,8
33,28,26,2
33,0,74,8
100,63,0,1
23,0,62,8
31,0,76,8
36,32,91,8
40,32,10,6
92,73,0,1
34,47,50,7
23,100,58,6
38,91,12,6
14,0,33,7
49,0,12,2
18,0,100,8
45,30,36,6
40,0,62,8
65,21,0,1
27,83,40,6
24,100,74,8
12,100,19,6
29,76,33,6
