@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,5,7,10-11,14,17'

@attribute At1 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,20,11,0,85,32,6
100,0,90,92,67,30,9
91,23,18,0,100,38,6
0,25,66,69,92,24,4
0,74,100,76,62,25,1
8,70,47,7,0,9,2
0,87,100,100,14,65,9
14,63,60,26,0,6,2
55,100,86,38,88,0,3
91,49,92,93,73,23,9
0,57,51,0,12,36,7
23,77,100,39,0,12,2
40,100,84,46,18,6,2
3,81,51,47,100,0,3
100,28,1,0,43,32,6
3,57,100,75,81,25,1
27,38,0,47,9,100,5
0,55,89,70,72,83,0
46,0,4,0,100,24,6
0,80,100,75,96,25,1
14,100,71,52,83,0,3
15,72,53,45,100,0,3
100,0,48,81,88,32,9
16,96,85,40,100,4,3
0,100,96,21,52,27,7
31,2,42,20,100,93,0
24,68,51,37,100,1,3
0,66,100,74,59,21,1
0,100,31,39,95,100,8
7,18,0,24,85,33,4
0,68,41,0,9,43,7
0,81,49,53,100,4,3
81,32,81,57,100,0,9
0,89,100,76,29,24,7
63,0,65,56,88,26,4
100,26,0,0,88,31,6
0,65,100,75,82,25,1
0,63,55,29,19,1,2
14,56,100,66,62,22,7
23,87,62,49,85,2,3
69,10,35,0,0,64,8
0,61,34,30,4,3,2
0,64,100,60,35,21,3
50,58,14,30,50,51,8
38,66,66,0,6,97,5
64,0,30,37,100,36,4
100,41,47,38,77,0,5
41,100,27,40,80,100,8
52,10,55,24,96,100,0
0,54,98,80,78,28,7
92,0,39,97,98,32,9
51,0,24,0,100,82,0
27,15,60,28,96,100,0
36,100,34,47,0,10,8
100,69,87,51,77,0,9
100,14,0,0,95,47,6
0,73,100,74,84,23,1
100,0,52,82,95,27,9
57,39,64,58,100,0,9
65,46,35,26,73,100,8
40,79,5,35,100,100,8
4,7,56,67,86,31,4
57,87,27,69,57,32,9
80,0,45,0,28,54,8
0,47,82,94,77,33,1
70,0,42,5,40,40,8
0,55,49,24,2,0,1
0,53,53,0,36,49,7
100,50,34,0,75,24,6
24,43,45,17,21,99,5
50,38,37,0,0,45,8
34,0,45,25,100,92,0
20,10,58,26,98,99,0
48,93,67,8,0,16,2
25,100,62,47,88,8,3
84,46,85,48,100,0,9
45,89,65,33,97,0,3
17,44,42,18,0,1,1
58,35,100,100,21,64,0
16,76,61,0,0,30,7
49,0,30,19,100,94,0
32,100,68,6,0,32,7
74,10,36,2,0,30,8
65,100,66,32,83,0,3
62,0,19,0,97,71,0
57,4,0,0,100,27,6
60,0,46,58,100,29,4
0,82,100,76,59,25,1
45,35,52,0,20,89,5
10,21,52,46,53,4,1
0,77,100,74,73,21,1
31,0,24,30,88,33,4
66,5,43,0,0,50,8
85,37,2,6,76,25,6
72,61,100,87,88,16,9
46,0,76,77,78,32,4
100,32,5,8,40,27,6
25,20,83,69,49,65,0
21,0,42,52,79,24,4
25,87,85,17,49,89,8
86,0,49,0,10,55,8
0,77,100,74,64,24,1
34,82,55,0,3,27,7
15,100,68,2,29,36,7
66,99,77,38,67,1,3
0,82,45,45,100,0,3
47,0,50,31,89,50,4
20,0,2,33,95,23,4
20,100,72,38,95,4,3
100,43,42,0,91,40,6
21,3,50,25,100,100,0
6,76,64,0,100,46,7
8,91,76,37,100,3,3
100,20,0,0,92,38,6
85,56,83,44,88,0,9
100,24,7,57,65,0,5
61,9,33,4,100,50,6
11,73,56,0,0,13,2
20,71,59,34,86,0,3
4,21,27,20,2,4,1
0,69,100,78,88,24,1
100,23,1,0,90,40,6
58,37,18,18,4,100,5
14,7,72,62,83,29,4
86,0,66,0,12,49,8
0,66,27,43,100,0,3
78,12,14,0,100,32,6
0,100,82,33,17,17,7
100,29,20,74,63,15,9
0,51,53,15,30,3,2
34,0,49,29,100,100,0
37,94,28,73,100,7,9
26,6,53,28,100,100,0
100,36,13,11,52,17,6
13,92,70,42,100,3,3
35,100,75,0,91,34,7
0,78,65,8,40,28,7
8,54,32,18,15,5,2
25,100,51,37,78,100,8
0,78,61,0,30,45,7
89,44,92,46,94,0,9
15,14,64,36,83,100,0
0,68,100,80,90,27,1
100,60,41,9,58,21,6
73,78,100,0,37,82,8
0,47,85,72,85,24,7
27,100,70,38,89,100,8
23,52,100,68,74,23,7
70,0,44,82,80,26,9
100,26,0,0,68,23,6
66,85,46,43,83,3,5
94,3,0,14,100,34,6
27,1,33,8,100,77,0
66,83,42,71,95,0,9
30,59,55,0,20,95,5
11,95,100,0,0,86,5
53,0,19,41,100,24,4
44,32,85,0,41,65,8
39,83,70,0,0,23,2
98,38,31,0,100,39,6
0,100,91,25,50,26,7
100,25,8,0,82,31,6
36,73,49,9,34,0,2
11,87,0,50,100,100,8
0,94,69,0,26,31,7
5,60,41,10,0,6,2
40,100,65,44,87,14,3
37,100,49,81,75,33,9
22,73,56,0,0,39,7
20,44,95,62,69,92,0
0,60,55,0,21,48,7
2,100,76,53,85,8,3
6,48,23,32,0,97,5
100,0,33,98,67,29,9
0,66,90,89,57,79,9
0,91,100,70,72,20,1
43,78,9,41,100,100,8
39,0,38,32,100,30,4
5,38,81,58,78,99,0
80,0,42,75,98,29,9
17,31,84,50,71,100,0
100,11,44,0,0,61,8
0,87,74,0,100,50,7
100,26,0,0,73,31,6
41,89,65,38,100,0,3
88,33,82,49,100,0,9
0,67,100,68,67,17,7
17,40,17,8,33,4,2
0,81,100,69,70,23,7
12,83,66,16,0,5,1
15,55,37,6,0,5,2
39,96,60,44,88,0,3
0,77,100,76,88,24,1
2,41,77,80,67,69,0
17,0,58,77,60,30,4
0,100,40,0,74,38,8
0,51,75,100,92,34,1
100,32,4,4,66,18,6
35,100,36,54,95,6,5
100,18,0,0,78,29,6
55,0,29,17,100,97,0
100,8,38,0,0,63,8
66,23,43,1,100,37,6
38,19,0,65,100,47,4
41,92,76,19,0,17,2
76,35,94,0,0,58,8
35,100,62,38,89,100,8
42,0,2,8,97,73,0
100,18,0,1,75,27,6
38,68,41,52,100,0,3
55,5,8,0,100,31,6
31,24,41,7,0,14,1
0,89,74,0,22,33,7
61,84,37,39,87,0,3
52,11,0,0,100,22,6
58,0,62,77,85,30,4
46,100,74,44,95,0,3
42,5,0,40,100,38,4
65,13,76,0,0,44,8
100,22,0,0,74,39,6
100,23,0,0,77,22,6
15,76,41,56,100,7,3
0,90,73,37,100,0,3
35,66,59,6,86,4,1
0,68,63,41,100,0,3
23,64,58,20,0,10,2
7,72,0,41,100,100,8
49,0,11,0,100,33,6
0,87,70,47,100,3,3
0,70,100,75,75,25,1
39,4,46,27,100,100,0
64,11,0,33,54,100,8
29,88,41,44,100,0,3
71,11,24,0,100,24,6
15,59,33,8,7,2,2
47,100,79,38,90,0,3
100,14,0,0,73,36,6
0,51,89,75,73,24,1
100,41,83,67,82,4,9
32,27,73,48,82,100,0
16,52,36,22,0,3,2
63,39,96,67,75,20,9
10,39,0,38,10,87,5
0,64,47,31,28,1,2
13,55,34,16,0,98,5
8,60,41,27,0,89,5
0,90,87,0,41,36,7
100,2,87,0,7,87,8
68,78,42,37,25,8,2
23,62,39,0,14,5,2
65,82,71,50,18,17,1
78,11,0,0,100,36,6
8,26,74,40,85,100,0
100,35,22,0,85,48,6
76,58,83,47,97,0,9
57,48,0,65,96,28,9
48,100,49,40,93,0,3
43,60,32,25,10,100,5
0,100,88,51,72,3,1
27,59,42,4,5,95,5
22,68,76,0,0,87,5
21,82,66,7,0,12,2
68,0,35,28,100,35,4
15,0,15,44,72,17,4
0,86,66,0,41,39,7
43,100,75,24,61,100,8
18,45,51,0,8,99,5
70,100,64,69,86,2,9
33,100,78,54,69,6,1
10,50,100,78,63,26,7
20,93,100,52,11,7,2
91,6,0,3,100,24,6
44,89,59,14,0,11,2
73,0,20,2,100,81,0
39,52,28,4,33,0,2
0,64,50,35,16,96,5
77,0,50,49,91,43,4
100,48,84,70,62,11,9
15,18,64,44,100,100,0
62,60,82,31,84,0,3
100,45,28,11,72,18,6
55,97,81,22,19,0,1
100,8,88,0,0,63,8
48,100,78,31,0,11,2
41,100,37,69,89,7,9
27,0,39,17,100,93,0
60,9,0,31,100,36,4
57,53,22,48,91,0,5
54,60,25,58,73,10,5
11,2,26,44,100,20,4
26,14,74,61,62,77,0
100,20,7,0,95,22,6
44,66,35,79,100,0,9
55,2,0,0,100,30,6
0,94,83,14,49,28,7
39,0,61,47,98,35,4
84,18,0,0,100,37,6
13,89,100,52,97,0,3
77,18,0,17,91,24,4
51,99,55,64,100,4,9
7,42,100,80,61,28,7
56,0,28,4,100,90,0
44,100,47,81,74,35,9
30,10,50,25,100,100,0
21,0,39,39,100,28,4
0,70,100,75,70,25,1
36,0,12,32,95,26,4
16,50,33,3,1,5,2
20,76,58,27,0,4,1
15,19,74,57,64,85,0
62,0,6,33,100,34,4
81,13,61,65,100,0,9
11,42,27,5,16,8,2
100,23,0,1,94,30,6
37,56,44,10,10,86,5
81,19,0,0,100,33,6
0,64,100,72,50,25,7
20,76,0,40,100,100,8
13,8,80,66,71,48,4
0,80,62,0,11,43,7
4,59,24,35,0,98,5
100,34,69,0,0,58,8
47,44,7,34,8,100,5
29,0,4,36,77,23,4
32,77,56,25,0,4,2
100,14,0,0,75,42,6
35,19,10,47,100,0,5
0,66,100,75,77,23,1
74,16,45,84,100,0,9
77,40,36,0,100,21,6
32,82,55,20,0,7,2
100,12,0,0,76,27,6
59,69,0,43,100,100,8
19,41,27,7,25,0,2
11,79,0,67,100,7,9
14,28,0,66,100,95,8
0,84,100,67,63,22,1
0,67,100,72,61,23,1
13,38,78,93,83,32,7
54,85,38,59,83,1,5
100,0,0,48,6,16,1
100,21,18,0,100,18,6
30,38,7,24,14,89,5
0,100,73,10,53,31,7
18,95,10,54,92,40,9
32,70,40,15,23,22,2
35,0,35,31,100,27,4
0,4,43,55,100,29,4
0,60,54,18,33,3,2
34,100,75,16,0,24,7
65,2,0,31,100,39,4
100,56,38,45,12,15,1
0,9,51,53,84,37,4
0,41,19,40,7,97,5
20,60,40,4,0,9,2
0,83,100,74,81,23,1
0,100,72,20,36,37,7
89,30,19,0,100,44,6
60,1,0,0,100,18,6
0,49,88,90,81,30,1
89,0,10,77,100,33,9
68,0,61,43,95,44,4
0,95,75,0,33,43,7
36,67,37,12,26,94,5
31,1,43,25,100,98,0
0,66,100,82,61,28,1
15,67,53,0,0,91,5
0,86,72,0,37,33,7
69,70,72,49,100,0,9
16,34,100,77,49,50,4
88,45,97,78,89,8,9
37,100,72,45,86,0,3
0,83,66,0,10,38,7
23,7,44,16,100,91,0
49,0,19,0,8,62,8
76,0,41,0,17,47,8
43,100,61,36,98,0,3
55,0,37,44,100,26,4
78,41,56,18,48,100,8
21,100,80,43,66,3,1
0,95,100,27,39,29,7
100,36,58,0,0,69,8
54,0,15,19,99,87,0
41,9,57,30,91,100,0
0,87,78,14,72,31,7
0,76,60,0,19,34,7
20,88,55,31,100,0,3
76,19,0,31,100,36,4
25,0,50,48,64,36,4
0,71,77,40,100,0,3
22,14,70,41,91,100,0
7,0,13,26,70,28,4
100,23,0,0,65,36,6
57,46,100,0,33,75,8
77,36,60,19,70,97,8
0,78,43,41,100,0,3
29,50,15,33,8,100,5
55,3,4,0,100,57,6
49,0,25,9,100,81,0
89,0,38,81,91,12,9
0,47,23,0,0,47,7
0,98,71,16,50,76,8
71,0,62,75,75,28,4
45,0,21,25,100,41,4
86,0,34,88,81,28,9
0,59,100,75,70,25,1
50,76,61,0,0,10,1
31,9,61,32,95,100,0
83,28,0,0,100,37,6
0,85,100,73,73,18,1
0,96,100,37,57,33,7
49,39,100,79,19,80,0
93,0,51,4,6,43,8
48,76,16,75,100,11,9
35,87,69,10,0,4,2
100,32,0,0,89,35,6
8,10,61,38,100,100,0
17,5,78,55,91,29,4
61,14,54,0,0,49,8
0,68,88,75,84,24,1
0,100,86,65,36,21,1
35,100,57,44,96,0,3
46,99,54,98,100,20,9
2,47,30,12,7,14,2
34,100,69,48,90,1,3
2,100,69,46,97,5,3
34,0,46,38,80,40,4
0,59,32,32,14,0,2
21,95,65,0,0,23,2
32,61,0,35,55,100,8
54,0,86,75,57,49,4
0,64,99,79,85,23,1
42,0,30,7,100,80,0
92,0,41,2,19,34,8
66,11,36,57,66,23,4
25,24,0,14,91,34,4
0,85,78,0,96,32,7
38,38,4,45,11,100,5
3,100,61,19,38,95,8
80,21,58,9,0,46,8
37,12,60,32,100,100,0
0,69,60,0,100,44,7
12,97,100,39,82,0,3
88,60,26,19,34,18,6
91,0,57,0,15,57,8
0,77,76,0,26,34,7
49,61,5,35,9,100,5
0,62,100,78,79,26,1
65,71,80,24,70,0,3
39,100,6,35,96,100,8
100,18,0,0,71,28,6
12,7,59,29,92,100,0
62,90,54,55,64,0,5
29,54,31,10,26,3,2
0,85,71,0,13,42,7
100,42,80,64,79,1,9
65,15,0,19,100,25,4
0,59,57,0,27,47,7
100,29,5,45,68,0,5
0,65,59,17,3,6,2
21,54,100,81,32,29,7
26,32,77,41,79,100,0
0,100,83,68,47,22,1
100,29,8,0,66,20,6
9,100,67,0,0,32,7
73,50,46,24,54,100,8
14,100,67,9,27,33,7
66,54,0,61,88,30,9
0,100,74,31,15,16,7
76,53,100,55,77,0,9
9,62,30,22,0,97,5
68,28,72,0,0,64,8
38,100,75,35,76,0,3
5,30,3,45,8,95,5
0,78,55,50,100,0,3
96,18,0,0,95,66,0
42,93,66,41,100,0,3
0,79,76,36,27,3,2
0,83,88,75,94,25,1
20,100,62,0,0,32,7
0,79,100,73,69,23,1
0,79,64,17,55,27,7
100,29,4,0,68,35,6
20,22,73,54,94,96,0
0,75,61,0,93,38,7
0,63,100,75,73,25,1
43,80,64,17,0,12,2
13,51,30,20,7,6,2
0,25,29,26,15,3,1
4,100,80,70,40,23,1
0,90,100,100,73,33,1
18,100,79,40,0,0,2
53,52,29,27,30,24,8
0,69,65,37,91,0,3
54,38,63,63,96,0,9
25,0,56,53,100,35,4
100,14,0,0,91,35,6
56,65,74,18,50,99,8
51,100,72,33,80,0,3
29,40,83,65,70,95,0
8,100,72,5,80,35,8
40,38,0,52,96,11,5
81,76,50,17,58,91,8
100,38,83,59,83,0,9
74,0,52,48,77,41,4
21,100,85,53,83,13,3
77,100,43,32,0,2,8
31,0,34,37,100,24,4
27,100,79,44,6,0,2
100,16,5,0,89,41,6
54,72,31,45,79,14,5
0,82,85,41,31,0,2
0,64,56,13,33,3,1
0,62,7,38,100,100,8
93,12,0,0,100,24,6
0,53,46,23,32,1,2
90,0,19,4,16,51,8
39,84,55,6,0,7,2
66,52,39,29,43,26,8
0,95,74,0,41,30,7
63,92,64,2,0,4,2
30,54,60,46,85,0,3
0,65,100,79,73,26,1
67,96,70,26,76,0,3
72,25,0,74,92,23,9
0,87,85,0,12,93,5
0,48,28,14,27,1,2
25,65,37,30,9,10,2
18,77,100,0,12,88,5
47,0,40,35,91,26,4
33,81,58,38,99,0,3
0,90,27,37,67,100,8
0,100,76,72,12,23,1
30,13,57,21,99,95,0
0,65,57,0,13,51,7
28,97,69,36,100,0,3
38,76,55,34,77,0,3
0,41,56,42,23,0,2
0,92,100,29,82,18,7
0,77,62,0,15,36,7
35,92,65,30,0,1,2
9,1,67,65,88,29,4
16,0,29,46,100,25,4
22,40,100,99,64,34,4
10,51,95,67,91,22,7
26,63,38,6,22,0,2
20,100,48,7,68,39,8
53,100,58,72,38,9,5
62,0,9,0,100,35,6
22,54,22,37,2,96,5
13,59,32,56,100,8,3
18,34,87,67,57,73,0
70,70,45,49,20,16,1
34,1,49,23,100,99,0
100,40,14,2,39,29,6
77,58,99,50,84,0,9
5,60,0,39,84,100,8
88,75,38,47,12,16,1
88,17,79,0,0,67,8
88,30,85,67,97,0,9
100,0,76,62,90,8,9
23,17,58,35,100,100,0
76,0,49,0,5,52,8
86,17,0,1,92,21,6
20,40,83,62,87,88,0
0,89,100,41,38,10,7
54,0,49,0,19,56,8
87,19,0,0,83,25,6
0,81,63,0,3,34,7
100,30,0,10,57,23,6
86,0,78,0,0,54,8
2,87,0,81,95,34,9
86,8,0,0,100,45,6
1,75,0,66,100,38,9
100,33,13,8,54,17,6
10,59,37,3,15,2,2
24,45,16,43,15,87,5
0,100,95,8,29,26,7
100,26,0,11,61,12,6
27,0,38,16,100,93,0
2,28,43,33,76,100,8
4,35,28,6,2,7,1
0,78,73,6,48,14,7
2,76,57,26,0,11,2
43,6,90,54,56,34,4
0,59,51,0,12,47,7
25,68,47,14,0,3,2
47,0,63,64,92,28,4
74,0,23,42,100,23,4
72,0,67,0,15,47,8
78,8,47,60,100,0,9
7,76,13,35,78,100,8
22,0,40,41,90,31,4
0,66,96,96,79,33,1
0,83,89,0,27,23,7
100,13,0,38,93,23,4
61,74,55,36,78,0,5
55,52,61,35,100,0,5
30,76,65,23,0,2,1
70,0,2,0,100,43,6
15,24,69,44,100,100,0
0,69,66,13,13,0,1
83,65,94,58,95,3,9
35,4,52,18,100,97,0
0,65,41,0,16,34,7
65,45,47,59,87,0,5
100,40,80,76,99,0,9
0,100,95,52,70,17,1
41,76,49,0,21,89,5
97,19,68,0,20,70,8
85,21,66,0,0,68,8
4,76,69,42,87,0,3
8,34,26,2,16,3,2
13,54,33,17,17,6,2
98,20,26,0,0,58,8
100,21,0,0,88,39,6
0,63,72,0,29,25,7
0,100,87,37,39,24,7
0,50,48,42,33,1,2
0,73,61,0,4,23,7
32,9,73,83,77,32,4
0,87,100,73,42,26,7
100,0,59,79,98,25,9
100,23,0,59,54,16,5
98,0,70,0,16,53,8
0,70,51,0,6,34,7
27,77,78,35,71,0,3
90,55,94,61,100,0,9
62,7,0,46,100,29,4
25,82,65,41,100,5,3
24,86,59,39,100,0,3
20,46,30,24,0,95,5
100,23,17,63,66,1,5
100,37,91,84,97,7,9
12,44,44,19,0,4,1
54,100,70,37,86,0,3
0,83,48,49,100,7,3
100,29,0,57,75,12,5
88,35,100,0,0,51,8
34,95,65,39,95,0,3
0,70,54,49,90,2,3
25,0,48,49,89,23,4
13,90,39,53,100,0,3
78,0,16,80,87,31,9
0,90,82,50,100,0,3
17,52,16,28,5,98,5
19,44,0,32,100,38,4
8,71,64,11,0,1,1
100,40,0,26,93,28,4
65,0,62,72,100,8,9
100,56,30,17,41,15,6
26,9,61,30,94,100,0
0,84,79,0,27,37,7
11,58,24,28,9,100,5
13,57,44,38,100,2,3
70,0,3,68,100,31,9
17,68,37,14,25,0,2
29,94,34,45,100,7,5
8,82,55,12,0,100,5
0,66,97,88,88,29,1
49,0,5,39,100,28,4
100,77,63,58,29,19,1
0,67,69,39,1,7,2
100,31,91,86,98,0,9
0,59,44,0,15,38,7
0,99,67,0,32,25,7
100,29,13,0,74,29,6
0,53,88,75,79,24,1
53,0,26,18,100,87,0
0,95,72,0,10,16,7
0,70,68,43,33,0,2
4,43,35,0,0,13,2
100,31,20,44,73,1,5
58,0,52,50,97,31,4
0,92,70,25,38,33,7
10,10,60,32,94,97,0
21,55,22,33,0,100,5
26,38,50,47,6,0,2
25,52,54,5,0,1,1
58,0,62,44,96,97,0
15,66,59,7,0,0,1
13,45,44,24,0,5,1
0,49,42,25,38,4,2
100,15,0,0,60,36,6
80,73,82,52,100,8,9
20,80,46,33,4,5,2
100,39,37,45,69,0,5
37,11,100,91,32,39,4
100,55,55,45,18,15,1
12,62,20,32,4,99,5
56,0,58,78,86,35,4
33,5,69,50,85,89,0
100,52,54,33,63,0,5
42,0,47,62,100,34,4
100,23,0,0,69,38,6
89,19,0,39,100,31,4
10,92,80,0,0,39,7
55,0,91,79,57,45,4
24,49,21,21,0,85,5
4,38,40,23,0,4,1
0,70,57,0,23,34,7
24,100,72,54,92,0,3
0,88,100,68,67,23,1
38,59,56,7,0,4,1
100,35,9,2,44,25,6
40,58,23,24,6,92,5
0,67,52,2,11,36,7
80,12,0,0,100,49,6
100,26,0,0,62,33,6
0,60,50,0,19,40,7
63,99,73,7,0,4,2
46,20,69,81,91,27,9
100,42,12,4,49,30,6
42,93,100,0,0,83,5
100,21,0,0,98,26,6
34,0,25,0,100,65,0
43,46,88,76,64,67,0
47,0,59,73,67,30,4
64,47,71,66,96,0,9
0,73,100,86,87,29,1
46,60,58,0,0,3,1
49,0,84,64,66,35,4
0,49,44,31,25,5,1
8,47,100,77,53,25,7
74,12,0,0,100,34,6
0,80,66,6,40,28,7
66,0,18,30,100,30,4
100,26,2,16,38,23,6
0,89,73,52,100,13,3
100,20,0,1,55,31,6
43,49,30,25,18,73,5
81,0,57,49,68,35,4
92,0,52,86,100,28,9
20,73,42,3,20,98,5
38,92,58,39,85,0,3
9,61,46,22,0,2,1
0,84,73,34,34,3,1
94,77,62,47,26,12,1
51,11,60,83,100,27,9
43,0,24,11,100,97,0
21,60,24,17,10,90,5
0,47,30,29,15,0,2
24,54,37,23,0,100,5
0,36,32,22,4,3,1
79,0,24,45,100,22,4
