@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,8,10-11,14,17'

@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
80,43,0,28,38,7
100,87,64,46,21,1
23,50,27,93,25,4
78,41,0,31,37,7
29,82,70,73,0,5
66,0,24,0,98,5
100,81,60,55,18,1
0,0,32,97,100,0
95,0,30,59,98,8
65,8,0,0,91,5
56,0,36,5,99,5
96,22,0,100,52,8
18,6,53,72,100,0
35,12,0,11,97,5
100,63,36,73,0,3
0,37,48,100,27,4
0,100,95,88,31,9
11,4,57,56,66,0
92,52,18,0,6,2
91,60,35,100,0,3
100,43,0,30,38,7
59,100,80,69,27,1
20,0,35,98,100,0
48,0,19,8,97,5
36,7,52,8,99,5
42,51,29,85,0,5
34,91,54,100,0,9
0,36,0,0,27,8
19,0,30,100,100,0
100,52,23,30,25,7
60,18,0,0,95,5
41,61,70,90,0,9
0,100,80,92,19,9
68,100,75,59,25,1
55,92,66,76,1,9
69,39,0,31,29,7
43,75,39,100,0,9
76,71,36,84,14,8
60,0,35,0,100,5
53,0,11,13,100,5
38,0,8,46,100,8
35,65,80,100,20,9
40,0,43,24,87,5
0,33,0,10,64,8
32,0,41,81,100,0
96,68,32,68,30,7
72,36,2,0,24,2
90,92,66,51,15,1
60,100,84,86,28,1
96,55,30,74,6,3
57,0,16,11,94,5
0,22,30,100,38,4
100,0,35,82,100,8
39,32,5,34,23,6
74,93,69,97,23,1
28,3,0,8,99,5
18,67,71,87,2,9
0,47,30,100,24,4
37,9,0,3,58,7
67,57,22,0,7,2
2,72,79,100,11,9
90,55,39,100,0,3
43,66,52,87,0,9
24,0,43,90,72,0
11,35,51,52,35,4
8,34,40,95,39,4
8,47,62,82,28,4
0,55,79,88,33,4
46,81,56,100,0,8
33,0,42,82,100,0
29,19,0,97,40,6
5,5,0,100,30,6
85,100,73,100,0,9
88,66,44,26,6,2
10,35,20,69,25,4
0,40,64,88,36,4
59,38,5,54,27,6
58,100,73,50,22,1
39,0,45,6,97,5
61,100,88,61,30,1
0,66,74,100,22,9
22,37,0,13,47,8
86,43,0,40,34,7
100,43,20,0,23,2
92,52,5,34,23,7
75,95,75,100,5,9
0,37,36,81,35,4
5,21,0,100,18,6
91,52,45,100,0,3
19,44,13,56,20,6
100,100,84,99,29,9
55,52,27,21,0,2
38,38,43,76,0,5
97,55,40,100,0,3
41,83,52,56,7,2
51,7,42,81,97,8
34,39,0,0,39,8
7,0,42,86,100,0
99,93,69,59,28,9
73,100,78,48,26,1
30,0,39,57,100,8
1,38,58,81,29,4
0,41,57,82,38,4
48,0,19,52,92,8
0,0,14,100,98,0
73,46,19,14,16,2
79,44,6,0,10,2
100,65,32,20,29,7
100,100,89,47,36,9
34,3,56,70,99,0
17,33,39,100,37,4
79,82,46,56,2,1
0,59,74,100,32,9
0,57,80,95,0,9
100,72,46,59,0,3
7,49,48,100,33,4
0,28,0,5,59,8
17,0,43,100,100,0
52,30,75,62,63,0
84,62,24,0,0,1
74,57,16,0,0,1
50,100,96,87,32,1
0,40,38,100,32,4
0,52,66,72,44,4
58,59,29,75,0,3
86,26,0,0,23,2
88,71,41,100,0,3
28,28,0,91,23,6
59,0,3,0,92,5
40,20,67,63,68,0
79,62,44,83,0,3
100,43,4,12,30,7
0,0,15,100,92,0
59,62,25,0,4,1
72,31,0,13,28,7
60,55,34,10,7,2
94,63,42,23,3,2
52,100,86,50,27,7
80,54,31,74,0,3
24,28,0,64,25,6
49,42,10,97,18,6
13,21,0,100,28,6
72,91,59,79,1,9
20,14,51,89,100,8
19,18,0,100,35,6
62,0,15,56,93,8
60,35,0,5,49,7
19,34,36,100,27,4
64,0,8,6,100,5
93,100,79,100,13,9
1,0,15,100,90,0
100,50,20,0,31,7
54,8,0,28,2,2
83,76,53,97,17,5
100,94,71,37,23,1
0,50,13,13,34,8
11,76,95,83,33,9
11,23,0,100,32,6
100,52,28,89,0,3
10,48,29,100,25,4
66,100,76,55,25,1
72,22,0,8,43,7
11,51,55,73,0,5
46,71,74,94,2,9
96,60,36,81,0,3
79,37,0,27,38,7
54,34,0,13,41,7
75,84,68,100,16,5
50,52,28,11,3,2
15,10,56,68,87,0
35,5,47,76,100,0
8,0,6,37,84,8
29,31,0,64,37,6
4,27,1,100,27,6
68,0,28,57,100,8
100,52,46,90,0,3
100,55,31,0,1,2
51,85,51,100,0,9
6,52,59,100,26,9
85,53,37,100,0,3
48,100,74,76,24,1
74,69,36,45,0,1
0,36,63,81,39,4
38,87,70,64,18,9
55,85,100,82,35,1
0,34,0,1,53,8
15,16,0,99,45,6
100,66,36,0,9,2
76,100,64,100,0,8
67,35,0,21,27,7
0,4,0,100,68,0
33,50,11,45,6,2
94,86,65,65,22,1
44,41,13,26,18,6
0,10,0,100,67,0
29,0,33,72,100,8
100,80,60,57,20,1
85,64,48,100,13,3
0,9,0,100,42,6
100,93,70,96,0,9
100,45,9,16,32,7
23,31,0,7,66,8
17,5,0,100,46,6
88,50,47,100,0,3
74,100,75,78,24,1
81,38,0,15,37,7
65,91,62,59,13,9
0,100,92,80,30,9
87,44,6,42,37,7
46,17,54,72,100,0
100,57,25,33,32,7
57,99,78,45,26,7
70,55,43,100,0,3
100,68,33,30,40,7
83,38,0,37,34,7
64,58,32,2,2,2
0,11,0,100,73,0
34,0,34,66,100,8
91,46,1,32,27,7
65,72,72,100,0,9
53,73,61,100,10,5
67,39,0,34,40,7
24,67,57,89,0,9
36,44,20,23,10,6
100,40,0,91,35,7
43,44,15,11,14,2
38,5,0,36,84,8
65,30,72,72,88,0
88,93,69,66,23,1
38,17,0,0,87,8
18,63,78,62,27,4
100,59,38,0,0,2
52,100,84,82,28,1
43,65,57,100,0,5
64,96,73,50,13,7
67,58,29,23,0,1
64,100,76,61,25,1
100,74,39,86,0,1
0,0,19,100,97,0
60,100,83,88,27,1
22,0,46,87,100,0
0,0,0,100,61,0
9,0,25,100,100,0
0,40,49,100,25,4
19,0,37,97,100,0
75,26,0,15,93,5
11,0,47,79,81,0
93,55,42,79,7,3
48,43,13,16,3,2
94,75,37,57,2,8
0,43,54,74,47,4
0,7,0,100,87,0
97,56,35,86,0,3
24,36,0,0,53,8
4,0,24,100,100,0
70,34,0,24,32,7
92,92,68,96,21,1
37,12,56,74,100,0
57,35,9,25,3,2
77,6,41,100,100,8
28,23,67,69,78,0
55,31,0,11,52,7
61,60,37,100,4,3
92,90,67,81,22,1
100,97,50,0,0,8
40,46,12,38,22,6
66,34,12,22,0,2
0,20,0,100,22,6
0,35,52,95,32,4
75,0,30,15,90,5
61,100,75,42,26,1
71,41,0,26,46,7
100,0,32,87,100,8
35,33,0,53,28,6
92,54,38,100,0,3
71,0,37,0,99,5
83,60,30,0,12,2
79,92,72,46,25,7
81,100,75,52,25,1
95,9,0,1,93,5
100,42,2,75,42,8
5,0,28,98,100,0
0,37,0,17,44,8
21,100,64,100,0,9
57,6,0,22,99,5
100,100,63,2,21,8
74,44,0,26,55,7
30,33,2,25,2,2
100,34,0,14,57,7
17,29,0,71,29,6
60,100,78,96,26,1
100,36,0,87,45,8
8,5,45,99,100,0
0,0,14,100,86,0
44,24,0,5,40,7
50,0,2,22,100,5
63,0,15,11,98,5
100,48,16,3,27,7
32,32,0,0,48,8
10,11,0,100,35,6
28,57,35,67,4,5
0,21,0,100,42,6
67,0,27,65,100,8
0,55,65,93,27,4
0,48,74,100,0,9
55,51,45,100,0,3
0,0,26,100,100,0
33,2,48,74,98,0
92,35,0,100,48,8
81,76,54,100,7,5
0,47,71,79,32,4
87,63,23,72,35,7
22,36,5,56,31,6
89,74,49,78,3,1
0,17,0,100,43,6
0,21,25,91,34,4
38,8,39,100,100,8
56,63,30,15,4,2
31,74,62,86,0,9
19,31,40,100,38,4
1,13,0,100,37,6
100,85,64,23,21,1
51,0,25,5,98,5
18,27,0,100,32,6
79,77,78,100,0,9
33,16,56,77,100,0
45,0,28,18,94,5
100,37,0,0,51,7
31,64,27,0,0,1
65,0,36,63,100,8
0,0,12,100,100,0
66,52,46,100,0,3
79,100,75,59,25,1
3,22,0,100,32,6
66,100,87,79,29,1
100,66,40,0,0,2
74,100,75,52,25,1
100,77,58,67,15,3
7,10,0,100,40,6
89,31,0,0,48,7
60,82,73,70,0,9
32,24,0,1,64,8
8,43,69,100,37,4
0,15,16,99,40,4
0,35,52,89,24,4
85,53,45,81,0,3
65,29,0,6,16,2
100,59,19,67,38,8
74,52,42,100,0,3
22,0,43,78,95,0
25,19,0,100,37,6
100,61,40,96,3,3
15,56,54,100,0,5
0,16,4,100,25,6
52,6,0,30,3,2
51,25,0,0,46,8
86,31,8,0,10,2
87,97,80,100,29,9
0,38,48,97,41,4
46,100,65,100,0,9
19,25,0,89,34,6
65,17,0,21,14,2
31,52,91,84,39,4
71,64,50,83,2,5
25,0,34,95,100,0
53,59,33,32,0,2
100,27,0,0,31,2
22,5,59,61,67,0
74,35,0,0,4,1
100,93,59,62,0,5
35,85,93,72,28,9
74,80,52,100,0,5
89,47,33,100,1,3
33,29,0,98,35,6
26,33,0,16,63,8
0,0,22,100,98,0
77,53,36,93,0,3
47,47,21,22,0,2
22,16,0,92,33,6
68,38,0,100,41,7
100,75,56,65,15,3
46,69,54,97,0,9
78,55,26,0,4,2
61,100,66,60,0,9
17,31,0,71,32,6
72,19,0,0,37,7
82,54,32,0,0,2
71,40,10,0,12,2
77,54,40,86,0,3
54,23,0,6,0,2
76,0,7,7,98,5
0,43,57,76,32,4
75,0,38,77,100,8
71,100,76,81,24,1
0,16,39,100,34,4
100,51,9,38,28,7
73,45,20,0,17,2
68,60,41,100,0,3
85,100,71,93,14,1
0,23,26,100,29,4
7,0,26,99,100,0
62,72,41,100,0,3
77,49,44,100,0,3
4,0,32,96,94,0
100,89,64,56,3,5
86,35,9,0,11,2
62,61,21,20,0,1
0,0,21,100,100,0
22,21,0,100,28,6
39,0,12,58,100,8
100,50,6,76,43,8
83,55,45,100,0,3
13,49,55,73,0,5
100,0,33,74,100,8
20,58,54,65,2,5
100,76,55,64,15,3
89,90,68,49,22,1
100,100,79,80,25,9
71,68,31,74,0,3
57,0,17,56,95,8
18,47,16,62,18,6
64,65,27,17,32,8
56,90,67,78,14,9
0,49,10,13,43,8
84,94,70,83,22,1
19,18,0,100,31,6
40,30,0,6,73,8
85,0,13,51,85,8
0,42,42,100,26,4
89,57,37,100,0,3
100,56,29,25,29,7
0,39,34,94,18,4
84,92,71,45,21,7
89,53,42,85,0,3
85,78,68,100,0,9
47,10,59,66,100,0
1,57,100,100,45,0
12,12,0,100,38,6
0,41,48,98,23,4
69,100,80,23,26,7
51,6,39,100,100,8
100,72,43,61,0,3
26,5,0,37,100,8
0,41,0,19,45,8
0,31,33,100,35,4
26,12,52,89,100,0
30,36,8,85,30,4
13,27,0,100,32,6
68,37,18,17,13,2
92,79,60,65,14,3
72,33,0,0,41,7
16,0,34,100,100,0
75,79,78,100,10,9
46,55,24,4,0,2
100,48,13,52,31,7
7,28,0,100,28,6
62,36,0,27,32,7
23,24,0,77,34,6
71,29,0,0,15,2
49,40,7,51,28,6
95,100,70,100,7,9
64,77,44,100,0,9
73,56,28,0,5,2
24,58,83,75,31,4
62,100,75,57,25,1
81,54,30,83,0,3
48,30,0,18,97,5
82,40,0,41,33,7
61,35,12,16,0,2
29,63,49,71,0,5
0,13,9,100,23,6
100,37,2,0,26,7
27,67,17,0,6,1
54,39,11,6,0,2
57,31,0,24,50,7
51,0,2,10,95,5
100,53,11,67,38,8
0,46,77,81,23,4
100,89,64,89,15,1
59,45,19,1,16,2
64,87,90,67,30,4
14,22,0,100,34,6
0,0,20,100,100,0
100,67,45,90,8,3
54,100,82,76,28,1
58,36,0,28,27,7
100,74,51,5,4,2
0,46,60,74,46,4
100,100,74,85,30,9
86,70,42,0,0,2
73,7,43,100,100,8
19,27,0,26,68,8
49,36,0,94,27,6
100,49,28,0,0,2
70,43,23,10,20,2
28,91,86,100,18,9
74,55,31,100,0,3
1,16,0,100,34,6
90,0,12,0,91,5
54,24,66,68,92,0
97,55,41,100,0,3
21,34,3,66,25,6
81,48,1,44,32,7
10,76,73,54,28,9
100,54,28,90,0,3
15,26,0,100,28,6
21,32,0,88,34,6
71,35,0,100,17,7
3,0,29,94,100,0
100,73,48,75,9,3
91,34,0,0,32,7
50,66,62,92,0,9
19,3,40,99,100,0
11,53,76,64,41,4
67,2,0,7,93,5
62,46,0,29,21,7
45,0,27,20,91,5
100,80,60,48,20,1
62,100,75,65,26,1
100,43,0,88,50,8
0,25,33,100,38,4
69,100,75,38,26,1
0,17,0,100,20,6
100,67,43,0,1,2
92,77,51,94,0,5
97,57,38,96,0,3
100,60,35,80,1,3
100,75,55,78,13,3
71,44,47,100,0,3
6,48,60,85,0,5
16,100,85,79,26,9
100,66,40,73,2,3
7,32,34,100,36,4
4,38,0,0,53,8
9,21,0,100,31,6
100,100,66,78,15,9
0,43,69,98,27,4
4,100,63,100,0,9
70,100,75,67,25,1
100,60,35,64,0,3
56,0,30,3,96,5
45,99,78,48,24,7
71,73,66,91,0,9
53,0,34,97,100,8
78,62,49,100,0,3
42,0,36,65,100,8
0,2,0,92,78,0
0,14,0,100,65,0
16,28,0,0,65,8
57,26,0,2,38,7
74,23,0,9,31,7
31,46,1,0,1,1
20,38,0,0,55,8
0,55,67,73,23,4
53,31,0,13,2,2
100,82,62,68,20,1
81,86,53,90,0,9
49,64,53,55,13,5
65,48,23,0,14,2
36,68,60,62,17,5
0,45,10,40,40,8
65,100,75,51,25,1
40,30,0,0,51,8
100,73,53,64,11,3
0,0,20,100,99,0
21,58,65,100,0,5
57,39,15,29,0,2
97,97,81,100,39,9
42,65,20,42,20,0
46,3,41,100,100,8
65,0,33,49,100,8
67,35,0,5,34,7
31,39,8,5,2,1
65,35,3,0,6,2
77,57,25,53,27,7
100,60,31,0,2,2
0,35,47,98,30,4
21,21,0,10,72,8
19,40,13,48,15,6
73,26,2,9,1,2
0,54,39,52,15,4
53,64,77,96,21,5
67,62,47,29,15,1
14,70,84,100,0,9
10,0,31,97,99,0
41,100,79,59,28,7
0,0,14,100,93,0
0,22,0,97,59,0
60,29,0,29,57,7
90,48,30,83,0,3
81,67,69,95,0,9
58,64,42,100,0,3
100,80,60,56,20,1
19,31,0,63,29,6
66,100,78,78,26,1
17,0,31,91,100,0
15,30,0,69,26,6
71,81,50,78,6,9
4,0,33,95,100,0
100,36,0,88,29,7
69,0,18,8,100,5
52,30,0,0,5,2
0,58,74,84,29,9
2,45,29,48,14,4
16,17,0,100,32,6
0,39,0,24,58,8
64,40,0,23,43,7
13,34,7,80,24,6
65,59,43,18,12,1
32,62,46,78,0,5
0,0,7,100,81,0
65,21,0,23,4,2
0,30,0,25,68,8
52,0,37,8,94,5
36,0,31,0,88,5
66,8,0,100,41,7
69,100,74,71,24,1
36,50,41,69,0,5
49,34,10,58,17,6
100,0,24,32,100,8
14,100,95,80,28,7
51,29,70,72,90,0
27,26,0,100,40,6
23,51,46,100,26,4
90,56,29,79,1,3
24,46,0,57,34,0
69,77,55,83,7,9
33,56,89,46,36,4
92,49,49,100,0,3
0,49,56,97,21,4
100,68,39,84,7,3
3,17,0,100,31,6
34,100,68,88,8,9
59,57,28,31,1,2
96,100,77,90,37,9
19,25,0,92,34,6
40,15,61,72,100,0
64,100,75,80,24,1
72,69,50,100,12,3
100,71,51,81,0,3
34,59,50,85,0,5
49,30,1,25,7,2
29,34,39,77,26,4
69,24,0,100,37,7
81,51,5,73,21,7
27,65,64,80,0,9
63,33,0,0,37,7
0,0,16,100,96,0
33,62,80,87,0,9
66,64,27,44,1,1
0,38,0,36,64,8
27,10,44,88,100,0
10,43,66,47,39,4
75,4,0,17,85,5
0,24,0,93,59,0
37,41,15,17,2,2
72,24,0,0,53,7
100,63,23,40,35,7
74,37,12,0,8,2
43,69,64,100,0,5
2,19,0,100,39,6
56,64,33,12,0,2
100,52,13,42,40,7
96,58,42,100,4,3
58,30,0,18,47,7
97,57,26,39,35,7
0,0,6,100,92,0
6,57,83,77,31,4
65,0,18,21,98,5
48,29,0,13,64,8
11,0,36,99,100,0
96,78,52,100,9,3
55,33,0,75,47,7
55,73,41,33,0,2
0,63,70,100,3,9
0,0,12,100,86,0
100,45,6,30,30,7
47,100,68,83,8,9
100,58,23,0,13,2
62,74,50,47,3,2
22,100,85,100,28,9
52,100,99,88,33,1
60,67,34,30,1,1
62,15,0,100,40,7
74,100,70,100,0,9
76,100,75,78,24,1
100,65,28,40,39,7
0,25,45,100,33,4
50,46,23,25,2,6
33,18,52,93,100,0
0,39,47,76,34,4
89,50,34,91,0,3
66,5,0,21,90,5
0,0,24,100,100,0
75,60,22,0,0,1
4,0,28,100,100,0
100,71,51,68,9,3
0,38,45,56,28,4
12,29,0,84,48,6
96,34,0,100,44,7
100,81,61,66,20,1
100,50,20,68,20,7
100,70,49,72,9,3
0,0,23,100,99,0
81,58,45,100,0,3
100,38,0,25,48,7
71,43,5,23,28,7
71,100,75,75,25,1
18,60,73,100,1,9
66,2,0,18,89,5
14,0,31,100,100,0
97,60,40,100,0,3
0,46,51,87,19,4
0,62,92,61,40,4
100,65,42,81,0,3
100,63,41,83,0,3
52,62,37,11,0,2
0,41,57,84,35,4
50,0,31,0,98,5
87,62,49,100,0,3
88,57,44,24,14,1
17,36,0,0,46,8
64,0,11,13,100,5
22,35,0,0,66,8
50,60,45,0,15,1
0,42,51,78,29,4
62,62,32,34,0,2
35,39,17,29,16,6
0,60,45,0,15,1
0,0,31,100,100,0
92,54,21,0,22,2
35,84,66,100,2,9
44,62,29,16,2,1
53,0,41,0,96,5
38,71,56,79,18,5
100,35,0,10,42,7
31,45,37,100,23,4
0,0,18,100,97,0
93,58,21,0,17,2
67,100,90,83,31,1
40,57,13,0,1,1
15,66,66,100,3,9
22,44,13,70,22,6
53,45,3,0,1,1
100,72,45,83,3,3
70,42,16,0,7,2
51,0,8,14,90,5
21,29,0,66,33,6
34,40,0,0,42,8
83,59,26,2,1,2
50,62,32,24,0,2
99,55,29,79,0,3
57,21,68,69,88,0
33,27,33,87,28,4
48,88,65,87,0,9
100,64,37,86,0,3
41,23,0,0,54,8
79,88,57,87,5,9
19,18,0,74,53,6
81,81,60,72,20,1
55,61,24,0,6,1
8,0,35,89,100,0
17,24,0,83,43,6
0,68,74,100,5,9
24,14,48,100,100,0
60,54,25,33,2,2
73,100,81,77,26,1
70,61,44,100,10,3
42,0,34,80,100,8
0,42,50,88,30,4
26,54,66,100,4,5
0,40,38,100,30,4
0,59,65,100,34,9
26,6,41,92,100,0
82,58,47,100,5,3
63,63,27,10,0,1
56,49,19,10,0,2
41,38,8,33,3,2
64,59,48,92,0,3
57,100,75,66,25,1
63,34,0,0,35,7
40,75,54,97,0,9
64,10,0,10,100,5
27,9,62,30,95,5
0,51,40,68,17,4
68,0,25,70,95,8
0,57,45,76,16,4
39,34,1,0,34,8
91,73,53,100,0,3
0,49,34,57,18,4
59,66,40,34,4,2
100,57,26,0,14,2
0,51,65,60,47,4
0,25,37,87,32,4
100,82,59,82,9,3
2,0,28,100,100,0
42,27,5,33,0,2
74,55,40,94,2,3
73,10,0,0,90,5
0,42,33,79,18,4
100,51,35,0,6,2
88,5,0,4,90,5
0,33,47,99,30,4
30,38,31,84,32,4
0,32,33,91,33,4
45,67,73,100,0,5
0,100,95,100,32,9
45,100,75,51,24,7
88,94,72,42,25,7
41,100,78,67,27,7
69,77,54,100,12,3
5,61,96,92,2,9
29,44,8,45,32,6
47,74,52,100,12,5
12,53,36,47,16,4
31,34,0,100,32,6
0,32,28,79,24,4
40,62,51,63,17,5
100,73,50,64,7,3
100,76,56,47,9,3
100,0,19,31,92,8
7,25,0,100,31,6
100,38,0,24,36,7
65,0,29,2,100,5
36,38,16,28,15,6
25,29,1,75,20,6
0,37,56,76,33,4
66,39,10,0,9,2
60,66,63,97,6,5
27,49,20,30,17,6
100,38,0,62,29,7
0,47,37,75,18,4
0,51,82,81,32,4
85,67,47,90,0,3
16,28,0,89,31,6
100,25,0,0,42,7
31,64,67,85,13,9
12,28,0,89,29,6
4,25,0,100,36,6
0,27,24,100,27,4
18,33,26,99,34,4
68,61,29,18,0,2
0,25,24,100,31,4
54,43,12,88,18,6
72,71,42,100,0,5
0,32,37,87,29,4
0,37,51,100,26,4
5,32,58,94,32,4
33,38,34,90,24,4
16,55,82,52,39,4
73,76,58,100,2,3
60,24,7,28,4,2
55,50,38,68,21,4
72,56,34,0,11,2
0,44,35,77,19,4
82,43,15,0,10,2
100,72,46,88,0,3
58,57,29,15,2,2
67,53,29,8,1,2
0,57,46,100,23,4
0,39,54,75,31,4
28,24,0,100,34,6
6,18,0,100,30,6
76,41,9,38,20,7
59,78,53,49,6,2
78,65,51,100,5,3
54,60,32,16,0,2
0,58,52,97,25,4
44,53,78,46,34,4
0,39,48,85,20,4
100,49,0,44,44,7
0,28,29,100,34,4
0,61,46,100,24,4
100,73,40,22,0,7
100,63,35,0,0,2
