@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,11,17'

@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
97,100,38,13,7
100,21,62,64,5
100,59,15,20,7
70,0,42,68,4
100,100,68,19,7
38,21,1,87,0
81,27,28,53,6
16,56,29,59,0
100,0,55,99,9
100,74,77,100,5
100,82,74,94,5
80,45,3,34,8
100,71,53,21,2
100,66,64,78,3
69,0,0,100,0
68,84,100,100,9
100,68,46,0,2
87,100,80,17,1
52,74,0,0,5
100,72,45,0,2
100,53,41,0,2
100,97,62,0,2
100,77,53,100,3
100,24,63,89,9
100,100,39,74,8
100,91,55,100,3
100,30,42,72,6
87,20,27,71,6
70,0,35,96,4
93,22,84,100,9
80,11,11,100,6
100,84,66,100,3
100,87,35,0,7
61,100,84,49,8
100,63,52,0,2
100,37,97,100,9
60,72,100,84,1
79,79,0,50,8
100,100,69,15,2
100,100,36,96,7
72,59,0,0,5
65,100,98,85,9
72,62,100,100,9
90,0,46,100,4
100,79,41,0,2
100,83,46,0,1
100,48,72,100,5
68,6,0,100,0
97,10,66,100,9
31,48,26,69,0
100,69,58,100,3
100,76,35,0,2
100,0,52,100,9
100,38,34,81,6
93,67,48,77,3
58,48,100,85,1
100,94,37,37,7
96,0,37,100,4
100,100,67,92,3
93,23,31,65,6
100,1,29,100,6
65,57,100,87,1
66,73,100,85,1
100,53,19,23,2
100,100,40,0,2
94,70,85,57,7
100,94,65,96,3
100,100,63,97,3
74,100,85,0,8
73,16,47,94,4
82,100,80,38,1
88,0,42,100,4
78,21,18,100,6
100,79,63,100,3
94,47,81,80,9
78,0,43,84,4
65,0,34,99,4
72,8,38,100,4
75,0,100,70,9
100,100,50,86,3
74,72,85,88,9
75,0,34,99,4
82,3,24,100,6
100,78,55,11,2
100,76,64,100,3
18,37,13,80,0
51,25,15,63,0
100,70,37,22,7
100,100,47,63,8
100,73,58,19,1
76,70,100,86,1
92,88,62,25,1
63,59,100,67,1
100,66,34,15,2
74,0,36,97,4
78,100,100,85,9
100,0,61,94,9
70,0,0,100,0
66,0,0,100,0
55,43,0,28,5
85,100,92,73,1
100,85,43,8,7
59,74,0,4,5
77,4,100,76,9
79,14,31,100,4
100,56,21,35,2
100,80,76,86,5
88,19,14,100,6
100,0,1,100,0
79,17,15,100,6
100,6,48,100,5
64,54,0,13,5
66,61,12,15,5
84,29,26,83,6
96,81,34,0,7
70,0,31,100,4
100,71,51,0,2
74,28,17,100,6
100,60,71,88,5
68,0,25,99,4
100,53,36,69,6
54,84,75,29,8
100,100,47,51,7
92,0,54,100,4
60,0,0,90,0
77,4,21,100,6
100,60,60,86,5
62,0,0,100,0
100,62,79,90,5
100,98,62,100,3
100,64,35,0,2
81,100,83,13,1
100,79,46,100,3
100,100,55,99,3
100,94,54,87,3
74,10,22,100,4
100,60,53,0,2
82,0,42,80,4
100,85,90,90,5
72,40,28,0,5
100,63,36,29,2
100,43,69,89,5
16,85,72,18,9
81,74,98,67,1
100,87,43,0,2
73,34,82,100,9
60,43,2,9,5
100,73,36,18,7
77,19,20,100,6
72,0,35,72,4
85,61,82,75,9
73,70,100,89,1
100,26,60,100,5
78,22,24,79,6
100,100,40,8,7
100,100,59,98,3
54,62,0,0,5
100,59,39,0,2
100,87,56,64,7
67,19,0,67,8
97,21,32,85,6
75,0,28,100,4
100,55,42,1,2
87,0,11,100,6
74,74,100,100,9
79,47,90,77,9
100,100,86,91,5
76,0,22,100,6
100,56,32,36,2
63,78,100,43,1
76,61,0,3,5
100,83,64,82,3
62,93,0,0,5
79,0,18,100,6
100,48,66,78,9
100,0,38,45,8
100,77,58,0,2
100,73,60,84,3
79,62,84,93,9
64,100,0,68,8
64,69,100,92,1
100,84,76,100,3
100,27,32,0,8
70,78,0,62,8
83,14,21,100,6
100,49,48,24,2
70,100,70,28,1
99,100,50,51,7
100,76,16,0,7
100,88,60,0,2
75,0,39,87,4
64,0,0,100,0
91,0,39,86,4
67,48,0,6,5
100,100,58,78,3
99,55,89,82,7
72,25,33,100,4
71,0,0,100,0
100,60,63,16,2
75,0,47,100,4
57,0,100,100,9
100,23,69,79,9
82,100,100,83,9
98,87,43,9,7
100,58,86,69,9
100,28,40,1,1
81,9,25,98,6
60,65,100,88,1
96,33,48,24,6
89,0,55,55,4
70,0,0,100,0
81,10,26,100,6
93,60,73,100,5
88,7,28,100,6
90,20,31,78,6
100,61,33,17,2
70,100,100,66,9
72,39,0,49,8
100,0,53,47,8
30,68,92,81,1
92,17,37,89,4
100,70,31,0,2
100,56,53,0,1
100,93,34,0,2
100,55,55,33,2
78,0,100,40,9
72,95,0,51,8
100,44,95,70,9
100,30,45,23,2
100,76,24,0,2
100,58,43,0,2
100,0,65,82,9
100,93,64,100,3
100,100,43,33,7
100,61,91,100,9
90,0,68,80,9
100,24,34,35,2
43,50,87,88,1
81,88,99,88,1
100,80,38,48,7
100,42,41,78,6
100,51,49,4,2
98,64,71,30,2
59,67,93,100,8
100,45,64,96,9
79,68,89,84,9
92,58,89,79,9
100,95,41,36,7
60,11,0,85,0
74,0,40,100,4
100,50,72,93,9
49,26,0,100,0
66,50,100,61,1
78,80,61,42,1
71,2,39,98,4
39,40,0,22,5
78,97,94,77,1
96,2,58,78,5
100,65,63,0,2
80,13,25,100,6
81,100,80,25,1
92,83,88,68,9
71,33,80,40,1
100,91,41,0,2
70,0,94,76,9
100,74,42,0,2
75,1,46,88,4
100,100,90,81,5
46,42,0,14,5
74,0,42,80,4
64,50,0,94,8
63,88,0,66,8
76,8,21,100,6
67,0,0,100,0
62,75,0,12,5
100,45,95,67,9
87,0,58,33,1
47,0,100,100,9
36,21,6,100,0
100,59,36,0,1
37,41,7,78,0
100,81,24,7,7
49,61,2,0,5
93,43,25,0,8
100,82,38,31,7
70,80,100,59,1
85,0,0,76,0
67,86,87,100,8
100,68,11,0,7
76,11,17,100,6
100,48,33,29,2
97,65,33,86,6
86,41,29,79,6
99,83,36,51,7
100,81,65,100,3
100,87,53,0,2
85,19,27,3,5
81,2,46,79,4
80,4,23,100,6
87,14,35,97,4
72,0,30,87,4
66,51,13,17,5
74,0,0,100,0
100,100,71,97,3
67,100,94,0,8
64,100,95,74,9
27,38,10,75,0
80,66,89,58,9
97,100,60,0,1
100,96,47,100,8
87,45,41,34,6
89,0,18,100,6
86,23,27,0,8
98,78,92,33,7
71,0,0,100,0
9,74,52,73,9
100,69,59,100,3
100,76,40,0,2
100,100,57,89,3
100,70,28,0,1
100,87,61,100,3
28,26,24,97,0
75,0,100,90,9
91,85,75,100,3
65,54,100,59,1
70,98,100,33,0
10,76,55,64,9
39,22,5,89,0
100,58,10,31,2
100,66,24,11,7
100,100,32,80,8
68,4,0,100,0
58,40,85,2,1
64,22,0,90,0
100,92,20,0,2
72,100,82,73,9
100,100,44,16,7
69,0,23,100,4
100,100,79,21,1
100,55,31,22,2
100,99,60,52,7
100,30,58,84,5
41,21,16,97,0
93,21,31,79,6
100,63,54,89,3
80,88,94,53,1
100,97,77,89,5
38,19,1,100,0
51,61,0,0,5
89,0,52,76,4
100,25,32,100,6
100,0,36,14,8
100,0,47,100,4
73,0,21,100,4
100,81,46,0,2
100,0,76,87,9
100,86,88,46,7
53,63,0,31,5
72,100,75,67,1
100,100,43,61,8
85,100,75,72,1
85,0,40,100,4
100,46,58,94,3
100,51,32,1,2
70,79,44,94,1
99,64,88,67,7
80,65,25,2,7
71,0,26,99,4
100,78,38,0,2
65,54,0,12,5
94,0,37,100,4
100,71,42,0,1
100,100,52,88,3
59,77,1,10,5
86,57,83,91,9
93,48,78,90,9
95,34,23,100,6
73,0,0,100,0
57,52,11,20,5
100,31,55,95,5
85,100,84,60,1
48,38,3,23,5
100,100,55,18,2
73,0,0,100,6
38,31,11,76,0
100,75,63,0,2
80,0,38,98,4
68,77,89,93,9
33,34,9,79,0
86,52,81,100,9
97,80,40,4,7
74,0,30,100,4
86,47,32,50,6
99,100,79,35,1
100,74,33,100,7
100,76,59,84,3
100,83,65,97,3
88,58,100,100,9
100,85,61,100,3
61,55,0,1,5
96,8,83,85,9
77,70,63,27,1
100,81,47,0,2
79,65,90,80,9
79,81,87,88,1
96,46,0,45,8
60,90,0,9,5
92,29,14,0,8
100,53,52,1,2
83,2,40,92,4
88,54,24,2,8
71,38,100,72,1
86,48,59,6,1
58,9,0,100,0
85,85,96,88,1
100,100,72,80,3
100,100,66,99,3
99,69,64,85,3
65,73,100,56,1
96,91,82,53,7
81,7,48,74,4
99,24,31,93,6
86,0,37,100,4
100,70,29,19,7
92,0,32,100,6
100,87,87,68,5
100,0,52,99,9
100,97,33,0,2
96,50,100,67,7
85,4,38,100,4
100,0,38,38,8
93,57,61,61,1
85,12,13,100,6
76,0,22,100,6
100,66,94,88,9
100,100,50,0,2
100,56,28,33,2
88,0,34,100,4
68,0,25,96,4
100,90,41,29,7
100,88,37,35,7
99,44,72,32,2
69,0,0,100,0
93,40,78,86,9
100,65,29,16,7
100,71,43,0,2
89,30,25,92,6
51,20,16,51,0
100,20,76,100,9
84,16,0,99,0
71,0,0,100,0
60,63,0,0,5
49,2,0,100,0
77,73,100,70,9
100,100,43,0,7
81,43,19,0,5
65,52,0,6,5
74,100,100,100,9
69,86,0,4,5
81,0,8,100,0
60,61,0,15,5
91,0,1,100,0
96,0,51,99,4
40,39,5,83,0
100,0,47,94,4
50,25,0,83,0
100,67,37,0,2
85,15,22,100,4
100,99,59,100,3
90,51,32,56,6
93,78,69,11,2
72,66,0,71,8
100,54,18,0,7
100,65,46,15,2
100,65,8,27,2
98,49,86,97,9
100,49,47,40,6
98,38,31,100,6
83,0,39,87,4
100,71,38,0,2
100,58,40,5,7
100,58,39,25,7
82,84,90,43,1
58,66,100,83,1
58,74,2,6,5
59,1,100,80,9
100,94,50,34,7
100,0,71,87,9
84,35,24,72,6
35,63,6,100,8
100,2,41,0,8
73,1,90,100,9
78,21,22,79,6
100,6,68,93,9
84,0,47,78,4
83,46,57,0,1
100,100,75,61,3
100,88,51,100,3
100,47,23,0,7
79,0,31,100,4
25,51,27,72,0
100,97,62,100,3
70,71,100,69,1
78,3,43,95,4
100,100,44,37,7
61,71,0,64,8
90,0,4,100,0
37,39,0,27,5
75,1,23,100,4
66,100,92,75,9
98,60,29,0,8
100,88,69,39,2
72,15,50,90,4
80,54,38,50,6
77,12,22,100,6
100,74,46,0,2
39,15,1,100,0
86,62,57,21,1
100,42,55,61,5
89,64,52,0,1
83,0,60,51,4
100,84,76,83,5
86,53,58,10,1
100,63,55,100,3
100,53,53,0,1
63,82,100,51,1
62,72,0,0,5
100,48,48,85,5
55,52,0,11,5
100,88,60,92,3
100,49,32,32,2
100,46,58,32,2
100,0,36,24,8
100,100,36,26,7
80,12,35,52,6
77,17,16,100,6
100,31,26,40,2
80,0,0,100,0
81,35,37,31,6
97,76,74,54,7
100,100,74,90,5
63,44,0,1,5
100,84,42,45,7
100,100,65,91,3
78,0,38,86,4
91,22,40,54,6
80,0,43,81,4
39,26,10,84,0
100,89,34,100,7
81,0,56,57,4
100,47,42,0,1
88,23,17,100,6
35,8,12,100,0
72,48,100,70,3
100,46,48,0,1
100,65,63,100,5
100,0,35,2,8
89,0,8,88,0
82,0,51,82,4
100,91,36,23,7
84,66,79,96,9
42,23,0,93,0
100,43,55,100,4
100,44,84,94,9
100,70,41,10,2
76,58,0,12,8
100,100,63,91,3
55,15,100,83,9
100,94,54,100,3
100,50,64,27,6
40,84,0,100,8
72,5,0,100,0
28,54,28,66,0
100,18,33,0,8
90,100,66,47,1
100,53,40,32,2
100,78,40,33,7
100,57,54,36,1
53,81,0,0,5
100,94,40,39,7
65,41,0,0,5
96,2,81,86,9
100,3,59,100,9
96,56,23,29,7
100,83,38,14,7
90,16,82,100,9
100,35,42,82,5
88,38,100,64,7
89,51,28,3,8
60,100,0,5,8
96,53,94,52,7
100,28,38,0,8
89,52,61,11,1
88,8,1,98,0
48,64,100,80,1
100,65,40,35,7
100,63,55,81,3
100,49,54,100,5
100,20,38,56,6
99,70,62,24,1
100,56,72,99,5
100,0,31,86,0
100,27,65,66,5
100,36,30,90,6
64,60,100,35,1
72,13,40,92,4
84,71,99,84,1
100,66,36,10,2
100,53,50,27,2
100,50,94,96,9
98,52,60,0,1
57,42,0,11,5
82,100,84,62,1
40,15,11,96,0
54,48,100,69,1
92,20,36,71,6
100,0,34,5,8
97,0,61,100,4
100,100,67,82,3
46,56,0,11,5
95,60,29,9,8
93,100,69,16,7
100,0,37,3,8
81,34,30,48,6
100,65,33,2,2
45,86,0,94,8
90,84,74,96,9
84,64,0,41,8
100,100,54,28,7
100,62,37,1,2
100,56,55,14,2
100,81,44,75,3
49,15,1,91,0
83,33,30,100,4
66,83,0,86,8
91,32,20,19,8
91,45,93,49,7
100,50,32,28,7
100,82,59,100,3
99,45,56,82,5
61,44,0,55,8
100,100,74,80,3
100,85,60,86,3
56,52,100,67,1
100,82,26,100,7
97,100,68,23,7
100,55,32,0,7
44,44,0,95,8
58,64,100,58,1
100,49,41,36,2
65,4,0,100,0
99,42,95,100,9
100,0,61,64,4
100,42,37,0,2
78,26,25,86,6
84,0,44,97,4
100,0,33,28,8
100,100,68,77,3
69,0,0,100,0
100,69,62,78,3
57,61,0,50,8
100,63,49,19,2
100,100,86,67,5
64,61,48,0,1
98,71,46,77,3
83,0,44,82,4
81,92,85,90,1
93,20,43,45,6
77,59,73,100,9
100,72,46,23,7
100,52,49,7,2
78,75,98,69,1
78,0,40,68,4
100,56,51,0,1
100,21,60,92,9
100,100,79,68,3
90,62,86,91,9
100,89,51,61,3
100,78,56,96,3
82,15,21,96,6
85,0,0,100,0
78,71,100,67,1
77,20,20,100,6
100,61,54,82,3
91,41,25,0,8
68,79,0,74,8
100,15,30,83,0
80,29,99,78,7
100,49,27,25,2
100,26,61,100,5
80,38,29,48,6
63,2,0,100,0
71,76,100,53,1
100,55,48,24,2
63,100,100,88,9
94,27,44,29,6
64,52,0,46,8
47,1,5,100,0
81,100,0,45,8
100,92,62,100,3
47,20,0,91,0
100,99,42,34,7
88,11,55,62,4
85,0,67,64,4
68,0,25,100,4
67,51,100,84,9
100,4,35,0,8
70,0,32,98,4
47,59,0,0,5
92,0,22,95,0
91,32,12,5,8
78,0,6,99,0
56,44,0,82,8
100,79,66,100,3
34,26,9,97,0
82,79,4,15,8
100,100,80,82,5
74,2,16,100,6
77,0,28,86,4
84,98,80,88,1
94,52,0,45,8
87,11,16,100,6
49,39,0,26,5
98,29,45,78,5
95,78,83,89,9
100,24,31,32,2
100,7,34,0,8
100,86,50,79,3
100,0,48,15,8
100,67,49,0,1
71,0,22,98,4
52,44,0,59,8
97,44,20,100,6
100,57,96,99,9
100,45,68,20,1
100,65,47,90,3
100,38,56,78,5
100,40,51,72,5
79,27,26,54,6
99,46,72,53,5
86,0,52,93,4
100,83,55,76,3
95,21,56,74,5
100,59,32,0,7
79,27,35,50,6
68,11,0,100,0
83,8,14,100,6
100,98,72,100,3
99,47,100,53,7
56,15,0,92,0
100,77,57,89,3
100,77,45,82,3
96,31,82,91,9
80,0,1,100,0
49,67,0,0,5
76,36,21,91,6
51,47,0,71,8
69,5,0,100,0
42,17,0,96,0
96,78,64,13,1
100,36,51,69,5
73,71,0,44,8
100,18,35,77,0
99,66,18,0,7
83,11,20,89,6
86,0,45,100,4
88,38,1,47,8
76,0,18,100,6
100,36,38,26,2
100,77,54,100,3
77,81,96,81,1
73,72,0,45,8
56,66,100,81,1
100,72,33,0,7
100,68,66,100,3
100,44,60,21,2
100,11,31,0,8
98,45,52,76,5
82,74,71,100,9
100,100,61,88,3
89,39,35,50,6
100,48,46,20,2
100,76,46,79,3
100,100,67,88,3
100,84,43,32,7
100,88,45,86,3
100,0,38,17,8
58,71,0,0,5
100,91,61,87,3
80,19,58,63,4
35,35,7,77,0
72,0,30,100,4
83,93,92,68,1
99,42,97,99,9
86,21,40,46,6
90,100,79,47,1
79,6,16,100,6
92,94,64,100,3
72,100,100,97,9
100,92,45,100,3
100,86,52,100,3
100,19,58,71,5
100,44,53,41,6
100,31,29,0,8
100,42,45,0,1
82,32,36,85,4
75,69,0,38,8
100,21,51,43,6
73,82,94,100,9
81,27,67,47,4
100,72,23,0,7
100,38,61,99,9
100,0,37,24,8
73,77,75,35,1
54,59,0,0,5
100,18,62,100,9
86,43,73,31,0
90,60,18,32,8
100,87,45,0,2
75,65,85,100,9
44,56,3,100,8
77,66,10,0,8
69,95,96,100,9
94,28,33,72,6
100,100,42,29,7
100,28,39,0,8
72,0,43,59,4
87,0,35,88,4
54,88,0,8,5
100,23,33,0,8
70,5,41,79,4
85,53,1,47,8
100,34,34,4,8
100,71,45,18,7
100,37,63,89,5
100,78,42,31,7
83,0,36,100,4
90,46,64,30,1
100,91,46,100,3
100,64,57,24,2
100,91,65,100,3
87,30,27,84,6
100,55,35,36,7
59,48,0,6,5
86,60,57,20,1
100,83,63,6,2
100,66,35,4,2
100,22,36,0,8
71,65,0,44,8
100,78,32,26,7
60,1,0,100,0
100,68,65,20,2
100,92,34,21,7
53,91,0,67,8
87,6,57,61,4
100,85,35,24,7
100,47,61,0,1
68,5,25,78,4
100,77,40,33,7
93,100,71,28,1
83,0,52,76,4
69,0,0,100,0
69,0,39,59,4
69,0,38,95,4
100,87,53,86,3
62,29,0,59,8
56,0,0,100,0
81,23,40,93,4
90,0,49,57,4
100,66,52,97,3
64,51,0,0,5
97,55,32,15,7
100,37,42,38,2
100,83,63,87,3
75,0,0,100,0
100,63,41,0,2
57,52,100,67,1
97,0,58,46,4
100,54,40,32,2
68,0,40,96,4
56,43,0,0,5
81,3,52,66,4
84,0,43,100,4
100,55,68,42,2
60,74,100,78,1
100,52,36,33,2
82,0,52,66,4
95,0,43,95,4
100,95,55,54,7
86,60,58,18,1
100,41,55,42,6
100,59,55,88,3
82,0,48,80,4
100,58,44,0,1
100,35,54,7,1
40,59,97,79,1
60,88,8,0,5
71,0,22,100,4
100,58,46,0,2
80,100,88,84,1
100,81,45,31,7
100,91,56,80,3
94,67,14,0,8
100,100,52,0,2
50,0,0,100,0
100,66,77,100,3
100,52,27,21,2
