@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2-3,5,8-9,13-14,17'

@attribute At2 numeric
@attribute At3 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
93,44,90,48,64,52,30,7
84,6,0,0,79,77,92,0
91,0,57,19,2,28,96,5
100,27,0,6,99,19,30,6
65,0,40,72,56,57,1,2
100,84,51,92,81,51,0,9
44,28,67,100,89,65,28,1
90,41,58,40,32,51,35,7
56,99,100,80,0,62,39,9
93,46,76,40,66,51,41,7
0,34,67,50,100,58,85,9
94,73,29,52,51,45,0,5
100,66,25,24,36,62,34,6
78,44,36,0,48,85,100,8
100,61,33,33,25,44,33,6
92,0,68,0,15,100,100,8
100,73,34,42,0,91,17,6
58,66,100,87,81,52,3,1
77,0,91,11,26,2,91,5
100,19,0,31,100,85,33,4
97,63,67,30,45,29,40,7
99,24,62,100,100,48,0,9
65,64,100,81,79,67,19,1
53,41,100,60,56,30,9,2
80,7,93,68,64,15,41,7
99,23,61,21,0,38,94,5
85,42,79,40,75,42,39,7
86,35,100,67,48,18,5,7
92,0,13,0,99,61,100,0
93,21,51,0,0,59,100,5
100,28,0,13,57,100,65,0
99,5,46,0,0,37,100,5
77,18,46,20,100,31,90,0
81,67,100,0,0,81,99,8
100,5,0,0,88,68,87,0
71,40,93,65,72,54,0,3
74,9,39,11,100,29,100,0
100,7,0,0,82,70,81,0
84,19,0,7,66,96,79,0
82,18,58,2,0,37,90,5
100,16,0,18,94,99,39,4
85,59,17,39,20,49,29,6
100,92,100,41,55,0,26,7
95,9,63,9,0,38,92,5
55,35,60,65,47,31,4,1
76,0,16,1,95,70,100,0
86,49,100,78,57,42,15,3
83,47,78,0,0,100,100,8
64,32,73,100,88,75,25,1
100,42,7,44,83,90,34,4
100,37,0,33,96,60,33,4
100,4,0,41,100,66,31,4
100,11,38,0,0,50,90,5
71,90,36,79,71,79,25,9
100,40,0,40,100,60,36,4
76,0,34,17,100,25,90,0
93,64,100,57,94,48,5,3
100,49,15,35,12,57,27,6
100,48,15,19,47,60,39,6
100,10,0,25,100,72,33,4
84,83,100,82,0,84,1,5
83,50,77,62,69,55,0,3
86,49,3,43,59,0,40,8
95,2,44,0,0,50,91,5
13,46,72,97,39,56,0,8
100,47,10,32,32,75,32,6
100,10,0,58,100,33,26,4
100,17,0,16,57,68,42,6
88,55,100,48,39,22,35,7
88,52,51,38,0,64,3,2
50,97,87,95,0,100,35,9
85,46,70,58,97,51,0,3
100,25,0,15,51,63,40,6
62,2,0,0,97,77,80,0
100,3,0,22,72,76,33,4
100,51,70,27,59,57,41,7
75,29,74,60,41,37,0,2
96,60,96,55,16,55,2,2
74,6,57,96,62,79,15,9
100,16,0,32,100,38,26,4
76,66,64,34,29,50,10,1
96,24,43,0,7,46,100,5
100,14,5,38,27,81,21,4
93,95,100,92,28,42,2,5
63,42,63,22,0,56,18,2
92,62,60,89,90,50,0,9
90,0,39,6,23,43,99,5
100,47,13,31,8,97,20,6
100,62,21,27,31,87,37,6
21,49,79,81,45,29,0,8
74,74,32,34,49,48,37,8
100,16,0,30,100,63,31,4
77,47,8,33,74,52,57,8
100,58,73,34,34,40,21,7
94,1,44,100,92,55,0,9
95,1,0,0,79,81,85,0
78,38,41,36,0,68,0,2
97,38,89,37,25,29,41,7
100,5,0,0,85,65,89,0
100,0,7,52,50,14,44,4
89,0,1,0,80,86,92,0
100,59,66,22,39,16,49,7
100,55,20,53,67,43,0,5
92,11,0,0,75,88,71,0
94,0,59,8,0,37,94,5
80,61,83,58,100,45,0,3
90,0,38,0,2,52,96,5
79,0,18,0,92,71,100,0
54,47,83,100,93,76,23,1
76,27,63,40,26,60,8,2
88,36,70,61,70,64,1,3
97,20,48,0,0,100,78,8
70,35,59,79,64,81,17,1
79,8,0,0,87,62,100,0
85,0,48,18,22,37,94,5
100,12,0,39,73,74,32,4
91,17,0,0,82,70,100,0
100,7,0,41,81,84,22,4
90,33,48,16,39,58,34,7
81,34,77,61,46,52,0,2
86,34,85,64,100,42,0,3
71,0,22,10,100,47,100,0
88,20,80,52,73,38,28,7
100,22,0,22,78,93,24,4
100,0,16,55,100,51,32,4
100,56,82,31,39,23,34,7
87,39,61,27,36,55,35,7
75,22,58,50,29,58,0,2
89,43,63,55,63,53,9,3
75,0,22,0,89,78,100,0
75,20,53,77,49,66,2,2
89,69,82,49,100,42,0,3
91,47,62,78,91,68,0,9
81,42,10,2,42,100,60,0
100,33,91,93,84,100,16,9
100,58,26,35,56,97,32,4
100,31,8,41,56,65,26,4
84,66,100,55,85,44,0,3
100,0,77,95,60,100,13,9
81,56,12,33,30,94,58,0
91,40,100,61,77,29,35,7
79,73,99,50,100,42,0,3
91,80,66,65,100,36,0,3
88,40,79,44,64,70,32,7
100,0,23,42,100,56,42,4
78,0,25,5,100,57,100,0
91,55,71,33,64,36,40,7
100,55,0,37,100,64,36,4
100,84,84,29,37,16,32,7
98,53,88,40,33,39,43,7
87,38,74,40,55,60,45,7
59,41,94,91,68,6,22,1
39,4,51,100,96,40,27,1
78,16,61,64,21,46,0,2
87,96,100,57,76,37,0,3
91,45,87,45,30,40,39,7
48,100,76,86,0,81,34,9
85,67,95,0,12,100,100,8
85,28,53,54,0,67,17,2
94,6,0,0,92,64,100,0
91,14,0,0,81,86,72,0
91,35,100,63,44,9,14,7
80,24,46,30,47,58,36,7
100,1,9,0,100,48,99,0
25,26,66,100,96,48,31,1
93,61,69,55,100,41,0,3
90,64,45,70,85,52,0,9
45,26,68,100,76,42,26,1
100,52,88,45,58,39,21,7
89,74,93,60,74,56,0,3
100,0,32,53,100,52,33,4
100,0,3,41,100,51,30,4
100,56,27,27,20,69,30,6
73,25,75,70,80,51,0,3
59,56,0,42,71,45,52,8
100,53,16,20,49,64,56,6
96,50,97,51,59,47,32,7
92,27,0,63,100,81,33,9
60,73,85,62,76,4,0,1
100,69,46,30,32,40,35,6
100,69,43,49,0,34,11,6
100,17,17,0,100,29,99,0
68,50,100,0,24,90,100,8
82,34,0,22,57,88,66,0
93,0,57,88,94,57,22,7
98,14,19,41,56,76,85,0
71,73,29,73,100,48,0,9
94,51,0,100,80,29,30,9
93,8,64,83,88,42,21,7
85,88,27,100,62,90,25,9
79,69,76,25,3,50,0,2
74,37,66,53,27,53,0,2
100,32,13,0,71,47,42,6
64,49,73,55,62,23,0,1
70,68,68,36,42,50,2,1
68,41,15,100,100,40,23,9
37,39,71,100,88,45,25,1
71,64,100,0,21,80,100,8
69,60,35,28,24,41,56,8
80,67,100,38,42,42,19,2
76,18,0,37,71,62,55,8
81,28,68,49,37,48,0,2
77,64,100,62,78,44,0,3
91,40,85,46,62,49,32,7
78,37,54,27,0,88,0,2
65,10,0,100,100,61,22,9
96,36,84,100,72,67,0,9
86,46,52,0,0,52,94,5
80,65,98,50,29,52,19,2
74,0,31,4,100,18,84,0
78,25,66,71,62,58,0,2
92,19,0,0,62,100,67,0
82,81,84,57,100,47,2,3
100,26,0,16,56,56,40,6
100,7,0,39,36,88,20,4
96,84,100,93,28,73,0,5
84,80,84,60,100,33,0,3
87,59,59,64,100,44,0,3
100,0,0,40,100,75,22,4
63,31,90,92,67,10,23,1
41,73,100,100,73,64,25,1
92,12,21,8,100,32,100,0
90,35,51,0,0,46,100,5
51,21,62,100,77,32,26,1
100,29,0,8,79,30,35,6
74,53,50,42,44,35,5,1
76,24,58,58,31,54,1,2
100,52,19,30,12,49,24,6
94,50,22,51,78,48,0,5
79,66,0,64,91,84,29,9
100,38,0,34,100,60,35,4
74,62,55,17,46,83,100,8
79,35,72,0,5,32,100,5
100,55,24,15,54,43,41,6
100,33,66,91,99,62,6,9
100,72,52,31,32,51,25,6
89,55,100,0,52,82,100,8
100,54,24,28,0,61,22,6
94,56,76,52,6,49,1,2
81,100,88,0,40,78,100,8
92,38,52,41,0,54,3,2
100,27,0,9,56,63,30,6
84,49,12,100,100,45,21,9
100,0,20,56,100,43,34,4
100,30,0,44,100,66,29,4
100,0,34,31,100,68,48,4
100,18,0,40,53,92,21,4
100,18,0,51,100,46,29,4
81,70,100,87,42,42,9,5
100,17,0,0,80,80,93,0
91,66,55,39,0,66,0,2
89,69,100,68,48,40,13,3
39,21,63,100,94,65,27,1
79,78,100,96,74,87,6,9
100,100,82,32,36,25,33,7
67,69,79,22,2,50,24,2
92,50,78,37,43,44,37,7
93,2,0,0,79,81,77,0
100,55,22,43,57,85,29,4
63,36,81,44,30,47,19,2
80,0,45,0,30,46,100,5
100,54,22,31,3,62,35,6
55,27,60,100,100,75,25,1
70,54,85,60,32,47,0,2
97,39,100,39,27,92,33,7
100,0,16,55,100,43,27,4
100,16,0,52,68,56,49,4
38,29,63,100,100,62,29,1
100,0,1,32,100,77,32,4
92,100,64,72,66,40,7,5
95,43,25,59,100,52,0,9
94,60,47,67,95,50,0,9
66,46,100,80,71,54,20,1
87,53,76,51,97,46,0,3
95,62,96,36,31,94,38,7
94,50,68,35,45,47,40,7
100,60,100,36,64,89,38,7
86,16,0,0,77,81,100,0
100,22,0,23,86,94,33,4
98,49,51,36,0,64,5,2
77,49,100,67,73,51,0,3
100,53,16,35,52,96,41,4
92,44,91,56,85,40,27,7
77,0,34,19,100,20,71,0
100,26,0,60,100,37,38,4
86,84,100,59,56,22,0,3
100,52,22,44,0,70,19,6
69,35,68,44,30,50,6,2
65,51,69,66,58,51,2,1
88,50,83,61,62,57,1,3
61,42,81,100,84,65,23,1
100,21,0,0,65,100,82,0
70,33,100,59,75,69,34,8
92,72,100,69,61,35,12,3
100,0,0,41,100,72,27,4
100,21,50,67,100,88,35,4
91,0,14,0,97,66,100,0
81,60,100,57,95,44,0,3
84,20,59,0,0,100,100,8
78,52,0,98,77,80,28,9
79,31,73,45,17,53,17,2
100,54,25,29,0,89,18,6
91,44,75,57,3,50,0,2
74,82,100,92,7,54,39,9
100,43,11,24,44,66,49,6
100,25,0,12,54,70,43,6
97,62,33,61,72,36,0,5
71,43,44,37,56,42,6,1
90,4,24,12,100,30,100,0
55,20,53,91,93,93,22,1
83,38,70,37,50,56,37,7
97,31,44,0,0,100,95,8
87,39,73,38,47,59,52,7
90,0,72,12,2,22,91,5
100,77,100,48,46,0,24,7
88,23,57,24,42,44,69,8
91,34,100,38,71,85,30,7
32,36,71,100,71,17,27,1
78,36,81,57,84,57,0,3
100,28,8,14,61,51,36,6
77,51,3,32,39,100,63,0
75,46,95,41,41,50,28,2
64,31,47,0,3,54,89,5
92,79,47,61,68,34,0,5
63,60,100,91,86,79,16,1
69,44,59,67,53,14,3,1
100,34,9,24,29,76,23,6
82,75,54,86,69,35,0,9
100,54,15,47,64,46,0,5
80,73,95,62,100,49,0,3
100,0,18,14,94,59,50,4
100,71,12,24,69,12,39,6
100,76,40,24,46,57,31,6
67,30,83,100,85,55,25,1
62,85,15,60,44,28,37,8
81,43,31,69,100,38,0,9
96,42,8,43,55,62,0,5
97,0,84,100,13,71,34,9
100,2,15,36,70,67,51,0
100,42,69,92,92,49,0,9
84,15,39,0,100,37,100,0
100,49,97,95,73,60,0,9
93,40,60,20,55,57,40,7
87,0,35,6,19,100,82,8
91,11,0,0,85,66,100,0
100,6,0,37,94,92,26,4
100,45,6,23,49,55,43,6
100,57,57,84,96,48,0,9
82,39,16,38,68,21,34,8
73,60,54,34,22,50,14,1
72,56,39,100,100,37,22,9
89,19,35,0,100,45,100,0
60,31,65,100,82,48,25,1
89,0,14,0,100,53,100,0
97,28,80,0,0,26,92,5
92,12,35,11,100,25,95,0
95,54,16,30,41,43,31,6
83,20,51,4,0,47,93,5
100,33,18,15,70,40,23,6
74,4,2,0,100,10,73,0
77,22,62,0,0,52,86,5
81,48,98,63,100,35,9,3
90,4,66,0,2,25,99,5
92,73,100,66,73,37,8,3
78,56,100,0,8,94,100,8
100,27,0,53,100,50,30,4
75,24,64,66,96,64,0,3
87,0,3,100,100,91,25,9
54,21,62,23,100,27,100,0
76,23,62,52,59,71,0,3
52,20,56,84,58,59,1,2
80,17,53,73,77,61,1,2
85,36,45,51,80,61,10,3
100,35,9,30,25,100,25,6
95,12,0,4,75,79,78,0
73,0,9,0,92,74,100,0
63,56,98,1,62,69,100,8
75,55,100,100,0,62,43,9
75,49,83,0,34,95,100,8
76,37,77,39,22,53,19,2
100,10,0,35,73,65,24,4
93,11,69,0,4,35,94,5
97,65,100,56,42,0,27,7
100,40,75,94,89,47,15,9
100,41,4,26,42,75,33,6
80,38,95,71,51,95,2,3
100,48,91,10,0,39,98,5
86,70,94,84,90,68,6,9
63,58,100,74,67,0,0,1
84,55,85,100,67,59,0,9
75,46,69,44,1,50,7,2
60,34,57,64,48,20,2,1
86,9,13,0,96,57,100,0
100,52,0,27,100,95,42,4
55,46,100,0,5,65,100,8
53,40,82,100,68,18,25,1
82,73,100,66,76,48,3,3
81,86,81,58,88,0,0,1
86,78,100,85,83,75,6,9
93,40,57,5,20,59,44,7
97,0,54,0,12,33,99,5
100,18,100,95,12,64,30,9
68,16,56,66,43,61,0,2
100,5,0,0,84,57,86,0
100,67,32,30,51,82,35,4
48,30,72,100,73,22,25,1
100,60,31,44,4,46,20,6
100,0,23,55,84,60,34,4
96,83,81,61,100,35,0,3
100,55,23,39,0,85,14,6
85,43,92,45,82,34,31,7
66,50,58,18,0,61,13,2
99,45,22,74,88,58,6,9
65,63,77,31,11,50,1,2
67,30,65,31,12,54,0,2
85,33,82,56,67,53,0,3
56,100,52,77,66,65,28,9
60,40,100,86,60,10,21,1
84,0,40,0,20,100,96,8
100,22,0,0,82,61,96,0
81,23,81,66,60,60,7,3
43,33,70,100,80,58,26,1
65,44,89,39,46,48,24,2
87,3,52,96,100,40,24,7
41,73,0,56,92,22,42,8
81,52,0,82,80,73,34,9
41,40,74,100,88,65,25,1
17,54,99,100,31,75,0,8
100,47,12,25,36,49,38,6
86,6,39,0,0,42,96,5
89,100,70,78,37,45,7,5
100,61,29,43,0,66,18,6
100,48,100,43,76,95,30,7
100,52,26,19,49,38,24,6
84,0,72,3,11,13,91,5
100,23,0,28,100,46,45,4
92,38,80,44,60,53,31,7
95,42,38,0,27,100,100,8
100,95,83,21,0,54,20,2
99,60,26,49,0,60,24,6
88,31,65,68,45,62,9,2
70,31,0,100,100,54,21,9
100,57,26,26,43,45,28,6
100,0,0,45,48,86,21,4
100,60,57,41,0,56,6,2
78,41,100,62,40,62,0,3
95,43,89,68,82,55,7,3
80,52,57,36,0,63,4,2
100,56,21,21,38,77,30,6
52,28,58,100,100,68,33,1
86,35,98,0,24,100,100,8
90,60,18,88,89,37,18,9
100,16,0,36,100,83,38,4
100,10,56,92,69,17,21,7
89,34,71,2,0,49,88,5
94,39,7,34,33,70,19,6
86,44,0,95,95,73,31,9
100,69,95,0,17,91,100,8
80,28,53,53,4,58,4,2
96,34,91,0,0,31,94,5
100,58,27,43,0,72,14,6
87,84,66,64,100,36,0,3
70,71,68,23,0,63,21,2
93,51,21,61,94,56,6,9
82,53,53,0,0,65,1,2
100,76,75,29,54,61,43,7
90,79,100,52,43,28,0,2
88,54,12,100,79,20,28,9
100,6,100,86,64,91,10,8
73,0,63,0,6,25,91,5
52,3,47,100,100,60,30,1
100,37,13,25,54,78,26,4
63,39,0,93,82,88,33,9
100,7,0,50,100,77,34,4
90,28,86,97,71,44,23,7
73,28,68,44,63,54,23,7
72,41,80,100,84,48,24,1
96,72,70,99,92,47,17,9
100,15,1,0,97,54,100,0
100,63,67,32,39,35,36,7
75,38,12,31,89,29,62,8
100,33,14,30,57,64,25,4
46,44,86,93,56,61,5,1
46,46,72,69,51,0,0,1
100,17,0,15,54,68,32,6
100,42,0,0,100,76,71,0
51,20,52,100,100,68,29,1
55,41,62,66,35,7,4,1
73,73,0,60,100,94,31,9
100,67,22,27,36,77,47,6
87,55,100,77,52,41,10,3
59,9,51,21,100,22,93,0
73,80,70,46,45,47,4,1
84,73,100,60,97,42,0,3
100,30,0,55,92,79,37,4
89,42,29,100,100,98,0,3
87,33,62,0,0,100,100,8
93,48,27,33,16,41,51,8
55,46,73,100,92,84,25,1
66,62,32,62,89,50,0,9
84,0,5,0,95,70,100,0
98,24,45,0,0,62,91,5
67,25,49,33,6,53,3,2
98,75,84,31,26,96,39,7
98,22,75,0,0,43,100,5
91,49,28,30,26,50,61,8
65,92,39,62,0,60,26,6
67,84,51,41,32,69,28,6
97,100,25,62,48,60,0,5
100,10,0,77,72,75,8,9
100,93,73,57,40,10,15,1
83,20,67,74,64,56,9,2
75,62,54,100,98,46,0,9
100,70,57,59,35,9,14,1
100,0,25,44,96,76,28,4
74,19,60,66,22,59,0,2
93,18,0,0,64,100,73,0
100,58,24,42,0,49,26,6
100,77,57,58,26,3,14,1
100,51,18,24,29,84,36,6
73,81,82,91,81,55,9,9
100,27,0,42,100,96,32,4
92,100,66,66,49,48,0,5
80,53,43,88,100,46,0,9
64,34,39,55,41,34,0,1
98,56,54,33,10,39,44,7
94,0,2,0,78,80,98,0
56,32,78,100,85,73,24,1
81,5,53,68,24,48,0,2
86,0,5,0,90,68,100,0
86,66,100,74,71,35,0,3
88,53,100,62,37,7,32,7
95,62,98,37,50,88,46,7
100,3,0,0,95,50,87,0
98,42,73,31,35,52,32,7
100,0,6,60,100,71,21,4
75,47,100,58,60,30,5,2
50,88,100,0,18,84,100,8
100,71,38,33,29,35,19,6
79,43,79,0,0,100,100,8
86,76,74,45,100,49,0,3
97,49,100,66,69,22,33,7
100,50,14,20,46,70,43,6
88,67,100,72,62,51,7,3
80,66,22,100,100,59,5,9
100,55,23,26,27,58,29,6
100,34,69,80,90,60,11,9
66,8,29,35,0,65,4,2
100,34,55,0,0,51,71,5
100,0,5,47,100,70,26,4
100,71,49,29,22,44,19,6
74,75,25,53,8,68,27,6
29,21,63,59,100,13,55,0
75,70,75,29,14,49,13,2
73,28,69,68,36,51,0,2
83,0,8,100,100,61,26,7
100,86,42,52,23,35,23,4
100,49,65,33,27,44,29,7
95,0,43,16,58,75,73,8
87,44,84,59,53,69,5,3
69,56,64,47,37,50,2,1
51,35,78,100,81,40,25,1
77,60,100,62,97,49,0,3
78,43,54,43,0,66,0,2
68,33,52,42,0,64,1,2
74,73,0,43,98,33,51,8
68,69,72,50,67,24,3,1
100,31,46,0,0,100,81,8
100,47,13,22,41,62,43,6
100,0,49,0,1,41,94,5
94,26,0,0,64,91,88,0
83,22,38,30,14,71,2,2
68,43,90,94,87,76,23,1
79,55,52,39,0,68,0,2
100,45,100,0,16,89,87,8
64,10,46,19,100,29,99,0
77,62,90,43,93,42,0,3
100,91,71,58,38,11,15,1
86,12,0,29,39,94,74,8
91,37,100,77,63,57,5,3
59,46,62,64,55,36,3,1
87,100,56,67,22,59,16,5
100,44,53,8,6,60,54,8
82,32,48,41,12,49,0,2
93,30,45,0,6,100,91,8
87,77,81,45,100,33,0,3
100,70,29,30,3,73,30,6
100,26,0,12,49,100,60,0
85,53,12,74,97,61,12,9
68,98,91,2,36,98,100,8
100,50,23,40,0,100,13,6
100,4,0,6,69,100,64,0
89,51,52,39,0,63,0,2
77,0,23,4,98,61,100,0
67,100,9,66,88,62,37,9
100,52,19,34,10,54,41,6
95,85,49,65,70,57,0,5
89,16,0,99,96,86,27,9
100,5,0,47,100,38,32,4
100,56,16,23,40,54,42,6
97,84,92,48,4,49,7,2
100,13,45,0,0,44,89,5
68,21,52,51,0,61,0,2
99,57,84,36,67,26,32,7
98,53,18,32,21,47,47,6
54,0,71,83,71,32,0,7
73,41,55,39,0,58,0,2
100,33,0,20,100,60,32,4
100,64,25,19,55,60,45,6
68,23,54,34,10,61,8,2
99,40,66,8,0,66,76,8
68,37,63,48,16,50,0,2
