@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,5,9,11,16-17'

@attribute At2 numeric
@attribute At5 numeric
@attribute At9 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
85,68,92,100,8,3
100,0,57,95,0,4
100,0,74,100,0,4
100,0,100,100,0,4
100,53,0,11,99,8
93,100,47,26,30,7
90,72,26,13,4,2
78,64,52,4,2,1
76,65,0,13,16,2
99,0,100,76,28,0
100,13,60,93,0,4
68,68,21,0,0,2
97,69,6,0,100,5
73,0,98,96,0,9
100,10,45,100,29,6
100,0,100,81,0,4
87,77,60,95,0,5
100,77,39,79,72,8
100,0,100,92,0,4
77,74,75,100,5,3
60,53,100,86,0,1
89,38,80,39,92,8
62,85,98,93,0,1
71,44,0,9,100,5
100,15,29,84,9,6
86,0,71,100,100,0
63,58,11,0,1,2
62,56,14,11,12,2
29,68,95,89,0,1
69,82,86,75,0,1
100,0,84,100,0,4
51,66,90,66,0,1
88,77,72,42,26,7
60,41,0,27,100,5
100,62,14,5,43,7
90,10,100,93,70,0
82,28,100,80,65,0
98,52,95,92,2,9
64,100,0,57,0,9
90,68,32,2,41,7
88,25,17,21,100,5
84,18,100,93,67,0
96,71,100,86,11,3
100,0,59,91,92,0
100,0,71,100,0,4
65,46,0,18,100,5
90,99,17,0,61,8
100,28,100,71,0,4
90,100,82,85,19,3
100,16,50,100,0,4
78,16,100,100,0,9
89,65,6,0,98,5
93,99,79,100,0,3
78,60,0,57,96,8
66,100,70,55,6,1
81,82,77,100,1,3
96,81,30,57,0,5
90,31,100,70,38,0
79,100,55,9,2,2
100,27,71,98,0,4
66,51,33,25,7,2
87,17,94,20,87,8
100,14,54,99,0,4
100,79,0,20,96,5
97,44,6,0,100,5
91,96,17,0,48,7
93,10,58,100,100,0
99,14,100,73,33,0
46,80,38,89,68,8
100,2,44,100,21,6
85,54,22,33,0,2
89,21,100,78,54,0
69,100,42,0,1,2
90,74,0,7,100,5
99,0,80,81,0,9
80,55,58,0,2,1
100,6,42,100,21,6
88,100,60,25,27,7
82,83,93,100,0,3
89,32,39,100,10,6
74,100,34,0,5,2
99,77,0,20,100,5
100,0,100,98,0,4
100,9,100,77,0,4
100,6,46,100,19,6
100,0,81,100,77,0
100,3,57,100,0,6
83,99,84,100,3,3
58,56,6,18,100,5
80,35,100,71,40,0
64,100,60,38,0,1
88,100,97,78,0,3
44,70,82,69,0,1
94,65,79,61,0,7
83,100,16,0,38,7
80,45,88,67,0,9
51,100,75,75,0,1
88,66,0,18,100,5
81,90,34,0,1,2
82,75,58,100,2,3
100,25,0,37,37,6
90,100,32,76,0,5
100,17,36,100,55,6
92,96,37,100,0,9
69,84,47,0,10,1
20,78,88,66,0,1
99,0,73,100,91,0
100,75,0,7,96,5
70,100,30,64,85,8
100,35,4,44,20,6
88,85,48,27,38,7
100,66,85,68,0,9
100,64,13,73,70,8
82,38,90,73,0,9
61,74,85,65,0,1
100,26,11,69,14,6
82,77,73,50,32,7
93,90,64,49,29,7
84,0,79,100,100,0
91,57,2,2,100,5
100,0,99,100,0,6
65,40,56,28,6,2
100,51,81,100,31,9
44,67,89,75,0,1
90,58,32,5,36,7
56,100,0,74,0,9
93,76,66,44,39,7
0,67,100,84,65,9
94,29,51,100,14,5
100,25,36,98,26,6
78,36,48,100,79,8
100,33,25,64,37,6
92,68,15,53,92,8
100,34,0,50,23,6
58,100,81,71,0,1
77,91,26,8,100,5
100,0,100,93,0,4
97,67,45,0,40,7
99,62,100,92,9,9
65,100,79,73,0,1
53,100,56,0,11,2
80,93,64,41,48,7
99,61,0,9,100,5
85,79,75,44,48,7
86,100,48,21,24,7
92,13,99,100,80,0
93,51,0,18,95,5
100,0,57,99,100,0
99,46,0,1,96,5
77,46,100,78,55,0
81,100,0,46,100,8
100,0,88,100,84,0
71,93,72,100,12,3
74,39,100,74,66,0
100,0,82,100,97,0
84,0,66,100,100,0
82,58,0,12,100,5
100,0,94,100,0,4
85,17,20,68,21,6
100,100,55,29,32,7
95,63,0,19,100,5
55,60,47,15,6,1
76,16,95,100,94,0
86,100,57,64,0,3
83,78,0,68,90,8
64,73,88,81,0,1
100,7,83,86,0,4
100,0,96,100,0,4
100,0,100,86,0,4
100,38,0,3,85,5
71,36,71,100,0,9
100,0,100,81,0,4
76,34,100,72,45,0
93,100,94,95,0,3
100,15,12,63,30,6
100,15,47,100,19,6
100,0,100,96,0,4
84,100,0,65,0,5
83,77,69,100,3,3
86,3,59,9,70,8
95,44,0,16,100,5
13,72,39,100,19,8
100,10,32,88,32,6
100,0,100,66,0,4
100,0,57,100,37,6
88,100,39,19,42,7
88,51,0,27,0,2
50,87,0,60,0,9
85,70,97,100,2,3
100,0,51,100,26,6
62,0,97,100,100,0
100,0,72,100,0,4
100,70,59,100,40,7
75,74,41,0,6,2
96,96,16,0,0,2
74,57,62,100,0,9
100,0,100,55,0,4
76,64,29,0,15,1
96,43,7,15,100,5
100,5,27,100,0,4
93,100,28,58,0,5
63,63,0,13,21,2
92,60,90,85,16,9
90,39,23,15,100,5
100,13,8,92,27,6
100,21,31,93,55,6
21,79,45,100,25,8
74,32,49,0,62,8
100,0,100,90,0,4
77,8,74,0,92,8
100,73,34,19,19,7
94,44,92,100,8,9
95,0,79,100,100,0
78,41,0,33,3,2
97,89,25,8,39,7
100,0,85,100,94,0
100,7,50,16,0,4
89,1,80,100,100,0
100,66,39,0,47,7
100,20,67,80,3,5
92,0,75,100,100,0
94,59,0,8,100,5
80,83,100,84,0,3
90,38,2,13,100,5
79,18,92,100,96,0
54,83,93,86,0,1
76,63,26,20,0,2
88,70,70,100,0,3
97,48,0,50,100,8
70,59,64,72,0,1
79,0,87,100,80,0
85,48,22,24,100,5
100,0,73,100,0,4
91,0,82,100,95,0
100,0,81,91,0,4
90,48,39,15,42,7
81,77,46,17,3,2
86,85,100,96,11,3
71,22,100,93,82,0
88,80,73,54,28,7
100,0,78,98,0,4
100,16,100,70,0,4
100,82,39,3,43,7
87,61,36,11,39,7
75,58,29,14,4,2
89,63,63,100,0,3
75,22,89,100,89,0
75,53,49,35,0,2
89,82,100,93,8,3
91,62,91,100,12,9
81,10,42,82,100,0
100,91,84,93,0,9
100,26,56,100,0,4
100,8,56,100,0,4
84,100,85,90,10,3
100,77,60,97,0,9
81,12,30,78,93,0
91,100,77,62,44,7
79,99,100,87,12,3
91,66,100,76,18,3
88,79,64,100,37,7
100,23,100,79,0,4
78,25,100,96,80,0
91,71,64,22,40,7
100,0,100,95,0,4
100,84,37,0,31,7
98,88,33,36,47,7
87,74,55,32,55,7
59,94,68,35,0,1
39,51,96,68,0,1
78,61,21,0,0,2
87,100,76,72,5,3
91,87,30,22,38,7
48,76,0,46,0,9
85,95,12,95,87,8
85,53,0,35,0,2
94,0,92,100,88,0
91,0,81,100,100,0
91,100,44,8,29,7
80,46,47,19,38,7
100,9,100,97,81,0
25,66,96,72,0,1
93,69,100,81,4,3
90,45,85,81,9,9
45,68,76,55,0,1
100,88,58,36,19,7
89,93,74,100,0,3
100,32,100,74,0,4
100,3,100,69,0,4
100,27,20,91,22,6
73,75,80,100,4,3
59,0,71,11,88,8
100,16,49,99,53,6
96,97,59,46,42,7
92,0,100,85,0,9
60,85,76,0,8,1
100,46,32,68,18,6
100,43,0,16,10,6
100,17,100,83,52,0
68,100,24,84,84,8
82,0,57,100,92,0
93,57,94,75,0,7
98,19,56,0,13,0
71,29,100,92,9,9
94,0,80,58,0,9
93,64,88,64,0,7
85,27,62,100,0,9
79,76,3,0,1,2
74,66,27,0,3,2
100,13,71,100,16,6
64,73,62,8,5,1
70,68,42,0,0,1
68,15,100,75,0,9
37,71,88,67,0,1
71,100,21,69,93,8
69,35,24,0,82,8
80,100,42,0,0,2
76,0,71,12,83,8
81,68,37,0,1,2
77,100,78,86,2,3
91,85,62,38,35,7
78,54,0,45,31,2
65,0,100,94,0,9
96,84,72,100,18,9
86,52,0,11,100,5
80,98,29,0,0,2
74,31,100,67,30,0
78,66,62,32,3,2
92,0,62,97,100,0
82,84,100,86,0,3
100,0,56,100,25,6
100,0,36,86,0,4
96,100,28,93,1,5
84,84,100,86,23,3
87,59,100,84,0,3
100,0,100,91,0,4
63,90,67,33,0,1
41,100,73,64,0,1
92,21,100,82,66,0
90,51,0,1,99,5
51,62,77,52,0,1
100,0,79,100,0,6
74,50,44,0,7,1
76,58,31,9,0,2
100,19,12,63,14,6
94,22,78,87,5,5
79,0,91,100,0,9
100,0,100,94,0,4
74,55,46,100,72,8
79,72,5,0,97,5
100,24,54,87,31,6
100,66,99,95,0,9
100,52,32,75,24,6
89,100,52,93,84,8
100,24,0,57,15,6
94,76,6,0,0,2
81,88,40,97,87,8
92,52,0,9,5,2
100,0,56,100,14,6
84,12,100,78,0,9
100,20,100,69,0,4
100,0,100,87,0,4
100,34,100,68,0,4
100,0,53,100,0,4
100,0,100,74,0,4
81,100,42,78,0,5
100,0,80,100,89,0
91,55,0,32,1,2
89,100,48,76,0,3
39,63,94,78,0,1
79,100,74,100,0,9
100,82,36,0,34,7
67,79,2,0,19,2
92,78,43,24,37,7
93,0,79,100,100,0
100,22,57,100,0,4
63,81,30,0,10,2
80,45,30,13,99,5
100,22,3,58,33,6
55,60,100,89,0,1
70,85,32,0,2,2
97,100,27,76,35,7
100,16,100,66,0,4
100,0,68,54,0,4
38,63,100,81,0,1
100,1,100,87,0,4
92,64,66,76,0,5
95,25,100,92,8,9
94,47,95,99,2,9
66,100,71,62,0,1
87,76,97,100,7,3
95,96,31,100,42,7
94,68,45,18,39,7
100,100,64,88,40,7
86,0,77,100,92,0
100,0,86,100,0,4
98,51,0,28,0,2
77,100,73,94,13,3
100,16,52,100,0,4
92,91,85,61,35,7
77,34,100,66,25,0
100,0,100,59,0,4
86,100,56,62,15,3
100,22,0,39,28,6
69,68,30,0,6,2
65,69,58,100,0,1
88,83,62,100,0,3
61,81,84,72,0,1
100,0,65,94,88,0
70,100,75,47,61,8
92,100,61,67,0,3
100,0,100,80,0,4
100,50,100,89,0,4
91,14,97,100,98,0
81,100,95,91,11,3
84,59,0,58,92,8
78,0,77,92,0,9
79,73,17,0,0,2
100,25,0,75,31,6
91,75,3,0,2,2
74,100,7,88,0,9
100,11,44,100,26,6
100,0,54,100,20,6
97,33,72,63,0,5
71,44,56,100,5,1
90,24,100,82,60,0
55,53,93,100,0,1
83,70,50,33,49,7
97,44,0,54,100,8
87,73,47,22,64,7
90,72,2,7,100,5
100,100,46,28,35,7
88,57,42,0,97,8
91,100,71,90,25,7
32,71,71,43,0,1
78,81,84,100,13,3
100,8,61,100,28,6
77,3,39,90,84,0
75,95,41,0,0,2
64,47,3,8,100,5
92,47,68,66,1,5
63,100,86,86,0,1
69,59,53,44,0,1
100,9,29,100,9,6
82,54,69,60,4,9
100,15,64,80,2,5
80,95,100,97,9,3
100,18,94,63,0,4
100,12,69,100,12,6
100,40,46,100,23,6
67,83,85,70,0,1
62,15,44,0,55,8
81,31,100,86,7,9
96,8,55,92,8,5
97,84,13,100,0,9
100,15,70,36,0,0
100,69,92,83,1,9
84,39,100,83,71,0
100,97,73,100,18,9
93,60,55,25,42,7
87,35,19,61,78,8
91,0,85,100,75,0
100,0,94,87,0,4
100,6,49,100,22,6
100,57,96,86,6,9
82,16,68,0,55,8
73,54,22,0,14,1
72,39,100,71,0,9
89,35,100,85,88,0
60,65,82,63,0,1
89,14,100,94,91,0
97,80,0,7,100,5
92,35,100,72,52,0
95,16,41,100,5,6
83,51,0,21,100,5
100,18,70,100,1,6
74,2,100,71,20,0
77,62,0,8,100,5
81,98,100,86,35,3
90,66,2,0,100,5
92,100,73,75,0,3
78,100,8,58,89,8
100,0,100,80,0,4
75,64,96,100,3,3
87,3,100,91,0,9
54,62,100,71,67,0
76,62,59,100,16,3
52,56,58,36,0,2
80,53,77,63,0,2
85,45,80,100,0,3
100,9,25,92,16,6
95,0,75,100,100,0
73,9,92,100,95,0
63,98,62,100,74,8
75,100,0,51,0,9
75,83,34,100,79,8
76,77,22,0,0,2
100,0,73,100,0,4
93,69,4,5,100,5
97,100,42,27,38,7
100,75,89,81,0,9
100,4,42,100,38,6
80,95,51,100,0,3
100,91,0,20,100,5
86,94,90,100,0,9
63,100,67,64,3,1
84,85,67,100,0,9
75,69,1,0,0,2
60,57,48,13,4,1
86,13,96,100,82,0
100,0,100,98,0,4
55,100,5,32,79,8
53,82,68,38,0,1
82,100,76,92,0,3
81,81,88,56,2,1
86,100,83,83,0,9
93,57,20,18,54,7
97,54,12,20,100,5
100,100,12,98,0,9
68,56,43,23,0,2
100,0,84,100,87,0
100,32,51,100,0,4
48,72,73,47,0,1
100,31,4,34,21,6
100,23,84,64,0,4
96,81,100,79,19,3
100,23,0,44,28,6
85,92,82,56,39,7
66,58,0,21,4,2
99,22,88,86,0,9
65,77,11,0,3,2
67,65,12,0,13,2
85,82,67,100,20,3
56,52,66,93,0,9
60,100,60,30,0,1
84,40,20,57,100,8
100,0,82,100,69,0
81,81,60,100,0,3
43,70,80,66,0,1
65,89,46,0,0,2
87,52,100,71,0,7
41,0,92,35,74,8
81,0,80,100,0,9
41,74,88,75,0,1
17,99,31,100,13,8
100,12,36,85,11,6
86,39,0,10,100,5
89,70,37,77,0,5
100,29,0,38,29,6
100,100,76,98,43,7
100,26,49,100,2,6
84,72,11,4,100,5
100,0,100,75,0,4
92,80,60,45,29,7
95,38,27,64,94,8
100,83,0,5,0,2
99,26,0,36,47,6
88,65,45,38,0,2
70,0,100,87,0,9
100,26,43,87,10,6
100,0,48,95,0,4
100,57,0,12,0,2
78,100,40,85,9,3
95,89,82,100,0,3
80,57,0,27,0,2
100,21,38,100,26,6
52,58,100,83,0,1
86,98,24,74,99,8
90,18,89,66,0,9
100,0,100,96,0,4
100,56,69,40,0,7
89,71,0,23,100,5
94,7,33,100,0,6
86,0,95,100,0,9
100,95,17,100,100,8
80,53,4,14,0,2
96,91,0,6,100,5
100,27,0,34,29,6
87,66,100,80,25,3
70,68,0,22,0,2
93,21,94,91,0,9
82,53,0,32,1,2
100,75,54,100,54,7
90,100,43,0,5,2
88,12,79,53,0,9
100,100,64,0,34,8
73,63,6,7,100,5
52,47,100,79,0,1
100,13,54,100,0,4
63,0,82,89,0,9
100,0,100,84,0,4
90,86,71,55,0,7
73,68,63,45,32,7
72,80,84,66,0,1
96,70,92,80,0,9
100,1,97,100,84,0
100,67,39,13,36,7
75,12,89,0,96,8
100,14,57,100,0,4
46,86,56,56,0,1
46,72,51,21,6,1
100,0,54,100,10,6
100,0,100,39,7,0
51,52,100,85,0,1
55,62,35,11,4,1
73,0,100,99,0,9
100,22,36,100,59,6
87,100,52,63,0,3
59,51,100,72,55,0
73,70,45,0,7,1
84,100,97,91,19,3
100,0,92,77,0,4
89,29,100,75,3,3
87,62,0,74,89,8
93,27,16,0,58,8
55,73,92,89,0,1
66,32,89,100,10,9
84,5,95,100,87,0
98,45,0,26,100,5
67,49,6,1,11,2
98,84,26,100,41,7
98,75,0,23,99,5
91,28,26,0,90,8
65,39,0,31,28,6
67,51,32,100,13,6
97,25,48,94,5,5
100,0,72,100,0,9
100,73,40,23,0,1
83,67,64,51,0,2
75,54,98,81,1,9
100,57,35,17,0,1
100,25,96,85,0,4
74,60,22,15,11,2
93,0,64,96,100,0
100,24,0,39,37,6
100,57,26,14,0,1
100,18,29,89,28,6
73,82,81,100,0,9
100,0,100,100,0,4
92,66,49,87,4,5
80,43,100,88,0,9
64,39,41,0,1,1
98,54,10,0,44,7
94,2,78,100,100,0
56,78,85,76,0,1
81,53,24,0,2,2
86,5,90,100,75,0
86,100,71,70,3,3
88,100,37,35,36,7
95,98,50,100,48,7
100,0,95,100,44,0
98,73,35,5,24,7
100,6,100,81,0,4
75,100,60,7,0,2
50,100,18,88,73,8
100,38,29,76,14,6
79,79,0,60,92,8
86,74,100,100,4,3
97,100,69,42,34,7
100,14,46,100,38,6
88,100,62,80,0,3
80,22,100,94,0,9
100,23,27,81,27,6
100,69,90,100,0,9
66,29,0,31,10,2
100,55,0,5,83,5
100,5,100,86,0,4
100,49,22,58,7,6
74,25,8,55,34,6
29,63,100,52,12,0
75,75,14,0,15,2
73,69,36,11,6,2
83,8,100,75,0,7
100,42,23,62,0,4
100,65,27,0,31,7
95,43,58,37,100,8
87,84,53,100,0,3
69,64,37,0,5,1
51,78,81,62,0,1
77,100,97,92,9,3
78,54,0,27,22,2
68,52,0,24,19,2
74,0,98,9,77,8
68,72,67,0,6,1
100,46,0,50,99,8
100,13,41,92,23,6
100,49,1,4,97,5
94,0,64,100,100,0
83,38,14,42,5,2
68,90,87,78,0,1
79,52,0,31,23,2
100,100,16,47,87,8
64,46,100,73,66,0
77,90,93,100,22,3
100,71,38,24,0,1
86,0,39,35,98,8
91,100,63,75,0,3
59,62,55,25,1,1
87,56,22,79,0,5
100,53,6,0,83,8
82,48,12,0,1,2
93,45,6,53,100,8
87,81,100,92,25,3
100,29,3,71,25,6
100,0,49,88,90,0
85,12,97,100,0,9
68,91,36,100,73,8
100,23,0,31,23,6
100,0,69,100,98,0
89,52,0,27,14,2
77,23,98,100,71,0
67,9,88,96,0,9
100,19,10,58,29,6
95,49,70,100,13,5
89,0,96,100,0,9
100,0,100,74,0,4
100,16,40,97,22,6
97,92,4,0,0,2
100,45,0,6,100,5
68,52,0,15,14,2
99,84,67,2,40,7
98,18,21,66,24,6
54,71,71,45,21,7
73,55,0,13,8,2
100,0,100,92,0,4
100,25,55,100,31,6
68,54,10,22,8,2
99,66,0,22,100,8
68,63,16,0,8,2
81,92,97,100,17,3
91,100,38,23,38,7
100,23,0,55,19,6
83,100,7,0,100,5
100,2,100,58,0,4
88,0,72,100,0,9
69,0,86,21,85,8
87,54,53,87,0,5
90,68,35,77,0,6
62,45,51,0,0,1
100,47,0,20,86,5
66,40,34,0,56,8
100,84,51,35,0,1
100,0,72,100,0,4
73,0,79,100,0,9
99,21,42,70,0,5
83,89,38,77,19,5
94,83,56,35,34,7
100,71,32,8,35,7
97,66,8,0,98,8
81,75,89,100,3,3
95,66,24,2,38,7
77,19,90,100,10,9
90,39,62,89,0,5
92,52,69,94,2,5
96,16,44,100,22,6
93,43,3,12,64,7
100,0,100,98,0,4
40,67,86,68,0,1
78,88,36,0,7,2
78,44,44,0,56,8
92,100,15,42,100,8
100,0,86,100,0,4
94,11,100,81,0,7
95,81,41,100,49,7
64,50,0,22,25,6
91,65,0,9,99,5
98,71,36,21,0,1
100,13,58,100,19,6
95,72,43,0,48,7
100,49,20,3,42,7
80,100,86,99,0,3
65,38,38,0,8,1
100,17,76,51,0,4
73,100,88,76,0,1
100,0,100,84,0,4
69,100,68,20,1,2
66,56,58,28,5,1
100,76,40,37,98,8
88,100,74,90,0,3
100,0,58,99,96,0
100,38,0,27,39,6
80,100,43,0,0,2
82,53,0,30,19,2
100,0,93,100,0,4
85,81,58,31,61,7
82,23,100,85,74,0
82,77,71,100,0,3
74,65,64,31,40,7
90,2,20,2,98,8
100,0,100,99,0,4
98,38,59,48,0,5
96,30,66,100,17,5
91,45,88,100,23,5
90,16,54,100,0,9
84,98,36,0,49,7
47,49,0,35,57,0
100,0,89,53,0,4
68,0,80,100,89,0
100,0,100,69,0,4
100,7,33,89,31,6
85,33,100,74,46,0
81,0,71,18,93,8
100,0,100,93,0,4
83,100,69,40,57,7
88,23,91,93,3,9
73,87,100,100,16,3
46,43,100,92,78,0
100,66,41,0,46,7
90,76,100,100,0,3
88,100,67,91,0,3
100,0,27,65,0,4
100,0,100,85,0,4
100,67,38,29,99,8
89,23,100,87,83,0
80,100,0,97,0,9
96,100,25,87,6,5
84,18,100,79,0,7
82,100,0,60,84,8
76,99,100,91,15,3
98,45,100,95,0,9
85,70,9,0,100,5
95,61,44,17,47,7
90,66,26,1,39,7
98,84,43,1,38,7
100,56,43,28,48,7
100,52,0,52,94,8
75,64,72,46,0,7
96,58,13,0,0,2
100,0,100,92,0,4
87,80,100,84,1,3
69,79,41,0,0,2
61,46,43,4,8,1
100,14,38,100,28,6
100,24,33,100,27,6
67,44,23,63,88,8
97,51,42,28,44,7
94,47,87,100,19,9
55,53,47,12,5,1
99,0,83,100,13,6
100,33,0,39,41,6
92,100,91,83,13,3
98,61,48,17,50,7
100,17,17,88,13,6
92,65,15,18,5,2
93,0,86,100,100,0
74,67,34,0,5,2
80,68,27,0,63,8
77,5,95,100,6,9
84,88,29,100,0,9
25,64,100,81,0,1
75,58,0,7,7,2
72,35,84,90,2,9
100,64,38,24,0,1
75,68,0,13,12,2
79,84,87,100,16,3
100,21,100,97,82,0
85,26,100,81,0,7
100,17,10,63,36,6
100,73,0,0,94,5
100,0,98,100,89,0
100,0,77,100,98,0
88,40,4,23,0,2
95,82,100,93,25,3
100,40,17,60,0,4
34,74,92,77,0,1
70,94,39,0,4,2
74,100,28,92,0,9
100,65,33,16,0,1
88,61,100,87,22,9
100,0,100,95,0,4
100,17,43,65,0,5
100,0,90,100,0,4
100,33,0,38,33,6
94,97,0,30,100,8
100,49,100,99,19,9
100,0,100,82,0,4
58,25,86,88,0,9
67,58,33,0,3,1
76,5,75,100,2,9
100,47,13,0,0,1
83,63,25,25,14,2
67,52,0,14,8,2
81,14,100,91,55,0
82,89,52,0,51,7
67,57,36,0,5,1
100,0,100,96,48,0
82,81,0,11,100,5
68,14,88,100,6,9
94,68,95,74,8,5
93,70,40,30,0,1
60,64,90,79,0,1
79,60,12,0,8,2
100,50,70,59,0,5
100,0,100,73,0,4
89,56,13,0,100,5
67,94,77,61,0,1
100,0,100,71,0,4
100,0,100,93,0,4
82,90,100,92,11,3
69,59,46,13,10,1
97,82,41,0,40,7
100,0,100,83,0,4
100,0,100,61,0,4
83,100,61,93,17,3
96,48,65,0,53,8
87,72,81,100,0,3
83,50,0,34,23,2
49,95,84,71,0,1
82,100,88,97,0,3
85,97,51,35,0,1
56,46,5,0,0,1
57,41,78,85,0,9
67,48,40,83,79,8
90,32,100,77,0,7
100,0,100,58,0,4
75,82,97,100,9,3
84,77,53,100,0,3
81,28,68,0,72,8
63,83,57,14,7,2
100,71,90,87,0,9
61,61,0,17,3,2
69,46,46,100,72,8
100,50,0,10,75,8
100,0,68,96,86,0
53,41,41,32,0,1
88,59,44,17,50,7
86,25,89,100,0,9
100,0,75,48,0,4
100,0,82,82,0,4
87,85,97,100,19,3
64,47,44,0,4,1
82,0,66,7,95,8
89,100,59,42,29,7
75,100,0,33,100,8
82,43,63,0,75,8
100,19,100,79,39,0
36,72,97,84,0,1
89,88,100,91,3,3
100,94,51,79,88,8
89,0,45,89,100,0
100,75,23,0,35,7
84,100,26,72,22,5
100,0,69,100,91,0
88,88,100,98,16,3
74,100,86,95,3,3
100,14,11,57,100,8
83,0,59,30,88,8
72,0,100,31,83,8
85,24,100,85,71,0
100,51,47,2,91,8
72,79,86,65,30,7
65,57,0,31,5,2
85,43,4,0,69,8
100,0,86,100,0,4
92,100,59,56,0,3
90,31,100,77,58,0
81,100,97,93,10,3
86,36,100,86,63,0
95,68,23,0,44,7
85,82,52,100,0,3
85,40,80,90,0,5
45,66,47,1,4,1
84,85,95,100,10,3
89,98,18,60,94,8
78,78,100,82,9,3
91,75,79,31,29,7
95,77,47,10,53,7
83,90,59,100,71,8
87,38,100,81,0,7
81,23,67,0,80,8
66,50,50,1,9,1
94,16,100,90,78,0
100,0,66,100,93,0
