@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,8-9,11,14,17'

@attribute At1 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
53,34,100,85,32,4
0,100,80,59,26,1
69,100,81,100,11,9
22,95,5,58,42,8
35,41,24,0,7,2
35,36,100,88,24,4
80,90,81,74,20,9
100,13,61,100,22,6
67,38,70,0,54,8
5,53,67,0,47,8
65,100,100,80,22,9
24,47,82,100,0,3
0,40,8,1,1,2
0,54,59,5,0,1
25,63,35,80,0,3
16,10,100,82,100,0
39,80,0,89,39,9
17,0,95,100,100,0
88,22,38,94,42,4
34,47,94,64,43,4
25,53,24,0,6,2
35,0,6,65,100,8
0,62,54,38,38,7
0,90,95,78,22,7
55,33,30,0,2,1
25,44,100,70,32,4
13,0,10,0,99,5
48,100,100,99,0,9
37,0,78,100,100,0
45,0,100,81,100,0
82,8,62,100,90,0
26,0,11,0,88,5
27,5,19,24,95,5
25,44,33,83,18,4
37,0,4,17,100,5
35,64,100,100,0,3
41,25,54,100,25,6
100,31,7,68,18,6
77,0,0,47,75,8
100,20,25,0,54,8
0,59,41,60,30,7
0,44,52,27,24,7
0,0,3,39,83,8
54,89,33,52,2,5
0,41,28,82,51,8
100,64,36,14,16,1
36,0,100,76,100,0
69,0,30,93,100,8
32,0,70,100,79,0
41,100,36,89,4,9
35,46,51,100,29,4
17,0,7,18,87,5
31,0,0,13,96,5
5,50,100,62,31,4
0,52,89,100,6,3
100,51,63,75,0,5
55,66,71,40,21,8
27,0,0,47,91,8
93,90,100,88,10,9
73,31,58,16,69,8
0,55,51,26,0,2
19,0,28,94,100,8
15,24,100,86,90,0
44,67,100,95,0,9
97,20,54,100,39,6
0,47,14,13,5,2
25,8,100,73,100,0
65,56,100,48,46,4
66,39,100,78,35,4
7,58,55,0,0,1
49,0,0,9,90,5
47,46,47,0,7,2
0,50,21,20,3,2
50,42,100,74,28,4
27,41,37,0,1,2
34,45,34,15,32,7
18,37,100,85,33,4
0,100,96,77,27,1
20,63,100,81,25,4
72,28,38,100,24,6
0,100,100,82,30,1
32,59,81,100,0,3
48,21,62,100,37,4
63,68,91,94,12,3
18,93,15,100,31,9
0,81,67,100,0,8
0,31,3,19,13,2
0,67,63,100,7,3
64,0,20,92,100,8
35,67,64,100,0,3
15,59,87,100,0,3
17,39,0,19,7,2
56,0,0,53,94,8
34,11,16,10,88,5
12,0,100,89,100,0
46,0,0,4,100,5
53,65,42,72,7,5
19,50,100,99,2,3
100,40,0,76,26,6
0,100,91,67,33,1
42,0,0,13,100,5
56,11,67,100,82,0
0,79,66,94,0,3
72,16,59,100,41,6
18,17,83,100,35,4
19,0,2,81,100,8
12,46,1,0,7,2
29,63,77,100,0,3
100,16,16,0,68,8
44,28,68,100,51,8
17,0,90,100,100,0
47,33,28,1,41,7
7,41,0,30,0,2
24,0,0,8,98,5
43,37,60,100,34,4
0,88,81,77,22,1
17,29,92,62,96,0
49,0,0,4,96,5
76,0,0,80,96,8
40,29,66,100,29,4
81,21,45,100,35,6
5,0,100,92,100,0
0,100,77,57,25,1
14,35,100,97,27,4
42,0,92,100,100,0
100,63,56,33,16,1
100,34,83,86,35,4
45,100,25,97,32,9
53,79,46,100,28,9
21,0,19,81,100,8
2,98,53,100,0,8
7,0,100,98,100,0
0,100,89,82,21,1
32,36,16,0,2,2
18,0,4,0,92,5
49,0,98,100,100,0
49,57,37,0,7,1
100,44,68,86,0,5
100,32,16,90,20,6
2,17,100,73,100,0
55,0,0,10,100,5
63,0,95,100,100,0
23,0,3,0,96,5
30,63,100,98,6,3
63,26,21,0,35,2
19,53,36,0,1,2
0,21,2,35,1,2
100,58,34,68,8,5
39,38,100,75,34,4
48,67,0,36,43,8
82,0,25,65,100,8
16,29,8,0,17,2
32,15,100,80,100,0
2,0,29,0,89,5
60,13,56,100,27,6
64,63,50,0,15,2
85,16,54,100,38,6
0,94,67,100,0,8
12,84,93,71,21,7
95,66,69,100,0,5
75,42,55,0,36,8
25,64,77,100,4,3
32,72,18,36,44,8
100,19,52,91,27,6
75,4,100,89,26,6
28,54,41,52,45,8
0,58,82,39,0,1
81,57,82,100,0,9
78,86,100,100,9,9
48,75,66,64,0,1
57,0,28,100,100,8
14,7,41,23,95,5
58,0,79,100,100,0
89,0,0,55,91,8
56,23,0,17,57,8
78,16,54,100,33,6
33,45,24,0,21,2
100,51,0,21,19,6
0,100,100,91,32,1
34,97,36,16,8,1
0,38,46,31,55,7
80,57,82,100,20,9
0,50,16,27,0,2
53,60,58,57,0,3
0,91,71,46,23,1
22,25,67,100,36,4
73,100,75,92,0,9
61,14,0,6,27,2
67,50,100,63,48,4
0,35,54,31,25,7
86,37,100,86,23,4
57,61,100,86,0,3
50,0,83,100,94,0
36,0,97,100,100,0
0,100,79,57,24,1
0,100,75,51,26,1
73,15,47,100,19,6
59,62,63,75,1,3
100,97,81,64,20,9
16,21,63,97,27,4
0,87,83,56,23,7
100,51,78,82,34,9
23,63,48,0,6,1
29,0,95,100,100,0
7,27,68,100,53,7
0,32,47,25,44,7
25,3,0,13,99,5
0,30,23,8,43,7
19,61,88,100,0,3
0,36,37,7,45,7
56,35,100,95,31,4
48,0,25,66,100,8
36,63,87,86,0,3
52,55,99,92,0,3
4,2,100,89,100,0
0,100,79,55,26,1
100,41,42,69,25,6
72,74,91,100,27,9
94,41,52,99,38,4
31,77,56,100,15,5
26,83,82,56,20,7
71,15,71,100,41,6
62,6,48,88,60,0
0,100,86,72,24,1
1,18,100,89,100,0
50,17,43,100,32,6
38,45,100,75,31,4
37,0,0,62,97,8
58,0,17,62,85,8
0,28,100,62,72,0
98,83,85,70,15,9
100,26,44,90,37,4
63,42,100,72,32,4
79,30,50,0,54,8
69,25,35,91,21,6
27,43,100,90,32,4
51,0,63,95,72,0
0,100,100,88,30,1
0,100,100,74,32,1
36,25,100,61,69,0
0,100,88,73,23,1
12,41,28,0,13,2
0,16,100,82,100,0
1,22,16,0,24,7
10,0,99,100,100,0
28,70,51,100,0,5
86,14,56,100,37,6
13,36,21,10,46,7
0,100,100,87,28,1
31,12,44,31,61,8
55,19,41,100,30,6
42,29,31,0,14,2
84,100,89,100,0,9
47,100,73,93,20,9
62,94,90,100,0,9
0,53,56,43,24,7
50,34,100,100,32,4
73,61,100,99,0,9
0,54,11,18,4,2
0,37,10,21,0,2
71,43,100,82,41,4
0,61,56,38,30,7
61,0,72,100,90,0
0,100,95,87,23,1
0,69,54,100,11,3
69,39,77,100,24,4
95,31,18,73,14,6
0,100,100,78,28,1
0,46,77,65,32,7
0,48,55,26,27,7
77,0,24,48,100,8
71,37,42,100,24,4
0,100,83,68,26,1
14,44,92,100,29,4
49,68,35,0,35,8
70,87,90,100,0,9
100,37,10,78,23,6
18,32,100,98,32,4
50,0,76,100,100,0
10,38,2,0,8,2
21,51,68,26,83,5
0,100,82,67,25,1
100,28,24,59,25,6
5,29,65,100,28,4
67,34,78,0,47,8
9,59,57,100,0,3
0,56,75,9,0,1
0,100,100,84,24,1
0,64,56,42,24,7
0,75,30,32,2,1
52,52,94,97,0,3
0,33,24,9,55,7
0,51,67,100,0,3
48,30,16,0,39,7
10,0,2,11,100,5
0,0,94,100,92,0
36,68,85,91,0,3
49,47,100,73,0,3
0,12,100,96,100,0
65,48,39,0,0,2
46,63,64,86,0,3
26,0,80,100,94,0
9,85,87,60,22,7
48,24,100,85,46,4
0,45,67,46,32,7
12,92,67,42,21,1
18,94,3,77,11,5
27,33,94,100,34,4
29,51,98,100,0,3
1,46,13,0,2,2
0,39,56,30,35,7
97,22,42,93,60,0
0,62,46,1,1,2
89,0,0,46,79,8
100,34,8,56,29,6
31,0,78,100,95,0
0,98,68,56,25,7
78,13,60,100,39,6
26,31,67,100,45,7
18,0,20,0,96,5
31,45,15,0,0,2
0,88,82,60,21,1
100,37,80,0,41,8
7,77,86,88,7,3
50,93,4,78,32,9
44,0,78,100,95,0
0,66,71,39,0,1
0,36,72,54,31,7
83,8,59,100,28,6
36,33,27,0,6,2
32,4,72,100,82,0
0,81,52,56,2,1
99,67,100,99,0,9
63,19,56,100,33,6
0,10,100,75,100,0
100,27,32,86,22,6
100,65,61,78,0,5
0,100,61,43,29,7
17,44,49,24,31,7
100,44,0,60,27,6
33,25,3,0,93,5
0,100,92,84,23,1
36,35,100,71,45,4
23,60,98,100,0,3
21,17,73,100,32,4
42,62,62,0,27,8
0,100,84,64,26,1
0,100,70,73,23,1
47,8,94,100,28,6
0,62,100,98,5,3
66,48,39,100,26,4
0,93,60,43,21,1
32,0,91,100,100,0
89,20,45,100,40,6
22,21,0,4,96,5
100,75,79,87,0,9
21,63,65,100,0,3
40,0,84,100,100,0
0,46,71,100,6,1
100,40,4,62,19,6
0,60,70,100,8,3
12,96,0,62,40,9
53,43,68,100,33,4
0,49,26,71,40,8
33,0,0,10,98,5
0,100,98,84,26,1
21,87,44,0,2,1
57,99,62,93,2,9
26,82,34,100,9,5
15,64,99,100,0,3
9,4,41,100,100,8
100,96,81,64,15,9
17,0,26,0,93,5
34,67,73,77,1,3
26,35,86,100,33,4
0,58,22,34,0,2
27,0,75,100,97,0
98,64,84,100,0,9
4,50,44,0,16,2
0,55,74,100,0,3
100,35,20,62,22,6
73,14,100,42,65,0
59,5,68,100,81,0
0,75,84,100,12,3
20,46,23,0,0,1
14,39,0,9,0,2
53,53,73,90,0,3
49,0,44,100,100,8
100,27,33,98,21,6
100,62,78,63,2,5
20,88,41,97,0,5
55,58,100,62,41,4
100,39,31,90,30,6
2,48,60,100,0,3
70,60,60,64,0,5
50,45,75,100,23,4
0,57,78,57,32,7
11,9,100,78,100,0
55,27,92,100,39,4
49,39,57,78,33,8
7,44,100,91,40,4
53,40,46,100,24,4
82,33,72,0,48,8
17,80,59,37,20,1
23,21,0,19,25,2
0,40,55,30,31,7
0,100,74,52,25,1
0,84,63,72,7,1
0,60,70,55,25,7
0,100,83,72,25,1
0,38,36,34,34,7
38,55,100,82,0,3
0,100,79,67,25,1
46,61,100,76,0,3
17,75,83,97,0,3
100,32,22,67,24,6
25,0,50,100,100,8
0,63,35,45,1,2
96,100,88,100,24,9
0,51,48,33,33,7
100,26,11,60,30,6
100,34,0,42,20,6
0,39,45,15,37,7
6,67,54,100,0,5
46,86,30,90,29,9
100,70,93,85,0,9
0,57,53,43,38,8
51,24,96,66,91,0
100,35,24,59,19,6
0,56,24,12,0,2
89,20,60,100,38,6
100,100,66,63,27,9
56,87,100,99,0,9
71,0,79,100,43,6
97,42,10,97,17,6
20,38,62,100,32,4
45,59,87,83,0,3
35,61,88,95,0,3
11,19,41,100,100,8
0,34,47,24,49,7
6,58,28,0,27,7
38,59,98,80,0,3
0,38,1,26,0,2
51,0,69,100,95,0
19,65,81,100,0,3
52,0,1,44,75,8
0,100,74,49,26,1
6,39,36,0,39,7
0,83,70,46,21,1
54,72,59,94,0,5
90,63,20,10,16,1
46,24,35,91,28,6
16,21,100,91,99,0
47,82,72,100,0,9
100,27,55,0,60,8
40,92,33,30,0,5
77,0,0,53,82,8
50,100,82,94,4,9
27,58,35,0,5,2
6,2,26,0,85,5
100,17,48,97,45,6
35,0,0,10,100,5
60,14,100,98,43,4
28,38,100,75,39,4
26,48,100,70,34,4
52,20,45,100,18,6
3,0,11,65,100,8
53,37,60,100,22,4
14,100,8,100,38,9
51,0,85,100,100,0
34,1,85,100,77,0
53,24,100,75,42,4
0,54,68,100,0,3
67,42,29,92,26,4
47,28,100,98,41,4
21,0,7,3,99,5
18,0,0,6,100,5
43,59,100,80,0,3
29,30,78,56,63,8
100,52,61,85,0,5
42,43,100,83,30,4
24,59,61,88,0,3
36,0,85,100,100,0
0,73,56,38,2,2
19,58,100,87,34,4
11,69,49,0,0,2
0,94,84,79,16,1
41,39,100,68,33,4
25,29,100,74,42,4
76,66,83,100,0,9
4,47,0,21,0,2
0,80,84,66,18,7
81,73,86,100,0,9
87,31,38,100,29,6
0,55,100,76,82,9
0,100,88,73,25,1
13,0,100,87,100,0
100,43,16,78,16,6
28,0,9,0,88,5
0,100,95,87,25,1
100,30,23,84,28,6
91,70,100,100,7,9
42,20,62,100,28,4
7,25,30,0,39,7
100,22,49,97,29,6
16,0,100,90,100,0
19,15,67,100,47,7
100,68,27,19,16,1
75,62,99,100,17,9
78,36,100,88,32,4
60,7,62,97,66,0
54,100,42,44,10,5
96,60,100,90,0,5
88,85,100,76,19,9
32,52,10,0,0,2
68,0,15,53,100,8
100,0,65,94,78,0
76,85,100,96,0,9
100,37,0,51,15,6
24,74,84,69,18,8
50,26,100,87,35,4
0,100,73,57,25,1
9,16,11,0,34,7
31,15,60,100,31,4
0,34,100,96,31,4
45,80,70,100,0,9
56,62,100,68,29,4
89,29,91,0,63,8
80,21,49,100,35,6
0,100,90,64,29,7
0,43,38,30,46,7
82,18,65,100,30,6
26,59,95,77,0,3
19,20,19,11,96,5
0,89,95,85,36,1
100,63,85,82,0,9
1,100,99,79,25,7
24,45,100,72,36,4
77,84,6,12,39,8
25,0,81,100,85,0
0,100,100,80,22,1
32,0,82,100,81,0
41,50,100,86,0,3
12,46,26,0,2,2
40,0,82,100,78,0
0,58,53,54,32,7
59,45,93,100,36,4
56,100,14,100,37,9
66,37,62,6,60,8
0,100,1,80,25,9
100,28,35,0,46,8
100,69,97,70,0,9
2,34,37,0,34,7
82,18,51,100,35,6
37,0,0,1,89,5
86,27,22,88,26,6
25,0,87,100,89,0
0,47,73,44,31,7
17,0,100,96,94,0
58,17,51,100,35,6
34,26,13,0,7,1
4,33,30,0,36,7
100,53,0,6,9,6
85,14,58,100,43,6
100,96,93,79,0,9
72,39,100,83,36,4
26,49,17,0,12,2
0,34,8,12,18,2
0,90,77,53,23,1
0,64,74,54,23,7
42,34,38,0,10,1
100,71,84,57,29,9
72,54,95,67,41,4
100,34,32,50,21,6
64,28,81,0,44,8
99,70,100,98,0,9
0,57,49,19,0,2
0,57,100,73,89,9
0,41,10,5,15,2
1,49,33,15,36,7
24,0,0,11,98,5
100,31,17,91,15,6
0,68,78,60,38,7
96,19,41,100,43,6
0,100,80,62,25,1
2,100,72,47,26,7
36,51,100,96,0,3
59,96,0,41,35,8
100,33,31,90,24,6
42,19,100,64,100,0
3,92,64,39,21,7
0,39,63,60,34,7
23,40,40,78,37,8
78,100,17,0,18,8
32,56,42,0,5,2
40,64,60,100,2,3
100,38,0,39,18,6
96,36,38,100,21,6
41,58,94,100,0,3
20,64,79,94,0,3
40,99,82,64,30,7
0,77,71,52,34,7
93,19,44,100,18,6
100,58,35,58,0,5
59,50,51,0,1,1
95,73,100,93,13,9
68,82,85,100,6,9
100,50,78,68,2,5
27,17,96,100,95,0
0,100,89,78,25,1
75,22,40,100,43,6
27,62,33,0,1,2
38,69,62,96,0,3
34,48,23,65,17,4
8,31,32,0,47,7
0,30,40,21,45,7
80,82,89,100,4,9
8,30,25,0,49,7
19,40,33,0,5,2
45,40,100,88,27,4
0,66,43,23,2,1
79,10,46,88,70,0
10,46,0,10,0,2
57,0,0,37,81,8
100,53,0,23,8,6
9,43,0,27,6,2
77,10,72,100,45,6
64,42,64,0,59,8
100,34,62,0,57,8
100,64,37,20,16,1
0,69,31,30,0,2
28,1,0,8,98,5
84,33,30,100,13,6
7,0,24,57,100,8
31,67,61,98,33,9
0,44,42,9,34,7
100,29,28,94,33,6
41,0,0,60,95,8
41,0,0,51,82,8
0,91,42,100,39,9
20,87,10,62,0,5
0,64,27,16,1,2
1,27,0,33,1,2
78,32,57,0,67,8
13,89,49,99,35,9
67,20,44,100,38,6
100,51,1,34,16,6
97,67,100,97,2,9
30,100,95,100,0,9
100,58,77,67,6,5
46,0,82,100,92,0
42,0,0,56,89,8
51,54,8,84,25,4
37,71,83,96,0,3
66,0,0,39,89,8
0,76,31,85,23,3
0,65,83,100,9,3
95,6,66,100,46,6
0,100,34,90,41,9
48,56,51,100,24,4
38,41,100,71,38,4
41,58,59,100,25,4
0,55,23,86,5,3
24,9,95,100,100,0
72,85,100,87,0,9
0,38,70,35,35,7
100,59,0,44,22,0
24,56,17,0,0,2
32,17,100,64,88,0
0,43,78,56,29,7
0,65,90,100,8,3
46,38,86,100,32,4
25,51,80,100,1,3
28,41,0,33,0,2
6,100,83,60,26,7
77,26,47,100,25,4
58,24,35,6,68,8
51,92,86,100,4,9
100,41,8,18,10,6
25,53,100,93,0,3
0,50,63,47,26,7
95,22,39,100,39,6
50,0,78,100,100,0
19,10,84,100,100,0
6,23,48,0,35,7
100,26,25,58,45,6
0,35,56,24,40,7
6,0,5,0,98,5
0,51,21,4,1,2
16,61,58,97,0,3
0,71,37,23,0,2
61,0,75,100,85,0
64,37,36,95,58,0
36,47,29,0,4,2
100,58,74,78,0,5
100,35,32,63,37,6
10,66,44,100,11,5
62,78,97,100,0,9
23,49,9,0,1,2
100,27,30,95,34,6
3,33,52,0,36,7
48,0,94,100,100,0
0,30,3,35,4,2
0,35,51,1,28,7
25,27,0,19,0,2
24,41,99,100,39,4
66,45,100,100,32,4
11,0,3,4,100,5
14,32,0,17,0,2
0,82,85,65,20,1
59,35,100,2,56,8
36,54,100,92,0,3
49,50,86,49,43,4
77,94,100,100,0,9
100,67,41,27,17,1
45,38,100,97,29,4
15,29,0,33,8,2
90,21,38,100,37,6
0,63,85,100,8,3
100,29,25,0,65,8
40,17,49,100,38,6
77,24,22,82,28,6
34,0,100,86,100,0
53,5,45,100,100,8
75,35,63,5,63,8
0,33,46,24,53,7
0,76,49,32,1,2
38,39,0,23,0,2
30,4,0,6,88,5
0,100,88,72,23,1
0,100,93,83,25,1
76,86,91,100,9,9
18,92,84,100,7,9
31,0,0,53,100,8
60,38,7,83,24,6
61,32,54,100,26,4
0,70,63,100,10,3
70,39,70,100,25,4
20,48,0,13,2,2
66,11,0,7,53,8
0,60,35,1,7,1
25,13,42,0,41,7
99,53,95,78,35,4
100,71,93,93,2,9
4,35,6,0,6,2
4,50,17,0,3,2
0,31,40,11,48,7
32,76,51,53,10,3
100,75,0,18,17,0
6,98,77,48,25,7
6,74,43,100,0,5
3,8,100,98,100,0
0,21,41,16,47,7
3,22,38,0,34,7
11,0,100,84,100,0
0,78,74,57,4,7
81,74,78,100,3,9
0,64,41,0,4,1
26,45,0,24,0,2
13,32,13,0,8,2
16,0,100,85,100,0
99,86,88,100,0,9
60,42,100,72,39,4
0,86,72,77,12,3
82,75,97,100,0,9
59,82,100,82,0,9
18,26,26,100,32,7
81,82,100,94,1,9
3,60,36,0,7,1
8,71,60,100,0,5
78,76,91,100,0,9
76,56,68,100,21,4
100,39,8,55,28,6
91,84,99,87,0,9
100,58,33,66,13,5
0,91,88,88,22,1
32,61,100,95,0,3
80,22,39,100,37,6
42,0,86,100,100,0
22,22,100,61,65,0
0,48,33,25,0,2
23,43,0,7,7,2
65,28,55,100,34,6
92,79,100,91,0,9
0,97,29,100,41,9
100,100,95,78,0,9
5,34,0,5,2,2
2,6,88,100,95,0
35,45,100,59,40,4
63,88,43,70,0,5
100,100,65,60,30,9
0,55,64,47,19,7
55,53,32,67,19,4
29,39,100,74,28,4
21,0,1,0,100,5
11,17,100,72,94,0
12,71,77,89,0,3
82,86,100,92,1,9
100,31,44,92,14,6
81,72,95,100,6,9
0,16,39,18,41,7
0,86,74,59,20,1
100,48,3,44,22,6
26,47,89,45,47,0
28,26,0,26,0,2
2,68,100,84,0,3
84,47,32,51,25,6
71,29,95,100,33,4
0,34,67,16,16,7
77,67,97,100,0,9
9,91,44,100,37,9
87,71,100,91,4,9
14,36,0,25,2,2
22,60,100,93,0,3
0,43,50,49,32,7
26,51,55,100,0,3
100,59,33,22,15,1
20,59,60,100,3,3
44,39,100,60,37,4
42,33,77,100,34,4
52,0,82,100,94,0
29,41,31,64,20,4
0,61,53,11,19,2
0,79,59,36,16,7
0,66,61,37,0,2
35,65,100,88,4,3
14,68,44,100,0,5
24,25,96,57,87,0
48,30,72,94,32,4
0,94,78,57,25,7
0,0,15,14,32,7
4,100,75,47,23,1
0,37,34,38,2,2
0,66,47,24,5,1
81,16,61,100,62,0
83,61,44,28,15,1
0,47,19,1,7,1
33,53,51,0,3,1
14,16,100,96,100,0
15,99,100,77,24,7
51,44,100,94,1,3
95,99,100,83,2,9
100,56,59,67,0,5
69,86,97,100,0,9
20,26,94,65,95,0
50,62,100,82,0,3
9,52,36,0,0,1
82,32,34,85,55,0
25,0,0,18,99,5
0,47,48,25,33,7
100,66,60,66,16,5
0,37,11,40,3,2
35,0,95,100,100,0
6,16,32,0,52,7
100,41,33,67,22,4
45,54,79,90,0,3
22,0,100,96,100,0
29,0,96,100,100,0
0,67,69,63,21,7
53,51,100,89,0,3
38,52,88,100,26,4
15,0,100,92,99,0
22,0,0,14,98,5
28,0,0,24,83,5
0,69,91,68,14,7
60,73,40,20,18,1
7,30,100,100,29,4
28,32,22,0,38,7
27,0,77,100,100,0
0,43,66,53,43,7
100,60,20,8,14,1
0,69,80,100,9,3
15,61,74,100,1,3
4,60,16,0,2,1
45,9,2,4,91,5
0,47,19,37,5,2
51,12,0,11,90,5
21,27,0,23,12,2
39,21,0,27,11,2
93,100,100,74,25,9
100,61,86,95,2,9
0,53,22,24,7,2
49,78,57,87,0,5
19,32,0,1,1,2
0,30,27,4,43,7
100,56,53,83,8,5
10,0,12,22,94,5
3,40,8,0,5,1
25,41,0,15,0,2
44,0,6,0,97,5
50,0,27,0,95,5
47,69,93,78,6,3
31,70,88,88,0,1
0,71,56,38,38,7
33,1,0,2,94,5
0,62,57,25,4,1
44,47,100,81,0,3
0,53,60,100,4,3
22,62,92,100,0,3
46,44,0,12,0,2
8,100,100,84,22,7
0,66,43,26,1,1
45,62,46,0,18,2
24,63,98,100,0,3
0,82,81,100,9,3
0,80,72,59,20,1
0,67,27,4,2,1
0,33,52,19,49,7
10,58,48,0,3,1
16,41,0,8,0,2
15,62,45,0,1,1
23,46,20,0,2,2
0,52,64,47,36,7
22,0,15,15,100,5
0,47,55,39,34,7
15,0,0,0,85,5
3,45,20,0,7,2
0,58,24,7,7,2
15,34,30,0,31,7
14,0,0,1,99,5
19,31,21,0,34,7
