@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R3,5,7,10,15-17'

@attribute At3 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
55,73,50,0,100,41,7
57,28,6,15,28,27,6
0,21,71,49,13,28,0
70,88,86,0,0,34,7
20,0,2,0,17,3,6
33,67,100,88,53,0,1
36,100,91,34,36,22,7
69,98,71,4,100,35,7
56,25,4,15,12,24,6
58,55,55,0,100,46,7
73,100,71,10,97,38,7
53,68,68,0,88,100,8
18,74,66,43,100,0,2
14,0,26,0,42,100,0
62,99,77,15,100,38,7
100,5,19,15,97,75,8
0,11,69,50,37,0,4
9,100,25,49,46,60,8
31,99,100,46,88,1,2
55,100,79,60,0,0,1
77,75,70,34,0,5,3
33,66,58,27,100,10,2
14,70,59,10,100,100,5
0,29,70,37,17,72,0
29,0,3,0,68,97,0
57,100,63,7,93,34,7
28,0,17,35,66,0,4
51,18,0,4,32,24,6
43,91,70,0,100,53,7
3,13,67,34,0,82,0
8,0,29,20,11,100,0
83,100,78,30,93,3,2
6,0,29,20,47,97,0
64,28,0,0,20,49,6
93,89,39,43,0,0,5
29,32,59,1,52,100,8
31,59,55,0,100,39,7
8,37,89,63,0,43,0
50,68,58,0,100,49,7
75,72,64,44,0,10,3
36,14,0,14,86,0,4
68,37,14,22,15,18,6
66,27,0,0,16,44,6
25,84,0,83,13,0,9
40,40,97,65,0,0,9
48,67,81,57,99,0,1
50,32,32,0,0,41,6
95,98,64,38,0,8,3
54,25,78,74,0,0,9
20,62,100,68,0,57,0
69,100,80,60,0,0,1
28,63,41,18,100,99,5
34,79,67,33,100,1,2
97,100,89,30,80,2,1
74,100,70,50,0,5,3
27,8,0,32,81,0,4
84,90,46,47,0,0,3
48,67,50,26,100,31,2
100,55,2,34,62,44,8
46,14,30,63,72,0,4
23,100,53,77,0,0,9
6,95,71,62,0,0,9
6,0,35,13,32,100,0
42,100,75,59,67,0,1
35,53,74,52,0,6,9
9,45,35,28,100,4,1
17,87,64,20,0,96,8
29,65,45,31,100,0,2
73,100,62,0,84,31,7
44,76,72,0,100,46,7
51,100,80,7,30,38,7
75,79,56,0,100,48,7
78,100,66,5,98,36,7
21,0,20,25,19,82,0
56,28,10,0,0,23,6
59,27,6,6,6,15,6
12,0,32,9,47,85,0
0,8,58,29,14,78,0
85,100,65,7,92,41,7
58,21,21,56,0,7,5
37,59,45,0,100,51,7
2,0,53,43,22,0,4
41,100,89,33,54,23,7
0,21,71,37,5,71,0
58,27,1,0,0,27,6
5,56,100,68,0,55,0
57,0,36,71,26,0,9
87,74,28,56,0,0,5
100,82,38,65,0,0,5
0,45,96,0,78,93,8
35,71,61,28,100,0,2
66,66,63,44,0,24,3
13,0,22,19,39,95,0
36,84,42,65,0,8,9
48,68,59,21,100,6,2
56,100,72,60,22,0,1
35,74,28,35,100,100,5
43,72,46,15,100,7,2
16,53,44,14,100,0,2
62,97,70,42,100,0,2
70,77,50,40,0,0,3
74,24,43,77,0,0,9
61,100,76,0,0,63,8
44,91,52,54,0,0,3
64,30,10,11,0,14,6
54,20,4,0,0,45,6
35,0,36,40,59,0,4
4,22,42,49,0,10,9
44,11,0,0,0,19,6
30,84,63,58,0,0,3
64,87,52,0,100,36,7
24,100,12,29,7,28,8
44,63,41,29,100,8,2
7,37,56,64,0,6,9
38,72,100,81,73,0,1
0,79,95,10,19,100,8
38,100,93,45,85,0,2
63,100,75,0,0,45,7
24,59,29,33,100,100,5
53,100,22,71,0,0,9
21,62,11,73,9,0,9
40,0,36,47,40,0,4
76,79,54,16,100,1,2
90,83,67,6,100,2,1
75,48,0,58,18,0,5
0,6,41,5,42,94,0
88,10,16,82,0,0,9
19,48,85,74,0,43,0
35,69,62,32,31,0,3
41,76,54,0,100,1,2
57,0,16,65,97,0,9
80,38,11,0,0,45,6
84,67,82,26,0,2,3
7,48,90,81,51,0,1
53,94,79,0,100,57,7
28,0,3,43,100,0,4
59,100,65,52,0,0,3
56,23,0,0,17,9,6
37,1,0,0,8,23,6
26,57,94,79,66,0,1
46,73,79,74,100,0,1
55,53,34,0,100,4,2
69,100,82,11,95,11,2
34,70,100,64,43,0,7
54,94,61,43,0,0,3
49,100,67,35,0,6,3
41,100,32,60,33,62,8
0,16,75,63,83,0,4
31,100,100,60,12,0,1
34,0,6,49,42,0,4
56,21,1,0,0,13,6
36,79,56,51,0,0,3
100,47,0,69,25,0,9
7,0,83,77,13,0,4
56,0,3,33,36,0,4
46,8,0,34,96,0,4
39,0,55,85,23,0,9
74,100,74,39,0,9,3
100,72,0,62,82,0,9
8,0,49,47,78,0,4
25,3,0,0,6,4,6
43,78,66,31,100,1,2
53,76,45,45,0,5,3
0,37,77,54,21,61,0
12,25,76,62,0,25,0
40,70,57,0,100,57,7
54,100,86,16,0,43,8
42,73,63,16,100,0,1
33,70,100,75,83,0,1
100,88,75,46,0,0,1
19,59,100,76,40,0,1
31,66,58,12,100,0,2
22,0,34,33,77,0,4
55,100,79,86,0,6,9
55,0,38,76,63,0,9
9,0,33,15,28,88,0
17,0,35,24,25,86,0
0,43,43,17,100,100,5
39,100,95,69,59,0,1
28,85,74,0,100,25,7
16,74,65,6,100,100,5
52,4,47,88,0,0,9
41,14,0,21,79,0,4
37,56,44,13,100,30,2
100,80,32,60,0,14,5
45,19,20,0,0,13,6
25,0,22,0,8,91,0
35,17,24,0,0,3,6
47,6,16,41,0,26,5
40,54,43,36,100,100,5
0,61,64,0,100,96,5
60,29,11,0,0,31,6
58,81,54,0,100,48,7
36,0,25,36,62,0,4
49,71,45,30,100,0,2
52,28,16,0,0,26,6
100,60,26,59,0,0,5
9,0,49,36,83,0,4
88,53,25,0,0,29,6
26,84,0,42,20,39,8
63,100,89,5,94,36,7
43,0,14,55,29,0,4
20,0,18,15,69,100,0
31,4,0,0,28,36,6
100,60,32,57,0,14,5
13,0,44,29,4,84,0
100,62,7,64,0,0,5
38,98,63,49,0,17,3
47,64,47,8,100,0,2
43,100,74,62,9,0,1
53,79,43,36,0,1,3
76,100,62,43,0,7,3
64,94,58,52,0,7,3
35,10,0,12,69,0,4
34,60,34,29,100,1,2
0,0,27,42,100,0,4
100,85,19,66,0,0,5
1,40,81,0,100,100,5
30,63,43,16,100,32,2
100,43,6,50,0,0,5
46,85,100,100,76,55,9
26,74,100,74,70,0,1
53,87,69,11,100,0,2
28,34,77,49,0,11,9
1,43,26,0,100,100,5
72,73,57,0,100,36,7
49,19,3,0,0,26,6
20,0,56,45,31,0,4
61,61,91,54,0,0,9
41,70,94,75,100,0,1
61,26,44,50,0,8,5
56,22,0,0,18,13,6
70,100,60,0,100,47,7
60,100,64,42,0,0,3
12,62,37,20,100,100,5
46,59,39,13,100,0,2
38,87,90,16,100,28,7
32,19,0,36,47,88,8
57,21,0,0,4,3,6
14,0,57,53,71,0,4
13,55,48,9,100,0,2
36,0,8,7,10,0,6
0,74,57,85,16,0,9
50,47,97,64,0,0,9
95,100,45,72,0,0,5
17,0,3,0,10,8,6
37,56,42,14,100,33,2
40,78,100,75,0,0,1
10,61,66,6,100,100,5
60,83,66,45,0,0,3
41,93,78,15,100,100,5
16,0,5,0,24,19,6
94,48,60,68,0,2,9
56,0,46,0,91,86,8
36,77,53,29,100,0,2
63,73,71,37,0,10,3
100,62,0,68,60,0,9
68,100,39,33,0,97,8
36,69,99,78,76,0,1
37,84,76,44,15,4,3
29,27,86,0,99,89,8
30,78,55,21,9,100,8
45,14,0,0,18,29,6
25,49,27,19,100,2,2
58,100,73,34,70,10,1
85,100,75,14,91,39,7
56,76,65,0,100,30,7
42,88,65,36,100,2,2
37,0,40,46,31,0,4
12,0,43,25,13,76,0
16,0,22,41,61,0,4
8,48,43,12,100,88,5
68,100,82,37,0,10,3
8,55,95,65,26,0,7
59,25,0,32,86,0,4
15,0,13,20,39,97,0
24,60,61,29,100,2,2
41,0,43,56,82,0,4
21,0,51,82,84,0,9
64,23,63,74,0,0,9
25,100,67,84,13,0,9
67,87,57,0,100,45,7
71,58,93,70,0,1,9
27,28,25,0,100,6,1
34,9,0,0,32,25,6
32,65,99,81,84,0,1
61,33,11,21,17,22,6
24,0,100,70,53,0,4
5,0,39,22,11,75,0
42,10,0,0,8,40,6
79,60,20,55,0,14,5
28,7,0,2,22,4,6
59,20,0,0,12,21,6
57,61,33,7,100,0,2
46,100,45,77,45,0,9
1,39,38,24,34,100,8
75,0,35,21,100,85,8
35,68,95,100,47,0,1
30,17,0,27,100,0,4
42,70,45,3,100,0,2
59,56,52,16,100,2,1
84,93,69,8,100,0,2
35,55,26,32,100,0,2
43,0,50,75,29,0,9
71,95,34,27,41,94,8
51,44,87,89,0,0,9
7,30,20,4,100,12,2
84,76,48,0,100,4,2
18,58,43,13,100,1,2
37,0,58,93,61,0,9
45,93,77,40,0,0,3
95,100,73,13,75,32,7
68,61,29,81,0,17,9
16,0,84,90,58,0,9
15,24,11,11,100,0,2
23,50,76,100,79,0,1
48,88,100,73,91,0,1
44,80,75,0,100,40,7
79,42,15,8,0,18,6
22,51,31,21,100,0,2
26,64,76,41,100,0,2
56,67,0,57,16,26,8
70,45,83,70,0,0,9
55,68,100,57,0,0,9
62,58,84,70,0,3,9
40,95,96,0,100,39,7
0,11,60,28,1,73,0
35,0,33,42,94,0,4
100,50,0,75,33,0,9
0,26,58,5,44,100,0
0,50,100,75,61,0,1
47,80,73,22,100,2,1
0,2,77,58,71,0,4
43,40,1,44,100,100,5
49,97,100,71,33,0,1
56,2,3,52,0,10,5
23,65,58,32,100,7,2
46,13,0,0,8,18,6
42,100,67,60,50,0,1
57,83,100,64,0,0,9
10,33,33,37,100,6,1
83,91,74,19,100,4,2
52,0,25,100,31,0,9
46,74,62,18,100,1,2
0,1,67,61,94,0,4
77,100,56,55,0,0,5
17,42,1,42,100,100,5
25,0,57,46,56,0,4
59,50,0,44,11,92,8
15,88,47,26,0,99,8
37,8,0,0,34,21,6
8,0,40,26,21,87,0
39,75,39,19,100,100,5
84,45,95,72,0,0,9
0,0,17,44,67,0,1
26,0,40,90,25,0,9
0,21,65,35,25,81,0
61,59,53,1,100,1,1
15,41,81,50,0,77,0
53,81,61,0,100,43,7
0,61,54,0,100,100,5
39,43,70,0,79,84,8
46,82,70,0,100,36,7
45,80,100,75,52,0,1
15,0,13,3,84,95,0
62,86,6,54,1,17,8
63,68,53,0,100,42,7
43,11,0,0,1,10,6
26,48,28,2,100,1,2
85,65,49,0,0,19,6
66,41,24,0,0,26,6
49,83,79,0,100,38,7
24,81,42,47,0,0,3
46,87,70,25,100,0,2
0,19,82,0,100,100,5
0,2,42,52,89,0,4
28,4,2,0,0,14,6
35,14,0,16,89,0,4
0,0,82,65,62,0,4
0,51,48,0,100,100,5
4,0,32,20,25,90,0
30,100,66,59,0,0,3
10,100,14,56,1,40,8
66,100,42,61,0,0,9
0,38,84,55,9,60,0
100,66,9,63,62,0,9
99,100,81,20,99,8,1
37,96,82,0,0,70,8
71,45,21,16,0,22,6
21,0,10,0,26,1,6
22,23,73,0,100,77,8
20,78,100,72,25,0,7
11,0,33,5,28,88,0
39,74,95,79,77,67,9
32,69,41,40,0,10,3
52,76,50,11,100,5,2
91,100,56,49,0,12,3
81,70,60,0,100,9,1
67,87,58,35,0,4,3
0,26,72,60,7,71,0
29,0,55,84,31,0,9
40,85,92,48,22,0,3
5,54,100,75,30,0,1
55,98,100,92,0,0,0
39,76,99,84,77,68,9
0,22,68,37,14,68,0
63,58,35,9,100,0,2
40,66,58,0,100,53,7
82,100,57,0,0,66,8
0,4,48,24,23,76,0
0,40,20,35,100,4,1
0,22,63,24,5,100,0
87,92,59,0,100,11,2
92,100,30,54,51,0,9
84,100,70,15,90,27,7
10,0,38,30,72,0,4
92,100,71,59,4,0,1
39,55,32,4,100,2,2
47,99,100,30,67,39,7
58,30,67,35,0,15,5
0,21,70,55,9,63,0
56,21,0,0,17,29,6
50,63,59,41,0,0,3
46,88,100,69,26,0,1
100,97,43,54,0,8,5
0,19,60,29,32,79,0
13,61,41,25,100,100,5
26,0,50,71,27,0,4
71,25,0,0,7,67,6
27,0,67,0,95,76,8
26,0,6,41,79,0,4
30,0,22,23,49,0,4
62,81,59,19,100,0,2
40,0,75,95,77,0,9
39,86,100,69,40,0,7
0,63,72,3,100,100,5
68,100,89,46,88,0,1
43,100,75,6,0,66,8
67,100,87,49,0,0,1
40,0,36,49,51,0,4
10,46,11,50,52,0,3
39,51,35,1,100,0,2
75,79,72,10,0,0,1
20,64,100,64,22,0,7
72,65,38,0,100,49,7
12,0,30,27,73,0,4
47,78,55,8,100,0,2
19,54,21,31,100,85,5
15,0,19,49,81,0,4
70,71,59,4,100,5,1
65,100,74,41,0,10,3
0,77,84,0,100,100,5
100,57,0,68,29,0,9
100,48,0,68,29,0,9
61,34,25,0,0,31,6
13,0,28,21,28,81,0
0,52,64,0,100,94,5
67,31,61,34,0,0,5
44,100,88,63,77,0,1
43,38,5,56,100,100,5
62,100,53,32,88,0,2
29,0,9,10,10,2,6
1,31,82,56,0,58,0
30,75,59,35,100,0,2
20,0,39,37,83,0,4
59,77,38,74,0,20,9
5,34,89,50,0,64,0
94,52,0,68,54,0,9
58,80,52,0,100,42,7
0,0,58,57,80,0,4
74,47,23,0,0,26,6
75,100,83,59,0,0,1
39,74,82,0,16,48,7
50,76,63,38,0,12,3
37,83,50,54,0,0,3
0,58,49,70,0,16,9
53,85,48,46,0,5,3
12,55,17,25,100,98,5
0,8,83,96,81,0,9
43,70,62,25,100,0,1
67,81,54,25,100,0,2
95,65,0,67,85,0,9
52,81,88,64,100,0,1
30,46,68,2,38,100,8
44,90,58,13,100,100,5
10,29,50,0,100,87,8
25,53,43,21,100,0,2
0,2,49,52,60,0,4
0,54,100,0,22,96,8
0,38,79,75,100,0,1
74,48,29,44,0,0,1
0,9,47,16,38,95,0
44,85,100,71,85,0,1
50,100,64,47,0,3,3
53,100,64,54,0,0,3
59,69,76,42,0,0,3
33,73,100,75,59,0,1
46,91,100,59,66,0,7
6,7,97,84,39,0,4
61,24,0,0,3,18,6
4,0,4,25,84,0,4
43,70,59,0,100,44,7
25,0,3,6,38,0,6
100,87,44,54,0,0,5
72,0,20,78,14,0,9
88,97,72,6,100,0,2
0,50,100,79,45,0,7
28,4,0,34,91,0,4
45,0,58,0,79,99,8
54,57,57,46,100,0,1
49,12,0,0,12,5,6
17,0,0,0,31,20,6
57,66,100,67,0,0,9
64,100,87,25,89,3,2
61,56,28,0,100,7,2
25,0,23,53,68,0,4
8,0,48,30,82,0,4
50,90,73,0,100,32,7
45,88,71,0,100,36,7
9,44,55,47,100,0,2
15,0,30,22,11,83,0
56,40,85,70,0,0,9
40,65,62,0,100,48,7
33,71,55,8,100,0,2
72,30,0,0,19,18,6
11,20,84,66,8,15,0
18,20,67,71,0,13,9
0,16,52,19,6,94,0
9,0,41,11,11,100,0
16,63,31,19,100,97,5
0,2,51,26,18,100,0
0,73,100,92,82,0,9
56,100,80,0,95,36,7
20,43,76,0,100,100,5
18,52,20,27,100,96,5
32,100,15,83,0,0,9
22,86,68,6,100,100,5
20,0,17,0,41,94,0
0,61,52,4,100,100,5
14,0,15,0,45,100,0
9,0,39,59,89,0,4
20,39,84,46,0,71,0
17,0,45,55,84,0,4
0,25,76,47,10,52,0
44,67,52,4,100,0,2
28,15,0,22,92,0,4
65,99,78,40,0,0,3
82,51,26,0,0,12,6
23,78,89,41,100,0,2
0,66,95,15,15,100,8
56,54,33,0,100,38,7
36,65,53,19,100,0,2
72,65,36,0,100,3,2
38,49,97,77,0,0,9
87,49,17,14,19,25,6
72,38,18,0,0,27,6
33,0,43,52,15,0,4
45,71,48,6,100,0,2
22,58,38,0,100,63,7
44,58,48,0,100,47,7
24,84,100,68,14,0,1
30,66,100,75,72,0,1
0,74,57,0,100,97,5
36,1,54,82,0,0,9
23,94,100,19,89,50,7
70,0,20,84,11,0,9
62,35,19,0,0,14,6
49,63,1,41,19,76,8
61,2,23,0,100,84,8
27,1,57,57,0,8,9
55,21,0,0,1,10,6
55,6,70,82,0,12,9
14,0,60,69,37,0,4
21,46,43,14,100,0,1
61,100,79,49,0,5,3
66,88,48,44,0,5,3
47,47,26,0,100,63,7
20,0,10,35,77,0,4
25,51,85,69,0,71,0
42,97,77,49,0,12,3
36,71,100,75,46,0,1
0,3,66,58,90,0,4
47,100,88,10,96,40,7
55,71,18,30,9,100,8
19,0,14,0,46,99,0
42,39,0,35,100,100,5
19,1,0,17,86,0,4
58,100,34,70,0,0,9
18,60,100,0,56,98,8
46,88,79,48,100,0,2
0,15,79,76,85,0,4
79,54,32,16,0,16,6
42,12,0,0,15,49,6
51,74,51,15,100,2,2
0,15,68,36,7,90,0
79,62,50,43,0,0,1
71,42,35,41,0,0,5
56,64,55,9,100,0,1
7,0,100,82,68,0,4
100,84,40,64,0,9,5
70,53,37,43,13,0,1
57,63,30,47,0,11,3
62,53,53,20,100,6,1
42,82,100,74,0,0,1
34,72,37,40,100,100,5
100,48,24,64,0,1,5
0,52,45,22,100,99,5
53,88,59,44,0,8,3
40,49,29,18,100,18,2
59,46,14,43,100,0,2
35,0,48,0,100,86,8
52,100,99,0,90,49,7
33,12,0,12,58,19,6
50,17,5,0,0,24,6
27,31,16,0,100,8,2
22,0,23,4,40,100,0
64,35,13,14,5,24,6
18,76,92,36,58,33,7
99,100,53,44,0,1,5
8,44,37,21,100,91,5
42,84,83,0,100,48,7
65,100,57,53,0,0,3
16,0,59,63,29,0,4
54,22,0,13,24,31,6
11,0,51,62,73,0,4
2,26,77,53,0,63,0
62,89,62,0,0,36,7
13,0,100,78,65,0,4
39,47,41,0,100,6,1
58,23,16,0,0,43,6
0,8,60,44,13,80,0
11,48,98,74,82,0,3
46,46,47,12,100,2,1
96,65,30,48,0,5,5
38,0,45,0,100,86,8
25,0,4,0,67,97,0
35,0,45,49,25,0,4
53,91,77,0,100,44,7
100,66,56,66,0,15,9
0,23,68,32,21,76,0
80,43,0,47,38,0,4
38,44,100,75,0,23,9
51,70,39,17,100,6,2
22,58,100,7,44,91,8
78,100,65,37,0,5,3
53,15,51,81,0,0,9
84,94,50,47,0,6,3
100,50,17,26,18,33,6
92,84,0,38,13,84,8
0,5,45,16,24,91,0
24,54,87,81,0,48,0
38,18,77,0,100,95,8
71,100,84,32,98,0,1
59,53,28,14,100,21,2
44,78,68,0,100,31,7
50,57,56,13,100,1,1
26,81,60,23,100,100,5
47,94,87,0,100,42,7
8,41,29,29,100,100,5
0,2,74,70,21,0,9
41,3,54,61,0,14,9
34,56,56,0,100,34,7
48,83,69,0,100,46,7
64,16,38,63,0,0,9
64,35,29,44,0,3,5
0,38,100,78,45,0,7
0,51,100,0,43,97,8
57,100,82,8,85,100,8
7,53,100,70,14,0,7
97,28,53,0,100,69,8
70,52,39,45,0,0,1
50,8,0,0,38,100,0
35,64,92,97,43,0,1
29,65,62,0,100,52,7
52,63,57,49,0,7,3
97,49,35,42,0,0,5
58,20,0,0,20,33,6
58,70,61,24,100,3,1
100,56,30,60,0,15,5
34,0,8,0,88,96,0
66,27,0,55,7,0,5
76,36,3,0,0,34,6
25,60,65,75,100,0,1
0,13,66,62,49,0,4
31,71,100,74,85,0,1
38,66,42,10,100,0,2
36,53,28,22,100,14,2
46,50,99,62,0,0,9
43,52,49,21,100,6,1
12,42,26,33,100,91,5
51,100,95,63,46,0,1
0,15,71,47,7,67,0
0,48,100,86,28,0,1
52,20,0,6,34,25,6
19,0,64,0,77,89,8
45,0,0,44,37,0,4
77,100,73,46,0,0,3
6,56,36,5,100,100,5
0,60,100,0,37,100,8
47,100,66,35,41,26,7
57,0,65,0,100,84,8
63,34,10,0,0,24,6
51,65,39,5,100,0,2
68,86,0,40,14,85,8
70,84,89,42,0,0,9
23,64,64,11,58,99,8
59,100,74,19,92,48,7
24,62,42,6,100,0,2
17,56,49,16,100,13,2
80,81,73,21,0,13,3
7,15,66,41,0,68,0
65,33,0,27,94,0,4
48,83,48,29,0,95,8
0,32,92,0,47,92,8
0,45,100,70,26,0,7
33,50,50,0,100,46,7
46,82,36,49,6,15,3
100,45,15,64,0,0,5
39,44,0,37,57,100,8
56,100,75,50,0,0,3
46,85,72,46,0,9,3
5,52,100,75,71,0,1
85,82,40,0,0,47,7
48,100,67,35,60,33,7
49,55,35,0,100,40,7
45,44,0,37,29,78,8
28,64,100,77,19,0,1
27,49,39,16,100,0,2
0,4,53,29,9,83,0
26,42,86,64,0,1,9
40,0,63,75,34,0,4
20,42,32,6,100,0,2
55,26,9,0,0,21,6
34,0,49,52,100,0,4
4,0,63,0,91,87,8
57,100,65,46,0,16,3
0,0,37,11,23,85,0
55,69,68,46,0,16,3
40,61,5,36,56,96,8
33,63,44,22,100,0,2
90,100,58,67,0,10,5
44,61,61,10,100,1,1
73,71,78,20,0,6,3
0,0,63,67,61,0,4
54,92,100,63,85,0,1
55,20,0,11,33,42,6
91,59,0,41,37,0,9
52,72,57,0,100,43,7
33,52,36,22,100,7,2
39,75,100,74,61,0,1
19,0,85,58,60,0,4
51,56,54,14,100,5,1
54,21,78,82,0,6,9
51,100,72,56,0,0,3
95,62,84,52,0,18,9
100,89,84,23,0,22,3
46,78,57,40,0,13,3
52,15,0,0,7,30,6
17,0,27,9,5,89,0
35,71,100,75,42,0,1
46,20,12,0,0,44,6
53,61,55,35,0,26,3
0,41,92,0,88,100,8
40,79,72,23,43,86,8
57,15,0,0,75,88,0
0,29,99,90,46,0,7
45,49,29,0,100,21,2
72,26,34,45,0,0,5
65,38,15,0,0,13,6
0,2,43,10,32,97,0
33,76,100,74,12,0,1
28,55,37,20,100,0,2
51,100,34,69,65,0,9
55,27,6,14,2,25,6
13,52,8,34,10,89,8
0,1,48,36,12,86,0
32,100,91,18,0,100,8
61,92,58,39,0,0,3
0,20,66,29,12,78,0
54,99,86,6,100,36,7
38,11,0,40,100,0,4
28,0,100,84,59,0,4
31,0,27,22,76,0,4
51,51,94,63,0,2,9
39,4,100,0,84,93,8
4,0,60,57,47,0,4
17,59,21,38,100,100,5
27,0,2,0,88,97,0
20,32,45,0,100,73,8
8,0,14,0,56,78,0
15,44,15,34,5,95,8
31,79,51,50,12,12,3
0,26,69,42,14,87,0
8,79,99,0,47,96,8
94,100,41,61,0,10,5
23,2,0,0,16,23,6
12,0,69,58,18,0,4
49,98,100,60,59,0,1
29,52,61,17,45,100,8
44,11,0,0,8,41,6
27,39,0,28,100,100,5
58,29,27,36,0,3,5
56,78,95,54,0,0,9
36,24,0,21,100,17,2
0,7,78,0,100,90,8
73,86,72,29,0,6,3
77,0,56,0,98,81,8
68,67,57,13,100,8,1
18,0,35,32,58,0,4
43,44,0,38,57,98,8
80,44,44,0,0,29,6
34,57,100,70,0,0,9
32,45,42,37,100,0,1
46,65,57,37,0,3,3
70,38,35,47,0,0,5
66,40,39,45,0,4,5
60,27,2,0,0,21,6
74,46,45,51,0,0,5
12,0,22,46,91,0,4
73,83,89,27,0,5,3
56,21,12,69,0,8,5
53,59,43,0,100,42,7
57,27,7,12,50,27,6
0,11,49,23,42,72,0
52,8,0,0,8,43,6
63,98,63,50,0,0,3
0,47,100,77,31,0,7
0,15,65,38,7,63,0
59,77,54,42,0,18,3
74,77,58,34,0,8,3
23,31,82,65,0,0,9
15,0,22,0,62,92,0
13,67,39,29,100,100,5
60,36,26,0,0,49,6
43,47,0,33,45,100,8
4,5,42,24,0,78,0
0,17,68,31,17,93,0
100,78,52,48,0,0,1
62,36,47,44,0,14,5
51,71,40,24,51,100,8
59,18,0,0,94,88,0
54,66,48,0,100,42,7
44,11,0,0,20,35,6
16,0,55,70,95,0,4
11,38,66,0,51,88,8
10,0,10,0,33,38,6
26,36,22,12,100,4,2
56,77,29,48,0,0,3
31,81,94,71,100,0,1
29,72,49,23,39,100,8
32,66,99,91,46,0,1
64,72,53,0,100,33,7
45,68,76,48,53,0,3
9,44,35,27,100,3,2
7,11,66,0,100,88,8
74,45,46,42,0,1,5
38,74,80,46,0,0,9
68,100,73,42,0,15,3
71,39,15,0,0,27,6
25,48,32,22,100,5,2
65,76,66,30,0,3,3
61,100,70,35,0,3,3
68,84,70,0,100,38,7
75,88,68,30,0,12,3
