@relation penbased

@attribute At1 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
59,0,84,100,96,0
50,0,70,100,70,0
7,38,94,44,67,0
52,0,66,100,77,0
0,58,59,74,100,0
7,11,100,76,100,0
43,0,98,100,100,0
43,31,100,64,67,0
56,0,70,100,78,0
8,23,100,75,100,0
68,17,38,77,48,0
33,0,79,100,100,0
79,0,70,100,71,0
40,0,74,100,77,0
29,9,100,74,92,0
57,0,94,100,100,0
31,0,87,100,100,0
11,0,100,78,100,0
18,0,100,84,100,0
32,0,100,71,61,0
27,3,100,92,100,0
19,1,100,74,100,0
46,0,100,89,97,0
32,0,97,100,80,0
36,0,68,96,84,0
23,8,100,93,100,0
9,30,100,72,88,0
6,35,81,38,63,0
25,6,99,100,100,0
15,8,93,100,100,0
17,0,100,90,100,0
11,0,84,100,100,0
71,0,74,100,79,0
19,26,100,57,75,0
15,17,100,81,100,0
31,0,77,100,85,0
47,0,100,95,100,0
13,7,100,85,100,0
20,5,100,89,100,0
2,24,100,53,76,0
32,0,81,100,82,0
13,0,100,91,100,0
17,0,100,82,100,0
22,0,100,97,99,0
56,0,66,100,93,0
47,0,95,100,100,0
6,14,100,67,78,0
34,0,86,100,100,0
40,0,78,100,95,0
35,5,86,100,100,0
26,0,95,100,100,0
30,0,100,86,100,0
14,0,92,100,100,0
20,0,89,100,99,0
54,0,74,99,87,0
14,3,100,86,100,0
37,0,98,100,100,0
57,0,81,100,86,0
20,9,100,76,100,0
26,0,100,94,100,0
26,18,100,62,88,0
3,0,98,100,100,0
68,22,57,100,66,0
94,29,19,69,50,0
7,0,100,96,100,0
35,0,89,100,100,0
42,0,100,88,100,0
10,0,89,100,100,0
31,0,100,95,100,0
32,0,100,91,100,0
73,0,73,100,81,0
52,0,100,96,100,0
11,19,100,65,70,0
45,6,69,100,64,0
31,0,96,100,100,0
1,2,100,95,100,0
26,0,100,85,100,0
35,0,79,100,97,0
80,0,100,61,68,0
23,0,88,100,100,0
34,10,100,92,100,0
38,0,71,100,81,0
49,0,82,100,81,0
41,0,92,100,100,0
18,0,100,98,100,0
27,0,94,100,100,0
14,3,100,70,99,0
22,0,85,100,100,0
26,12,100,74,100,0
27,0,100,100,100,0
9,0,95,100,100,0
52,9,66,100,60,0
19,24,92,47,77,0
29,0,81,100,93,0
9,38,100,48,56,0
56,0,91,100,100,0
10,0,100,82,100,0
15,0,84,100,92,0
12,0,100,99,100,0
51,0,84,100,92,0
33,0,46,76,61,0
14,42,100,70,86,0
45,0,100,85,95,0
48,0,82,100,100,0
50,0,95,100,100,0
9,0,100,87,100,0
48,0,89,100,100,0
35,8,100,82,100,0
13,10,100,88,100,0
3,18,100,75,100,0
11,4,100,89,92,0
36,15,100,63,75,0
12,0,99,100,100,0
33,0,90,100,100,0
35,4,69,100,71,0
45,0,83,100,100,0
4,0,100,94,100,0
32,0,100,95,98,0
58,0,58,100,61,0
20,12,100,94,96,0
33,8,100,79,76,0
41,0,77,100,100,0
19,0,97,100,97,0
17,13,100,63,100,0
42,0,91,100,100,0
70,43,88,13,68,0
18,0,100,91,98,0
13,17,100,89,100,0
0,10,100,86,100,0
44,0,78,100,91,0
0,31,96,59,98,0
77,0,100,90,72,0
40,9,95,100,100,0
20,0,79,100,92,0
28,0,73,100,89,0
27,13,100,75,100,0
44,1,70,100,76,0
0,0,100,98,100,0
15,0,88,100,100,0
42,0,72,100,80,0
12,1,100,96,100,0
39,0,84,100,100,0
9,0,100,84,100,0
26,0,99,100,100,0
0,0,100,87,100,0
100,48,14,66,40,0
31,0,78,100,98,0
32,0,88,100,96,0
100,5,47,89,64,0
31,0,96,100,89,0
43,0,83,100,90,0
42,0,69,100,84,0
38,0,88,100,90,0
53,0,73,100,87,0
24,0,100,84,100,0
24,0,84,100,86,0
0,8,100,100,100,0
31,0,82,100,99,0
13,0,100,90,100,0
4,33,99,57,71,0
45,0,83,100,100,0
30,0,93,100,99,0
54,0,79,100,95,0
17,0,100,98,100,0
0,22,95,54,87,0
34,0,82,100,87,0
46,0,90,100,100,0
19,0,100,91,100,0
18,0,100,90,100,0
78,50,61,0,69,0
37,0,84,100,96,0
25,0,92,100,100,0
59,0,100,74,63,0
54,0,75,100,98,0
20,0,100,100,100,0
31,6,100,72,100,0
84,18,60,100,80,0
10,9,100,97,100,0
100,69,0,34,25,0
27,0,100,94,94,0
31,0,100,96,100,0
48,0,78,100,91,0
71,0,76,100,95,0
42,0,67,97,73,0
20,8,98,68,100,0
14,20,100,75,98,0
78,10,55,100,67,0
10,0,90,100,100,0
26,5,100,82,100,0
32,11,100,82,100,0
31,0,83,100,98,0
20,23,100,87,88,0
26,0,100,85,100,0
26,15,100,62,77,0
13,0,98,100,100,0
2,31,100,67,69,0
23,0,91,100,100,0
15,0,74,100,99,0
21,0,100,92,100,0
67,0,63,92,86,0
15,0,100,93,100,0
58,0,100,96,97,0
18,0,100,78,94,0
39,0,100,87,100,0
70,24,40,88,52,0
9,21,100,74,97,0
54,0,86,100,100,0
36,0,72,100,94,0
32,0,100,98,100,0
30,0,100,100,100,0
42,0,89,100,100,0
55,0,69,100,92,0
42,3,100,86,100,0
10,9,100,64,74,0
54,0,83,100,82,0
30,0,82,100,82,0
32,0,95,100,100,0
34,0,75,100,86,0
93,21,47,100,63,0
25,34,95,42,67,0
11,11,100,96,100,0
19,31,100,65,88,0
38,0,84,100,98,0
67,8,49,88,68,0
35,0,55,92,75,0
38,0,85,100,100,0
18,0,79,100,99,0
56,0,80,100,90,0
25,0,87,100,93,0
70,0,80,100,100,0
70,36,70,36,51,0
62,0,100,93,100,0
41,0,82,100,100,0
36,0,100,97,100,0
18,0,100,91,100,0
37,0,100,100,100,0
44,0,79,100,89,0
72,0,76,100,100,0
12,0,100,99,100,0
34,9,84,100,65,0
98,27,37,86,63,0
26,15,100,85,100,0
35,0,91,100,100,0
15,24,100,68,92,0
79,13,57,99,65,0
43,0,71,100,91,0
93,35,28,77,47,0
27,0,64,100,88,0
34,17,100,70,100,0
27,12,90,100,100,0
12,23,100,71,100,0
20,0,97,100,100,0
39,0,96,100,100,0
39,0,75,100,74,0
20,0,86,100,87,0
4,1,100,90,100,0
13,8,100,96,100,0
53,0,78,100,90,0
47,0,100,77,100,0
28,27,100,72,100,0
75,0,70,100,100,0
92,74,0,35,18,0
14,0,92,100,100,0
61,0,94,100,100,0
35,0,87,100,85,0
62,1,68,100,70,0
27,0,100,100,92,0
30,3,100,82,100,0
41,0,93,100,98,0
31,0,80,100,91,0
34,4,59,100,68,0
26,3,70,100,66,0
4,15,100,72,97,0
0,21,100,67,80,0
32,0,70,100,90,0
43,0,87,100,92,0
13,0,94,100,96,0
4,11,100,73,93,0
10,0,100,94,97,0
52,0,72,100,92,0
38,0,82,100,79,0
35,0,92,100,93,0
81,0,70,100,100,0
40,0,73,100,91,0
38,0,100,78,84,0
58,0,70,100,78,0
18,20,100,57,73,0
26,0,80,100,92,0
13,0,100,95,100,0
38,0,100,96,90,0
62,0,78,100,100,0
7,1,100,93,100,0
71,0,64,100,95,0
56,0,74,100,87,0
25,0,94,100,100,0
37,0,74,100,79,0
31,0,81,100,82,0
44,0,99,100,90,0
22,0,79,100,100,0
16,13,100,96,100,0
16,0,77,100,80,0
59,0,78,100,83,0
40,49,70,44,62,0
5,0,100,67,93,0
63,0,73,100,100,0
85,0,78,100,88,0
31,0,100,94,100,0
97,28,36,81,56,0
48,0,84,100,98,0
18,0,100,83,100,0
14,0,94,100,86,0
25,1,98,100,100,0
34,0,90,100,100,0
98,56,1,54,25,0
37,0,100,97,99,0
5,29,97,59,93,0
53,0,100,99,100,0
4,17,100,72,100,0
67,12,49,88,60,0
23,0,99,100,100,0
21,1,100,82,100,0
33,0,100,91,100,0
29,0,90,100,91,0
55,0,61,100,61,0
84,27,41,91,54,0
30,0,74,100,100,0
46,16,100,51,64,0
35,5,100,97,100,0
18,22,100,58,81,0
19,18,100,73,97,0
36,0,81,100,99,0
31,0,100,98,100,0
75,0,72,100,98,0
20,19,100,69,92,0
32,0,100,85,86,0
11,0,100,88,100,0
12,23,100,70,92,0
42,0,100,98,100,0
49,0,82,100,90,0
27,0,100,96,100,0
83,41,20,68,36,0
8,0,100,78,95,0
25,0,71,100,95,0
38,0,100,91,100,0
25,0,86,100,90,0
42,0,76,100,85,0
31,0,100,99,100,0
22,8,100,96,100,0
23,27,99,64,73,0
26,6,100,71,100,0
62,17,61,97,71,0
48,52,54,18,78,0
58,0,75,100,87,0
0,0,100,73,100,0
7,0,100,91,100,0
64,0,78,100,100,0
16,15,100,87,100,0
8,3,100,85,100,0
14,0,86,100,99,0
100,27,40,93,58,0
26,0,99,100,100,0
43,0,88,100,100,0
5,12,100,78,99,0
80,31,28,78,46,0
45,0,75,100,95,0
30,0,100,87,100,0
26,0,93,100,75,0
39,0,96,100,100,0
19,0,72,100,95,0
40,0,94,100,95,0
41,0,76,100,97,0
19,0,99,100,100,0
17,5,100,76,100,0
17,0,100,100,100,0
4,12,93,100,100,0
22,12,100,77,100,0
45,0,82,100,93,0
16,0,85,100,98,0
61,0,72,100,88,0
38,3,100,73,83,0
40,3,100,79,100,0
78,22,53,97,59,0
47,0,75,100,85,0
0,30,100,62,63,0
23,0,96,100,100,0
65,16,62,100,78,0
2,0,89,100,91,0
52,0,100,80,97,0
56,0,79,100,96,0
15,9,100,79,100,0
23,12,100,99,100,0
73,41,56,0,85,0
59,0,81,100,98,0
23,0,100,99,100,0
21,0,86,100,91,0
0,24,100,72,83,0
42,1,63,98,91,0
30,0,66,95,82,0
25,19,100,81,94,0
26,0,91,100,95,0
44,4,100,100,100,0
11,29,100,72,90,0
69,0,76,100,97,0
33,8,100,87,100,0
16,0,100,97,98,0
26,0,97,100,97,0
98,39,27,77,47,0
33,0,100,88,97,0
51,0,100,81,100,0
75,24,45,89,62,0
24,0,79,100,92,0
17,0,91,100,98,0
38,0,93,100,100,0
30,31,100,75,90,0
89,0,61,100,88,0
48,1,71,100,77,0
26,0,100,79,79,0
17,0,100,71,100,0
46,0,81,100,80,0
22,0,100,91,100,0
47,0,68,100,72,0
22,14,100,76,100,0
11,0,100,77,100,0
50,0,100,79,98,0
24,13,100,75,74,0
34,0,89,100,100,0
21,10,100,93,100,0
37,0,98,100,100,0
32,1,62,100,73,0
23,0,100,98,100,0
45,4,62,100,60,0
100,33,30,78,58,0
9,0,75,100,74,0
91,0,100,39,71,0
73,7,64,100,87,0
50,0,78,100,89,0
16,3,100,74,100,0
21,6,100,92,100,0
60,0,82,100,100,0
31,0,100,95,100,0
2,19,100,98,100,0
86,30,32,85,51,0
12,10,100,94,100,0
5,15,100,68,93,0
29,11,100,74,100,0
43,23,100,81,78,0
13,8,100,79,100,0
43,3,100,83,100,0
80,2,42,82,60,0
12,0,88,100,93,0
77,0,60,100,81,0
18,0,100,93,100,0
25,4,100,56,66,0
42,0,74,100,88,0
27,0,100,93,100,0
77,0,64,100,85,0
66,21,31,75,47,0
15,0,100,83,100,0
44,0,92,100,100,0
50,0,97,100,100,0
1,0,100,99,100,0
16,0,100,63,100,0
10,0,84,100,98,0
15,0,88,100,85,0
42,0,100,96,86,0
44,0,72,100,89,0
2,0,91,100,100,0
11,8,100,76,100,0
58,0,75,100,100,0
36,0,92,100,100,0
36,7,100,100,100,0
31,0,91,100,100,0
24,10,100,84,100,0
100,72,0,29,18,0
59,0,86,100,97,0
49,59,49,19,80,0
20,0,98,100,100,0
21,0,81,100,96,0
49,0,74,100,94,0
41,0,83,100,89,0
47,0,77,100,86,0
27,7,100,78,100,0
16,0,100,87,100,0
68,11,70,100,73,0
31,0,100,91,90,0
0,18,100,90,100,0
11,11,100,69,100,0
14,0,100,86,100,0
68,0,74,100,84,0
0,0,100,83,100,0
26,13,100,73,74,0
94,9,53,100,85,0
19,27,100,67,86,0
52,52,40,15,60,0
39,0,100,78,100,0
46,0,100,86,100,0
40,0,94,100,84,0
26,0,95,100,100,0
22,0,83,100,100,0
31,12,100,66,100,0
25,27,100,80,100,0
95,69,60,100,30,0
18,0,92,100,93,0
0,2,100,74,98,0
41,0,100,74,100,0
51,0,100,83,99,0
100,64,4,55,31,0
31,0,100,76,83,0
21,0,100,71,73,0
65,0,73,100,86,0
26,24,100,97,100,0
47,0,71,97,86,0
25,0,100,90,100,0
68,0,60,99,71,0
0,40,100,60,64,0
85,13,64,100,66,0
47,0,71,100,85,0
58,58,65,21,64,0
32,0,85,100,100,0
47,0,100,99,98,0
41,0,88,100,92,0
19,13,100,78,100,0
16,0,100,90,100,0
6,0,100,86,100,0
27,0,83,100,100,0
19,0,90,100,100,0
19,15,100,65,85,0
15,21,100,73,82,0
9,27,100,90,100,0
48,3,52,86,60,0
29,0,100,91,100,0
30,0,89,100,100,0
26,0,100,95,100,0
35,12,100,81,97,0
80,30,34,83,56,0
33,0,100,91,95,0
48,6,88,100,84,0
61,0,73,100,100,0
27,0,86,100,93,0
40,0,70,100,82,0
23,3,93,100,100,0
41,0,100,78,100,0
65,17,58,99,60,0
54,0,79,100,100,0
51,2,73,100,82,0
0,16,100,70,87,0
49,0,89,100,100,0
48,0,93,100,100,0
72,0,100,100,100,0
27,0,100,91,100,0
50,0,100,98,99,0
36,0,70,100,76,0
32,0,79,100,85,0
19,0,78,100,86,0
5,0,97,100,100,0
32,0,100,81,100,0
40,0,81,100,87,0
15,0,92,100,100,0
55,0,77,100,89,0
26,0,97,100,100,0
73,0,70,100,99,0
20,0,100,90,100,0
40,0,98,100,100,0
89,36,19,67,35,0
47,3,62,98,63,0
60,0,81,100,97,0
16,12,100,80,100,0
14,15,100,72,100,0
45,0,100,91,95,0
44,0,74,100,86,0
34,0,100,100,99,0
65,8,100,90,100,0
93,32,39,90,63,0
20,12,100,84,100,0
19,0,100,79,78,0
3,13,100,80,100,0
11,50,83,41,80,0
25,22,95,61,99,0
57,0,75,100,87,0
0,14,100,86,100,0
68,0,70,100,86,0
75,8,58,100,66,0
56,0,80,100,93,0
9,0,69,100,84,0
17,0,100,95,93,0
12,0,100,85,100,0
70,0,73,100,98,0
54,0,81,100,100,0
13,4,100,67,84,0
84,0,62,100,100,0
53,0,76,100,87,0
70,0,65,94,82,0
87,19,45,99,63,0
18,43,88,55,88,0
35,60,81,40,49,0
23,0,100,95,92,0
51,0,70,100,89,0
21,0,94,100,100,0
36,0,99,100,100,0
33,4,100,85,89,0
15,0,95,100,100,0
33,0,92,100,100,0
70,14,62,95,65,0
31,0,98,100,94,0
33,0,78,100,93,0
52,0,73,100,96,0
52,0,69,100,81,0
42,0,92,100,99,0
19,0,100,97,100,0
61,10,60,98,58,0
30,0,100,79,81,0
39,0,78,100,82,0
16,23,100,65,88,0
44,0,68,100,77,0
0,20,100,65,84,0
88,55,11,57,23,0
36,0,89,100,98,0
74,1,78,100,88,0
83,87,0,8,0,0
5,18,100,67,97,0
20,0,100,85,100,0
0,0,100,96,100,0
67,4,69,100,82,0
15,14,100,71,86,0
18,6,100,85,100,0
4,36,38,100,100,0
56,0,86,100,100,0
4,0,100,91,100,0
64,19,51,94,57,0
38,0,100,92,85,0
54,0,95,100,100,0
23,0,89,100,100,0
70,0,63,100,71,0
12,36,100,42,60,0
29,19,100,75,95,0
29,0,100,87,100,0
96,57,38,100,45,0
29,0,100,97,91,0
13,28,100,81,85,0
15,0,80,100,80,0
21,0,82,100,86,0
81,22,47,95,61,0
32,0,79,100,70,0
48,5,53,91,71,0
7,0,100,80,100,0
15,1,100,87,100,0
3,0,98,100,100,0
27,0,73,100,77,0
36,0,85,100,89,0
23,1,93,100,100,0
39,0,86,100,100,0
63,0,62,96,95,0
22,0,100,84,100,0
24,0,100,82,84,0
62,0,71,100,88,0
20,17,100,77,85,0
56,0,84,100,99,0
55,8,73,100,80,0
15,10,98,100,100,0
28,0,100,92,99,0
29,0,90,100,100,0
100,0,82,92,61,0
73,9,100,82,78,0
11,0,89,100,95,0
11,25,100,79,100,0
58,15,100,90,81,0
24,0,100,90,100,0
30,0,100,99,95,0
54,0,72,100,91,0
17,0,100,100,100,0
19,17,100,85,98,0
38,0,87,100,100,0
13,0,100,94,100,0
27,7,100,81,100,0
29,0,98,100,83,0
0,18,100,86,100,0
16,0,92,100,86,0
26,34,99,54,82,0
39,43,95,30,53,0
33,0,100,85,100,0
6,7,100,85,100,0
29,14,100,100,100,0
13,1,100,93,100,0
40,0,83,100,100,0
35,0,100,94,100,0
19,12,100,82,100,0
50,0,95,100,100,0
95,51,11,60,28,0
0,59,100,52,55,0
1,1,100,74,83,0
38,0,75,100,71,0
37,0,92,100,100,0
31,17,100,89,100,0
58,0,61,93,83,0
17,8,100,74,100,0
46,0,76,100,99,0
100,46,9,57,34,0
8,3,95,100,100,0
18,0,100,95,100,0
45,0,100,96,96,0
62,0,82,100,100,0
0,0,100,89,100,0
21,1,82,100,93,0
38,0,100,85,100,0
19,9,97,100,100,0
44,0,100,95,89,0
26,1,100,79,100,0
6,11,100,82,100,0
49,8,71,100,69,0
20,11,100,73,96,0
34,0,70,100,90,0
38,0,98,100,100,0
31,0,100,98,100,0
17,22,100,96,100,0
86,62,0,52,27,0
50,0,76,100,100,0
51,0,82,100,82,0
30,0,99,100,100,0
15,0,96,100,100,0
3,19,100,66,71,0
87,0,77,100,100,0
12,4,98,100,100,0
22,0,100,83,99,0
12,17,100,72,100,0
12,0,100,92,100,0
56,0,66,100,80,0
58,0,76,100,99,0
6,3,100,99,100,0
48,0,84,100,100,0
14,4,100,79,100,0
59,0,68,100,85,0
26,0,80,100,92,0
40,0,88,100,100,0
21,0,90,100,89,0
20,0,100,98,99,0
86,22,57,100,66,0
7,1,80,100,91,0
28,0,93,100,100,0
68,0,84,100,100,0
35,28,100,66,83,0
23,0,100,91,100,0
27,7,100,93,100,0
32,0,100,91,100,0
26,4,93,100,100,0
14,1,95,100,100,0
12,0,88,100,94,0
22,0,89,100,96,0
61,0,73,100,96,0
19,6,99,100,100,0
39,0,87,100,100,0
0,24,100,92,100,0
31,0,87,100,85,0
40,0,91,100,100,0
23,0,100,94,100,0
59,0,77,100,100,0
27,0,100,82,100,0
29,0,79,100,94,0
10,12,100,87,86,0
87,41,27,73,38,0
35,0,95,100,100,0
35,0,79,100,77,0
65,0,62,97,67,0
35,0,77,100,92,0
29,0,100,83,100,0
44,6,66,99,67,0
49,1,67,100,75,0
48,0,91,100,98,0
26,0,91,100,100,0
25,0,100,98,99,0
0,5,100,78,100,0
14,0,99,100,100,0
81,0,82,100,96,0
31,0,100,96,100,0
35,0,93,100,87,0
75,0,69,100,89,0
38,0,80,100,97,0
11,7,100,80,100,0
29,0,96,100,95,0
52,7,66,100,79,0
24,0,100,96,94,0
21,0,100,78,100,0
17,50,89,43,66,0
4,17,100,72,90,0
86,25,31,81,53,0
29,0,100,89,100,0
23,0,75,100,93,0
48,0,77,100,100,0
24,11,100,68,91,0
10,4,100,72,100,0
40,0,100,100,88,0
24,0,100,82,76,0
67,0,79,100,100,0
11,0,100,62,95,0
48,0,66,90,79,0
46,0,77,100,98,0
14,10,100,75,100,0
40,5,100,77,82,0
14,0,100,85,100,0
57,0,64,96,73,0
83,30,33,82,48,0
32,0,82,100,81,0
78,14,59,100,65,0
95,0,68,100,86,0
66,0,74,100,100,0
1,8,100,75,100,0
29,22,100,70,95,0
49,0,81,100,72,0
21,14,100,88,100,0
67,11,64,100,63,0
59,14,59,100,80,0
17,5,100,83,100,0
0,33,89,45,62,0
23,0,100,99,100,0
25,22,100,49,65,0
58,0,81,100,92,0
34,11,100,99,100,0
11,0,88,100,100,0
28,11,100,72,95,0
25,5,100,61,67,0
23,12,100,76,79,0
2,10,100,80,100,0
34,0,100,99,83,0
29,0,100,82,98,0
38,0,81,100,92,0
31,0,100,100,100,0
25,13,100,60,73,0
49,0,93,100,100,0
19,0,94,100,100,0
29,0,100,82,100,0
9,0,99,100,100,0
38,0,78,100,79,0
46,0,70,100,76,0
0,11,100,95,100,0
21,0,97,100,100,0
31,0,71,100,92,0
28,0,82,100,100,0
20,20,100,69,98,0
40,0,100,92,100,0
8,0,69,100,90,0
27,0,100,96,100,0
24,0,86,100,100,0
45,26,100,69,80,0
11,5,100,96,100,0
5,11,100,70,100,0
96,13,46,95,66,0
38,0,99,100,100,0
29,0,93,100,100,0
12,6,100,78,100,0
30,0,85,100,93,0
34,10,100,65,80,0
100,73,0,31,22,0
24,10,96,100,100,0
74,54,61,0,77,0
0,100,94,91,25,1
67,80,61,33,20,1
28,71,56,35,0,1
0,100,77,53,23,1
0,62,37,16,2,1
38,38,28,0,4,1
0,67,46,30,1,1
27,55,46,0,2,1
0,100,94,88,17,1
0,100,96,77,28,1
100,66,46,28,17,1
23,100,98,69,29,1
0,55,62,8,0,1
0,92,71,78,18,1
20,62,41,0,0,1
0,100,87,64,29,1
0,100,98,98,25,1
0,98,88,80,24,1
23,54,41,0,2,1
0,60,46,13,6,1
0,88,87,85,22,1
0,100,100,85,26,1
0,100,68,38,25,1
100,58,23,10,15,1
0,100,100,81,29,1
0,100,82,65,26,1
0,57,55,82,14,1
10,100,76,72,24,1
21,57,52,0,2,1
0,100,89,78,24,1
22,100,100,78,27,1
0,64,62,30,1,1
9,59,22,0,2,1
0,100,69,38,26,1
0,56,89,32,2,1
21,72,75,66,3,1
0,100,88,71,27,1
73,87,64,27,22,1
100,58,33,16,15,1
0,79,64,72,17,1
46,68,51,35,16,1
0,100,78,59,25,1
21,53,51,0,5,1
0,94,76,53,20,1
29,54,52,0,4,1
3,85,28,2,0,1
0,100,100,86,28,1
0,66,76,47,2,1
79,67,36,18,17,1
7,99,78,57,24,1
0,97,100,79,34,1
0,94,92,77,23,1
0,88,88,69,22,1
0,100,89,67,25,1
0,64,46,5,0,1
27,45,47,0,2,1
0,100,100,79,33,1
0,74,42,40,0,1
0,85,95,90,21,1
100,57,37,20,14,1
0,90,70,45,23,1
9,100,88,79,25,1
0,100,100,80,29,1
0,65,47,15,4,1
0,100,100,88,26,1
0,100,100,96,26,1
49,60,66,0,3,1
0,87,100,88,34,1
0,61,61,61,14,1
3,56,38,0,0,1
0,100,91,69,26,1
0,96,41,12,23,1
0,100,87,72,25,1
0,100,88,69,26,1
39,21,19,0,6,1
100,58,33,33,15,1
4,67,54,2,4,1
0,100,88,69,25,1
0,100,94,78,27,1
0,86,77,70,21,1
36,33,43,0,16,1
0,100,79,86,25,1
6,62,30,0,5,1
27,47,37,0,2,1
13,79,66,47,19,1
0,100,97,72,24,1
0,90,78,56,22,1
0,100,78,70,31,1
0,100,94,78,26,1
0,87,76,67,22,1
0,94,100,85,34,1
0,100,80,57,25,1
0,67,70,80,16,1
0,100,86,69,30,1
24,100,95,86,24,1
0,62,46,9,2,1
100,65,43,29,16,1
44,24,28,0,8,1
23,49,33,0,0,1
0,100,76,53,25,1
0,42,48,100,1,1
0,91,93,100,22,1
0,100,88,67,25,1
1,32,0,8,2,1
0,100,76,53,25,1
0,100,80,67,25,1
46,46,45,0,4,1
0,100,85,72,23,1
0,100,85,69,25,1
33,40,37,0,5,1
0,100,88,72,25,1
18,80,70,48,20,1
0,100,81,85,24,1
83,100,72,87,0,1
82,57,35,24,14,1
100,57,20,20,14,1
0,88,89,79,22,1
0,100,76,55,25,1
0,88,86,84,20,1
38,62,50,25,15,1
0,99,85,89,24,1
7,61,44,0,6,1
0,100,100,87,26,1
