@relation penbased

@attribute At2 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At13 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
55,46,0,89,28,68,29,69,0
97,51,0,94,46,38,14,44,0
83,65,17,96,57,45,10,58,0
90,62,0,100,30,45,3,77,0
100,63,0,100,29,47,0,74,0
100,13,0,78,5,84,16,81,0
85,23,21,72,0,87,36,99,0
73,53,0,98,34,47,20,60,0
100,24,0,76,18,85,31,98,0
97,66,0,100,37,39,0,66,0
90,46,0,87,28,78,21,100,0
100,8,4,59,0,69,14,69,0
76,65,11,100,47,42,7,67,0
67,0,51,11,7,100,94,75,0
100,29,0,82,16,79,20,82,0
100,11,17,58,0,100,85,96,0
77,0,32,39,0,100,54,84,0
92,56,0,97,35,51,28,60,0
99,24,0,70,4,94,60,100,0
92,31,0,79,17,85,37,100,0
99,30,0,74,11,88,46,100,0
93,15,0,63,12,100,62,100,0
40,85,42,100,81,30,0,59,0
96,66,0,100,47,28,31,30,0
39,63,0,100,43,36,0,57,0
59,78,18,100,54,49,17,75,0
69,87,23,100,64,25,0,57,0
64,97,23,100,64,23,0,54,0
78,69,0,100,34,53,0,100,0
100,19,0,72,14,70,24,74,0
89,61,0,100,33,47,16,72,0
82,0,9,53,0,97,47,97,0
100,30,0,79,4,74,24,98,0
98,100,41,56,100,76,14,13,0
100,13,0,65,15,56,0,78,0
100,19,0,69,10,90,45,97,0
100,48,0,97,27,62,10,81,0
87,66,0,100,30,49,13,77,0
95,68,4,100,45,47,0,75,0
96,29,0,75,27,83,33,79,0
99,69,0,100,37,44,0,80,0
64,46,0,91,21,64,15,92,0
88,67,0,100,31,51,5,86,0
87,40,0,79,32,74,28,73,0
84,10,9,62,0,92,43,100,0
100,13,0,69,7,84,33,85,0
100,2,0,68,5,97,36,73,0
100,14,6,66,0,100,56,78,0
100,59,0,100,27,51,15,63,0
100,62,0,100,30,39,0,66,0
100,15,5,60,0,100,61,96,0
45,88,25,100,61,38,0,84,0
63,79,18,100,54,41,0,80,0
100,72,0,100,43,32,7,48,0
95,20,0,75,25,78,19,82,0
100,32,0,81,20,76,25,90,0
100,0,25,31,0,100,78,93,0
79,1,14,59,0,80,21,100,0
90,56,0,100,31,42,0,70,0
95,0,21,47,0,99,69,100,0
85,75,0,100,39,31,0,64,0
61,87,28,100,78,25,16,20,0
76,84,17,100,61,25,14,45,0
82,68,0,100,31,64,17,93,0
100,14,0,62,12,100,54,93,0
86,37,0,77,29,81,31,92,0
60,73,19,100,53,54,14,83,0
49,90,31,100,71,32,0,63,0
52,56,0,97,30,58,24,68,0
77,89,20,100,62,31,0,55,0
63,95,28,100,72,0,0,52,0
89,51,0,84,20,84,50,98,0
100,58,0,99,29,56,14,78,0
73,66,10,96,44,55,9,78,0
75,100,24,96,71,30,0,63,0
99,22,0,73,17,79,33,91,0
89,65,0,99,31,61,16,85,0
95,0,23,40,0,100,79,100,0
93,62,0,100,34,40,6,65,0
96,53,0,94,29,62,9,83,0
86,68,0,100,35,50,13,75,0
59,92,31,100,78,27,0,51,0
100,66,0,100,35,34,13,51,0
100,34,0,79,21,75,26,83,0
88,69,0,100,38,36,0,69,0
82,52,0,92,31,60,9,83,0
100,36,0,83,17,68,26,76,0
83,51,0,91,35,56,14,74,0
100,17,8,71,0,85,41,94,0
68,0,39,27,0,100,95,83,0
99,34,0,79,19,74,25,100,0
76,69,9,100,42,57,14,87,0
100,25,0,76,21,78,26,80,0
100,49,0,100,33,41,8,57,0
100,41,0,87,27,54,0,74,0
100,6,22,53,0,100,89,95,0
100,69,0,100,39,45,0,79,0
76,89,9,100,50,29,0,64,0
62,4,59,0,13,79,85,61,0
67,77,21,100,60,40,0,73,0
85,52,0,91,30,70,14,96,0
91,18,0,81,6,86,49,100,0
100,2,10,55,0,98,51,77,0
100,100,52,40,73,65,5,2,0
98,24,0,74,20,79,29,92,0
88,63,7,100,44,48,0,73,0
93,63,0,100,38,45,0,70,0
100,30,0,82,6,80,28,96,0
84,27,0,72,9,88,46,100,0
93,54,0,98,27,60,0,100,0
100,39,0,75,7,99,69,95,0
31,24,87,0,46,51,82,36,0
84,53,0,98,27,58,7,99,0
100,55,0,97,28,56,17,68,0
89,51,0,91,26,67,18,100,0
98,100,100,57,92,16,0,0,0
100,33,0,88,15,79,28,88,0
86,100,24,92,72,0,1,31,0
99,75,3,100,51,14,0,33,0
100,65,0,100,27,48,0,79,0
88,77,12,100,51,37,0,78,0
86,87,12,100,56,22,0,60,0
100,63,0,100,36,51,1,79,0
100,27,0,88,10,74,14,99,0
96,49,0,86,23,74,42,72,0
93,42,0,92,11,60,9,91,0
56,100,26,94,70,27,0,64,0
72,93,8,100,50,28,0,68,0
90,41,0,84,27,87,35,97,0
100,40,0,84,28,59,7,88,0
96,58,0,96,28,59,11,100,0
90,26,0,75,0,82,42,100,0
85,26,0,74,8,92,47,100,0
83,89,6,100,54,21,0,57,0
97,66,0,100,35,53,9,81,0
86,72,0,100,42,28,0,56,0
86,71,3,100,43,41,5,69,0
100,27,0,76,25,74,18,85,0
91,74,0,100,38,43,0,80,0
58,99,17,100,54,20,7,66,0
30,100,56,85,100,8,0,20,0
95,78,11,100,57,33,0,62,0
100,60,0,100,31,51,0,83,0
100,53,0,89,18,74,36,79,0
100,3,15,51,0,100,68,97,0
82,57,0,95,34,55,9,81,0
77,0,1,63,0,100,38,100,0
83,35,0,84,17,84,30,100,0
52,100,58,59,60,79,27,74,0
69,60,12,90,44,57,13,80,0
86,70,3,100,41,37,22,54,0
76,68,0,100,32,62,12,90,0
51,78,11,100,43,61,27,85,0
63,0,55,11,11,100,98,68,0
100,20,0,63,2,100,66,90,0
100,9,12,49,0,100,70,90,0
70,89,18,100,61,25,14,58,0
79,0,35,30,0,100,94,88,0
97,61,0,100,36,50,5,77,0
77,63,9,97,41,58,15,77,0
81,68,0,100,36,48,0,80,0
100,14,7,62,0,100,62,86,0
100,38,0,88,14,68,17,84,0
87,67,6,100,41,52,21,65,0
100,35,0,78,16,83,39,99,0
75,34,0,79,11,99,82,100,0
100,43,0,91,25,62,13,76,0
54,0,60,8,15,91,100,72,0
67,85,10,100,51,36,7,71,0
64,77,12,100,46,58,19,80,0
100,12,3,52,0,100,76,91,0
96,43,0,82,11,78,39,100,0
74,84,5,100,46,35,0,71,0
84,61,9,95,44,54,14,70,0
70,0,30,34,0,100,75,88,0
88,50,0,91,35,52,9,67,0
90,62,0,100,30,55,0,92,0
92,69,6,100,53,21,4,49,0
100,23,0,72,18,72,21,85,0
67,84,17,100,60,31,10,44,0
62,57,0,97,22,77,30,100,0
67,61,12,93,43,61,21,83,0
82,70,6,100,41,39,4,74,0
77,21,0,73,0,85,37,100,0
67,68,0,100,32,54,21,76,0
94,71,5,100,52,18,6,32,0
77,74,16,100,56,33,1,68,0
88,66,0,100,29,52,12,78,0
92,54,0,100,37,28,20,56,0
37,100,50,89,90,11,0,25,0
100,3,0,66,10,98,51,93,0
89,80,0,100,45,32,0,67,0
66,58,6,88,32,83,43,100,0
88,34,0,78,24,77,26,93,0
95,29,4,75,0,79,38,100,0
79,75,19,100,60,35,0,62,0
89,64,0,100,29,53,3,91,0
99,76,0,100,47,34,10,52,0
85,63,0,95,31,65,19,89,0
89,72,0,100,34,45,0,83,0
86,14,0,71,16,78,12,100,0
37,100,31,96,71,12,9,59,0
93,34,0,81,12,98,62,100,0
73,77,1,100,44,41,0,86,0
89,62,0,100,40,27,0,54,0
90,42,0,93,23,60,1,94,0
97,33,0,84,16,74,24,100,0
100,37,0,79,18,83,37,100,0
100,57,0,100,32,43,11,57,0
73,67,0,100,30,48,13,75,0
62,89,14,100,52,34,0,78,0
96,24,0,77,17,96,49,100,0
100,31,0,75,29,72,24,74,0
99,25,0,76,16,79,29,95,0
100,24,0,78,19,77,21,78,0
100,25,0,75,13,75,26,85,0
72,86,12,100,53,31,0,67,0
58,100,33,99,78,15,0,29,0
98,35,0,84,25,55,4,95,0
91,70,0,100,39,32,0,68,0
92,71,8,100,48,32,0,66,0
100,54,0,100,30,35,2,64,0
84,45,0,87,30,64,11,88,0
95,0,25,41,0,100,68,91,0
80,90,4,100,44,24,0,62,0
92,50,0,95,29,58,15,72,0
96,69,3,100,48,28,0,54,0
100,22,0,70,20,78,31,76,0
76,65,5,100,41,49,9,69,0
78,84,15,100,61,26,0,60,0
100,36,0,81,10,66,21,63,0
76,8,31,42,0,100,88,96,0
95,74,0,100,35,41,0,78,0
100,15,0,75,11,73,14,91,0
91,53,0,100,24,55,0,88,0
98,0,10,46,0,100,73,100,0
100,51,0,100,20,55,0,96,0
78,76,3,100,40,51,7,73,0
90,79,13,100,61,3,10,29,0
94,40,0,78,20,80,37,100,0
94,47,0,90,25,71,19,98,0
73,7,5,53,0,100,66,100,0
92,79,8,100,55,34,0,66,0
98,40,0,85,29,59,15,75,0
92,61,0,100,31,50,4,83,0
91,92,18,100,70,17,0,42,0
77,67,0,96,39,54,5,76,0
99,66,0,100,38,49,0,75,0
95,52,0,96,23,66,16,87,0
100,14,0,61,10,100,58,96,0
80,77,17,100,60,24,3,51,0
81,52,10,84,40,67,29,82,0
97,68,0,100,36,44,11,68,0
67,90,19,100,62,25,0,55,0
90,25,0,77,10,82,35,94,0
100,7,2,55,0,100,63,100,0
100,35,0,81,14,62,17,72,0
96,37,0,94,10,64,6,97,0
77,71,4,100,57,2,0,11,0
100,45,0,100,20,76,21,90,0
75,58,0,89,25,78,44,89,0
71,54,0,100,32,45,6,66,0
70,0,24,48,0,97,45,81,0
97,43,0,88,23,62,14,84,0
81,70,10,100,48,42,0,73,0
81,77,17,100,57,33,28,56,0
92,63,0,99,30,61,13,80,0
100,43,0,87,16,72,29,96,0
86,50,0,90,29,68,35,75,0
86,60,0,96,33,57,0,82,0
93,35,0,78,21,94,48,100,0
76,0,28,36,0,100,88,88,0
58,70,8,100,41,53,0,88,0
85,86,9,100,57,17,0,46,0
92,94,0,100,57,20,0,43,0
67,100,34,95,74,0,1,26,0
98,34,0,77,12,84,41,100,0
100,100,36,70,79,67,0,0,0
91,8,13,64,0,95,73,100,0
70,95,21,100,68,24,0,48,0
89,46,0,79,24,75,39,97,0
94,6,0,64,0,91,37,100,0
85,87,12,100,57,37,0,72,0
83,49,0,87,23,79,47,73,0
81,23,0,71,4,84,40,100,0
98,56,0,91,15,77,40,100,0
100,3,24,46,0,100,87,97,0
75,67,0,100,34,47,6,77,0
92,80,1,100,51,24,27,29,0
100,32,0,82,4,70,21,97,0
61,92,23,100,64,15,0,52,0
97,60,0,100,30,49,23,76,0
75,100,8,98,59,32,0,78,0
93,64,0,100,29,52,0,90,0
72,81,20,100,63,30,0,65,0
56,86,25,100,66,34,6,45,0
93,31,0,86,21,69,6,100,0
100,22,0,73,19,92,39,95,0
91,66,0,100,30,52,16,76,0
100,32,0,86,22,78,16,96,0
77,74,4,98,39,61,23,71,0
90,45,0,88,27,61,15,76,0
76,62,0,100,33,49,0,83,0
85,73,0,100,35,43,0,84,0
88,54,0,96,28,63,12,86,0
100,27,0,77,13,86,38,98,0
63,85,27,100,69,30,0,71,0
100,15,0,72,8,100,50,82,0
59,76,0,100,35,44,5,88,0
84,46,0,88,15,71,29,100,0
86,83,17,100,61,22,0,64,0
91,71,0,100,48,37,1,33,0
65,54,0,95,30,59,12,82,0
99,62,0,100,47,20,12,28,0
100,40,0,94,18,58,3,67,0
97,41,0,82,26,63,17,92,0
99,79,0,100,44,40,0,87,0
93,67,8,100,45,54,21,68,0
100,1,17,38,0,100,78,82,0
100,71,23,100,85,47,0,0,0
62,91,32,100,92,30,11,17,0
83,39,0,89,20,69,35,79,0
66,8,0,82,32,64,8,8,0
74,0,22,57,0,91,23,73,0
100,40,0,80,15,66,26,81,0
100,12,0,68,6,93,44,90,0
82,78,7,100,48,32,0,65,0
84,20,7,66,0,96,54,100,0
99,30,0,75,6,89,49,100,0
100,41,0,93,11,63,11,100,0
89,60,0,96,30,63,11,92,0
55,85,29,100,70,30,0,58,0
76,92,20,100,67,18,29,24,0
48,100,38,94,84,4,0,22,0
36,9,65,0,20,88,100,62,0
97,18,11,67,0,91,44,98,0
67,70,16,100,48,53,7,87,0
81,76,0,100,45,34,0,64,0
76,68,1,98,36,58,7,90,0
60,74,10,100,41,56,16,84,0
82,25,0,71,9,97,55,100,0
53,49,6,88,48,48,7,44,0
80,57,0,95,33,59,30,66,0
94,23,0,83,10,61,19,75,0
97,68,0,100,40,37,12,57,0
