@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R7-9,16-17'

@attribute At7 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
59,70,55,0,3
6,66,42,0,5
67,51,97,7,3
41,100,100,0,9
17,0,0,93,8
0,0,1,100,5
10,51,54,0,5
53,27,32,3,1
100,100,73,0,1
79,8,100,66,0
24,49,70,6,3
35,39,84,0,4
57,0,97,100,0
84,79,79,0,9
0,27,36,25,6
44,0,92,100,0
78,47,68,27,7
78,11,100,85,0
45,59,81,1,3
67,55,91,4,3
32,53,91,7,5
0,19,44,18,6
42,43,85,66,8
78,68,51,0,3
25,35,8,31,7
92,81,100,13,9
51,0,93,84,0
82,63,71,0,1
75,57,42,0,2
65,41,57,32,7
23,0,67,100,0
78,65,44,34,7
20,0,27,95,8
35,35,100,0,4
76,14,7,100,5
84,52,58,33,7
100,80,64,0,3
43,29,5,0,2
39,0,85,85,0
37,50,95,0,4
20,0,70,85,0
61,35,47,8,1
100,100,76,0,1
59,0,100,63,0
25,30,0,3,2
71,61,36,43,7
0,24,24,22,6
100,50,93,0,4
78,46,37,0,2
100,100,84,0,1
83,37,56,45,7
45,58,25,6,2
51,50,0,20,2
40,20,100,0,4
56,99,86,7,9
34,0,0,100,5
81,59,38,0,3
100,36,87,41,0
47,0,0,100,5
14,52,62,17,5
3,45,38,0,4
4,19,75,0,4
62,57,95,0,3
72,52,100,0,4
60,39,52,32,7
14,46,0,26,6
35,51,69,0,3
24,38,83,0,4
77,49,100,0,4
55,42,41,6,1
62,57,34,0,2
71,58,57,38,7
61,41,98,0,4
65,41,100,0,4
88,32,57,44,7
15,72,72,0,5
86,12,100,67,0
49,64,57,0,3
79,26,100,32,0
93,71,81,7,3
78,43,79,31,7
100,100,97,0,1
15,0,0,100,5
35,25,100,0,4
41,25,17,32,7
65,41,57,39,7
52,43,100,0,4
96,94,100,0,9
70,50,100,0,4
28,1,70,100,0
38,100,88,25,9
87,9,0,100,8
100,100,76,0,1
93,100,100,0,1
11,15,53,51,6
96,88,87,0,1
78,96,100,0,1
66,68,78,4,3
71,46,36,34,7
46,0,83,78,0
54,0,0,100,8
100,100,88,0,1
82,34,51,39,7
56,58,51,0,1
0,30,29,13,6
89,23,100,67,0
54,58,83,3,3
28,88,3,0,9
2,0,0,97,5
38,22,0,5,2
0,0,28,99,8
63,0,95,89,0
83,66,47,0,2
68,58,100,2,3
57,45,100,0,4
56,44,25,0,2
83,65,48,4,2
3,27,25,17,6
62,51,77,8,3
19,42,88,0,4
67,0,100,75,0
13,25,55,86,8
23,21,72,99,0
60,0,3,100,5
83,40,56,43,7
72,63,39,35,7
82,98,100,0,1
0,27,11,21,6
61,33,18,31,7
96,98,100,0,7
53,64,67,0,3
55,45,26,4,2
10,37,30,86,8
0,25,19,21,6
28,55,54,1,5
49,50,70,10,3
60,48,65,20,3
62,0,100,54,0
0,73,31,46,8
33,42,65,65,8
40,26,0,5,2
12,19,57,15,6
98,90,82,0,1
100,74,70,0,2
35,29,0,5,2
85,70,90,7,9
15,31,11,0,2
0,23,31,21,6
50,24,8,4,2
68,0,5,100,8
5,67,58,1,5
48,40,93,0,4
18,8,73,100,0
100,100,88,0,1
46,62,28,5,2
70,30,73,42,7
46,32,20,11,1
74,85,100,11,9
7,41,61,0,4
63,40,49,36,7
22,0,8,100,8
31,43,0,0,2
74,60,43,9,2
100,100,83,0,1
73,80,67,0,1
7,34,0,0,2
75,66,50,0,1
47,47,72,8,3
29,0,0,86,8
61,46,100,0,4
36,46,45,38,8
30,52,89,36,5
56,71,100,0,9
100,100,86,0,1
100,100,83,0,1
57,38,26,1,2
37,49,0,25,2
72,31,38,76,8
81,59,100,16,3
52,52,92,4,3
59,56,87,4,3
25,0,1,100,5
50,23,29,43,7
49,99,29,48,8
0,100,25,0,9
45,35,0,0,2
0,9,57,11,6
73,69,61,0,3
34,38,0,0,2
56,92,63,9,9
0,76,55,0,9
70,58,32,1,2
30,41,0,3,2
45,55,84,0,3
100,98,58,0,7
0,39,72,0,4
42,17,23,47,7
55,72,58,31,8
67,44,30,0,2
0,17,46,6,6
19,42,48,0,1
18,68,70,7,5
54,84,66,0,9
82,61,100,0,4
89,90,88,0,9
40,0,88,76,0
100,56,92,0,4
61,53,83,6,3
55,33,43,17,1
68,49,100,21,3
0,28,67,0,4
83,94,100,0,7
74,14,100,79,0
85,63,79,4,1
100,95,74,0,1
34,0,0,97,5
73,51,62,38,7
0,13,73,0,6
56,27,47,45,7
50,40,17,2,2
100,82,100,13,9
73,35,32,47,7
0,14,45,10,6
88,94,74,0,1
47,54,73,0,3
61,17,100,0,4
50,54,100,3,3
48,23,21,10,1
83,73,51,0,3
21,63,55,19,5
10,84,31,0,5
56,0,97,84,0
87,50,100,0,4
0,57,0,0,1
40,39,5,0,2
88,57,48,0,2
73,0,0,100,8
77,63,100,0,9
93,94,100,5,9
79,13,100,29,0
41,55,100,0,3
26,13,67,28,6
19,51,65,3,5
1,14,59,100,0
13,8,69,9,6
98,49,71,37,7
100,100,96,0,1
62,57,100,9,9
100,82,73,0,3
68,38,33,0,2
14,14,67,21,6
40,75,100,0,9
40,51,59,5,3
34,0,1,96,5
53,56,53,9,1
54,51,46,2,1
84,78,51,0,3
100,15,0,99,8
100,87,86,0,7
0,29,82,0,4
69,92,71,0,1
79,71,76,0,3
50,37,14,0,2
4,0,0,100,5
28,50,0,6,2
59,56,78,20,3
10,0,0,100,5
69,38,62,38,7
67,40,100,0,4
100,90,70,0,1
100,100,93,0,1
7,0,0,100,8
70,88,97,16,9
36,34,15,9,2
11,35,70,0,4
62,0,0,100,8
55,41,14,36,7
50,35,11,0,2
16,0,0,96,5
45,0,89,73,0
44,0,91,84,0
74,42,77,76,8
54,0,20,100,5
0,27,30,23,6
55,31,40,98,8
55,0,100,69,0
73,83,71,0,1
0,57,59,0,9
63,100,100,0,9
70,53,55,32,7
55,43,12,0,2
59,33,53,42,7
84,60,80,5,1
63,20,13,95,5
28,0,1,100,8
24,26,37,10,6
50,55,94,1,3
100,100,100,0,1
74,53,100,0,4
100,0,21,66,8
71,0,100,49,0
10,17,61,61,6
39,31,100,0,4
39,54,85,73,8
50,0,99,49,0
72,48,43,12,2
0,20,40,27,6
97,52,100,0,4
44,44,29,2,1
64,19,100,0,4
100,90,59,0,7
63,15,7,100,5
4,28,34,10,6
29,0,82,82,0
55,66,37,15,2
57,61,100,7,3
49,0,44,80,8
52,0,100,30,0
18,52,0,20,6
52,32,37,49,7
86,37,62,35,7
61,59,29,0,3
35,29,31,22,6
64,59,49,5,1
4,40,62,0,4
74,0,100,78,0
61,96,45,27,8
64,0,24,100,5
82,60,50,44,7
43,0,85,97,0
63,37,100,62,8
81,20,100,28,0
0,82,26,0,9
100,33,99,29,0
28,30,22,90,8
29,27,0,7,2
56,43,56,39,7
0,20,41,16,6
100,52,40,2,0
54,29,40,49,7
42,55,49,5,1
21,0,0,100,5
0,32,86,0,4
77,35,100,85,8
84,21,23,94,5
44,62,100,0,9
39,0,75,95,0
100,100,80,0,1
88,21,100,35,0
55,93,25,0,5
85,86,86,19,9
52,33,42,31,7
2,85,45,0,5
77,89,76,0,1
72,68,38,41,7
89,58,100,18,3
32,90,22,0,5
97,62,75,43,7
87,61,48,0,2
0,44,36,0,4
60,37,42,32,7
47,50,36,2,1
88,69,48,0,3
37,41,8,0,2
18,33,14,92,8
76,85,69,0,1
54,43,19,0,2
100,25,46,100,5
60,76,62,0,1
100,100,87,0,7
0,36,53,0,4
100,79,73,0,2
87,63,100,0,4
78,72,65,0,3
62,65,77,8,3
0,40,65,0,4
58,64,100,1,3
20,48,1,11,2
83,39,100,0,4
5,0,0,100,5
61,31,44,15,1
34,81,9,50,8
100,24,100,31,0
21,56,72,0,3
19,43,80,0,4
13,0,2,97,5
81,90,100,0,1
65,38,40,32,7
100,100,87,0,1
43,0,0,100,5
75,63,49,1,3
100,92,75,0,1
0,28,46,0,4
7,39,0,22,6
100,94,75,0,1
63,8,34,41,7
0,32,52,0,4
85,24,100,75,0
48,100,14,66,8
36,43,0,0,2
82,45,49,31,7
69,33,100,0,4
18,24,42,16,6
92,63,80,2,1
100,100,94,0,1
75,58,43,8,2
0,74,48,0,9
92,100,85,0,1
2,39,79,0,4
78,10,0,93,8
100,100,87,0,1
0,40,79,0,4
69,59,73,5,3
88,41,63,43,7
77,41,54,25,7
84,29,46,75,8
39,0,79,99,0
61,40,37,2,2
0,14,83,0,4
11,20,52,37,6
37,58,54,8,1
58,26,100,0,4
41,55,64,9,3
51,26,6,6,2
68,22,42,46,7
79,33,26,100,5
0,11,53,74,8
19,83,62,28,8
57,40,100,0,4
55,0,100,65,0
38,28,99,0,4
26,39,0,0,2
35,100,19,54,8
96,85,80,0,1
60,50,30,0,2
29,50,0,3,2
53,36,51,80,8
24,26,48,24,6
78,41,70,93,8
0,0,8,100,5
76,46,58,42,7
16,46,0,27,6
22,37,30,18,6
67,50,34,0,2
15,0,0,100,5
84,22,46,62,7
7,43,52,0,4
29,27,83,0,4
100,85,84,0,9
0,30,24,49,6
24,89,77,29,9
0,0,8,85,8
56,40,39,56,7
74,75,74,14,9
40,42,10,0,2
65,63,91,0,3
69,66,47,0,2
55,39,0,83,8
25,75,74,0,5
3,0,66,93,0
45,39,63,87,8
27,37,84,0,4
64,0,100,71,0
52,0,30,100,5
100,100,89,0,1
29,61,18,0,1
0,19,42,38,6
14,31,11,8,6
58,62,40,3,2
69,60,51,1,3
16,34,10,12,6
0,25,33,9,6
60,73,70,0,3
45,0,2,100,5
51,80,75,7,9
76,68,90,0,9
61,41,20,0,2
71,80,46,0,1
27,17,0,0,2
0,20,45,31,6
76,0,0,97,8
79,22,12,100,5
84,52,47,2,2
32,77,43,39,8
52,52,77,0,4
0,23,39,25,6
98,80,100,5,9
40,31,9,0,2
12,74,35,0,5
36,85,1,0,5
39,59,38,1,1
100,51,88,0,4
0,36,90,0,4
55,61,78,15,3
72,43,53,1,1
13,0,66,84,0
81,76,65,0,3
0,19,42,35,6
67,52,95,14,3
85,58,78,32,7
89,6,100,57,0
89,60,78,45,7
30,0,82,96,0
60,0,98,92,0
3,24,29,18,6
77,69,78,9,9
41,93,94,0,9
58,24,100,0,4
85,63,50,29,7
70,1,100,83,0
57,25,30,40,7
0,23,65,0,4
81,90,93,10,9
25,56,82,0,3
0,27,52,0,4
51,50,71,17,3
89,64,61,2,2
11,7,71,0,6
70,48,42,40,7
88,97,100,0,7
52,0,90,77,0
78,52,62,5,1
82,40,63,27,7
0,0,7,100,8
32,66,89,16,5
67,42,36,9,1
39,69,41,0,1
58,73,74,0,9
53,48,100,20,3
50,59,27,0,1
72,54,100,19,3
58,33,36,32,7
0,62,28,0,5
65,47,100,22,3
72,49,100,7,3
81,20,100,65,0
72,78,58,0,2
0,27,37,90,0
58,43,100,0,4
87,81,94,0,9
23,16,69,21,6
37,0,0,93,5
67,67,59,0,3
0,39,1,41,6
0,20,41,33,6
47,48,100,0,4
86,77,100,0,9
12,14,62,100,0
6,6,60,22,6
68,47,100,3,3
54,53,37,42,7
39,41,100,0,4
32,41,0,18,2
60,15,8,75,8
15,52,47,0,5
0,35,28,79,0
43,34,97,0,4
68,36,27,34,7
0,30,13,34,6
0,69,13,0,5
17,51,67,0,5
48,64,56,3,1
0,55,11,68,0
100,28,53,89,8
75,0,30,100,5
68,32,42,60,7
57,37,42,48,7
100,63,57,1,2
68,4,100,75,0
36,0,0,100,8
88,80,98,13,9
72,33,36,0,2
59,37,51,56,7
29,0,77,96,0
77,36,100,92,8
25,57,26,8,1
81,63,81,0,3
100,100,83,0,7
79,16,11,100,5
34,32,81,0,4
54,69,34,0,1
82,66,71,10,1
61,34,100,0,4
88,30,71,40,7
70,60,100,7,3
100,100,82,0,1
0,44,6,30,6
44,49,100,0,4
53,0,14,100,5
0,23,37,25,6
14,0,0,90,8
64,56,100,19,3
55,0,93,78,0
21,88,45,0,9
70,99,100,0,7
37,66,33,3,1
100,32,66,98,8
83,0,100,34,0
100,20,24,95,8
35,0,78,99,0
29,32,0,11,1
66,72,70,0,9
66,30,42,37,7
47,0,86,91,0
40,0,0,81,5
27,67,66,45,8
68,0,100,80,0
76,33,60,27,7
44,58,22,2,2
52,66,64,0,3
14,0,61,96,0
74,0,0,100,8
2,25,44,98,0
45,54,84,0,5
26,42,0,19,2
69,28,35,89,8
0,25,27,21,6
0,0,35,85,8
55,64,41,0,1
87,80,74,0,9
6,0,23,82,8
38,56,24,14,2
100,96,75,0,7
38,50,11,0,2
28,36,81,0,4
7,32,0,11,6
34,24,0,2,2
100,100,75,0,1
36,52,23,4,2
47,43,100,25,3
85,28,54,37,7
11,31,8,28,6
0,35,85,0,4
32,0,81,90,0
47,41,32,6,1
43,83,45,0,5
44,62,30,7,1
31,0,75,74,0
56,53,100,7,3
27,49,67,1,5
21,0,0,100,8
37,68,62,0,5
0,18,48,47,6
73,32,38,53,7
0,33,18,16,6
68,36,66,35,7
100,70,65,1,2
70,8,100,88,0
50,0,0,100,5
38,63,40,1,1
35,4,6,100,5
75,61,100,15,3
20,0,89,49,6
32,32,0,38,2
18,0,70,83,0
5,39,0,29,6
64,51,100,11,3
99,21,11,86,8
72,39,99,0,4
74,10,100,84,0
77,17,100,56,0
37,41,0,12,2
81,60,98,3,3
59,14,1,75,8
93,72,67,0,2
32,37,0,5,2
27,0,85,100,0
76,3,100,51,0
86,73,66,9,3
40,63,40,0,1
53,57,86,13,3
48,52,17,3,2
96,86,100,2,9
10,38,0,20,6
86,44,100,0,4
56,50,35,0,1
47,58,100,23,3
2,23,46,24,6
0,28,10,24,6
100,100,93,0,1
32,41,0,17,2
11,0,64,95,0
0,22,42,25,6
52,52,81,16,5
0,25,51,0,4
12,37,90,0,4
0,31,16,24,6
62,45,54,0,1
73,38,78,60,8
36,30,0,0,1
10,35,20,23,6
0,0,14,97,8
90,14,22,100,5
40,66,20,0,1
80,61,100,0,4
71,58,40,0,2
63,0,100,70,0
0,0,18,100,8
87,41,100,0,4
21,0,0,100,8
36,40,100,0,4
75,47,42,0,2
30,0,0,98,8
2,37,0,14,6
69,46,47,28,7
82,0,0,100,8
13,0,0,98,5
100,100,89,0,1
0,19,44,25,6
100,45,80,0,4
0,27,41,94,0
47,58,48,3,1
72,0,47,99,8
34,62,68,0,5
52,39,48,57,8
34,60,17,0,1
65,67,41,2,2
48,28,25,37,7
100,100,88,0,1
0,0,25,73,8
100,100,71,0,1
43,0,0,94,8
0,39,76,0,4
52,59,29,0,2
100,20,37,100,8
28,0,0,87,8
9,61,39,0,4
12,73,52,5,5
42,0,92,91,0
88,75,86,19,9
26,45,57,1,5
76,72,63,0,2
62,69,100,1,5
76,39,67,94,8
50,0,95,72,0
31,43,0,16,2
60,47,36,40,7
60,76,68,0,9
55,37,100,0,4
27,33,89,0,4
0,34,21,13,6
0,32,24,37,6
35,0,81,100,0
53,56,100,15,3
66,0,25,100,5
42,57,70,8,5
85,80,73,0,1
28,53,60,0,3
46,45,25,0,1
37,9,96,17,6
22,100,28,0,9
75,0,0,99,8
99,100,97,0,9
24,0,81,82,0
72,0,100,56,0
59,43,50,57,8
58,51,97,4,3
75,47,100,0,4
17,18,56,20,6
46,35,39,57,8
69,0,28,100,8
46,0,88,100,0
51,35,45,54,7
88,70,89,0,9
48,40,100,0,4
81,80,64,0,1
0,43,24,0,4
28,38,82,0,4
100,100,84,0,1
100,66,66,2,2
89,40,67,53,7
70,70,37,0,2
77,54,100,13,3
0,24,31,41,6
31,30,0,9,2
52,57,52,0,1
4,44,0,34,6
100,66,67,2,2
0,27,31,37,6
50,62,46,4,1
40,89,88,0,9
61,28,27,42,7
1,23,27,36,6
49,49,100,0,4
65,4,93,74,0
0,0,10,89,8
56,8,0,84,8
17,43,0,29,6
97,35,100,98,8
100,98,78,0,7
100,100,86,0,1
0,48,14,79,0
88,89,100,0,9
63,69,34,33,7
62,40,51,34,7
100,60,85,0,4
91,46,73,19,7
72,46,100,0,4
95,84,97,0,9
47,42,49,45,7
12,0,68,90,0
15,17,59,100,0
100,100,93,0,1
28,51,85,0,4
47,36,100,0,4
0,0,5,98,8
36,52,0,19,2
0,64,4,76,0
3,40,0,19,6
63,0,100,81,0
72,55,100,17,3
0,45,69,0,4
76,0,100,64,0
27,0,72,93,0
80,46,100,0,4
35,0,81,96,0
69,100,100,0,9
6,45,0,45,6
0,30,5,32,6
90,76,97,23,9
66,100,100,6,9
100,83,90,10,9
98,94,93,6,9
72,62,100,15,3
100,4,0,100,8
84,74,86,11,9
23,0,74,95,0
84,96,100,0,7
64,67,94,1,9
32,50,87,6,9
29,35,15,58,8
49,0,87,73,0
91,75,94,1,9
87,0,0,79,8
100,80,90,0,9
72,100,100,1,9
70,10,100,73,0
11,24,27,40,6
44,83,90,9,9
94,100,100,1,9
100,17,31,97,8
71,36,69,86,8
68,61,100,5,3
34,0,79,83,0
10,19,67,37,6
59,35,35,71,8
92,96,94,0,9
79,67,100,0,9
100,86,94,0,9
78,86,100,0,9
55,68,92,26,9
100,30,58,96,8
0,76,45,0,9
53,13,38,16,7
12,24,28,22,6
62,89,73,0,9
37,100,94,0,9
87,54,100,2,9
27,0,88,99,0
97,36,100,15,0
94,92,100,0,9
57,26,43,43,7
33,0,74,89,0
50,34,27,35,7
30,4,93,40,6
0,29,32,30,6
6,0,0,95,8
75,43,67,28,7
85,91,97,1,9
85,1,100,58,0
9,26,29,42,6
21,55,22,0,3
68,41,100,13,3
96,68,72,43,7
53,45,100,16,3
22,0,22,91,8
56,62,58,0,3
47,0,90,97,0
0,31,16,32,6
74,66,72,0,3
52,36,27,34,7
67,80,100,0,9
76,57,100,6,9
100,66,83,32,7
0,48,4,40,6
100,33,72,84,8
55,58,100,8,3
72,34,100,88,8
67,66,66,5,3
71,78,100,12,9
95,77,100,16,9
15,35,17,14,6
67,58,100,13,3
92,84,92,19,9
0,72,66,0,9
42,61,96,13,3
56,100,96,0,9
48,0,97,81,0
