@relation penbased

@attribute At5 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,17,100,100,0
58,81,70,59,0
0,0,100,77,0
0,0,100,94,0
0,14,100,100,0
15,19,100,100,0
55,61,79,84,0
3,29,94,84,0
5,0,95,100,0
0,10,100,75,0
26,5,100,100,0
16,19,99,94,0
0,18,100,93,0
12,25,100,92,0
0,29,100,91,0
0,13,100,85,0
1,24,100,70,0
0,0,99,96,0
33,52,93,85,0
0,31,100,62,0
18,32,100,100,0
22,56,62,36,0
26,48,96,87,0
61,72,57,42,0
39,53,75,59,0
11,44,100,70,0
20,11,100,96,0
0,5,100,81,0
32,57,66,60,0
2,18,100,81,0
0,15,100,93,0
0,22,100,100,0
8,0,98,100,0
7,21,89,88,0
33,57,74,46,0
30,0,100,99,0
13,36,96,80,0
0,11,100,91,0
47,52,76,78,0
22,25,100,89,0
14,42,91,55,0
0,47,76,28,0
10,34,100,81,0
21,48,82,66,0
37,56,74,60,0
0,73,42,37,0
8,58,73,25,0
0,32,100,70,0
16,32,90,78,0
25,47,83,52,0
0,0,88,97,0
71,79,45,41,0
25,35,90,75,0
20,34,92,100,0
0,48,100,44,0
0,22,100,83,0
21,35,100,81,0
0,24,100,80,0
0,0,94,97,0
0,13,100,74,0
0,25,100,88,0
21,47,90,75,0
0,29,100,84,0
47,54,76,62,0
8,33,97,53,0
22,44,93,82,0
0,0,99,100,0
23,34,87,83,0
0,8,100,95,0
33,65,64,20,0
16,40,92,73,0
7,26,99,77,0
0,29,100,72,0
0,0,100,100,0
0,18,100,100,0
0,27,100,75,0
0,42,91,49,0
10,0,82,100,0
22,57,85,56,0
3,0,91,94,0
0,32,100,73,0
46,64,73,66,0
7,33,95,83,0
0,8,100,97,0
12,4,73,67,0
20,66,51,15,0
6,13,100,88,0
11,19,100,92,0
16,57,76,33,0
0,21,100,86,0
4,28,100,71,0
8,29,100,78,0
16,30,100,94,0
81,100,40,0,0
45,57,81,72,0
0,0,100,100,0
24,43,90,21,0
19,30,83,66,0
0,6,94,88,0
0,16,100,89,0
0,0,100,98,0
38,57,73,62,0
19,37,97,81,0
0,29,100,71,0
8,27,100,100,0
0,7,100,100,0
19,29,100,79,0
4,25,100,73,0
0,23,100,83,0
31,55,67,30,0
0,0,100,91,0
19,40,99,73,0
28,37,89,73,0
28,35,84,78,0
5,16,100,91,0
0,22,100,83,0
22,43,78,48,0
0,6,100,90,0
20,37,78,49,0
3,50,100,59,0
39,87,18,19,0
39,54,74,66,0
37,54,89,80,0
0,6,100,96,0
14,85,77,0,0
5,28,100,68,0
9,10,100,97,0
22,24,90,100,0
0,31,100,44,0
51,57,63,43,0
10,23,100,100,0
10,31,97,83,0
1,28,100,75,0
11,40,100,82,0
29,38,82,65,0
18,41,95,88,0
44,64,68,48,0
62,68,61,57,0
0,28,100,71,0
0,20,100,76,0
36,61,68,42,0
11,57,56,11,0
30,60,65,28,0
7,42,86,57,0
35,35,80,88,0
42,58,63,62,0
21,45,100,68,0
0,2,100,100,0
45,52,86,83,0
8,44,100,80,0
26,50,82,73,0
9,47,76,28,0
22,45,87,64,0
2,49,71,20,0
0,10,100,94,0
21,30,99,93,0
0,10,100,83,0
17,38,85,69,0
43,28,31,61,0
0,14,100,72,0
48,63,83,75,0
27,44,88,82,0
13,44,100,78,0
4,24,100,95,0
0,21,100,81,0
13,61,60,29,0
32,45,79,56,0
15,41,91,68,0
0,9,100,100,0
10,30,87,75,0
9,36,100,60,0
8,0,75,79,0
15,38,98,75,0
29,40,80,65,0
34,50,79,64,0
17,32,99,90,0
0,0,100,88,0
47,50,73,68,0
16,32,98,73,0
0,3,76,95,0
0,6,100,100,0
0,27,100,79,0
0,26,100,84,0
0,19,100,77,0
0,0,88,90,0
0,18,100,100,0
0,20,100,98,0
67,46,8,36,0
1,17,100,94,0
70,70,65,64,0
0,14,100,84,0
0,14,100,74,0
0,16,100,100,0
45,73,67,47,0
0,5,100,88,0
0,5,100,100,0
68,75,38,22,0
0,0,89,89,0
9,0,100,100,0
0,22,100,97,0
49,35,83,91,0
56,68,63,56,0
0,70,39,7,0
7,14,100,55,0
23,41,85,74,0
0,14,100,99,0
0,6,100,95,0
0,17,100,89,0
52,63,72,62,0
43,64,75,57,0
0,6,100,100,0
63,81,54,38,0
12,28,100,100,0
37,51,77,78,0
0,19,100,100,0
37,43,78,70,0
26,52,89,67,0
21,49,67,28,0
0,18,100,69,0
6,34,92,69,0
0,37,86,56,0
37,63,73,43,0
0,24,100,80,0
0,15,100,95,0
35,47,76,76,0
22,45,100,75,0
11,30,100,92,0
19,30,100,81,0
0,0,100,89,0
39,43,79,70,0
14,23,98,91,0
42,56,80,73,0
29,36,85,92,0
27,39,84,69,0
1,26,100,82,0
12,39,97,53,0
0,10,96,86,0
32,42,82,76,0
0,4,100,100,0
0,1,100,100,0
10,31,95,83,0
0,23,100,75,0
19,38,96,82,0
0,28,100,66,0
16,46,98,67,0
0,35,100,67,0
0,30,100,64,0
14,30,100,98,0
54,81,66,48,0
0,0,100,84,0
14,33,96,81,0
5,49,78,30,0
40,62,90,84,0
37,68,65,45,0
0,27,100,97,0
10,32,100,80,0
29,26,90,94,0
0,22,100,84,0
0,10,100,94,0
57,68,69,48,0
8,15,100,100,0
0,20,100,98,0
0,19,100,89,0
0,9,100,89,0
66,59,68,78,0
0,11,100,92,0
0,17,100,76,0
39,54,90,75,0
43,57,92,78,0
0,34,100,77,0
8,31,100,78,0
0,22,100,88,0
10,0,100,81,0
30,54,70,50,0
12,11,100,99,0
7,27,100,82,0
1,23,100,58,0
0,0,100,100,0
41,58,70,51,0
1,21,100,92,0
0,14,100,82,0
20,29,91,78,0
0,12,100,100,0
42,59,73,62,0
4,17,100,99,0
5,25,100,48,0
0,22,100,100,0
41,61,75,58,0
0,0,100,100,0
32,47,78,66,0
25,53,82,55,0
28,56,71,64,0
42,100,30,28,0
20,15,94,78,0
0,35,100,60,0
50,57,72,67,0
0,1,100,100,0
0,13,100,85,0
17,40,91,67,0
15,47,96,67,0
0,23,100,74,0
0,3,99,89,0
63,100,52,12,0
9,27,100,95,0
0,0,89,90,0
0,29,100,92,0
46,66,64,42,0
0,0,91,92,0
0,20,100,97,0
1,28,100,90,0
10,0,100,100,0
0,17,100,91,0
2,26,100,100,0
22,37,90,80,0
0,0,100,99,0
0,65,61,30,0
33,0,100,85,0
0,18,100,67,0
2,24,100,100,0
27,19,41,57,0
38,55,82,74,0
17,43,100,83,0
6,22,100,86,0
0,35,100,74,0
42,20,42,62,0
31,40,85,79,0
34,55,79,66,0
42,49,76,62,0
25,35,86,62,0
0,0,97,95,0
8,26,100,88,0
0,17,100,91,0
0,14,100,100,0
0,3,92,100,0
13,22,100,98,0
0,15,100,100,0
10,26,100,81,0
29,66,64,28,0
40,56,80,67,0
0,19,100,100,0
0,11,100,100,0
8,31,100,67,0
0,25,100,87,0
0,15,100,97,0
16,35,95,84,0
6,23,100,73,0
0,10,100,63,0
0,21,100,83,0
38,64,67,34,0
47,66,76,45,0
9,38,100,86,0
3,0,90,84,0
26,46,74,58,0
0,11,100,100,0
0,4,100,83,0
2,28,100,100,0
0,23,100,84,0
0,7,100,96,0
22,46,83,66,0
13,41,100,77,0
13,30,98,86,0
0,4,100,97,0
21,22,97,82,0
38,44,72,62,0
15,0,83,88,0
20,31,99,75,0
51,69,72,71,0
0,20,100,97,0
0,21,100,96,0
48,82,42,15,0
0,34,88,65,0
19,0,81,93,0
18,35,91,83,0
0,24,100,76,0
5,24,99,100,0
34,61,72,45,0
0,15,100,88,0
0,25,100,95,0
31,38,87,87,0
0,0,100,100,0
0,20,100,79,0
0,22,100,75,0
0,13,100,88,0
0,17,100,86,0
12,36,90,71,0
18,42,82,56,0
0,9,100,85,0
24,51,82,62,0
20,35,98,81,0
32,69,61,19,0
39,43,83,71,0
0,20,100,100,0
44,75,58,31,0
49,50,86,77,0
19,0,67,67,0
7,76,61,44,0
0,18,100,93,0
38,66,81,44,0
0,33,98,57,0
14,0,88,85,0
0,22,100,88,0
60,75,71,63,0
0,10,100,97,0
13,44,91,56,0
20,25,96,67,0
16,34,92,77,0
0,22,100,69,0
14,40,100,74,0
16,0,99,100,0
0,11,100,100,0
57,75,54,39,0
0,13,100,93,0
36,49,85,67,0
7,31,91,61,0
0,0,100,96,0
0,13,100,100,0
4,29,100,86,0
22,29,95,74,0
56,68,59,55,0
87,84,41,46,0
0,1,100,67,0
2,19,100,100,0
0,21,100,73,0
0,28,100,69,0
18,36,91,68,0
62,37,18,55,0
25,54,76,53,0
26,41,92,65,0
0,36,100,60,0
0,23,100,100,0
0,0,100,92,0
0,0,100,94,0
29,41,94,84,0
36,73,15,2,0
0,5,100,93,0
44,62,73,60,0
0,16,100,100,0
23,32,93,76,0
0,32,92,8,0
23,0,100,73,0
0,25,100,82,0
49,78,62,20,0
15,36,100,90,0
0,25,100,85,0
0,9,100,84,0
17,0,81,88,0
42,62,75,55,0
0,21,100,100,0
28,38,86,80,0
13,39,100,76,0
36,49,86,71,0
49,60,73,60,0
31,49,80,72,0
54,66,68,52,0
5,24,100,78,0
0,21,100,83,0
6,30,100,68,0
0,16,100,93,0
0,0,100,100,0
0,24,100,83,0
0,0,86,91,0
2,8,100,100,0
22,59,61,7,0
0,7,100,99,0
31,56,76,58,0
0,0,100,89,0
47,59,66,59,0
25,34,95,92,0
26,60,97,71,0
0,16,100,89,0
1,18,100,54,0
0,16,100,99,0
55,64,74,54,0
35,58,73,49,0
0,17,100,100,0
14,37,90,66,0
11,30,92,76,0
22,35,78,51,0
12,35,91,60,0
0,19,100,94,0
21,45,78,54,0
0,5,100,72,0
41,63,61,28,0
20,31,100,85,0
51,63,72,55,0
6,30,88,64,0
18,52,71,5,0
35,38,85,88,0
52,75,62,22,0
0,11,100,100,0
30,1,66,79,0
32,41,81,66,0
0,25,100,98,0
14,25,100,100,0
17,29,91,87,0
31,60,72,51,0
0,0,100,100,0
19,36,87,73,0
11,22,95,77,0
0,21,100,89,0
0,10,100,90,0
0,0,100,93,0
0,23,100,94,0
6,5,100,94,0
51,70,72,58,0
0,20,100,74,0
0,0,88,80,0
4,23,100,87,0
36,52,81,62,0
9,0,78,85,0
16,20,100,98,0
1,0,84,99,0
69,84,44,22,0
36,16,52,66,0
0,27,100,75,0
26,42,86,75,0
16,27,100,100,0
0,21,100,88,0
78,100,42,20,0
0,17,100,76,0
0,100,100,0,0
5,26,100,84,0
0,26,100,89,0
5,20,98,96,0
57,74,42,26,0
0,17,100,100,0
0,11,100,91,0
1,0,85,89,0
1,34,100,77,0
77,86,55,52,0
66,78,57,29,0
14,27,100,76,0
33,60,91,73,0
57,72,47,31,0
16,58,75,28,0
0,0,97,86,0
39,49,79,67,0
0,0,97,96,0
16,40,84,57,0
33,48,74,48,0
15,34,99,90,0
3,27,100,74,0
22,37,89,68,0
13,34,96,82,0
16,0,93,89,0
1,6,100,96,0
34,56,70,49,0
12,0,78,93,0
0,0,100,92,0
0,18,97,95,0
0,20,100,90,0
1,10,100,100,0
32,60,81,62,0
0,18,100,90,0
1,100,100,7,0
0,14,100,100,0
0,25,100,75,0
0,25,100,83,0
13,43,93,63,0
0,0,100,100,0
0,23,100,100,0
43,65,65,41,0
0,7,100,85,0
0,11,95,93,0
15,32,91,81,0
0,26,100,79,0
13,30,100,80,0
0,14,100,100,0
40,55,82,75,0
0,23,100,96,0
12,48,82,54,0
18,33,96,72,0
15,38,92,63,0
42,41,73,70,0
73,90,43,25,0
0,32,100,73,0
24,41,91,77,0
2,28,100,98,0
0,27,100,86,0
0,27,100,85,0
15,30,97,92,0
28,52,85,84,0
19,30,100,83,0
0,0,94,100,0
12,0,89,100,0
1,15,100,81,0
0,22,100,100,0
16,57,75,44,0
40,44,81,87,0
0,27,100,82,0
24,48,100,71,0
0,0,100,92,0
0,13,100,100,0
13,0,91,91,0
0,12,92,100,0
35,46,96,80,0
25,52,74,51,0
0,26,100,84,0
0,0,95,100,0
17,42,83,52,0
33,44,78,67,0
0,32,97,66,0
46,62,78,55,0
10,30,97,87,0
8,22,96,80,0
1,0,100,97,0
11,36,99,77,0
0,24,100,85,0
21,41,86,59,0
98,92,33,0,0
17,0,68,74,0
0,25,100,100,0
52,65,74,65,0
60,78,65,51,0
0,18,100,100,0
0,0,100,100,0
0,23,100,91,0
9,34,100,73,0
26,48,88,52,0
16,34,85,65,0
0,0,95,99,0
0,26,100,88,0
0,25,100,60,0
4,30,100,82,0
0,0,100,69,0
11,43,89,57,0
26,7,60,75,0
0,6,100,88,0
22,30,91,76,0
16,27,94,89,0
23,0,69,90,0
9,57,100,58,0
0,12,100,100,0
0,29,100,75,0
33,38,82,74,0
25,50,82,34,0
0,9,100,92,0
10,31,93,70,0
0,11,100,100,0
50,45,78,87,0
48,71,53,31,0
36,48,86,63,0
0,6,100,90,0
11,41,97,69,0
13,28,100,92,0
0,34,100,9,0
0,20,100,100,0
0,10,93,96,0
51,72,55,52,0
0,9,100,100,0
31,59,71,39,0
0,9,100,89,0
0,5,100,88,0
0,12,100,97,0
0,10,100,93,0
28,48,80,65,0
5,28,100,87,0
0,16,100,100,0
0,0,94,98,0
0,25,100,76,0
0,5,100,88,0
0,12,100,99,0
0,8,100,95,0
27,100,0,8,0
5,29,100,75,0
39,15,55,76,0
0,24,100,85,0
12,19,100,97,0
20,33,93,75,0
0,29,100,74,0
11,28,85,73,0
0,14,100,90,0
49,70,62,42,0
0,22,100,100,0
34,64,66,25,0
71,71,66,63,0
15,31,96,78,0
23,41,82,54,0
37,54,80,61,0
17,43,100,63,0
16,34,100,85,0
0,0,100,88,0
0,0,100,89,0
6,52,77,32,0
22,48,82,33,0
66,74,64,33,0
11,47,79,30,0
19,100,0,13,0
0,43,96,48,0
25,35,94,86,0
1,16,100,96,0
0,12,100,100,0
0,6,100,94,0
0,23,100,89,0
0,19,100,95,0
40,61,72,60,0
49,63,75,67,0
0,22,100,89,0
16,31,100,89,0
0,2,95,90,0
0,0,89,100,0
7,44,80,36,0
49,27,35,57,0
0,4,96,100,0
35,45,77,76,0
16,40,93,75,0
0,5,100,73,0
66,71,59,59,0
0,0,100,92,0
12,33,94,72,0
31,55,87,67,0
0,0,92,100,0
4,46,73,25,0
0,12,100,99,0
34,47,79,71,0
46,54,72,66,0
2,27,100,99,0
18,0,93,89,0
8,45,99,64,0
0,30,100,84,0
3,27,100,81,0
4,36,84,46,0
0,20,100,83,0
0,0,99,78,0
0,18,100,85,0
25,39,78,68,0
13,24,100,83,0
1,27,100,76,0
0,4,100,98,0
0,7,100,100,0
31,51,84,66,0
0,0,98,90,0
0,0,94,94,0
9,31,97,81,0
0,34,100,60,0
7,11,100,100,0
0,0,100,100,0
0,20,100,92,0
2,30,100,96,0
0,28,100,86,0
63,80,45,16,0
13,34,81,67,0
0,8,100,100,0
2,23,100,84,0
34,13,44,61,0
4,33,95,72,0
42,66,67,35,0
25,0,77,83,0
3,16,100,100,0
9,38,100,70,0
0,10,100,100,0
0,32,100,73,0
31,46,77,58,0
0,20,100,99,0
2,27,100,72,0
6,17,100,100,0
0,0,100,92,0
4,24,100,100,0
18,0,77,88,0
0,10,100,100,0
0,35,100,70,0
23,39,100,71,0
21,29,79,47,0
0,22,100,86,0
0,11,100,97,0
13,30,90,77,0
46,26,34,62,0
7,7,100,95,0
0,8,100,95,0
25,39,90,76,0
0,26,100,86,0
15,79,36,0,0
19,29,86,86,0
15,38,93,74,0
0,46,100,44,0
16,29,94,90,0
22,48,92,73,0
39,63,75,65,0
40,53,79,67,0
0,18,100,98,0
8,25,98,86,0
6,20,100,90,0
0,26,100,87,0
49,66,64,59,0
3,0,88,92,0
0,12,100,100,0
27,49,96,65,0
3,18,100,96,0
0,9,100,100,0
1,20,100,100,0
0,15,100,100,0
0,0,100,100,0
18,25,100,96,0
47,48,74,76,0
0,11,100,100,0
0,0,93,97,0
79,60,74,74,0
0,18,100,96,0
26,51,74,29,0
0,11,100,85,0
1,16,100,82,0
20,30,89,77,0
24,55,82,60,0
0,0,86,96,0
0,26,100,92,0
33,56,77,68,0
48,74,69,43,0
0,0,95,97,0
0,10,100,99,0
0,21,100,100,0
0,10,100,97,0
8,47,99,67,0
0,0,100,100,0
12,56,90,41,0
9,44,100,73,0
0,31,100,49,0
9,16,100,95,0
20,55,87,43,0
0,30,100,88,0
0,8,100,82,0
39,46,83,71,0
26,27,92,79,0
17,25,96,86,0
13,24,100,88,0
2,10,100,97,0
24,0,57,75,0
17,31,96,93,0
40,67,63,24,0
34,51,78,76,0
4,32,96,57,0
0,0,91,100,0
33,42,82,66,0
4,28,100,86,0
11,14,100,85,0
0,0,77,82,0
27,45,85,53,0
25,43,86,69,0
30,49,74,61,0
72,75,62,66,0
0,34,100,78,0
0,0,100,100,0
45,51,75,71,0
0,15,100,100,0
21,55,97,63,0
14,29,94,91,0
26,53,84,63,0
17,31,91,86,0
0,0,100,66,0
0,16,100,100,0
0,25,100,98,0
34,58,81,68,0
14,51,73,33,0
0,19,100,78,0
0,17,100,100,0
28,67,69,35,0
54,82,76,0,1
46,14,0,0,1
59,58,72,0,1
69,25,100,0,1
85,21,0,8,1
64,74,89,0,1
70,41,55,0,1
65,75,87,0,1
100,16,25,2,1
50,5,0,0,1
50,96,87,0,1
57,13,36,1,1
63,87,81,0,1
100,60,42,0,1
57,84,87,0,1
100,67,34,0,1
59,20,13,10,1
100,66,85,0,1
78,75,53,0,1
54,75,59,0,1
100,65,84,0,1
96,94,70,0,1
62,76,55,0,1
48,35,33,0,1
70,11,0,9,1
77,72,37,0,1
91,34,65,10,1
88,46,25,0,1
33,74,73,0,1
100,31,0,2,1
47,0,0,6,1
48,51,19,0,1
87,75,94,0,1
100,69,73,0,1
100,16,49,4,1
100,68,37,0,1
74,83,77,0,1
61,10,0,1,1
61,81,71,0,1
71,75,69,0,1
63,73,80,0,1
100,63,75,0,1
73,44,23,0,1
92,75,55,0,1
63,75,51,0,1
70,75,89,0,1
50,10,0,7,1
100,46,67,0,1
78,18,2,5,1
53,68,100,0,1
47,27,0,5,1
82,71,87,0,1
100,61,66,0,1
52,45,11,0,1
83,69,73,0,1
42,15,0,1,1
62,87,67,0,1
46,0,0,1,1
51,100,89,0,1
100,20,0,8,1
72,74,74,0,1
89,67,58,0,1
93,75,48,0,1
73,75,81,0,1
71,50,21,0,1
94,2,0,3,1
35,18,7,3,1
64,12,0,5,1
68,75,61,0,1
68,87,81,0,1
51,80,86,0,1
59,21,100,0,1
77,75,45,0,1
70,8,0,7,1
66,100,81,0,1
65,76,74,0,1
100,60,17,0,1
72,75,91,0,1
60,75,90,0,1
72,80,61,0,1
81,60,72,0,1
77,26,0,8,1
100,26,60,0,1
64,75,80,0,1
56,15,100,0,1
27,17,0,7,1
100,72,36,0,1
93,46,46,0,1
57,27,0,5,1
64,90,88,0,1
61,93,83,0,1
38,9,0,7,1
100,64,59,0,1
43,22,0,0,1
64,77,84,0,1
100,40,55,6,1
100,72,81,0,1
90,71,44,0,1
94,64,54,0,1
69,94,70,0,1
31,27,0,1,1
55,75,55,0,1
37,19,0,4,1
67,81,77,0,1
72,81,84,0,1
85,67,80,0,1
81,71,81,0,1
56,16,0,2,1
97,10,21,7,1
67,88,81,0,1
66,76,55,0,1
79,74,70,0,1
80,76,86,0,1
100,65,67,0,1
76,74,61,0,1
100,60,41,0,1
78,75,85,0,1
100,60,25,0,1
96,66,69,0,1
71,76,81,0,1
73,75,56,0,1
66,91,81,0,1
92,64,61,0,1
100,45,29,1,1
62,3,0,6,1
49,0,0,5,1
67,47,29,0,1
100,44,53,0,1
83,49,25,0,1
55,20,0,0,1
43,19,0,2,1
69,37,66,5,1
45,28,20,3,1
82,74,65,0,1
66,75,73,0,1
64,44,24,0,1
50,45,0,0,1
100,67,55,0,1
80,75,98,0,1
68,9,0,0,1
69,75,64,0,1
59,83,78,0,1
63,24,15,0,1
67,82,82,0,1
65,77,52,0,1
70,50,30,0,1
51,0,0,2,1
64,30,4,2,1
46,26,0,7,1
100,60,6,0,1
62,79,57,0,1
67,90,83,0,1
68,5,0,0,1
48,19,0,3,1
60,74,83,0,1
28,50,59,0,1
100,60,41,0,1
82,15,9,8,1
64,75,53,0,1
70,50,80,0,1
61,100,84,0,1
67,42,7,0,1
75,75,78,0,1
60,55,87,2,1
57,0,0,12,1
39,22,0,13,1
56,91,89,0,1
23,25,2,8,1
45,20,0,3,1
65,43,18,0,1
40,24,0,4,1
59,80,69,0,1
62,23,0,2,1
66,78,78,0,1
67,76,69,0,1
58,4,9,2,1
71,49,29,0,1
69,80,66,0,1
56,25,0,8,1
69,41,20,0,1
79,75,59,0,1
72,29,31,5,1
66,78,59,0,1
67,76,51,0,1
64,75,79,0,1
59,76,67,0,1
80,76,69,0,1
67,78,68,0,1
44,25,0,0,1
100,59,67,0,1
47,24,16,3,1
67,75,53,0,1
100,69,43,0,1
59,34,44,0,1
60,17,0,2,1
80,49,0,0,1
62,0,0,3,1
53,28,2,3,1
100,62,75,0,1
59,90,74,0,1
45,37,20,0,1
57,75,47,0,1
42,80,80,0,1
71,13,0,0,1
68,75,69,0,1
65,76,65,0,1
63,27,10,0,1
43,32,26,0,1
85,75,76,0,1
62,75,69,0,1
100,62,13,0,1
70,89,66,0,1
62,5,100,0,1
66,75,85,0,1
60,83,88,0,1
69,72,72,0,1
65,77,60,0,1
67,57,88,0,1
67,94,69,0,1
76,75,62,0,1
65,80,74,0,1
79,50,18,0,1
100,61,62,0,1
58,95,83,0,1
100,59,35,0,1
46,24,4,8,1
100,63,62,0,1
73,77,61,0,1
89,49,78,0,1
78,75,43,0,1
79,50,21,0,1
92,67,81,0,1
75,72,88,0,1
56,22,28,5,1
48,74,76,0,1
76,74,53,0,1
49,10,100,0,1
55,100,82,0,1
46,27,30,5,1
100,20,16,2,1
58,7,0,3,1
63,74,74,0,1
0,44,33,0,1
100,39,86,0,1
93,55,20,0,1
80,75,59,0,1
100,55,65,0,1
74,75,75,0,1
69,74,71,0,1
73,75,67,0,1
76,75,53,0,1
64,77,58,0,1
62,17,0,0,1
23,3,0,11,1
96,70,39,0,1
71,44,24,0,1
84,19,0,10,1
100,60,41,0,1
88,69,66,0,1
100,60,58,0,1
72,37,21,6,1
100,46,66,0,1
73,95,86,0,1
96,55,21,0,1
30,44,18,12,1
100,61,44,0,1
89,71,51,0,1
67,7,11,3,1
63,74,63,0,1
100,60,37,0,1
74,0,100,14,1
82,49,32,0,1
73,9,8,5,1
52,99,88,0,1
0,51,20,0,1
89,64,54,0,1
73,26,21,3,1
70,24,24,3,1
65,44,16,0,1
93,28,71,3,1
67,71,71,0,1
61,75,52,0,1
61,45,16,0,1
66,76,53,0,1
100,60,34,0,1
61,96,89,0,1
100,61,73,0,1
100,60,33,0,1
72,43,25,0,1
47,4,2,0,1
91,67,56,0,1
100,60,53,0,1
71,76,59,0,1
69,75,79,0,1
84,68,43,0,1
100,64,68,0,1
48,44,6,0,1
67,75,87,0,1
63,84,86,0,1
100,67,33,0,1
68,77,50,0,1
75,75,45,0,1
47,7,0,9,1
82,18,18,2,1
48,78,72,0,1
32,7,0,13,1
64,85,81,0,1
72,77,82,0,1
71,81,67,0,1
45,27,15,5,1
51,19,4,3,1
100,56,65,0,1
95,75,71,0,1
73,0,0,10,1
100,60,56,0,1
38,21,0,0,1
70,22,7,3,1
33,37,40,6,1
52,0,0,13,1
100,25,45,4,1
100,46,64,3,1
59,91,83,0,1
39,46,7,0,1
80,74,30,0,1
35,26,0,5,1
76,75,49,0,1
73,78,48,0,1
81,64,88,0,1
67,76,58,0,1
71,16,0,8,1
59,25,0,5,1
71,75,67,0,1
74,17,3,5,1
76,71,64,0,1
71,80,87,0,1
100,47,86,0,1
38,22,0,8,1
100,49,72,0,1
86,73,81,0,1
70,76,56,0,1
58,74,78,0,1
89,72,78,0,1
74,0,0,7,1
59,77,48,0,1
65,11,100,9,1
100,66,77,0,1
63,75,63,0,1
74,73,87,0,1
75,74,69,0,1
55,25,0,5,1
100,64,37,0,1
94,68,35,0,1
100,69,42,0,1
83,75,71,0,1
71,78,43,0,1
