@relation australian

@attribute A5 numeric
@attribute A8 {0,1}
@attribute A14 numeric
@attribute Class {0,1}

@data
8,0,1,0
13,0,1,0
9,0,7,0
8,0,3,0
9,0,2,0
10,0,1301,0
8,0,1,0
4,1,6,0
9,0,4,0
6,0,1,0
5,0,21,0
8,0,3,0
9,0,34,0
14,0,14,0
8,0,1,0
8,0,501,0
10,0,1,0
11,0,51,0
3,0,1,0
6,0,351,0
4,1,1,0
2,0,1,0
10,0,1,0
4,1,1,0
8,0,1,0
8,0,7,0
4,0,18,0
1,0,2,0
3,0,121,0
1,1,1,0
3,1,1,0
2,1,1,0
7,0,1,0
1,0,1,0
4,0,1,0
7,0,1,0
3,0,1,0
1,1,1,0
4,0,1,0
9,1,1,1
8,1,1,1
9,1,15,1
8,1,8,1
13,1,1,1
11,1,838,1
10,1,1201,1
8,1,285,1
3,1,1,1
11,1,561,1
4,1,1,1
6,1,1,1
11,1,640,1
8,0,114,1
13,1,459,1
13,1,1,1
6,1,592,1
4,1,235,1
7,1,1,1
7,1,1,1
8,0,1,1
11,1,810,1
11,1,1,1
6,1,568,1
8,1,1466,1
8,1,1392,1
6,1,1,1
13,1,1,1
8,1,24,1
8,1,201,1
8,1,5001,1
11,1,1,1
4,1,1,1
6,1,159,1
8,1,18028,1
14,1,1,1
13,1,1,1
6,1,501,1
11,1,7,1
9,1,5801,1
14,1,12,1
8,1,1,1
10,1,51101,1
8,1,1,1
1,0,100001,1
8,1,1656,1
9,1,59,1
6,1,1584,1
7,1,1333,1
7,1,1,1
6,1,1,1
9,1,1188,1
8,0,1,1
11,1,401,1
14,1,1,1
9,1,601,1
6,1,1001,1
8,1,222,1
5,1,248,1
8,1,1,1
9,0,7,1
9,1,285,1
11,1,2385,1
13,1,1,1
9,1,1066,1
11,1,1603,1
10,1,1,1
9,1,1,1
9,1,1001,1
3,1,301,1
14,1,7545,1
12,1,135,1
6,1,1,1
9,1,2207,1
7,1,2001,1
13,1,51,1
4,1,2029,1
13,1,1350,1
11,1,501,1
4,1,11203,1
8,1,1431,1
11,1,246,1
11,1,2504,1
8,0,1,1
11,1,1,1
14,1,322,1
8,1,3066,1
8,1,541,1
4,0,2691,1
3,1,1,1
14,0,1,1
7,1,1,1
3,1,1250,1
9,1,1,1
11,1,1,1
8,1,949,1
5,1,961,1
11,1,1,1
14,1,1,1
8,1,691,1
4,1,1,1
13,1,828,1
8,1,1261,1
8,1,1,1
8,1,1,1
10,1,110,1
13,0,1,1
6,1,1,1
14,0,1,1
8,1,457,1
4,1,1271,1
11,1,1,1
11,1,301,1
11,1,1,1
6,1,1,1
11,1,401,1
11,1,583,1
2,0,1,1
14,1,858,1
14,1,601,1
8,1,16,1
11,0,41,1
14,1,1,1
8,1,3001,1
14,1,1,1
8,0,1,1
3,1,1,1
14,1,21,1
9,1,301,1
4,1,2733,1
13,1,11178,1
11,1,1,1
9,1,101,1
3,1,301,1
6,1,561,1
8,1,2284,1
2,1,1,1
11,1,2301,1
11,1,1,1
9,1,4,1
11,1,541,1
8,1,151,1
1,1,301,1
11,1,1001,1
7,1,4608,1
9,1,301,1
8,1,601,1
14,1,1001,1
11,1,5001,1
8,1,1209,1
9,1,791,1
8,1,5125,1
13,1,7,1
7,1,1,1
13,1,1,1
9,1,501,1
8,1,15001,1
9,1,36,1
7,1,16,1
1,1,1401,1
4,1,1,1
11,1,1,1
8,1,1,1
11,1,1,1
13,1,1,1
13,1,1,1
14,1,5861,1
14,1,3291,1
6,1,919,1
6,1,1,1
10,1,1,1
8,1,151,1
14,1,197,1
9,1,1,1
6,1,1,1
10,1,13213,1
4,1,1,1
8,1,201,1
14,1,1705,1
8,0,1,1
8,1,8001,1
14,1,1001,1
11,1,1,1
14,1,1,1
9,1,1,1
14,1,5299,1
11,1,679,1
11,0,769,1
7,1,801,1
11,1,2001,1
7,1,1,1
8,1,5778,1
2,1,2,1
8,1,445,1
13,1,714,1
11,1,893,1
14,1,397,1
11,1,1,1
8,1,1,1
8,1,2185,1
10,1,1,1
13,1,301,1
9,1,10001,1
8,1,1211,1
10,1,3377,1
13,1,7060,1
11,1,561,1
8,1,3001,1
8,1,1,1
8,1,1,1
11,1,6591,1
3,1,743,1
13,1,259,1
14,1,1,1
9,1,2080,1
14,1,60,1
8,1,3066,1
2,1,1,1
1,1,101,1
10,1,501,1
3,1,1,1
7,1,2511,1
2,1,731,1
8,1,1,1
3,1,6701,1
13,1,1201,1
3,1,1,1
11,1,1,1
3,1,1,1
9,1,279,1
11,1,1,1
14,1,1,1
9,1,1345,1
11,1,1237,1
8,1,1,1
4,1,1,1
11,1,26727,1
11,1,1,1
2,1,328,1
8,0,1,1
2,1,1,1
5,1,1,1
14,1,8,1
8,1,163,1
9,1,1,1
7,1,1,1
8,1,1,1
3,1,611,1
13,1,2073,1
8,1,4160,1
7,1,1098,1
10,1,1,1
10,0,1,1
9,1,2955,1
13,1,1,1
13,1,2001,1
7,1,15109,1
9,1,1443,1
8,1,2201,1
10,1,1,1
14,1,4072,1
9,1,1,1
13,1,50001,1
6,1,151,1
4,1,501,1
8,1,1,1
11,1,825,1
14,1,3001,1
14,1,2280,1
10,1,1,1
13,0,45,1
6,1,9801,1
13,1,1,1
11,1,1,1
13,1,376,1
6,1,100,1
7,0,2,1
