@relation australian

@attribute A2 numeric
@attribute A3 numeric
@attribute A8 {0,1}
@attribute Class {0,1}

@data
2875,375,1,1
1917,0,0,1
3442,425,1,1
4117,65,1,1
425,4915,1,1
525,65,1,1
6008,145,1,1
6092,5,1,1
335,175,1,1
5742,85,1,1
4725,75,1,1
2742,145,1,1
4117,404,1,1
2958,45,1,1
2408,5,1,1
3267,55,1,1
4133,1,1,1
46,4,1,1
2967,1415,1,1
415,154,0,1
2267,165,0,1
4058,5,1,1
6058,165,1,1
3317,3165,1,1
3517,25125,1,1
3167,16165,1,1
5008,1254,1,1
1583,585,1,1
2508,171,1,1
2017,817,1,1
2533,58,1,1
215,6,1,1
2242,1125,1,1
4825,25085,1,1
2558,0,0,1
2575,75,1,1
2208,11,1,1
45,85,1,1
285,304,1,1
2208,83,0,1
2075,10335,1,1
6775,55,1,1
3925,95,1,1
2017,5625,1,1
4817,7625,1,1
2867,104,1,1
6542,11,1,1
4858,65,1,1
565,16,1,1
4583,105,1,1
4217,504,1,1
3067,12,1,1
