@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,6-8,17,20-21'

@attribute A1 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A17 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
1427,-1551,-1008,877,-2582,-875,1
2027,2526,1104,3244,-2447,1224,0
314,-1346,-1517,-3797,-3761,-1783,0
548,1283,1614,-1699,2985,-656,0
-826,-197,-2705,-61,101,994,0
194,242,1814,1675,261,1093,1
-1829,703,-316,-1421,-3686,0,0
-181,-527,34,527,-1148,203,0
1761,1927,1379,1064,-648,1075,1
-2564,1862,-1017,479,31,-3497,0
1318,-1022,1856,-2282,-1187,-928,0
-1614,-1921,2734,229,-1392,-207,0
684,-942,231,1132,623,721,1
1275,882,537,1216,-1062,-1914,1
-767,-441,3068,319,499,1059,0
295,-1664,-1688,2716,2838,1669,0
2518,-366,-243,-868,301,329,0
81,681,1162,2005,-2208,-74,0
2717,-858,1127,46,-211,-1129,0
64,-515,687,-1599,1094,-42,0
212,136,591,-207,-845,0,0
-1919,-216,-1007,-3556,206,-1445,0
-3754,-3573,-1267,22,1966,248,0
595,568,406,1585,952,1908,1
797,617,591,1649,1372,261,1
-372,602,16,-275,249,-994,1
-417,73,842,279,93,-159,1
359,2508,-379,-91,-405,2773,0
1069,2004,-208,464,-1462,1637,1
1419,-1278,-2764,-55,241,277,0
-3142,5408,279,-519,1926,-1513,0
1796,157,-231,728,13,828,1
4378,62,1575,85,-177,-1704,0
-1179,2769,1115,-5954,3643,1278,0
-113,-4014,1549,-1555,3715,1513,0
2189,2381,708,85,85,876,1
-2239,1562,-4275,3106,-299,428,0
961,2076,-577,67,-1414,1113,1
4759,-2892,1629,-1076,-1495,2828,0
984,-1355,2093,-1384,-553,-182,0
5133,2702,793,-42,-2832,-1164,0
2208,1094,32,1734,-1305,-174,1
1343,-3225,-264,1804,-3405,23,0
736,493,-1178,-289,929,252,1
739,-244,275,2061,-449,-1729,0
705,635,842,133,1931,357,1
2946,1007,1072,-2,-19,1097,1
1976,3187,-1794,2993,136,224,0
1905,51,-939,-921,386,-1763,0
-319,-689,-327,48,2003,618,1
1748,1799,788,-291,1498,303,1
-3915,-1832,2031,-261,3222,-1724,0
1564,779,1308,103,1158,1019,1
-173,1975,1785,-1248,41,403,1
-314,-887,1972,-1339,-322,-35,0
618,2182,319,175,16,1107,1
1119,1427,884,-451,-718,67,1
9,-221,714,-541,1031,-241,1
2038,1109,-223,-1727,1179,514,1
2464,-876,-717,103,397,-1152,0
515,-222,-2238,609,-4171,2423,0
-27,842,758,2221,-9,174,1
-1213,977,703,1171,398,-85,1
1905,8,-1244,-177,292,1955,0
1047,682,1764,-2763,123,-5131,0
-976,2327,-31,964,891,954,1
466,-1457,-1265,-303,-68,-1002,0
-734,-1308,1389,198,-524,1119,0
877,224,-1214,1142,463,-669,1
-1079,-51,-1923,191,-124,-6119,0
-4,373,312,392,144,2435,1
-1741,254,2087,1293,-1716,-1858,0
-1794,-1098,794,-436,1095,815,0
36,396,2149,716,-1491,-925,0
1412,-3458,621,-86,-768,-4,0
-44,-1421,-1071,-87,2413,-128,0
-896,-3124,-211,1124,-251,958,0
2478,3519,1698,3932,-2073,553,0
-2345,-1404,-2457,2591,-433,-1099,0
-797,1318,-471,718,104,203,1
45,494,-3398,-962,-298,-1159,0
-324,243,1608,7,-539,2416,0
-1002,7,852,148,-1194,498,1
-335,1904,818,823,79,-746,1
1694,1604,-798,61,1444,-2011,1
883,-836,-97,45,42,149,0
956,124,-984,906,-1598,1723,1
-21,-71,137,-163,-612,554,1
-1456,-3355,254,-1041,1685,-1214,0
2158,-1074,588,35,2233,-1736,0
-1638,3549,1257,1,-191,-1816,0
-914,-964,-994,-1528,-228,1555,0
2508,385,-244,825,617,1258,1
-73,533,-1615,-52,34,912,1
978,-1567,19,57,-318,775,1
1718,-1206,1655,-1638,-1103,162,0
1404,1259,-1064,2095,-192,425,1
-1749,-2241,2314,-1182,2947,2077,0
-32,-124,1248,113,887,1065,1
-11,151,1476,-1383,1441,303,1
1136,-2353,6007,1352,-788,-385,0
281,654,-255,-705,-43,502,1
56,229,1756,1399,843,16,1
-176,448,68,399,-193,-16,1
-2185,-2058,327,48,-1509,-1084,0
66,1561,1612,408,199,1171,1
-1146,-454,-333,-775,1567,-3431,0
-326,-1249,128,-544,1434,-516,1
959,2849,28,-1173,-89,-1966,0
2158,-196,1417,-351,1813,-1268,1
414,-193,-461,-1672,1194,534,0
-109,219,1781,-219,388,1544,1
237,1043,-992,1234,-148,23,0
-245,244,1212,-59,1575,-147,1
-286,1712,-616,2505,33,2401,0
-2369,1237,116,1401,-1753,-391,1
314,531,-1103,933,-316,36,1
157,256,119,35,939,1051,1
633,1111,97,1036,305,-165,1
-804,1721,-321,-287,77,362,0
-2165,-506,-1187,-3774,-1173,-723,0
286,985,966,1686,1106,1084,1
3498,2251,-1272,122,-408,-347,0
-108,1901,2864,53,876,-1186,1
-254,1373,-2801,-767,231,-837,0
-2647,2485,-3451,1479,-2286,-161,0
-2746,327,-1224,1288,188,-367,0
1763,1196,-389,554,-107,1258,1
-3526,1303,1723,31,-1834,-1904,0
-2285,262,91,358,-4561,2085,0
-938,3023,112,-3541,414,-64,0
-123,1326,4316,-1746,449,-356,0
2276,988,75,1429,513,1308,1
697,-516,313,-503,-1024,181,1
-3208,3927,-3362,277,-503,-628,0
909,1275,-427,906,275,-891,0
492,1749,624,-9,-1608,531,1
-18,729,1547,-955,47,-117,1
1401,1967,33,722,-626,16,1
3707,-2408,2392,-261,1056,-3904,0
2322,204,698,934,1627,165,1
-2252,-4883,2105,-1118,-3152,2026,0
37,1121,-638,-1702,-375,825,0
2027,2537,-901,-211,1746,-435,0
2011,-11,491,1039,-472,68,1
132,605,-1144,12,1076,55,1
1217,603,564,1482,-1414,2291,1
-6,1226,14,176,1213,1496,1
834,-3623,1898,-1122,124,2412,0
-4112,1365,-1437,-436,3878,114,0
-1433,2695,1368,-237,-976,-3413,0
1,926,-176,32,-1658,-564,0
-1263,698,1378,935,1219,768,1
579,-83,607,1246,-1026,1758,1
3279,-4311,1039,-1662,-223,-237,0
-1836,224,596,2694,-969,-1436,0
1806,-336,1201,1082,-116,2559,1
1484,1583,578,-34,-14,-964,1
1252,122,296,387,-236,2318,1
1305,568,-2353,1458,-1183,-1234,0
519,-683,392,-1394,-352,2661,1
-56,-3148,-1091,-99,27,-1277,0
2185,14,869,-136,566,-728,0
-507,-462,215,11,531,1314,1
1632,806,-486,292,452,32,1
522,187,369,3415,-256,1113,0
1333,1488,9,2332,141,-105,1
946,29,1002,321,-3064,204,0
147,3348,3902,706,-136,2127,0
571,817,265,1322,1923,73,1
1403,-2231,395,2186,-453,-765,1
1026,-721,593,-49,173,325,1
-1341,-1351,73,728,585,337,1
3559,-556,-3283,-335,-1749,1386,0
251,122,846,-198,-186,129,1
633,658,-2309,2418,1456,1826,1
34,1014,-805,487,1379,1355,1
-441,-1427,-38,-882,1567,442,1
-596,811,-139,1862,1085,-1529,1
-841,2847,64,606,-1426,288,0
701,-118,-1489,2044,-27,-486,1
-4059,-535,-1144,977,145,-205,0
-1628,665,-84,2976,465,-3273,0
-1531,-3103,2202,-1107,-4889,253,0
2176,-2961,2308,1568,-469,-316,0
-81,191,2092,1711,-623,-1058,1
-12,-88,499,-433,1312,-7,1
1522,-3487,1218,-1835,1715,2407,0
953,31,1675,-459,1262,-64,1
-33,-359,-2498,1406,87,41,0
1658,-468,-246,-846,1194,188,1
-39,236,1208,-1111,9,1849,1
1118,-618,1556,1435,-772,635,1
316,-21,-38,-1041,1622,63,1
577,1456,-618,-205,1466,455,1
-1776,-322,-851,148,-1197,162,0
793,-8,552,402,594,801,1
-2104,-1741,-1519,-2384,-2926,2949,0
999,1375,-36,-436,1402,-372,1
935,613,116,406,-1086,-695,1
-672,-1552,551,-442,665,342,1
1203,2539,2,536,1105,16,1
-6,-1275,1317,-642,-183,-41,1
-208,1262,2212,513,335,109,1
112,-71,237,1274,-85,-491,1
-277,4132,-263,3093,-901,-1631,0
97,1388,13,184,-23,-1432,1
1384,608,87,1348,321,-506,1
-889,1927,9,961,-202,1767,0
4504,-27,2752,1079,-1948,-1247,0
4,-49,1265,-547,1734,1129,1
-578,4832,534,-786,-1697,1805,0
-133,29,-1467,-2128,3356,497,0
327,-791,-302,341,1297,2248,1
-73,-2693,2074,-3393,-537,-2589,0
-1064,2931,3186,-1985,28,1066,0
4666,-2097,378,981,-75,14,0
752,959,-102,-627,3206,-9,1
-2433,-26,-243,138,71,892,1
-612,-89,1936,-272,1178,-635,1
1422,-1294,1243,-1502,593,1348,1
-102,-1079,122,1602,1453,503,1
1211,-518,-824,-529,-38,88,1
562,-996,-2073,-154,-22,-1033,1
-1239,1177,2551,2878,-292,-491,1
-963,1382,-5043,-1804,212,103,0
1792,-1555,3267,-223,2468,-2096,0
-186,657,933,902,648,2217,1
-57,1947,-2143,999,602,2834,0
175,1874,-1822,2039,426,-22,0
205,-276,324,-2788,-3298,-857,0
2243,-5215,-1047,-1566,-187,4119,0
319,-773,-1152,-2132,-899,1324,0
1765,99,974,-875,186,814,1
-1559,34,-138,2119,1214,815,0
-2595,2914,64,-1674,983,106,0
1942,-166,-126,-3217,1346,-4,0
-72,-249,2218,1349,1954,-5,0
2096,1738,145,209,-7,-828,1
1933,504,963,823,98,3,1
149,-3135,2913,-1388,-471,3034,0
-2016,-243,-334,2067,-3413,3765,0
-501,-903,-762,589,1143,203,1
-1791,1325,-86,1798,-206,845,0
-4362,-253,489,151,-2028,1682,0
-892,728,-373,1814,945,-214,1
-1722,-707,2877,4059,-269,-44,0
141,2664,756,-117,-313,1052,1
-342,48,859,-124,69,272,1
1824,119,398,1564,788,-399,1
-2318,-1428,2958,1224,1124,-1409,0
171,994,1229,-1773,-1937,-1158,0
-523,1659,-115,1082,607,168,1
-3776,-933,935,1894,-3479,1784,0
642,-341,1385,1454,1601,-699,1
597,13,1246,1595,883,1598,1
2282,-695,-11,-1107,-517,978,1
-673,719,552,-1785,-1079,291,1
121,1204,774,1265,842,169,1
172,4415,-4684,1455,-253,-1674,0
1481,4818,3105,-1523,1513,2176,0
2223,78,-297,1618,997,166,1
1422,225,-88,1152,3326,1,1
-882,157,7,189,121,-158,1
368,639,1282,-291,-1667,-2562,0
668,1306,3272,-4657,-312,2733,0
47,-1693,-123,-16,1766,714,1
-365,998,-1379,228,1776,882,1
2236,92,-625,-1699,-52,1724,1
362,253,-542,1233,216,2376,1
2282,-503,1884,1601,513,1774,1
1763,3583,913,1176,546,4056,0
-1319,1015,2126,1722,-274,-1523,0
-1176,-4342,-3102,-774,1372,-1789,0
-2372,1598,-1673,-96,71,-1664,0
-906,-902,1822,391,1008,1823,0
-65,-16,-265,817,46,-62,1
2714,-1441,-1071,-2284,-2078,-1712,0
181,-403,122,1454,506,2061,1
1663,29,-1868,-126,-1065,1,0
568,724,-1901,22,-3086,-3513,0
-183,935,-815,-137,1966,3624,0
-316,-528,789,1026,23,-1598,1
162,-275,-2952,541,-497,1114,0
9,-952,74,1715,1633,216,1
2698,33,1568,-901,2065,-254,0
-29,-9,-133,1932,1493,732,1
-481,998,-724,117,-317,398,1
-1182,-937,-23,1432,1912,-4149,0
1458,942,203,274,-426,1861,1
336,-938,-2065,-354,4778,-2165,0
-664,1533,727,434,-3,2656,1
57,-302,-3462,1423,889,-597,0
538,1035,-401,1429,1194,796,1
-266,-16,1763,-1357,1644,184,1
423,-727,8,66,372,-1718,0
2472,2729,-2733,2143,4209,1333,0
-2047,646,2608,-1003,-2071,46,0
124,11,101,2643,1776,-368,1
-523,359,98,1355,934,35,1
-2507,-2614,-47,907,904,-1189,0
-407,348,2599,52,2054,1463,1
2043,-1733,-1893,-532,3227,575,0
251,2454,1394,-465,-1006,-365,1
1225,988,564,619,626,683,1
1413,-1069,-786,-1433,4354,2861,0
156,-88,848,142,-155,-607,0
33,242,907,-226,252,49,1
-1813,-4876,-1436,3518,-54,-396,0
1806,152,431,141,1106,-364,1
-556,-559,1949,-2522,-1963,-1184,0
-73,-276,1117,-89,-529,-56,1
4476,-204,-115,-2506,-2094,37,0
592,2412,-2134,329,1061,-582,1
947,-3458,-1887,-245,-3767,2844,0
121,-135,-2188,2321,269,-1041,0
-887,686,-3093,1296,517,-664,0
-505,4804,2929,-642,-252,652,0
2353,524,1555,-602,603,-125,1
-1453,1073,669,-3659,-668,238,0
94,999,239,241,-112,246,1
-3254,2718,1594,214,44,-3026,0
-384,3015,3189,-186,-446,-914,0
-171,-2825,222,628,183,244,0
215,2582,455,2,-44,171,1
-285,1701,146,-284,244,139,1
2636,-1225,-116,241,2199,1714,1
84,133,308,-64,-1472,714,1
-1013,-32,2648,-727,764,-992,0
426,-303,104,129,1573,648,1
289,1368,978,82,65,63,1
2258,117,-877,1067,-603,224,1
2866,945,1026,167,1169,-836,1
-621,141,1505,322,-63,-601,0
998,-44,1565,-1235,934,929,1
1088,-422,183,368,2403,443,1
511,-1253,118,873,2198,-139,1
3597,-3089,3068,1957,-2065,1894,0
-2809,-1253,-2228,-746,-1559,-5022,0
-2805,-2623,1352,2763,388,-74,0
471,675,-514,915,-313,-5,1
-98,2,-585,-1,764,573,1
2021,807,604,186,399,1434,1
-5373,139,-2428,-2698,-262,1012,0
-817,-589,884,1212,-1005,1191,1
3512,445,222,1289,483,-1576,0
-424,6364,-363,-2326,2778,-175,0
-41,-1553,-968,-928,366,565,0
-47,416,99,-754,-91,-798,1
196,1516,-2526,2864,1134,167,0
2058,1848,-12,3846,-1077,3496,0
3331,-1058,1957,1152,965,2674,0
-1727,524,-1553,165,-43,828,0
1081,1886,-196,3848,-306,1425,0
376,-577,69,-12,-2151,-63,1
1072,-126,426,457,1022,2206,1
2873,-2578,3372,4304,3066,164,0
59,442,1303,-691,801,-291,0
-2195,1482,-2,-2992,-671,1981,0
559,526,924,559,769,442,1
762,548,-1074,1016,1503,175,1
-1909,542,839,-839,552,-164,0
-109,178,2678,-5804,384,-484,0
196,3292,1037,-1174,-233,1524,1
619,118,1054,-3059,-2665,-1228,0
271,26,117,1448,-676,-1347,1
-1652,-584,-4543,-4746,2508,1209,0
-1827,-209,12,1525,221,614,1
402,8,71,3286,-2085,-211,1
-2149,323,1479,492,-95,632,1
2786,542,2058,-466,411,1863,0
2009,656,-613,-1404,-602,-104,1
-3687,-1746,14,-851,3,4142,0
2284,1929,-25,1048,1249,254,1
1391,2091,519,-71,437,-119,1
-2581,764,-53,1712,626,-2036,0
107,-1271,554,-819,1941,178,1
28,-631,2322,698,-384,-81,1
91,184,284,1833,8,239,1
734,-638,-743,-1073,159,359,1
1467,1711,4947,492,1846,-1088,0
312,1538,24,393,887,896,1
-445,2701,1801,-206,-1448,-1431,0
1218,-1254,2777,239,866,554,1
2778,23,1591,2128,499,131,1
778,1204,-1045,3862,-1325,2138,0
291,-1099,3088,2061,2613,1357,0
61,-304,-64,913,3539,-1136,0
-792,2381,588,18,684,-197,1
615,-1188,221,237,-2528,2189,0
-1553,12,144,-268,2167,354,1
-411,2383,-2871,1006,254,1206,0
2912,-557,-977,2866,3158,2405,0
39,-126,815,361,-643,-534,0
-103,36,1366,225,1112,-596,1
1072,66,171,295,107,292,1
-612,309,63,156,3496,556,1
629,721,25,-1016,26,1046,1
813,123,697,1295,368,71,1
178,642,1814,1006,2378,1296,1
-114,2922,-516,1382,582,125,1
1487,-2042,1003,607,46,1656,1
2176,161,-28,1477,1498,-113,1
-844,226,-523,582,434,-561,1
2047,33,-619,-122,3205,-993,0
-1266,58,-78,537,1757,2495,1
221,39,1136,1056,141,2532,1
-915,2,14,48,163,-931,1
-138,-2218,-904,-3523,-1846,968,0
38,713,496,544,-217,-303,1
376,-1454,1438,1611,246,-49,1
458,-1202,748,3248,-159,625,0
1509,-302,5175,2253,4754,-3396,0
-429,218,2496,-539,91,845,1
-288,578,158,-52,-885,841,1
-1641,225,-4189,979,-332,-202,0
607,-602,5,3197,86,-62,0
937,217,1074,318,628,2678,1
-1564,1054,-2108,-1702,1436,3084,0
462,-4698,-768,-1338,2389,851,0
273,-426,764,592,-1418,843,1
2,256,2022,-368,1254,1497,1
273,1995,264,1903,-1393,-298,1
1405,855,17,2562,-738,236,1
-396,-6682,-2244,2498,-1681,3235,0
943,961,-12,1031,64,-1418,1
-352,2921,1656,266,-2443,-2049,0
509,-1075,-427,257,-295,-845,1
-27,224,-3408,1332,199,-2095,0
2309,-553,-152,-368,-53,842,1
-1379,-1972,-1449,176,-1058,4628,0
-2623,53,-1859,521,537,32,1
1506,-145,-1797,1204,2,3053,0
-678,-166,1256,1362,-2766,-214,0
-22,651,1242,-979,917,-472,1
234,1069,1406,1821,71,-826,1
1634,-295,536,2371,-1127,774,1
-937,-1931,-1245,-1814,-2121,2809,0
-546,-21,1206,169,1384,-53,0
1842,-436,-1134,592,1094,19,1
2187,-234,-154,1486,1445,521,1
-396,649,1958,652,667,-177,1
-81,-2404,2516,-6469,525,-4185,0
2918,-323,835,1182,-767,1216,0
-1552,-263,-802,1734,317,-3373,0
-642,1215,61,1374,172,1352,1
996,1855,451,-805,1101,-1089,1
913,3931,-117,-1895,672,-871,0
966,-149,-88,-82,-304,441,1
378,842,446,-795,1172,621,1
-731,-1368,-2805,734,-1854,-1672,0
454,2227,-1446,12,106,88,0
186,-473,471,299,-652,1125,0
-464,1196,388,-1622,1114,235,1
-897,716,-2382,-269,8,-422,0
67,93,1722,-1252,584,35,1
241,2448,854,2747,665,303,0
-486,-46,-549,418,1154,1812,1
906,1953,456,154,46,-288,1
428,982,-298,-1529,-1344,357,0
3178,-2626,29,1007,2634,-2516,0
1063,2186,69,187,332,898,1
-1854,723,61,1046,-1354,-937,1
77,-3147,-1934,1546,1519,378,0
654,-531,513,-58,974,-916,1
802,555,-211,-598,-16,413,1
137,-418,1362,2497,1342,2428,1
583,1618,2913,-3423,1326,774,0
1197,1134,-263,387,-1398,-1167,1
1284,1466,-324,481,872,523,1
-44,834,1147,-59,-1707,341,1
659,364,-2308,-1258,262,-1179,0
1736,-1256,4422,1912,-324,1326,0
-26,2472,1808,306,139,-4164,0
1415,-1591,-47,-2356,742,-28,0
-581,-638,365,-407,775,151,1
868,-508,507,-349,2517,-756,1
