@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,5,9-11,20-21'

@attribute A2 numeric
@attribute A5 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
2991,662,1579,-523,1696,1244,1
-822,1509,-332,1959,-948,213,1
-44,-242,776,553,1773,2079,1
-733,215,642,-56,1408,728,1
-286,325,657,-463,1596,68,1
926,-635,-14,453,-3263,-1474,0
1099,518,-986,-777,-794,403,1
162,187,-987,809,1762,1017,1
-1415,726,531,2684,1357,-954,1
784,929,414,-16,1426,109,1
-305,-486,-303,1319,2283,16,0
-4,-53,649,1291,1358,-654,1
19,1061,1741,-187,-686,1917,1
2183,824,-159,925,1506,-82,1
2422,-1639,-2086,-123,598,749,0
1465,-2139,-2191,-4459,-378,-1642,0
2937,-1278,-1596,5351,-1447,-579,0
2315,-25,566,1792,1336,1711,1
849,-1039,1094,659,1,-44,1
84,-1146,-1026,-412,-233,417,1
661,781,1735,-803,-744,-728,0
994,-228,-3078,201,1405,-1516,0
2544,-15,1368,357,1119,1124,1
-976,-761,1586,-5298,-1016,397,0
628,114,-802,39,-181,236,1
-778,-1552,-1417,389,68,-203,0
-387,148,-1046,1404,1054,1016,1
122,-1022,2003,288,1549,823,1
1036,147,1065,87,-776,2178,1
-586,108,1352,1274,1418,1018,1
-105,312,176,3398,-448,1368,1
-816,-1421,-125,43,-1041,-75,1
-1824,276,843,141,288,-674,0
-551,-1191,-258,193,35,23,1
39,2064,2169,182,-2121,-1355,0
605,-78,-248,1345,-367,39,1
786,784,-192,-559,-1433,-3406,0
-934,705,1374,747,-646,-697,1
-832,989,-11,1628,-654,-2032,0
2214,1131,-2388,-2782,156,106,0
2164,-1365,-2123,3927,-1594,366,0
206,2914,-1569,-888,-3389,-332,0
1798,346,1341,-243,-493,-619,0
-209,-513,-56,-2722,887,846,0
1751,-743,-922,1402,316,3255,0
1327,-1399,-218,-204,765,629,1
-204,706,-1723,127,383,568,1
-966,1905,2125,-2175,1395,-3719,0
33,1191,-1627,1201,2673,-101,1
-1252,173,18,-807,-1126,744,0
175,1392,-22,-466,868,-1,1
-1699,21,724,2393,2381,611,0
-455,4223,4353,-1325,2354,-276,0
125,846,3058,1722,605,469,1
-1038,-1125,281,-619,251,1445,0
1489,-12,-678,-284,142,-274,1
-1436,1186,276,-3544,1852,226,0
1176,1355,308,1439,-76,1961,1
-3307,-2705,-747,2956,-2681,-1034,0
91,1735,235,594,1075,52,1
-607,565,959,2489,347,-1052,1
46,-1238,-284,-84,-214,-412,0
-1978,151,-2408,92,3698,684,0
-66,676,-4,-1466,1522,-104,0
5,-2736,1135,-335,-44,-129,0
919,-122,778,352,2745,-4607,0
-1556,-598,25,1431,9,377,1
191,1806,-351,1858,309,-454,1
2108,-4687,1594,-48,-1176,-296,0
-142,-1179,-318,-964,-974,968,0
-101,-2134,-3995,1828,-4544,96,0
-1645,-191,-341,595,-1621,-2619,0
1162,128,1771,342,175,1602,1
1227,-458,362,2016,-399,931,1
783,-195,-211,-457,388,285,1
-556,-275,1497,-772,785,-18,1
1981,903,1538,-195,-99,56,1
2075,3187,382,1298,-4816,-2976,0
3222,-1284,-438,-5225,-218,-543,0
553,971,-523,-1046,116,1029,1
-2037,-146,-444,-801,-1839,1378,1
2007,2058,491,3018,289,-14,0
51,-3575,842,-695,-2573,513,0
138,826,-2322,-1735,1826,32,0
16,24,142,1185,-141,799,1
2157,-1271,-4169,-272,2174,-1243,0
1394,656,1008,2214,9,711,1
-422,1718,-599,2311,-2133,936,0
2545,-2932,-2433,-3731,885,1143,0
-2655,-1622,968,1387,1966,-256,0
1294,382,269,1083,1809,692,1
-53,817,257,-1251,3594,-1246,0
321,83,-883,2328,1153,-374,1
654,233,1004,155,1908,2965,1
-19,-1686,-65,878,999,-429,1
2098,145,157,-163,39,1161,1
1318,1036,-263,-279,878,184,1
-2759,233,743,414,-109,-48,0
381,1576,-816,-1906,3633,3735,0
-413,-392,-252,1013,888,454,0
6,984,832,2711,-93,-1163,1
722,-106,3646,1025,116,-331,1
1568,1852,722,-1849,-2523,657,0
1729,365,-44,-115,691,-3362,0
1687,-43,-55,1778,1488,-961,1
2395,-1614,-4067,2428,727,-2458,0
-873,96,-2805,-2855,2122,-6,0
1057,696,-245,1621,1751,-891,1
-1649,-764,-2407,-75,3166,1026,0
993,-934,-1196,82,1833,1388,1
1464,475,72,-469,1426,-236,1
2358,1468,2857,-362,-701,-2025,0
-55,2062,496,1261,111,-716,1
162,-54,88,-746,-318,-258,1
477,-853,1562,-954,-1664,2154,0
-1023,-2002,-187,-69,-683,-1043,0
294,-56,-1313,728,-152,1978,1
2894,-257,-932,-2578,-1071,-2389,0
1062,888,1477,1472,64,-245,1
-462,-1856,872,119,-1153,7,0
-87,1072,383,335,49,777,1
916,-87,1969,-1133,-236,512,1
1097,2074,-262,1975,-801,-2282,0
-3,-851,-3766,-2336,327,-354,0
-1314,2506,631,1347,2,485,1
575,653,-295,-576,-26,568,1
2495,-1438,-1771,-2856,1331,-1504,0
1187,2298,-1331,1288,-404,-2367,0
212,148,1986,3884,-208,149,0
3647,-1074,-1947,-1148,-2339,-2767,0
753,388,1198,843,-572,-457,1
-1166,1539,2177,-2484,1126,-1638,0
1842,-2306,-907,-1808,-483,-1264,0
142,1173,2067,878,747,-477,1
1042,465,-92,-186,1179,-485,1
793,-1584,211,-2307,5144,2846,0
-342,-139,-829,857,-3067,-256,0
-3398,-1164,-773,-4541,913,-4,0
2469,34,1004,882,3514,-245,0
-35,202,2016,-1013,2863,3887,0
1384,-1663,-1138,-27,-2591,-671,0
1785,1277,837,-923,-1254,-1452,1
1244,1517,-1336,157,-376,-179,1
364,-4,-706,1556,1112,1877,1
712,-305,-535,558,2129,1019,1
893,838,1584,63,-704,561,0
532,463,-912,-26,-907,515,0
3629,-3798,-414,1272,2863,-1746,0
-261,-163,-58,975,-87,518,1
3237,3155,-1524,-1023,-1501,974,0
-437,-1728,1664,-1139,-2316,-1856,0
1547,-3116,198,123,258,-2,1
298,-1015,-1294,1504,3775,21,0
234,1208,-178,864,193,-251,0
-1642,1071,1977,-516,2588,-394,0
704,2516,953,1529,875,91,1
2974,843,1724,1222,2134,-582,0
379,2324,1592,1173,-187,-483,1
2502,-621,-3323,84,21,873,0
537,-1106,578,2478,917,112,1
534,1806,-531,255,1715,-1014,0
402,-196,241,2136,1409,866,1
25,397,-1362,2455,374,-3745,0
1418,3654,26,483,-2499,-2038,0
1687,-802,258,558,134,-626,1
-1029,1382,-1922,919,-465,2339,0
2441,1005,1757,-2015,-1839,-691,0
593,278,118,328,2002,1316,0
1036,233,851,979,2083,-877,1
-49,-3012,-5166,-1958,-2868,-105,0
1807,-82,3361,1697,-1214,36,0
74,-218,2,1286,1099,-716,1
-1472,-2708,-1715,-3628,586,63,0
-917,-1891,945,-1358,-1634,2229,0
1119,753,-582,1275,1256,1508,1
2305,-2171,-1782,403,-1027,-807,0
3482,2828,302,23,-49,2523,0
-646,-862,1831,784,1343,796,1
1001,991,1802,138,147,592,1
267,3642,-977,1074,39,-1146,0
-147,-169,-1202,-55,-906,-534,0
-884,-2081,803,1578,1518,-207,1
116,-173,223,588,1571,99,1
-1285,549,774,-1889,-3524,-1413,0
264,-3873,85,393,13,956,0
-2314,2635,557,274,851,-1394,0
1073,2607,61,256,-153,641,0
1742,-984,632,848,1,-435,1
1043,694,1182,1032,-614,1559,1
1999,427,-3971,-112,2203,-791,0
63,993,1383,-2464,1801,3856,0
1484,197,137,1536,1994,-247,1
-308,1542,-117,-123,-1467,622,0
239,94,1869,-1201,1101,248,0
1368,-949,6,6,5598,-3466,0
-1874,-3233,-1085,-13,-1584,-3556,0
-3157,-3217,-3376,-2895,2483,1415,0
-492,-662,1603,-1256,231,1878,1
-157,602,2121,879,882,-55,0
-3038,3353,1596,1001,2201,-356,0
1148,-576,476,-286,616,929,1
444,735,-1613,-218,-4264,1856,0
-64,-2712,2735,2652,713,266,0
143,915,-1565,-998,1821,274,1
-67,216,-2724,-702,19,-1732,0
-1339,-1545,-1542,469,-185,3025,0
55,189,818,-806,2228,1453,1
-1365,-818,-122,984,1796,-712,1
-176,944,264,1699,1698,-194,1
1706,-208,559,2234,284,606,1
-402,1564,-142,3102,-671,2716,1
2359,282,416,-223,946,146,1
45,97,1971,-122,-65,469,1
1324,903,598,-818,967,243,1
-48,-636,84,-465,-962,-206,1
2096,1055,-1531,1369,-629,577,1
3105,-378,-2456,123,-708,1549,0
2389,-1225,828,-1711,1499,684,0
-491,602,1921,855,688,198,1
-2617,2464,-1984,6292,1281,-231,0
-2029,-742,57,-426,-3812,313,0
-773,2115,1141,-919,399,269,1
1381,802,2509,-1314,1784,1487,1
625,-8,287,904,-1334,-164,1
-2747,-2006,-2655,2197,1146,1297,0
1747,-313,125,-279,-192,1453,0
-2302,2652,-1052,-3947,-1496,-1846,0
1286,-14,1398,902,704,1464,1
-43,2008,-3192,3416,2827,-178,0
-1553,-1616,-2041,-17,1091,4013,0
436,129,946,1256,-967,-122,1
187,317,208,967,516,1966,0
-636,1561,1306,237,738,-742,1
2634,54,396,647,1726,-194,1
-225,139,876,-217,2106,-1181,0
-1242,3663,1506,1899,-51,1662,0
788,-504,-306,-1499,-2004,1683,0
1142,-1574,-1087,154,-54,437,1
-2488,-2705,-3562,-1023,2726,-201,0
-1731,-552,-1697,4978,341,-98,0
674,947,458,1876,-485,-102,1
2075,1995,2068,-1507,7,2127,0
208,1402,1554,-108,-91,2127,1
-2992,-2118,-2899,-1845,2026,-473,0
738,46,-472,763,-1404,1552,1
749,-1362,955,1002,-64,3328,0
1263,-1184,-136,-1108,1073,1681,1
82,-144,412,-147,-566,-368,1
-409,1307,189,732,425,-16,1
-198,-218,3106,-1306,-255,67,1
181,602,55,-299,-1365,-44,0
64,905,171,418,-1479,7,1
71,468,153,389,192,342,1
265,299,516,2099,2628,1223,1
1167,-955,716,982,-2349,729,1
274,201,393,-2449,-209,1372,1
-1778,-1589,422,2752,-3624,-531,0
-763,254,-155,-202,1783,-2383,0
-1722,3074,-2437,925,2227,-2675,0
-428,1812,1205,-66,-122,-389,1
-317,788,176,-832,1686,-627,1
613,1642,2699,-1241,-257,3452,0
1649,-3576,-176,-725,-5778,-4841,0
-2508,-2191,-2423,-1016,-1708,-2562,0
592,368,1502,-1163,1302,291,1
143,474,1366,411,2137,-632,1
85,-504,1555,-105,-968,67,1
-2044,-168,2411,-1309,1821,2112,0
-424,104,-5,1925,872,2324,0
2174,299,98,639,784,-463,1
297,2971,1183,582,101,697,0
3062,1031,-351,2132,1035,671,1
447,1298,-5,467,1331,-278,1
-548,742,168,158,472,1564,1
-2893,-972,-4369,1348,424,222,0
-224,-135,-1684,-75,118,-782,0
-633,-3437,-1668,162,-531,322,0
47,662,316,689,-966,1011,1
122,386,184,-1768,-432,1558,0
847,208,1431,-1148,-2279,112,0
821,-491,1223,479,3061,-714,1
-652,503,-44,-673,549,-102,1
-3044,-1343,-1671,1246,657,-747,0
1045,2796,-2041,1862,2148,-85,0
-1886,-2249,-2052,1323,2246,-2334,0
-1112,1574,-269,3279,539,1663,0
-997,1159,-2426,2829,-761,2773,0
1282,1728,332,57,-449,121,1
-705,2517,3788,-126,224,1652,0
2128,-5019,-1003,-139,-954,1906,0
-1002,-753,-764,-917,2065,585,0
1112,-856,37,732,2184,72,0
594,352,-1413,-1325,2403,169,0
-2357,537,-397,-1375,2024,1561,0
424,1213,-168,-614,2154,-74,1
182,1739,-364,-1146,-968,209,1
57,552,77,-5,509,-914,1
-1241,779,2542,2926,-6,-827,1
792,-944,533,848,317,62,1
4836,407,1413,-568,-2957,384,0
-1226,-447,1156,-938,-2267,27,0
-7,-17,1801,155,1706,-601,1
661,442,-2698,-1796,139,581,0
6714,3228,208,138,2148,4993,0
-271,685,964,209,42,1284,1
-1365,353,-1458,978,-2458,-152,0
2436,2821,12,-2341,-583,-716,0
787,216,-32,-1099,602,1447,1
2522,164,-1042,-615,-13,8,0
1816,887,-3038,-308,834,3032,0
174,-273,629,1526,-529,-532,1
3002,-1015,-3427,178,846,-2596,0
59,241,-671,635,1834,2612,0
3165,3502,66,2014,2015,-219,0
-1507,-344,572,1694,-738,-748,1
2417,522,-1487,-29,848,534,1
305,76,114,-1429,-662,2937,0
428,-683,1197,328,1125,1569,1
1487,-299,-4047,2104,-2956,-809,0
494,-2284,-289,388,2681,135,1
888,-191,988,2688,64,-2268,0
1566,2283,-2231,2179,1568,1354,0
1324,239,2127,1928,706,-2682,0
-2002,-1975,-1118,-931,-1426,2152,0
278,-631,1099,766,512,-102,1
903,-102,1673,37,884,495,1
-2762,477,-85,-55,2251,965,1
694,-608,22,123,778,248,1
-942,742,12,-449,898,-222,1
244,-207,546,-279,-1091,1959,1
141,2347,36,18,1274,711,1
-1478,1083,-42,-3489,-4024,118,0
-1,-1186,-121,219,1212,318,1
407,-239,-1251,6,652,-108,1
-3012,128,-106,-501,2022,-6203,0
2506,135,3024,278,372,1307,0
1293,2008,-131,509,157,438,1
738,-428,-215,-96,1363,-578,1
-2129,156,-474,-1047,2406,-4154,0
5452,-538,1301,3628,-1504,-1278,0
-52,-206,1098,-2147,-4953,-1272,0
2342,-1237,583,42,829,1293,1
1736,113,302,747,225,2797,1
72,-1184,2014,224,567,1068,1
-1322,1082,-2,-63,-281,-636,0
-1087,1559,-27,32,338,1149,1
3321,88,332,1375,-54,1161,1
-1903,-1225,-1692,-2793,2119,-1729,0
-2684,3658,1096,-452,-3521,-2682,0
726,69,1462,825,904,772,1
-1264,-1382,78,2318,-34,708,0
1566,-369,1066,1629,128,-543,1
851,-733,537,-1309,1138,447,0
-372,-2,64,-1244,-2286,-583,0
325,-1778,298,19,12,246,1
17,13,197,966,-235,-24,1
6,1885,1576,239,-36,-274,0
1201,346,-754,-61,-139,-104,1
882,1422,237,1156,1697,2084,1
1705,-946,59,341,-0,2106,1
-57,1038,2478,436,2707,777,1
83,252,703,1562,262,1298,1
-2083,2911,-211,-922,61,1006,0
1907,806,-84,-192,1703,987,1
1949,1431,52,575,1781,1034,1
125,-179,257,1057,2085,1619,1
-342,567,507,655,3636,-1484,0
-565,1489,3333,-1264,1528,-1385,0
1166,-373,-1244,-896,-2528,-2578,1
746,868,737,444,3261,135,1
1386,282,732,1091,-14,14,1
-845,1501,1492,918,806,2068,1
-318,1419,808,88,1474,73,1
-101,895,-1169,-46,972,1714,1
-993,-931,29,376,42,1048,1
-1948,-1793,-27,1709,5147,-2197,0
1536,-2915,-178,-186,-2914,296,0
103,-323,1117,-1567,467,2192,1
1389,119,6,1067,-564,-122,0
9,198,-1987,281,149,13,0
-646,-1117,-828,-346,-1364,-2012,0
-3,426,228,1645,-1014,1627,0
197,-204,-398,638,-624,1431,1
-1006,-4288,-95,675,-223,3813,0
1561,776,-921,-1215,36,-443,1
1548,-918,-26,-2321,4436,-394,0
-54,1104,5,1666,465,1304,1
-1216,3012,-98,1238,-198,522,1
-547,29,-1893,-1542,1729,124,0
14,-1865,1278,4774,-916,-3226,0
1885,-1522,2384,-32,3008,1842,0
129,778,-255,1457,1,-1309,1
1043,1228,2075,318,763,269,1
156,1473,217,1939,1132,-328,1
-1412,-2915,-154,1028,609,-141,0
1244,1337,28,1002,132,1895,1
34,-428,2778,1261,1733,-541,1
-1124,1447,285,-3301,-2684,-79,0
-1151,21,196,-1308,-54,-1919,1
999,1345,863,-1056,1384,-629,1
1014,-1222,82,2637,759,3075,1
2242,1326,-186,119,1522,-752,1
-1592,494,589,576,-1566,2,1
-2861,1601,3325,311,2069,-3853,0
1079,-29,253,1004,-657,1228,1
2966,-655,472,2501,1089,-658,0
1372,408,1233,753,536,1544,1
421,-899,-253,705,73,-237,1
-526,913,-347,1088,-16,585,1
-1037,2752,-2124,-36,278,1602,0
1028,16,1408,949,-854,-1351,1
282,-1177,-404,-0,-5438,6594,0
578,-455,-734,1592,232,1263,1
1073,492,-259,-654,687,-1068,1
143,-2022,-622,-1168,4915,-1552,0
-56,1259,-963,1668,-581,-1029,1
573,591,21,-192,-92,686,1
1491,557,-8,-2044,-7803,-2839,0
-318,494,1016,708,107,257,1
1588,687,1127,1554,-496,-1239,1
461,-45,813,5,3889,679,1
2799,-178,582,47,999,1367,1
-542,-918,-664,-2857,-641,119,1
1195,171,-161,532,-638,526,1
1625,-1167,4904,108,4,482,0
1103,-3387,-311,-2456,2113,552,0
2056,2574,-94,61,-1176,848,0
438,112,2156,-796,-23,1386,1
-811,12,-161,-25,-763,-663,1
-1282,1385,1999,96,23,971,1
1197,-105,-1948,2284,-2269,1012,0
-18,3343,1957,2031,-112,-2639,0
-805,2033,27,-658,-689,-133,1
-422,1921,1888,1538,3032,-307,0
429,398,2471,198,185,512,1
-1428,-84,3132,-91,-4556,-2686,0
322,1082,62,3099,-926,451,1
2462,1027,874,-266,-859,-474,1
736,-232,1492,-115,-2564,-108,0
188,507,-5085,3523,5577,-3614,0
303,31,1849,-1038,1442,-183,0
-1,251,-366,276,-399,601,1
-161,64,-108,-683,3935,-331,0
-827,-563,-1928,-2702,-2919,19,0
2672,-45,-2261,1944,1499,196,0
1447,2778,842,1233,-244,1871,1
754,1207,-1528,-1155,-19,958,1
-25,1134,512,2157,495,-497,1
-61,-346,-101,-559,633,643,0
3889,-2323,1527,3295,-2759,266,0
-988,1319,-1109,-689,-485,243,1
2772,209,-1946,2041,-1703,1368,0
-3215,-884,152,-427,1951,-3261,0
-389,-527,676,1442,33,62,1
-921,2451,1372,663,-246,-268,1
1574,216,-95,37,816,2372,1
-1388,1824,486,1405,-967,-315,0
143,-368,771,701,-1474,1442,1
819,-2993,-1783,409,1416,2697,0
1448,-746,126,-105,78,-285,1
-93,-338,195,-1083,527,751,1
-223,-3027,-276,-446,631,-229,0
274,1113,-1468,379,68,97,1
-159,2619,-147,245,-9,293,1
403,1438,-4291,-1234,-2647,-513,0
3464,576,72,1104,-1516,22,1
571,96,-1388,906,-5,-1408,1
31,-982,72,3736,1853,-5948,0
-304,282,-598,-1366,-391,3338,0
-17,496,249,-208,-97,2518,1
-471,521,-424,329,52,563,1
-2097,-2567,-3031,-459,-1946,1129,0
-1488,1914,-1691,-2493,-1156,-3307,0
-33,487,319,-1857,409,2948,0
-283,24,-1821,691,1431,-1801,0
918,198,815,-122,91,-188,1
-851,-163,301,1165,-46,1005,1
-319,-112,905,1095,757,145,1
-1361,-1916,1004,-3241,1837,-1665,0
-573,-132,-454,29,251,491,1
-394,87,2762,-1219,-696,1382,1
1115,-375,1297,-249,-848,226,1
124,-19,-1163,-111,2256,525,0
-1689,131,-315,542,984,-512,1
-3747,709,-1841,-1698,1229,3025,0
-5093,-14,1752,-277,4638,-116,0
884,-15,-643,677,1097,157,1
-1173,-1741,-2777,8,3238,-1254,0
517,1,1053,2663,2625,523,1
-146,145,666,204,422,1974,1
631,277,2152,774,1094,1103,1
-2728,-1248,-531,-983,1113,-118,0
2011,644,-192,-533,53,855,1
228,1519,595,-944,-878,36,1
622,278,968,-924,1273,86,1
66,1592,451,-1118,1108,207,1
774,1821,122,1049,-697,-2452,0
2156,-247,-578,2158,-237,1432,0
1126,3284,707,-4485,-1389,-561,0
92,-372,421,589,889,795,1
2105,879,153,-102,958,81,1
-117,94,-3315,-81,-3233,-856,0
1687,1839,1393,-209,-687,-4034,0
1678,-42,922,476,1714,67,1
-1734,119,-1156,-1929,-1669,3498,0
835,469,74,-0,158,812,1
-895,1246,-237,-212,1168,606,1
-332,-914,-1986,-4954,4057,-1891,0
-232,4892,-1266,656,-48,25,0
-3953,-2252,1001,102,1455,3703,0
-59,-787,1373,1086,25,26,1
-6,352,56,-2397,-183,227,1
707,-3044,2129,-4168,2322,-477,0
65,-42,-313,-266,-704,-581,0
-263,549,341,1088,819,111,1
-194,-207,5329,-2217,2902,931,0
-1225,-314,-698,-1235,1618,173,0
236,-188,478,-3361,-1002,2949,0
-378,-352,-794,-3376,1623,2039,0
-256,-38,161,-824,-1682,1592,1
-58,231,-1358,-3896,-392,1217,0
1163,677,-1235,-146,1961,-1386,0
409,-45,1494,2279,-1515,1133,1
887,-1422,-32,1817,1912,202,1
986,-644,-72,978,2496,524,1
1187,2267,813,-979,-12,-3293,0
-269,-194,331,767,-3253,1971,0
-869,1069,1172,1358,789,-1766,1
-3917,3238,1418,-5087,707,-146,0
395,685,303,45,1202,2674,1
-727,1309,492,-371,167,45,1
772,218,656,-294,247,1083,1
3355,-1677,-884,1188,366,1476,0
-418,-35,-1293,-1045,-88,-95,0
-285,2117,-351,893,-703,2064,1
-145,77,-82,-101,1001,-471,1
267,2319,55,306,-84,593,1
-2157,-2284,-402,72,-739,281,0
-747,2478,-1715,-1962,756,-2336,0
313,51,557,-63,414,1335,1
1555,-78,2562,2272,1191,227,1
2034,-523,-256,151,798,-381,1
1673,1432,321,-1109,-871,687,1
-1283,1004,-459,1639,1447,-842,1
3291,2321,18,897,3143,-528,0
4483,1569,1495,-3102,1109,3892,0
-1251,97,1786,-1706,-203,1601,0
1117,2531,347,772,2325,695,1
916,-104,-206,351,-648,138,1
-3592,1698,1156,2728,-1902,3462,0
1366,2601,1613,3872,563,-3046,0
768,-817,-477,1052,1676,35,0
-2394,2098,248,-2063,566,-2482,0
326,153,141,272,2308,-66,1
1115,786,36,-605,738,106,1
-1523,39,-125,-1908,2056,-3155,0
1256,-485,773,-638,95,-959,0
9,-998,795,352,-1235,-998,1
2326,6383,515,-53,-1518,-1377,0
233,-68,2453,1051,1451,595,1
1136,896,1037,2618,2163,738,1
36,1382,799,1486,-751,847,1
848,-1124,1136,-772,198,2075,1
-192,451,-2148,-1583,-2761,-865,0
-877,674,-122,1544,-26,-199,0
-1497,-66,-305,343,-2419,-255,0
1202,583,-39,49,-785,368,1
919,576,-2678,-736,901,965,0
11,-2943,-2509,4238,-2592,507,0
-1359,-136,-39,2979,-3585,898,0
1415,-3452,479,857,4115,377,0
3485,-784,2165,2062,396,-1573,0
-3244,1986,103,-248,-1228,-1897,0
-2364,-865,4384,1887,-888,129,0
2455,-1249,-82,-213,2228,2347,1
908,293,-61,-773,1636,-668,1
-1843,1966,886,385,-1734,4353,0
-634,688,2458,2144,-18,-287,0
-166,2851,27,-1031,679,314,0
-173,435,2251,356,-19,1659,1
2131,1034,2143,-1233,-289,133,1
973,-2995,-243,-1493,1182,-2266,0
295,891,1507,358,-256,352,0
1894,885,-743,-2093,-398,-3547,0
316,3147,3728,-332,572,1577,0
-2859,366,-1984,1795,2084,-577,0
613,854,1782,-847,813,1268,1
1411,-1387,1466,655,-129,-46,0
967,893,1261,8,-1241,329,0
1316,898,1192,148,-2159,973,1
21,1723,777,-424,315,243,1
856,-182,974,-777,878,362,1
-171,1758,289,-239,1186,-151,0
355,42,429,771,766,-672,1
-3548,525,-1669,-658,-2084,59,0
39,-499,-98,1673,445,-1118,1
717,-522,1558,705,281,-44,1
448,-1074,522,983,512,143,1
-1455,145,-35,669,-403,194,0
-805,-2539,291,-1949,2168,-96,0
-377,-1039,-438,-115,1387,3324,0
-81,1313,-107,1468,-349,198,1
1373,1941,585,1496,91,-336,1
1132,-276,282,-156,-774,136,1
-13,1443,-38,-1506,703,-2636,0
346,1781,-57,265,1544,-576,0
834,-2887,552,738,-4236,-1094,0
104,-21,-76,-792,81,1956,1
-99,5,726,211,1349,154,1
1885,1211,917,321,1492,1688,1
-633,1926,-1752,1696,-4735,2821,0
691,1613,-373,2323,-1093,152,1
954,1233,112,354,11,669,1
-347,663,-109,1249,-1278,302,1
235,-261,138,0,-765,2121,0
1366,35,-168,3401,-582,-98,1
2115,844,2637,1086,1355,318,1
-2318,-672,3113,-1643,1041,2066,0
1018,161,1008,2454,86,367,1
1684,2353,306,-367,594,3971,0
-2073,1762,-3429,292,-294,3682,0
-264,935,1386,-29,2006,-2142,1
1128,424,393,57,148,723,1
838,-2758,1683,846,189,1261,0
-1043,991,-2018,386,2837,2984,0
-524,2029,-265,84,-569,22,1
613,323,-206,4128,202,2393,0
12,699,1522,1388,1458,-182,1
-63,14,637,2173,737,-2625,1
3019,-102,1745,374,-978,-263,0
-3334,722,1173,-1395,-734,2404,0
3,-3233,2958,159,-1186,-2487,0
1988,888,1359,1465,-236,1741,1
1795,16,852,308,163,-98,1
142,-265,493,-125,-1795,829,1
1721,-2027,-579,-441,-648,1903,0
-1268,-707,-36,2052,1668,704,1
2285,-436,1332,284,-926,124,0
1708,2687,668,2226,3035,5,0
2357,231,-203,-592,-27,1638,0
489,-172,-658,1428,322,-765,1
-749,636,-496,258,-1462,646,1
2888,-415,-3312,-1273,2944,-1174,0
-1618,1716,5358,-1156,-866,462,0
-1219,-235,2834,-766,-4628,-2446,0
189,116,-4095,-1296,-3248,-879,0
-3229,-149,644,1664,-1496,-2166,0
-543,627,458,253,1131,-106,1
-2727,-734,-603,311,2468,1096,0
-461,636,2952,2672,2825,-1328,0
1884,-448,1936,559,-64,-1545,0
-8,2694,197,1684,341,42,1
29,-125,-162,1801,85,-782,1
2372,71,2752,3378,-1521,-4581,0
-204,1224,-326,3917,2438,364,1
21,2,-1162,2977,26,-1048,1
-2207,-231,-125,-858,2431,4079,0
56,718,-189,362,112,2534,1
998,-1236,-277,16,-146,2817,0
-816,-402,1428,2352,-1235,-468,0
146,153,-3488,989,-229,1059,0
-461,1644,438,-953,1933,-1584,1
-63,-571,205,2462,1329,91,1
2442,-1045,-322,-134,2557,-1071,1
1976,834,-1687,1344,-326,-331,1
1239,-1483,893,-113,858,747,1
-1405,1913,-3454,1052,666,-579,0
1048,-262,16,-486,-694,534,1
241,916,2131,756,-324,-105,1
-1414,1712,1105,-148,-916,248,0
