@relation ring

@attribute A2 numeric
@attribute A5 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-851,-2111,-1314,-1684,-631,1782,0
-1179,1018,-148,-1963,485,797,0
2293,3744,2755,-2464,4443,1273,0
55,-451,-2989,-1988,-128,-2544,0
-478,864,-2762,2726,575,654,0
-451,-1015,1116,2028,-793,2028,0
1263,79,4,3355,517,243,0
1765,-1466,-413,1207,1535,2463,0
-869,5755,-1214,-2747,-2245,-4081,0
102,-1277,-729,-593,-1599,332,0
1042,2497,-1282,-962,897,-232,0
742,524,1007,-2225,1117,-568,0
-1064,189,-1592,-2186,-274,3799,0
-5861,53,4384,4878,-1538,227,0
1253,-1855,-1291,3165,3251,209,0
2864,397,195,-453,199,-268,0
806,-2907,89,-899,2435,616,0
-835,3059,1159,1365,99,869,0
-32,-177,182,-1189,39,-838,0
2555,-279,168,-64,-1852,483,0
2756,-1283,2231,3145,162,1655,0
2496,81,1604,7,-896,756,0
-52,2663,-814,3189,-321,272,0
1762,733,-3402,668,1626,1337,0
2073,1142,125,-1912,1785,68,0
-1352,-2487,-2593,1305,-437,2,0
3258,-2217,-2196,1005,13,-3152,0
-385,1542,-688,1696,-1209,-54,0
1474,109,-1646,-1369,2534,-1179,0
-322,3406,1097,1249,-2626,-786,0
1492,1602,1292,1548,308,1059,0
-2696,1224,348,-2326,-1217,-116,0
1841,14,-111,-1288,-1789,735,0
372,-772,-2949,-315,895,-325,0
3306,-343,4493,3975,-458,-2165,0
-884,-65,-649,-2817,335,-407,0
1914,1383,-4061,1214,1102,-2746,0
1155,778,1224,-3576,-1318,-3946,0
3188,555,1702,-1762,-378,-3873,0
2501,1078,-1095,-204,-3203,-498,0
1862,-1747,-1078,-164,2061,364,0
-637,-676,-4328,-143,-598,62,0
-3568,-1139,2445,-899,-98,708,0
1032,-3216,1028,-471,449,-1252,0
-1966,-1934,3473,-804,-236,1921,0
1828,481,1813,-55,696,1767,0
64,-1901,-1903,11,404,-14,0
1187,-3044,2401,-1994,-1655,1204,0
2827,-454,3484,8,165,-2694,0
-3317,-1009,-725,-296,802,2135,0
-198,3069,3875,128,-557,-1751,0
3275,1882,2709,887,3489,822,0
-112,-925,-6279,1411,-1848,-485,0
-2093,-785,2778,1727,-3137,5,0
-74,-333,-434,-2167,2931,163,0
2192,-1544,603,-138,1181,994,0
-3278,1552,445,54,-531,-223,0
-7141,-2912,2208,845,1133,43,0
-1781,1612,-1744,-1,1815,938,0
-1585,-2528,-2296,-715,-592,547,0
-2672,786,-98,-3341,-2205,1324,0
-284,-1073,66,-484,1936,2407,0
1407,-1657,2119,-5037,711,261,0
-118,-1337,-978,-1095,1468,48,0
-1342,1732,-1372,329,-3635,-993,0
1578,1603,1117,1041,-1035,-1675,0
2522,-1788,-201,2339,478,995,0
714,-348,-648,1992,1331,128,0
-472,-136,2782,2118,435,723,0
-1926,64,-2027,-554,1026,2023,0
-1082,-1938,791,-1006,808,1683,0
1747,944,-1988,367,2223,-351,0
358,126,1056,-1236,1396,1919,0
-2072,-174,-2166,5165,486,728,0
4421,-2336,4101,118,-2738,-206,0
151,811,-2989,3216,-1052,894,0
-4384,2085,-354,1762,97,-3025,0
729,1159,-1531,-1083,-2803,844,0
1591,-1376,748,589,-172,4085,0
-2277,3698,631,-3352,-2011,1291,0
3496,-1109,1525,583,328,-326,0
436,1768,-555,2914,2172,282,0
859,-116,207,661,-562,717,0
-1847,1614,3842,-99,-1291,-4904,0
4,3916,1236,-423,354,-567,0
1109,-1878,353,-1,895,164,0
-513,-1067,507,-2695,-4196,-5131,0
-1198,4091,198,-827,-1249,-2444,0
-978,-2606,351,25,-3073,649,0
28,3126,264,-6267,-1086,-1909,0
2803,1428,-3089,-9,-421,-974,0
-1406,88,-3252,-485,703,98,0
929,-1228,1215,14,-3511,-518,0
-915,122,-5172,1349,-891,-0,0
-1758,1092,618,822,-998,-1726,0
1371,-197,-662,-183,226,1592,0
1954,-1367,996,-1065,265,65,0
-2364,3316,2123,1346,-201,969,0
-472,-14,-1823,-1064,72,176,0
108,974,2006,-1182,1206,826,0
-5045,565,3122,-243,-3122,884,0
-988,-77,-2098,139,1828,-2983,0
399,252,-3217,-3768,1896,-1434,0
-1321,3241,27,1661,1144,412,0
-2078,-2121,82,-611,98,-3288,0
2919,409,1286,2402,1497,575,0
237,-732,1614,1355,3952,-217,0
-1988,-1294,-2692,3627,508,-1644,0
-385,-3426,-1834,348,789,-208,0
-1089,-532,19,196,3749,-14,0
5889,2369,838,-286,-73,-1387,0
2168,-59,1101,-1754,-1796,-169,0
-1158,1432,1152,-1492,-78,3023,0
1004,3742,-478,-11,1249,-431,0
-792,-473,186,824,1192,-336,0
16,1663,2452,789,1349,666,0
29,-2109,-3164,-1209,1269,2142,0
4495,-1668,-97,938,-22,2522,0
-306,1763,3339,625,-2371,483,0
-1796,669,-461,28,-229,-17,0
-1421,-4065,554,517,1539,-2486,0
2266,1118,1512,1803,2145,894,0
-26,-2679,-1283,-155,2144,488,0
2192,-918,-1736,3434,-1789,781,0
9,-2072,-714,293,286,424,0
1089,3043,3676,1538,-696,-1215,0
-1953,-1941,-979,831,1092,-2049,0
-1803,1692,-1951,-2498,2079,-776,0
-3958,-268,-388,-1014,448,1541,0
3951,2379,-47,-1615,-1097,-601,0
1239,224,-2552,1979,-2782,-123,0
186,251,358,-1624,1706,-1357,0
-158,1722,878,-1484,2662,2924,0
36,2092,958,-62,-1032,-2386,0
-898,-1781,-2768,842,-143,741,0
-1912,1202,53,2023,-163,-242,0
2856,-218,206,-88,-507,-1201,0
-1484,-2155,433,1942,-124,985,0
1365,-978,-3254,106,4741,-1208,0
3018,-494,-691,-3828,2718,104,0
53,3345,181,-3426,-766,1011,0
-627,-1309,3575,615,-2341,277,0
-3375,-829,-39,362,-554,1042,0
-245,-1118,-3382,-67,-174,-3558,0
1429,-1035,-4488,181,-2372,916,0
4428,-702,2636,154,-161,-342,0
198,-609,-1459,-268,5127,-2942,0
-9,2406,21,1919,-2357,-341,0
-452,-5687,1289,-629,1797,49,0
705,-1276,3658,972,2101,1355,0
-1244,145,-2904,-917,-1727,625,0
-825,576,-517,-232,-1698,-1888,0
77,347,2109,-1088,-1105,-888,0
-1122,1364,-4446,-2144,1099,1154,0
-542,-3325,-2263,-2299,-1066,-552,0
-748,2048,2027,31,-2975,703,0
-121,-2235,-1043,-645,1936,-3178,0
3647,3937,1007,397,13,444,0
-5495,401,-2804,541,-978,1718,0
2453,877,-251,291,-1224,-195,0
1579,-829,-1268,-573,2481,154,0
-55,-1049,1052,74,-857,2542,0
-1791,-1431,1312,846,-1041,3905,0
3244,-858,-537,-1342,-1572,769,0
-1764,3489,1072,-814,-1411,-116,0
3411,1101,123,786,1343,152,0
-735,171,-2344,166,283,1908,0
-2505,3162,-501,-545,1178,1584,0
-128,-2178,1056,3803,-1388,506,0
-2886,-1108,107,1084,1234,-352,0
4628,-24,-192,618,842,-96,0
2,-775,1486,-5806,647,-176,0
-1703,-667,-1323,1066,1975,1386,0
1317,-1934,651,-991,136,2936,0
-794,1411,-2386,713,538,3891,0
-1694,-1763,-516,1889,-853,-1286,0
-1834,-1627,2726,-15,1057,76,0
-1351,1777,725,-1867,-2022,-1038,0
-449,4033,284,3633,-2209,4,0
-334,-1441,1823,4279,331,868,0
785,-829,-1562,1367,-903,1478,0
567,-2687,-291,-1752,1237,-2848,0
214,3233,2758,263,-1702,4066,0
-5469,-1373,762,412,-628,1135,0
113,-2103,1183,-1734,3122,757,0
1152,-3879,3143,4381,387,-2036,0
-2645,14,-1937,1521,3216,2695,0
-2201,788,309,-945,-436,-256,0
-2053,-476,-3915,2838,-2185,33,0
-3561,312,-824,-795,-54,-2621,0
-2048,-2728,-3976,-2238,-1012,-1486,0
901,-111,912,-3642,4458,2365,0
-2508,416,-3052,-3085,-2102,1023,0
-461,-2392,332,-1993,3353,-1451,0
77,423,-744,269,-953,371,0
3895,606,93,-475,-2928,1005,0
-884,295,235,1027,279,32,0
-627,-1018,542,2094,-596,-6173,0
-2022,4189,-354,2423,513,-3157,0
1639,-1577,-371,-4265,1229,2048,0
2754,-1306,-2024,-703,719,-398,0
1329,-259,111,-1782,2059,1357,0
1297,399,1646,-2206,3146,802,0
1039,-93,-2183,-1516,2504,1877,0
-2653,-4532,-257,-1478,4021,-737,0
-294,2456,-2349,-2009,561,47,0
-2171,143,3285,2043,42,-1549,0
-4136,126,1748,-1636,-233,167,0
1486,-767,-11,474,-46,143,0
-2843,-1411,2992,1209,239,-1164,0
-195,-338,-2317,3345,-946,912,0
-4303,-13,678,1214,28,-205,0
-547,-17,-176,-773,-105,-1417,0
-59,-2858,-494,52,-243,-1449,0
1652,-743,-1424,-3249,-1339,1711,0
58,-1694,216,-736,897,496,0
1031,2161,-641,1142,136,1148,0
2844,-1515,2451,2121,1089,1302,0
446,-1929,-2,-3977,-1668,-201,0
763,-166,741,-1626,-7621,2399,0
-1051,-1892,-1376,-36,1438,-1685,0
-1002,282,1414,-1211,-2768,-1176,0
2984,74,471,1701,86,1367,0
-1872,-533,1201,199,-1292,-297,0
-883,-501,125,1453,-41,-1437,0
1568,-1826,-2073,-1827,696,-819,0
2198,-1434,1139,666,4942,1333,0
1632,-3584,-3937,174,1978,-4246,0
3592,-4348,-1535,-613,1864,-424,0
694,2612,64,926,3589,-928,0
1464,951,2059,-459,404,2892,0
-1088,1224,1077,-1395,-267,-619,0
-2331,-193,-154,-22,2826,-1172,0
-11,-1814,3479,453,2063,373,0
3312,569,-5922,-1753,-38,4476,0
-863,228,-94,3763,-3244,-385,0
1179,-622,-2511,-1141,-149,689,0
-171,-706,-1756,-1613,1103,1981,0
-881,-829,1879,973,1543,542,0
1259,-493,-209,823,-1323,1138,0
218,-958,-625,913,2849,577,0
1949,-1046,-2331,48,-4905,-1134,0
-631,242,-383,621,-1782,116,0
-1515,-95,-716,405,-1392,-65,0
2782,1,43,-1978,-155,-996,0
-1722,-2129,-1492,-1362,-1552,1472,0
297,-988,489,-1158,-1355,1118,0
16,97,-2145,2856,-2999,-901,0
-739,1861,988,1446,1814,-18,0
-1109,3887,-15,4433,-3861,1302,0
-1208,822,-345,-1645,-4202,627,0
-1486,187,-3914,-149,-518,9,0
-1154,-898,-1938,-2325,2584,-1513,0
2187,-365,25,794,139,-3283,0
-4476,15,1146,1937,353,-2682,0
-306,-1804,705,1095,-2481,436,0
-322,15,-3992,-2629,2002,-4248,0
-4445,1754,98,-883,-1919,-31,0
-1065,1232,122,114,-5,-857,0
-1886,-61,-253,21,-1133,4812,0
4283,735,-4046,-563,1874,-484,0
2792,-66,4613,64,974,-747,0
2468,757,-688,391,-324,-1672,0
847,1537,-197,2359,-526,2693,0
687,1424,-4097,-2662,444,3569,0
-3656,-972,982,44,944,-2243,0
2658,185,6082,-1249,1103,-2212,0
854,142,3541,-863,132,2491,0
-903,-1194,-1598,-456,177,613,0
1098,799,-1501,-1273,4303,-217,0
-294,1634,-3128,-65,-6,703,0
-2601,-1376,1645,-2709,-1245,2199,0
751,-24,4562,688,-81,2803,0
-1252,2204,4256,77,-1705,-2655,0
-3078,-1937,1322,-629,-616,-411,0
-538,1511,2902,-93,3349,2241,0
-255,-644,-93,-522,218,1212,0
-1474,1102,1931,-238,5,-14,0
4204,1424,-159,593,1662,-1029,0
3528,3252,1898,-7,2419,1453,0
2448,544,4614,-4574,-3211,-523,0
-3342,1052,545,-145,-1168,1787,0
-222,1388,1887,4408,-3277,-938,0
461,762,-2474,-2505,-1541,2498,0
-4442,-3614,-991,126,-248,4388,0
628,-1624,-773,396,-3919,2355,0
3546,-1347,122,2611,2358,307,0
-1709,774,-297,-284,213,323,0
-129,81,-1027,3699,3245,-463,0
756,605,12,-69,-961,2547,0
553,419,-2049,-2759,-5421,878,0
3578,1167,-237,-1815,-46,818,0
1707,-1269,-3326,-76,642,-4889,0
827,3564,-915,68,-1924,232,0
203,-433,1889,1166,403,594,0
-1404,-114,3183,1692,-1492,3339,0
-1796,-176,3217,-467,841,-679,0
2993,-1619,-2745,-3139,2321,-2283,0
-3174,1571,-812,-2177,1076,626,0
3413,-124,-3498,-417,-852,2678,0
3034,-4293,5762,-12,1284,1588,0
-3471,497,-2869,343,515,414,0
-692,-1963,865,-841,-2522,-171,0
-1864,168,-276,-1136,-1001,-9,0
797,19,6,2106,344,299,0
121,-574,-78,4136,324,2348,0
-1458,121,-1225,2346,2735,2455,0
-938,-1215,13,-4254,-1461,1158,0
2666,1083,-318,2006,-4038,1984,0
-2461,188,2071,2649,1673,-507,0
214,-773,7,-1057,479,-44,0
577,-1724,2165,495,-92,4715,0
-527,2543,-728,-448,244,-922,0
25,218,-69,-1106,641,-992,0
-874,-2254,-2263,2011,85,-179,0
-1146,1937,885,-2436,3055,3503,0
211,783,592,-3057,2817,375,0
1457,858,-936,158,-244,-188,0
2577,538,-1298,-313,282,-1408,0
-138,2182,459,-1629,-1046,-761,0
-2774,2546,44,841,2857,-1779,0
-4037,2503,-1099,1127,2543,-459,0
399,1902,2591,472,39,1,0
-1792,108,77,-1413,1227,-2071,0
-1465,-191,1598,-157,1395,277,0
-3874,2026,39,211,2767,665,0
-92,574,-3138,317,2298,2298,0
621,-337,-4417,1099,-3203,177,0
-616,3434,3153,-327,-151,-1354,0
-583,1954,713,-337,214,399,0
-88,-241,-2863,2328,186,1434,0
1827,-2973,-1386,-2656,-1656,1597,0
