@relation ring

@attribute A8 numeric
@attribute A9 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1124,-3066,-815,-3195,436,234,0
-287,-1416,647,1948,491,574,0
-2197,-1129,129,724,131,3732,0
1271,1645,-3519,1357,426,-1279,0
1994,2924,-2113,-84,3372,-172,0
105,-3344,-3624,541,1308,-3175,0
39,-544,1509,4,-2806,2237,0
-23,-416,128,2958,-248,1125,0
835,724,-3708,-175,-388,2086,0
-2744,-2601,1212,1419,835,747,0
-186,-3165,-96,-577,593,602,0
647,-422,2623,2054,-1076,-227,0
2316,3537,2099,-3883,-813,1575,0
51,462,3283,-243,426,977,0
13,-5638,-24,2033,84,4266,0
-246,641,-476,4786,-2284,-7,0
-139,-1158,-42,2166,-3123,2904,0
2707,18,-382,-1226,-729,3,0
-1572,-636,1524,235,266,-492,0
825,-754,-2603,-1285,1299,1015,0
586,3388,-262,-1008,1213,622,0
122,-131,1256,2966,1134,3217,0
-2443,2591,-3444,519,-1765,1149,0
-106,942,-1609,821,2663,-1295,0
1224,-553,198,-157,-2245,318,0
1643,237,786,722,-156,727,0
-2926,393,-1522,-2403,802,247,0
494,-214,1074,-908,-995,904,0
2923,2,-1257,-296,-46,1806,0
2119,-1818,-274,-1359,-4535,3072,0
-2529,212,-2448,-1416,1694,-778,0
63,2536,1664,1128,3145,2795,0
1007,324,-1914,3135,4893,1223,0
-2306,631,1194,-1843,-1342,1236,0
-3447,829,3179,-3894,1323,2298,0
1128,-42,-886,2395,1045,1701,0
-624,-435,322,2669,2284,-2039,0
1099,1045,-402,1963,-1762,364,0
-1797,2047,3984,-88,-4527,933,0
-392,-531,-1557,-832,649,1947,0
-751,-1928,-1822,992,-2673,35,0
3115,-427,1924,1197,3436,-2213,0
1609,-349,6,-554,418,-1363,0
-2384,1328,-384,1133,2138,517,0
1313,-509,-2488,-2064,-1806,1593,0
-1481,-1096,664,1419,-406,-1703,0
-51,-642,-1852,-419,64,1057,0
666,26,-998,-1,-17,984,0
-1494,-117,2882,1252,479,165,0
-258,-824,171,-1766,286,25,0
-615,1757,28,279,-191,1037,0
1052,-1914,-1635,342,2611,-502,0
-1076,-1501,28,-957,65,4,0
-1577,-3225,-824,-519,-2496,-125,0
883,-1642,124,161,643,4533,0
-1523,-4,-7,674,-1848,-3632,0
1831,-3596,1398,-199,-2093,-2593,0
-2,1028,-1136,-1918,-2044,-177,0
-1493,1214,-2561,-4868,-1742,-7554,0
-1466,-474,1984,62,41,-1008,0
-975,-932,212,-3057,-2034,635,0
3736,-2406,-51,457,1331,1134,0
75,-1291,118,1352,-962,-1267,0
-1226,-176,-1508,-155,1004,-5684,0
99,-3214,-99,-2769,455,-1468,0
806,-769,-806,1038,-79,-536,0
141,1221,-1897,-462,2322,522,0
3999,1466,-1892,2728,-907,78,0
8,-2967,2801,3129,1265,774,0
-1397,644,3332,-1228,1937,-1236,0
2841,254,-94,2423,562,592,0
2272,-1056,-2463,909,1057,4642,0
2498,3324,1872,-2781,-1362,2982,0
182,4106,-531,375,-1033,-12,0
-691,2824,-773,388,-1507,2252,0
691,446,666,147,3801,399,0
-135,768,-114,1063,1885,-678,0
391,-3057,-238,996,771,-393,0
1766,2726,778,-77,-47,1693,0
282,903,1546,2985,-101,304,0
15,668,-287,-228,-2876,-308,0
1423,-1741,-1567,1547,-827,912,0
-197,-442,-2618,439,-405,-1745,0
-274,3236,-559,186,-2629,473,0
363,2657,3219,1478,-1321,-719,0
-849,-2135,1046,1065,1158,-3568,0
-1613,-81,-547,2193,-966,-2585,0
2685,7,124,-1966,271,-2519,0
1676,714,1866,-2918,-3948,-1267,0
-485,-591,637,194,-1967,-944,0
-133,1578,-3918,-538,-693,2672,0
4616,1388,2515,107,-1835,214,0
-2355,-269,15,-848,816,2984,0
-857,-4015,-1016,319,1946,2078,0
-2326,-1994,-2802,-3937,325,1562,0
-1676,2416,1554,5036,1757,4,0
1357,806,1718,-1415,-4033,-1868,0
1712,111,1192,-35,-1729,4649,0
-2327,107,1916,-2117,614,2442,0
-2112,-168,-1049,-2625,-158,-5089,0
78,-2973,-1792,1869,-2641,-4793,0
-12,-616,-1606,-166,-1692,1196,0
2763,414,-1645,1112,69,1267,0
-122,876,-1302,-1709,-1284,2822,0
-532,-134,2432,46,758,1404,0
-287,1243,-2528,-222,-2163,-1017,0
-2199,-664,-4,-3755,192,-1438,0
-2057,4919,1697,-1509,4262,1331,0
-359,-3443,-325,-304,992,-1317,0
991,-3197,-118,-2054,609,-1708,0
-632,-211,1422,-1147,105,3021,0
-362,-1099,-1313,1382,-205,-3008,0
229,-492,-971,-531,-231,559,0
1382,326,-752,694,-1433,435,0
334,982,-142,2617,-1519,-2505,0
-2506,-861,-561,-728,643,-3212,0
1438,-1762,-1482,-776,1689,1419,0
-3774,-1845,-849,-3472,-1341,604,0
2463,1618,-1497,-347,-1477,-1974,0
3575,644,-719,1789,2522,-728,0
-2477,2588,681,-2476,-1988,-35,0
2864,-167,224,5,-1153,2122,0
1673,-843,1342,-5426,1226,-412,0
42,-4174,-933,1195,1072,2042,0
-231,-2662,-842,1549,1691,-607,0
