@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,13-14,18-19,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
244,452,-1099,93,1026,72,1
-192,213,-662,803,8,1064,1
-685,-1289,-302,-1958,-3805,2551,0
746,588,347,-2303,1316,252,1
813,1279,2262,376,2831,829,1
-176,-171,2404,-519,-1504,3071,0
-2559,41,-1435,-5172,-498,-847,0
248,-524,2701,-164,-2428,-1247,0
-16,559,-1351,1112,1854,904,1
-28,-1548,1564,2222,-159,1923,1
-598,-928,1109,-1853,1489,351,1
3171,2612,2,-1789,-5401,1054,0
19,3364,-719,135,-142,275,0
663,772,2172,2334,-2424,-2057,0
1066,-634,1244,-174,-1746,-814,0
-48,-4061,-573,-974,-643,-188,0
1994,-721,796,996,2216,-2368,0
2142,-2644,-547,3498,-1918,-556,0
-867,259,-839,1648,-73,537,1
-322,-1086,-436,-28,-649,-41,0
1426,1713,-2392,1653,83,463,0
1398,848,-33,-1301,-212,-138,1
-2873,1031,3259,-84,-691,-781,0
-4,727,-108,-594,2147,16,1
2536,-278,-439,738,59,-1845,0
976,24,-799,675,251,64,1
477,1453,1239,-364,-175,-1117,1
925,-46,983,-94,-847,927,1
741,-356,3003,3913,1833,-2116,0
492,38,442,-726,1041,528,1
226,-236,-2421,16,-1067,-1736,0
-656,-224,4402,14,-2685,1031,0
747,1146,1583,-523,1734,501,1
149,-798,28,1492,-2694,1015,0
28,-81,2918,-901,284,-3422,0
462,-481,1364,2702,-2062,558,0
-533,2583,-369,-3398,-3464,-97,0
451,-2,569,162,735,863,1
1216,-614,-651,2248,-744,35,1
518,-124,-2206,-164,-776,737,0
75,-1783,-65,-1232,-3824,2792,0
-494,3856,459,-299,-1005,-2093,0
2731,-82,-506,-11,-1489,2823,0
-364,1452,-389,-304,961,139,1
923,1056,647,-284,-762,1394,1
-1,366,882,1574,-23,107,1
1831,41,2452,-631,894,1765,1
122,666,1984,-124,-1971,1432,1
-442,649,-116,284,572,948,1
476,-1922,2189,-285,1242,-833,0
-392,-299,-713,1036,-592,56,1
-194,1415,1429,214,1306,-22,1
-87,-1483,1645,958,3664,-437,1
-302,-322,56,-1157,-434,1618,1
178,-1038,1383,94,-39,1103,1
-935,1526,1624,303,697,1097,1
1283,231,-2797,49,951,553,1
474,-89,276,1973,533,-486,1
-2572,1764,376,-138,36,-991,1
-223,632,1233,827,685,1473,1
1573,2281,438,-51,1367,2511,0
47,813,599,87,322,-984,1
-4222,1183,292,586,1441,1675,0
145,-215,2019,2297,1329,712,0
-168,-67,981,2576,-146,1861,0
-326,1653,-581,2979,2606,847,0
13,35,283,1627,374,-2102,1
-1031,-381,31,927,1182,174,1
-3964,-1442,2501,385,-23,-4207,0
-2548,1977,-976,1734,-1132,-1829,0
204,1218,3144,145,-238,1542,0
-15,-2193,979,-2108,2378,1398,0
-729,-4548,-735,1105,862,293,0
4535,-2404,56,-2401,-295,-1174,0
1443,-559,-756,1694,977,1315,1
2459,3066,-1048,-1956,-512,-3659,0
-203,134,-3918,3132,-693,2672,0
221,773,-185,938,-3633,3528,0
382,-745,95,329,1209,972,1
1076,1593,-1261,-193,-7,1777,1
3129,1069,-419,-921,2082,1326,1
1876,846,81,1414,1271,911,1
1177,744,1073,304,-514,-169,1
1195,2,1513,487,-579,-691,0
1193,1139,688,382,721,1947,1
175,2215,1819,-7,55,49,1
758,1676,197,4139,309,-1418,0
-73,244,1017,857,1742,625,1
-688,-2237,-5099,397,2044,-2747,0
1791,-2303,299,-2154,-1825,-678,0
838,587,-326,353,2125,-173,1
-408,539,126,2249,-739,406,1
-713,336,-1072,454,1027,-641,1
157,734,-6,38,3896,-221,1
-619,132,-322,1126,188,196,1
1933,1094,765,-64,297,-12,1
1525,-271,554,32,474,1013,1
-3753,1082,1578,-683,2584,2674,0
1446,336,-171,994,-173,639,0
1374,1646,996,152,993,248,1
485,-951,-235,-114,1186,417,1
1968,-2486,-1241,475,1059,1139,0
2021,-959,334,-1101,16,-1367,0
928,-1418,-238,331,1829,-3402,0
-784,-1207,68,13,481,-1616,0
2146,-205,3031,-1462,1608,-2125,0
1546,231,767,-317,-472,-713,1
-824,835,-1636,-3132,78,-937,0
886,242,373,-88,247,169,1
124,36,234,1643,2793,-434,1
896,773,-1162,-225,1918,575,1
699,2602,-1043,-15,1037,-285,1
-1411,1549,4286,1448,1432,-1166,0
-165,42,-425,1738,-445,-354,1
821,614,-1276,-1185,673,848,1
-399,861,452,-384,2662,714,1
2134,595,-109,-495,1435,-1761,0
1559,3047,-388,-166,898,-1236,0
-3617,-492,-514,2119,424,1654,0
-2801,216,-1387,-308,4034,-1851,0
1656,173,905,-1182,15,1267,1
1697,-1394,1122,-279,935,634,1
68,312,-1163,926,574,491,1
646,-61,-61,294,-231,1477,1
-1887,-49,746,2033,1595,1159,1
-98,-387,281,-2162,-2483,35,0
-216,-61,976,-382,-19,582,1
-1,-1134,1358,-204,126,-73,1
-15,-1264,1148,1284,896,904,0
-815,3824,-4308,-1742,2541,-834,0
29,-89,86,324,-636,49,1
268,4818,-4444,1642,-64,-188,0
-1756,-1005,-1136,-177,-2044,-177,0
314,68,1085,-1799,1273,-1163,1
-173,-725,18,1116,2473,3252,0
352,-196,2259,1025,617,-3672,0
-721,4202,4599,175,1399,-296,0
-1162,2658,-425,-638,1444,-271,0
1203,-2277,4838,-2329,-2175,695,0
2056,-686,-37,1804,-1305,1876,1
2501,-1389,494,84,-1375,-195,0
1998,-65,1508,1247,1439,-666,0
2567,-231,285,227,403,566,1
598,-152,615,1033,2476,1256,1
-598,565,-616,-464,401,343,1
1531,1192,636,-1543,-56,-212,1
2514,4676,-1678,877,-2272,522,0
-588,-1105,-42,1543,-449,-1202,1
1834,-1618,-2628,201,-1864,994,0
3043,211,-4796,136,4085,4074,0
1379,1047,847,762,857,-1712,1
1274,-818,-83,393,1821,-814,1
2346,-1196,2677,1754,-634,259,0
1908,-2649,-2044,57,1159,-2743,0
2532,1151,116,-664,-71,-1324,0
2245,541,62,956,1609,487,1
156,-83,-766,1656,608,-478,1
1647,1301,271,389,-15,1523,1
-3211,-766,2479,-2499,-602,224,0
25,-1076,-5411,-1895,3965,-26,0
94,-1978,3736,-55,-1476,-398,0
104,-1499,291,2051,-473,-297,0
-733,1903,501,-503,1132,1453,0
-1396,-9,-522,-1682,2318,593,0
1253,-2496,-2038,-1043,323,-3822,0
437,1941,-238,1758,1568,785,1
-524,-218,227,-309,816,-1378,1
-137,366,1219,1599,-516,879,1
933,307,664,19,1364,514,1
-1871,-1451,-1553,-814,-729,1421,0
489,-1452,1448,2062,36,-1755,0
2131,904,-4048,1087,1,-333,0
3739,265,3288,-1781,-192,2674,0
-5,-595,951,-677,-942,-46,1
3212,-1248,-1,-578,121,-339,1
-4234,4514,1816,-807,-1185,-478,0
-2182,-2311,904,-983,-595,2816,0
2937,-1495,-642,2066,299,1255,1
1261,-149,1106,1821,-1476,491,1
371,954,1049,-27,1775,66,1
1038,587,838,-994,55,-213,1
1466,535,431,33,972,-904,1
149,-281,226,-1163,1832,2215,1
-1147,-2346,-3442,1054,3035,105,0
3163,1145,-1186,782,-2456,-49,0
-2454,1548,-29,468,-2762,3133,0
2869,1815,-2713,1426,436,84,0
-878,-4719,2113,523,2139,2071,0
-2016,-843,306,-1286,2492,2331,0
829,-28,1081,-828,596,-7,1
261,1558,-3959,-697,324,-121,0
2029,872,-216,112,972,1513,1
705,-626,994,1429,296,388,1
2,379,2174,-347,-714,-388,1
209,289,-329,-607,14,1816,1
-66,1614,1455,-1107,-61,-776,1
361,2008,-3042,1569,-103,2198,0
-277,2745,-1529,2203,-2249,107,0
-326,-1559,289,-419,-192,1479,1
4297,3682,3283,-964,426,977,0
1695,169,-153,-5,-201,244,1
2332,1667,1062,-534,1144,-1128,1
-1668,-925,1266,1317,-1653,-23,0
23,-221,164,1691,-514,451,1
231,-931,437,834,892,587,1
62,39,-1119,-1585,-2875,-522,0
-75,-288,175,-99,-14,-1112,1
-1968,-185,-4082,-1316,17,-147,0
-2355,-818,282,568,-1085,659,0
-1954,1148,-669,-1529,586,-1421,0
-301,-1445,-4885,4249,-1044,84,0
281,-23,-33,708,5567,-245,0
189,1055,-1469,-159,2907,34,0
336,225,1504,37,-1072,1652,1
-1176,-1226,1344,-286,1862,-297,1
-119,-3779,-3065,-2025,996,1456,0
917,-397,-439,-66,728,771,0
-75,-146,-4887,1086,-1579,-2574,0
2427,-749,-3473,1458,385,2566,0
-2458,2377,-156,-3368,-38,-184,0
849,313,-49,927,314,805,1
-3646,-5281,-1511,-1005,2383,-1115,0
-1152,-488,1811,-1374,3678,674,0
721,172,-49,-608,-212,2078,1
-2709,-4825,591,-1195,-712,34,0
-3108,-1712,1141,-998,-6305,133,0
1124,1284,2788,-1066,-222,1173,1
1787,709,-685,1526,27,-117,0
-851,-613,798,212,755,-71,1
1348,-86,2819,-922,794,691,1
-2179,332,843,-4019,882,-54,0
-58,-2336,-507,49,-898,728,1
494,-575,-3554,-3972,-313,2884,0
-101,-2,615,648,87,123,1
-312,371,-2852,4803,4606,2056,0
2545,-1641,356,1935,-1486,1234,0
196,-999,799,717,11,1115,1
267,1607,-599,-2934,335,-1547,0
112,4392,844,3659,951,309,0
-457,-1986,-1336,-1242,-3182,-492,0
331,2922,-3892,1881,-2902,-305,0
116,633,1227,1761,1608,-36,1
-203,2037,908,-303,1437,984,0
2606,-885,-91,1176,656,447,1
2311,914,152,639,9,946,1
-3914,1208,-537,-1765,-4191,3514,0
375,-1373,-3667,-608,1014,1069,0
-37,-356,1464,-2242,235,-1039,1
-262,1793,-639,703,-74,1788,0
1862,119,-1253,-2016,2792,559,0
22,2969,186,387,1258,-374,1
-72,1375,13,446,623,852,1
2384,4718,4598,1764,-2517,91,0
1375,617,483,-82,3121,514,0
702,1001,-735,-355,168,-157,1
809,468,2195,-1649,687,-19,1
1881,-934,1111,-42,144,681,1
-2969,585,-688,-282,3659,-922,0
2755,2617,234,716,-713,-1588,0
-2372,-2133,-2534,-2251,847,457,0
42,1881,-273,61,651,-614,0
-2871,753,79,1218,-132,2064,0
1914,114,-547,12,-966,-2585,0
1013,955,-236,-1595,1712,1578,1
1048,-22,747,1106,576,1461,0
-1328,1966,-69,1814,-6,125,0
-1245,3303,-2019,-2705,-637,1718,0
1368,1591,-562,35,639,26,1
-1036,699,-81,139,162,452,1
1685,119,508,-523,198,865,1
388,2277,52,-28,66,921,1
-632,-1289,-1227,-1258,-95,564,1
-805,728,792,134,648,806,1
846,-1017,539,53,805,-135,1
529,-1009,857,-465,544,144,1
1442,84,519,599,89,-139,1
497,608,1098,187,141,-348,1
-16,-243,-1121,103,991,2233,1
-314,631,39,672,-1517,1472,1
411,-1294,142,-2425,12,-701,0
-286,706,-1317,-305,185,-366,1
191,1215,2007,-651,-619,87,1
1844,457,42,775,-1016,2489,1
94,1613,688,-436,1908,-343,1
385,-544,-2342,-185,-118,769,0
1868,-1097,-1617,1435,1578,1299,0
1636,564,-1907,-836,-579,1708,1
419,1513,1607,92,517,1817,1
-1832,1694,-498,-553,204,947,0
-4135,-399,2898,1679,6,1843,0
1223,266,313,1009,1039,795,1
2863,-297,8,-1283,4293,-1092,0
-1292,1566,-1927,2475,-1216,1485,0
-295,-1647,-497,1708,1865,107,0
584,424,155,14,1182,1408,1
1516,25,4425,344,-82,-4367,0
1105,2587,2136,-221,-485,1884,1
4034,-931,3435,2256,621,-1609,0
869,-4,-549,284,-752,713,1
-2299,-1474,1057,2002,-2182,1403,0
-893,11,661,-183,868,-21,1
3347,-756,-2258,49,2258,-336,0
826,-265,1919,-314,-301,-4703,0
363,1241,-142,2521,-116,3512,0
503,-272,1127,1471,149,-35,1
2699,-1642,-409,263,791,844,1
203,259,608,-992,1314,2466,1
-1129,-982,-3995,2229,-3309,-1821,0
1223,-1026,13,-324,-957,5323,0
-1346,-1367,-2807,-2236,-97,74,0
-2174,-2688,3612,-259,-326,-2196,0
-311,1474,-4513,-5078,-117,1236,0
-467,43,1227,1043,1157,2027,1
-2504,-1126,-1628,-2738,-3557,-499,0
-3407,2543,1933,-317,-2557,2161,0
2464,1332,-758,-1237,1023,333,0
193,1496,1098,454,32,1256,1
-338,-629,212,827,-367,3,1
-206,1538,797,545,48,1337,1
-24,1794,1012,33,24,-1108,1
905,-964,883,-458,198,318,1
1606,-1472,-1068,136,2289,909,1
1552,-2859,-24,2041,1324,-1989,0
51,2123,-1377,-1188,-2814,-1257,0
-1614,-928,267,-1386,1863,-429,0
-156,81,-431,165,246,1791,1
1,-813,194,128,548,-3049,0
2859,-2719,4514,159,489,72,0
-642,82,1367,-596,698,-475,1
-4826,-317,3071,1859,472,-2239,0
284,2869,-2499,-1418,-1732,1175,0
-22,4086,1806,-328,-56,4099,0
-52,952,2086,533,-106,-1185,1
-916,2383,133,706,111,192,0
-2576,-3624,1394,-2209,-734,-1193,0
-156,47,-3969,-195,93,1599,0
1713,504,755,-66,278,201,1
61,-925,1412,216,2254,336,0
-2192,2466,-36,1581,-2446,1537,0
287,-253,-533,1417,1077,13,1
1632,1392,882,19,2048,-357,1
243,3212,2292,196,-1251,203,0
-3976,-83,-1156,-76,-915,-733,0
2865,895,857,-952,559,1034,1
-511,-75,3025,-1228,2324,-382,1
-1608,102,-2091,1412,1801,1338,0
1263,-469,5319,-885,-4458,1153,0
738,-1241,-1808,1213,1657,2673,1
2776,452,1256,1992,1908,-794,0
527,-326,2292,87,-1542,-2373,0
2658,691,-485,-981,1203,-762,1
-491,898,958,984,1079,226,1
-3327,-2106,-85,-711,1981,178,0
-622,363,4955,95,2209,1457,0
-1201,772,1329,848,-368,666,1
651,67,-56,-372,589,1826,1
-72,-2314,101,708,1073,-113,1
2371,1165,-959,54,-344,1367,1
-125,833,174,-699,-963,-115,0
656,1325,364,-306,82,-1847,1
-144,-612,262,1275,323,-101,1
826,-9,-1505,1602,161,1298,1
476,-78,402,-304,-1029,-104,1
-12,3026,156,111,-3434,-907,0
307,953,552,1189,-988,-404,1
475,168,631,-388,903,-97,1
-2311,49,229,1533,-1155,331,0
3093,-1711,-6,2457,1485,1592,0
863,1243,727,-1421,121,1347,1
-99,-634,3802,1397,-1446,1708,0
935,-1075,2682,-2162,1039,2022,0
-2966,-758,308,-426,108,-805,0
-2135,4328,-1893,3385,116,-4178,0
-3333,992,612,1208,35,1609,0
-2417,511,-281,2647,-546,476,0
1236,-249,169,145,-439,-533,1
718,-1786,-78,-24,3286,-2169,0
2667,-2925,-11,-1116,-139,35,0
823,814,35,742,356,1619,1
687,1088,1456,-2405,-2156,-622,0
-1101,1324,912,2434,1657,4228,0
763,-106,132,-1548,-206,2088,0
3052,22,517,29,18,-267,0
1486,725,-878,746,-566,-144,1
212,452,1214,1597,-1068,-191,1
517,-75,-1481,1747,-4574,-1306,0
4296,-1172,247,195,2514,-92,0
8,-889,2727,231,-2095,-2012,0
-955,673,1031,-319,1544,861,1
358,-1274,1266,-3417,-1201,2529,0
1644,-1006,-462,1579,299,-46,1
-555,453,-744,386,1307,1602,1
-1411,-516,2648,-161,-13,1396,1
-1011,-101,1007,1654,-204,1862,0
3389,538,2853,514,-201,-62,0
-2892,3306,-84,-5154,-19,89,0
496,1011,1212,-445,-1149,-2276,0
2134,2014,-706,-2248,1995,24,0
1214,-3376,-2853,1903,-331,-965,0
-1916,-4232,-1212,2551,1734,309,0
34,-938,1016,11,-1326,1643,0
-64,1706,65,-1336,952,-198,1
455,935,572,1511,2346,932,1
733,1429,-938,4852,-535,432,0
96,528,1326,-918,-852,964,1
105,295,227,424,-47,-1925,0
1396,-23,-931,785,297,528,1
3917,-1711,372,1696,-1204,1526,0
64,-826,322,-1616,2284,-2039,0
1012,2215,256,996,1443,1402,1
-232,-163,1461,79,1,-1078,1
-182,1554,1022,368,36,-744,1
2029,-1886,1922,1161,-566,1303,0
-958,195,575,2097,-832,-522,1
22,-1853,-2333,-2882,22,-285,0
1029,-1248,1042,-1595,2417,45,0
1654,1068,643,95,317,-997,1
1022,883,345,2629,641,-562,1
-2617,1906,-414,551,1113,-352,0
43,-1122,58,486,404,221,1
-1336,75,-673,1779,-48,136,1
1275,-2122,457,252,949,-2068,0
794,-591,7,995,1503,805,1
1174,142,478,169,366,1196,1
-1353,-536,1173,-993,1212,-1691,0
494,2462,898,67,-245,1967,1
-3339,4,-268,256,2761,-236,0
2,394,-124,144,917,1739,1
6,1115,504,1502,109,1264,1
-433,1043,222,-128,-97,-248,1
-1719,-73,-973,3644,-1249,-17,0
1539,1517,-187,358,32,801,1
-1,-7734,1846,-314,-2582,1152,0
133,-1306,-42,1176,-78,25,1
462,289,499,-121,1312,-344,1
291,-271,112,-104,1569,-1023,1
-67,2139,1569,37,-237,1532,1
-1056,1229,1391,179,-1126,44,1
1156,239,772,189,189,742,1
44,1453,-1799,2286,-3644,-413,0
32,-6,833,-2606,-4942,-2479,0
1277,1046,-771,1077,268,254,1
-1459,1331,97,1353,43,1357,1
1913,-45,1358,1034,478,-42,1
1163,149,1118,-81,-184,-404,1
-1811,554,567,1444,1082,-1135,0
-729,-1263,12,-596,41,168,1
1722,85,625,633,1872,24,1
-2094,-1643,233,2699,-18,-6,0
784,614,1098,1617,-515,68,1
1143,1181,401,508,1388,228,1
188,-2903,1572,71,-843,-3244,0
1206,-2389,-3268,206,2529,1053,0
-92,1029,1647,1142,-1602,-987,0
893,3,-2127,181,137,748,0
-98,165,182,768,2662,2005,1
2074,3249,72,-943,3547,-276,0
136,997,645,1894,-1078,-324,1
-545,-268,-723,-708,1017,-628,1
414,55,-534,1823,1574,189,1
346,-267,116,-299,-566,-126,1
2546,1322,198,1802,1582,-409,1
281,-254,4474,-1043,-1402,1589,0
-1556,2532,1109,551,-708,2164,1
-1702,-1305,1581,47,1759,2123,0
-488,-999,-56,462,813,1653,1
-1631,232,715,833,824,1191,1
22,1586,401,-968,283,461,0
3359,-221,3597,1745,-1732,-4272,0
182,148,-449,447,-73,226,1
-705,743,3449,-598,671,954,1
-336,985,1196,84,49,-378,1
427,1132,-464,1487,-769,4483,0
-808,-1726,1079,1964,1144,941,1
2338,2687,2287,524,-1744,-2751,0
836,834,303,-15,211,-314,1
-866,1287,712,-359,1195,-878,1
1818,1595,-1201,-82,1436,2586,0
1319,-29,1561,-1032,182,2281,1
589,-787,244,-86,2239,-72,0
987,-336,632,1342,-2084,-247,1
1561,-2991,881,312,-2637,-2868,0
-495,475,213,1033,-3388,-94,0
309,1691,74,984,-488,853,1
778,-823,-68,39,151,1354,1
1781,564,333,-1186,573,1516,1
-2909,1367,-302,1628,-1083,379,0
83,2193,82,-2544,-299,-152,0
-5,-31,-1414,-711,454,-363,1
-3591,-3016,887,-1574,-1876,-361,0
21,1109,-33,1216,75,715,1
2097,-74,809,-804,-966,-2203,0
139,-376,-1475,1114,16,579,1
-2511,386,1125,461,1437,-1185,0
1199,-593,-767,512,178,246,1
1194,1673,543,932,1276,658,1
1464,123,-448,117,-443,3362,1
-4556,-1977,5145,49,3643,2185,0
773,579,65,738,159,1284,1
-3433,-2282,-2198,2012,-468,-2148,0
-126,1363,171,386,606,-55,1
117,279,-3,-557,-793,-625,1
551,-1284,-661,592,1315,114,1
2064,3851,246,-1797,2736,-1721,0
158,-2664,2515,-2381,-1835,214,0
-4,-2855,-4014,-506,-147,703,0
516,183,1338,-919,2429,1778,1
-1328,512,644,1347,222,-384,1
1985,1637,147,651,1276,-73,1
-1826,2145,1892,-568,1024,888,0
562,-15,-1606,127,495,-2991,0
526,-39,-1559,1072,2226,385,0
958,-218,1148,-396,-192,279,1
-328,732,-1542,175,-3141,1691,0
-1226,1823,2482,-232,-622,-688,1
3665,3586,1911,-4267,-2565,-1546,0
-381,-1451,-1386,2477,81,-13,0
1702,148,1328,-399,-794,128,1
-861,-579,328,-397,13,-147,1
-675,1569,484,3224,21,2294,0
303,2503,1364,-135,137,397,1
159,672,-106,1026,-146,-1646,1
2004,-162,428,3043,1206,916,1
-1,2094,1215,186,-1136,-192,1
169,7,-1,-431,1284,1323,1
2859,1826,-324,-505,1768,1908,0
-308,13,576,-4059,3652,-8,0
57,1269,-838,-577,-778,715,0
1075,-665,706,58,274,1008,1
2607,-2595,-511,-3821,1915,1468,0
-203,448,726,2164,257,-1255,1
-277,-659,291,23,643,91,1
701,298,218,1105,158,1407,1
-252,2315,-68,1003,5,2338,1
2994,714,-1596,-154,382,-1723,0
129,-113,-138,93,537,662,1
-1083,-163,-1701,1928,-101,809,0
-1389,-648,486,-631,1699,-1399,0
-84,-248,455,315,-1423,47,0
-1614,-2787,1699,5523,-2109,295,0
1783,-236,3018,685,-33,103,1
786,-67,1564,1194,1018,2198,1
28,-1578,1292,2,-715,1595,1
-2535,-933,412,-2003,-1206,1497,0
-203,616,378,575,774,1027,1
145,68,-862,633,1069,-918,1
-682,1521,107,697,-3039,-26,0
-3498,914,-1478,-3724,-2291,2177,0
589,-653,439,394,-7,637,1
685,599,298,2734,1,597,0
793,-951,242,-2736,358,-3244,0
-1888,-93,-344,-177,1346,646,1
2648,-179,998,-3678,-275,-553,0
-261,-316,-1472,843,-171,-289,1
309,-3296,1404,-1538,1855,129,0
357,4038,-1129,-2485,98,2639,0
705,-408,1378,-911,596,607,0
595,-342,19,729,1276,1209,1
173,-796,-826,-1022,1119,-61,1
1685,1222,1219,-1027,1298,1903,1
392,1906,167,2166,85,2159,1
2351,-2008,-457,1192,134,2884,0
703,-291,512,-931,2468,961,1
-516,-5593,-1016,-356,1946,2078,0
-343,934,687,3792,-1737,-144,0
96,1596,-683,-407,44,1463,1
339,25,412,-65,-974,1087,1
-489,261,-204,4797,-847,-555,0
598,-673,1747,1655,1735,-21,1
492,1519,1264,841,-723,385,0
2336,-1078,106,2474,2205,-371,0
22,417,-1859,1617,-4626,1554,0
3009,179,-42,1126,-315,104,1
