@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3-5,17-18,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
3704,1583,-714,3504,-1145,284,0
-622,-934,715,139,369,-817,1
-217,1343,1972,2189,-4,-303,1
3458,138,-2536,762,118,265,0
-432,-1546,1966,1176,-474,-958,0
1525,-399,-1877,-3879,1823,1721,0
124,21,-103,-5813,-902,-2559,0
-199,1038,1109,2039,462,-1875,1
-413,2263,-132,1683,-1034,3079,0
-78,222,568,-4,607,-961,1
673,76,-838,2344,1178,-179,0
-185,146,1226,644,27,1935,1
-597,-934,5,-743,-102,-662,0
2409,-558,-993,-1148,-2121,-1357,0
401,96,265,-1,39,275,1
3903,-173,1511,-3701,-1004,546,0
2517,-48,504,452,266,281,1
-1214,-1318,-2488,3813,443,-2489,0
-1548,383,73,-2799,-1738,-13,0
779,267,-975,1041,-2039,494,1
1728,384,1646,2518,2703,1187,1
-1058,1906,2993,1679,-2273,-1621,0
932,276,-644,301,-963,-566,1
452,1594,141,2905,-707,-158,1
-148,1452,1846,-157,1229,529,1
-1274,-1126,1521,-343,1609,-559,1
-376,4,2201,702,-56,-632,1
-8,684,-2181,1921,1445,24,0
1142,3386,-1867,-1169,178,-3683,0
-1089,757,1289,4189,1238,-756,0
39,1295,84,847,234,1605,1
-979,-516,419,-921,781,-134,0
68,-1617,-1012,-2042,1433,237,0
-2108,3254,774,-3335,-4068,-1499,0
1542,-397,1636,1108,1646,-1313,1
841,156,2053,596,-2613,-1055,1
-604,378,-829,355,1924,86,1
-32,516,776,2987,737,2193,1
3255,966,2273,242,-957,-1632,0
518,4857,1748,-93,178,1715,0
1376,-2161,-2241,-827,-39,-1927,0
1081,961,878,156,-754,1106,1
-335,971,-119,-1131,-238,91,1
259,-8,77,795,-21,9,1
1697,1063,96,3593,-126,642,1
-619,-153,-1703,-637,-366,-1502,0
421,1786,232,84,-1739,-515,1
-377,261,-2,537,-575,-1074,0
2125,238,1122,-39,-1737,-971,1
-2581,-1667,-488,2303,1349,635,0
449,477,846,-158,1399,-4494,0
-76,47,1643,2683,3454,-3263,0
-891,-322,1808,-215,552,-125,1
379,-487,176,-303,104,344,1
-2457,-1655,-2743,2497,256,4467,0
562,2125,332,-2118,1565,361,1
-212,1665,1446,-2353,-1796,1389,0
-1103,1134,389,643,1255,-653,1
35,122,-1098,-48,312,-1362,1
271,-2047,-628,-1961,-603,3661,0
671,65,308,1189,2542,397,1
1054,37,1807,-1882,1078,279,1
82,633,-1094,321,545,-1606,1
887,-36,-586,-1033,116,499,1
3781,-145,127,-1337,215,-147,0
-1158,4124,3665,-2738,3222,-1473,0
82,-1611,-412,138,-1541,-291,1
472,-124,1105,822,733,1248,1
-2565,-2537,1707,833,-1385,955,0
3164,388,1372,464,-1784,464,0
1254,-81,-199,-502,158,-2642,0
137,174,733,1491,326,1076,1
556,-782,-1325,-1012,561,-257,0
3233,389,1399,1218,-3322,358,0
-392,409,2358,272,-3918,3119,0
-674,573,1254,2156,-33,-296,1
-438,353,598,-47,752,354,1
-2463,386,1449,-2185,2442,3264,0
-1866,1488,-2305,1363,-1424,-286,0
-757,858,-1317,-689,-74,-25,1
3945,-55,3374,2828,97,1499,0
-78,2342,-448,1771,3375,1707,0
3281,2246,267,549,-406,3678,1
989,1406,-1386,116,704,433,1
-375,-634,62,-377,-365,178,1
97,262,-942,657,22,26,1
-58,316,1215,2612,1051,-5312,0
-2483,3141,1068,-1968,976,-1738,0
-629,1268,324,1939,-203,1835,1
1697,17,1244,2149,245,102,1
1762,-2742,-1908,2584,79,4564,0
1826,177,1678,-2044,-3745,-497,0
-537,-1714,-4431,-1624,4447,-2877,0
232,2832,-158,-845,2605,-99,0
1038,4246,3524,2318,1766,-157,0
-2403,-5186,-338,-1375,155,-214,0
2491,2733,832,-744,-157,335,0
391,638,-73,-58,-998,-1292,1
-1216,-47,-1192,877,-483,-551,0
-298,758,1447,-267,35,-1231,1
-3697,1608,-699,-134,1091,3,0
2745,-4267,1904,-644,1961,1832,0
324,-2092,1148,983,1422,-426,0
-113,1076,-254,1122,679,-502,0
-303,3219,-78,-855,-584,-569,0
-976,1253,2076,2334,-938,2178,0
1245,186,792,41,146,793,1
518,-2418,77,3196,-891,-1231,0
-3628,321,714,2562,1749,755,0
3037,-16,-1348,-33,-1232,2824,0
-1788,738,87,663,-1011,-1632,0
113,172,-1618,877,171,-66,0
2255,-3158,-165,1497,1677,-1331,0
928,-172,779,553,312,373,1
-531,-2715,1136,-1751,2698,-613,0
-137,-525,-14,19,-1353,742,0
-1605,-1202,-2688,1807,-2626,-3326,0
1449,2154,-69,145,1224,-948,0
1883,-1655,153,121,426,-1362,0
3588,2352,184,385,2205,148,0
309,-399,268,664,-344,895,1
2,-37,99,-28,72,-162,1
988,1283,628,-677,93,124,1
-247,-1175,-572,-593,-803,915,1
-217,-661,1186,1451,882,-339,1
782,-17,-108,557,3116,294,1
3543,-496,-2407,682,643,-1967,0
-247,-2776,-592,-4348,-3,-94,0
-67,-437,1103,35,124,-1012,1
2329,-685,564,716,55,-127,1
105,1584,343,-545,305,441,1
-881,883,-942,886,1455,912,1
218,418,2137,1867,769,-116,1
-92,1805,1072,366,-224,1476,0
218,-709,1034,26,448,-178,1
284,-2672,-1234,393,1623,-4638,0
632,46,-133,-1287,909,-56,1
188,-1664,-113,-197,794,42,0
1446,-59,1536,1472,896,1103,1
194,522,-613,-767,-648,195,1
1526,-22,-725,972,-962,1465,1
115,87,223,994,-911,-965,1
422,-412,31,-829,-3646,294,0
683,2444,167,-719,-783,452,0
1465,2248,1536,352,1635,-924,0
-1004,-2244,3089,-8,-1811,-406,0
11,203,1345,946,105,2244,1
1091,175,29,931,1051,866,1
306,727,1014,1468,709,646,1
-1222,6,342,357,42,2059,0
386,-129,-851,1496,-102,-36,1
25,249,1214,497,-134,882,1
601,-285,3155,993,-817,-151,0
2979,92,168,348,269,-52,0
-1492,87,124,147,2681,6382,0
-1038,1181,286,-638,377,-942,1
682,-179,-65,574,1471,-429,1
38,-407,3362,-48,-3766,-308,0
-352,707,-1148,1428,-122,864,1
1187,1318,-312,14,1212,-35,1
416,926,5,-497,31,57,1
1137,975,1523,2022,883,51,1
34,-69,-449,208,3157,106,1
1401,-49,18,1299,1201,245,1
-2824,-106,-55,1249,-427,472,0
479,-768,2384,238,-466,94,1
-3585,3039,-3697,-144,-4102,-2635,0
128,-466,533,-254,-667,184,1
-385,25,394,836,-316,16,1
-207,418,-351,67,2257,-1581,0
-599,1721,-407,-602,798,774,1
1418,2991,372,692,473,216,1
-159,51,757,-1715,-1825,-3179,0
91,1554,209,158,125,705,1
-1541,-1937,15,83,-505,1604,1
1281,1031,5,-1491,1265,2682,1
1434,-155,1519,-881,683,147,1
976,-231,-42,2105,2311,-907,1
215,1348,125,636,542,8,1
-321,1154,427,62,-2,7,1
-852,3242,-272,738,-4386,-582,0
163,-783,877,-258,1627,182,1
-991,234,536,5375,2183,-408,0
344,35,-1024,968,887,-525,1
-1153,-593,1218,1929,-323,101,1
2532,501,2637,1637,679,1194,0
1054,1381,241,1298,-96,1183,1
-2489,-2936,-1693,1081,52,2871,0
1048,-249,-45,165,1802,746,1
1623,532,136,448,1304,133,1
1182,1412,-23,429,917,534,1
-422,139,536,-529,1324,-167,1
1199,1815,-1008,699,-377,-128,1
422,972,-122,126,-2386,-1277,0
805,155,1572,-1001,-68,1276,1
-926,1625,676,-15,1223,-242,1
12,465,1364,658,2326,141,1
1361,1405,2939,1433,-1335,-68,0
-339,-18,-154,1,-526,694,0
1066,938,1549,209,794,1006,1
-1256,-2087,2487,-9,138,-304,0
4,-4138,2072,-163,1264,1571,0
1375,-2,1137,453,645,-1461,1
-9,-2041,9,-395,306,-373,0
793,-2017,-1435,-42,971,203,1
-5,68,147,895,-2096,1027,0
-2336,-382,-3935,-1069,1208,-25,0
76,-225,-262,74,-54,1062,1
327,-3,229,-129,113,-462,1
-133,798,-1752,1319,909,624,1
3295,-762,-2121,-143,2478,-144,0
2166,-461,1225,-142,-2298,1677,0
-2937,3217,-896,-9,-607,96,0
-28,-258,13,-152,2689,-206,0
833,-31,-75,434,-703,855,1
62,-2584,-1645,-2706,305,-211,0
-3,-154,1264,2779,1414,54,1
-889,-63,-639,-2503,15,9,0
-332,1637,77,-1147,674,42,0
364,-1352,-8,2048,-439,-1213,0
-2341,685,1188,53,4243,1233,0
992,4167,-2736,923,-2151,2836,0
1574,-4488,-3125,165,317,-46,0
-202,1943,-48,-2228,2898,-2393,0
-18,-3121,-2313,2806,-728,-2094,0
-286,1554,-1664,91,-1178,286,0
-146,3419,-778,-3151,2919,293,0
-603,111,-919,-387,262,1097,1
-1656,144,1543,-1153,1262,-149,0
-358,-126,-929,-98,1314,2424,1
556,316,-75,-1138,2235,-1731,0
-1559,2069,-1509,1234,955,2178,1
-445,1511,-3257,3328,1529,404,0
-2024,-77,-64,13,195,1291,0
-501,871,-1558,-548,-962,-556,1
646,1325,-33,-147,1002,891,1
-1258,505,636,-1135,-28,-1245,1
1383,1633,-316,1183,-13,577,1
-1796,-432,1378,1849,342,-1354,0
-2,-3006,-3213,-1896,104,473,0
-942,687,835,2447,926,1258,0
-772,3499,-2851,-1998,-969,65,0
-316,-93,1106,-877,1508,1607,1
3393,945,-52,1081,783,-221,1
-1689,-2888,-989,1317,309,-326,0
-1,2508,874,1082,623,104,1
31,7,-181,168,-35,2572,0
-211,-1034,45,115,2656,1262,0
987,-714,451,168,185,-41,1
-137,1985,204,-1052,684,939,1
-104,1466,-394,143,-343,-272,1
-2829,-49,2405,2454,-236,-1794,0
1749,672,-31,-34,747,-995,0
878,1665,1397,1519,58,213,1
823,-306,-1213,1822,-5365,584,0
-979,681,2005,288,-442,1802,0
26,2008,136,-38,516,-758,1
837,1157,-1605,-169,666,545,1
-21,-1556,1202,-208,-4497,1945,0
-871,221,-1295,275,492,3368,0
-528,-532,2909,-1605,4486,885,0
-242,4,1383,598,411,2386,1
821,1426,-0,1663,174,-627,1
-1191,2292,-223,-71,733,1567,1
-14,238,-418,156,188,1124,1
517,842,-412,199,282,-53,1
523,1634,-1993,-111,257,-3272,0
2732,-2288,357,779,2373,2605,0
-421,-2114,3665,-1336,1529,3435,0
1379,811,2219,1082,-391,-724,1
-1336,-1625,338,-2373,-3082,-868,0
2922,236,-54,-2487,-142,2562,0
1981,-1433,-3014,-2932,-425,-1591,0
116,283,-777,-59,-1334,51,1
2421,334,-591,98,-446,1826,1
3673,1606,3172,-794,-17,-997,0
-433,77,523,1345,648,163,1
1211,-856,1822,796,892,-741,1
-81,-1261,68,174,1853,39,1
838,908,1047,987,1232,1922,1
612,-1907,-1832,-4017,-1263,168,0
665,-4,-1086,217,615,1066,1
255,-2489,-787,-367,2212,1712,0
4018,618,2109,-193,-721,1691,0
-47,-6127,-2023,1525,1007,2973,0
273,186,-205,3316,579,2263,1
203,-94,538,-126,-272,79,1
2671,484,274,493,-1452,-664,1
-1459,-708,-727,1538,2969,2131,1
-533,564,-296,-319,2311,438,1
67,-895,-809,-1164,1713,3082,0
1301,175,-1447,-117,-939,-2029,0
1107,1055,-24,1854,952,-185,1
2665,959,901,1536,121,-65,1
-1032,1156,426,-2056,-246,426,1
429,964,933,1132,695,49,1
2714,-1713,-166,-1218,1416,2142,0
-1221,225,118,-841,1707,-1758,0
2411,1399,253,-2344,862,-2081,0
743,495,881,1293,234,-295,1
1565,243,-647,103,778,203,1
372,8,214,2817,281,2579,1
252,-1122,-121,-78,-1065,-966,0
132,448,-118,252,-907,-476,1
2873,8,-783,127,1026,19,1
-4109,2118,-4257,2044,443,1904,0
-2094,2585,202,-3614,-1851,-2422,0
198,-78,-83,474,1257,444,1
-109,-316,1397,-1159,-1212,-11,1
472,-222,1396,429,1837,489,1
-3,116,-1974,-889,-773,-2454,0
-327,-1756,-1525,-364,-1339,2757,0
1102,1372,126,1018,-1768,124,1
1362,-3853,3147,2184,-417,1118,0
1204,1619,-122,95,838,-605,1
-38,-3057,1859,23,2736,236,0
12,-954,1656,683,-122,-308,1
358,1494,738,-339,511,-47,1
-1896,2619,-169,1179,428,-206,0
-313,6,1501,-1165,-1759,63,1
1122,1049,2521,71,-1215,964,1
101,-439,737,1592,-1306,-3685,0
152,-1164,897,1006,106,-579,1
736,602,113,-447,816,782,1
-2444,-2072,-743,497,-1364,1763,0
1217,-1805,-666,504,-173,-1506,0
665,656,-3353,1799,3451,-576,0
-71,1441,1191,2657,855,1935,1
978,299,1754,1671,1313,1326,1
886,-2489,708,-1814,-114,-1669,0
-951,1642,655,1622,2005,939,1
-666,3235,-1041,142,-2447,-1274,0
1341,785,-1261,-3621,32,-987,0
88,1701,-16,-1659,-3174,2607,0
-2489,768,1733,2573,3315,-333,0
-1138,2349,1343,-319,-348,3502,0
956,1398,-884,397,248,1204,1
153,-5,1094,-1259,1152,95,1
529,1641,1017,56,976,-598,1
4676,4688,1804,-1828,1619,-57,0
8,2113,833,476,-475,-1133,1
-1693,-2553,-18,-873,3311,-3164,0
497,357,1232,-442,433,975,1
2821,-1853,-3577,1861,1113,6896,0
1151,-1104,902,177,191,314,1
-1667,-198,6219,-656,1327,-3456,0
517,-5,1094,-1732,24,2137,1
516,3545,-3116,-2383,796,-1035,0
-1362,1792,-77,851,306,1341,1
-712,122,2057,704,1384,-87,1
3251,2765,-2712,1111,1721,1065,0
-1378,-2103,2025,577,494,1758,0
-855,-513,-305,594,-102,1078,1
2354,1422,1887,-2385,-207,3049,0
1699,6,1337,-254,-5,1191,1
1624,1397,1248,143,1416,338,1
255,1547,-267,-1082,-1688,-328,1
-2501,-2287,1282,2406,-2482,-417,0
666,-973,625,-256,711,891,1
868,-1214,2162,1096,-2642,3973,0
-585,-275,-164,2037,-2206,697,0
539,761,24,-13,4,-98,1
-2892,4382,2184,-91,139,-3685,0
3028,935,-372,-141,-0,739,1
-895,-178,1804,-1246,856,-924,1
4015,1143,192,-434,307,115,1
6285,-2228,-2754,-1098,-2114,-167,0
-471,3169,745,-6523,-1181,-692,0
1631,56,2,851,676,-219,1
251,-4,-952,794,1344,1328,1
31,1116,136,187,454,1127,0
1816,561,-435,-841,165,2138,0
-222,1019,-382,392,-574,32,0
1252,-1466,588,-829,-669,-2179,0
137,2135,-816,-679,132,-1464,0
-137,2458,868,-1114,1181,-206,1
-25,-151,1977,159,1561,-626,1
-1787,-363,186,-1409,-869,978,1
-2607,1737,819,2528,846,-2148,0
2461,-497,1706,-1958,-3798,355,0
2055,2464,1351,-1665,-1786,-1369,0
951,713,4713,1252,2963,-615,0
-718,379,-872,295,3171,901,0
553,1063,2886,1458,4411,-227,0
79,1293,-1073,786,-1365,362,1
-3094,1715,3258,61,-2287,-654,0
198,288,93,-345,881,-96,1
2274,2367,465,-1624,694,-415,0
-848,1947,4491,-3469,687,-681,0
-325,1251,793,-699,-748,823,1
77,201,939,-184,93,-2025,1
1314,-1845,-1177,276,-1521,442,0
253,-566,3054,-27,-2738,-1058,0
-1707,35,1158,-2831,-1416,-216,0
-2339,3297,-1824,-6134,-181,3253,0
-219,328,-1623,-465,1358,258,0
654,-214,1596,-246,88,-436,1
1206,-4544,-127,-225,699,753,0
964,2292,1167,-3988,-233,164,0
-3286,861,-2808,3698,-2091,-1342,0
-815,2935,984,1592,-295,-239,0
-444,1033,1773,-1044,1217,-836,1
-2665,1026,3525,-1377,-136,129,0
1917,-134,-1984,-4532,-391,905,0
2703,4355,758,-2263,209,2415,0
991,43,1222,2204,-768,-341,1
-2722,342,759,1635,-1203,-89,0
2238,2383,-3229,529,-747,-985,0
871,-35,-666,14,1022,-938,1
735,12,-1024,-743,1523,-198,1
-283,918,-2186,-249,671,563,0
14,315,862,683,-1227,547,1
1372,136,-1528,-112,14,-283,1
498,125,2328,-992,89,1744,1
2482,-927,-1973,238,1555,-1828,0
1502,1591,-1296,522,-154,721,1
2282,-182,-736,-1066,-396,1319,0
208,847,-1362,-24,-304,-56,0
-41,753,721,1298,2151,1041,1
1211,-699,-776,124,401,2035,1
112,975,-2878,1966,2455,-3211,0
-86,123,-196,188,674,235,1
-974,1684,14,9,1928,145,1
-518,372,203,79,1236,991,1
-314,19,-1277,1548,961,-158,0
1762,1026,-233,777,-817,326,1
44,-145,708,1626,893,-1595,1
277,1181,1512,723,1,-132,0
272,1353,523,-614,587,107,1
-318,1641,-1881,-1934,-2115,3583,0
3668,2401,-827,1724,566,-141,0
246,-502,794,-122,-1139,-46,0
117,1356,1232,1617,874,-601,1
98,1533,-1917,-4341,-1261,-1194,0
-204,935,-2092,143,131,1465,0
1225,1176,443,577,-1073,1344,1
119,97,932,-475,132,1362,1
-56,726,189,-1238,-1061,2241,1
-97,423,-112,-1114,-1499,-2063,0
2312,613,1552,-3482,2412,216,0
912,-1526,1034,-226,1572,981,1
3391,585,978,-108,-325,765,0
-1145,3319,-2148,824,-2295,1665,0
3,-138,-103,-7,367,-809,1
94,-16,-241,-574,-518,-1494,1
1073,-2314,-1463,2369,2618,-7277,0
-181,-189,523,161,798,-1175,1
-4079,38,947,954,1689,-704,0
-2079,-4657,-1609,1842,143,1863,0
-612,-1827,1178,-1107,-45,-1123,0
2522,1359,-1031,-1727,-76,4422,0
707,794,242,55,-303,1956,1
1005,-655,1121,288,-649,-1594,0
1049,-274,1465,193,841,-459,1
603,-538,35,327,484,791,1
1732,-419,1452,42,1336,-1516,1
844,-148,117,568,-231,1594,0
-1196,904,98,-2073,-232,969,0
1179,-1408,-962,-1189,-5015,1331,0
-2436,172,-829,-1101,632,-2562,0
2527,552,1883,1263,-336,1447,0
3508,1238,-624,2538,345,968,0
2748,-1714,-698,-912,773,617,0
657,849,264,-532,-887,833,1
-893,1559,-2723,-434,-2376,-772,0
-185,-4,-663,-918,-678,1327,1
1108,-1707,555,-274,-939,678,1
1715,1046,459,1768,1382,97,1
159,809,513,-83,536,-985,1
333,5662,2467,-2813,833,3229,0
1259,756,487,1991,-866,21,1
1469,876,316,502,-1613,1795,1
132,1018,-386,1396,1414,511,1
-228,655,49,251,-838,1716,1
62,3465,2204,-864,-1202,708,0
-3491,-1156,3451,-628,2848,-504,0
266,-374,1454,-718,632,1965,0
59,-3968,-1158,1402,1655,-2434,0
-52,806,-972,-3083,-381,-452,0
221,1814,2289,-2833,1002,409,1
-304,68,103,-852,2025,84,1
111,761,-122,-662,857,346,1
995,-1079,-901,-678,2761,1698,1
1913,-302,2454,1462,1082,282,0
1679,-588,-455,-906,606,1791,1
786,-2587,-976,1383,2711,1866,0
-632,-123,226,538,891,1334,1
139,286,778,-7,508,-36,0
972,988,-1206,-755,3401,146,0
-244,797,963,155,-68,27,1
-1839,2758,-2264,-1217,-173,-1321,0
-1543,1364,117,-66,42,4659,0
-944,8,-1649,-2152,35,179,0
2435,-2249,-2461,4062,-713,221,0
1281,-713,989,1767,315,323,1
416,874,99,-491,248,2449,1
-654,-353,1131,-214,106,-661,1
-1186,-4428,12,-23,-817,619,0
-1768,356,715,-1254,3388,449,0
1211,-1043,545,-375,1078,-511,1
-1673,-4291,3251,-1266,-838,-3334,0
-495,927,203,76,825,712,1
