@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R2,7,9,12,15,18,21'

@attribute A2 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1677,961,1271,2539,1303,-96,1
-48,3059,2718,859,1245,1803,0
-1511,969,-17,-246,-156,-1142,1
-466,-943,1177,1013,-72,698,1
-2491,2254,-549,-409,4,296,0
257,2152,115,1781,1284,624,1
806,446,64,1851,2012,49,1
76,-366,-1128,-1752,-912,-1874,0
-1816,-561,-384,8,-3767,-3405,0
1915,2577,-1726,1414,-1153,-98,0
-985,-16,611,2978,-414,361,1
2589,178,-122,-3362,3545,-3078,0
1766,1502,-352,222,2148,1264,1
1868,518,2606,-1025,1008,1866,1
678,127,-51,1211,-558,297,1
-3088,3605,-2848,-361,1387,-1237,0
-1172,-602,-1422,16,456,303,1
43,-267,-145,2066,2218,934,1
1232,1002,-9,-824,-139,-1562,1
1234,-109,1036,3461,1781,708,0
1269,-676,-828,1668,313,-312,1
-1045,227,634,1926,6,-527,1
-591,-402,993,-716,1981,-1613,0
1384,5829,-1171,-2,-2181,-434,0
876,-36,-1457,1139,-506,-207,1
108,-467,2006,-273,1663,-2792,0
1857,-3046,-2145,-6,-218,371,0
4081,319,-1588,5526,1154,531,0
-436,-584,-777,263,-2236,-54,0
904,96,691,-112,534,1457,1
523,-2467,-2165,-535,4766,841,0
263,1789,364,-1483,-3667,-547,0
869,23,1886,144,218,1161,1
2567,715,1794,-1702,1026,-564,0
389,1037,-291,1055,703,-1357,1
1782,1199,-56,511,1716,-1048,1
2485,126,905,126,-329,-678,1
1265,882,-928,2559,576,627,1
-5,-285,-2362,-2149,3121,1389,0
1566,-683,-1222,1655,1269,4801,0
1622,-221,-1137,-52,-688,-1853,0
77,523,-1425,-2858,457,3056,0
-851,-2955,2432,2693,-1914,-4945,0
1229,1228,2711,2607,-3428,-2846,0
1315,1842,674,-379,263,-94,1
1604,-1,-514,2062,-991,1362,1
-4613,-3669,1155,-829,-899,-397,0
3798,-866,17,-1278,-17,-656,0
-1886,684,-253,-122,-2449,-2473,0
3787,1823,1172,2776,-203,-1138,0
-65,2262,-1469,876,264,272,1
69,555,307,2084,-157,1283,1
96,1895,151,1576,-404,-1497,1
-1124,-616,441,1965,1202,381,1
58,-1214,2391,718,395,1245,1
824,15,1806,-128,919,1762,1
1,-238,-323,549,192,-138,1
174,-2131,-369,-3217,248,3631,0
-929,509,2539,-868,1522,-113,1
1513,1371,2815,-209,-3596,1943,0
1364,1649,1011,-3176,-4704,-3051,0
893,1822,-773,-1051,4268,2543,0
62,298,16,826,1764,1442,1
3134,135,1372,197,199,267,0
-178,708,794,524,4132,89,1
197,1148,3102,-1298,2542,2689,0
473,-373,1036,1104,104,-1083,1
761,732,867,648,1975,486,1
-36,463,871,553,201,377,1
15,503,1051,-177,55,1969,0
53,1809,1221,-74,452,2322,0
598,-726,2269,-3,-966,432,1
1664,114,2176,1155,2109,3175,0
92,712,278,-775,-392,3062,1
451,1334,178,531,-358,32,0
596,41,157,297,135,-459,1
-1633,-3134,-192,362,227,-1989,0
-228,206,1336,-3729,397,552,0
941,2121,674,-1042,-922,-1008,1
231,-593,-269,385,-852,3139,0
-543,8,-2313,-84,-138,1182,0
12,642,-542,798,14,381,1
-1,488,2133,85,1826,6,1
1395,1001,-179,2405,48,-1273,1
547,652,1842,129,1173,22,1
511,14,-427,-916,-205,3436,0
-109,209,36,-1074,1544,-781,0
-157,-852,78,-646,1085,-512,1
-387,-386,86,-186,805,-706,1
184,879,-352,493,-818,589,1
3889,256,4919,843,-197,4262,0
2847,-515,-1,-2098,1642,-1675,0
3618,221,4758,998,-1399,188,0
141,2474,-348,804,1323,-129,1
-1198,2728,198,-83,-187,265,0
-2212,4296,2,1556,-1878,765,0
-58,-45,-1933,-918,-748,1896,0
182,-2,-518,3256,198,1315,0
-3142,2767,2189,-3649,-773,1063,0
499,357,-2721,-145,2753,2671,0
-167,-271,-997,-1645,-1065,1509,0
877,94,-1312,308,1022,308,1
-68,-4,-27,-374,-958,927,0
1311,1097,737,449,24,1005,1
234,-75,494,3557,1148,158,0
-39,91,1084,966,-1766,359,0
834,1068,67,215,3627,1118,0
504,-932,836,1539,1198,225,1
282,-1072,955,939,-252,447,1
2898,888,-1181,-274,687,214,0
-238,-2802,-2849,597,1,4212,0
1234,-272,732,-74,-1054,242,1
-1109,-381,-15,-1994,-1223,802,0
-446,2474,2,-333,3273,-46,0
316,472,1704,452,-382,-465,1
5056,-1387,23,435,-13,3363,0
1566,-748,2247,-583,1036,1057,1
94,-1128,1796,-356,1145,2348,0
435,643,2706,189,88,147,1
-1006,64,1629,1174,1101,2076,1
1024,-1281,-1603,-2422,-1057,-3934,0
3469,401,-1637,1012,57,-168,0
-264,1417,1457,243,942,-222,1
932,-822,3319,1328,1843,455,1
-1674,-2,1221,414,-927,369,1
1331,-1585,1754,-1446,-12,3674,0
-69,348,915,1875,2025,253,1
1998,612,2892,2989,797,-1042,0
1788,1306,948,73,-617,245,1
1734,919,1883,-548,-248,1233,1
382,221,418,2545,-1612,1315,1
781,706,788,3718,529,-1018,1
1719,-715,-242,1103,221,97,0
586,-5,935,-122,347,-45,1
1119,-1215,1053,1436,-2978,866,0
1298,2021,1127,-1922,-26,931,1
1023,-1113,-269,256,1568,475,1
2505,111,-707,768,1875,-106,1
136,569,238,143,-41,-2344,1
232,-2409,-3313,-2305,364,-3991,0
-3342,1173,545,217,-272,2419,0
-55,325,1052,434,2653,-2355,0
14,-23,-25,-161,1272,-669,1
2536,-1105,-1446,-2329,-1945,5041,0
-2,-77,-236,466,-193,18,1
1269,759,2449,1024,2079,-53,0
839,577,361,-1028,466,473,1
349,2274,-1484,-1166,538,401,0
-68,289,-1493,1394,-2364,-704,0
-829,-2819,2289,-83,-1694,-2265,0
821,3048,241,1959,1577,2201,1
1206,1589,1277,476,544,-838,1
61,1573,2382,1027,348,1726,1
968,3,895,-343,226,633,1
619,598,1978,-2205,134,-18,1
884,32,471,1916,1732,839,1
296,1351,-64,704,7,1772,1
2454,3019,1565,128,-1194,-1099,0
682,1407,223,-1384,2055,316,0
86,1978,2269,316,-1239,-6,0
42,763,2546,802,299,-25,1
1036,-3615,-162,-2019,2619,-4003,0
1639,1365,664,539,366,708,1
-2889,-913,797,3136,2112,1208,0
1311,-221,316,596,82,879,1
61,964,-245,1567,76,728,1
-3447,1169,2455,-598,-2337,1994,0
-172,112,4514,2913,-2477,-2002,0
-313,-1332,-4546,1455,-1725,-3321,0
-1545,-252,-243,-742,-197,-2797,0
1066,646,-86,791,966,-785,1
-1269,-1255,387,1264,149,128,1
444,-9,1,11,92,561,1
-298,51,585,1385,409,1119,1
-474,153,-371,-1276,1155,82,1
33,-572,1136,732,821,-64,1
2031,-413,-67,483,2689,-4755,0
1907,2307,107,1134,-837,614,0
144,-923,-1283,-2,-328,726,1
373,-325,7,-472,-895,1496,1
-241,-539,14,644,-757,-1148,0
1671,274,-1548,-706,834,2922,0
675,123,18,-85,1285,34,1
215,-831,1702,2067,4219,1812,0
-1421,-3179,554,1806,693,224,0
-2461,673,2071,3686,1262,13,0
-2692,-955,-1058,3702,2056,11,0
-59,309,3968,1545,-3546,2772,0
-1526,1877,682,2583,322,-202,0
79,581,552,921,-411,-1557,1
672,1864,1214,1087,-2263,601,0
9,-271,1344,-1097,-362,-881,1
2761,1421,56,1106,662,948,0
-183,-2096,2717,1762,-2601,-872,0
-75,-1518,114,-662,206,-1426,0
-3617,359,1046,-2791,-1835,1084,0
621,-2528,-4417,712,-359,-174,0
738,1556,1636,163,118,-308,1
-14,1465,1434,-1031,332,39,1
1494,726,1193,2739,-572,69,1
-549,3784,71,1455,-7,-2335,0
222,416,1407,2025,-54,99,1
-1772,-478,-1716,-179,584,-973,0
656,-296,2033,-338,754,534,1
-801,-3169,643,2302,964,2502,0
736,-22,1144,44,1265,522,1
2249,-18,1617,964,292,986,1
334,-961,3512,-671,2752,267,0
1538,1258,-97,308,72,118,1
-1052,-2581,68,-1985,1546,681,0
-847,187,-547,1212,829,2289,1
1766,2019,-266,686,-62,708,0
5,-88,-873,-532,-425,-66,1
804,-148,959,2242,-512,-579,1
205,748,186,1975,129,1994,1
5889,-3152,838,-1211,2268,1048,0
1325,334,531,1697,1552,466,1
385,175,-718,-198,576,-208,1
82,-35,2331,1368,1794,597,1
-128,4498,1056,1963,-369,859,0
98,-1818,61,-143,-582,-1745,0
-1847,-2186,3842,-1332,948,-784,0
-1393,1027,1098,1287,115,23,1
-803,-806,756,1809,862,-1103,1
1465,5,-1408,1562,1269,-625,1
1303,18,-1747,995,343,-485,1
-1482,61,-638,1531,33,583,1
1515,-1212,681,39,-282,59,1
-785,5,2092,-1974,-402,903,1
-99,146,-724,478,49,2091,1
181,1622,2252,979,-814,1182,1
-1045,-2214,496,-2378,239,-171,0
98,43,2648,658,1385,381,1
-1353,-391,107,1359,1391,55,1
-3903,-61,-2433,-1096,-421,-2592,0
-2163,1013,1379,335,708,752,1
-235,3578,76,928,494,1897,1
-13,944,1044,1075,-412,354,1
2352,282,302,-126,-567,858,1
744,-1148,-1237,58,-1244,-74,1
2995,1245,1497,228,-1276,1331,0
-652,335,202,-1221,-72,-147,1
-485,12,-1294,-16,-758,-1903,0
706,954,1148,-596,-17,2,1
94,247,446,1464,-136,852,1
-476,-1154,-792,-28,21,-4752,0
1069,537,3464,715,1729,1451,1
-2131,-3151,1506,-944,-1327,-1593,0
1508,1757,-213,3716,-773,5267,0
768,974,139,-333,36,-1422,1
-14,2326,246,-353,-1676,-4319,0
-2766,2656,-243,277,1884,1191,0
-366,0,67,802,884,295,1
1877,2011,1211,669,-722,1198,1
1779,1712,-742,407,328,-491,1
-1396,1362,-441,528,-2435,136,1
772,59,254,39,1024,3047,1
1183,1543,1757,-93,934,1187,1
875,968,139,941,-203,369,1
-381,-2159,-4978,-29,1896,-514,0
1529,1004,55,2692,165,916,1
1231,937,-804,295,96,1015,1
1774,1672,-1347,2534,1108,4268,0
544,-204,2689,151,737,1768,1
-3231,-308,-1622,-3935,-856,629,0
-568,-317,-2221,-786,-273,-1721,0
-1546,-178,-135,2881,-225,-1221,0
32,-1358,-2135,2125,1649,1158,0
-825,-1952,-1928,1092,1104,-2673,0
131,-486,1548,2052,973,1544,1
-4496,937,-2973,-974,148,-2641,0
394,-461,228,13,-2191,-1554,0
-704,3148,-757,647,708,-1035,1
917,-122,-396,626,1794,654,1
14,224,571,-399,1257,1947,1
1211,-1557,-2945,1194,503,-786,0
672,-47,-84,126,-637,58,1
869,454,306,-208,629,-632,1
113,-1401,211,1376,-902,5,1
-2024,2134,-145,459,582,-967,1
105,1277,336,-247,-673,1276,1
-2428,1736,1272,39,84,-961,1
1547,1341,408,288,806,-69,1
-171,-1452,144,3226,-1394,-286,0
1871,1374,545,2018,-21,-1696,1
-94,1342,945,-364,2704,1478,1
2261,841,702,1969,388,358,1
1412,-767,1208,-2174,-2297,-2862,0
-47,779,2679,-2588,-604,-1277,0
423,-231,863,2146,604,542,1
-516,-2559,3064,3366,-2036,-869,0
-54,-162,-635,-952,-2705,-1372,0
1986,18,975,756,-36,1402,1
64,987,-588,1905,3,835,1
-293,-2053,-531,1442,-1852,-213,0
675,4299,1595,-594,-4358,-301,0
-5012,-406,-1131,1816,3568,4427,0
-1134,652,-1118,-2914,376,4811,0
-134,277,-295,141,-1277,2968,0
-903,1681,-1173,-753,631,376,1
-748,1452,2749,1072,1222,2096,0
843,4198,2532,-1472,694,111,0
-59,-473,-494,1204,1637,-1753,0
-863,-2168,-94,931,-917,-3484,0
696,-684,-267,607,407,1871,1
99,343,528,226,1211,855,1
-829,953,1641,1492,429,261,1
1438,-2326,2879,43,-1379,38,1
2158,-2534,1047,2156,1297,-1461,1
166,159,-467,297,1024,-36,0
814,-91,-356,-627,-419,-47,1
-2088,2374,1288,945,-676,-4568,0
1455,-617,81,1098,-2576,2193,1
1859,429,-601,257,-389,248,1
104,35,1107,723,74,484,1
-1545,34,-2537,513,3166,3519,0
9,774,-714,-38,-2135,74,0
879,729,45,1177,1472,-1145,1
-1514,-147,528,737,977,-1494,1
-1474,3463,1931,-695,1012,666,0
1638,1694,457,1762,-744,511,1
-431,1476,-593,1916,1179,3247,0
107,518,367,2224,-26,407,1
74,386,-1499,1714,-3652,1286,0
1084,119,-798,-338,1674,-41,1
-311,-1332,-3345,1739,1946,-181,0
-832,2245,4,826,-132,1686,1
-1106,3011,1008,-2027,-2612,-2045,0
-3236,-676,724,-292,749,-388,0
-3809,689,1612,1224,-832,-468,0
-1573,-237,2354,-599,-4075,-4034,0
-953,-1927,1593,-1989,-296,685,0
832,2014,-3451,2925,3287,-2082,0
-2567,1278,-1898,-2027,-84,-3529,0
3888,-194,-252,-549,988,-815,0
3703,1714,-1663,-1741,718,4324,0
96,1419,1881,-19,52,-3138,0
-1136,1184,-521,-255,1643,-246,1
176,2012,1003,459,895,-55,1
1481,-29,386,-1921,-4882,-731,0
538,638,1034,12,466,-472,1
-1872,2353,-3278,1854,2131,3345,0
734,-207,1163,1227,-32,-849,1
1609,2374,-22,876,3876,5544,0
-61,3328,-193,-537,-1529,1753,0
638,-5983,-4238,1536,-1781,1514,0
571,208,613,252,498,-1244,1
72,-809,54,168,136,1307,1
-696,-889,-1311,-106,26,-252,0
708,-473,-536,1012,-442,-74,1
-869,-129,496,-267,193,-2352,0
1882,1404,27,123,1266,454,1
-1598,494,-3461,-1696,-42,67,0
414,-89,233,343,1813,845,1
1995,1428,604,61,856,771,1
-3514,36,79,2938,124,-744,0
-2418,-3832,-389,-966,273,-2072,0
-2008,338,-301,2414,763,-2603,0
53,-59,285,7,-759,1662,1
5412,866,531,-719,-1238,174,0
-494,126,1029,718,-1482,-318,1
146,742,663,146,691,2184,1
-127,776,-164,4,696,-1019,1
5334,-1491,-1544,1222,2146,-493,0
1518,73,1107,-713,459,-1684,1
703,1432,161,1107,-667,581,1
-739,-2348,-343,-795,1172,-324,0
-135,-35,411,889,284,36,1
-2067,1536,3454,-1336,276,378,0
2359,-822,5158,-3122,1572,-952,0
805,846,-719,474,739,1143,1
-5861,-1246,4384,-11,1782,-3482,0
1177,-11,1592,1038,-97,293,1
-3164,-247,2141,942,-452,2092,0
3878,-58,-349,-1782,2535,418,0
1504,-992,-853,1474,224,-2967,0
498,536,-48,1628,1196,-56,1
707,1038,1841,1741,208,-2058,0
1321,519,106,1198,-6,1147,1
-2048,-2767,-3976,3741,-2271,-1162,0
-3229,-742,1048,-1223,-779,-8,0
-794,-632,-1315,4063,-191,542,0
3694,85,273,6122,-904,-778,0
29,799,153,-1153,1263,1154,1
1337,2821,268,75,-1636,377,0
5,-144,-1112,1008,-187,-4026,0
-2401,1656,-1099,-445,-2546,-84,0
37,-64,304,191,-7,247,1
1399,766,1104,736,-2154,-767,1
413,1699,-3358,-445,-1836,-2366,0
606,991,288,354,16,559,1
-86,-683,-1872,-56,297,1488,1
1588,1051,2046,-93,435,1228,1
892,464,2092,1463,-1588,1116,1
-615,2194,1826,2345,-73,-1868,0
-115,273,231,177,342,-135,1
1428,-2238,-1025,-1108,-538,-2023,0
79,42,184,1262,309,852,1
82,767,4,22,1387,-167,1
-1678,118,4189,3747,12,715,0
1853,27,-828,221,227,34,1
-17,1603,89,-5773,-1519,-1266,0
244,2084,-918,421,2059,615,1
-606,2084,1923,41,69,-994,1
1022,1792,25,814,1607,1138,1
-45,819,-1218,-2686,-3104,637,0
2681,237,1,-61,-803,1007,1
-3568,56,2445,-2199,-1651,901,0
973,1987,549,-3259,579,1721,0
-263,-276,22,235,-4143,1298,0
628,-1847,3126,-2226,546,241,0
117,-224,591,249,-135,298,1
-125,-1821,-1647,-751,553,-4061,0
-61,112,1716,3,396,2251,1
12,1702,-579,-3201,1697,138,0
1979,-49,1243,105,-822,401,1
291,-26,-1834,-1196,1711,1361,1
3128,-1088,65,2251,-533,1576,0
1832,1085,259,1,222,-651,1
-5213,1075,979,236,236,-263,0
-2341,-1044,2549,3212,-1842,-469,0
-928,156,268,-1258,-336,-399,0
-1624,-592,-3596,364,-3254,-2093,0
-2824,-778,3503,-1484,316,-2796,0
477,154,453,2134,-112,-625,1
228,1613,2137,462,2048,1522,1
5078,-1098,-905,-474,1199,-142,0
2446,-218,2136,-1672,84,2144,0
1056,222,2074,-492,-1627,482,0
1622,1617,-269,1803,-247,686,1
-916,-2053,295,-416,-1736,-2096,0
-627,2307,542,-1916,775,861,0
848,1408,71,-839,-307,1483,1
-976,-1304,-881,-1843,-2709,-1341,0
-11,-32,2178,-1845,-2747,922,0
63,-904,212,-616,-1174,1694,0
-3656,425,982,-2229,685,-1519,0
298,-1283,356,-2064,-734,34,0
-1461,171,2368,762,1661,-543,0
1536,-187,1414,-128,819,101,1
-355,2056,2,-533,174,64,1
2386,57,-2109,423,-66,-1257,0
-1598,1306,799,-348,2978,207,0
1543,-183,1035,-992,1377,619,1
298,1478,375,-318,1175,-93,1
-2499,164,91,-15,-1724,-1973,0
95,-342,798,2,1008,-339,1
921,237,817,-805,1188,994,1
-266,-157,2119,1884,-921,-17,1
1054,-77,22,-488,-184,0,1
-1259,2499,293,253,736,-3,1
2534,-2661,-4023,-499,-2507,1708,0
569,175,-1714,68,713,608,1
1181,162,698,108,85,2161,1
-185,-1487,-1218,1067,1949,1321,0
278,1607,1556,1139,611,178,1
-2228,-1634,-1896,-2219,-382,343,0
868,-964,-338,6285,1481,24,0
3258,1531,-2196,-198,-836,189,0
1383,1591,-734,-203,-277,502,1
399,586,-3217,3882,-774,2429,0
796,117,-1328,1352,19,-141,1
-316,759,-11,584,794,375,1
2792,-1277,4613,23,109,1844,0
-961,486,1108,-2314,368,1379,0
-542,378,-2263,-155,1066,103,0
2282,-3874,1406,874,-1267,-836,0
-481,463,-625,114,812,18,1
306,1166,444,-381,195,681,1
152,184,809,-363,1496,1141,1
-302,-1399,263,1231,387,438,1
-315,313,-1507,501,1426,-1457,1
-391,988,-71,43,897,1954,1
1609,615,638,2447,175,-778,0
-279,2532,-31,-607,768,198,1
-3867,913,-366,-3166,2048,-3321,0
698,1264,1622,92,1718,496,1
-1722,-45,892,1785,-299,184,0
99,79,-188,522,-1276,426,1
2583,3166,664,-3368,-149,-3403,0
163,812,426,1874,-224,-1019,0
-2116,-3287,-981,-3484,-1786,2623,0
1121,1453,1537,49,888,66,1
-511,-548,202,-35,615,-1199,1
1339,1489,-749,-1656,-277,81,1
1738,-524,849,1714,1564,84,1
284,2451,258,-257,1533,241,0
282,618,1123,-438,1456,63,1
1444,-31,-1386,125,1053,169,1
1541,1666,654,-1218,1096,-1114,0
378,87,-1011,1084,4,265,1
983,925,-494,-212,1082,1997,1
163,1215,-1964,-685,-718,-57,0
-348,-175,563,3126,-1252,1489,0
965,921,63,418,157,116,1
-3,-561,1268,1629,-364,-13,0
293,-1307,-58,2249,151,1057,1
