@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,10-11,14,16,20-21'

@attribute A1 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-1959,-56,1408,8,-833,728,1
842,-463,1596,1013,-386,68,1
-3449,453,-3263,-132,1844,-1474,0
-439,-777,-794,1673,-526,403,1
594,809,1762,1057,-181,1017,1
342,2684,1357,-342,726,-954,1
-1242,-16,1426,-1254,121,109,1
-628,1319,2283,-338,56,16,0
1306,1291,1358,3,567,-654,1
597,-187,-686,-27,611,1917,1
-693,925,1506,1441,-997,-82,1
1226,-123,598,-1142,-1944,749,0
1884,-4459,-378,-87,96,-1642,0
-258,5351,-1447,-1944,-452,-579,0
-1298,1792,1336,-118,98,1711,1
619,659,1,501,-591,-44,1
74,-412,-233,-1237,89,417,1
1787,-803,-744,-2228,-3224,-728,0
876,201,1405,-863,933,-1516,0
796,357,1119,-93,2015,1124,1
5935,-5298,-1016,-2597,3011,397,0
493,39,-181,282,1323,236,1
-3241,389,68,-2044,-686,-203,0
-483,1404,1054,-121,-659,1016,1
321,288,1549,-1146,-872,823,1
-223,87,-776,1631,254,2178,1
-149,1274,1418,1638,-95,1018,1
-1825,3398,-448,1119,1419,1368,1
-308,43,-1041,457,588,-75,1
168,141,288,157,-3599,-674,0
1628,193,35,-187,404,23,1
-33,182,-2121,1366,-2742,-1355,0
-1454,1345,-367,-521,-832,39,1
57,-559,-1433,-1936,-141,-3406,0
-969,747,-646,-22,11,-697,1
46,1628,-654,-1048,596,-2032,0
921,-2782,156,2109,1112,106,0
-2636,3927,-1594,-706,141,366,0
-1672,-888,-3389,375,273,-332,0
-2542,-243,-493,-2347,-5,-619,0
597,-2722,887,-2362,1635,846,0
-2586,1402,316,-864,339,3255,0
1873,-204,765,1646,558,629,1
-222,127,383,-97,91,568,1
-789,-2175,1395,-2435,579,-3719,0
-1482,1201,2673,-678,709,-101,1
-1753,-807,-1126,1664,-1226,744,0
-1004,-466,868,1287,-521,-1,1
-308,2393,2381,299,-947,611,0
191,-1325,2354,26,2517,-276,0
85,1722,605,1336,814,469,1
605,-619,251,-3168,-1164,1445,0
137,-284,142,-453,-384,-274,1
-3409,-3544,1852,-2665,356,226,0
942,1439,-76,695,534,1961,1
2738,2956,-2681,3124,1656,-1034,0
1027,594,1075,-213,-682,52,1
743,2489,347,-88,19,-1052,1
2925,-84,-214,196,2257,-412,0
1104,92,3698,-4076,492,684,0
-156,-1466,1522,1893,1357,-104,0
-16,-335,-44,-6069,53,-129,0
-2228,352,2745,-1623,-123,-4607,0
-123,1431,9,1746,-147,377,1
108,1858,309,119,1484,-454,1
-325,-48,-1176,-2794,-3,-296,0
2378,-964,-974,-834,-2444,968,0
-3835,1828,-4544,875,1201,96,0
283,595,-1621,2623,489,-2619,0
854,342,175,-1171,-1827,1602,1
-1168,2016,-399,-67,-342,931,1
1539,-457,388,39,156,285,1
87,-772,785,-43,-95,-18,1
662,-195,-99,-16,1844,56,1
-1383,1298,-4816,1066,1194,-2976,0
-635,-5225,-218,2726,2766,-543,0
-422,-1046,116,1645,2924,1029,1
576,-801,-1839,1723,-684,1378,1
2273,3018,289,-1221,-9,-14,0
-874,-695,-2573,763,-1218,513,0
1672,-1735,1826,3006,1592,32,0
1599,1185,-141,474,-541,799,1
-433,-272,2174,-65,-2309,-1243,0
-346,2214,9,-1483,662,711,1
-241,2311,-2133,2712,132,936,0
2948,-3731,885,1262,4284,1143,0
55,1387,1966,-1374,-1155,-256,0
816,1083,1809,3154,-952,692,1
-904,-1251,3594,-1281,-2031,-1246,0
1629,2328,1153,345,212,-374,1
-859,155,1908,512,362,2965,1
533,878,999,1212,686,-429,1
1476,-163,39,444,83,1161,1
297,-279,878,-753,97,184,1
2705,414,-109,257,-778,-48,0
3011,-1906,3633,357,-2187,3735,0
1754,1013,888,224,-888,454,0
-669,2711,-93,-1,-71,-1163,1
2496,1025,116,1612,583,-331,1
-2213,-1849,-2523,2258,2,657,0
184,-115,691,-1469,2429,-3362,0
-992,1778,1488,1868,1076,-961,1
317,2428,727,3067,-973,-2458,0
-1991,-2855,2122,-1479,725,-6,0
2436,1621,1751,805,1142,-891,1
432,-75,3166,-4659,-1893,1026,0
356,82,1833,-2293,-589,1388,1
1434,-469,1426,765,219,-236,1
2611,-362,-701,-3074,3123,-2025,0
675,1261,111,22,1073,-716,1
904,-746,-318,-368,-403,-258,1
-817,-954,-1664,624,-2458,2154,0
656,-69,-683,-2161,1622,-1043,0
1605,728,-152,-1733,-489,1978,1
-566,-2578,-1071,1118,-3057,-2389,0
1152,1472,64,-393,1196,-245,1
-913,119,-1153,-51,2608,7,0
569,335,49,292,69,777,1
322,-1133,-236,1139,371,512,1
2864,1975,-801,-1932,-2762,-2282,0
755,-2336,327,-1607,-1266,-354,0
-613,1347,2,933,14,485,1
-33,-576,-26,93,2021,568,1
-1184,-2856,1331,-2654,-1456,-1504,0
298,1288,-404,-3942,-1816,-2367,0
-341,3884,-208,-3228,1638,149,0
-1074,-1148,-2339,2681,1131,-2767,0
61,843,-572,722,377,-457,1
476,-2484,1126,-444,26,-1638,0
102,-1808,-483,1101,-1969,-1264,0
-13,878,747,134,2092,-477,1
1306,-186,1179,936,1335,-485,1
-416,-2307,5144,492,-794,2846,0
2152,857,-3067,261,2149,-256,0
5265,-4541,913,-39,-1503,-4,0
1727,882,3514,1483,4262,-245,0
2588,-1013,2863,-1246,-47,3887,0
3148,-27,-2591,-1864,-1362,-671,0
-454,-923,-1254,462,325,-1452,1
544,157,-376,448,1829,-179,1
-555,1556,1112,262,-112,1877,1
767,558,2129,-871,81,1019,1
-1937,63,-704,-1486,1133,561,0
-2919,-26,-907,548,16,515,0
314,1272,2863,-229,-1936,-1746,0
-344,975,-87,633,2281,518,1
326,-1023,-1501,-1309,-1771,974,0
-1483,-1139,-2316,-3128,1187,-1856,0
73,123,258,1127,-264,-2,1
-23,1504,3775,468,-2349,21,0
-261,864,193,2982,929,-251,0
35,-516,2588,-49,-3407,-394,0
47,1529,875,923,1469,91,1
-2414,1222,2134,865,-1707,-582,0
-306,1173,-187,-933,-35,-483,1
-303,84,21,-1674,-536,873,0
-696,2478,917,899,-1177,112,1
-965,255,1715,2307,-4513,-1014,0
-371,2136,1409,17,976,866,1
1925,2455,374,3534,-102,-3745,0
2475,483,-2499,-1507,-1164,-2038,0
-235,558,134,-1553,-771,-626,1
691,919,-465,-558,-1991,2339,0
-1376,-2015,-1839,3186,279,-691,0
1892,328,2002,-2546,-675,1316,0
-68,979,2083,-797,1024,-877,1
-2279,-1958,-2868,3,176,-105,0
241,1697,-1214,158,-968,36,0
1362,1286,1099,624,43,-716,1
-424,-3628,586,3003,832,63,0
2178,-1358,-1634,122,305,2229,0
11,1275,1256,-975,1286,1508,1
-2351,403,-1027,-1268,-3838,-807,0
655,23,-49,1046,-321,2523,0
1765,784,1343,1113,-714,796,1
-294,138,147,-11,73,592,1
-465,1074,39,601,-1927,-1146,0
-109,-55,-906,536,3267,-534,0
-49,1578,1518,246,1017,-207,1
392,588,1571,352,759,99,1
-272,-1889,-3524,1254,148,-1413,0
-1251,393,13,-753,1843,956,0
-239,274,851,1767,17,-1394,0
88,256,-153,68,-154,641,0
1082,848,1,-768,1906,-435,1
-516,1032,-614,-272,-146,1559,1
-357,-112,2203,1139,1281,-791,0
3152,-2464,1801,2173,-231,3856,0
692,1536,1994,92,351,-247,1
-269,-123,-1467,-1641,1252,622,0
-197,-1201,1101,-54,295,248,0
-261,6,5598,-1897,1019,-3466,0
2,-13,-1584,-3585,-1246,-3556,0
547,-2895,2483,623,-3007,1415,0
224,-1256,231,615,99,1878,1
-3733,879,882,-2002,664,-55,0
1989,1001,2201,1962,404,-356,0
39,-286,616,175,374,929,1
1123,-218,-4264,-2127,-746,1856,0
-666,2652,713,1156,-684,266,0
2293,-998,1821,-1983,794,274,1
1934,-702,19,306,-544,-1732,0
462,469,-185,1677,2805,3025,0
1037,-806,2228,-926,902,1453,1
492,984,1796,-2,-26,-712,1
572,1699,1698,1044,1585,-194,1
1787,2234,284,1929,1573,606,1
-334,3102,-671,-21,847,2716,1
185,-223,946,-619,888,146,1
429,-122,-65,-1169,364,469,1
1667,-818,967,53,1181,243,1
2154,-465,-962,-923,844,-206,1
1252,1369,-629,631,-334,577,1
2232,123,-708,56,-2871,1549,0
-1761,-1711,1499,-231,-2504,684,0
969,855,688,1752,-44,198,1
-52,6292,1281,-2002,3392,-231,0
1094,-426,-3812,1289,1334,313,0
429,-919,399,-586,-449,269,1
588,-1314,1784,574,-341,1487,1
1551,904,-1334,-334,1916,-164,1
-258,2197,1146,1117,-217,1297,0
5,-279,-192,-495,-784,1453,0
259,-3947,-1496,221,-1933,-1846,0
1754,902,704,595,2002,1464,1
-3187,3416,2827,392,12,-178,0
2359,-17,1091,-449,3,4013,0
-1203,1256,-967,-1627,1102,-122,1
-2071,967,516,-218,954,1966,0
-1236,237,738,1835,1168,-742,1
285,647,1726,1013,-772,-194,1
-2672,-217,2106,-1987,-1226,-1181,0
-1944,1899,-51,-786,-1314,1662,0
501,-1499,-2004,1004,2816,1683,0
-382,154,-54,1055,365,437,1
809,-1023,2726,2146,-777,-201,0
-1626,4978,341,2903,-2962,-98,0
1393,1876,-485,-192,1122,-102,1
-1378,-1507,7,227,-32,2127,0
88,-108,-91,-382,166,2127,1
-83,-1845,2026,-3304,-227,-473,0
638,763,-1404,506,-411,1552,1
-791,1002,-64,-333,2636,3328,0
201,-1108,1073,492,-1107,1681,1
349,-147,-566,-17,872,-368,1
-1561,732,425,-17,1445,-16,1
638,-1306,-255,93,-1106,67,1
-895,-299,-1365,1134,-2265,-44,0
1628,418,-1479,1422,524,7,1
2376,389,192,266,-98,342,1
536,2099,2628,1023,826,1223,1
44,982,-2349,-78,-157,729,1
1511,-2449,-209,-253,-566,1372,1
291,2752,-3624,457,3298,-531,0
-337,-202,1783,1684,142,-2383,0
-232,925,2227,2131,411,-2675,0
-352,-66,-122,144,-1783,-389,1
106,-832,1686,1434,-927,-627,1
948,-1241,-257,-492,2303,3452,0
134,-725,-5778,1572,-3678,-4841,0
69,-1016,-1708,-822,-78,-2562,0
-782,-1163,1302,1286,196,291,1
-31,411,2137,-1439,633,-632,1
-149,-105,-968,-1692,-143,67,1
-1614,-1309,1821,-1172,3791,2112,0
174,1925,872,1918,-1228,2324,0
1526,639,784,2914,-626,-463,1
-5127,582,101,-2082,36,697,0
441,2132,1035,-329,1619,671,1
384,467,1331,349,494,-278,1
-218,158,472,653,1524,1564,1
-1118,1348,424,674,-29,222,0
269,-75,118,-532,1532,-782,0
361,162,-531,-1682,-4479,322,0
18,689,-966,151,771,1011,1
509,-1768,-432,-784,-898,1558,0
-793,-1148,-2279,-442,314,112,0
2124,479,3061,114,-1464,-714,1
-101,-673,549,1263,-1975,-102,1
1794,1246,657,-1698,1871,-747,0
-3483,1862,2148,-4829,-864,-85,0
1591,1323,2246,2396,183,-2334,0
594,3279,539,-341,3182,1663,0
-13,2829,-761,-2261,1049,2773,0
517,57,-449,2347,1867,121,1
2958,-126,224,886,-248,1652,0
1481,-139,-954,-446,459,1906,0
-2813,-917,2065,-2053,-1286,585,0
-784,732,2184,76,28,72,0
611,-1325,2403,3263,1193,169,0
985,-1375,2024,849,-917,1561,0
-646,-614,2154,1382,1014,-74,1
-1634,-1146,-968,-1851,37,209,1
776,-5,509,-1106,2022,-914,1
1314,2926,-6,1113,562,-827,1
87,848,317,515,1904,62,1
-614,-568,-2957,296,-1195,384,0
-25,-938,-2267,-723,1337,27,0
-719,155,1706,-748,1374,-601,1
196,-1796,139,-1952,578,581,0
-1647,138,2148,6,1463,4993,0
861,209,42,3338,1365,1284,1
-827,978,-2458,1262,-32,-152,0
1445,-2341,-583,-515,2667,-716,0
646,-1099,602,5,27,1447,1
-32,-615,-13,-346,-476,8,0
-62,-308,834,15,858,3032,0
3458,1526,-529,62,1638,-532,1
77,178,846,1613,-2157,-2596,0
1901,635,1834,1436,-978,2612,0
-1686,2014,2015,-1195,-1143,-219,0
1673,1694,-738,-109,132,-748,1
665,-29,848,-843,729,534,1
-364,-1429,-662,862,-1508,2937,0
1758,328,1125,1147,2409,1569,1
-4235,2104,-2956,1448,-2443,-809,0
-114,388,2681,829,2781,135,1
3753,2688,64,-1108,804,-2268,0
-655,2179,1568,2022,-1661,1354,0
111,1928,706,2583,225,-2682,0
4302,-931,-1426,339,-2244,2152,0
304,766,512,1227,1023,-102,1
141,37,884,1486,-774,495,1
-757,-55,2251,38,143,965,1
-1698,123,778,529,-54,248,1
-306,-449,898,-951,484,-222,1
932,-279,-1091,7,204,1959,1
-333,18,1274,-689,412,711,1
611,-3489,-4024,2675,2395,118,0
-346,219,1212,1864,324,318,1
-179,6,652,887,1453,-108,1
-144,-501,2022,1533,603,-6203,0
-107,278,372,2156,-1108,1307,0
-7,509,157,874,1925,438,1
-374,-96,1363,-1047,-1221,-578,1
-46,-1047,2406,-374,62,-4154,0
1994,3628,-1504,-177,-43,-1278,0
665,-2147,-4953,2183,3407,-1272,0
269,42,829,-39,-698,1293,1
-511,747,225,-383,-42,2797,1
-1244,224,567,-38,1662,1068,1
1047,-63,-281,107,-175,-636,0
-1556,32,338,1346,-534,1149,1
933,1375,-54,3296,134,1161,1
-1566,-2793,2119,-2238,-974,-1729,0
201,-452,-3521,1499,2832,-2682,0
1865,825,904,136,1501,772,1
2428,2318,-34,1086,-254,708,0
-488,1629,128,-3368,-25,-543,1
-694,-1309,1138,-1519,-2117,447,0
1466,-1244,-2286,1454,1319,-583,0
-555,19,12,-237,-528,246,1
-391,966,-235,819,804,-24,1
-209,239,-36,1757,-2509,-274,0
-963,-61,-139,83,175,-104,1
543,1156,1697,79,107,2084,1
88,341,-0,1188,-12,2106,1
2069,436,2707,-356,2439,777,1
-34,1562,262,796,-573,1298,1
1199,-922,61,-3702,-1147,1006,0
984,-192,1703,-1201,451,987,1
42,575,1781,5,1061,1034,1
-275,1057,2085,514,1301,1619,1
-655,655,3636,1048,2899,-1484,0
1877,-1264,1528,1974,1628,-1385,0
1467,-896,-2528,798,-342,-2578,1
342,444,3261,1519,2569,135,1
498,1091,-14,8,837,14,1
1951,918,806,1728,-434,2068,1
1711,88,1474,559,754,73,1
445,-46,972,-428,841,1714,1
15,376,42,525,66,1048,1
-2854,1709,5147,-1085,-558,-2197,0
3598,-186,-2914,1885,1714,296,0
-98,-1567,467,-25,1427,2192,1
407,1067,-564,485,-1494,-122,0
-1,281,149,-126,-1973,13,0
205,-346,-1364,-2159,-1199,-2012,0
1415,1645,-1014,225,111,1627,0
919,638,-624,428,1074,1431,1
2432,675,-223,2422,-1438,3813,0
-1,-1215,36,233,-6,-443,1
-4349,-2321,4436,-572,-3905,-394,0
-165,1666,465,1359,441,1304,1
-151,1238,-198,72,2102,522,1
611,-1542,1729,-1878,-3374,124,0
-2886,4774,-916,147,-1002,-3226,0
-1702,-32,3008,1189,31,1842,0
1764,1457,1,626,-1056,-1309,1
28,318,763,-1141,-63,269,1
-423,1939,1132,362,8,-328,1
376,1028,609,-1503,1685,-141,0
118,1002,132,431,-1886,1895,1
653,1261,1733,968,2002,-541,1
347,-3301,-2684,-1504,-1652,-79,0
962,-1308,-54,-284,142,-1919,1
769,-1056,1384,-744,1879,-629,1
-891,2637,759,534,1006,3075,1
-153,119,1522,-22,-326,-752,1
814,576,-1566,1108,-1103,2,1
-1158,311,2069,512,277,-3853,0
-841,1004,-657,-438,-691,1228,1
1536,2501,1089,283,-3322,-658,0
38,753,536,875,243,1544,1
905,705,73,-221,348,-237,1
-485,1088,-16,798,319,585,1
-43,-36,278,-2917,-103,1602,0
-293,949,-854,652,896,-1351,1
-1311,-0,-5438,-731,-2408,6594,0
403,1592,232,42,-225,1263,1
775,-654,687,52,-114,-1068,1
-247,-1168,4915,-1164,-282,-1552,0
-1023,1668,-581,-1359,686,-1029,1
1125,-192,-92,1842,481,686,1
-66,-2044,-7803,1497,-1156,-2839,0
1014,708,107,-511,884,257,1
407,1554,-496,382,1935,-1239,1
101,5,3889,1563,816,679,1
-6,47,999,-498,-53,1367,1
405,-2857,-641,329,1888,119,1
-562,532,-638,-1268,427,526,1
-1235,108,4,108,-1734,482,0
-1089,-2456,2113,1239,1107,552,0
754,61,-1176,254,-413,848,0
-821,-796,-23,828,-27,1386,1
2135,-25,-763,724,-443,-663,1
1748,96,23,666,503,971,1
-1267,2284,-2269,-1204,657,1012,0
-1719,2031,-112,112,-1684,-2639,0
1616,-658,-689,-454,2639,-133,1
1095,1538,3032,2329,-1194,-307,0
1057,198,185,2691,1688,512,1
3196,-91,-4556,1907,-1754,-2686,0
1038,3099,-926,1056,784,451,1
-533,-266,-859,145,-38,-474,1
-132,-115,-2564,964,-3161,-108,0
543,3523,5577,1484,2228,-3614,0
4924,-1038,1442,-1958,-77,-183,0
1497,276,-399,1734,717,601,1
609,-683,3935,1322,1561,-331,0
-919,-2702,-2919,-1523,-1307,19,0
288,1944,1499,4217,-3072,196,0
1745,1233,-244,-782,2136,1871,1
302,-1155,-19,856,-1763,958,1
891,2157,495,-563,2289,-497,1
1102,-559,633,26,2573,643,0
-372,3295,-2759,-1349,1674,266,0
-733,-689,-485,208,351,243,1
-109,2041,-1703,-1154,2298,1368,0
221,-427,1951,2818,-4045,-3261,0
245,1442,33,2024,-563,62,1
2349,663,-246,-494,1895,-268,1
128,37,816,785,452,2372,1
4372,1405,-967,1405,264,-315,0
1228,701,-1474,64,-1139,1442,1
151,409,1416,-1023,-21,2697,0
-462,-105,78,1282,-833,-285,1
126,-1083,527,828,1852,751,1
-88,-446,631,-254,-204,-229,0
-342,379,68,956,566,97,1
-378,245,-9,-1044,591,293,1
2558,-1234,-2647,531,-567,-513,0
562,1104,-1516,34,1455,22,1
214,906,-5,1238,-19,-1408,1
1221,3736,1853,812,1315,-5948,0
2305,-1366,-391,-299,1605,3338,0
-696,-208,-97,26,3331,2518,1
147,329,52,-109,2332,563,1
-564,-459,-1946,-698,-143,1129,0
-1341,-2493,-1156,-972,1431,-3307,0
-1083,-1857,409,282,-2252,2948,0
3606,691,1431,2309,2306,-1801,0
543,-122,91,851,1204,-188,1
1765,1165,-46,799,1036,1005,1
-652,1095,757,-462,634,145,1
1467,-3241,1837,696,64,-1665,0
2407,29,251,345,2129,491,1
1402,-1219,-696,-216,911,1382,1
737,-249,-848,382,659,226,1
2521,-111,2256,-241,25,525,0
1052,542,984,1056,-19,-512,1
946,-1698,1229,971,131,3025,0
1237,-277,4638,-1372,1362,-116,0
3,677,1097,5,-1662,157,1
1288,8,3238,3046,-2839,-1254,0
292,2663,2625,-972,949,523,1
-335,204,422,1256,2558,1974,1
2611,774,1094,-264,-112,1103,1
-1954,-983,1113,2922,-832,-118,0
1297,-533,53,1524,1477,855,1
1,-944,-878,63,218,36,1
31,-924,1273,2934,729,86,1
2386,-1118,1108,-122,198,207,1
-3083,1049,-697,-548,2975,-2452,0
-176,2158,-237,3163,-2136,1432,0
2234,-4485,-1389,823,-337,-561,0
1164,589,889,-381,19,795,1
2189,-102,958,694,666,81,1
1631,-81,-3233,357,-907,-856,0
-2163,-209,-687,-496,1877,-4034,0
1321,476,1714,-71,-376,67,1
-1648,-1929,-1669,-917,1367,3498,0
1746,-0,158,727,-619,812,1
534,-212,1168,-563,1561,606,1
159,-4954,4057,-2021,834,-1891,0
-1214,656,-48,-302,1194,25,0
-1091,102,1455,869,114,3703,0
21,1086,25,1518,-1174,26,1
-1962,-2397,-183,277,-604,227,1
-3365,-4168,2322,2095,1102,-477,0
35,-266,-704,-1583,-841,-581,0
866,1088,819,-296,176,111,1
-2119,-2217,2902,1833,-2165,931,0
-1346,-1235,1618,-168,-633,173,0
3234,-3361,-1002,-3736,-215,2949,0
-942,-3376,1623,-353,-3765,2039,0
2891,-824,-1682,296,-984,1592,1
1102,-3896,-392,872,-234,1217,0
-3072,-146,1961,409,-788,-1386,0
529,2279,-1515,-619,1139,1133,1
-631,1817,1912,1617,-499,202,1
376,978,2496,673,1129,524,1
-1074,-979,-12,57,-1719,-3293,0
2458,767,-3253,838,812,1971,0
827,1358,789,649,-54,-1766,1
-998,-5087,707,-2639,2267,-146,0
-328,45,1202,2603,1942,2674,1
2197,-371,167,-214,1771,45,1
619,-294,247,-369,1589,1083,1
911,1188,366,-3822,-1343,1476,0
57,-1045,-88,1494,3354,-95,0
147,893,-703,6,-205,2064,1
2959,-101,1001,779,-587,-471,1
2119,306,-84,-1475,1839,593,1
-709,72,-739,-96,2399,281,0
-1844,-1962,756,929,45,-2336,0
1674,-63,414,2084,718,1335,1
671,2272,1191,-907,1033,227,1
1458,151,798,1682,-1086,-381,1
394,-1109,-871,-1154,1016,687,1
-1084,1639,1447,285,-64,-842,1
1852,897,3143,2219,-4536,-528,0
1848,-3102,1109,1236,1806,3892,0
2472,-1706,-203,-1971,-1558,1601,0
-342,772,2325,1277,-652,695,1
-947,351,-648,755,1192,138,1
-2943,2728,-1902,-1358,86,3462,0
2659,3872,563,-1615,865,-3046,0
1389,1052,1676,-4801,-3105,35,0
1923,-2063,566,-438,898,-2482,0
852,272,2308,1143,1148,-66,1
994,-605,738,-803,-965,106,1
-434,-1908,2056,3,-2632,-3155,0
214,-638,95,-3431,1358,-959,0
-1093,352,-1235,432,2273,-998,1
2745,-53,-1518,782,-356,-1377,0
625,1051,1451,-69,-1112,595,1
-787,2618,2163,1273,201,738,1
1071,1486,-751,873,562,847,1
66,-772,198,-101,1172,2075,1
4234,-1583,-2761,-382,32,-865,0
214,1544,-26,548,3324,-199,0
2678,343,-2419,1792,257,-255,0
-133,49,-785,1151,75,368,1
-2547,-736,901,-464,-49,965,0
33,4238,-2592,943,-3,507,0
75,2979,-3585,-904,-428,898,0
-573,857,4115,-438,1678,377,0
-744,2062,396,-715,164,-1573,0
424,-248,-1228,-8,-982,-1897,0
-114,1887,-888,655,1981,129,0
94,-213,2228,207,695,2347,1
-588,-773,1636,1539,1085,-668,1
2185,385,-1734,852,649,4353,0
-1658,2144,-18,-1434,-418,-287,0
219,-1031,679,-615,2519,314,0
567,356,-19,1226,-648,1659,1
278,-1233,-289,-899,-261,133,1
107,-1493,1182,-1398,-1152,-2266,0
1839,358,-256,-389,-929,352,0
1221,-2093,-398,-1095,-2222,-3547,0
2541,-332,572,389,1676,1577,0
527,1795,2084,-3406,153,-577,0
2401,-847,813,-2768,141,1268,1
82,655,-129,-1784,-405,-46,0
76,8,-1241,2169,467,329,0
916,148,-2159,1408,-992,973,1
-1036,-424,315,-1106,-39,243,1
-1226,-777,878,859,2607,362,1
-1829,-239,1186,168,-1075,-151,0
1546,771,766,146,955,-672,1
-1251,-658,-2084,-2587,306,59,0
109,1673,445,-1239,1569,-1118,1
-941,705,281,-61,3,-44,1
38,983,512,662,-1092,143,1
1183,669,-403,1447,-271,194,0
2365,-1949,2168,-693,4425,-96,0
14,-115,1387,-1096,673,3324,0
1793,1468,-349,361,1204,198,1
576,1496,91,-377,-162,-336,1
-671,-156,-774,-517,-514,136,1
-554,-1506,703,-1552,-505,-2636,0
798,265,1544,-1536,62,-576,0
-89,738,-4236,-335,126,-1094,0
195,-792,81,125,-1816,1956,1
1334,211,1349,514,526,154,1
663,321,1492,1031,-1421,1688,1
2648,1696,-4735,1024,2839,2821,0
-14,2323,-1093,494,2254,152,1
391,354,11,3,1127,669,1
889,1249,-1278,69,644,302,1
2445,0,-765,-3226,-244,2121,0
-736,3401,-582,1604,-1172,-98,1
-8,1086,1355,2522,2768,318,1
-3491,-1643,1041,1121,1453,2066,0
-138,2454,86,52,1131,367,1
1536,-367,594,-838,195,3971,0
-1502,292,-294,-1806,-3777,3682,0
1207,-29,2006,403,1605,-2142,1
-431,57,148,-1083,-311,723,1
983,846,189,1952,2575,1261,0
-547,386,2837,-1338,-4532,2984,0
-401,84,-569,-218,322,22,1
1798,4128,202,5795,1256,2393,0
586,1388,1458,9,272,-182,1
156,2173,737,1054,264,-2625,1
-358,374,-978,922,-2817,-263,0
-415,-1395,-734,357,-955,2404,0
-738,159,-1186,-1425,2229,-2487,0
146,1465,-236,48,213,1741,1
-813,308,163,-682,646,-98,1
1346,-125,-1795,983,-1069,829,1
-1552,-441,-648,-1551,-252,1903,0
-383,2052,1668,-96,-294,704,1
-198,284,-926,869,959,124,0
1695,2226,3035,2323,-228,5,0
39,-592,-27,-1906,1496,1638,0
149,1428,322,3138,39,-765,1
2227,258,-1462,334,94,646,1
-2039,-1273,2944,-52,-24,-1174,0
-1273,-1156,-866,2686,-1599,462,0
439,-766,-4628,618,-2912,-2446,0
921,-1296,-3248,-285,-1902,-879,0
1579,1664,-1496,-373,-1228,-2166,0
61,253,1131,1587,-289,-106,1
-3458,311,2468,-2602,1912,1096,0
1556,2672,2825,-452,2864,-1328,0
164,559,-64,-1621,3239,-1545,0
-15,1684,341,591,2066,42,1
59,1801,85,356,589,-782,1
1415,3378,-1521,3296,-865,-4581,0
-778,3917,2438,2258,-166,364,1
827,2977,26,13,-16,-1048,1
-1279,-858,2431,-5055,2531,4079,0
664,362,112,-28,-913,2534,1
793,16,-146,-1565,-1367,2817,0
-835,2352,-1235,-57,-915,-468,0
-3183,989,-229,-1065,918,1059,0
233,-953,1933,898,88,-1584,1
-1071,2462,1329,1977,1342,91,1
-28,-134,2557,-664,1751,-1071,1
1761,1344,-326,11,1774,-331,1
104,-113,858,94,863,747,1
2136,1052,666,707,-764,-579,0
