@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,3,7,10,16,18,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1952,1014,108,-4838,9,954,0
353,-2092,438,1683,-155,1051,1
-2594,-869,653,-235,944,296,1
-91,2065,-1347,1958,-1293,-109,0
-892,-1722,152,1754,1313,-218,0
893,-665,-2565,-1049,3955,-599,0
876,-226,-512,1486,698,-806,1
1233,2416,-31,-472,44,468,0
-11,2384,997,416,-3569,2504,0
3153,-699,-2313,-141,-1046,58,0
398,616,297,197,1229,159,1
1374,-953,-1774,-2673,-346,-2852,0
141,-7,1989,-452,-584,-435,1
342,1227,403,-199,1668,1017,1
2148,-106,-435,3189,935,-2176,0
-4184,-2994,-2368,-101,-2728,-736,0
1261,59,1085,-1195,-133,354,1
6,-1103,927,944,124,1252,1
-1498,1083,2413,-1222,137,-1341,1
-99,-1467,-151,2291,1934,1243,1
617,137,234,157,264,-163,1
-475,-1571,-2703,2328,-5721,-652,0
-416,-767,937,-317,5759,-292,0
-1495,-1338,-54,937,1594,-2992,0
251,576,2638,1092,1886,174,1
-3099,-3676,-4956,3252,-361,142,0
331,-336,1601,-362,2629,2185,1
365,1518,312,582,846,894,0
943,535,85,1617,-514,811,1
-297,142,322,-495,-1402,1117,1
-128,-35,-454,-1155,2012,-88,1
-2964,-2794,914,-995,-2363,-2103,0
-641,38,-504,695,363,-597,1
-1058,-974,-781,-155,34,-274,0
153,768,-39,506,804,52,1
2009,1468,1308,668,924,1553,1
-148,546,1421,1325,39,241,1
-1431,-1067,2864,3368,1117,1352,0
8,229,1068,-4,1078,145,1
86,-1342,704,-5,1715,-6,1
-92,2226,-4262,-403,1963,-1762,0
3341,-113,-2384,1234,3174,1155,0
611,-3,-585,1014,1043,2878,0
3128,-3916,1506,-1918,137,-4,0
75,-1064,-209,-79,346,16,1
3272,-1218,496,1095,1194,1689,0
965,-143,1359,2,332,-3598,0
105,4,2108,-1155,28,2782,1
-3021,583,-892,1651,-42,2501,0
846,2101,3272,2227,-141,1289,0
-1183,1889,124,-1057,-212,147,1
-308,7,924,653,96,237,1
783,-465,438,-623,1036,1189,1
128,-54,165,1279,1194,413,1
-458,-621,84,-51,736,824,1
-79,-2805,-102,-1045,1228,-1792,0
1267,1138,713,-455,1721,1296,1
91,478,488,485,83,-1851,1
-1288,-1015,651,78,-1224,-613,0
706,-441,-133,118,1288,-1295,1
-169,-386,-3053,-7,2118,-397,0
1095,442,-1347,1037,1114,-1523,1
-576,161,1472,-862,-378,-365,1
2629,46,-201,2285,-3203,-1458,0
41,183,1437,1034,1099,173,1
-916,-4338,-44,-197,388,-2088,0
511,206,2147,935,553,2133,1
-2852,1607,-2575,166,-3507,1267,0
1678,-353,1177,899,558,-519,1
994,-87,-1805,-861,-615,5202,0
-2461,973,1034,1186,-2038,-1909,0
2669,775,-1493,-93,-107,-3243,0
-1644,1038,1055,1296,48,2559,1
185,252,164,1202,36,1204,1
-3075,-4221,719,696,-2495,2172,0
1501,915,2046,2162,-82,992,1
49,764,-2619,2504,4256,171,0
347,-592,1445,912,-2757,61,0
1158,98,-387,1641,36,-539,1
2433,-157,95,3561,-1457,513,0
84,1589,119,618,335,242,1
148,923,1737,-286,57,-381,1
439,-52,-726,-869,2576,4382,0
-506,1118,1246,354,-91,139,0
-181,2294,1073,-514,46,-82,1
4492,-2649,-802,166,-94,-534,0
782,-1878,1939,-2213,-116,3059,0
-943,2119,3157,-2845,1575,1837,0
671,834,-4,-1822,-54,2087,0
-72,-657,2565,644,-231,-91,1
655,751,897,-464,1532,-262,1
223,2237,-628,3004,12,-454,0
1405,1222,1058,189,-1877,1599,1
1045,528,-501,337,353,-38,1
1369,-1144,279,67,1262,-18,1
108,-25,-864,16,1314,249,1
1608,4023,-828,636,1,-4215,0
68,-129,-1261,-1411,-2,-173,1
-659,-861,-4921,405,-3019,692,0
4582,933,372,2821,-96,758,0
-775,-2,-1434,252,1378,-12,1
33,-407,-776,2051,-106,-81,1
57,21,-28,-2066,162,29,1
-2097,-3031,3996,1907,609,645,0
88,2056,-47,678,-607,827,1
514,-902,-2548,-1811,-374,-197,0
882,-921,813,88,-2,497,1
-1688,915,287,-97,445,-1167,1
425,1845,84,437,-406,973,1
753,1321,-261,-34,846,-1046,1
324,1167,-932,499,3082,-899,1
1135,1995,-1069,1846,2788,-51,0
1171,907,-585,472,207,1855,1
-1451,-6,194,-966,-1168,-2508,0
-1347,1716,-11,69,2563,-1934,0
699,1518,224,-205,-3845,1641,0
1122,1172,74,-204,596,-323,1
409,-298,-187,67,2187,1631,1
-33,1526,-743,698,2823,1849,1
57,152,135,314,-1262,1302,1
1579,32,189,385,121,2048,1
-571,-2828,-837,-1615,-375,-26,0
-1329,-1318,464,-2473,556,-2009,0
2006,279,24,-166,366,-547,1
503,1079,-241,563,1001,-26,1
341,-203,894,2855,2288,-607,0
1084,-974,1119,-53,609,2288,1
26,103,247,895,1178,-1203,1
3013,2941,-1785,-521,-1104,831,0
2546,-321,-72,-34,-3979,1332,0
494,1401,222,-62,513,403,1
2078,3555,2471,-1496,-458,-136,0
1003,78,598,-678,239,857,1
-1088,-1158,-3732,2969,322,-1011,0
65,2411,-97,1249,2514,-2815,0
199,1533,-342,1345,903,285,1
1324,772,-17,-81,928,1193,1
-85,933,1088,469,-164,5,1
513,1444,25,1924,-347,-32,1
-268,123,-902,4398,195,1212,0
-165,-586,2394,1418,-617,-3185,0
188,479,1639,-101,1324,558,1
-1134,-168,157,-3152,-542,1412,0
1342,549,639,1874,242,1595,1
1504,-422,-3733,731,793,-2718,0
-2302,-138,851,-639,-2408,252,0
252,-249,1156,-1042,2365,-773,1
5204,-1112,402,221,1947,-103,0
1527,502,-1044,-962,201,682,0
928,152,539,-652,191,1378,0
54,357,-794,69,8,166,1
-3518,-1562,-2588,2044,-242,1202,0
-3,-896,-2273,528,-1423,-1329,0
3002,758,1919,-155,-3336,736,0
849,-4242,-3711,-278,-2662,-2503,0
-82,1284,-306,924,158,-739,1
104,-269,317,-2656,2376,-4699,0
868,-317,-827,-505,-1776,5303,0
318,255,-2887,211,-1441,-1214,0
19,-3444,-2749,-723,2187,-1096,0
87,419,376,1288,512,97,1
1389,-362,-3508,1064,-3438,-24,0
-2934,3037,984,486,-1109,-1759,0
-5776,-1976,-3044,-371,101,3542,0
-2267,-2106,1599,-2,-15,109,0
633,-373,1154,1903,417,-338,1
119,555,1839,1364,436,95,1
-1019,-133,1588,163,-371,-566,1
-843,1002,1191,-285,126,1062,1
1388,48,98,834,-601,85,1
-1352,2183,-2531,-289,994,1071,0
-902,297,1916,798,-293,1494,1
52,104,72,-69,-95,401,1
1735,315,224,235,1075,-231,1
1114,-795,351,2169,1962,1448,1
743,224,-792,-166,-1366,-158,0
-77,2206,-881,1192,1503,1889,1
-2256,934,243,274,2888,-92,0
84,826,-32,1081,-557,-1311,1
534,2913,991,57,257,-109,1
-937,-136,-1415,751,621,-1,1
-2082,-3411,-208,-1512,383,2512,0
-3504,1347,41,28,3817,2692,0
1087,2,-2686,307,-689,1875,0
1656,-2632,-2472,1262,4239,4155,0
1232,-471,1244,1127,-538,955,0
-2962,-2057,-1457,673,-3707,714,0
-1806,-979,169,-4371,-1397,506,0
526,-2035,-195,-35,1748,578,1
1164,1742,-107,546,29,22,1
538,-488,91,2196,379,2165,1
-399,61,2223,-499,2909,-215,0
888,-76,-1172,-1284,3776,-2134,0
19,2466,147,1578,1641,625,1
-994,-22,-473,-121,1902,-4327,0
-89,96,1647,362,2127,-413,1
-85,521,943,306,1645,-151,1
-1598,-1351,1963,5541,3135,969,0
-868,79,467,644,433,492,1
-763,-61,-195,253,847,956,1
1481,1368,-43,1212,1029,-718,0
544,2174,1106,814,-288,278,1
-1206,1509,2484,2668,-3751,408,0
185,658,544,1074,1048,-432,1
2381,195,206,-892,-171,1105,1
1025,229,1616,-644,609,349,1
-602,-206,611,318,209,-344,1
-1363,2646,2102,-332,3132,-2248,0
533,269,264,2364,549,1966,1
-316,186,1991,-2144,-32,-306,0
4634,2578,2885,-1479,1411,2383,0
285,87,-404,229,-897,405,1
752,-664,2296,-837,343,1627,1
5012,879,-2831,178,1626,1011,0
-219,-1418,2396,-672,-2218,-2014,0
138,323,256,-1925,2958,-248,0
-1647,2299,-88,1692,1785,-1208,1
706,39,169,-76,-175,-1138,1
2521,-13,-3066,2966,-1815,2314,0
1211,-397,833,61,183,519,1
-1291,-188,121,46,1531,85,1
-21,2639,-113,1771,-4344,1525,0
-309,-2668,-2324,1048,-55,1508,0
-122,-2986,-1466,2572,2302,1833,0
324,639,2567,-1614,1099,0,1
-1306,-958,-157,2695,-1823,-132,0
-154,792,549,1402,564,414,1
379,2386,-544,-18,-59,954,1
-205,-4768,3378,-2747,-244,-234,0
792,26,1647,174,-2616,-1263,0
1225,1408,-159,-677,-6,696,0
722,-2556,153,-1,-185,-792,0
1371,88,-636,-1327,-324,511,1
-882,-28,-79,1347,-2499,-137,1
1249,-173,2561,333,-1269,3933,1
2478,435,824,57,424,-178,1
3395,-52,631,-2631,-477,856,0
21,566,1995,-1858,-367,2032,0
1148,1188,1194,2061,428,179,1
577,657,1825,888,488,606,1
1076,3662,737,2327,-885,3613,0
-625,1181,646,1604,-736,99,1
1551,1555,947,1289,1765,1553,1
682,1052,-321,1998,792,793,1
963,12,-698,-274,1744,219,1
167,-3764,1172,-43,746,823,0
26,44,-863,-518,191,1904,1
1172,769,-8,27,209,-842,1
-1826,1326,-155,3897,3335,2984,0
-1636,-1083,-896,1212,-2676,4808,0
4,82,-427,1975,-2783,-997,0
-2165,2296,222,2028,1971,1642,0
202,1029,82,163,-23,1166,1
-2122,1332,2175,-1277,-1127,2952,0
-648,-1611,506,1188,-2805,-1081,0
2477,29,518,-1201,581,5262,0
395,-2177,1008,2395,3129,107,0
1216,-1076,34,-1336,-1302,-872,1
-2782,-1741,-2626,-4736,24,-929,0
-28,-2721,227,-757,211,365,0
935,1516,-48,698,651,361,1
1164,534,1125,479,555,208,1
562,585,-136,-21,-1,-497,1
-397,-284,-3044,182,-553,-879,0
-1458,238,1066,-1557,1737,798,1
1567,-2433,-443,-725,-5908,197,0
798,246,2021,-4699,2094,-439,0
-1617,-756,2435,1451,-4354,1218,0
2045,-205,283,785,-496,517,1
712,2133,-128,618,875,779,1
-204,-547,583,-52,3259,3668,0
-843,-952,33,-332,-2081,-2126,0
-492,64,1518,-1246,-623,2128,1
1949,-24,746,1701,-16,945,1
124,-3284,-2876,118,473,-252,0
928,22,1684,-705,-1026,-778,1
-1035,2546,-113,3537,-2978,-1846,0
222,-1533,-1286,-464,-111,-1065,1
679,-538,2301,-57,-2494,145,1
-115,747,788,249,1208,794,1
-487,2786,497,3036,3675,-1582,0
-374,1171,1421,-1083,256,-2671,0
-186,22,-965,824,3461,-2776,0
-198,462,-3705,-1511,-3455,-118,0
7,-1409,814,-105,-1868,466,1
422,593,2726,914,2728,-907,0
175,897,684,-617,1497,-1484,1
4189,-2438,2726,122,-114,2526,0
-835,59,1081,-414,-394,-47,1
1333,-139,-456,-74,1323,1255,1
-7,-255,998,-1634,803,1814,0
607,-976,-355,-1385,2438,-289,0
686,565,-1617,393,837,662,1
-766,-74,1658,48,357,-3166,0
-2016,1731,1363,-1753,1541,1183,0
1857,383,822,1272,1606,402,1
-1804,858,363,-2577,2033,-22,0
697,-78,2433,1774,1154,1974,1
-1285,362,-1561,465,658,4424,0
106,-361,-1229,537,-4123,-828,0
896,-4,593,901,857,504,1
394,69,556,-3151,1362,106,0
876,957,-841,-89,-288,737,1
1885,-858,1076,-1066,2669,-64,1
-107,-3107,-998,1306,3243,-1321,0
-781,874,325,508,2037,1873,1
-1038,-3737,992,58,-276,1183,0
-1781,3488,626,2382,-2232,-385,0
2075,1105,145,173,-133,623,1
-1301,-1746,41,-2383,1305,948,0
2255,553,-896,-861,-1153,1742,1
2155,1061,2226,844,43,262,1
1843,636,3603,168,1722,5358,0
1071,-1154,-2362,1089,-4584,36,0
-306,-2271,-208,1522,-1899,2628,0
472,2102,-135,1413,557,-1982,0
1327,1347,2706,-347,-4,451,1
-289,866,914,11,2229,-391,1
-167,-3412,454,-67,-1164,-1664,0
503,-49,426,3422,134,152,1
-721,38,-212,-267,-1093,588,1
4057,-3375,1174,702,-1629,4992,0
-2255,38,349,-694,-1213,1206,0
-2062,1647,8,1812,-994,498,1
63,68,154,-569,2335,1206,1
796,-1238,-589,602,493,651,1
74,525,-1002,-2674,3233,-3574,0
357,-1897,-2364,1906,4667,-1345,0
-823,2265,35,526,1521,-1704,0
76,-2756,2332,-817,573,144,0
858,2495,-474,-264,-2106,1734,0
501,605,1618,428,-34,-87,1
76,966,-249,806,889,367,1
1846,2088,62,-423,86,171,1
223,47,4192,-1648,2699,907,0
-1552,-1636,-1173,-2269,-26,2796,0
546,2092,1068,772,1476,15,1
-409,1338,1853,477,1516,1529,1
528,-63,667,866,609,-519,1
7,-2326,-444,-768,-1787,-2248,0
3183,1338,908,341,-497,469,0
-56,-728,-374,202,-4561,1351,0
1885,-183,96,-25,164,1518,1
376,-31,87,569,336,178,1
2998,987,-1897,1863,-482,3461,0
1468,-126,554,1445,179,-1512,1
-298,-471,15,178,199,1541,1
-457,562,1709,999,1808,-376,1
2024,-916,-2764,-89,752,-233,0
-1142,-878,7,547,2309,62,1
379,1682,-3268,3535,-2527,14,0
119,3169,-1024,-544,-908,1451,0
-172,-1729,-1166,609,-1161,1014,0
371,-2846,-2285,-4306,807,-774,0
223,159,812,21,476,1194,1
21,-1692,459,-2873,1172,-593,0
-713,-726,651,2495,-806,804,1
885,-336,2008,-1169,-913,154,1
104,414,666,1522,794,2123,1
-363,57,2283,1316,275,1025,1
-2309,409,-2025,-3169,2321,-1874,0
933,303,299,-924,-664,-2386,0
3382,514,-555,-3,131,-402,1
-2838,1927,-1989,-1351,-155,-187,0
262,-173,679,159,-263,-1077,1
1109,-3105,-84,-3282,-2353,-1538,0
7,2153,71,1015,478,41,1
4303,-1059,2067,3571,2685,2725,0
-858,841,-1,218,-2569,2267,0
-257,1191,1945,1124,1072,1367,1
32,526,1343,1923,232,178,1
1366,214,-3209,-2285,3682,1073,0
-353,634,637,1724,-2,-539,1
1362,332,-1794,804,1631,-618,1
-265,-1427,-1105,-3824,-2757,-33,0
-444,-2886,296,849,-141,3768,0
1232,691,83,-1067,-71,-23,1
1005,62,39,1148,-985,1089,1
-83,2431,4436,646,-1066,-425,0
-2602,1346,-1384,-736,132,672,0
-41,-634,2831,-1498,63,3422,0
-1345,-1403,1484,-2021,1196,-1145,1
-251,8,1846,1013,-267,-1809,1
51,-1294,453,3366,2509,-1267,0
-73,-939,124,-26,979,1399,1
1941,921,-1652,21,455,-46,0
-494,-31,1548,1188,77,-1727,0
-428,11,8,-626,-221,1661,1
273,-858,-15,1511,112,898,1
466,253,281,-658,-621,1183,1
-338,-965,338,62,-691,625,1
-14,78,-426,-2449,-1316,-351,0
891,-74,-1601,2121,236,-3245,0
5497,3658,-2534,2656,-2534,-1406,0
2304,-1339,906,-336,1096,59,1
-233,-2348,1466,-2012,2424,-1211,0
-589,1309,316,-1,-63,1046,1
-101,1803,504,666,-1048,3316,0
-4458,89,-766,52,-1704,3049,0
-2051,-4106,43,-1522,786,-222,0
-1452,478,-432,1381,-708,1322,1
-26,832,3798,969,-2064,-1806,0
619,-1809,17,946,606,971,1
2579,-612,2522,-3654,-1997,622,0
2072,-865,-604,-256,-114,5532,0
1547,1756,1539,407,-145,623,1
189,-2059,2314,-1881,172,-1595,0
82,-578,-144,496,-724,182,1
-903,-1208,-2218,-1206,-224,-79,0
508,241,1843,1895,-68,-84,1
58,-1358,-92,741,-1363,-451,1
-8,-2678,2495,-2148,-1448,2206,0
1039,-37,173,696,-159,523,1
313,2327,378,-814,-338,171,0
1567,-2226,-924,-1618,-1361,-1499,0
342,823,548,-935,-963,46,1
1194,1974,211,-3744,-116,-673,0
1404,-547,64,646,128,1609,1
-2222,-2161,7,-387,348,421,0
-1003,-183,2118,-113,1389,976,1
-1086,1795,-105,593,-271,2614,0
2309,1982,3405,1744,885,-3361,0
-756,37,-5,283,-284,194,1
589,-394,-1117,-159,388,2244,0
-657,2461,969,-153,-457,358,1
-22,608,705,475,1042,-154,1
58,176,1891,627,1534,-605,1
964,-2446,-1749,938,-1566,-1746,0
1703,708,-293,-1106,-1756,-106,0
-4316,-111,124,229,4107,1356,0
961,184,138,1336,-306,-34,1
-1062,3627,327,-2024,-1453,-1292,0
258,81,204,165,1751,916,1
-3208,2429,-1038,359,-3273,-2489,0
1481,-1607,-144,-4574,-4718,-437,0
1603,-2086,22,-2762,-1047,-896,0
-687,-167,673,812,-394,-831,1
-477,1325,911,382,-1808,2589,1
-1951,777,144,1193,54,-194,1
1369,1402,2052,-3153,-1359,-4535,0
-125,1082,-54,-235,18,53,1
-383,-1369,1482,1224,-2263,225,0
461,-1752,4682,-1171,127,-49,0
1648,1175,-1321,696,2413,-51,0
2115,-132,3742,-2703,1966,5805,0
194,-1376,623,17,448,722,1
-4,1584,723,2249,527,982,1
-3946,242,-74,-773,-155,1004,0
-776,163,576,-431,783,1794,1
-635,9,1154,538,838,-2249,0
2289,4758,3479,434,566,-24,0
-499,-1216,-638,-814,-41,871,1
225,-1842,-1239,-2508,2402,2928,0
738,68,1628,3064,1836,-2716,0
3574,-478,189,133,-288,-1486,0
-509,-473,-2788,-1027,813,193,0
-102,-197,-732,2904,-2085,-3122,0
3427,-1748,-926,413,3018,-2268,0
-2468,1335,-2024,2867,5682,51,0
-263,18,-18,1011,54,-162,1
-428,251,6,242,-378,78,1
-659,-3159,-396,-1362,-811,-2263,0
533,947,295,1457,-73,-412,1
831,244,-127,55,159,11,1
806,686,767,-1068,-155,-586,1
1211,-58,1806,1552,788,2266,1
316,763,82,-1038,-565,1877,1
423,1042,-313,1078,17,673,1
-248,886,-779,-1287,342,-595,1
1531,841,1947,-735,-562,-1667,1
41,-41,1777,-2014,1523,-615,1
-364,-688,-945,962,-1743,741,1
1758,-664,1378,-203,2029,-929,1
659,213,-226,47,126,746,1
178,418,1602,-928,1281,515,1
299,712,14,1575,-223,1666,1
-927,665,741,-666,599,116,1
-341,-583,-1599,1576,1045,878,1
1649,18,-2237,-1858,141,-2179,0
-11,-2357,-823,2213,-407,-266,0
702,-1758,3112,2069,152,-524,0
111,-23,-772,1352,914,1426,1
-307,-1564,51,-2769,1688,-218,0
932,2413,-799,-585,2218,1222,0
1685,116,95,754,1455,2369,1
3249,227,-2035,-956,-2565,1352,0
607,-1263,1699,2875,697,-1678,0
99,77,335,1222,-146,-184,1
-259,-224,309,877,-1602,-1332,0
-496,72,-248,-748,736,2204,1
-16,994,135,-971,656,-105,0
724,-3161,323,-3,-1984,1591,0
1377,-45,608,-394,-529,-148,1
529,-1254,-1513,906,-1192,-393,1
2289,715,-248,2714,-79,-14,1
283,813,-1022,-8,1575,-174,1
1919,-407,1157,1938,114,1137,1
1372,-49,316,18,-1088,-113,1
-1077,-1232,-2717,-107,-1351,1219,0
124,84,-749,23,19,262,1
1376,-2098,64,-327,366,-166,0
-519,3278,1136,152,-1802,-176,0
1823,-47,-16,-39,2085,1812,1
-26,957,-598,-1,896,744,1
62,-1736,-79,162,-676,3105,1
-5265,-482,1243,-15,-77,-47,0
-5227,-512,-1465,-1309,1981,1073,0
59,2317,1432,1621,657,194,1
-1106,1657,-1124,-2177,247,181,0
-1488,-324,1629,-1272,-2064,1057,0
-1428,725,2226,-165,2663,3925,0
-1479,1779,708,-822,-315,206,1
1692,15,-778,1498,1241,-266,1
615,-306,204,67,-678,614,1
511,108,-106,361,98,18,1
249,154,35,-27,465,-3,1
-1144,-2555,-2918,-1091,-2644,-447,0
2558,1101,-57,76,5092,3327,0
1012,1345,-509,1611,563,1817,1
-676,1967,1154,-565,1093,258,1
1071,246,466,-788,-371,297,1
1253,-1289,1052,1701,2645,1892,0
1285,-91,-542,238,1092,558,1
723,-149,119,-588,28,412,1
1749,877,16,183,-877,752,1
-4189,95,-1001,2758,1285,-1525,0
2946,1059,-2889,3355,-2052,-2238,0
2249,-1305,-933,1915,338,18,1
-58,2673,-1536,-1586,-171,-258,0
-519,7,2596,1031,1199,1595,1
-25,-289,1153,1752,2061,-316,1
168,-2672,-2216,-1522,179,2904,0
-1692,-881,-3627,-1439,3197,-53,0
-4348,-1703,-1022,154,2179,-579,0
-566,9,1151,48,3348,-2676,0
23,5301,-111,-1002,-1937,-1267,0
-487,304,-598,-3144,-2584,262,0
552,1851,121,534,1591,177,1
-2695,-1968,-398,427,6905,288,0
56,229,1357,1919,1064,-28,1
1312,599,-1443,-284,3424,-1666,0
1112,772,574,931,-884,2019,1
-828,1421,215,564,821,-54,1
1051,-244,1714,645,1236,3361,1
102,1775,-1733,149,-1072,-1602,0
1011,-623,985,761,1718,1947,1
1048,1525,-438,304,-815,189,0
-536,-363,298,18,1544,-2468,0
121,2742,-636,-1502,867,-1579,0
-392,3251,-108,1566,-25,143,1
-453,125,44,97,75,981,1
-4,232,1141,567,-1085,-314,0
-1428,1544,1091,1352,2252,-1362,0
-737,754,-476,895,-5,-1163,1
-607,642,-622,-96,-209,18,1
1712,178,992,1512,-563,-1945,1
424,-828,-626,1255,65,-89,1
712,-275,-1059,985,-682,2183,1
1491,-1338,2868,1294,172,-1326,0
-4798,-4245,1894,-424,94,-1964,0
3209,-753,352,-1297,1546,-1634,0
-414,2321,2706,3258,-2628,-4475,0
-1628,1165,94,658,1682,-478,1
798,1737,145,313,1314,3389,0
-96,1215,1437,2039,21,-6299,0
728,-1033,23,-287,-479,-1219,0
678,-3001,-95,-138,-244,799,0
2847,-28,2917,-458,-414,1864,0
-2732,-1325,-4854,1727,-32,-1395,0
217,1788,1032,1444,-1342,-148,1
132,-226,1781,1267,218,414,1
732,884,1508,-458,1991,-344,1
-403,903,487,909,-1084,-852,1
-463,-295,-1184,-389,3727,-828,0
1774,1444,527,-2,-697,1256,1
-1735,1585,-1763,6757,-1288,3429,0
1389,1955,859,468,-723,-1933,0
-1627,-3834,878,1918,-696,121,0
-68,-1912,398,1684,-416,1125,0
3988,3645,1693,1592,2088,3237,0
47,-627,-589,126,1304,62,1
285,-777,1475,69,1578,-483,1
1922,-838,1103,1433,1232,-3043,0
476,-1993,-3094,2807,279,-1035,0
-178,-901,908,-1084,936,74,1
-304,-1349,-1088,-62,1265,1556,1
-1111,-2858,-3709,-605,-2005,-453,0
3018,-935,-71,-2219,65,2136,0
445,-1481,2129,118,755,-3675,0
157,5,1421,1363,-158,-136,1
1844,67,-35,172,693,1465,1
-3056,-3296,-327,2795,-2106,704,0
855,-38,535,102,406,-42,1
354,-1056,-2313,-554,-3142,-3656,0
1772,-3158,6,-2186,-484,-42,0
-681,-142,26,1986,-775,-292,1
-353,996,-311,538,779,-376,1
127,2077,378,86,654,1874,1
-1143,4837,-435,-1318,224,-763,0
-95,3977,2681,167,-1755,847,0
817,1295,2437,727,1484,1454,1
505,-84,-1387,1155,51,584,1
-423,1191,-395,2056,-147,-106,1
-2,1651,-82,-22,2767,-785,1
476,2461,261,-1516,2527,-662,0
1421,2567,317,1712,-1902,-2168,0
492,-496,138,-1433,228,-954,1
242,-19,1685,-14,52,975,1
-4474,-979,-1156,3434,2281,3,0
-284,-3204,-805,1558,1054,-1105,0
-2018,51,-724,106,42,-1801,0
624,1085,204,103,-53,71,1
2127,-375,-374,-4146,3516,-7,0
-1462,959,-1041,-722,982,1405,1
-2578,-1602,3887,-2811,163,3799,0
249,2868,-115,368,1717,2523,0
2642,2878,-826,1445,-1662,2192,0
1321,1045,-658,-1099,1212,1,1
-207,924,-539,401,714,589,1
3436,1572,1646,1114,-221,-2733,0
1493,889,1067,-62,-225,156,1
2732,1948,82,742,1649,-426,0
1409,-432,-58,-154,198,164,1
-2336,2,1717,1166,-245,-4666,0
128,-1948,-637,-3702,179,-2044,0
-4146,1311,3392,1189,1063,1885,0
1114,1033,132,458,596,117,1
-76,-6,2661,1903,1184,241,1
-3133,17,-2226,1711,18,901,0
-4148,-1078,27,-1887,-489,1182,0
