@relation ring

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
609,272,973,-18,-385,262,0
697,-475,3652,-185,-5105,-1088,0
-2795,1695,-506,-117,101,-2806,0
-4327,445,-145,-3187,-573,-2441,0
702,-75,231,-2032,1424,-1148,0
3013,2941,208,-113,3876,831,0
-1276,-104,684,-1792,1809,1943,0
-858,841,-548,-972,-1175,2267,0
2546,-321,522,-2298,576,1332,0
-68,-1224,1391,-972,142,2532,0
444,-1267,-1464,-334,-2933,-4326,0
449,837,-312,4343,-1231,1928,0
443,-783,664,-3035,-1727,-618,0
611,1893,333,352,-1653,527,0
-433,1977,-833,-1271,706,1277,0
-6366,-2336,456,974,-3524,-2792,0
-983,-11,-2232,1224,1277,264,0
142,-2004,967,24,-1725,-2137,0
547,2299,-356,469,709,322,0
-4815,-144,1292,297,62,763,0
-2809,156,51,-911,-1559,183,0
-1906,639,-1703,-543,-885,382,0
2138,-1976,224,1442,-1788,396,0
1102,-816,-2722,-346,1278,-1384,0
-2209,2279,2097,275,156,1506,0
1457,-2726,584,-235,1478,-804,0
-1736,-5214,1521,-1295,-3035,-1477,0
-2964,-2794,287,2352,223,-2103,0
-1919,-1136,-2104,776,206,-638,0
1392,33,-268,2873,1824,3175,0
-1309,2787,-348,2546,-916,1275,0
2449,-285,-573,1254,-1269,-1272,0
903,-151,857,1722,-442,-1687,0
-3419,-868,-317,2694,-65,2148,0
1663,-15,1092,942,-1065,-674,0
-1525,105,-404,851,217,-574,0
448,2098,-22,-1043,936,1044,0
-325,-139,-4461,-1044,1006,2449,0
-1083,633,-1383,487,856,-4206,0
-2095,482,3883,1357,-369,3519,0
709,-1197,-3613,1701,828,-632,0
-931,319,4231,-915,-23,4262,0
248,1437,959,-989,3212,-132,0
583,2414,-2936,-1629,1326,2051,0
-107,-755,728,135,1747,494,0
2847,-28,-2779,-953,-228,1864,0
-553,1508,-489,-1056,-146,6223,0
717,-1903,2492,2787,-1373,-1559,0
-2797,-1624,-138,-3813,-3203,3288,0
-4348,-1703,4332,8,-2396,-579,0
-36,1998,-1694,2674,875,194,0
149,-798,893,81,-874,-2694,0
-3,-1288,2157,1656,-1593,-231,0
-721,4202,1635,-2864,-463,1399,0
1688,-3551,1859,14,1926,-1921,0
-4362,-63,-942,2334,-2028,76,0
-1552,-1636,-6,412,-231,2796,0
186,51,-648,649,-374,-844,0
152,-1399,-1252,2786,-1074,1935,0
-1709,2543,-2686,-1035,-3469,3258,0
-4022,-2589,-2851,-1243,2162,1666,0
-3964,-1442,-307,-1067,-2889,-23,0
-2267,-2106,909,2672,-1604,109,0
1862,119,-1491,524,-862,2792,0
1225,-1182,4016,-521,-972,114,0
-1088,-1158,1787,-2908,4,-1011,0
335,795,-4517,145,109,1126,0
429,153,898,-1485,-396,-1089,0
-1668,-925,-1586,1897,-1105,-1653,0
-3315,114,-2051,-637,-1102,-1424,0
1,191,1502,3841,-1658,1341,0
-823,2265,-2785,1415,5342,-1704,0
2501,-1389,3542,-972,-14,-1375,0
-86,-1308,1372,-553,452,-3599,0
-92,2226,1211,-764,-571,-1762,0
-2245,1281,705,-2765,543,3748,0
1466,1403,167,-2,-1486,1762,0
3954,-956,-12,264,-1954,-112,0
-1686,1098,249,3502,1314,-3793,0
761,2706,-32,208,-2431,1443,0
-107,-3107,-347,1125,-1538,-1321,0
1603,-2086,304,2112,1605,-896,0
-91,-2216,-5058,-173,-1944,941,0
37,793,-1935,-138,-375,2082,0
1506,495,1172,408,2,-2915,0
-369,-742,-392,-1784,-1183,6,0
247,-2341,-332,414,-1684,435,0
94,-2529,1715,-1923,248,-2819,0
62,39,1204,-277,-1594,-2875,0
-791,-3111,3147,-1362,-176,598,0
-2365,4795,-1963,-671,1802,475,0
1946,2362,-4577,1887,4456,678,0
61,679,-984,105,3539,-101,0
-27,218,-2082,-21,199,757,0
2458,-2283,2083,-194,508,-1288,0
1604,128,1887,157,1034,-1257,0
-1843,-102,-36,-1128,2011,-356,0
-2379,1811,1183,653,-925,1389,0
645,558,-237,2035,-1871,4324,0
-1376,219,-707,1005,1237,-191,0
1527,502,3197,33,1364,682,0
1646,1298,1826,1251,1474,1672,0
1045,586,1271,-814,-1022,1143,0
-464,3244,1813,1224,-1919,-2,0
14,-1625,-3707,-1039,416,1475,0
1685,-1855,1678,2358,-1809,1265,0
-4112,998,884,-3369,3878,3121,0
1737,-5229,-1122,-743,2299,3298,0
978,-3476,-752,-482,546,1198,0
-666,-2198,1247,-2712,-254,756,0
1794,1579,-1696,-1343,134,1038,0
2428,-4943,-2021,-1382,-386,1432,0
-3976,-83,1314,319,-859,-915,0
3207,-406,-88,-1235,2493,43,0
-2964,-926,942,825,1148,1239,0
-1477,-1013,706,1018,654,4016,0
-189,759,-488,-798,-69,-2862,0
-3584,725,1749,-2485,4371,5323,0
909,97,221,2218,275,-556,0
199,2021,2437,-1063,-1463,-2045,0
2408,2052,1616,-2306,-3546,3563,0
-1874,-1864,1036,1419,188,511,0
1253,-2496,-1399,14,-746,323,0
-153,-2319,-1986,3198,4322,-3174,0
1998,-65,254,-685,586,1439,0
1412,2624,1714,3535,734,-4066,0
151,2539,-326,-2993,1578,-53,0
356,2355,63,606,818,-2742,0
1587,-2343,-1377,-649,-2527,-3421,0
4093,514,-1038,-2545,-788,353,0
-222,-632,1231,576,-3267,246,0
-2165,2296,347,-1015,-1193,1642,0
1435,181,1709,-1012,-1867,-1445,0
2787,-243,3112,2844,3958,746,0
1215,1095,-2834,-2617,1549,88,0
107,-3632,93,-2995,4816,1298,0
2924,-2432,-158,-24,1569,-626,0
102,1775,-1508,-1989,-44,-1602,0
-1683,-1144,2929,-532,-1087,701,0
876,3825,3651,-3092,2178,-2656,0
3011,518,-1378,1576,-1703,6811,0
-1614,98,-4616,-168,-203,-2699,0
472,2102,3802,3089,2105,-1982,0
305,436,-449,478,6,-3403,0
-357,3549,3556,-841,484,7,0
-2799,1941,-604,-4665,155,53,0
-564,-2288,81,-2567,1729,-341,0
1408,-1418,153,-243,-3214,1314,0
-1064,-381,2547,186,28,1839,0
562,-15,-1095,795,2402,495,0
-1447,-522,-813,-831,-279,2616,0
514,-807,485,3718,-2842,-45,0
-1249,859,-416,1543,-246,907,0
1988,26,-556,874,461,-2754,0
336,2597,42,-343,4778,-1487,0
-1709,-895,1007,-1344,1147,-77,0
-635,9,-88,-1213,4009,-2249,0
5497,3658,34,166,1106,-1406,0
119,3169,624,152,5268,1451,0
-324,106,1393,2423,-207,2183,0
-12,591,71,-1921,-495,-4133,0
334,-18,-414,-1195,2204,-31,0
-1658,-1607,-1401,688,-58,1372,0
-2468,1335,-1288,-145,-3011,51,0
128,-1018,-1223,3139,874,-46,0
126,1443,-1368,-443,277,-1591,0
-491,-218,-2219,4343,-3284,-2009,0
448,3744,-1343,-34,-303,-1735,0
1087,2,1882,-963,394,1875,0
3598,798,-4071,-2915,42,-204,0
2365,-1191,-124,-2539,-1185,996,0
-137,-3396,1342,1295,51,-624,0
-1372,872,237,-3417,-1272,1146,0
568,2688,-2468,318,-3086,-3875,0
-2349,2225,-197,92,1761,3801,0
1161,-2039,-837,-2698,-711,-3284,0
-4315,-2928,-3744,2255,-23,337,0
1428,-976,-1573,688,2034,2677,0
175,-184,-552,1157,426,-3,0
2882,-1459,-358,-61,428,372,0
-416,1904,-759,614,-1411,-143,0
711,-1685,-279,-1619,-2403,83,0
3626,-1422,183,1504,3672,-4959,0
-971,-549,-3145,195,3113,1779,0
-2287,-1827,-4447,-3971,3314,113,0
-2356,-2946,274,-1439,49,241,0
49,764,228,-1005,-3186,171,0
337,-704,793,-1788,281,-1048,0
-245,136,284,1306,131,-1277,0
182,2029,-689,1882,-2579,-1251,0
-1434,-1692,-706,831,196,-2574,0
-131,-1744,1407,2354,3962,-804,0
-205,-4768,1579,5755,-313,-234,0
-4928,-3107,-3367,-2081,407,7,0
2566,-125,-926,-938,-1223,261,0
-356,2947,-2,2462,1945,205,0
-221,-1467,2796,-1706,-1321,244,0
922,-2523,-357,-1974,4038,1265,0
239,-5012,-1952,-667,-1018,-662,0
5412,1839,-862,2296,-2022,373,0
-1597,1555,-787,1426,784,-1962,0
-975,588,1102,344,2087,-169,0
186,76,329,108,-652,-1517,0
2611,-3079,384,1468,255,2009,0
3407,-63,-1014,-666,-1302,703,0
432,489,1662,-764,-693,605,0
619,-741,-3685,3311,-2665,-135,0
-117,-4025,-304,2208,3672,-222,0
-674,4,43,1677,-1722,1911,0
-379,-2174,265,2312,1913,2026,0
45,-5162,1371,3264,194,-1685,0
-1469,-2086,-266,-738,-1639,-322,0
-796,-723,51,684,-1693,21,0
-3142,709,-579,-1087,1926,-238,0
3094,1506,774,964,835,2422,0
-3205,3085,-91,-592,2176,-922,0
4675,1645,3091,-2254,133,-3357,0
476,-1993,2885,2097,-196,-1035,0
2656,2897,-191,-1563,1066,-781,0
952,-885,-511,-1295,-306,266,0
2667,-2925,-1513,3429,1268,-139,0
3052,22,3141,-315,3596,18,0
-4235,166,4889,-299,-949,-2214,0
604,741,1628,635,3875,-1241,0
-364,-1699,2959,76,603,854,0
868,-317,3084,18,-295,5303,0
2146,-1256,-92,-1093,3331,-236,0
-451,1079,-172,1971,-183,378,0
205,-347,4045,679,774,-731,0
-2865,-2382,368,-706,1413,3631,0
2158,-3471,-1548,-1655,-225,188,0
875,-3018,-1568,-694,-3104,-1934,0
922,1931,-1862,-1244,-2397,-1962,0
983,-938,-1304,-2758,-1935,1702,0
2997,-113,-2648,419,-465,-1934,0
1253,-1289,-784,74,-788,1892,0
-2182,-3478,-1312,4168,-1943,2062,0
527,-326,-2433,-1521,-3267,-1542,0
166,-2432,2623,776,85,-2558,0
3898,-92,2278,-2621,-999,2359,0
967,-965,-228,995,808,2988,0
424,-4438,-1361,1986,-3342,-174,0
-1328,-964,3926,-1347,1498,-1777,0
-2939,1868,-38,-1789,547,-2458,0
3206,-1276,-486,2896,-253,-3331,0
107,-721,-243,3564,-2424,2972,0
105,-1832,-2089,3264,3457,-798,0
1721,-748,4518,2069,483,-543,0
2518,-5235,-655,2485,301,3075,0
-1058,-974,-603,2978,-1922,-274,0
1082,2345,-393,-2376,938,-617,0
-194,-339,896,-3376,3679,1322,0
-1871,-1451,723,745,1497,-729,0
132,-2962,1367,749,-2509,1391,0
-847,4392,2935,-887,858,1945,0
-381,-1451,-4459,1816,-866,81,0
852,-2565,-1896,161,65,529,0
-2908,2105,-849,-858,-906,-1683,0
-322,-924,1348,-1896,3607,1367,0
4922,-485,-799,302,-428,-1992,0
1948,-844,1772,-2439,3888,-2164,0
129,3008,-25,512,3004,-263,0
1608,-9,-1908,3432,2929,-2603,0
-1648,-1022,3163,119,123,637,0
483,-1728,-1474,1903,484,-3107,0
1733,-1706,-538,1306,1296,-2239,0
1426,1713,2194,1765,553,83,0
345,-3081,2445,-1016,-1711,-576,0
-1811,554,3458,3417,2436,1082,0
375,-4056,3495,2854,-118,-211,0
23,5301,-556,383,488,-1267,0
2539,-4965,2879,2005,1698,-2482,0
-3872,132,-2736,78,-225,1362,0
-741,2358,1766,-1589,-2446,2312,0
368,1802,-3638,-1234,1756,2509,0
-4681,-1887,-997,861,1044,1473,0
-209,628,1859,1885,-163,-609,0
-219,-1418,-1777,754,475,-2014,0
-2408,-2545,-4451,-3423,3572,65,0
2346,-1196,94,3146,2151,-634,0
101,-57,-1381,2661,-195,-1993,0
223,-1232,-1043,3252,2647,-816,0
-1647,152,1703,3228,-1905,-2674,0
2153,-3855,1408,-2088,-512,661,0
-1846,-1253,857,-1344,-829,-4123,0
-578,-858,-14,-1315,275,1451,0
-1064,2302,224,97,-1182,-129,0
874,19,-742,3174,-3114,2343,0
-3213,1087,-2036,-145,-114,-2388,0
142,-1216,758,-938,1473,-846,0
606,1204,305,-538,-3301,1969,0
3917,-1711,72,149,-3353,-1204,0
605,-1528,2453,-1125,-1473,2076,0
-1624,155,3002,3742,837,-382,0
98,1092,-2127,2367,1725,1833,0
349,301,-145,-107,3096,155,0
18,-1705,1608,-1724,-1312,481,0
-2213,-108,2087,1852,3679,1221,0
-2875,2449,1806,-2137,3929,-128,0
-553,131,-2424,-3229,899,-4945,0
-2966,-758,334,-74,2201,108,0
-2602,1346,667,-1694,3156,672,0
1214,-3376,-1155,822,-1531,-331,0
861,-2398,4835,-467,1266,2167,0
2797,2367,-145,271,6,-1751,0
-1825,1056,127,475,571,-2185,0
-156,114,258,-308,6424,-1237,0
-2437,-1,-1367,-731,-1,-44,0
295,-2822,-5042,-246,-668,-2597,0
1288,494,-796,-472,-884,113,0
-1931,-2157,-2496,-93,-3368,1498,0
-1295,-803,1007,2831,-732,-1434,0
2292,2901,-1775,-1173,-164,1182,0
154,852,648,-314,-289,1217,0
1712,2412,1799,1244,-1922,-1233,0
4076,-3187,881,888,-2882,-3132,0
-621,-1062,362,-846,-63,2091,0
196,-1618,243,126,1134,-1192,0
549,327,-2027,-111,264,637,0
-1334,-59,366,917,193,2859,0
-108,6758,19,153,1402,-274,0
72,2303,404,642,1487,768,0
2256,963,-3194,1508,-1284,192,0
3938,-648,-2843,4114,-2004,-777,0
-1074,-3599,-693,2267,-174,2669,0
43,2201,-2194,2003,1751,-122,0
-271,646,-2647,-608,-2702,-1996,0
2829,1337,-223,1216,232,4002,0
102,1514,1976,-2306,97,2804,0
-389,1358,-25,-204,-2246,-4829,0
-1,-7734,-107,-862,2764,-2582,0
-1146,-2062,-1082,-5,1567,-36,0
-504,4068,73,1205,1816,-207,0
-87,-2253,-1656,21,-527,-1306,0
-1741,981,-2032,113,-1716,-1916,0
2074,-3846,2898,-504,108,29,0
-2535,-933,957,2996,2866,-1206,0
-21,2639,-1262,-293,1399,1525,0
-4135,-399,-643,-2051,-1035,6,0
1481,1368,531,-3418,1358,-718,0
56,2509,-3308,957,6482,474,0
893,-1201,3406,-2666,953,-859,0
-1012,-3137,4453,1571,1533,-1223,0
2915,3792,-179,-4951,1022,-3405,0
-2581,-39,-2292,2449,626,-578,0
-705,-567,-1027,-1098,1728,321,0
2755,2617,-2788,1414,-2708,-713,0
1862,-2907,-4926,1113,-566,101,0
-804,-3019,-1639,-1656,77,491,0
-4693,-1723,3039,1206,-1998,-3101,0
-2343,2029,-652,-276,15,83,0
849,598,1689,3114,578,1664,0
609,899,1168,64,-1033,-372,0
-237,2658,2689,2152,1342,-2175,0
-643,-908,1288,1153,2315,1285,0
-1062,3627,-502,174,-26,-1292,0
-1566,462,-12,-1225,422,-1504,0
214,1065,214,-485,118,1246,0
1195,2,2029,-94,-576,-579,0
-7,1086,-1594,-5687,1462,2864,0
652,-1085,3226,282,619,3411,0
2445,794,405,-477,-576,1443,0
-532,874,-1613,-1954,743,1495,0
-2074,2251,-4482,-2943,-3065,-3561,0
-1266,402,3509,1962,1212,138,0
-3835,-231,-22,-2134,3362,-3614,0
547,342,-792,-132,-379,2058,0
-3,-896,-591,-19,1046,-1329,0
2145,-1147,-872,-1577,184,-2831,0
112,4392,-2007,-493,1357,951,0
237,-2079,3428,-2383,-148,2454,0
1758,-2661,-3,-3583,2075,1582,0
-3733,-11,-2638,602,-1034,-4049,0
-1244,499,48,-2747,98,11,0
178,1035,-1915,2016,199,-1205,0
532,-1363,-2276,2527,-1616,2946,0
-4234,4514,852,591,3472,-1185,0
1749,-1141,3364,75,-1974,1901,0
-1079,-1342,1486,788,-124,2978,0
69,-2418,231,-2191,1219,-1331,0
-1443,2071,207,-865,1356,-944,0
2958,79,327,2517,32,1112,0
-3754,995,645,3053,1966,-273,0
-3628,654,2518,-306,1503,-929,0
-772,874,-1473,18,-3578,296,0
-3526,2,2106,-2233,-1834,866,0
1077,1229,-1027,-289,1827,25,0
163,-4496,-3463,236,-1548,-2558,0
1104,2223,-274,151,-167,1853,0
821,1231,-632,-404,-482,101,0
-816,-3122,3001,2913,-208,-1168,0
1374,-237,-84,2187,-335,277,0
3279,-207,2506,1414,-223,702,0
-3342,336,2187,1182,-729,2841,0
-421,-1658,-858,1936,1005,4166,0
-3502,-1011,1477,3,-1657,1924,0
-1283,1003,37,-406,154,2574,0
-1366,4076,-404,2744,1883,17,0
1388,492,484,1584,-3,579,0
-2695,-1968,-2552,2488,-523,288,0
88,-1036,2021,2607,962,-1316,0
51,-1294,2,1246,1822,-1267,0
-2079,-66,-2221,1951,-3866,-1658,0
-4324,-171,-42,1243,-4,-563,0
-256,-2239,-975,147,-2414,-2996,0
2102,2723,124,-2235,-765,1223,0
959,-674,-3372,1168,-89,-151,0
-1676,-845,2485,-2438,-171,446,0
-1814,-2621,-1996,-166,29,-2495,0
-117,-1837,-225,2954,-132,2256,0
1225,1408,1124,-2328,-1142,696,0
1113,7,896,-612,-747,-2967,0
1419,-192,-1052,-1309,241,-664,0
281,349,-2112,2033,3066,2561,0
798,246,-497,1604,-2114,-439,0
-1636,-1083,-29,3194,1597,4808,0
-938,-95,496,-148,414,-212,0
-98,393,3253,-1739,778,3194,0
-827,2579,2744,353,-1761,269,0
268,4818,3652,-114,2838,-64,0
-79,61,3026,-156,-2178,175,0
446,-956,1599,1958,-3678,-4003,0
846,2101,1994,-193,-259,1289,0
2741,-1003,492,-627,1616,882,0
-2205,-2025,-2713,-2966,-269,-49,0
2459,3066,-1436,-602,-967,-512,0
-1447,2706,1704,1794,1148,1803,0
-826,48,-3042,1732,2863,3987,0
-755,52,-1157,3209,1277,-1327,0
2694,218,-2385,-554,162,3856,0
-794,-2301,-1005,-2523,-1849,-1105,0
4482,432,-2256,864,5114,1546,0
883,952,3795,-3161,1686,-2931,0
2912,2223,-302,318,3158,-1722,0
-167,-3412,1276,-1118,225,-1664,0
-916,-4338,-2253,3469,724,-2088,0
2064,3851,1228,-899,-198,2736,0
-3453,-3998,-1934,-1216,1819,-324,0
364,-2717,1943,408,-572,-3672,0
-1559,3644,-627,374,1214,726,0
-1358,-1484,-1254,1164,-2434,432,0
-2507,464,1086,329,-1023,-173,0
-1622,285,-1009,1861,-1584,-1869,0
745,1632,827,-1801,2632,-784,0
-3133,17,-1637,4221,-315,901,0
7,-2326,739,5266,463,-2248,0
3899,-3997,83,996,169,5041,0
-1158,-5041,-144,1601,-1067,-3088,0
-309,-2668,338,1945,-1441,1508,0
-3509,-1181,-626,412,2007,3363,0
798,1737,3895,-7184,-151,3389,0
2043,-2206,1492,153,3227,758,0
82,-733,-2534,-1901,-1065,-2158,0
-1344,944,1871,-2858,1813,-1753,0
-413,-4151,248,1493,-722,-1903,0
2613,-1644,-1214,1566,1102,-213,0
2233,-3101,-1814,-431,-2245,-1902,0
-1991,3506,1631,-1788,656,6086,0
-102,-197,-818,141,33,-3122,0
-422,421,-17,44,2078,83,0
93,-2178,1036,1777,-1348,-399,0
852,-1419,-1994,-2907,-45,-528,0
-387,2526,201,847,-1994,2224,0
257,-638,-2494,-501,1759,-1998,0
4371,1502,2813,3331,1783,241,0
566,212,2934,-2148,-3186,-2629,0
517,-75,-5576,298,102,-4574,0
-2311,49,-947,757,-3199,-1155,0
1481,1074,-858,-5019,-2378,898,0
-435,449,-743,-864,-1129,5257,0
-2239,4705,-421,-1902,-299,618,0
-3736,-209,-1187,-758,-2989,226,0
1206,-2389,-666,-1332,1309,2529,0
1162,79,-342,1418,2695,-372,0
2403,184,-1824,1754,-193,272,0
-694,2745,1946,895,2225,-547,0
2563,1505,-2023,-1027,-2611,-2612,0
1413,2633,4318,1417,4354,-182,0
1071,-1154,3215,-878,-1946,36,0
1072,2166,1615,179,1005,-1176,0
1467,265,3438,-1916,1637,2305,0
-358,125,178,-102,543,-2771,0
4151,-186,-1143,-333,1886,621,0
95,2194,-2971,-3029,154,-446,0
65,2411,-1216,3406,-2724,-2815,0
-3433,-2282,-1293,-808,3843,-468,0
-2696,-36,-1552,2283,264,1502,0
-3866,3409,-691,2271,1806,-2287,0
1197,3301,-133,-151,149,-3919,0
-3268,-924,555,-4726,741,826,0
11,-5642,1426,1186,-1344,1758,0
-445,-2733,681,-1482,1048,1911,0
-89,1202,-1013,-2887,-4681,-2119,0
-4,-2855,1805,1663,-234,-147,0
2284,654,-628,-2253,1465,2648,0
298,1924,-1347,2298,-2267,-1227,0
-206,-1518,694,567,-2095,-294,0
585,1012,3053,957,249,-666,0
-3249,-2031,1871,-1703,-3418,344,0
843,784,-1176,157,-1211,-1593,0
-641,-512,3569,-1529,-445,-36,0
3171,2612,-702,36,155,-5401,0
-818,193,49,1098,-1204,-29,0
-2725,638,3962,-211,2689,2804,0
1089,-2867,-1518,107,-124,-1116,0
-205,2767,-1025,1589,317,-1221,0
-83,2431,-2144,13,-176,-425,0
379,333,-127,-537,1214,97,0
-1003,-1152,2316,-408,-1749,712,0
2025,-841,1528,-1825,546,2474,0
-1527,2562,7106,-818,1131,-858,0
812,879,-3934,1705,1334,1716,0
-1384,1241,2169,-26,13,681,0
219,-1092,-848,2851,-4851,-3101,0
-3699,342,956,-777,-2184,-206,0
-117,253,-864,3509,1446,182,0
1085,685,2367,2042,197,267,0
-1387,657,-253,-432,1591,-2403,0
-2562,-2586,162,-1376,1576,426,0
221,773,-4622,414,703,-3633,0
-3494,-1192,-4619,643,-407,522,0
-711,-947,-1788,-951,91,-1342,0
-688,-2237,243,-746,1888,2044,0
249,2868,-2451,-1535,1014,2523,0
-3808,-1983,-124,188,-152,13,0
229,3768,2426,305,636,675,0
323,-5812,-738,1041,-2858,817,0
2521,-13,1429,-4381,-2805,2314,0
-761,-1228,1292,-3325,389,103,0
-789,-1208,93,-244,-152,739,0
1595,-1472,1286,-872,-3,179,0
162,-216,664,-5661,-497,443,0
2305,2405,2578,282,-242,-2029,0
-2934,3037,-641,-1577,946,-1759,0
1245,-1175,-1307,882,-1743,-77,0
1141,84,-1257,-2361,-689,-142,0
242,-3519,1292,-24,2887,-4596,0
-312,1276,2548,1045,-604,-1771,0
703,-123,-1945,127,-153,629,0
-1672,-493,-663,-1586,-669,408,0
792,26,-924,1238,301,-1263,0
564,-1836,-2297,-153,-1198,-2283,0
3153,-699,-3533,-1132,-551,58,0
-99,-634,-536,4077,-1045,-1446,0
1178,3036,-248,-937,158,-306,0
74,341,62,-2109,-1288,53,0
2515,2993,-2723,-336,-827,-42,0
-3333,992,-256,-3009,2498,35,0
