@relation ring

@attribute A1 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-1614,98,-375,-1309,3791,-2699,0
-4815,-144,2832,-1384,-286,763,0
935,-1075,77,282,-318,1039,0
-1013,-133,2648,2972,319,-124,0
2793,2693,-1435,1746,-1462,1458,0
-337,-602,498,-202,142,2128,0
2667,-2925,-2234,-677,2367,-139,0
611,-482,-889,-3489,2395,1045,0
755,2358,3483,-2336,-1266,3689,0
-412,102,-4302,1767,1026,3799,0
-1675,3054,2126,384,-301,1434,0
1074,-3875,-1334,338,-2263,3584,0
3379,998,1966,185,-1278,-2171,0
-3541,-1693,2926,482,22,-463,0
-1531,-532,2202,-1279,365,177,0
18,-1705,1018,495,1316,481,0
3559,1619,-3283,1066,-825,-112,0
-205,511,2541,-1585,-278,-1304,0
-1086,1267,507,1715,-121,-937,0
2648,964,1857,1696,2839,-844,0
-2939,1868,637,-1017,3594,-2458,0
378,-875,613,1803,4022,-536,0
-1158,-5041,-998,311,277,-3088,0
-1144,-809,1403,1566,679,-3433,0
-1612,3577,-163,-1642,1419,835,0
2028,1974,-4919,2794,-2046,224,0
837,336,2315,-1373,-5122,2487,0
-322,2735,-3319,1968,4387,-3331,0
1083,1802,-3906,954,-1812,-1488,0
1989,-2675,-2253,1001,404,-356,0
1868,-1097,179,3184,-49,1578,0
-247,-2776,-219,-613,298,-94,0
-2647,956,-3451,-3381,-1907,-2534,0
429,153,5,12,895,-1089,0
251,196,973,-224,-1202,44,0
433,2565,104,1146,2616,-1735,0
-897,-2242,-2382,-1631,-2752,-3996,0
1421,2215,-19,-1102,-761,-231,0
1701,-2401,2062,3221,-779,-252,0
-2972,-4689,-1545,2914,-188,1964,0
-2185,1576,327,-1635,-303,-1992,0
-784,-1207,-2704,-966,-4062,481,0
-1119,291,-2489,-1,4112,-91,0
-2352,4381,-49,-587,813,-1141,0
4154,-145,-3101,-1384,3546,1208,0
-3027,-1336,-488,-853,71,466,0
4378,-486,1575,927,49,191,0
473,1476,-199,-137,-1281,-503,0
449,477,1106,3222,-2301,-4494,0
-2816,-58,1746,-1752,1968,-1587,0
2228,-41,-1991,-707,747,1634,0
1129,1464,1465,502,96,698,0
1255,2082,148,-2857,-1596,-1521,0
-1241,-1245,2994,-3315,3008,-1344,0
-72,3443,2218,3338,1827,-3923,0
-3491,-2877,608,-1643,1453,2771,0
-25,-122,-1494,84,253,755,0
2428,-4943,764,2318,-254,1432,0
-2417,511,-144,-315,279,-546,0
-1415,-684,-1103,1922,332,-156,0
2185,1446,869,-292,-3038,405,0
372,642,-203,84,1665,-327,0
371,-1571,-261,4277,1675,-3292,0
-4693,-1723,1085,108,-275,-3101,0
104,-1499,-659,-1695,-12,-473,0
2296,-3412,-4005,-3273,55,2074,0
307,-1826,1287,327,-1426,902,0
-288,-2838,308,-1293,88,-432,0
-3494,-1192,-1944,-2269,-2005,522,0
2377,-375,-105,-822,-2721,74,0
357,4038,-2463,1722,-2639,98,0
985,-2504,1329,-1375,-917,-496,0
-177,24,2429,454,192,-2067,0
448,2098,-217,-1032,2495,1044,0
-1858,3315,-818,-5041,2695,1116,0
-205,2767,-178,1368,664,-1221,0
-2103,-2246,-2462,1055,-271,2223,0
-1061,-1287,-2495,-3415,273,108,0
1051,1627,1987,144,-654,1721,0
349,301,-148,254,-664,155,0
-1004,-2244,-526,-132,729,-406,0
248,1437,65,-1202,-146,-132,0
246,1119,66,-1978,-89,-127,0
-2186,443,-388,952,-2129,-1325,0
-547,-615,-1352,386,-4532,-2154,0
612,-1907,347,1015,1606,168,0
2359,-1316,-1041,-17,3,-817,0
5577,574,1749,-663,1452,-1647,0
83,2193,1981,-5906,689,-299,0
939,262,-1696,-6267,-1205,-6,0
-2187,3072,1621,-448,-1105,-1905,0
566,606,-157,5785,3142,1441,0
878,2,277,-2228,-103,2968,0
-893,1559,4872,268,1742,-772,0
113,172,2023,-107,1356,-66,0
-944,-446,74,1993,-792,51,0
-4888,-643,112,-2332,2262,-2002,0
1048,-22,-1442,-2505,918,576,0
1754,3398,-49,1013,-888,-3255,0
188,-2903,-1862,-424,465,-843,0
107,-3632,149,-1493,-1152,1298,0
28,-81,284,-2671,549,284,0
-578,-2233,534,3087,-52,1167,0
909,97,-427,1874,-58,-556,0
-296,54,-1805,-863,-925,213,0
241,125,854,-1043,328,3052,0
368,-2255,1282,-116,-1,-2226,0
176,1472,2294,61,3008,1481,0
2095,-1578,-68,-488,2377,3578,0
62,39,-2433,416,-3302,-2875,0
141,145,902,-1362,-1587,553,0
-2379,1811,1745,-504,-5687,1389,0
1791,-2303,-904,2405,3176,-1825,0
1214,-3376,-1253,-429,-966,-331,0
-709,-1636,1486,72,2399,568,0
-1186,-4428,596,3053,1822,619,0
-1378,-57,-1714,-1507,-32,1502,0
187,1559,1809,2912,-462,2322,0
428,446,-298,2856,629,1941,0
-2969,4285,-2712,1681,918,434,0
876,3825,-91,-1076,2311,-2656,0
1536,-2473,3784,2501,-3322,-298,0
39,-82,-1362,-592,1496,-704,0
-3274,2232,3171,2297,-1435,-1612,0
-2907,1224,-1,244,1501,1403,0
-311,1474,1071,772,-1205,-117,0
3368,3309,851,4424,-1738,-2191,0
-15,-2193,-1206,-349,1324,2378,0
-889,-63,-2571,-3044,-2483,9,0
-791,-3111,2723,1002,2636,598,0
-186,-5,4,-1572,-1674,157,0
105,295,-1912,-186,1503,-47,0
-1544,-2262,4576,-1628,2255,-1603,0
812,-477,252,-1538,448,307,0
1255,-3833,-1119,5886,-336,-425,0
1574,-4488,-1369,47,-1761,-46,0
515,-2707,-2238,581,2804,-342,0
-127,1214,833,-694,315,115,0
883,952,617,-2052,1579,-2931,0
-377,261,-534,1916,776,-1074,0
-1614,-928,3429,3294,703,1863,0
91,-16,-2751,453,486,138,0
-2461,-302,4652,-1042,-1115,-1928,0
-656,-224,1317,887,3005,-2685,0
1811,1882,-1038,-1254,137,-2523,0
-5373,628,-2428,1661,1283,1081,0
-44,-185,-1071,-2009,-2647,-2312,0
36,1364,-3226,-397,864,-3588,0
-628,-576,2462,1319,56,-301,0
288,-2016,1734,1944,-3072,241,0
2888,523,3471,3133,544,1838,0
-557,2284,-1773,1252,2458,3901,0
-1328,-964,-1948,2611,-1516,-1777,0
2539,-4965,-583,-1594,3167,-2482,0
-678,-1795,1256,1235,-1648,-1711,0
-892,-1466,909,-212,1128,3145,0
-1926,2129,-81,-644,2827,-2859,0
-63,-839,-64,209,-132,1298,0
-46,-22,1758,-1047,62,41,0
1376,-2161,-847,2225,-3862,-1927,0
-1672,-742,-247,-604,-3341,2092,0
-385,176,3926,1853,1667,-3118,0
-2081,-982,-1154,865,1558,-4752,0
-835,459,-3013,2352,-915,783,0
-3824,3834,-3006,-1993,1872,-1201,0
-57,-1154,-2608,-1823,475,181,0
388,49,-828,701,-1337,-806,0
-1083,-163,-249,291,4292,-101,0
32,715,-6715,-2,2133,365,0
-416,1904,1628,1745,-279,-143,0
-2355,-818,106,362,596,-1085,0
-408,-235,1258,-104,-108,-893,0
1934,2157,1594,-702,-544,-1478,0
-783,167,2353,-2825,-497,3345,0
1327,124,-1779,28,113,22,0
-3656,1535,-5238,3167,2731,2372,0
88,-1036,348,256,-154,-1316,0
-324,106,214,1635,-73,2183,0
534,-678,425,44,2617,-1519,0
-1212,609,187,-3142,486,155,0
-2989,2104,-221,-2656,1687,112,0
129,3008,-12,-2215,-409,-263,0
147,172,3902,-1966,-485,54,0
311,522,-3907,95,-104,-2128,0
442,49,-3085,126,-419,-3073,0
683,2444,-4261,-1698,-914,452,0
26,2933,913,1134,-2127,-3321,0
996,1697,-19,298,-974,-1947,0
-125,912,372,-352,3288,1581,0
-1272,-2129,-228,-189,-564,-301,0
-248,721,1205,-5,-3966,1989,0
921,1838,1078,-2782,1112,81,0
137,2135,-1752,-191,-66,-1464,0
3258,1133,-1996,1897,186,-3302,0
686,-114,2868,2023,1643,891,0
-1089,757,-2657,2423,74,-756,0
-2372,-295,-1673,318,8,1884,0
1688,-3551,341,78,2916,-1921,0
-4296,149,-2096,-1,1119,-609,0
504,-1587,-413,4468,-1198,-4755,0
-3327,-2106,-124,1561,-4917,1981,0
-3699,342,-2149,237,-2412,-206,0
2813,4362,-599,-3688,-1092,-168,0
3078,-1782,-1724,1196,134,1418,0
346,28,-1776,-24,-4,1638,0
-1835,108,-2889,1318,-1089,2079,0
-704,2073,27,2308,-1964,-151,0
1595,1468,1259,-2083,-1104,-53,0
323,-5812,-1028,39,1585,817,0
-1709,-895,34,1524,534,-77,0
-2795,1695,122,-2723,4,-2806,0
1123,-347,344,-218,-746,-195,0
2864,-1439,-2306,1975,-2762,-214,0
-158,-46,-3293,837,-366,-312,0
-3108,57,899,-206,-53,2595,0
1422,-4088,1858,-19,-4511,2534,0
-1328,1966,-1488,2601,1732,-6,0
-26,2967,1988,212,1,792,0
1413,2633,-786,-2278,498,-182,0
-1719,3259,3081,2031,-1684,-82,0
498,1975,665,166,-3122,-1304,0
336,2597,-2065,3975,-2052,-1487,0
-132,-918,351,-115,-3161,-1913,0
3277,71,15,-2444,-372,-1557,0
-283,918,829,-1043,-1158,563,0
-824,-721,-1686,2037,-1002,587,0
306,124,38,-152,-153,-4,0
-878,403,2,402,1434,3452,0
1102,-816,-1449,-559,2573,-1384,0
-944,8,1342,2883,-3754,179,0
1305,964,-2353,-755,2477,303,0
2213,2227,2618,-4276,753,-4474,0
18,204,309,-109,115,2772,0
-2195,3198,2006,192,-946,3556,0
-2547,-2386,4345,-736,-49,-892,0
927,605,494,-2008,962,67,0
551,4457,-2,-964,-1712,-806,0
-2047,-2291,2608,-738,5,-768,0
1177,1523,2138,-555,1778,-169,0
921,462,-1238,-1296,-1902,1192,0
712,-54,-3071,335,2086,666,0
-711,-947,-744,-3923,-322,-1342,0
-478,-2842,1055,3865,1195,1072,0
1197,-1453,553,-1362,-1907,-279,0
822,-338,184,1252,768,-625,0
-2743,-3631,-1912,-75,4994,-1206,0
37,793,-638,288,2745,2082,0
-844,87,273,1662,-2253,-106,0
3137,1051,2705,-715,232,-2134,0
1526,452,-2146,-1078,-546,1352,0
1484,-3614,-1926,-1549,3636,2854,0
-2507,464,1506,-312,2614,-173,0
-3684,2691,-49,1668,-5,-642,0
3047,1075,-197,-1988,-1776,619,0
-1312,255,194,-1162,-174,1611,0
-239,2795,-1449,-1783,-277,-2969,0
-2083,1677,-1856,-866,1116,-2133,0
76,674,-1493,8,467,-68,0
2457,-788,-1781,1943,-2554,-3661,0
3907,-772,1075,3633,-119,-263,0
-2078,-827,609,-2042,-1727,1355,0
3622,1553,306,-718,1528,-772,0
-89,827,-524,-1222,-853,-1836,0
1217,-1805,-1995,-3493,-523,-1506,0
-331,861,1018,151,495,-5458,0
-21,-263,-332,2095,-708,-2598,0
1681,104,-595,-3744,2128,-872,0
862,584,-2214,191,-3785,-171,0
401,-1998,2497,344,-1332,486,0
1042,3281,4192,-2926,-304,-226,0
-3799,-3133,-2745,-111,1989,-1249,0
-1053,2634,-2044,-636,2357,-2108,0
-494,-953,51,679,1778,-1583,0
648,1322,2406,-404,1202,1965,0
1343,-3874,-264,74,272,301,0
-299,3498,-348,-2335,2001,1152,0
3917,-1711,-3521,199,478,-1204,0
597,28,-1335,-2722,1635,-2737,0
2255,-2227,204,-106,-411,1444,0
-46,-277,-2135,7,2048,-2125,0
-796,-723,201,-574,1126,21,0
4234,-1642,-112,-1583,32,-5683,0
-1839,2758,-86,-1009,1478,-1321,0
4446,2085,657,1274,2062,-2304,0
-209,1066,113,45,36,18,0
-6,4053,1413,-373,5517,174,0
-485,-1324,1603,2463,-147,-1266,0
1305,148,-935,3389,868,1354,0
2088,2083,811,-237,-924,1917,0
-144,398,3132,-2082,948,525,0
547,342,-228,707,-772,2058,0
291,-73,2426,3327,3629,2251,0
-2561,-35,-119,1603,-87,91,0
-1838,51,-3546,-848,1665,2261,0
-2308,893,2196,-523,-1224,1014,0
-2774,-854,2748,1104,284,613,0
1609,-1093,-1353,-1894,-13,94,0
-1829,-2227,-158,-239,-1075,-473,0
787,348,-58,-212,-554,418,0
2859,-2719,-217,-2111,-2569,489,0
199,2021,3011,-901,-3139,-2045,0
-1441,-2343,-2664,-2182,1709,-1032,0
959,-1713,111,1027,2291,-1077,0
3091,402,126,834,-711,1061,0
2863,-297,-164,-1209,-1956,4293,0
136,1441,-285,2126,344,-3209,0
-902,-1276,-2363,-1531,4786,-2284,0
-2897,1745,-2164,2514,1378,1135,0
-1518,2056,1172,-2401,-2119,1318,0
-545,431,1398,219,301,207,0
-4683,1816,3238,-2403,286,-3663,0
-2245,1281,571,2736,-3547,3748,0
1862,119,-356,-2225,-207,2792,0
-805,-374,66,108,23,164,0
516,3545,1126,-825,801,-1035,0
1014,1082,-1714,154,2469,-3086,0
-35,963,-2171,-356,2508,-13,0
1818,1595,1836,-2142,-162,1436,0
189,1055,-419,2868,22,2907,0
-404,-453,-3179,517,1773,224,0
1179,-1408,-1661,318,457,1331,0
-564,2421,3328,918,2509,1753,0
-4681,-1887,-223,-2042,9,1473,0
1195,2,-282,353,711,-579,0
-634,-804,5829,-1079,3249,-434,0
-1527,2562,1351,47,-317,-858,0
97,1499,-991,-1154,3932,12,0
2995,-342,-1686,709,4215,166,0
-1605,-1202,-2867,-2407,-1415,-3326,0
2438,2826,-1578,-229,2412,-1409,0
112,4392,1704,823,1277,951,0
-945,1867,-1381,-1563,98,-1372,0
-1814,-1611,-2795,177,-4336,2165,0
-511,2968,3175,-4479,-436,-36,0
5742,-474,-592,-604,-199,-2093,0
-223,3262,-822,1328,-13,-952,0
326,367,-1719,-1023,-1771,2901,0
874,19,1514,1482,3334,2343,0
-1552,1802,1942,-441,-252,7,0
-526,-1604,-132,-1947,-3303,2427,0
198,2072,-2461,794,-97,-104,0
45,-1419,-154,-2464,258,-1442,0
2533,503,-843,-1497,277,17,0
518,-2418,1948,3507,-4739,-1231,0
-159,51,563,204,589,-3179,0
332,375,-1248,-1244,-736,31,0
798,1344,15,265,62,4071,0
2194,2543,4096,-1608,-1203,-1585,0
-3913,1007,-1332,-543,-2401,-3321,0
-471,3169,2591,13,3003,-692,0
3826,-756,-632,454,-1744,542,0
-3759,1666,2243,238,-304,992,0
2097,4314,3973,553,2467,-4864,0
-1937,1907,3184,63,1133,1315,0
-464,3244,2529,-2326,-934,-2,0
589,-787,305,-2422,134,2239,0
98,-134,-3703,-581,-3058,-1655,0
269,892,2606,-75,1532,1015,0
-31,-3727,168,-338,1397,-4324,0
523,1634,1194,-917,-4242,-3272,0
65,801,-1452,2471,-168,-286,0
526,-39,-322,128,1253,2226,0
-3315,114,-1426,-1021,-1824,-1424,0
-2444,-2072,-8,343,967,1763,0
1937,2781,-2819,-1348,-1082,-2265,0
948,1425,3684,-1241,2303,626,0
