@relation crx

@attribute A2 numeric
@attribute A9 {t,f}
@attribute A13 {g,s,p}
@attribute Class {positive,negative}

@data
4808,f,g,negative
295,f,g,negative
2475,f,g,negative
2267,f,g,negative
4117,f,g,negative
4325,t,g,negative
3358,f,g,negative
1867,t,g,negative
5217,f,g,negative
3408,t,g,negative
4733,f,g,negative
34,f,g,negative
3558,f,g,negative
5183,f,g,negative
2658,f,g,negative
2475,f,g,negative
1692,f,g,negative
525,f,g,negative
7483,f,g,negative
3033,f,s,negative
4317,t,g,negative
2958,f,g,negative
2617,f,g,negative
2067,f,s,negative
34,t,g,negative
2408,f,g,negative
3158,f,g,negative
1942,t,g,negative
2458,t,g,negative
215,t,g,negative
3233,f,g,negative
2533,t,g,negative
3358,f,s,negative
1942,f,g,negative
4158,f,g,negative
4283,f,g,negative
4917,f,g,negative
5242,f,g,negative
2108,f,g,negative
3375,f,g,negative
2767,f,g,negative
2325,f,g,negative
2308,f,s,negative
2958,f,g,negative
2167,t,g,negative
20,f,g,negative
2567,f,g,negative
1708,f,g,negative
3058,f,g,negative
2917,t,g,negative
2175,f,g,negative
2067,f,g,negative
4117,f,g,negative
3733,f,g,negative
1825,f,s,negative
4275,t,g,negative
2267,f,g,negative
225,f,g,negative
235,f,g,negative
19,f,g,negative
3475,f,g,negative
2758,f,g,negative
4158,t,g,negative
3775,t,g,negative
3125,f,g,negative
4483,f,g,negative
2192,f,g,negative
2225,f,g,negative
4425,t,s,negative
33,f,g,negative
2158,f,g,negative
3125,f,g,negative
1592,f,g,negative
23,t,s,negative
3075,f,s,negative
1767,f,s,negative
2342,t,g,negative
4783,f,g,negative
4317,f,g,negative
2067,t,g,negative
3367,f,p,negative
1517,f,g,negative
1975,t,g,negative
3633,t,g,negative
3108,f,s,negative
45,f,s,negative
2858,t,g,negative
3717,t,s,negative
2217,f,g,negative
695,f,s,negative
3517,f,g,negative
2075,f,g,negative
3642,f,g,negative
2542,f,g,negative
1858,f,g,negative
5575,t,g,negative
5233,t,g,negative
2783,f,g,negative
3992,f,g,negative
1575,f,g,negative
6275,f,g,negative
375,f,g,negative
1725,f,g,negative
1842,t,g,negative
375,t,g,negative
16,f,g,negative
1917,f,g,negative
3908,f,g,negative
35,f,g,negative
2858,f,g,negative
3483,f,s,negative
2358,f,g,negative
2217,f,g,negative
2758,f,g,negative
2208,f,g,negative
2358,f,g,negative
2433,f,g,negative
20,f,g,negative
1608,f,g,negative
2067,t,g,negative
1967,t,g,negative
2783,f,g,negative
2042,f,g,negative
2075,f,g,negative
2117,f,g,negative
1808,f,g,negative
3983,t,s,negative
2308,f,g,negative
3617,f,g,negative
3192,f,g,negative
1733,f,g,negative
2867,f,g,negative
1917,f,g,negative
3325,f,g,negative
2292,f,s,negative
3025,f,s,negative
2875,t,g,negative
3375,t,g,negative
32,f,g,negative
3225,f,g,negative
4092,t,g,negative
1792,f,g,negative
3183,f,g,negative
2733,f,g,negative
3525,t,g,negative
2183,f,g,negative
2617,f,g,negative
3733,f,g,negative
2625,f,g,negative
2567,f,g,negative
2042,f,g,negative
3233,t,s,negative
2275,f,g,negative
4058,f,s,negative
3442,f,g,negative
225,f,g,negative
2942,f,g,negative
3617,f,g,negative
3275,f,g,negative
3858,t,g,negative
20,f,g,negative
1742,f,g,negative
1625,f,g,negative
2217,f,g,negative
2267,f,s,negative
2742,f,g,negative
1708,f,g,negative
3042,f,g,negative
295,f,g,negative
2633,f,g,negative
28,f,g,negative
165,f,g,negative
2692,f,g,negative
25,t,g,negative
20,f,g,negative
2967,f,g,negative
245,f,g,negative
235,f,g,negative
3575,f,g,negative
1825,f,g,negative
3875,f,g,negative
3242,f,g,negative
3425,t,g,negative
6917,f,g,negative
1883,f,g,negative
2517,f,g,negative
2108,f,g,negative
2525,f,g,negative
2008,f,g,negative
2358,f,g,negative
195,f,g,negative
2567,t,g,negative
2342,f,s,negative
3292,f,g,negative
2358,t,g,negative
16,f,g,negative
1767,f,g,negative
3008,t,g,negative
1792,f,g,negative
4817,f,g,negative
215,t,g,negative
1633,f,g,negative
5025,f,g,negative
395,f,g,negative
2225,f,g,negative
2775,f,s,negative
2617,f,g,negative
2725,t,g,negative
2008,f,g,negative
2117,f,g,negative
2358,f,g,negative
3142,t,g,negative
4092,t,g,negative
1792,f,g,negative
4717,f,g,negative
1883,f,g,negative
19,f,g,negative
3233,f,g,negative
2767,f,g,negative
1858,f,g,negative
3183,t,g,negative
2142,f,g,negative
31,f,g,negative
1817,f,g,negative
3392,t,g,negative
3825,f,g,negative
2667,f,g,negative
4058,f,s,negative
2858,t,g,negative
2267,f,g,negative
225,t,g,negative
1758,f,g,negative
2492,t,g,negative
1692,f,s,negative
4275,f,g,negative
2292,f,g,negative
23,f,g,negative
2192,f,g,negative
2442,f,g,negative
2375,f,s,negative
2525,f,g,negative
5483,t,g,negative
1633,f,g,negative
