@relation crx

@attribute A9 {t,f}
@attribute A10 {t,f}
@attribute A13 {g,s,p}
@attribute Class {positive,negative}

@data
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,f,s,positive
t,f,s,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,f,s,positive
t,t,g,positive
f,f,g,positive
t,t,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
f,t,s,positive
t,f,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
f,f,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
f,f,s,positive
t,t,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,t,g,positive
t,f,g,positive
t,f,g,positive
t,t,g,positive
t,t,g,positive
f,f,g,negative
f,f,g,negative
f,f,g,negative
t,t,g,negative
t,f,s,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
t,f,g,negative
t,f,g,negative
f,t,g,negative
f,t,g,negative
f,t,g,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
f,f,s,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,s,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
t,f,s,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
t,f,g,negative
f,f,s,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
f,f,g,negative
t,t,g,negative
f,t,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
f,f,g,negative
t,f,s,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
t,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,s,negative
t,f,g,negative
t,f,s,negative
f,f,g,negative
f,f,s,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
t,f,s,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
f,t,g,negative
f,f,s,negative
f,f,g,negative
t,f,g,negative
t,f,g,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
t,f,g,negative
f,f,s,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
t,t,g,negative
f,t,g,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,s,negative
f,f,g,negative
f,t,g,negative
f,f,s,negative
t,f,g,negative
f,f,g,negative
t,t,g,negative
f,f,s,negative
f,f,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
t,t,g,negative
f,f,g,negative
f,f,s,negative
f,t,g,negative
f,f,g,negative
f,f,s,negative
t,t,g,negative
f,f,g,negative
t,f,g,negative
t,t,g,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
t,f,g,negative
t,t,g,negative
f,f,g,negative
t,f,g,negative
f,t,g,negative
f,t,g,negative
t,t,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
t,f,s,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
t,f,s,negative
f,f,s,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
t,t,g,negative
t,t,g,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
t,t,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,s,negative
t,t,g,negative
f,f,g,negative
t,f,g,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
f,f,s,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,f,s,negative
f,f,g,negative
t,f,s,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,s,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
t,t,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,t,g,negative
f,f,g,negative
f,f,g,negative
t,t,g,negative
t,f,g,negative
t,t,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
t,t,g,negative
t,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,s,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,s,negative
t,t,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,f,g,negative
f,t,g,negative
t,f,g,negative
f,f,g,negative
t,f,g,negative
f,f,g,negative
t,f,s,negative
f,t,g,negative
t,t,g,negative
t,t,g,negative
f,f,p,negative
f,f,s,negative
f,t,g,negative
f,t,g,negative
t,f,g,negative
f,f,g,negative
f,t,g,negative
f,f,g,negative
