@relation crx

@attribute A2 numeric
@attribute A7 {v,h,bb,ff,j,z,o,dd,n}
@attribute A9 {t,f}
@attribute Class {positive,negative}

@data
3108,v,f,negative
2342,v,f,negative
2217,ff,f,negative
5483,z,t,negative
3075,v,f,negative
1858,v,f,negative
4517,v,t,negative
3842,v,f,negative
2067,v,f,negative
2117,h,f,negative
525,h,f,negative
3983,v,t,negative
2783,h,f,negative
4058,v,f,negative
31,v,f,negative
2767,h,f,negative
34,v,f,negative
2867,v,f,negative
2275,v,f,negative
16,v,f,negative
3733,v,f,negative
1633,v,f,negative
3775,h,t,negative
3375,bb,t,negative
3392,ff,t,negative
2733,ff,f,negative
5192,bb,f,negative
4425,v,t,negative
1842,v,t,negative
23,v,t,negative
2075,v,f,negative
1817,h,f,negative
3667,v,f,negative
4733,v,f,negative
3717,bb,t,negative
1942,v,f,negative
5183,ff,f,negative
4158,v,f,negative
2175,v,f,negative
2458,h,t,negative
3558,v,f,negative
3408,v,f,negative
3892,v,f,negative
7483,ff,f,negative
2375,v,f,negative
2408,v,f,negative
4275,bb,t,negative
3467,v,f,negative
2717,ff,f,negative
3183,v,t,negative
32,v,f,negative
2083,dd,f,negative
2208,v,f,negative
375,v,f,negative
1742,v,f,negative
3608,ff,f,negative
1883,ff,f,negative
2392,h,f,negative
1575,v,f,negative
1708,v,f,negative
1625,v,t,negative
2358,ff,f,negative
3825,v,f,negative
3425,bb,t,negative
2525,v,f,negative
2225,ff,f,negative
2475,h,f,negative
1883,v,f,negative
3892,v,f,negative
2675,v,f,negative
2458,v,t,negative
3225,ff,f,negative
3108,v,f,negative
3517,ff,f,negative
2533,h,t,negative
3233,bb,t,negative
2358,v,f,negative
2042,v,f,negative
2875,v,t,negative
2542,v,t,negative
3917,h,f,negative
2267,v,f,negative
3325,v,f,negative
4092,ff,t,negative
3908,v,f,negative
3442,bb,f,negative
3367,v,f,negative
2275,v,f,negative
4483,v,f,negative
2925,h,f,negative
1725,v,f,negative
1592,v,f,negative
2217,v,f,negative
2567,v,f,negative
285,v,t,negative
3483,h,f,negative
6333,v,t,negative
1825,v,f,negative
4283,v,f,negative
2775,h,f,negative
3875,ff,f,negative
225,v,f,negative
1942,v,t,negative
2475,v,f,negative
2258,v,f,negative
49,j,t,negative
23,v,t,negative
2958,v,f,negative
2308,v,f,negative
295,v,f,negative
1883,v,f,negative
1825,v,f,negative
2175,j,f,negative
3017,v,f,negative
3358,bb,f,negative
5333,ff,f,negative
4875,ff,t,negative
3475,bb,f,negative
2008,v,f,negative
3992,bb,f,negative
3642,v,f,negative
1583,v,f,negative
3525,v,t,negative
3042,h,f,negative
2292,v,f,negative
3358,v,f,negative
2292,v,f,negative
2592,v,f,negative
3325,v,f,negative
25,v,t,negative
2983,v,f,negative
2567,v,t,negative
1767,v,f,negative
5858,v,f,negative
3242,v,f,negative
2692,bb,f,negative
245,v,f,negative
35,v,f,negative
2267,v,f,negative
195,v,f,negative
2192,v,f,negative
3375,bb,f,negative
20,v,f,negative
1608,ff,f,negative
5183,ff,f,negative
1917,v,t,negative
22,v,f,negative
1708,v,f,negative
4717,v,f,negative
1517,v,f,negative
2108,h,f,negative
2617,h,f,negative
3025,v,f,negative
225,v,f,negative
4158,v,t,negative
3833,v,f,negative
2358,v,t,negative
4808,bb,f,negative
1858,ff,f,negative
3308,v,f,negative
1708,v,f,negative
2067,v,f,negative
2492,ff,t,negative
16,v,f,negative
235,ff,f,negative
2858,v,f,negative
3942,v,f,negative
375,bb,t,negative
5683,ff,f,negative
2525,v,f,negative
2675,bb,f,negative
2108,ff,f,negative
1833,dd,f,negative
3125,ff,f,negative
165,v,f,negative
20,v,f,negative
19,ff,f,negative
2183,v,f,negative
20,v,f,negative
1933,bb,f,negative
4783,bb,f,negative
295,v,f,negative
215,v,t,negative
3208,v,f,negative
225,v,t,negative
3233,v,f,negative
2117,v,f,negative
2817,v,f,negative
3292,v,f,negative
3058,v,f,negative
625,h,t,negative
3617,v,f,negative
2408,v,f,negative
2917,v,t,negative
4275,v,f,negative
2725,v,t,negative
2225,v,f,negative
2983,h,f,negative
4092,v,f,negative
3192,ff,f,negative
5242,v,f,negative
4058,bb,f,negative
1625,v,f,negative
2433,bb,f,negative
23,v,f,negative
245,ff,t,negative
1958,v,f,negative
1792,ff,f,negative
3483,v,f,negative
1958,ff,f,negative
2225,v,f,negative
5758,ff,f,negative
4117,v,f,negative
3175,j,f,negative
3183,v,f,negative
5217,ff,f,negative
5575,h,t,negative
3067,h,f,negative
2375,v,f,negative
33,v,f,negative
1733,v,f,negative
2542,v,f,negative
245,v,f,negative
3125,ff,f,negative
2008,v,f,negative
3408,v,t,negative
3958,ff,f,negative
2858,v,t,negative
19,v,f,negative
4817,o,f,negative
2458,v,f,negative
28,v,f,negative
2858,bb,t,negative
2308,ff,f,negative
365,v,f,negative
3242,ff,f,negative
3675,ff,f,negative
2892,v,f,negative
1867,v,t,negative
1975,v,t,negative
195,v,f,negative
235,v,f,negative
4317,bb,f,negative
2783,h,t,negative
2625,v,f,negative
20,v,f,negative
3008,bb,t,negative
23,j,f,negative
3058,h,f,negative
215,v,t,negative
4958,ff,t,negative
2967,v,f,negative
4117,v,f,negative
3367,v,f,negative
2617,j,f,negative
2083,v,f,negative
2067,h,t,negative
165,v,f,negative
34,v,t,negative
3658,ff,f,negative
225,v,t,negative
34,bb,f,negative
2583,v,f,negative
3233,v,f,negative
1692,v,f,negative
2942,h,f,negative
1917,v,f,negative
3617,bb,f,negative
2517,v,f,negative
5233,h,t,negative
2342,h,t,negative
1817,n,f,negative
2442,dd,f,negative
1758,h,f,negative
