@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4,7-8,10-11,16-17'

@attribute At4 numeric
@attribute At7 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
9,95,52,80,73,63,9
100,22,57,52,83,0,5
86,59,52,5,16,0,1
74,82,47,64,84,0,4
100,77,48,27,0,0,2
50,88,5,0,0,100,5
88,22,47,24,3,23,6
64,34,39,39,93,0,4
100,73,41,9,27,33,7
80,10,9,0,100,8,6
49,100,54,95,0,21,0
79,56,0,21,45,82,8
100,39,55,16,0,8,1
100,50,5,0,32,62,7
52,100,43,100,13,11,0
100,39,52,41,100,5,3
100,69,41,0,81,93,8
52,0,0,35,100,76,8
100,69,63,29,28,10,2
67,41,0,27,59,95,8
100,62,40,0,0,27,7
65,52,0,21,95,66,0
100,48,40,3,0,0,2
100,26,77,55,64,0,5
63,23,0,39,0,95,5
75,6,0,2,100,74,0
58,65,0,29,98,93,0
77,75,44,63,72,0,4
55,45,0,40,90,69,8
76,17,98,71,100,0,9
100,68,34,0,16,50,7
73,48,32,32,84,0,4
25,87,11,61,69,61,0
91,100,88,45,75,34,7
81,35,0,28,53,94,8
100,64,70,52,100,0,3
56,43,0,22,9,100,5
100,62,35,0,0,74,8
67,32,83,70,94,0,9
100,26,55,58,100,0,3
99,49,33,0,0,100,8
100,64,58,36,100,1,3
91,0,32,0,62,27,6
100,53,37,0,82,83,8
85,0,23,0,99,47,6
56,47,100,86,97,0,9
87,19,58,43,6,0,1
100,81,63,44,100,11,3
65,100,70,87,97,0,4
93,55,57,15,0,7,1
77,30,0,6,100,100,0
98,70,79,49,35,1,2
76,42,0,17,100,100,0
87,20,46,50,77,0,4
77,40,82,55,100,0,9
100,44,44,22,0,0,2
88,55,0,39,100,84,8
90,95,88,54,79,13,9
100,58,72,47,90,5,3
69,0,0,29,60,100,8
62,71,0,49,78,41,0
100,63,46,7,0,2,1
73,19,0,33,65,100,8
99,81,73,45,74,3,1
79,25,28,34,100,0,4
64,16,0,33,8,92,5
100,36,37,8,7,0,2
80,37,0,8,100,91,0
22,90,13,54,75,61,0
95,100,80,59,73,0,3
77,100,99,71,74,0,1
95,70,38,4,10,30,7
100,74,35,1,12,37,7
100,74,47,24,74,16,3
68,10,96,67,100,22,9
100,75,71,50,68,0,3
73,90,36,75,84,0,4
100,74,68,50,77,0,3
93,0,78,71,94,0,9
100,46,39,0,66,85,8
94,3,22,0,100,19,6
94,89,58,16,15,4,1
67,58,24,35,86,0,4
25,89,11,54,70,64,0
100,75,38,4,31,28,7
71,53,34,43,100,0,4
100,49,64,47,100,3,3
92,11,29,0,85,29,6
100,90,82,92,67,0,9
79,18,18,0,100,34,6
77,66,56,69,92,0,4
66,100,100,76,62,0,1
100,47,35,7,0,0,2
9,100,70,100,14,58,9
100,60,57,26,0,12,2
100,86,66,38,88,17,3
100,92,96,93,73,0,9
100,51,34,0,12,37,7
80,100,70,39,0,0,2
100,84,67,46,18,0,2
100,51,64,47,100,9,3
89,1,34,0,43,23,6
58,100,100,75,81,0,1
51,0,0,47,9,99,5
4,89,24,70,72,39,0
78,4,24,0,100,6,6
75,100,100,75,96,0,1
100,71,64,52,83,18,3
100,53,60,45,100,1,3
100,48,57,81,88,0,9
100,85,66,40,100,0,3
100,96,52,21,52,39,7
67,42,0,20,100,85,0
100,51,59,37,100,0,3
73,100,100,74,59,0,1
49,31,0,39,95,74,8
96,0,27,24,85,0,4
100,41,34,0,9,41,7
100,49,65,53,100,0,3
73,81,88,57,100,9,9
100,100,98,76,29,0,7
74,65,48,56,88,0,4
99,0,34,0,88,4,6
73,100,100,75,82,0,1
98,55,61,29,19,6,2
96,100,90,66,62,0,7
100,62,57,49,85,0,3
100,35,26,0,0,91,8
100,34,52,30,4,0,2
100,100,85,60,35,0,3
62,14,60,30,50,34,8
61,66,19,0,6,98,5
67,30,32,37,100,0,4
100,47,63,38,77,4,5
39,27,0,40,80,83,8
73,55,0,24,96,91,0
99,98,100,80,78,0,7
59,39,100,97,98,0,9
86,24,2,0,100,100,0
66,60,0,28,96,92,0
66,34,100,47,0,66,8
100,87,83,51,77,8,9
100,0,25,0,95,34,6
78,100,100,74,84,0,1
70,52,100,82,95,0,9
100,64,95,58,100,5,9
77,35,0,26,73,84,8
46,5,0,35,100,77,8
100,56,55,67,86,0,4
74,27,94,69,57,0,9
100,45,39,0,28,85,8
65,82,100,94,77,0,1
100,42,40,5,40,70,8
100,49,62,24,2,8,1
100,53,24,0,36,67,7
97,34,30,0,75,15,6
69,45,0,17,21,100,5
96,37,50,0,0,61,8
61,45,0,25,100,67,0
61,58,0,26,98,89,0
100,67,39,8,0,0,2
100,62,69,47,88,0,3
94,85,82,48,100,6,9
100,65,54,33,97,10,3
95,42,59,18,0,5,1
54,100,58,100,21,0,0
100,61,26,0,0,38,7
69,30,0,19,100,98,0
100,68,38,6,0,35,7
100,36,39,2,0,50,8
100,66,53,32,83,11,3
99,19,17,0,97,100,0
81,0,23,0,100,15,6
67,46,48,58,100,0,4
53,100,100,76,59,0,1
72,52,11,0,20,100,5
54,52,100,46,53,5,1
81,100,100,74,73,0,1
76,24,29,30,88,0,4
100,43,39,0,0,76,8
95,2,37,6,76,25,6
100,100,90,87,88,0,9
72,76,48,77,78,0,4
90,5,40,8,40,20,6
47,83,22,69,49,17,0
79,42,37,52,79,0,4
58,85,0,17,49,100,8
100,49,37,0,10,82,8
81,100,99,74,64,0,1
87,55,29,0,3,35,7
97,68,41,2,29,45,7
100,77,61,38,67,0,3
100,45,70,45,100,10,3
50,50,30,31,89,0,4
100,2,52,33,95,0,4
100,72,60,38,95,0,3
86,42,25,0,91,34,6
60,50,0,25,100,90,0
100,64,24,0,100,58,7
100,76,61,37,100,0,3
83,0,24,0,92,46,6
100,83,85,44,88,10,9
97,7,64,57,65,5,5
71,33,0,4,100,30,6
100,56,29,0,0,7,2
100,59,51,34,86,1,3
52,27,67,20,2,7,1
60,100,100,78,88,0,1
86,1,24,0,90,42,6
63,18,0,18,4,98,5
75,72,48,62,83,0,4
100,66,38,0,12,76,8
100,27,48,43,100,4,3
82,14,12,0,100,13,6
99,82,66,33,17,30,7
100,20,74,74,63,0,9
100,53,46,15,30,1,2
50,49,0,29,100,76,0
57,28,100,73,100,0,9
61,53,0,28,100,90,0
97,13,41,11,52,15,6
100,70,63,42,100,0,3
100,75,34,0,91,33,7
100,65,43,8,40,37,7
100,32,42,18,15,0,2
49,51,0,37,78,79,8
100,61,35,0,30,45,7
100,92,77,46,94,13,9
70,64,0,36,83,59,0
70,100,100,80,90,0,1
86,41,36,9,58,21,6
76,100,2,0,37,100,8
98,85,94,72,85,0,7
48,70,0,38,89,86,8
97,100,93,68,74,0,7
69,44,100,82,80,0,9
88,0,30,0,68,13,6
100,46,72,43,83,0,5
94,0,21,14,100,0,6
69,33,0,8,100,75,0
70,42,70,71,95,1,9
66,55,2,0,20,100,5
53,100,12,0,0,100,5
77,19,35,41,100,0,4
100,85,27,0,41,88,8
100,70,30,0,0,3,2
86,31,20,0,100,24,6
100,91,57,25,50,38,7
78,8,24,0,82,14,6
100,49,22,9,34,29,2
41,0,9,50,100,77,8
100,69,42,0,26,28,7
100,41,39,10,0,0,2
100,65,58,44,87,0,3
68,49,100,81,75,0,9
97,56,25,0,0,40,7
34,95,19,62,69,51,0
100,55,32,0,21,53,7
100,76,73,53,85,0,3
57,23,0,32,0,100,5
84,33,100,98,67,0,9
12,90,61,89,57,60,9
86,100,94,70,72,0,1
33,9,9,41,100,78,8
74,38,30,32,100,0,4
27,81,12,58,78,57,0
100,42,57,75,98,0,9
47,84,0,50,71,52,0
100,44,35,0,0,92,8
100,74,42,0,100,57,7
86,0,28,0,73,16,6
100,65,55,38,100,5,3
100,82,79,49,100,0,9
100,100,94,68,67,0,7
89,17,34,8,33,0,2
99,100,92,69,70,0,7
84,66,58,16,0,0,1
100,37,33,6,0,0,2
100,60,61,44,88,10,3
63,100,100,76,88,0,1
8,77,31,80,67,20,0
91,58,51,77,60,0,4
100,40,39,0,74,77,8
24,75,81,100,92,1,1
83,4,33,4,66,18,6
100,36,88,54,95,0,5
84,0,27,0,78,34,6
78,29,0,17,100,89,0
100,38,32,0,0,86,8
69,43,0,1,100,18,6
100,0,59,65,100,0,4
100,76,49,19,0,2,2
100,94,31,0,0,88,8
42,62,0,38,89,82,8
67,2,0,8,97,88,0
84,0,29,1,75,48,6
100,41,64,52,100,1,3
94,8,18,0,100,8,6
76,41,50,7,0,23,1
100,74,44,0,22,29,7
84,37,53,39,87,4,3
83,0,21,0,100,1,6
77,62,60,77,85,0,4
100,74,58,44,95,5,3
83,0,47,40,100,0,4
100,76,34,0,0,75,8
81,0,25,0,74,40,6
80,0,25,0,77,16,6
100,41,62,56,100,0,3
100,73,64,37,100,1,3
100,59,38,6,86,0,1
100,63,73,41,100,12,3
100,58,57,20,0,5,2
35,0,7,41,100,75,8
71,11,7,0,100,8,6
100,70,71,47,100,0,3
75,100,100,75,75,0,1
64,46,0,27,100,86,0
87,0,0,33,54,90,8
100,41,53,44,100,24,3
74,24,9,0,100,6,6
100,33,35,8,7,1,2
100,79,52,38,90,17,3
93,0,32,0,73,37,6
54,89,100,75,73,0,1
88,83,77,67,82,0,9
39,73,11,48,82,74,0
100,36,49,22,0,0,2
77,96,93,67,75,0,9
48,0,0,38,10,100,5
100,47,56,31,28,0,2
51,34,0,16,0,100,5
55,41,0,27,0,100,5
100,87,45,0,41,44,7
100,87,19,0,7,91,8
100,42,61,37,25,0,2
100,39,18,0,14,10,2
100,71,67,50,18,0,1
100,0,27,0,100,18,6
36,74,3,40,85,66,0
86,22,19,0,85,40,6
100,83,91,47,97,14,9
91,0,73,65,96,0,9
100,49,52,40,93,25,3
66,32,0,25,10,82,5
89,88,75,51,72,0,1
62,42,0,4,5,100,5
55,76,9,0,0,100,5
100,66,32,7,0,0,2
95,35,34,28,100,0,4
83,15,44,44,72,0,4
100,66,43,0,41,36,7
63,75,0,24,61,73,8
72,51,5,0,8,95,5
72,64,97,69,86,0,9
82,78,78,54,69,0,1
97,100,100,78,63,0,7
97,100,76,52,11,0,2
97,0,28,3,100,0,6
100,59,40,14,0,0,2
77,20,0,2,100,100,0
100,28,0,4,33,0,2
50,50,0,35,16,100,5
60,50,40,49,91,0,4
100,84,96,70,62,0,9
40,64,8,44,100,79,0
96,82,56,31,84,11,3
79,28,34,11,72,20,6
100,81,59,22,19,6,1
97,88,41,0,0,100,8
95,78,62,31,0,0,2
60,37,97,69,89,0,9
62,39,0,17,100,100,0
70,0,38,31,100,0,4
100,22,66,48,91,8,5
100,25,75,58,73,0,5
86,26,47,44,100,0,4
49,74,15,61,62,26,0
88,7,19,0,95,7,6
67,35,78,79,100,28,9
77,0,16,0,100,16,6
100,83,52,14,49,28,7
71,61,26,47,98,0,4
78,0,20,0,100,34,6
100,100,75,52,97,12,3
84,0,35,17,91,0,4
57,55,100,64,100,0,9
100,100,100,80,61,0,7
85,28,0,4,100,92,0
51,47,100,81,74,0,9
64,50,0,25,100,96,0
73,39,30,39,100,0,4
58,100,100,75,70,0,1
81,12,32,32,95,0,4
100,33,33,3,1,4,2
94,58,64,27,0,0,1
54,74,7,57,64,32,0
71,6,41,33,100,0,4
57,61,100,65,100,5,9
100,27,34,5,16,0,2
99,0,35,1,94,29,6
60,44,0,10,10,100,5
75,0,22,0,100,32,6
97,100,93,72,50,0,7
44,0,0,40,100,65,8
98,80,54,66,71,0,4
100,62,35,0,11,49,7
58,24,0,35,0,100,5
100,69,25,0,0,92,8
66,7,0,34,8,97,5
100,4,45,36,77,0,4
100,56,50,25,0,0,2
88,0,28,0,75,49,6
100,10,53,47,100,19,5
69,100,100,75,77,0,1
59,45,95,84,100,3,9
75,36,21,0,100,10,6
100,55,47,20,0,3,2
97,0,33,0,76,27,6
44,0,6,43,100,75,8
100,27,32,7,25,6,2
63,0,83,67,100,0,9
36,0,30,66,100,55,8
84,100,89,67,63,0,1
83,100,97,72,61,0,1
94,78,100,93,83,0,7
100,38,80,59,83,0,5
98,0,65,48,6,0,1
83,18,27,0,100,7,6
64,7,0,24,14,100,5
96,73,43,10,53,33,7
80,10,80,54,92,0,9
100,40,25,15,23,0,2
77,35,34,31,100,0,4
83,43,41,55,100,0,4
100,54,51,18,33,6,2
100,75,43,16,0,26,7
91,0,31,31,100,0,4
90,38,60,45,12,0,1
93,51,32,53,84,0,4
36,19,4,40,7,100,5
100,40,35,4,0,0,2
79,100,100,74,81,0,1
100,72,56,20,36,46,7
74,19,11,0,100,41,6
76,0,21,0,100,6,6
60,88,100,90,81,0,1
100,10,72,77,100,0,9
58,61,16,43,95,0,4
100,75,43,0,33,51,7
63,37,0,12,26,100,5
64,43,0,25,100,84,0
67,100,100,82,61,0,1
47,53,4,0,0,100,5
100,72,37,0,37,35,7
88,72,81,49,100,4,9
59,100,30,77,49,0,4
88,97,79,78,89,0,9
100,72,54,45,86,9,3
100,66,35,0,10,39,7
65,44,0,16,100,96,0
100,19,27,0,8,68,8
100,41,39,0,17,69,8
100,61,52,36,98,0,3
83,37,39,44,100,0,4
91,56,0,18,48,91,8
84,80,72,43,66,0,1
100,100,56,27,39,38,7
92,58,20,0,0,100,8
63,15,0,19,99,100,0
68,57,0,30,91,73,0
100,78,48,14,72,40,7
100,60,34,0,19,32,7
100,55,50,31,100,2,3
64,0,26,31,100,0,4
73,50,44,48,64,0,4
100,77,67,40,100,0,3
53,70,0,41,91,59,0
75,13,23,26,70,0,4
91,0,32,0,65,38,6
88,100,19,0,33,100,8
87,60,0,19,70,90,8
100,43,51,41,100,7,3
63,15,0,33,8,91,5
69,4,3,0,100,45,6
70,25,0,9,100,100,0
100,38,56,81,91,0,9
100,23,33,0,0,52,7
50,71,0,16,50,100,8
81,62,50,75,75,0,4
70,21,26,25,100,0,4
64,34,100,88,81,0,9
68,100,100,75,70,0,1
100,61,31,0,0,13,1
56,61,0,32,95,68,0
85,0,22,0,100,11,6
68,100,100,73,73,0,1
97,100,74,37,57,37,7
30,100,59,79,19,21,0
100,51,38,4,6,79,8
69,16,75,75,100,0,9
100,69,38,10,0,5,2
96,0,33,0,89,24,6
43,61,3,38,100,83,0
71,78,40,55,91,0,4
100,54,36,0,0,79,8
69,88,100,75,84,0,1
80,86,86,65,36,0,1
100,57,66,44,96,11,3
60,54,100,98,100,0,9
100,30,44,12,7,0,2
100,69,60,48,90,0,3
100,69,71,46,97,0,3
92,46,37,38,80,0,4
100,32,56,32,14,1,2
100,65,34,0,0,1,2
58,0,0,35,55,93,8
100,86,62,75,57,0,4
73,99,100,79,85,0,1
77,30,0,7,100,81,0
100,41,36,2,19,63,8
86,36,45,57,66,0,4
97,0,29,14,91,0,4
100,78,41,0,96,37,7
61,4,0,45,11,99,5
63,61,0,19,38,100,8
96,58,55,9,0,82,8
60,60,0,32,100,90,0
100,60,42,0,100,49,7
100,100,63,39,82,12,3
100,26,48,19,34,30,6
100,57,32,0,15,83,8
100,76,40,0,26,39,7
57,5,0,35,9,99,5
62,100,100,78,79,0,1
92,80,47,24,70,7,3
49,6,0,35,96,85,8
87,0,29,0,71,17,6
58,59,0,29,92,69,0
100,54,84,55,64,4,5
100,31,32,10,26,0,2
100,71,36,0,13,46,7
100,80,70,64,79,0,9
76,0,28,19,100,0,4
100,57,33,0,27,49,7
100,5,52,45,68,2,5
100,59,40,17,3,0,2
100,100,100,81,32,0,7
32,77,1,41,79,65,0
80,83,91,68,47,0,1
82,8,29,0,66,15,6
100,67,38,0,0,37,7
85,46,0,24,54,78,8
100,67,48,9,27,32,7
85,0,84,61,88,0,9
100,74,62,31,15,32,7
100,100,87,55,77,16,9
49,30,0,22,0,100,5
100,72,28,0,0,95,8
100,75,58,35,76,19,3
53,3,0,45,8,100,5
100,55,59,50,100,7,3
84,0,13,0,95,95,0
100,66,60,41,100,4,3
100,76,62,36,27,0,2
61,88,100,75,94,0,1
100,62,34,0,0,40,7
79,100,98,73,69,0,1
100,64,50,17,55,34,7
98,4,31,0,68,21,6
43,73,12,54,94,58,0
100,61,38,0,93,41,7
65,100,100,75,73,0,1
100,64,51,17,0,0,2
100,30,44,20,7,0,2
92,29,63,26,15,5,1
77,80,92,70,40,0,1
33,100,98,100,73,0,1
100,79,65,40,0,2,2
88,29,66,27,30,53,8
100,65,55,37,91,12,3
90,63,100,63,96,34,9
70,56,34,53,100,0,4
97,0,32,0,91,47,6
77,74,0,18,50,100,8
100,72,49,33,80,24,3
15,83,22,65,70,50,0
100,72,42,5,80,69,8
100,0,64,52,96,0,5
81,50,0,17,58,98,8
100,83,75,59,83,11,9
73,52,46,48,77,0,4
100,85,76,53,83,0,3
67,43,99,32,0,46,8
77,34,33,37,100,0,4
100,79,70,44,6,6,2
81,5,25,0,89,49,6
100,31,76,45,79,0,5
100,85,67,41,31,2,2
71,56,56,13,33,3,1
36,7,6,38,100,84,8
82,0,25,0,100,12,6
100,46,51,23,32,4,2
100,19,50,4,16,86,8
100,55,25,6,0,0,2
82,39,64,29,43,56,8
94,74,36,0,41,35,7
100,64,28,2,0,7,2
100,60,65,46,85,16,3
53,100,100,79,73,0,1
100,70,50,26,76,20,3
100,0,63,74,92,0,9
58,85,16,0,12,100,5
100,28,42,14,27,4,2
100,37,52,30,9,0,2
65,100,13,0,12,100,5
78,40,29,35,91,0,4
95,58,56,38,99,2,3
43,27,0,37,67,86,8
78,76,96,72,12,0,1
62,57,0,21,99,100,0
100,57,10,0,13,62,7
100,69,52,36,100,5,3
100,55,50,34,77,8,3
99,56,72,42,23,1,2
100,100,61,29,82,32,7
100,62,41,0,15,30,7
100,65,54,30,0,0,2
78,67,45,65,88,0,4
84,29,39,46,100,0,4
81,100,66,99,64,0,4
99,95,89,67,91,0,7
100,38,26,6,22,18,2
100,48,46,7,68,82,8
100,58,92,72,38,0,5
96,9,22,0,100,8,6
63,22,0,37,2,95,5
100,32,65,56,100,0,3
43,87,20,67,57,24,0
97,45,65,49,20,0,1
70,49,0,23,100,100,0
95,14,39,2,39,14,6
100,99,86,50,84,0,9
44,0,0,39,84,74,8
95,38,64,47,12,0,1
100,79,33,0,0,98,8
100,85,83,67,97,5,9
100,76,78,62,90,0,9
48,58,3,35,100,73,0
100,49,40,0,5,87,8
83,0,28,1,92,16,6
20,83,23,62,87,53,0
95,100,79,41,38,24,7
100,49,36,0,19,91,8
77,0,24,0,83,31,6
97,63,32,0,3,39,7
100,0,44,10,57,33,6
100,78,41,0,0,80,8
76,0,93,81,95,0,9
76,0,20,0,100,57,6
74,0,84,66,100,0,9
78,13,32,8,54,9,6
100,37,30,3,15,0,2
56,16,0,43,15,88,5
100,95,42,8,29,30,7
80,0,35,11,61,6,6
60,38,0,16,100,100,0
56,43,0,33,76,96,8
100,28,37,6,2,0,1
100,73,39,6,48,16,7
100,57,52,26,0,0,2
73,90,41,54,56,0,4
100,51,27,0,12,55,7
100,47,46,14,0,12,2
76,63,50,64,92,0,4
84,23,53,42,100,0,4
100,67,42,0,15,80,8
100,47,58,60,100,1,9
58,13,0,35,78,86,8
84,40,39,41,90,0,4
52,96,100,96,79,0,1
100,89,39,0,27,25,7
90,0,54,38,93,0,4
100,55,51,36,78,11,5
100,61,58,35,100,2,5
99,65,60,23,0,10,1
89,2,18,0,100,17,6
34,69,10,44,100,86,0
100,66,51,13,13,3,1
96,94,94,58,95,0,9
67,52,0,18,100,89,0
100,41,39,0,16,35,7
100,47,73,59,87,8,5
100,80,61,76,99,2,9
100,95,70,52,70,0,1
61,49,7,0,21,100,5
94,68,22,0,20,100,8
99,66,23,0,0,100,8
98,69,68,42,87,12,3
100,26,29,2,16,6,2
100,33,45,17,17,0,2
100,26,31,0,0,70,8
89,0,27,0,88,37,6
100,72,42,0,29,32,7
92,87,73,37,39,42,7
100,48,66,42,33,0,2
100,61,34,0,4,30,7
74,73,52,83,77,0,4
96,100,93,73,42,0,7
72,59,100,79,98,0,9
100,0,71,59,54,0,5
100,70,41,0,16,85,8
100,51,34,0,6,40,7
100,78,59,35,71,21,3
100,94,97,61,100,2,9
74,0,29,46,100,0,4
100,65,58,41,100,0,3
100,59,55,39,100,9,3
64,30,0,24,0,100,5
100,17,60,63,66,0,5
100,91,65,84,97,0,9
100,44,58,19,0,6,1
100,70,60,37,86,14,3
100,48,64,49,100,0,3
100,0,66,57,75,0,5
100,100,38,0,0,89,8
100,65,52,39,95,2,3
100,54,53,49,90,0,3
68,48,35,49,89,0,4
100,39,58,53,100,12,3
100,16,63,80,87,0,9
96,82,73,50,100,15,3
57,16,0,28,5,100,5
100,0,47,32,100,0,4
100,64,51,11,0,0,1
78,0,28,26,93,0,4
99,62,73,72,100,0,9
85,30,41,17,41,14,6
49,61,0,30,94,83,0
100,79,36,0,27,37,7
61,24,0,28,9,94,5
100,44,58,38,100,0,3
98,3,62,68,100,0,9
100,37,41,14,25,15,2
100,34,81,45,100,0,5
71,55,0,12,0,98,5
55,97,100,88,88,0,1
74,5,34,39,100,0,4
100,63,77,58,29,0,1
97,69,68,39,1,0,2
100,91,69,86,98,1,9
100,44,39,0,15,42,7
96,67,57,0,32,31,7
93,13,31,0,74,17,6
71,88,100,75,79,0,1
64,26,0,18,100,100,0
100,72,37,0,10,22,7
99,68,71,43,33,5,2
100,35,35,0,0,7,2
100,20,42,44,73,0,5
77,52,34,50,97,0,4
100,70,63,25,38,37,7
58,60,0,32,94,74,0
52,22,0,33,0,99,5
66,50,90,47,6,9,2
100,54,42,5,0,1,1
60,62,0,44,96,49,0
82,59,48,7,0,6,1
98,44,61,24,0,7,1
100,42,58,25,38,12,2
91,0,32,0,60,21,6
88,82,78,52,100,0,9
100,46,50,33,4,0,2
100,37,49,45,69,4,5
83,100,58,91,32,0,4
90,55,60,45,18,0,1
52,20,0,32,4,100,5
74,58,48,78,86,0,4
51,69,4,50,85,39,0
100,54,47,33,63,0,5
84,47,39,62,100,0,4
96,0,33,0,69,37,6
79,0,27,39,100,0,4
100,80,31,0,0,38,7
69,91,53,79,57,0,4
59,21,0,21,0,87,5
98,40,62,23,0,4,1
100,57,48,0,23,38,7
100,72,69,54,92,2,3
81,100,91,68,67,0,1
98,56,50,7,0,0,1
89,9,34,2,44,19,6
61,23,0,24,6,100,5
100,52,0,2,11,39,7
78,0,10,0,100,33,6
90,0,31,0,62,36,6
94,50,26,0,19,48,7
100,73,39,7,0,0,2
58,69,100,81,91,0,9
100,12,40,4,49,19,6
61,100,14,0,0,100,5
80,0,26,0,98,19,6
75,25,9,0,100,71,0
23,88,31,76,64,25,0
76,59,48,73,67,0,4
100,71,71,66,96,19,9
52,100,100,86,87,0,1
100,58,33,0,0,8,1
79,84,46,64,66,0,4
81,44,66,31,25,6,1
92,100,100,77,53,0,7
87,0,23,0,100,20,6
100,66,51,6,40,29,7
77,18,29,30,100,0,4
100,2,48,16,38,38,6
100,73,74,52,100,0,3
90,0,34,1,55,46,6
64,30,0,25,18,78,5
80,57,38,49,68,0,4
74,52,100,86,100,0,9
53,42,0,3,20,100,5
100,58,48,39,85,28,3
87,46,59,22,0,0,1
74,73,68,34,34,0,1
100,62,65,47,26,0,1
73,60,100,83,100,0,9
86,24,0,11,100,97,0
55,24,0,17,10,100,5
98,30,63,29,15,1,2
61,37,0,23,0,95,5
89,32,61,22,4,4,1
89,24,56,45,100,0,4
