@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R8,12,14-15,17'

@attribute At8 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
9,46,91,19,8
100,50,25,5,1
100,53,26,68,1
15,31,62,0,6
88,44,22,87,1
96,67,33,25,1
68,9,0,0,3
46,0,32,74,7
0,80,100,19,0
0,49,87,30,8
100,54,27,73,1
34,22,37,89,7
58,4,1,100,1
30,1,23,22,6
23,97,100,0,0
58,17,0,0,3
88,69,40,59,9
0,76,99,100,5
22,16,10,100,2
0,69,100,63,8
0,72,100,19,0
66,10,3,100,2
58,8,0,0,3
45,77,39,41,4
44,3,5,100,2
65,18,0,72,2
27,6,23,0,6
51,13,0,0,3
42,52,26,69,4
0,73,100,13,0
25,80,100,37,8
21,47,100,36,0
0,63,100,100,5
40,9,36,100,7
63,0,32,56,7
98,67,35,44,1
27,11,35,9,6
33,8,29,82,7
98,54,27,58,7
64,25,7,48,3
45,0,5,100,2
37,25,61,72,8
25,1,23,22,6
55,30,0,0,5
50,19,0,0,3
48,16,0,0,3
0,89,100,0,0
73,0,37,32,8
42,0,40,100,8
26,6,6,100,2
19,17,30,0,6
90,35,8,0,1
74,30,7,83,2
29,26,7,100,2
70,23,0,0,9
31,7,3,100,2
23,2,24,33,6
24,6,5,100,2
0,46,84,36,8
67,27,0,11,5
40,59,30,56,4
8,37,80,32,0
100,50,25,52,1
62,9,0,100,2
30,33,38,0,7
32,1,4,100,1
85,12,0,0,9
41,56,32,70,4
40,14,34,100,7
0,61,93,45,8
43,9,4,100,2
60,0,9,100,2
100,47,20,54,1
80,3,0,100,1
34,9,4,100,2
66,33,17,0,1
47,8,0,36,3
0,65,100,20,8
46,58,29,71,4
46,6,36,100,8
52,4,0,9,5
71,35,2,0,9
100,60,30,9,1
100,50,25,48,1
38,3,0,100,2
49,22,0,100,2
31,16,49,78,8
59,3,0,0,3
52,9,0,0,3
56,9,0,0,3
0,54,88,100,5
23,37,42,100,7
99,28,0,33,8
100,69,26,31,9
35,30,19,100,2
9,27,39,10,6
69,26,10,0,3
38,13,9,100,2
92,25,0,0,9
76,59,29,55,9
58,14,0,100,2
41,0,2,100,2
55,20,0,3,3
98,52,25,22,7
39,66,35,32,4
17,37,42,100,7
72,1,0,29,8
44,7,5,100,2
17,12,26,25,6
42,5,1,3,1
68,28,0,1,5
84,34,9,0,9
61,65,33,16,4
90,42,9,0,9
0,59,90,17,0
56,64,32,18,4
53,13,0,0,3
33,14,16,100,1
49,2,0,0,3
28,39,25,94,4
94,46,23,46,7
14,85,100,16,0
63,0,2,77,1
95,47,21,16,1
0,72,100,100,5
51,0,35,100,7
13,20,27,47,6
27,34,45,100,7
40,0,4,100,2
82,22,0,0,9
35,25,46,100,7
14,10,19,13,6
94,37,9,100,1
54,21,6,35,3
17,82,60,50,4
54,17,0,0,3
23,5,8,100,1
73,37,12,36,3
63,25,0,0,5
84,46,17,0,5
0,71,100,15,0
50,96,48,54,4
57,28,14,50,1
39,9,8,100,2
57,0,11,97,2
0,44,75,70,8
63,43,5,0,9
94,24,0,0,9
13,100,73,10,0
55,27,8,0,3
13,24,37,0,6
51,14,0,0,5
14,35,80,21,0
8,31,36,0,6
49,0,25,78,7
100,50,23,59,1
57,27,0,0,9
82,36,14,7,3
38,9,20,100,2
14,26,40,0,6
75,39,0,0,9
51,20,0,9,3
0,76,100,100,5
56,2,0,8,1
51,0,0,100,1
78,35,14,5,3
15,37,73,48,8
87,43,22,51,7
29,59,34,73,4
92,43,18,100,1
71,20,2,0,3
37,8,9,100,2
0,80,95,100,5
50,0,1,100,2
56,14,0,0,3
0,68,86,100,5
38,18,39,100,7
40,63,32,14,4
90,46,23,12,1
100,53,26,74,1
0,69,99,43,8
88,8,0,0,9
34,21,20,100,2
35,45,23,87,4
0,50,92,21,8
41,5,30,86,7
35,15,8,100,2
0,63,97,100,5
0,76,100,7,0
0,69,100,8,0
42,9,48,100,8
0,73,91,100,5
27,8,30,20,6
31,30,66,91,8
0,79,100,0,0
83,32,6,93,1
57,61,25,18,9
100,52,26,100,9
53,13,31,100,7
43,22,20,100,2
33,18,42,100,7
60,0,4,64,1
20,49,95,100,5
0,57,97,21,8
26,11,24,0,6
55,12,0,0,3
100,53,27,69,1
53,50,25,9,4
0,57,100,0,8
0,88,100,16,0
17,21,50,0,6
31,51,38,77,4
54,0,40,89,8
0,78,90,11,0
48,0,13,100,2
20,7,28,0,6
52,67,34,59,4
44,1,4,100,1
19,88,46,69,4
90,47,23,28,7
15,39,84,100,5
28,1,25,32,6
0,52,86,20,0
66,0,6,100,2
61,17,0,0,3
0,70,100,0,8
0,94,68,32,0
52,0,9,30,6
32,39,48,100,7
37,14,35,100,7
59,32,12,0,3
29,0,18,0,6
59,0,4,100,1
40,55,24,100,4
0,80,100,0,0
96,0,20,0,8
0,48,92,100,5
60,0,36,89,7
0,67,100,21,0
37,0,37,99,8
20,100,74,26,0
82,58,29,75,9
33,100,71,0,0
30,34,62,100,8
27,2,0,100,2
43,1,29,100,7
20,6,25,8,6
52,45,60,5,0
29,20,42,100,7
55,0,3,100,1
0,59,93,100,5
32,51,26,52,4
35,8,48,75,8
21,51,100,100,5
62,62,28,92,9
0,34,74,69,0
100,50,25,18,1
21,100,80,15,0
93,34,2,0,5
86,16,0,0,9
33,26,28,100,7
85,47,15,0,5
89,43,19,100,1
68,0,19,46,7
58,0,0,0,3
90,41,3,0,5
62,0,22,58,7
61,13,10,82,2
44,41,28,95,4
37,3,27,100,7
50,0,2,100,1
69,26,2,0,3
41,26,20,100,2
33,32,64,83,8
85,36,11,100,1
43,12,9,100,2
25,44,90,98,5
76,27,2,100,1
100,50,24,68,7
36,44,34,84,4
79,26,1,62,2
63,83,41,29,4
72,30,5,0,3
65,22,0,25,3
40,56,34,100,4
64,17,0,0,3
48,0,2,100,2
39,78,39,91,4
0,71,91,100,5
31,10,11,100,1
81,0,45,0,8
24,100,76,22,0
56,21,2,0,3
43,69,36,98,4
0,72,100,100,5
90,68,36,45,1
38,0,30,100,7
100,50,20,43,1
0,65,95,100,5
63,16,0,0,3
92,46,23,0,1
28,29,23,82,4
39,0,18,14,6
94,48,24,4,1
8,29,34,100,7
32,43,37,83,4
24,99,100,0,0
100,0,16,44,8
43,10,1,100,2
45,3,31,96,7
33,66,33,20,4
24,10,23,0,6
63,0,3,90,1
100,49,23,79,1
58,0,2,100,2
74,62,30,40,9
100,50,24,100,1
39,44,21,100,4
10,42,74,50,8
100,50,25,41,1
40,43,22,88,4
59,21,0,0,3
41,11,40,100,7
41,7,27,100,7
29,14,46,87,8
0,59,100,50,0
40,0,1,100,2
14,47,42,71,4
20,22,46,0,6
58,0,2,100,1
26,60,30,60,4
55,21,0,0,3
26,24,29,100,2
22,37,47,100,7
33,40,83,100,5
11,74,100,12,8
83,18,0,0,8
40,86,45,53,4
0,80,100,4,0
28,71,36,78,4
39,4,0,100,2
100,0,33,24,8
85,42,21,36,1
50,9,9,100,2
50,2,0,100,2
36,20,52,100,8
26,15,35,0,6
41,9,53,83,8
0,66,85,100,5
46,0,32,69,7
46,0,19,7,6
37,0,25,0,6
50,11,6,100,2
0,70,93,100,5
22,29,49,100,7
43,35,14,100,4
27,62,35,80,4
85,41,18,0,9
30,11,41,5,6
89,32,0,0,9
0,68,100,42,8
40,27,44,100,7
75,15,0,0,9
42,13,11,100,2
63,24,5,0,3
66,8,1,100,2
39,3,44,21,8
75,42,13,0,5
0,41,77,51,0
39,24,61,100,8
37,60,29,86,4
0,80,100,0,0
0,69,98,100,5
100,46,18,57,1
61,30,15,0,1
19,12,38,29,6
31,0,19,0,6
62,1,0,100,2
60,17,0,0,3
34,0,22,0,6
25,3,19,19,6
73,15,2,0,3
0,67,97,100,5
80,16,0,0,9
68,16,2,0,9
41,26,22,100,2
80,41,20,0,1
17,21,2,100,2
20,20,45,3,6
0,46,82,10,8
22,51,95,100,5
52,12,0,77,2
77,0,5,49,8
52,70,32,90,4
23,12,33,7,6
80,19,0,0,9
31,17,10,100,2
74,47,17,0,5
85,37,2,0,5
59,0,0,100,1
51,72,36,62,4
36,45,23,60,4
61,5,0,3,3
43,0,2,97,1
0,41,80,44,0
76,22,7,0,3
19,16,40,11,6
52,12,0,0,3
58,0,25,100,7
6,94,100,0,0
60,0,31,61,7
0,46,85,28,0
0,74,100,18,0
24,15,34,0,6
69,21,0,0,9
93,64,33,23,9
24,67,34,71,4
63,0,27,60,7
1,86,100,20,0
25,32,39,100,7
23,43,30,68,4
90,16,0,0,9
56,25,6,0,3
27,57,29,72,4
50,18,0,0,3
64,22,0,47,2
7,35,32,0,6
48,0,36,100,7
97,53,26,59,7
0,76,100,6,0
52,0,1,100,1
40,0,25,100,7
0,64,96,37,8
66,22,0,0,5
42,0,4,100,1
69,5,2,100,1
73,42,12,37,9
48,13,0,0,3
59,27,11,0,1
54,10,0,0,3
33,18,27,100,7
62,45,11,17,5
47,0,5,0,3
49,8,0,0,3
20,100,98,0,0
78,29,8,100,2
27,21,63,92,0
43,70,35,90,4
81,19,6,0,9
16,23,36,0,6
0,59,85,100,5
67,17,1,0,3
39,0,32,11,6
20,16,39,4,6
48,64,31,44,4
77,21,1,0,9
14,29,65,92,0
6,24,37,0,6
47,9,0,0,3
53,0,35,100,7
41,60,25,91,4
41,16,0,100,2
15,34,56,100,8
52,26,7,0,5
35,6,47,89,0
34,53,27,64,4
36,1,28,15,7
30,6,34,2,6
69,55,19,15,5
51,37,7,0,5
64,2,0,100,1
55,0,23,98,0
28,23,57,94,8
0,44,79,88,5
32,26,50,100,7
37,24,39,100,7
63,10,0,82,2
4,94,100,0,0
0,52,82,62,8
80,32,0,0,9
33,1,6,100,2
37,34,54,100,7
0,59,98,23,0
36,15,55,84,8
57,0,4,100,1
63,21,6,0,3
100,51,26,35,7
16,48,92,100,5
32,61,29,100,4
69,35,17,0,1
66,0,8,100,1
34,77,39,66,4
30,10,32,96,7
60,16,0,0,3
100,50,25,42,1
44,0,23,20,6
49,47,24,61,4
0,70,96,100,5
23,7,27,5,6
0,67,100,30,8
56,8,0,0,3
0,79,100,15,0
88,76,39,67,9
99,60,27,65,7
66,3,0,100,1
32,27,60,78,8
0,100,84,8,0
20,34,70,13,8
0,55,95,39,0
32,0,4,100,1
72,30,3,2,9
30,25,38,100,7
0,67,100,24,0
0,54,72,100,5
67,0,15,47,8
0,79,100,0,0
33,1,17,100,7
58,1,0,100,2
66,25,6,16,3
0,42,83,58,0
0,59,94,40,8
25,20,60,79,0
54,27,13,0,5
42,11,0,100,2
28,26,59,100,8
25,7,28,3,6
0,68,100,23,8
64,30,13,0,1
80,35,8,0,9
0,70,100,0,8
56,0,4,100,2
96,48,23,46,7
50,5,8,100,2
36,63,31,80,4
32,0,25,1,6
24,9,4,100,2
100,52,26,18,1
52,0,0,100,2
43,2,0,0,3
28,20,31,100,7
31,19,43,0,6
35,54,27,55,4
0,54,92,21,0
41,0,4,100,1
83,28,2,0,5
62,0,5,100,1
0,66,95,24,0
53,11,0,0,3
49,16,0,0,5
0,62,95,9,8
68,32,16,0,5
18,17,43,11,6
32,26,47,100,7
33,8,35,11,6
36,15,33,100,7
70,18,0,69,2
8,79,100,0,0
0,60,96,100,5
63,0,1,100,1
4,74,95,100,5
61,9,0,0,3
0,37,51,6,6
32,15,24,100,2
0,38,78,35,0
39,0,20,27,6
51,8,0,0,3
21,32,62,49,8
39,67,34,84,4
10,79,100,16,0
17,100,98,28,0
41,13,0,100,2
60,12,0,0,3
14,29,55,98,8
72,20,3,100,2
37,12,0,100,2
0,55,98,11,0
3,99,100,0,0
73,25,0,31,3
63,1,1,100,1
57,17,0,14,3
52,0,3,100,2
86,18,0,0,9
38,0,24,1,6
44,52,20,90,4
50,2,6,100,1
58,15,0,0,3
23,23,43,0,6
28,0,16,62,6
100,62,32,58,1
41,7,0,100,2
0,42,85,46,0
22,8,30,13,6
52,14,0,0,5
25,40,28,88,4
37,48,25,55,4
31,0,23,7,6
45,2,2,100,1
38,2,33,100,8
30,3,1,100,1
35,4,31,0,6
0,59,92,39,8
14,43,92,90,5
66,33,15,100,1
61,58,29,0,4
58,7,17,100,2
0,84,100,0,0
0,65,99,45,8
41,74,36,52,4
0,64,93,45,8
40,61,28,93,4
47,1,11,91,2
0,65,100,31,8
37,0,28,6,6
46,0,30,45,7
0,43,74,97,8
0,81,100,100,5
100,50,25,61,1
19,15,37,17,6
45,89,45,37,4
27,15,54,84,0
58,0,1,100,1
0,61,100,34,8
62,33,14,0,5
39,4,38,95,8
60,30,15,0,1
67,4,0,100,2
28,28,36,100,7
100,55,28,43,1
0,71,100,6,8
100,50,25,12,1
0,64,100,35,8
39,47,24,21,4
59,12,2,100,2
20,35,70,88,8
0,68,100,31,8
61,36,18,100,4
73,35,0,0,5
0,65,100,9,0
75,32,0,0,9
45,19,0,0,5
72,24,0,100,2
69,11,0,0,5
39,25,68,91,8
0,72,100,15,0
43,3,0,100,2
47,0,35,100,7
76,39,6,27,9
37,70,35,70,4
33,51,22,100,4
34,16,45,29,6
32,8,39,17,6
0,58,99,27,0
56,15,0,0,3
0,63,94,100,5
57,9,0,0,5
80,40,19,31,1
53,26,6,13,3
45,1,1,100,1
9,42,50,0,6
100,81,40,97,9
0,56,92,64,8
100,37,9,0,9
0,51,86,12,0
0,90,100,0,0
43,0,36,83,8
51,19,0,0,3
47,80,40,47,4
18,18,31,0,6
35,14,44,94,8
0,54,84,39,8
0,59,94,29,0
35,37,51,100,7
70,18,4,0,9
40,56,28,92,4
80,40,20,8,1
43,27,22,97,4
38,60,30,99,4
100,51,25,29,1
66,11,0,76,2
40,17,50,100,7
70,20,2,100,2
54,9,0,0,3
24,10,37,41,6
30,10,7,100,2
57,0,2,100,1
44,0,18,7,6
66,7,0,84,2
27,23,54,7,6
62,0,2,100,1
89,26,6,0,9
28,36,35,100,7
23,10,34,0,6
49,39,20,18,4
4,79,100,21,0
0,66,100,24,8
8,35,57,100,8
43,0,24,24,6
35,16,58,74,8
98,47,19,39,7
100,50,26,39,1
48,0,40,84,0
89,17,1,0,9
69,0,27,63,7
40,0,25,100,7
60,82,36,33,4
46,0,21,100,7
46,60,31,55,4
84,27,5,0,9
42,30,39,100,7
0,39,77,44,0
17,25,64,86,0
100,54,26,71,1
51,41,21,60,4
36,60,32,25,4
0,68,100,47,8
52,3,0,100,2
64,0,31,95,0
40,0,26,6,6
0,79,100,3,0
55,5,0,0,3
45,50,24,48,4
0,93,100,0,0
0,54,91,34,0
46,64,32,63,4
0,56,93,33,0
100,35,4,0,9
45,0,32,12,6
30,0,22,47,6
76,33,0,0,9
100,31,0,0,9
83,38,0,0,9
94,39,0,0,9
62,15,0,0,3
4,45,87,7,8
74,35,0,0,9
0,40,77,46,0
96,57,29,38,7
67,26,0,0,9
50,27,0,0,9
35,19,45,97,8
0,65,100,47,0
75,35,0,0,9
0,45,83,36,8
80,30,3,0,9
100,33,0,0,9
10,91,100,0,0
24,13,36,0,6
83,30,0,0,9
100,18,0,0,9
17,35,68,69,8
36,19,53,100,8
61,17,0,0,3
0,62,97,26,0
19,31,62,0,6
35,19,52,100,8
96,28,0,0,9
67,25,1,0,9
86,23,3,0,9
86,36,10,0,9
68,23,0,0,9
30,22,61,96,8
76,61,30,19,9
13,19,17,100,7
24,19,37,0,6
89,22,1,0,9
100,50,12,0,9
54,32,0,0,9
0,55,96,14,0
36,100,60,5,0
92,16,0,0,9
26,29,43,100,7
0,63,100,37,0
34,19,31,100,7
4,35,43,0,6
29,16,46,9,6
0,67,100,43,8
43,5,24,100,7
91,19,0,0,9
1,90,100,0,0
26,12,37,0,6
55,39,13,1,3
41,1,0,0,3
68,0,27,86,7
45,11,0,0,3
0,67,100,18,8
62,19,4,8,3
0,54,91,30,0
31,0,27,3,6
66,23,6,0,3
36,3,30,100,7
80,24,4,0,9
57,29,0,0,9
66,0,26,81,7
48,0,26,24,6
33,17,53,87,8
58,21,0,2,3
34,16,54,70,8
66,23,0,0,3
78,21,0,0,9
77,22,0,0,9
35,0,24,0,6
58,13,0,0,3
84,28,0,0,9
72,65,32,53,9
61,17,0,0,3
100,44,14,0,9
0,66,97,10,0
