@relation penbased

@attribute At3 numeric
@attribute At6 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
12,31,24,4,100,76,0
53,43,13,34,100,51,0
17,0,90,65,80,100,0
0,0,97,82,42,60,0
19,8,78,38,85,100,0
10,32,34,15,100,92,0
15,35,23,3,100,78,0
0,22,50,11,100,87,0
0,20,53,25,100,98,0
6,13,64,33,96,100,0
23,49,18,0,100,80,0
0,0,61,76,61,69,0
0,24,54,22,95,100,0
26,64,0,0,88,52,0
23,51,15,0,100,91,0
10,0,49,48,100,84,0
0,0,100,100,44,62,0
0,23,40,18,100,91,0
13,30,22,19,100,91,0
27,33,24,23,100,79,0
0,0,69,52,85,100,0
3,35,25,0,100,66,0
1,1,68,36,96,100,0
18,37,39,17,100,100,0
10,33,31,6,100,82,0
0,24,45,27,100,100,0
14,38,24,3,100,86,0
0,1,57,34,100,100,0
0,14,60,30,100,100,0
8,32,30,7,100,80,0
0,0,72,45,96,100,0
3,0,76,61,70,87,0
0,23,50,25,100,100,0
4,0,73,45,78,100,0
0,20,57,27,98,100,0
17,18,50,36,100,100,0
6,0,95,62,69,92,0
4,25,42,25,100,100,0
8,31,29,16,100,91,0
0,8,63,32,91,100,0
15,29,30,22,100,90,0
8,18,66,29,79,78,0
16,34,24,14,100,86,0
16,9,84,43,79,100,0
0,0,69,50,85,89,0
13,27,30,19,100,94,0
2,1,100,79,36,51,0
1,2,62,47,76,83,0
8,0,85,51,75,100,0
3,0,77,51,78,100,0
0,0,76,40,99,100,0
4,24,53,21,89,97,0
24,59,19,0,97,71,0
6,18,46,22,100,100,0
0,23,55,26,100,100,0
30,53,0,0,88,70,0
0,12,52,34,100,100,0
12,28,33,16,100,94,0
17,26,35,24,100,100,0
0,17,54,28,100,100,0
1,10,60,31,97,99,0
92,100,0,15,55,31,0
17,31,32,22,100,97,0
16,27,28,15,100,89,0
27,40,26,13,100,100,0
22,38,23,4,100,88,0
24,39,20,2,100,81,0
0,0,77,55,82,100,0
0,17,43,10,100,90,0
14,0,100,100,0,85,0
16,41,25,10,100,100,0
0,0,87,56,70,99,0
9,18,42,30,100,100,0
0,13,58,25,100,93,0
34,65,8,0,100,66,0
2,0,89,54,70,100,0
1,0,88,43,78,100,0
26,3,100,100,45,47,0
15,0,72,46,83,100,0
0,9,71,49,78,94,0
0,0,77,54,80,100,0
92,100,11,27,35,18,0
0,0,74,56,68,87,0
0,0,100,79,19,80,0
30,1,88,45,78,100,0
0,23,54,30,88,97,0
0,0,87,64,68,93,0
23,33,21,9,100,85,0
39,68,0,0,91,54,0
5,29,48,27,100,100,0
0,17,55,26,100,100,0
16,39,5,1,100,61,0
0,16,68,31,99,100,0
15,0,93,50,73,100,0
5,0,93,75,62,63,0
14,0,93,57,72,100,0
29,32,24,18,100,95,0
43,5,100,86,55,88,0
21,40,11,6,94,82,0
36,60,10,0,100,90,0
20,0,83,56,80,100,0
2,1,70,43,93,100,0
5,13,68,35,92,100,0
0,0,81,58,78,99,0
19,14,55,34,92,100,0
1,0,85,46,74,100,0
27,39,12,15,100,93,0
0,0,77,44,78,100,0
24,53,8,0,100,68,0
0,5,51,20,100,100,0
12,20,43,25,100,98,0
6,0,79,55,79,100,0
20,26,28,21,100,100,0
1,29,36,14,100,97,0
2,23,51,20,98,99,0
12,30,31,8,100,81,0
0,9,57,30,91,100,0
23,38,15,11,100,85,0
15,39,23,0,100,77,0
62,80,0,0,95,58,0
53,72,0,0,86,63,0
11,10,62,44,96,97,0
8,3,71,36,87,100,0
12,34,26,8,100,85,0
59,78,0,0,77,45,0
12,46,22,0,100,82,0
0,8,63,46,73,79,0
10,0,85,64,73,99,0
63,7,0,100,100,45,0
20,6,80,45,77,100,0
9,33,23,13,100,80,0
25,0,85,69,72,100,0
42,75,23,0,100,100,0
0,0,84,53,75,100,0
0,10,63,32,100,100,0
12,0,92,63,72,97,0
24,14,100,90,43,66,0
12,5,71,41,91,100,0
0,0,73,48,88,99,0
18,32,29,18,100,98,0
8,28,31,8,100,88,0
25,9,37,35,100,100,0
0,0,79,46,76,100,0
0,0,61,43,100,100,0
0,2,62,34,85,100,0
22,39,25,12,100,100,0
8,0,88,66,67,80,0
12,27,32,9,100,85,0
0,0,74,61,62,77,0
20,49,18,0,100,93,0
23,42,13,5,100,88,0
78,92,0,1,66,40,0
8,0,78,43,95,100,0
14,54,12,0,96,60,0
16,35,21,7,100,81,0
1,0,100,63,61,75,0
10,22,44,23,100,99,0
16,41,24,11,100,97,0
9,20,36,18,100,94,0
7,0,84,61,72,100,0
22,41,18,18,100,96,0
24,21,80,35,83,100,0
0,17,51,27,100,100,0
0,9,72,43,78,95,0
8,39,18,0,91,64,0
15,35,13,20,100,91,0
11,17,50,29,100,100,0
6,0,70,48,92,100,0
21,36,25,21,100,97,0
2,5,69,34,92,99,0
15,4,83,43,83,100,0
20,49,22,0,100,73,0
0,0,78,55,87,100,0
0,14,61,34,100,100,0
0,12,64,29,94,100,0
6,9,49,29,100,100,0
16,0,91,65,74,97,0
2,8,62,33,94,94,0
2,0,84,57,75,88,0
50,48,0,0,98,91,0
11,31,30,6,100,85,0
0,0,60,29,100,100,0
2,1,74,43,82,100,0
17,38,27,9,100,87,0
34,0,100,70,65,95,0
13,1,72,36,85,100,0
23,40,19,5,100,86,0
0,15,54,28,100,100,0
0,14,66,35,78,100,0
0,0,66,35,88,100,0
0,5,61,30,94,100,0
5,0,86,66,76,80,0
0,3,47,29,100,100,0
14,34,26,0,100,74,0
21,49,9,4,100,95,0
0,16,43,25,100,98,0
0,10,63,36,100,100,0
5,0,75,60,81,94,0
11,23,42,27,100,100,0
15,0,100,74,42,67,0
0,0,60,44,100,100,0
0,0,69,40,93,100,0
0,23,48,27,100,97,0
0,0,74,40,85,100,0
0,0,83,62,87,88,0
0,30,35,10,100,92,0
0,21,53,19,100,96,0
0,0,77,60,91,99,0
33,42,2,5,100,86,0
2,21,39,17,100,93,0
0,0,70,55,97,97,0
1,29,35,23,100,99,0
7,0,66,41,91,100,0
68,97,0,0,100,100,0
0,0,61,44,80,93,0
0,0,92,58,63,100,0
15,0,82,52,81,100,0
10,16,56,31,91,95,0
0,32,29,16,100,86,0
24,41,13,3,99,71,0
3,0,81,66,81,85,0
52,49,0,0,95,66,0
0,8,66,47,79,81,0
14,27,35,24,100,100,0
0,0,76,59,61,67,0
0,0,80,65,64,74,0
0,0,74,57,76,79,0
12,9,62,30,83,91,0
2,17,47,25,100,100,0
0,6,72,36,84,100,0
9,26,43,17,100,88,0
19,30,23,14,100,86,0
0,11,64,35,100,100,0
20,44,17,0,100,69,0
0,21,60,28,96,100,0
6,18,39,20,100,100,0
3,25,49,23,100,99,0
0,12,62,30,90,100,0
19,44,14,0,97,66,0
0,7,53,27,100,100,0
10,18,46,28,100,100,0
22,0,87,57,81,97,0
37,0,100,75,62,96,0
0,14,71,37,78,100,0
0,0,71,52,77,82,0
0,26,53,11,100,86,0
13,21,59,34,81,100,0
24,0,87,81,66,83,0
17,0,88,61,79,100,0
7,10,60,43,96,96,0
0,17,40,15,100,90,0
7,34,23,6,100,77,0
0,15,48,28,100,100,0
0,0,71,49,96,100,0
5,16,38,17,100,93,0
0,0,69,53,72,100,0
1,19,64,29,94,100,0
0,28,40,25,100,96,0
0,4,61,36,99,100,0
26,49,6,0,100,88,0
0,13,41,24,100,99,0
0,0,48,36,100,100,0
0,20,44,24,100,100,0
0,0,51,35,100,100,0
0,4,50,29,100,100,0
3,15,74,35,84,100,0
0,20,46,21,100,100,0
90,100,0,16,52,27,0
2,15,45,25,100,92,0
0,0,80,54,70,100,0
18,34,2,8,97,73,0
0,37,52,19,99,100,0
0,29,50,18,100,96,0
15,0,99,65,69,98,0
0,0,68,37,96,100,0
6,13,39,25,100,100,0
15,6,70,39,78,100,0
0,7,66,35,96,100,0
42,46,0,0,82,60,0
0,7,58,25,100,100,0
21,4,79,41,81,100,0
100,100,24,46,8,0,0
18,0,89,62,78,90,0
0,19,49,19,100,93,0
0,0,100,87,18,78,0
19,0,85,74,69,80,0
0,5,77,37,85,100,0
13,34,28,21,100,97,0
3,0,75,48,74,98,0
6,7,76,45,87,100,0
3,25,36,10,100,75,0
6,11,41,19,100,87,0
13,21,44,29,100,100,0
0,5,52,31,100,100,0
0,17,52,28,100,100,0
0,17,52,26,100,100,0
0,0,80,61,71,86,0
7,30,45,21,100,100,0
9,30,33,15,100,92,0
16,30,27,12,100,86,0
0,2,57,33,100,100,0
0,5,67,34,92,100,0
4,20,41,24,100,100,0
20,0,100,100,0,69,0
22,0,97,64,74,91,0
12,0,77,56,89,100,0
0,12,63,30,100,100,0
0,0,100,71,53,76,0
15,23,46,27,100,100,0
8,0,99,68,63,97,0
1,0,63,38,100,100,0
1,16,53,32,95,100,0
11,0,87,67,57,73,0
10,20,41,22,100,96,0
14,32,24,17,100,89,0
14,0,100,80,45,62,0
11,9,72,40,91,100,0
0,2,56,20,100,93,0
0,0,74,41,94,100,0
58,69,0,0,93,58,0
8,0,93,65,67,97,0
9,0,85,54,74,100,0
56,79,0,0,78,58,0
0,0,71,39,90,100,0
12,40,29,0,100,78,0
15,40,13,3,76,61,0
15,34,32,6,100,92,0
14,19,61,47,76,85,0
0,0,89,61,75,100,0
5,22,49,33,98,99,0
14,23,40,22,100,100,0
0,26,49,22,100,98,0
16,0,86,53,79,100,0
35,14,100,100,42,65,0
3,8,62,40,82,100,0
0,1,66,42,86,100,0
0,16,46,15,100,94,0
0,18,50,27,100,95,0
18,35,23,18,100,92,0
16,0,100,75,38,63,0
0,0,74,37,89,100,0
0,0,74,56,77,100,0
0,19,52,18,100,97,0
6,0,78,62,90,100,0
24,39,22,20,100,99,0
4,24,28,18,100,84,0
0,0,71,47,96,100,0
18,0,89,54,71,100,0
27,48,7,0,91,71,0
0,0,90,54,75,100,0
0,1,77,56,62,95,0
8,0,77,44,82,100,0
0,0,83,69,49,65,0
12,8,54,37,86,100,0
0,6,66,35,98,100,0
0,0,70,41,85,100,0
31,55,0,0,84,73,0
9,34,29,6,100,85,0
1,0,75,44,88,100,0
14,44,15,0,100,73,0
1,10,58,31,97,99,0
3,0,78,54,90,100,0
5,21,39,22,100,89,0
30,69,0,0,85,51,0
0,0,67,27,96,100,0
8,20,40,26,100,100,0
0,0,84,64,66,71,0
43,65,0,0,88,61,0
0,0,54,29,100,100,0
0,15,62,22,97,98,0
0,0,72,60,97,100,0
0,0,73,51,82,100,0
0,10,64,34,100,100,0
0,26,33,8,100,77,0
25,35,6,0,97,63,0
12,41,38,28,98,100,0
8,31,24,10,100,80,0
0,0,67,41,92,100,0
41,13,71,85,77,53,0
1,7,37,24,100,99,0
45,0,100,71,66,91,0
0,10,61,32,95,100,0
0,0,75,52,89,100,0
55,68,100,92,33,31,0
11,24,35,14,100,80,0
5,0,73,49,85,100,0
17,21,35,23,100,100,0
9,26,36,14,100,93,0
28,20,52,65,61,68,0
12,34,29,21,100,98,0
3,13,50,31,100,87,0
20,34,28,23,100,100,0
11,24,39,20,100,100,0
12,36,24,9,100,88,0
5,33,38,20,100,100,0
0,0,66,44,100,100,0
2,33,42,11,100,100,0
0,0,64,44,100,100,0
14,17,40,32,100,100,0
27,48,8,0,100,66,0
0,7,67,33,93,100,0
12,41,17,0,100,60,0
12,0,73,45,93,100,0
0,4,61,31,95,100,0
0,0,78,51,84,100,0
20,0,91,92,65,70,0
12,0,85,63,83,100,0
0,14,60,30,92,100,0
18,41,15,8,100,90,0
21,0,99,68,71,100,0
1,25,35,13,100,85,0
0,20,62,31,96,100,0
57,73,0,0,83,56,0
0,0,84,60,77,85,0
8,0,89,59,73,100,0
0,34,33,8,100,92,0
2,21,41,9,100,85,0
0,7,60,38,85,86,0
9,16,60,33,100,100,0
45,63,0,0,100,85,0
0,16,58,26,98,99,0
0,0,72,44,93,100,0
2,0,100,95,0,77,0
5,14,64,35,89,100,0
0,0,99,54,72,100,0
38,44,2,2,100,88,0
1,0,69,48,82,100,0
1,0,70,40,92,100,0
3,10,66,37,90,100,0
0,5,62,39,97,97,0
59,86,0,0,68,36,0
6,6,69,37,90,100,0
0,23,41,5,100,80,0
59,69,0,0,93,60,0
22,34,31,28,100,99,0
8,27,39,15,100,89,0
11,26,33,17,100,97,0
18,20,47,24,99,98,0
2,25,33,26,100,100,0
22,31,25,13,100,87,0
0,0,84,67,65,70,0
0,0,73,54,94,96,0
19,0,95,68,69,88,0
0,17,60,32,94,97,0
5,15,60,32,100,100,0
0,0,71,37,87,100,0
20,32,26,14,100,96,0
12,41,12,0,100,60,0
7,21,37,18,100,97,0
10,0,88,76,64,67,0
26,56,9,0,88,60,0
0,0,62,33,95,100,0
14,37,32,14,100,100,0
7,37,26,6,100,89,0
0,0,77,41,79,100,0
9,10,74,38,86,100,0
11,0,84,66,51,64,0
58,75,0,0,100,68,0
0,29,40,10,100,86,0
0,23,49,23,100,100,0
0,11,51,30,100,100,0
8,28,39,24,100,100,0
0,0,89,47,78,100,0
0,23,53,22,96,94,0
18,34,20,2,95,72,0
6,19,47,25,100,100,0
3,17,38,23,100,92,0
18,13,78,38,82,98,0
8,24,40,24,100,100,0
23,4,73,45,85,95,0
0,7,61,30,100,100,0
0,2,83,50,82,84,0
8,27,42,17,100,97,0
0,21,44,16,100,91,0
8,21,36,20,100,94,0
0,0,70,55,87,86,0
15,20,35,25,100,95,0
2,6,57,22,100,80,0
30,36,19,14,100,98,0
25,35,22,17,100,100,0
14,31,18,6,100,72,0
5,22,40,19,100,89,0
25,43,15,11,100,95,0
22,29,28,15,100,100,0
0,0,89,75,58,81,0
0,0,77,57,85,98,0
70,88,0,0,57,34,0
34,72,8,0,86,56,0
0,0,68,36,100,100,0
7,0,90,62,75,95,0
0,0,84,61,72,90,0
7,20,64,36,83,100,0
17,32,19,10,100,79,0
0,0,73,53,98,100,0
9,19,44,22,100,99,0
0,4,58,25,100,100,0
21,50,5,0,100,65,0
12,0,83,57,72,95,0
8,19,42,26,100,100,0
0,0,74,54,79,76,0
8,0,67,56,90,81,0
0,10,56,26,100,100,0
0,21,49,24,100,100,0
95,100,11,26,34,25,0
14,33,24,12,100,83,0
19,6,49,38,100,100,0
30,0,95,72,72,88,0
51,77,0,0,90,63,0
0,4,66,30,89,100,0
14,0,100,75,54,87,0
29,55,3,0,94,64,0
18,24,36,23,100,100,0
0,8,67,42,91,100,0
0,0,82,46,77,100,0
7,0,87,78,62,72,0
10,26,31,29,100,95,0
9,0,86,56,80,100,0
24,0,82,48,86,100,0
0,0,70,48,96,100,0
16,48,30,0,100,100,0
0,18,39,7,100,74,0
24,44,19,6,100,91,0
34,62,9,0,100,66,0
2,28,32,10,100,90,0
0,0,71,52,93,100,0
0,0,61,38,100,100,0
0,35,32,0,100,77,0
8,14,50,31,100,90,0
6,16,34,11,100,70,0
7,34,32,4,100,81,0
19,49,15,0,97,74,0
12,33,30,1,100,78,0
5,8,57,30,100,100,0
5,15,53,34,100,100,0
25,4,86,48,74,100,0
0,0,52,40,100,100,0
17,31,28,16,100,93,0
13,28,32,7,100,83,0
0,27,37,11,100,85,0
17,30,24,11,100,84,0
21,4,89,75,71,90,0
4,0,75,55,82,100,0
0,6,58,28,100,95,0
20,58,6,0,97,59,0
1,26,44,22,100,100,0
44,15,100,84,41,80,0
14,0,79,66,81,78,0
25,34,25,22,100,98,0
73,100,0,15,53,29,0
85,100,7,28,31,22,0
21,25,100,100,52,55,0
6,0,78,48,80,100,0
17,21,63,42,83,99,0
0,15,46,27,100,100,0
2,5,63,43,89,100,0
25,51,4,0,88,68,0
0,7,64,36,90,100,0
3,0,79,54,89,100,0
6,2,46,34,100,100,0
17,1,100,71,59,98,0
0,8,57,30,98,100,0
72,83,0,0,77,47,0
0,0,67,35,93,100,0
17,27,21,9,100,70,0
20,0,86,62,73,97,0
5,0,83,58,70,95,0
0,0,69,44,85,100,0
9,15,49,27,100,100,0
20,42,17,1,100,84,0
1,9,72,34,87,100,0
0,23,47,10,100,91,0
0,4,70,35,94,100,0
5,23,32,18,100,85,0
30,40,11,8,100,85,0
93,100,10,28,29,18,0
0,21,48,24,100,100,0
0,16,43,11,100,86,0
4,30,42,24,100,93,0
0,0,64,38,100,100,0
0,0,80,67,69,78,0
0,6,65,38,92,99,0
18,49,23,0,100,91,0
1,17,58,19,100,92,0
0,13,67,31,91,100,0
12,28,34,8,100,82,0
30,65,2,0,94,60,0
8,41,14,0,99,67,0
15,26,56,31,93,100,0
4,20,32,24,100,89,0
0,5,66,36,100,100,0
24,11,63,29,86,100,0
0,16,49,28,100,99,0
18,34,19,4,96,73,0
2,0,82,57,66,100,0
0,14,63,31,100,100,0
7,33,30,6,100,82,0
22,0,83,61,70,100,0
0,9,58,31,100,99,0
0,17,57,32,96,94,0
0,12,47,11,100,100,0
0,25,61,21,93,91,0
0,8,55,32,100,100,0
0,13,51,25,100,100,0
15,21,33,16,100,96,0
0,0,62,30,100,100,0
13,0,85,70,72,90,0
0,0,79,61,60,73,0
39,66,9,0,100,80,0
6,11,48,31,100,100,0
28,52,7,0,99,65,0
29,0,100,74,64,73,0
0,0,74,39,100,100,0
16,33,20,13,100,82,0
29,42,10,16,100,100,0
7,25,36,27,100,100,0
57,73,0,0,67,35,0
0,13,60,28,85,100,0
19,0,100,78,57,71,0
17,0,89,70,72,83,0
0,18,56,15,100,94,0
6,24,29,20,100,90,0
15,24,39,16,100,100,0
0,7,67,30,87,100,0
3,21,60,34,100,100,0
21,44,10,0,98,58,0
25,37,16,23,100,100,0
14,0,89,54,76,100,0
25,49,7,0,92,78,0
20,28,18,15,90,79,0
8,15,50,30,100,100,0
0,7,51,23,100,100,0
10,29,36,17,100,94,0
17,28,35,25,100,100,0
0,12,58,29,100,100,0
0,16,58,25,100,100,0
15,40,21,0,100,79,0
8,0,89,63,73,82,0
5,24,46,21,100,100,0
0,0,67,48,100,100,0
21,43,22,12,100,100,0
0,2,60,28,100,100,0
8,22,55,24,96,100,0
14,24,33,8,100,89,0
0,0,65,40,100,100,0
2,9,48,29,100,100,0
6,35,31,11,100,92,0
0,32,42,23,100,100,0
45,51,13,22,100,95,0
5,28,40,18,100,84,0
8,16,56,35,100,100,0
40,62,1,0,100,80,0
0,0,65,45,99,100,0
0,0,100,100,30,53,0
19,32,27,25,100,99,0
8,31,29,20,100,90,0
15,39,23,6,100,92,0
2,0,77,46,96,100,0
1,0,61,43,100,100,0
16,30,29,24,100,100,0
10,42,27,9,100,98,0
10,28,32,20,100,99,0
23,30,15,19,99,87,0
50,59,0,0,99,63,0
5,2,62,44,92,100,0
6,8,58,29,94,100,0
20,42,25,12,100,100,0
0,0,69,44,100,100,0
12,11,67,36,79,79,0
2,9,51,46,100,95,0
48,43,0,0,89,64,0
22,36,22,8,100,86,0
2,27,34,20,100,95,0
2,0,77,53,84,100,0
0,23,52,21,95,92,0
9,14,43,22,100,100,0
11,0,94,57,63,100,0
24,19,69,42,74,63,0
9,36,29,17,100,97,0
0,20,43,16,100,100,0
0,24,57,27,100,99,0
17,29,34,20,100,96,0
0,17,50,25,100,100,0
0,0,73,50,82,100,0
10,0,87,61,69,100,0
0,0,79,58,75,74,0
0,0,61,44,100,100,0
27,39,6,2,100,71,0
17,19,38,21,100,100,0
0,6,66,30,91,100,0
14,36,25,4,100,82,0
18,0,79,42,82,100,0
20,0,100,68,61,99,0
19,36,14,10,93,83,0
0,10,73,35,85,100,0
4,1,81,43,88,100,0
29,63,2,0,89,62,0
16,17,36,22,100,90,0
9,0,76,46,87,100,0
0,24,53,29,100,100,0
0,0,100,73,15,60,0
0,0,74,46,94,100,0
26,1,100,79,45,81,0
15,29,34,21,100,97,0
0,0,64,43,100,100,0
21,14,72,40,80,97,0
1,0,93,59,66,100,0
39,57,10,0,100,88,0
0,1,70,49,78,84,0
0,2,68,32,93,100,0
17,37,18,4,100,78,0
16,0,100,81,54,82,0
0,0,92,64,70,92,0
0,1,65,30,100,100,0
4,8,68,34,99,100,0
1,27,40,17,100,90,0
19,47,14,0,100,82,0
0,6,56,30,100,100,0
2,26,36,2,100,77,0
10,15,50,35,100,100,0
5,17,35,10,100,73,0
13,10,43,29,100,100,0
2,13,47,26,100,100,0
21,36,16,7,91,74,0
0,0,92,67,63,68,0
15,0,81,50,78,100,0
1,11,76,39,84,100,0
0,0,67,46,98,100,0
2,0,67,45,100,100,0
17,54,15,0,94,64,0
3,0,78,57,92,100,0
0,11,55,28,100,97,0
17,42,30,6,100,100,0
0,28,35,17,100,88,0
11,39,28,4,100,90,0
0,3,76,47,83,99,0
80,65,0,0,100,82,0
3,6,67,34,96,100,0
0,0,90,64,67,78,0
27,35,11,5,100,71,0
4,20,41,19,100,98,0
19,30,34,32,100,100,0
9,0,96,63,72,93,0
11,2,66,35,91,100,0
83,97,0,9,54,25,0
4,39,19,0,100,64,0
0,0,86,55,67,84,0
0,0,74,47,76,100,0
14,0,78,56,71,100,0
0,16,53,28,100,100,0
0,12,54,27,100,100,0
0,4,57,30,97,100,0
2,21,65,29,98,100,0
23,41,2,3,92,75,0
25,50,22,0,100,88,0
24,0,69,47,90,100,0
0,16,59,27,95,93,0
3,0,71,57,56,66,0
6,0,79,58,81,100,0
5,0,81,63,75,98,0
20,29,34,18,100,94,0
15,30,33,32,100,100,0
0,22,61,30,98,100,0
1,20,38,16,100,93,0
0,21,42,16,100,85,0
0,19,52,23,100,100,0
19,37,13,9,100,80,0
