@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,8,11,15,17'

@attribute At5 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
95,0,0,100,5
54,42,2,100,2
100,58,74,0,3
100,100,61,0,9
66,65,100,0,3
100,59,73,0,3
35,22,0,35,8
0,0,100,40,0
13,59,96,0,9
80,100,98,93,1
0,100,79,16,9
65,0,84,44,8
82,46,100,46,7
58,33,27,100,2
73,46,28,100,7
84,35,35,100,7
94,100,100,12,8
80,43,28,100,7
100,87,46,32,1
23,50,93,100,4
78,41,31,100,7
29,82,73,18,5
66,0,0,100,5
100,81,55,34,1
0,0,97,6,0
95,0,59,19,8
65,8,0,100,5
56,0,5,100,5
96,22,100,0,8
18,6,72,4,0
35,12,11,100,5
100,63,73,0,3
0,37,100,62,4
0,100,88,34,9
11,4,56,0,0
92,52,0,100,2
91,60,100,0,3
100,43,30,75,7
59,100,69,46,1
20,0,98,9,0
48,0,8,100,5
36,7,8,100,5
42,51,85,0,5
34,91,100,0,9
0,36,0,100,8
19,0,100,24,0
100,52,30,82,7
60,18,0,100,5
41,61,90,0,9
0,100,92,19,9
68,100,59,34,1
55,92,76,0,9
69,39,31,100,7
43,75,100,0,9
76,71,84,47,8
60,0,0,100,5
53,0,13,100,5
38,0,46,12,8
35,65,100,6,9
40,0,24,100,5
0,33,10,73,8
32,0,81,0,0
96,68,68,100,7
72,36,0,100,2
90,92,51,100,1
60,100,86,70,1
96,55,74,0,3
57,0,11,100,5
0,22,100,81,4
100,0,82,0,8
39,32,34,15,6
74,93,97,91,1
28,3,8,100,5
18,67,87,0,9
0,47,100,82,4
37,9,3,100,7
67,57,0,100,2
2,72,100,3,9
90,55,100,0,3
43,66,87,0,9
24,0,90,0,0
11,35,52,0,4
8,34,95,80,4
8,47,82,85,4
0,55,88,33,4
46,81,100,7,8
33,0,82,0,0
29,19,97,0,6
5,5,100,0,6
85,100,100,0,9
88,66,26,100,2
10,35,69,100,4
0,40,88,93,4
59,38,54,0,6
58,100,50,100,1
39,0,6,100,5
61,100,61,24,1
0,66,100,19,9
22,37,13,68,8
86,43,40,100,7
100,43,0,84,2
92,52,34,100,7
75,95,100,0,9
0,37,81,56,4
5,21,100,9,6
91,52,100,0,3
19,44,56,10,6
100,100,99,10,9
55,52,21,100,2
38,38,76,0,5
97,55,100,0,3
41,83,56,100,2
51,7,81,25,8
34,39,0,100,8
7,0,86,3,0
99,93,59,56,9
73,100,48,0,1
30,0,57,44,8
1,38,81,25,4
0,41,82,31,4
48,0,52,37,8
0,0,100,24,0
73,46,14,100,2
79,44,0,100,2
100,65,20,60,7
100,100,47,51,9
34,3,70,7,0
17,33,100,37,4
79,82,56,100,1
0,59,100,69,9
0,57,95,24,9
100,72,59,0,3
7,49,100,29,4
0,28,5,87,8
17,0,100,21,0
52,30,62,42,0
84,62,0,84,1
74,57,0,100,1
50,100,87,62,1
0,40,100,65,4
0,52,72,60,4
58,59,75,0,3
86,26,0,100,2
88,71,100,0,3
28,28,91,0,6
59,0,0,100,5
40,20,63,29,0
79,62,83,0,3
100,43,12,92,7
0,0,100,18,0
59,62,0,100,1
72,31,13,100,7
60,55,10,100,2
94,63,23,100,2
52,100,50,34,7
80,54,74,0,3
24,28,64,7,6
49,42,97,0,6
13,21,100,15,6
72,91,79,0,9
20,14,89,36,8
19,18,100,0,6
62,0,56,23,8
60,35,5,100,7
19,34,100,69,4
64,0,6,100,5
93,100,100,0,9
1,0,100,26,0
100,50,0,74,7
54,8,28,100,2
83,76,97,0,5
100,94,37,0,1
0,50,13,100,8
11,76,83,46,9
11,23,100,31,6
100,52,89,0,3
10,48,100,98,4
66,100,55,23,1
72,22,8,100,7
11,51,73,0,5
46,71,94,0,9
96,60,81,0,3
79,37,27,100,7
54,34,13,100,7
75,84,100,0,5
50,52,11,100,2
15,10,68,1,0
35,5,76,2,0
8,0,37,44,8
29,31,64,0,6
4,27,100,12,6
68,0,57,0,8
100,52,90,0,3
100,55,0,100,2
51,85,100,0,9
6,52,100,15,9
85,53,100,0,3
48,100,76,100,1
74,69,45,100,1
0,36,81,75,4
38,87,64,0,9
55,85,82,56,1
0,34,1,100,8
15,16,99,0,6
100,66,0,74,2
76,100,100,9,8
67,35,21,100,7
0,4,100,14,0
33,50,45,100,2
94,86,65,29,1
44,41,26,2,6
0,10,100,51,0
29,0,72,48,8
100,80,57,93,1
85,64,100,5,3
0,9,100,14,6
100,93,96,0,9
100,45,16,86,7
23,31,7,100,8
17,5,100,0,6
88,50,100,0,3
74,100,78,65,1
81,38,15,100,7
65,91,59,0,9
0,100,80,75,9
87,44,42,100,7
46,17,72,7,0
100,57,33,69,7
57,99,45,44,7
70,55,100,0,3
100,68,30,80,7
83,38,37,100,7
64,58,2,100,2
0,11,100,57,0
34,0,66,39,8
91,46,32,100,7
65,72,100,0,9
53,73,100,26,5
67,39,34,100,7
24,67,89,0,9
36,44,23,24,6
100,40,91,0,7
43,44,11,100,2
38,5,36,18,8
65,30,72,0,0
88,93,66,41,1
38,17,0,6,8
18,63,62,0,4
100,59,0,65,2
52,100,82,50,1
43,65,100,0,5
64,96,50,36,7
67,58,23,100,1
64,100,61,56,1
100,74,86,92,1
0,0,100,22,0
60,100,88,67,1
22,0,87,5,0
0,0,100,64,0
9,0,100,21,0
0,40,100,33,4
19,0,97,0,0
75,26,15,100,5
11,0,79,31,0
93,55,79,0,3
48,43,16,100,2
94,75,57,9,8
0,43,74,57,4
0,7,100,48,0
97,56,86,0,3
24,36,0,100,8
4,0,100,5,0
70,34,24,100,7
92,92,96,92,1
37,12,74,0,0
57,35,25,100,2
77,6,100,9,8
28,23,69,3,0
55,31,11,100,7
61,60,100,44,3
92,90,81,83,1
100,97,0,48,8
40,46,38,20,6
66,34,22,100,2
0,20,100,12,6
0,35,95,70,4
75,0,15,100,5
61,100,42,0,1
71,41,26,100,7
100,0,87,0,8
35,33,53,24,6
92,54,100,0,3
71,0,0,100,5
83,60,0,100,2
79,92,46,37,7
81,100,52,39,1
95,9,1,75,5
100,42,75,0,8
5,0,98,0,0
0,37,17,100,8
21,100,100,0,9
57,6,22,100,5
100,100,2,20,8
74,44,26,100,7
30,33,25,100,2
100,34,14,91,7
17,29,71,0,6
60,100,96,93,1
100,36,87,0,8
8,5,99,5,0
0,0,100,33,0
44,24,5,100,7
50,0,22,100,5
63,0,11,100,5
100,48,3,78,7
32,32,0,100,8
10,11,100,0,6
28,57,67,0,5
0,21,100,21,6
67,0,65,15,8
0,55,93,73,4
0,48,100,0,9
55,51,100,14,3
0,0,100,12,0
33,2,74,12,0
92,35,100,0,8
81,76,100,0,5
0,47,79,56,4
87,63,72,100,7
22,36,56,27,6
89,74,78,100,1
0,17,100,20,6
0,21,91,56,4
38,8,100,7,8
56,63,15,100,2
31,74,86,0,9
19,31,100,85,4
1,13,100,5,6
100,85,23,14,1
51,0,5,100,5
18,27,100,15,6
79,77,100,0,9
33,16,77,1,0
45,0,18,100,5
100,37,0,96,7
31,64,0,100,1
65,0,63,36,8
0,0,100,20,0
66,52,100,8,3
79,100,59,22,1
3,22,100,9,6
66,100,79,40,1
100,66,0,100,2
74,100,52,24,1
100,77,67,12,3
7,10,100,0,6
89,31,0,100,7
60,82,70,0,9
32,24,1,48,8
8,43,100,87,4
0,15,99,82,4
0,35,89,85,4
85,53,81,0,3
65,29,6,100,2
100,59,67,0,8
74,52,100,0,3
22,0,78,7,0
25,19,100,0,6
100,61,96,0,3
15,56,100,0,5
0,16,100,18,6
52,6,30,100,2
51,25,0,83,8
86,31,0,100,2
87,97,100,47,9
0,38,97,77,4
46,100,100,0,9
19,25,89,7,6
65,17,21,100,2
31,52,84,59,4
71,64,83,0,5
25,0,95,15,0
53,59,32,100,2
100,27,0,81,2
22,5,61,11,0
74,35,0,100,1
100,93,62,0,5
35,85,72,0,9
74,80,100,0,5
89,47,100,0,3
33,29,98,0,6
26,33,16,100,8
0,0,100,24,0
77,53,93,0,3
47,47,22,100,2
22,16,92,0,6
68,38,100,34,7
100,75,65,0,3
46,69,97,0,9
78,55,0,100,2
61,100,60,0,9
17,31,71,8,6
72,19,0,100,7
82,54,0,100,2
71,40,0,100,2
77,54,86,0,3
54,23,6,100,2
76,0,7,100,5
0,43,76,20,4
75,0,77,20,8
71,100,81,56,1
0,16,100,52,4
100,51,38,95,7
73,45,0,100,2
68,60,100,14,3
85,100,93,80,1
0,23,100,64,4
7,0,99,0,0
62,72,100,32,3
77,49,100,4,3
4,0,96,11,0
100,89,56,0,5
86,35,0,100,2
62,61,20,100,1
0,0,100,24,0
22,21,100,0,6
39,0,58,37,8
100,50,76,0,8
83,55,100,0,3
13,49,73,0,5
100,0,74,0,8
20,58,65,6,5
100,76,64,0,3
89,90,49,0,1
100,100,80,3,9
71,68,74,0,3
57,0,56,10,8
18,47,62,28,6
64,65,17,59,8
56,90,78,0,9
0,49,13,100,8
84,94,83,78,1
19,18,100,12,6
40,30,6,13,8
85,0,51,44,8
0,42,100,50,4
89,57,100,0,3
100,56,25,53,7
0,39,94,100,4
84,92,45,27,7
89,53,85,0,3
85,78,100,0,9
47,10,66,10,0
1,57,100,36,0
12,12,100,0,6
0,41,98,96,4
69,100,23,34,7
51,6,100,21,8
100,72,61,0,3
26,5,37,31,8
0,41,19,100,8
0,31,100,48,4
26,12,89,3,0
30,36,85,80,4
13,27,100,9,6
68,37,17,100,2
92,79,65,0,3
72,33,0,100,7
16,0,100,5,0
75,79,100,0,9
46,55,4,100,2
100,48,52,85,7
7,28,100,0,6
62,36,27,100,7
23,24,77,0,6
71,29,0,100,2
49,40,51,49,6
95,100,100,0,9
64,77,100,0,9
73,56,0,100,2
24,58,75,49,4
62,100,57,18,1
81,54,83,0,3
48,30,18,97,5
82,40,41,100,7
61,35,16,100,2
29,63,71,0,5
0,13,100,9,6
100,37,0,89,7
27,67,0,100,1
54,39,6,100,2
57,31,24,100,7
51,0,10,100,5
100,53,67,0,8
0,46,81,48,4
100,89,89,34,1
59,45,1,100,2
64,87,67,50,4
14,22,100,0,6
0,0,100,29,0
100,67,90,0,3
54,100,76,33,1
58,36,28,100,7
100,74,5,82,2
0,46,74,55,4
100,100,85,1,9
86,70,0,100,2
73,7,100,30,8
19,27,26,100,8
49,36,94,35,6
100,49,0,78,2
70,43,10,100,2
28,91,100,0,9
74,55,100,8,3
1,16,100,7,6
90,0,0,100,5
54,24,68,0,0
97,55,100,0,3
21,34,66,19,6
81,48,44,100,7
10,76,54,0,9
100,54,90,0,3
15,26,100,59,6
21,32,88,16,6
71,35,100,19,7
3,0,94,0,0
100,73,75,0,3
91,34,0,100,7
50,66,92,0,9
19,3,99,7,0
11,53,64,58,4
67,2,7,100,5
62,46,29,100,7
45,0,20,100,5
100,80,48,0,1
62,100,65,49,1
100,43,88,0,8
0,25,100,41,4
69,100,38,3,1
0,17,100,37,6
100,67,0,91,2
92,77,94,0,5
97,57,96,0,3
100,60,80,0,3
100,75,78,7,3
71,44,100,0,3
6,48,85,0,5
16,100,79,0,9
100,66,73,0,3
7,32,100,53,4
4,38,0,100,8
9,21,100,7,6
100,100,78,0,9
0,43,98,83,4
4,100,100,0,9
70,100,67,37,1
100,60,64,0,3
56,0,3,100,5
45,99,48,54,7
71,73,91,0,9
53,0,97,38,8
78,62,100,18,3
42,0,65,46,8
0,2,92,63,0
0,14,100,79,0
16,28,0,89,8
57,26,2,100,7
74,23,9,100,7
31,46,0,100,1
20,38,0,36,8
0,55,73,29,4
53,31,13,100,2
100,82,68,50,1
81,86,90,0,9
49,64,55,0,5
65,48,0,100,2
36,68,62,0,5
0,45,40,81,8
65,100,51,11,1
40,30,0,100,8
100,73,64,22,3
0,0,100,31,0
21,58,100,0,5
57,39,29,100,2
97,97,100,78,9
42,65,42,100,0
46,3,100,25,8
65,0,49,27,8
67,35,5,100,7
31,39,5,100,1
65,35,0,100,2
77,57,53,100,7
100,60,0,74,2
0,35,98,59,4
21,21,10,100,8
19,40,48,44,6
73,26,9,100,2
0,54,52,100,4
53,64,96,0,5
67,62,29,0,1
14,70,100,0,9
10,0,97,0,0
41,100,59,35,7
0,0,100,32,0
0,22,97,89,0
60,29,29,100,7
90,48,83,0,3
81,67,95,0,9
58,64,100,0,3
100,80,56,31,1
19,31,63,29,6
66,100,78,55,1
17,0,91,5,0
15,30,69,46,6
71,81,78,0,9
4,0,95,16,0
100,36,88,0,7
69,0,8,100,5
52,30,0,100,2
0,58,84,19,9
2,45,48,100,4
16,17,100,0,6
0,39,24,69,8
64,40,23,100,7
13,34,80,26,6
65,59,18,0,1
32,62,78,0,5
0,0,100,33,0
65,21,23,100,2
0,30,25,94,8
52,0,8,100,5
36,0,0,100,5
66,8,100,0,7
69,100,71,34,1
36,50,69,0,5
49,34,58,0,6
100,0,32,45,8
14,100,80,63,7
51,29,72,0,0
27,26,100,0,6
23,51,100,62,4
90,56,79,0,3
24,46,57,91,0
69,77,83,0,9
33,56,46,29,4
92,49,100,0,3
0,49,97,98,4
100,68,84,0,3
3,17,100,0,6
34,100,88,0,9
59,57,31,100,2
96,100,90,100,9
19,25,92,0,6
40,15,72,0,0
64,100,80,84,1
72,69,100,52,3
100,71,81,0,3
34,59,85,0,5
49,30,25,100,2
29,34,77,51,4
69,24,100,0,7
81,51,73,100,7
27,65,80,0,9
63,33,0,100,7
0,0,100,48,0
33,62,87,0,9
66,64,44,100,1
0,38,36,90,8
27,10,88,0,0
10,43,47,31,4
75,4,17,100,5
0,24,93,87,0
37,41,17,100,2
72,24,0,100,7
100,63,40,86,7
74,37,0,100,2
43,69,100,0,5
2,19,100,7,6
56,64,12,100,2
100,52,42,92,7
96,58,100,8,3
58,30,18,100,7
97,57,39,85,7
0,0,100,29,0
6,57,77,36,4
65,0,21,100,5
48,29,13,100,8
11,0,99,5,0
96,78,100,0,3
55,33,75,13,7
55,73,33,100,2
0,63,100,17,9
0,0,100,51,0
100,45,30,92,7
47,100,83,0,9
100,58,0,82,2
62,74,47,100,2
22,100,100,80,9
52,100,88,64,1
60,67,30,100,1
62,15,100,0,7
74,100,100,0,9
76,100,78,52,1
100,65,40,96,7
0,25,100,57,4
50,46,25,0,6
33,18,93,15,0
0,39,76,78,4
89,50,91,0,3
66,5,21,100,5
0,0,100,23,0
75,60,0,100,1
4,0,100,12,0
100,71,68,0,3
0,38,56,51,4
12,29,84,10,6
96,34,100,0,7
100,81,66,31,1
100,50,68,87,7
100,70,72,0,3
0,0,100,31,0
81,58,100,1,3
100,38,25,92,7
71,43,23,100,7
71,100,75,51,1
18,60,100,0,9
66,2,18,100,5
14,0,100,16,0
97,60,100,0,3
0,46,87,100,4
0,62,61,27,4
100,65,81,0,3
100,63,83,0,3
52,62,11,100,2
0,41,84,67,4
50,0,0,100,5
87,62,100,0,3
88,57,24,0,1
17,36,0,100,8
64,0,13,100,5
22,35,0,41,8
50,60,0,0,1
0,42,78,83,4
62,62,34,100,2
35,39,29,35,6
0,60,0,100,1
0,0,100,18,0
92,54,0,100,2
35,84,100,0,9
44,62,16,100,1
53,0,0,100,5
38,71,79,0,5
100,35,10,100,7
31,45,100,71,4
0,0,100,37,0
93,58,0,100,2
67,100,83,56,1
40,57,0,100,1
15,66,100,0,9
22,44,70,8,6
53,45,0,100,1
100,72,83,0,3
70,42,0,100,2
51,0,14,100,5
21,29,66,6,6
34,40,0,100,8
83,59,2,100,2
50,62,24,100,2
99,55,79,0,3
57,21,69,0,0
33,27,87,38,4
48,88,87,0,9
100,64,86,0,3
41,23,0,100,8
79,88,87,0,9
19,18,74,2,6
81,81,72,50,1
55,61,0,100,1
8,0,89,0,0
17,24,83,25,6
0,68,100,17,9
24,14,100,28,0
60,54,33,100,2
73,100,77,61,1
70,61,100,18,3
42,0,80,8,8
0,42,88,100,4
26,54,100,0,5
0,40,100,94,4
0,59,100,25,9
26,6,92,21,0
82,58,100,0,3
63,63,10,100,1
56,49,10,100,2
41,38,33,100,2
64,59,92,9,3
57,100,66,39,1
63,34,0,100,7
40,75,97,0,9
64,10,10,100,5
27,9,30,100,5
0,51,68,100,4
68,0,70,30,8
0,57,76,100,4
39,34,0,84,8
91,73,100,11,3
0,49,57,100,4
59,66,34,100,2
100,57,0,92,2
0,51,60,53,4
0,25,87,64,4
100,82,82,19,3
2,0,100,21,0
42,27,33,100,2
74,55,94,0,3
73,10,0,100,5
0,42,79,78,4
100,51,0,89,2
88,5,4,100,5
0,33,99,65,4
30,38,84,74,4
0,32,91,77,4
45,67,100,0,5
0,100,100,85,9
45,100,51,39,7
88,94,42,0,7
41,100,67,37,7
69,77,100,35,3
5,61,92,0,9
29,44,45,11,6
47,74,100,0,5
12,53,47,100,4
31,34,100,14,6
0,32,79,90,4
40,62,63,0,5
100,73,64,0,3
100,76,47,0,3
100,0,31,0,8
7,25,100,0,6
100,38,24,77,7
65,0,2,100,5
36,38,28,12,6
25,29,75,0,6
0,37,76,66,4
66,39,0,100,2
60,66,97,0,5
27,49,30,30,6
100,38,62,21,7
0,47,75,100,4
0,51,81,21,4
85,67,90,0,3
16,28,89,27,6
100,25,0,100,7
31,64,85,0,9
12,28,89,38,6
4,25,100,18,6
0,27,100,91,4
18,33,99,100,4
68,61,18,100,2
0,25,100,98,4
54,43,88,0,6
72,71,100,0,5
0,32,87,41,4
0,37,100,72,4
5,32,94,64,4
33,38,90,71,4
16,55,52,58,4
73,76,100,25,3
60,24,28,100,2
55,50,68,0,4
72,56,0,100,2
0,44,77,96,4
82,43,0,100,2
100,72,88,0,3
58,57,15,100,2
67,53,8,100,2
0,57,100,32,4
0,39,75,59,4
28,24,100,0,6
6,18,100,7,6
76,41,38,100,7
59,78,49,100,2
78,65,100,0,3
54,60,16,100,2
0,58,97,32,4
44,53,46,28,4
0,39,85,100,4
100,49,44,89,7
0,28,100,92,4
0,61,100,43,4
100,73,22,48,7
100,63,0,77,2
