@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,8-11,14,17'

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
23,46,100,100,34,57,86,0,8
100,81,33,18,63,0,93,38,6
91,100,18,53,42,50,77,4,5
66,83,92,85,81,64,61,21,1
96,60,0,0,99,25,100,100,0
80,100,100,69,76,49,91,0,3
100,67,11,80,19,33,0,8,1
98,100,0,40,100,58,80,46,4
91,100,86,86,58,64,98,0,5
87,100,100,76,76,52,90,13,3
94,51,94,0,9,3,0,97,5
55,46,21,0,100,30,99,100,0
100,64,2,0,86,18,100,91,0
87,100,55,37,0,14,26,5,2
85,100,44,27,37,0,0,62,8
100,61,0,28,100,52,73,45,4
96,100,56,53,0,32,3,5,2
88,57,50,0,0,38,56,100,8
69,95,40,74,53,75,78,28,9
87,100,0,68,97,99,86,33,9
83,100,88,78,24,43,68,5,5
100,89,26,36,0,4,43,26,6
100,70,32,52,63,7,0,8,1
78,57,14,0,100,23,98,100,0
100,73,0,30,77,30,100,27,4
92,100,80,67,71,45,100,7,3
90,100,100,40,55,0,40,30,7
100,63,3,47,100,77,91,38,4
100,79,0,42,100,64,80,30,4
96,90,66,100,100,64,93,0,9
100,64,0,0,69,18,100,84,0
26,0,77,43,88,86,55,88,0
100,100,70,30,26,0,19,50,7
93,55,28,100,62,50,59,1,1
100,94,6,38,69,34,95,28,4
61,82,90,93,69,71,44,24,1
82,100,74,36,15,0,6,38,7
84,51,2,0,98,27,100,100,0
80,100,73,57,60,42,100,1,3
84,100,63,39,15,16,14,14,2
78,100,54,72,60,43,48,0,2
100,95,50,49,6,26,0,2,6
99,100,82,56,100,31,75,0,3
57,69,62,100,87,87,67,30,1
100,95,0,26,48,0,46,90,8
85,100,100,74,44,57,33,16,3
74,100,11,78,100,72,84,0,9
98,100,29,29,0,2,33,3,2
100,85,0,23,48,0,100,36,6
100,81,19,34,11,9,71,17,6
100,70,0,30,100,34,95,35,4
64,78,76,99,87,71,64,18,1
66,82,80,98,80,73,58,22,1
74,100,56,35,36,0,100,38,6
24,47,75,100,71,82,43,28,1
100,99,13,31,35,0,100,43,6
67,100,81,53,39,15,0,5,2
99,100,43,44,0,8,44,27,6
90,100,48,52,12,30,12,4,2
73,62,99,100,21,66,100,29,9
73,40,36,1,100,44,82,100,0
80,100,95,39,32,11,0,17,2
100,79,13,45,100,66,55,26,4
100,94,20,32,20,0,93,28,6
100,65,0,33,100,44,77,45,4
67,100,83,48,53,11,0,0,1
57,85,52,76,39,64,79,24,9
95,60,52,0,0,26,4,99,5
94,74,75,100,70,75,45,25,1
86,62,41,55,46,10,0,2,1
73,100,94,49,43,21,0,10,2
72,100,59,23,42,0,30,47,7
100,86,0,44,100,66,89,32,4
94,100,64,76,22,53,70,3,5
70,36,43,0,0,42,13,90,5
80,93,91,80,75,57,100,14,3
99,62,97,0,7,34,100,100,8
88,100,88,77,72,61,100,7,5
97,79,22,100,86,75,100,0,9
100,80,0,51,100,73,82,24,4
64,100,27,43,8,4,6,2,1
93,100,70,67,70,50,80,16,1
97,100,79,28,0,11,8,14,2
85,66,74,0,0,17,0,100,5
54,64,63,100,97,78,81,26,1
89,55,39,4,6,0,16,100,5
67,74,100,90,0,63,69,41,9
87,63,100,72,8,41,30,42,8
100,56,57,0,0,24,18,97,5
83,100,67,47,12,22,0,11,2
68,85,100,80,56,61,29,20,1
96,75,22,99,91,65,93,0,9
82,100,73,53,100,34,76,0,3
77,50,39,0,8,31,19,87,5
100,76,21,39,100,60,70,31,4
60,55,22,0,100,56,62,95,0
68,100,74,40,17,10,10,12,2
65,80,100,74,74,47,69,0,1
86,100,73,53,0,28,0,1,2
94,63,66,1,10,0,15,99,5
100,99,100,45,38,0,5,41,7
100,60,94,89,29,54,0,28,8
4,29,100,95,74,100,74,33,1
78,100,72,61,100,43,81,0,3
100,74,60,3,34,0,29,81,8
87,100,0,65,100,90,94,32,9
100,79,4,15,49,0,100,33,6
100,80,0,29,95,40,100,28,4
90,100,74,57,67,32,100,1,3
100,99,47,35,20,0,10,44,7
59,85,53,58,38,16,0,0,1
62,64,61,100,90,77,70,25,1
98,96,8,27,34,0,0,70,8
95,68,100,76,0,45,10,36,8
91,100,67,61,99,48,100,0,3
90,100,58,77,36,58,100,9,5
98,100,69,82,100,38,84,0,9
94,76,53,0,3,14,70,88,8
89,100,23,35,38,0,0,47,8
100,90,11,27,32,0,98,28,6
77,100,100,58,91,16,49,6,1
80,100,100,61,78,50,83,0,3
100,68,24,0,100,42,74,63,0
78,100,58,37,10,12,19,9,2
57,76,58,99,78,74,78,24,1
98,100,47,32,49,0,100,39,6
71,100,82,43,24,17,0,6,2
86,100,100,52,71,45,99,2,3
88,100,50,38,0,13,23,1,2
90,100,89,59,44,36,9,5,2
100,93,78,31,28,0,0,33,7
76,100,82,71,80,44,47,0,2
84,100,79,62,56,46,100,0,3
54,75,97,100,69,75,40,25,1
100,73,0,44,100,63,97,30,4
100,96,34,28,0,12,34,0,2
84,100,59,53,100,42,98,0,3
72,100,90,64,52,53,100,8,3
100,83,0,40,92,46,96,23,4
94,100,62,67,100,45,85,0,3
100,77,0,0,61,7,100,78,0
100,53,24,0,100,39,91,98,0
67,82,100,84,75,63,67,21,1
72,76,0,0,70,23,100,100,0
55,83,64,66,49,32,33,6,1
96,100,100,46,47,5,33,34,7
81,100,62,36,39,0,12,27,7
100,74,0,0,77,13,100,80,0
100,75,0,27,98,30,100,27,4
90,100,90,36,51,0,36,36,7
73,100,33,57,100,72,100,2,9
95,100,100,60,51,27,31,35,7
80,100,82,56,75,15,9,0,1
100,82,8,11,70,0,100,32,6
98,67,78,0,0,26,54,93,8
89,100,16,47,65,40,100,30,4
85,98,37,19,38,0,0,71,8
62,96,55,13,0,0,6,100,5
78,100,100,43,49,8,35,38,7
100,57,94,93,26,47,13,37,8
64,100,52,53,38,14,0,0,1
96,100,100,35,47,0,23,43,7
82,100,49,84,93,63,98,0,9
100,90,0,44,88,52,100,27,4
100,90,31,28,33,0,78,27,6
88,100,100,50,53,36,94,0,3
100,84,6,35,45,21,100,24,4
90,100,36,29,34,0,0,48,8
88,100,92,72,62,46,100,3,3
61,68,68,100,100,87,81,30,1
81,64,29,100,87,65,91,0,9
79,100,66,39,56,0,30,27,7
51,100,0,42,77,0,2,55,8
90,100,67,43,0,22,12,19,2
100,86,60,85,89,71,70,19,9
90,100,85,64,69,40,100,1,3
77,89,56,57,47,15,100,4,1
66,93,81,75,82,43,100,0,3
68,100,50,46,24,5,0,1,1
92,97,86,54,60,0,40,22,7
98,64,48,0,0,26,2,99,5
78,33,34,17,100,58,81,100,0
69,100,82,53,43,24,0,6,2
100,99,44,20,29,0,0,39,7
100,76,9,22,37,0,100,40,6
100,71,0,51,100,58,64,35,4
70,63,0,100,100,88,86,25,9
95,99,8,23,40,0,88,61,0
65,100,64,41,16,11,0,9,2
100,78,0,20,46,0,100,29,6
95,100,100,87,28,66,96,13,5
84,100,86,52,54,45,100,0,3
36,59,66,100,76,75,50,26,1
85,59,47,0,0,38,5,92,5
28,49,58,100,100,90,78,29,1
100,81,19,49,100,77,80,33,4
78,100,50,38,0,13,25,0,2
99,100,100,57,37,12,16,39,7
74,100,14,36,47,0,0,60,8
100,70,23,9,69,1,100,17,6
93,100,75,36,61,0,34,45,7
93,100,100,84,60,57,83,5,5
77,100,100,66,81,44,98,7,3
77,100,0,58,100,81,94,22,9
100,73,0,0,58,7,91,74,0
87,63,62,24,8,0,6,93,5
100,73,0,5,64,0,100,44,6
91,100,97,65,47,45,15,5,2
87,100,72,35,42,0,23,50,7
82,100,90,59,73,48,100,0,3
100,79,11,32,51,19,92,23,4
77,100,60,51,42,21,26,0,2
81,100,100,33,37,0,100,51,8
100,78,0,9,54,0,100,20,6
100,77,8,27,27,3,92,20,6
99,72,94,0,16,25,0,100,5
77,50,31,13,0,65,22,100,5
84,100,85,46,100,35,86,0,3
94,100,76,63,73,43,100,0,3
87,74,0,0,68,9,100,85,0
99,100,65,89,95,66,72,18,7
100,86,6,22,45,0,100,32,6
91,100,100,54,100,39,99,0,3
94,100,71,39,42,0,15,42,7
85,100,100,85,27,51,81,0,5
82,100,0,56,84,67,100,33,9
59,73,61,100,75,75,52,25,1
97,100,81,36,37,0,16,42,7
100,62,0,31,95,29,100,39,4
76,100,100,67,87,44,82,0,3
100,77,16,17,42,0,100,32,6
74,100,100,55,96,16,25,0,1
87,100,26,43,28,18,100,30,4
92,100,100,55,59,12,43,31,7
81,100,100,55,31,24,0,39,7
100,91,0,40,91,48,100,28,4
100,91,0,52,100,64,90,45,4
85,100,68,55,31,31,20,4,2
37,50,50,81,97,100,100,40,1
83,77,100,0,0,11,45,100,8
89,100,79,49,91,42,100,0,3
100,75,1,25,61,30,100,26,4
76,100,77,42,0,15,2,5,2
100,78,24,21,47,0,100,30,6
73,80,100,85,60,64,38,21,1
100,90,41,76,100,79,93,13,9
80,100,83,39,20,12,0,16,2
75,68,0,100,89,91,91,30,9
66,93,52,91,84,65,45,21,3
100,58,93,92,11,52,9,34,8
57,75,97,100,70,75,40,25,1
100,81,4,29,70,27,100,29,4
97,71,0,0,84,16,100,94,0
90,100,93,42,53,0,32,34,7
89,100,69,52,91,45,100,6,3
96,100,73,83,85,60,60,20,7
92,100,97,35,31,0,0,34,7
73,68,100,88,0,59,76,42,9
79,100,92,52,100,35,84,0,3
92,100,81,40,25,6,12,30,7
78,100,83,66,27,42,0,0,2
71,100,60,42,6,13,0,11,2
100,79,11,49,100,81,80,33,4
73,64,0,100,90,88,89,28,9
100,85,3,22,45,0,100,25,6
100,82,0,0,70,10,100,90,0
100,62,11,0,88,19,100,93,0
100,84,57,68,77,55,53,13,7
57,93,65,63,44,27,0,11,2
100,75,0,42,58,38,100,33,4
95,100,85,38,55,0,28,36,7
80,100,97,49,100,37,88,0,3
100,84,16,67,100,66,76,22,4
39,55,68,100,96,76,77,25,1
96,100,81,31,19,0,0,47,7
100,92,19,31,39,3,91,22,6
100,90,19,63,92,56,91,2,5
100,76,8,19,47,0,100,21,6
85,41,23,0,100,39,78,100,0
94,100,71,56,100,34,84,0,3
100,66,52,0,0,18,17,96,5
100,97,0,42,59,39,100,27,4
39,58,61,100,100,81,88,26,1
45,64,59,100,89,77,67,25,1
100,92,34,82,87,75,82,17,9
99,100,62,91,99,51,100,0,9
68,100,74,38,86,0,100,7,1
82,100,86,64,28,42,100,2,3
100,89,34,18,58,0,79,48,6
70,84,100,82,81,56,65,3,1
64,93,67,48,39,0,0,1,1
96,50,12,0,96,28,100,95,0
73,100,15,68,100,66,98,4,9
100,83,0,0,78,5,100,88,0
75,99,70,80,62,50,88,0,3
85,100,46,35,0,14,34,0,2
93,92,24,67,42,44,92,0,5
92,41,67,0,20,30,0,100,5
58,75,76,100,95,75,85,24,1
78,100,96,35,23,14,0,17,2
79,46,100,0,41,33,86,100,8
97,59,85,82,27,51,23,36,8
77,100,100,60,82,37,84,0,3
82,100,22,36,96,0,33,53,8
54,75,100,98,65,74,42,23,1
100,85,0,37,60,32,100,25,4
85,50,84,5,0,0,1,94,5
71,100,63,39,24,0,0,9,1
80,95,100,92,25,78,21,16,5
97,60,77,0,0,31,51,95,8
76,100,18,66,66,65,74,16,9
100,79,6,34,65,30,100,28,4
85,51,2,0,93,23,100,100,0
84,100,100,76,50,55,92,9,3
79,100,85,45,84,42,100,0,3
0,9,69,51,100,78,81,86,9
100,91,42,96,0,67,100,43,9
100,80,0,64,100,79,79,26,4
100,89,17,28,33,0,90,42,6
100,92,0,5,60,0,97,74,0
79,100,48,54,92,54,100,8,3
100,91,69,90,65,70,45,18,7
99,98,68,68,70,43,100,0,3
58,62,63,100,76,75,51,25,1
64,68,79,100,87,75,76,24,1
100,62,100,96,14,51,25,47,8
37,57,67,100,87,76,69,25,1
97,100,87,32,63,0,8,39,7
100,98,0,22,57,0,100,66,0
86,100,89,63,58,46,100,2,3
80,62,0,79,81,100,90,32,9
78,100,7,65,53,57,100,14,9
91,54,63,0,0,29,6,100,5
67,26,42,19,100,62,75,95,0
73,100,87,39,31,9,0,20,2
91,71,57,0,0,6,8,100,5
92,100,100,70,93,44,99,7,3
65,100,56,6,0,0,27,9,2
61,78,100,83,79,57,77,6,1
71,67,73,100,98,95,86,30,1
100,72,8,46,100,54,74,34,4
94,100,100,61,75,35,62,0,3
100,79,6,39,100,63,76,30,4
85,100,53,55,21,31,15,1,2
64,79,72,98,87,74,74,24,1
100,74,5,0,100,20,98,99,0
42,68,63,84,41,49,31,0,1
83,100,45,52,6,27,29,5,2
78,100,81,46,29,24,0,0,2
27,57,62,91,48,56,100,0,8
100,94,14,29,35,0,100,31,6
40,61,68,100,100,75,95,24,1
75,100,35,32,49,0,0,57,8
100,58,29,0,100,38,82,98,0
100,65,0,31,100,33,87,35,4
73,100,64,43,8,11,0,15,2
93,100,100,64,41,46,0,11,2
100,89,7,28,31,0,87,38,6
100,80,0,36,100,37,95,30,4
81,100,0,64,97,71,100,0,9
92,70,64,91,68,75,100,0,9
77,100,100,37,58,0,93,48,8
100,76,0,36,100,48,93,31,4
80,100,100,64,53,44,62,0,3
31,2,0,69,60,100,100,30,0
67,100,0,64,92,72,100,33,9
98,58,20,0,91,15,100,94,0
54,100,43,48,10,6,11,9,2
63,83,100,80,61,60,33,20,1
100,75,0,32,100,46,99,34,4
97,100,65,98,100,62,82,0,9
97,100,76,36,62,0,38,41,7
100,80,37,72,100,85,77,28,4
74,100,66,44,4,20,0,1,2
91,100,82,33,28,0,0,40,7
89,59,76,0,0,21,6,100,5
52,67,80,100,82,76,69,25,1
100,58,5,0,100,38,85,86,0
97,80,0,0,76,18,100,100,0
97,78,65,9,0,0,13,86,5
71,81,85,92,92,67,80,17,1
77,58,75,0,45,28,21,91,5
68,100,68,39,25,10,0,4,2
76,100,89,52,24,26,0,7,2
82,100,79,56,60,38,100,0,3
100,76,0,32,79,35,100,28,4
87,77,84,84,98,58,100,0,9
54,77,100,80,71,55,65,5,1
71,100,18,34,50,0,0,50,8
100,72,0,10,57,0,100,33,6
47,72,82,94,0,69,41,32,9
100,61,8,0,100,33,97,91,0
100,83,10,16,67,0,100,31,6
86,100,100,52,99,30,81,0,3
91,100,70,81,82,85,100,0,9
92,100,95,48,77,4,57,35,7
100,100,100,40,33,0,13,39,7
90,62,79,0,22,40,4,99,5
63,84,55,78,40,68,98,28,9
98,100,100,33,26,0,0,23,7
66,82,59,80,41,64,94,27,9
96,100,63,61,61,54,66,0,5
73,77,81,100,92,75,84,23,1
90,74,70,85,83,80,100,20,9
86,100,83,61,100,43,88,2,3
98,80,100,100,45,50,0,0,8
80,100,66,34,38,0,31,57,7
95,68,55,0,0,35,2,100,5
61,75,59,100,100,91,83,33,1
88,100,100,48,55,15,26,31,7
66,100,100,58,29,20,75,32,8
64,80,100,85,74,59,67,9,1
100,86,0,46,37,29,100,20,4
89,100,76,67,88,60,100,6,5
76,100,100,70,58,46,55,5,3
88,61,92,0,15,33,77,100,8
86,62,49,0,0,19,9,94,5
48,61,53,100,100,82,76,29,1
81,82,57,0,19,17,78,100,8
86,100,85,63,53,41,100,4,3
100,75,0,24,91,30,100,33,4
95,100,66,22,47,0,20,48,7
62,100,79,47,39,14,0,10,2
93,100,100,42,50,0,30,28,7
76,100,50,35,0,11,29,7,2
80,100,46,35,0,12,24,0,2
94,100,66,79,0,50,69,10,5
100,77,0,59,84,78,58,44,4
100,86,14,50,71,51,82,18,4
93,100,100,82,47,48,98,6,5
63,33,72,9,58,42,100,100,8
100,84,33,12,66,0,100,22,6
100,71,32,54,100,78,85,35,4
72,98,93,75,58,54,85,14,3
69,33,48,19,48,50,100,100,8
100,73,0,34,100,60,95,36,4
100,99,83,39,66,0,100,40,7
99,100,49,55,43,29,44,0,2
100,77,0,20,42,0,100,28,6
25,64,33,36,38,0,100,100,0
53,73,67,100,71,71,71,13,1
81,100,85,46,40,21,0,5,2
100,80,23,26,22,0,76,23,6
91,100,79,95,21,68,68,14,5
75,100,96,67,77,39,100,0,3
80,66,0,100,78,77,78,24,9
84,78,79,0,0,13,37,85,8
82,100,75,55,34,27,9,5,2
96,62,12,0,82,11,100,100,0
67,26,57,34,95,74,42,67,0
100,77,0,45,100,51,76,27,4
100,76,0,38,100,60,92,28,4
89,100,79,48,51,2,31,31,7
86,71,0,97,100,100,96,31,9
100,95,20,43,7,13,58,21,6
100,73,0,51,100,56,69,41,4
100,99,29,43,0,6,41,22,6
94,100,70,58,86,52,100,0,3
55,77,100,97,63,73,37,24,1
100,82,0,38,64,45,100,37,4
91,98,100,83,67,64,54,14,3
85,100,60,59,76,50,100,5,3
74,100,26,32,0,0,34,6,2
100,94,12,23,55,0,100,28,6
70,100,85,52,75,43,100,0,3
70,100,53,75,92,86,63,28,9
97,100,49,97,95,61,100,0,9
91,100,100,55,82,46,88,0,3
73,91,100,88,20,41,72,1,5
98,100,60,71,26,50,100,8,5
100,93,11,26,42,0,96,31,6
91,100,64,36,45,0,13,42,7
84,64,0,0,88,27,100,100,0
85,100,50,52,20,21,27,0,2
100,100,96,38,60,0,100,34,7
40,59,55,100,82,76,51,26,1
98,100,90,43,27,20,0,5,2
100,97,100,46,34,17,23,33,7
97,68,100,0,38,35,84,100,8
74,100,37,62,23,30,12,10,1
59,87,100,56,89,12,32,2,1
100,100,29,54,65,53,61,0,5
100,81,3,30,61,29,100,26,4
77,100,90,59,52,33,0,0,2
90,88,74,55,39,18,0,3,2
82,100,69,47,0,28,12,9,2
67,23,52,21,100,65,74,97,0
100,87,0,13,64,0,100,37,6
80,97,100,89,29,63,54,4,5
100,60,32,0,100,45,79,98,0
73,100,10,31,29,0,0,47,8
67,93,78,71,60,41,9,0,2
100,68,37,51,100,89,79,43,4
100,97,44,40,0,6,34,31,6
82,100,97,62,81,23,56,28,7
74,85,100,82,70,60,41,17,1
85,100,90,57,100,36,97,0,3
55,75,80,100,80,76,63,25,1
88,100,97,47,67,7,38,26,7
55,76,93,98,90,70,83,14,1
96,66,76,0,16,17,0,98,5
93,100,87,48,60,0,39,40,7
92,100,51,60,43,42,86,0,5
87,49,83,74,45,67,23,37,8
76,75,100,97,0,75,56,28,9
100,81,48,30,25,3,81,22,6
71,35,19,8,100,38,96,100,0
84,100,19,35,88,0,0,52,8
27,50,76,100,81,80,76,26,1
0,14,85,60,88,88,43,76,9
71,100,100,39,15,0,79,44,8
93,56,0,0,78,35,100,100,0
82,100,94,50,100,42,88,0,3
50,50,100,0,20,37,63,100,8
100,89,2,26,41,0,100,26,6
100,66,17,28,70,33,100,34,4
82,100,62,75,23,57,23,18,1
100,85,18,12,65,0,100,46,6
98,75,51,0,0,9,11,100,5
77,100,50,51,6,23,20,4,2
63,31,50,14,50,44,100,100,8
98,85,47,0,0,10,42,84,8
88,74,88,100,34,89,100,35,9
12,38,48,90,100,100,97,32,1
100,99,16,51,48,51,76,1,5
100,100,63,93,81,69,57,18,7
100,58,65,0,7,12,0,94,5
57,18,40,28,100,66,81,85,0
100,74,0,51,96,65,85,41,4
80,100,50,16,10,0,18,39,7
100,68,18,45,100,54,69,34,4
100,71,0,18,75,30,100,37,4
51,61,71,100,97,80,87,25,1
74,100,60,30,26,0,0,2,1
72,82,96,88,85,66,69,22,1
73,100,53,35,2,11,0,1,2
100,60,90,94,84,63,100,0,9
61,18,63,33,89,80,45,62,0
93,100,68,92,100,55,94,0,9
82,100,95,62,73,50,100,0,3
54,70,88,100,71,75,45,25,1
96,100,93,57,100,38,88,0,3
81,71,100,100,14,69,77,42,9
82,100,69,58,82,46,100,0,3
96,66,100,100,30,76,95,28,9
65,95,56,59,34,23,33,4,2
89,52,75,0,12,12,0,93,5
93,61,0,0,81,12,100,83,0
99,60,40,0,100,44,81,100,0
37,0,66,31,96,71,59,98,0
50,74,76,90,0,64,72,32,9
89,100,75,51,14,30,0,8,2
72,38,64,9,50,41,100,100,8
65,94,58,88,72,59,100,5,3
38,60,74,61,55,17,3,0,1
65,79,55,92,62,68,62,22,1
100,79,1,25,93,54,100,35,4
67,100,42,57,86,69,90,7,9
100,78,26,66,81,89,53,33,4
100,72,0,39,58,32,100,37,4
96,100,86,44,55,0,38,39,7
80,100,56,61,40,29,38,0,2
99,65,74,9,21,0,23,99,5
88,45,39,3,100,49,79,100,0
95,100,100,51,80,18,55,31,7
100,69,0,0,86,22,100,97,0
100,73,0,40,97,62,100,22,4
73,100,80,61,90,44,100,0,3
100,73,0,17,51,0,100,43,6
17,38,96,100,78,94,70,31,1
100,84,5,37,60,35,80,21,4
91,100,6,34,51,0,0,51,8
100,83,18,19,45,0,100,37,6
0,13,77,65,92,94,32,75,9
86,100,95,69,95,39,100,0,3
100,68,0,29,100,29,81,32,4
75,31,47,10,100,54,76,100,0
100,89,12,25,43,0,100,43,6
89,50,8,13,100,58,73,74,0
62,17,58,20,100,65,69,98,0
87,100,100,53,37,30,0,1,2
82,100,100,62,62,47,85,3,3
75,52,49,0,0,43,9,92,5
87,100,62,57,70,46,100,0,3
66,37,32,5,100,42,82,100,0
78,100,38,76,70,79,96,27,9
100,67,98,0,15,8,65,84,8
100,83,15,53,100,80,90,34,4
89,53,73,0,0,17,7,100,5
100,96,80,31,60,0,100,42,7
69,27,42,13,100,58,63,100,0
100,80,18,35,65,34,100,32,4
88,100,83,74,59,58,75,0,5
74,62,0,100,76,96,78,31,9
95,63,40,0,0,23,5,97,5
76,68,86,83,61,61,100,16,9
80,100,58,37,0,8,5,2,2
56,74,60,100,86,75,90,25,1
60,49,100,100,10,68,88,20,9
97,74,100,100,0,84,82,32,9
92,100,90,67,89,44,100,4,3
69,83,61,91,64,78,62,28,9
100,92,0,45,89,47,100,23,4
58,100,54,18,0,0,22,8,2
95,69,10,37,100,69,62,50,4
73,100,4,59,74,73,100,21,9
68,81,86,97,87,73,81,24,1
97,100,91,36,58,0,100,34,7
95,100,0,20,50,0,100,35,6
100,62,0,42,94,44,100,43,4
80,76,35,15,10,0,4,88,5
100,94,18,50,41,36,100,22,4
100,87,4,15,61,0,100,31,6
82,100,87,51,88,48,100,0,3
71,68,20,100,100,73,82,20,9
100,91,2,47,100,62,72,29,4
96,53,36,0,2,47,28,92,5
100,68,0,0,81,10,100,75,0
77,77,49,0,10,6,38,79,8
90,100,66,48,10,24,4,0,2
99,100,100,62,28,32,0,35,7
100,43,39,52,54,87,18,78,0
82,100,100,64,69,40,91,0,3
100,71,73,0,9,11,27,79,8
95,62,42,0,7,8,13,100,5
86,100,66,40,16,13,12,8,2
100,96,4,42,61,43,93,26,4
81,59,100,0,31,3,0,93,5
76,42,17,0,100,32,99,100,0
53,76,78,100,84,75,68,25,1
95,55,2,0,92,28,100,100,0
75,100,94,42,38,15,0,5,2
65,100,63,21,31,0,0,45,7
99,87,43,56,73,44,98,0,5
100,97,100,53,77,23,59,25,7
66,100,66,28,0,1,7,2,2
100,98,7,23,47,0,100,39,6
83,58,41,0,13,24,13,97,5
83,50,63,0,3,35,50,100,8
90,68,78,0,15,26,72,100,8
90,99,94,63,84,22,68,27,7
61,79,0,0,91,20,100,100,0
92,100,100,83,30,60,49,0,5
87,58,88,0,17,6,0,92,5
69,48,19,0,94,30,100,100,0
92,30,51,0,100,57,63,100,0
84,100,90,36,57,0,37,41,7
54,72,42,100,100,76,74,26,1
93,59,16,0,100,29,94,100,0
89,68,87,25,21,0,4,86,5
94,100,15,32,28,0,100,34,6
92,99,100,88,12,48,81,6,5
100,67,0,0,94,18,100,84,0
83,100,98,88,29,67,49,10,5
77,100,67,36,41,0,6,44,7
99,100,95,51,73,47,100,0,3
100,72,13,42,100,55,68,39,4
91,52,10,0,99,32,100,100,0
100,78,0,2,76,0,100,39,6
81,100,78,65,28,42,7,1,2
100,80,0,62,100,74,52,41,4
79,100,0,50,83,68,99,38,9
89,53,50,0,0,43,0,98,5
56,72,71,100,88,75,75,25,1
91,67,54,0,0,32,0,92,5
63,82,100,85,59,64,37,21,1
93,100,100,60,79,25,58,36,7
100,89,26,59,5,45,0,14,1
100,71,100,97,0,48,14,24,8
84,100,83,53,100,31,80,0,3
58,67,53,100,76,75,52,26,1
88,100,43,54,6,24,24,22,6
89,100,1,34,30,0,1,65,8
85,62,5,0,100,24,99,98,0
96,100,61,31,31,0,12,48,7
99,74,1,0,88,24,100,100,0
100,73,0,40,100,50,75,30,4
95,100,34,89,84,78,100,0,9
100,77,5,28,67,23,100,29,4
100,77,17,24,24,0,100,35,6
72,100,54,50,55,12,0,0,1
100,87,1,14,61,0,100,42,6
