@relation penbased

@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At12 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
0,27,0,4,83,0
92,100,78,100,51,0
49,89,29,70,76,0
67,100,34,87,92,0
63,95,31,72,89,0
0,40,0,21,100,0
17,62,0,21,66,0
35,81,15,58,100,0
72,100,60,99,71,0
79,100,58,100,28,0
15,62,0,30,94,0
0,31,0,15,93,0
77,100,51,89,76,0
11,0,26,0,62,0
74,100,38,81,80,0
66,100,35,88,51,0
59,100,33,80,53,0
21,69,0,28,100,0
100,40,73,45,2,0
24,73,0,38,100,0
40,80,15,61,81,0
59,98,27,73,76,0
2,68,5,45,73,0
92,100,64,100,52,0
56,100,17,69,45,0
50,96,27,69,80,0
37,80,15,52,100,0
68,98,36,76,90,0
35,78,13,53,100,0
35,82,23,62,93,0
42,83,30,73,81,0
62,100,30,82,66,0
52,92,26,69,88,0
0,32,0,15,89,0
100,99,63,100,28,0
19,70,5,42,93,0
34,79,19,62,100,0
83,100,65,100,50,0
34,82,27,75,75,0
2,45,0,23,100,0
24,78,19,55,78,0
60,96,30,70,92,0
33,84,16,57,100,0
63,100,43,99,57,0
77,100,53,97,63,0
63,99,32,75,80,0
44,88,18,62,96,0
68,100,45,94,75,0
82,100,58,100,49,0
100,83,84,100,46,0
0,11,11,0,68,0
100,56,100,58,13,0
60,90,44,81,80,0
19,64,4,34,100,0
100,100,71,100,31,0
64,100,36,85,59,0
8,42,0,15,96,0
78,100,55,98,67,0
33,78,3,39,98,0
54,98,27,65,100,0
80,100,42,81,76,0
68,100,35,79,78,0
31,82,6,44,90,0
38,80,17,56,100,0
24,83,11,56,97,0
0,20,0,3,74,0
23,69,6,44,91,0
66,100,30,73,93,0
70,100,41,79,88,0
86,100,53,92,67,0
46,87,28,66,100,0
62,100,44,99,55,0
0,40,0,15,89,0
20,73,2,40,100,0
40,84,28,72,88,0
29,75,27,65,79,0
29,77,18,59,96,0
32,73,24,59,85,0
9,49,0,15,90,0
24,0,46,0,36,0
15,62,0,28,100,0
35,82,24,64,86,0
90,100,44,82,62,0
83,100,60,100,28,0
1,59,0,35,100,0
78,100,54,92,75,0
73,100,51,94,62,0
79,100,46,84,84,0
73,100,45,89,54,0
18,81,6,38,100,0
28,71,22,55,89,0
70,100,53,96,62,0
49,93,28,72,90,0
69,100,47,93,75,0
75,100,51,100,33,0
42,86,20,60,85,0
65,100,35,79,84,0
78,100,53,98,55,0
64,100,29,72,90,0
19,69,10,42,97,0
99,100,68,100,67,0
84,100,43,85,70,0
35,80,10,50,100,0
58,99,29,75,78,0
51,91,35,82,74,0
74,100,57,100,32,0
70,100,41,83,74,0
34,83,8,46,100,0
24,75,11,53,97,0
31,80,28,75,71,0
67,100,35,79,89,0
56,100,31,81,70,0
74,100,38,81,87,0
39,89,20,62,79,0
40,86,18,56,81,0
48,92,31,82,62,0
93,100,57,91,67,0
50,91,35,81,67,0
26,74,7,42,99,0
67,100,56,100,41,0
23,67,14,46,100,0
27,79,17,53,91,0
58,100,29,70,84,0
18,66,15,45,100,0
33,73,16,54,100,0
100,95,68,100,57,0
53,93,25,66,87,0
63,100,33,77,72,0
30,82,6,45,100,0
57,100,30,84,73,0
25,78,4,43,100,0
92,100,58,95,62,0
41,87,9,51,89,0
43,82,11,48,100,0
70,100,55,100,63,0
70,100,34,86,83,0
76,100,59,100,7,0
41,84,19,60,100,0
77,100,41,87,65,0
69,100,26,73,94,0
79,100,44,90,87,0
60,100,28,76,73,0
74,98,39,80,71,0
41,87,22,62,100,0
65,100,38,90,63,0
25,73,22,62,93,0
66,96,44,83,78,0
81,100,55,94,75,0
29,81,21,59,83,0
58,100,26,71,89,0
20,75,25,64,82,0
78,100,51,93,66,0
100,61,95,39,21,0
84,100,53,95,59,0
41,89,17,61,94,0
3,51,0,24,97,0
68,100,34,73,90,0
54,100,25,69,86,0
58,99,25,68,87,0
75,100,55,99,60,0
50,94,25,68,90,0
14,62,12,49,93,0
51,100,20,71,96,0
60,93,29,74,79,0
15,72,10,48,83,0
22,73,19,53,95,0
11,58,0,20,96,0
51,93,30,76,84,0
29,76,24,62,85,0
4,49,0,26,97,0
39,79,20,59,99,0
100,99,74,100,33,0
52,100,57,100,25,0
79,100,42,85,66,0
55,94,26,70,81,0
8,59,0,34,69,0
35,78,21,55,100,0
71,100,48,94,66,0
89,100,50,91,64,0
61,97,30,70,98,0
68,100,36,79,80,0
45,97,21,65,88,0
2,55,0,26,77,0
81,100,49,90,61,0
100,99,81,100,38,0
58,92,25,69,96,0
49,88,19,60,92,0
19,67,6,44,100,0
0,37,0,21,90,0
52,98,14,55,85,0
62,100,25,66,67,0
71,100,49,100,41,0
51,84,20,61,98,0
61,100,47,100,28,0
67,100,33,76,75,0
46,83,34,80,78,0
66,100,47,100,30,0
0,58,0,31,100,0
44,89,16,56,96,0
8,57,0,24,92,0
56,91,15,58,100,0
28,68,10,44,86,0
58,89,25,67,89,0
25,68,0,29,100,0
41,93,11,53,100,0
24,74,25,65,60,0
0,40,0,14,92,0
85,100,74,100,43,0
28,74,21,63,96,0
67,100,34,76,82,0
84,100,45,90,56,0
77,100,54,97,61,0
27,82,9,53,89,0
43,91,25,69,76,0
24,74,20,61,92,0
65,100,41,85,69,0
60,100,34,76,78,0
22,70,20,62,76,0
67,100,45,92,68,0
61,95,43,83,65,0
95,100,72,100,52,0
25,75,13,50,85,0
34,79,21,62,83,0
0,39,0,20,84,0
60,100,24,66,73,0
8,64,0,30,100,0
61,99,34,81,73,0
38,88,14,53,84,0
77,100,51,92,78,0
76,100,62,100,25,0
46,88,15,59,100,0
81,100,63,100,65,0
58,98,31,79,67,0
54,100,22,71,84,0
68,100,46,94,50,0
82,100,56,99,58,0
54,95,30,75,82,0
96,100,63,100,55,0
27,72,9,47,100,0
50,99,31,78,49,0
76,100,52,100,5,0
34,79,11,39,100,0
87,100,67,100,24,0
41,84,25,65,87,0
61,100,31,76,83,0
66,100,35,82,78,0
78,100,47,92,71,0
50,95,30,77,64,0
16,58,7,34,96,0
32,76,20,59,98,0
65,100,27,67,79,0
64,98,34,76,85,0
1,38,0,13,82,0
49,96,26,70,88,0
0,46,0,28,95,0
100,95,100,69,28,0
23,74,6,40,95,0
62,100,42,92,49,0
41,84,27,64,97,0
41,80,5,42,94,0
59,100,23,69,91,0
5,59,0,27,100,0
0,30,0,14,93,0
84,100,66,100,15,0
84,100,67,100,24,0
39,75,7,34,95,0
93,100,65,100,57,0
33,76,17,55,91,0
42,92,24,63,78,0
60,96,33,72,82,0
57,100,32,75,57,0
61,95,38,81,83,0
71,100,49,95,65,0
49,88,48,100,44,0
58,96,28,71,100,0
77,100,57,100,56,0
69,100,43,89,73,0
67,100,42,94,55,0
17,74,1,40,100,0
71,100,36,78,73,0
86,100,61,100,42,0
11,70,5,37,100,0
33,88,15,54,88,0
100,92,72,100,31,0
15,63,12,46,100,0
87,100,61,97,61,0
41,87,27,66,74,0
46,89,28,70,69,0
95,100,88,100,17,0
62,95,30,70,94,0
52,100,65,94,30,0
80,100,61,100,40,0
74,100,56,100,36,0
70,100,43,91,63,0
100,59,60,64,74,0
3,66,10,41,93,0
75,100,59,99,71,0
26,75,0,35,100,0
57,96,24,67,83,0
46,95,23,67,83,0
73,100,49,93,71,0
64,100,29,77,87,0
30,87,0,51,85,0
13,78,5,47,81,0
68,100,36,81,68,0
27,74,12,46,100,0
0,4,15,0,76,0
0,9,0,2,75,0
68,100,31,69,93,0
87,100,64,100,48,0
0,30,0,4,88,0
85,100,63,99,75,0
74,100,41,79,84,0
49,100,33,82,57,0
63,100,24,68,100,0
37,78,35,81,70,0
46,86,27,73,86,0
66,100,36,79,60,0
64,96,43,99,63,0
31,74,8,45,95,0
72,100,43,94,48,0
95,100,68,100,48,0
100,70,100,78,22,0
70,100,37,82,72,0
66,100,35,78,69,0
22,67,0,31,92,0
45,97,28,74,66,0
74,100,49,90,72,0
36,80,14,56,94,0
24,74,23,65,58,0
71,100,57,100,11,0
40,94,18,57,67,0
45,90,16,63,91,0
13,46,3,25,95,0
44,88,24,76,70,0
46,92,22,66,88,0
71,100,85,85,0,0
47,91,17,60,100,0
0,38,0,43,85,0
3,42,0,12,90,0
52,95,28,67,87,0
29,75,0,37,100,0
71,100,37,80,71,0
14,61,10,42,96,0
90,100,65,99,75,0
17,71,0,31,94,0
47,90,10,54,97,0
33,77,23,60,96,0
71,100,52,93,85,0
25,79,12,58,99,0
45,90,24,70,83,0
22,73,8,45,99,0
12,66,15,51,93,0
69,100,40,78,75,0
9,57,0,25,94,0
83,100,69,100,17,0
42,92,11,65,91,0
69,100,39,87,79,0
18,75,5,45,88,0
11,65,6,43,88,0
0,36,0,19,88,0
56,97,35,81,60,0
61,100,36,84,77,0
9,72,4,50,90,0
30,78,22,60,83,0
84,100,46,86,71,0
73,100,54,100,58,0
45,88,27,71,76,0
47,82,11,58,99,0
53,100,32,81,62,0
64,100,36,80,71,0
90,100,77,100,40,0
64,100,32,80,73,0
50,100,18,63,88,0
32,77,7,44,100,0
39,86,16,60,93,0
75,100,48,95,48,0
69,100,37,83,80,0
41,85,12,54,99,0
100,87,79,100,41,0
9,73,11,49,92,0
39,85,24,64,85,0
76,100,40,80,73,0
54,100,30,77,64,0
85,100,64,100,66,0
24,73,10,43,94,0
15,64,11,50,100,0
60,100,28,73,92,0
50,90,29,70,75,0
25,71,9,44,100,0
35,78,10,40,100,0
48,91,29,78,71,0
61,100,30,73,83,0
40,94,10,53,100,0
63,97,41,82,77,0
0,28,0,6,79,0
51,93,28,70,86,0
10,51,0,20,94,0
30,82,6,56,95,0
57,100,21,64,100,0
6,64,0,40,100,0
69,98,44,86,86,0
61,100,32,79,68,0
36,79,20,58,100,0
58,92,25,63,100,0
75,100,40,87,79,0
91,100,65,100,41,0
76,100,35,76,88,0
15,60,0,28,96,0
43,84,29,77,68,0
52,100,21,62,66,0
69,100,42,84,87,0
61,100,21,64,76,0
10,70,16,56,82,0
77,100,44,90,86,0
66,100,29,66,47,0
63,100,49,100,20,0
12,55,0,21,95,0
33,74,26,63,89,0
33,82,5,43,88,0
23,83,10,58,75,0
69,100,38,84,69,0
50,95,29,72,72,0
27,88,10,55,99,0
18,77,23,64,75,0
62,100,34,86,65,0
82,100,57,93,60,0
13,66,9,41,84,0
32,86,22,61,96,0
92,100,63,100,62,0
51,91,25,68,94,0
30,66,11,41,93,0
75,100,58,92,40,0
65,100,29,67,93,0
86,100,55,100,30,0
55,93,32,79,78,0
52,92,31,74,83,0
29,83,21,65,91,0
13,69,7,46,85,0
51,94,46,100,44,0
100,97,68,100,55,0
66,100,45,96,51,0
61,100,33,77,72,0
78,100,41,85,70,0
14,71,16,55,100,0
49,95,27,76,86,0
87,100,56,100,49,0
100,85,100,98,20,0
0,11,7,0,75,0
43,88,23,70,84,0
24,70,9,46,88,0
36,81,10,48,63,0
84,100,55,96,60,0
99,100,65,100,60,0
41,87,19,59,89,0
48,92,28,68,98,0
7,53,0,27,100,0
49,100,23,67,100,0
23,72,0,47,99,0
56,100,22,68,77,0
77,100,80,100,20,0
81,100,58,100,57,0
14,66,0,30,78,0
33,84,22,61,100,0
100,81,100,85,0,0
54,98,28,73,71,0
70,100,35,81,62,0
63,100,38,84,70,0
65,100,45,93,64,0
25,82,9,44,100,0
29,70,20,53,97,0
23,72,18,57,85,0
9,0,20,0,62,0
0,42,0,19,100,0
84,100,61,100,45,0
10,0,28,0,55,0
34,79,32,76,73,0
57,100,30,75,72,0
29,83,17,58,89,0
25,77,10,55,94,0
42,85,27,71,75,0
67,100,41,95,65,0
55,100,36,89,46,0
99,100,94,100,4,0
28,77,15,57,97,0
29,84,22,60,100,0
37,81,21,67,73,0
30,82,6,46,96,0
100,81,75,100,22,0
80,100,65,100,20,0
79,100,58,99,68,0
12,64,0,27,99,0
55,100,34,80,65,0
90,100,71,100,43,0
58,100,30,72,74,0
0,41,0,15,94,0
2,44,0,20,98,0
0,34,0,15,88,0
53,89,29,71,83,0
62,100,31,73,78,0
89,100,63,100,43,0
63,97,31,71,84,0
86,100,56,97,67,0
20,66,0,33,100,0
33,82,8,51,97,0
0,8,15,0,72,0
75,100,44,83,82,0
72,100,34,76,83,0
85,100,70,100,58,0
19,61,0,24,100,0
38,100,28,76,60,0
10,69,18,53,100,0
26,76,18,52,100,0
18,82,18,60,69,0
7,0,28,0,61,0
63,99,30,74,80,0
6,53,0,23,95,0
40,89,25,64,88,0
76,100,52,99,51,0
60,100,32,73,74,0
36,79,22,66,69,0
53,100,24,69,88,0
73,100,49,93,70,0
72,100,40,86,67,0
48,92,24,70,76,0
72,100,46,92,66,0
6,63,2,33,74,0
21,70,9,37,100,0
100,95,75,100,39,0
84,100,64,100,25,0
41,79,24,62,100,0
39,83,22,66,75,0
85,100,46,90,58,0
78,100,62,97,84,0
77,100,56,96,84,0
10,60,0,23,90,0
0,14,1,0,79,0
86,100,48,91,76,0
58,100,31,85,81,0
70,100,48,91,73,0
32,81,6,49,94,0
67,96,39,84,76,0
74,100,59,100,39,0
48,89,24,64,100,0
0,47,0,25,100,0
66,100,30,76,76,0
19,72,14,58,74,0
32,81,10,54,90,0
75,100,52,95,67,0
81,100,66,100,28,0
63,100,27,68,89,0
77,100,45,88,76,0
12,52,0,24,91,0
24,77,17,52,100,0
27,75,6,36,100,0
59,100,27,70,63,0
70,100,39,85,68,0
34,77,12,50,100,0
53,98,34,83,60,0
49,86,23,68,72,0
45,89,26,65,82,0
7,55,0,30,100,0
28,81,21,60,81,0
62,100,30,71,92,0
72,100,45,90,75,0
36,82,14,53,100,0
88,100,61,94,84,0
10,62,0,38,100,0
80,100,52,92,83,0
60,100,30,78,76,0
83,100,57,100,52,0
89,100,54,94,57,0
78,100,43,81,85,0
21,77,7,43,100,0
63,100,42,93,52,0
41,81,19,65,77,0
73,100,45,93,53,0
65,93,40,79,74,0
65,99,35,80,81,0
37,81,8,47,91,0
28,70,15,51,95,0
47,90,25,66,98,0
29,82,16,52,82,0
74,100,49,95,67,0
73,100,35,76,84,0
43,85,26,73,86,0
5,61,1,31,67,0
100,65,100,48,0,0
48,86,36,83,86,0
56,100,31,79,61,0
74,100,61,100,26,0
0,57,0,38,73,0
97,100,82,100,15,0
67,100,50,92,70,0
12,68,6,39,90,0
55,97,28,75,68,0
64,100,33,77,81,0
74,100,40,83,66,0
27,85,9,55,100,0
52,100,70,77,7,0
72,100,40,88,65,0
0,53,0,30,97,0
2,33,0,12,86,0
16,64,0,36,100,0
3,61,7,38,96,0
77,100,49,88,70,0
80,100,67,100,35,0
55,100,34,79,69,0
11,60,100,73,0,0
24,69,11,44,100,0
62,100,44,94,49,0
70,100,49,100,30,0
47,84,16,57,95,0
83,100,62,100,53,0
52,100,19,66,94,0
30,75,6,42,100,0
29,83,20,56,100,0
0,41,0,16,91,0
42,91,17,65,100,0
37,75,19,53,100,0
70,100,41,89,59,0
48,94,27,72,82,0
53,88,25,68,92,0
0,63,0,43,100,0
62,100,33,79,72,0
77,100,56,100,36,0
92,100,67,100,24,0
57,97,22,52,100,0
100,96,71,100,59,0
66,100,35,84,81,0
68,100,32,72,90,0
93,100,59,95,59,0
61,94,30,74,83,0
34,78,24,63,93,0
45,100,20,57,90,0
79,100,61,100,29,0
31,79,17,55,100,0
28,80,23,63,80,0
73,100,53,92,83,0
53,92,11,54,96,0
85,100,54,94,66,0
2,61,2,40,98,0
66,100,41,87,68,0
79,100,55,100,66,0
41,84,24,70,80,0
54,92,27,67,95,0
100,70,79,56,0,0
64,99,38,80,86,0
22,78,0,47,91,0
84,100,50,98,52,0
23,75,0,45,89,0
28,70,0,33,100,0
23,71,4,43,100,0
69,100,52,97,84,0
40,79,32,70,73,0
63,100,29,78,86,0
83,100,58,100,51,0
34,81,12,46,100,0
0,19,0,16,90,0
27,77,13,48,98,0
69,100,50,100,39,0
79,100,71,100,32,0
36,84,22,66,83,0
63,100,44,88,73,0
19,69,0,29,98,0
49,95,24,67,95,0
97,100,64,100,54,0
9,53,0,25,99,0
55,100,24,74,91,0
7,57,0,26,100,0
37,79,18,58,100,0
82,100,52,98,62,0
0,31,0,17,79,0
69,100,58,100,25,0
80,100,51,100,29,0
87,100,57,100,72,0
38,91,20,65,74,0
100,94,84,100,22,0
70,100,41,90,54,0
100,88,100,58,11,0
51,87,34,78,77,0
32,82,4,46,97,0
15,74,19,51,100,0
90,100,71,100,63,0
78,100,38,80,88,0
60,98,28,74,92,0
67,97,48,90,71,0
94,100,57,98,43,0
71,100,49,100,28,0
82,100,54,93,65,0
33,78,14,50,100,0
33,73,8,45,95,0
32,77,18,51,100,0
47,100,24,66,100,0
68,100,32,77,76,0
16,70,23,61,83,0
84,100,60,100,44,0
64,100,35,78,69,0
87,100,64,100,57,0
73,100,48,100,52,0
43,83,25,71,84,0
77,100,54,100,53,0
100,54,87,48,19,0
82,100,46,92,58,0
54,100,32,80,66,0
52,90,34,76,77,0
62,100,22,69,82,0
87,100,56,95,60,0
30,74,19,56,98,0
51,95,27,69,72,0
12,66,0,27,93,0
22,73,12,55,94,0
79,100,61,98,80,0
46,82,34,76,76,0
0,39,0,18,89,0
68,100,40,90,57,0
0,19,0,5,67,0
26,79,19,62,73,0
78,100,38,81,65,0
88,100,76,100,25,0
0,46,0,31,99,0
27,72,18,54,93,0
44,98,23,64,89,0
95,100,62,100,51,0
54,88,19,53,100,0
79,100,66,100,44,0
30,74,11,47,100,0
95,100,72,100,61,0
78,100,56,93,64,0
24,75,3,42,100,0
88,100,45,87,87,0
42,84,16,53,100,0
3,46,0,18,97,0
100,89,80,100,16,0
33,73,8,41,75,0
0,28,0,11,85,0
67,100,36,75,39,0
23,71,0,34,98,0
76,100,39,83,69,0
96,100,66,100,52,0
50,95,31,80,44,0
24,78,12,47,100,0
9,60,0,33,92,0
86,100,56,90,73,0
29,71,9,42,92,0
73,100,45,88,67,0
41,87,16,57,89,0
23,77,13,50,74,0
40,88,17,59,76,0
32,70,10,44,100,0
51,93,23,67,84,0
25,70,0,29,88,0
85,100,49,93,67,0
44,92,23,65,100,0
71,100,39,84,76,0
64,100,29,72,91,0
60,100,43,93,48,0
78,100,57,96,78,0
57,98,30,70,69,0
40,85,26,69,87,0
69,100,48,97,54,0
62,100,39,91,53,0
22,73,17,58,91,0
37,77,29,66,92,0
31,84,21,60,86,0
13,60,3,30,89,0
100,61,100,38,8,0
89,100,61,100,58,0
71,100,41,89,77,0
28,80,4,47,92,0
51,91,26,66,100,0
1,60,5,40,72,0
50,100,26,76,77,0
20,68,5,33,88,0
86,100,57,100,46,0
62,100,48,100,20,0
64,100,35,81,83,0
50,86,11,51,100,0
73,100,48,89,74,0
89,100,63,97,67,0
50,93,25,67,48,0
38,81,21,63,89,0
58,93,35,89,73,0
0,42,0,20,85,0
51,88,22,67,98,0
0,0,16,0,66,0
89,100,54,93,62,0
30,81,6,44,88,0
100,49,79,44,21,0
25,84,0,33,71,0
35,81,14,53,72,0
56,100,43,94,21,0
49,93,38,96,70,0
54,100,37,86,56,0
70,100,55,100,43,0
29,78,16,54,79,0
51,96,14,64,55,0
15,59,0,25,100,0
6,62,1,31,100,0
85,100,81,100,59,0
43,85,22,67,97,0
40,87,24,69,80,0
74,100,57,100,33,0
80,100,35,81,91,0
47,99,25,65,85,0
70,100,35,79,86,0
76,100,46,89,69,0
41,88,27,67,85,0
83,100,61,96,64,0
39,94,17,65,99,0
75,100,46,97,58,0
90,100,62,100,55,0
62,99,29,70,78,0
67,100,31,72,86,0
59,100,29,76,69,0
2,47,0,23,97,0
60,98,32,76,90,0
31,75,29,66,74,0
67,100,38,78,82,0
56,90,20,58,100,0
68,100,37,83,68,0
34,84,15,56,100,0
77,100,44,85,67,0
72,100,44,84,82,0
52,91,30,67,96,0
70,100,44,94,56,0
45,89,32,76,73,0
66,100,38,84,75,0
74,100,43,90,65,0
28,80,16,56,89,0
11,58,0,23,96,0
56,97,26,71,84,0
72,100,41,88,59,0
0,38,100,94,7,0
53,89,18,59,79,0
52,100,18,66,89,0
53,98,27,70,99,0
89,100,70,100,39,0
35,84,17,53,100,0
70,100,32,74,90,0
74,100,47,95,76,0
22,76,18,61,93,0
53,100,21,68,88,0
90,100,64,100,34,0
13,71,20,54,97,0
2,67,8,39,88,0
90,100,54,93,61,0
32,81,20,59,90,0
81,100,66,100,54,0
64,93,44,89,79,0
81,100,68,100,45,0
15,80,0,48,89,0
24,76,18,56,98,0
60,100,31,77,83,0
44,89,29,70,84,0
60,100,35,85,60,0
51,90,30,72,88,0
100,88,86,100,52,0
26,73,13,45,88,0
84,100,61,100,60,0
88,100,43,79,70,0
66,100,35,80,83,0
65,100,40,90,57,0
32,91,14,59,99,0
26,77,6,46,100,0
35,84,18,58,99,0
24,81,14,51,82,0
66,100,37,85,81,0
83,100,38,78,80,0
48,97,27,66,81,0
38,79,23,58,100,0
6,58,0,25,100,0
82,100,48,92,63,0
93,100,75,100,22,0
65,99,30,73,81,0
86,100,50,82,77,0
23,70,3,36,100,0
49,93,22,69,91,0
100,95,74,100,26,0
70,100,40,84,73,0
66,100,37,83,66,0
0,47,0,22,100,0
81,100,43,87,67,0
91,100,65,100,65,0
63,100,32,79,81,0
53,94,19,60,97,0
31,79,11,53,100,0
65,100,47,90,67,0
69,100,53,100,49,0
11,75,18,74,54,0
74,100,35,80,78,0
49,87,23,65,73,0
54,88,29,71,91,0
76,100,45,93,64,0
74,100,54,100,26,0
89,100,62,100,55,0
92,100,70,100,42,0
99,100,54,88,66,0
18,73,0,37,100,0
28,69,18,49,90,0
11,64,8,42,95,0
33,80,8,50,100,0
75,100,60,100,62,0
80,100,54,99,50,0
21,68,9,43,100,0
75,100,39,83,64,0
14,69,0,38,99,0
46,97,27,69,84,0
20,70,13,45,85,0
0,27,4,0,67,0
50,89,25,65,96,0
12,62,0,29,100,0
8,82,32,89,8,0
87,100,81,100,48,0
43,86,10,52,97,0
66,100,29,76,78,0
53,94,29,71,83,0
43,100,17,56,89,0
100,57,92,62,0,0
76,100,47,100,52,0
67,100,30,73,75,0
57,97,27,72,100,0
72,100,42,90,56,0
9,62,26,67,80,0
12,67,0,37,88,0
26,74,8,44,100,0
62,100,40,89,54,0
66,100,32,74,78,0
9,71,18,51,95,0
36,83,27,64,95,0
68,100,31,71,75,0
63,100,46,96,25,0
60,100,38,85,42,0
83,100,73,100,47,0
2,55,3,34,100,0
100,98,75,50,0,1
81,79,47,20,6,1
49,47,26,0,5,1
100,88,77,52,0,1
100,91,75,49,0,1
100,91,74,49,0,1
100,97,91,60,0,1
62,54,25,1,0,1
36,0,2,3,0,1
70,63,48,22,0,1
27,44,7,0,3,1
100,85,73,48,0,1
51,20,4,9,0,1
100,97,78,53,0,1
55,43,0,14,17,1
100,95,48,31,0,1
34,17,45,30,0,1
56,50,26,0,3,1
100,89,74,47,0,1
35,13,7,0,13,1
100,86,88,60,0,1
55,35,9,2,0,1
89,81,72,47,0,1
56,46,66,40,0,1
100,88,75,50,0,1
91,69,45,16,6,1
85,79,25,0,4,1
47,26,0,3,4,1
88,71,75,50,0,1
60,24,0,0,9,1
99,100,75,49,0,1
55,44,23,0,2,1
31,23,57,37,0,1
85,59,61,41,0,1
100,68,84,57,0,1
100,85,75,50,0,1
89,60,67,45,0,1
85,75,63,36,0,1
57,54,6,5,0,1
100,80,76,51,0,1
100,70,68,46,0,1
88,84,75,50,0,1
100,80,78,52,0,1
100,71,75,51,0,1
100,79,67,44,0,1
83,59,59,39,0,1
100,87,80,54,0,1
100,88,75,49,0,1
98,82,62,35,0,1
70,47,19,0,10,1
53,37,43,29,0,1
100,81,75,50,0,1
100,78,75,49,0,1
38,25,45,30,0,1
79,52,27,0,5,1
42,39,37,7,0,1
51,53,59,33,0,1
99,100,84,56,0,1
100,90,75,50,0,1
48,43,24,0,8,1
95,76,65,43,0,1
47,43,12,0,2,1
100,85,70,45,0,1
100,92,67,43,0,1
24,8,4,0,6,1
54,54,5,0,1,1
100,87,87,58,0,1
58,46,25,0,8,1
48,55,27,5,5,1
95,100,87,59,0,1
100,84,61,41,0,1
100,84,75,51,0,1
75,50,46,30,0,1
100,85,74,48,0,1
100,76,75,50,0,1
54,34,52,35,0,1
100,82,65,43,0,1
95,100,82,56,0,1
100,74,75,50,0,1
69,51,41,11,0,1
100,73,75,50,0,1
59,41,43,29,0,1
51,57,3,2,0,1
100,89,75,49,0,1
100,87,75,50,0,1
79,64,60,40,0,1
35,38,28,0,4,1
77,53,43,16,2,1
38,40,27,0,1,1
100,87,75,50,0,1
63,57,37,0,2,1
25,16,47,31,0,1
100,84,72,47,0,1
100,82,75,49,0,1
100,93,74,48,0,1
52,45,28,0,3,1
99,100,83,56,0,1
100,93,91,62,0,1
100,71,78,53,0,1
61,44,51,34,0,1
100,91,74,50,0,1
97,100,82,56,0,1
100,81,71,48,0,1
94,65,74,49,0,1
64,53,11,1,0,1
33,36,29,0,6,1
61,42,5,2,0,1
73,71,57,32,0,1
46,22,22,3,0,1
100,89,74,50,0,1
47,32,2,0,6,1
27,13,46,30,0,1
100,92,83,55,0,1
78,71,54,29,0,1
100,84,71,47,0,1
56,54,13,0,3,1
100,85,75,50,0,1
93,70,60,40,0,1
100,71,75,50,0,1
100,87,75,50,0,1
84,71,42,9,0,1
100,77,75,50,0,1
26,0,8,3,0,1
