@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2-3,5,11-12,14,17'

@attribute At2 numeric
@attribute At3 numeric
@attribute At5 numeric
@attribute At11 numeric
@attribute At12 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
68,100,47,84,58,30,9
100,100,94,91,31,59,8
100,33,0,100,30,38,6
53,36,82,39,50,25,1
88,78,71,70,7,0,3
56,13,50,12,4,0,2
48,36,69,70,64,34,1
71,70,0,100,60,27,9
83,97,46,99,11,0,5
79,43,51,30,7,0,2
100,5,0,85,61,29,4
91,61,78,38,28,48,7
100,6,0,100,51,96,0
82,11,100,0,22,0,8
100,66,41,54,0,18,6
100,17,0,95,50,30,4
87,80,70,87,15,0,3
85,38,59,0,0,0,2
73,12,77,0,59,94,5
96,17,0,100,65,100,0
91,32,65,95,0,25,7
85,46,58,0,0,0,2
62,60,61,20,13,8,2
64,86,75,100,68,41,9
100,10,0,100,51,90,0
64,55,0,100,49,10,9
88,0,54,38,95,94,5
73,12,40,82,94,100,0
98,29,81,100,62,17,9
100,9,61,53,39,82,8
95,28,52,15,59,89,5
71,84,7,90,49,13,9
73,38,60,0,9,0,2
62,67,5,0,2,42,8
100,3,0,64,86,43,4
67,30,76,0,0,3,2
100,10,0,100,42,81,0
76,76,19,73,53,26,9
100,24,0,74,77,39,4
65,0,4,100,75,100,0
93,66,78,100,23,9,3
74,45,87,83,9,0,3
63,55,84,81,50,25,1
68,100,48,84,46,15,9
81,51,11,95,24,0,9
66,51,100,0,15,0,2
38,31,66,53,51,26,1
84,45,79,93,19,0,3
77,53,95,100,29,7,3
64,16,57,5,18,8,2
100,52,18,85,9,34,6
92,0,26,74,100,83,0
100,43,19,100,16,28,6
100,7,0,100,55,31,4
100,20,0,100,61,35,4
85,48,100,70,33,13,3
100,57,62,4,22,43,7
13,27,67,69,63,32,1
93,54,80,28,27,47,7
73,33,60,92,6,0,3
25,23,62,55,62,31,1
85,92,100,99,33,7,5
83,57,87,0,13,8,2
86,38,84,100,19,0,3
79,27,66,34,22,4,2
100,50,0,100,71,37,4
100,1,0,100,72,98,0
85,49,0,77,58,24,9
100,0,27,100,16,0,9
9,42,73,73,63,31,1
100,4,0,100,39,79,0
60,31,61,0,0,2,2
89,43,86,100,5,0,3
80,48,70,91,13,0,3
56,37,88,0,12,4,2
68,22,47,0,2,4,2
90,0,21,86,88,100,0
97,90,55,97,9,0,9
91,22,0,100,67,100,0
88,53,100,95,10,0,3
100,30,59,0,75,99,5
93,43,70,31,32,48,7
100,51,0,75,84,42,4
77,45,100,69,63,32,9
81,23,73,12,19,42,7
100,41,0,92,65,33,4
81,49,0,94,54,24,9
100,28,0,100,5,24,6
68,25,20,30,88,95,5
99,55,0,73,66,33,4
90,62,29,64,33,28,4
96,66,26,76,19,0,5
100,0,11,68,68,32,4
85,74,73,0,4,10,2
100,16,81,0,55,96,5
97,41,78,14,31,47,7
96,57,78,0,72,100,5
83,4,73,6,51,95,5
71,62,90,0,22,16,2
100,39,70,1,37,44,7
0,41,77,60,100,71,9
100,49,15,74,0,23,6
100,26,0,74,56,28,4
63,38,75,78,48,22,1
80,3,47,0,80,100,5
85,67,74,0,31,46,7
68,47,89,58,45,22,1
77,54,57,17,3,1,2
100,17,51,0,82,96,5
90,48,0,86,22,0,5
74,17,96,39,47,23,1
100,48,59,100,15,1,3
73,54,100,81,69,100,8
93,98,43,100,26,1,5
79,90,100,7,13,0,2
60,52,71,0,0,7,1
90,49,14,100,28,24,6
42,7,52,67,52,26,1
75,68,100,79,35,6,5
92,23,58,42,51,86,8
40,29,67,82,53,25,1
81,59,100,0,6,13,2
43,32,68,66,49,24,1
77,0,29,85,89,100,0
100,58,100,8,0,33,7
88,53,100,26,0,34,7
61,67,100,37,46,23,1
83,20,0,17,15,55,8
17,0,61,89,64,32,1
86,90,49,68,4,37,6
94,7,35,73,100,93,0
87,26,65,0,75,100,5
100,0,11,86,70,35,4
85,64,38,67,45,22,9
90,0,37,12,64,99,5
89,55,100,93,19,6,3
100,2,59,31,52,92,8
64,18,100,30,0,39,7
55,50,100,67,37,12,1
75,39,99,100,27,4,3
100,0,6,94,73,36,4
22,36,70,66,60,30,1
93,0,12,100,70,100,0
100,8,95,100,64,28,9
100,74,27,100,11,45,6
61,100,55,82,28,0,9
90,27,81,100,29,13,3
71,29,70,11,16,11,2
75,0,29,90,73,100,0
77,49,0,84,67,33,9
75,60,74,0,15,19,2
96,45,56,29,32,50,7
78,60,28,100,30,0,9
65,80,33,83,33,8,9
100,34,0,100,44,22,4
97,12,65,4,54,97,5
76,57,63,100,37,0,9
85,35,77,100,19,1,3
96,31,100,53,53,87,8
84,79,100,67,8,0,3
91,24,80,4,57,97,5
100,22,0,68,78,39,4
100,30,0,100,15,40,6
42,44,76,61,47,21,1
82,45,81,25,0,37,8
88,52,100,65,32,12,3
100,41,0,72,78,39,4
58,18,49,86,82,100,0
100,8,0,100,59,86,0
46,47,66,68,38,8,1
76,83,100,9,41,20,1
100,56,22,73,13,40,6
69,76,13,84,43,9,9
70,8,56,10,10,0,2
100,64,36,100,27,41,6
100,50,0,83,91,43,4
100,28,26,72,67,99,8
62,22,69,28,26,4,2
92,1,62,2,59,96,5
78,49,100,87,10,0,3
100,29,0,77,13,48,0
93,9,0,100,70,100,0
49,27,65,62,50,25,1
71,87,5,100,72,34,9
82,55,45,90,14,0,9
99,27,64,58,36,7,7
86,0,23,82,90,100,0
87,9,0,21,15,56,8
91,23,92,0,63,97,5
96,62,99,100,26,2,9
86,0,35,75,68,100,8
97,67,100,0,0,30,7
89,44,43,92,38,0,9
92,58,39,9,33,16,1
89,38,65,100,18,0,3
88,100,85,92,35,0,9
97,17,57,33,53,79,8
39,44,83,50,51,26,1
63,76,100,63,62,41,9
100,18,0,59,57,29,4
75,28,64,100,35,13,3
80,47,0,98,31,0,9
76,61,6,0,0,36,8
64,34,65,0,8,4,2
100,48,9,100,1,29,6
72,73,77,29,0,5,1
100,28,0,100,6,26,6
91,44,96,44,0,27,7
91,0,22,82,100,76,0
76,1,15,93,85,100,0
100,22,0,89,56,35,4
80,54,24,0,19,48,8
100,15,0,86,24,60,0
82,0,30,65,100,80,0
90,77,100,93,8,0,3
100,22,0,98,64,34,4
83,0,66,8,48,94,5
91,52,100,50,0,25,7
85,68,100,98,23,5,3
61,28,0,100,57,26,9
77,58,95,100,17,0,3
85,71,100,0,13,0,2
89,44,72,56,11,32,7
78,54,0,15,14,54,8
65,37,100,85,68,34,9
85,50,88,5,5,38,7
100,13,66,59,58,96,8
91,100,75,56,27,0,5
100,38,13,100,4,16,6
91,100,71,89,46,16,5
93,0,80,100,80,39,9
100,30,8,75,17,47,0
92,100,57,74,42,14,5
86,26,68,55,0,23,7
61,97,78,100,77,100,8
88,59,51,92,28,0,9
100,27,0,100,25,25,6
93,87,94,98,40,3,9
80,62,74,0,30,25,2
84,94,100,0,12,7,2
91,48,52,11,70,90,5
81,62,64,100,87,100,8
100,20,0,100,23,36,6
100,0,67,83,56,93,8
79,30,78,0,61,95,5
64,29,60,0,8,5,2
75,44,23,0,16,45,8
77,30,84,5,10,2,2
78,46,75,100,12,0,3
84,31,29,100,31,4,9
80,50,82,9,7,38,7
100,45,100,10,0,28,7
75,28,65,12,3,0,2
99,37,72,33,24,40,7
75,50,100,89,5,0,3
77,36,44,100,21,8,1
74,69,16,91,37,8,9
100,11,0,100,44,26,4
88,41,10,100,26,42,6
97,9,0,75,100,50,4
100,0,2,82,67,34,4
82,27,35,41,0,1,2
84,17,31,87,81,100,0
100,26,9,100,32,28,6
91,31,71,49,67,100,8
90,100,65,100,42,12,5
77,41,19,0,5,38,8
65,73,94,82,65,100,8
90,0,1,100,70,100,0
79,0,3,100,62,100,0
99,60,53,66,43,20,9
72,69,100,77,13,0,3
97,39,0,98,100,52,4
0,31,68,63,100,80,9
91,0,33,22,51,95,5
100,0,43,87,55,27,4
97,49,100,30,0,36,7
100,95,100,45,0,23,7
59,46,49,33,16,0,2
74,77,69,0,9,12,1
83,54,73,88,19,0,3
41,50,91,17,0,4,1
82,100,99,80,21,7,5
100,52,21,77,0,19,6
77,0,13,100,84,100,0
56,55,0,19,1,45,8
100,12,60,0,79,99,5
97,76,100,4,0,22,7
54,59,100,79,69,100,8
96,20,21,0,35,65,8
87,66,100,72,29,12,3
33,66,100,52,0,32,8
100,61,25,77,9,39,6
80,78,14,100,24,0,9
100,16,40,0,7,0,1
69,28,100,86,0,33,8
76,31,0,100,60,27,9
100,15,0,100,55,28,4
100,2,0,100,61,30,4
100,8,0,87,61,30,4
93,57,100,63,0,26,7
100,55,19,57,0,30,6
70,25,50,0,9,5,2
92,40,100,13,0,26,7
63,59,79,0,6,24,2
100,68,95,29,0,30,7
100,82,81,0,1,35,7
40,32,71,71,50,25,1
100,17,0,99,39,34,4
82,60,31,77,44,20,9
87,51,99,100,18,0,3
65,16,49,36,11,0,2
86,61,0,100,25,0,5
80,44,74,5,30,41,7
0,35,69,69,100,64,9
94,0,51,5,63,93,5
95,28,50,14,36,36,7
60,56,89,78,47,23,1
96,100,89,72,15,0,5
63,21,0,100,50,18,9
55,100,86,86,56,27,9
86,82,100,75,16,9,3
97,26,68,15,18,42,7
100,9,0,100,55,89,0
88,58,89,100,25,2,3
90,67,26,74,0,26,6
85,80,76,87,13,0,3
93,16,0,89,79,41,4
50,79,100,51,1,0,8
70,6,46,24,17,0,2
57,100,67,84,58,29,9
62,60,12,0,14,53,8
73,22,72,100,20,0,3
69,38,62,100,3,3,1
100,32,0,75,62,29,4
91,35,100,99,88,32,9
100,31,3,100,14,39,6
100,30,7,100,51,27,4
94,90,45,85,20,3,5
82,30,64,25,35,46,7
92,100,56,82,34,8,5
100,59,55,76,25,1,9
86,31,65,21,37,46,7
78,36,68,27,21,50,7
100,24,0,91,44,23,4
77,44,100,90,7,0,3
88,16,0,100,74,100,0
75,53,0,100,41,5,9
100,0,48,67,47,21,9
100,46,13,100,18,37,6
88,48,100,13,0,32,7
94,39,54,19,32,35,7
79,20,67,8,25,0,2
87,44,71,94,72,23,9
97,0,6,100,72,100,0
90,38,77,100,19,0,3
96,0,2,100,53,93,0
100,53,19,100,8,26,6
97,40,0,100,67,100,0
97,14,0,100,53,90,0
65,37,72,0,3,10,2
100,38,14,100,32,28,4
80,60,100,76,28,2,5
85,73,100,84,9,0,3
63,1,34,79,92,100,0
100,56,22,100,27,25,4
100,48,0,70,86,43,4
81,42,71,0,5,0,2
100,24,6,100,15,32,6
63,48,0,3,9,55,8
100,56,19,81,15,53,0
15,44,88,100,31,0,8
100,14,5,97,44,21,4
46,42,79,72,49,23,1
100,55,20,79,2,27,6
100,30,0,88,86,43,4
73,30,62,21,21,4,2
100,10,0,100,45,77,0
79,34,57,10,0,1,2
54,24,71,43,50,26,1
72,78,100,0,18,17,2
74,45,14,0,23,49,8
89,0,47,33,53,100,5
100,63,24,70,18,46,6
76,28,3,100,24,0,9
84,0,58,6,33,84,5
100,48,13,94,25,38,6
100,47,0,88,63,25,4
93,47,56,0,0,1,2
82,14,33,0,41,72,8
100,67,33,0,30,15,1
100,73,100,36,0,27,7
94,76,44,6,0,7,6
87,67,100,70,67,100,8
67,83,25,0,6,33,8
100,12,0,100,55,92,0
77,54,81,95,10,0,3
100,41,5,100,49,36,4
100,16,0,100,48,88,0
77,35,69,0,3,3,2
100,61,30,44,2,21,6
63,21,63,99,52,24,1
63,7,36,86,93,100,0
75,42,87,100,10,0,3
79,44,0,83,61,30,9
90,62,100,55,58,100,8
87,100,80,94,45,15,5
83,62,100,98,56,26,9
79,28,99,100,68,34,9
66,30,69,12,1,0,2
77,53,66,0,15,11,2
81,51,83,100,14,0,3
95,28,0,100,64,100,0
87,35,49,100,19,1,3
78,0,31,71,100,91,0
94,25,26,100,18,0,5
100,11,0,100,72,36,4
76,54,62,13,24,27,2
100,0,27,72,61,30,4
90,74,82,0,18,17,2
61,25,66,0,0,0,2
93,15,97,42,45,88,8
58,100,45,10,0,31,8
91,68,81,100,20,1,3
78,75,100,97,64,32,9
100,21,0,100,49,87,0
78,75,100,0,0,8,2
98,9,71,10,60,93,5
100,7,4,74,41,20,4
65,95,100,76,8,44,8
100,0,37,80,61,30,4
73,29,92,100,24,0,3
78,92,100,79,13,0,1
87,54,100,99,6,0,3
100,57,46,0,38,46,7
73,63,100,77,47,23,1
89,100,62,92,36,13,5
98,10,0,100,76,100,0
89,68,78,95,19,0,3
96,24,33,0,36,63,8
67,22,46,2,0,5,2
78,68,78,82,5,0,3
88,28,60,25,57,91,5
100,37,0,73,72,36,4
50,59,87,94,50,25,1
100,57,0,100,68,32,4
94,62,22,100,8,43,6
66,27,47,31,5,3,2
95,0,8,100,73,100,0
100,68,19,100,8,42,6
86,45,26,90,17,0,9
100,47,9,100,58,32,4
100,19,0,29,41,77,8
96,33,79,13,48,64,7
40,15,51,74,50,25,1
76,0,16,95,79,100,0
100,10,0,100,58,96,0
100,9,40,53,53,26,4
83,76,86,0,6,1,2
71,71,92,0,0,7,2
86,0,13,91,94,100,0
93,44,78,20,24,44,7
82,100,44,90,12,32,6
65,55,100,70,43,21,1
83,13,43,3,1,0,2
87,66,28,92,18,42,6
100,0,0,90,62,31,4
79,69,90,0,3,6,2
89,0,40,9,70,96,5
100,28,2,100,22,44,6
66,100,57,78,37,5,9
89,0,9,100,67,100,0
26,34,68,59,55,22,1
100,0,15,100,59,91,0
82,36,83,100,16,0,3
100,31,0,100,40,81,0
100,30,0,100,52,35,4
88,89,100,84,14,0,3
100,12,0,100,58,33,4
82,34,49,4,89,100,5
93,100,97,13,21,1,2
100,0,7,100,64,89,0
77,2,39,53,100,78,0
100,54,19,81,0,20,6
84,39,43,15,91,100,5
94,0,16,98,80,100,0
97,63,95,100,28,8,3
97,62,60,0,31,42,7
53,39,72,82,51,25,1
64,28,63,0,0,2,2
98,76,84,15,17,43,7
100,50,20,100,41,23,4
100,52,19,100,43,21,4
90,75,88,88,14,4,3
100,33,0,70,75,38,4
89,64,70,4,3,4,2
83,33,100,30,0,31,7
87,52,13,84,41,7,9
77,86,100,80,44,12,5
81,44,100,29,0,34,7
100,60,0,90,86,41,4
43,100,64,12,0,27,8
100,24,9,74,73,36,4
75,33,66,51,0,30,7
79,45,69,67,68,100,8
100,20,76,0,61,95,5
78,44,68,100,0,2,1
85,41,37,7,91,97,5
86,87,100,97,13,0,3
91,75,72,74,15,0,3
100,50,0,100,61,39,4
100,11,0,100,51,26,4
93,65,98,100,16,0,3
59,0,35,80,76,100,0
65,26,53,1,4,6,2
100,57,24,69,5,32,6
100,6,0,74,50,32,4
83,28,78,100,17,0,3
100,46,13,83,16,49,6
62,16,47,76,86,100,0
100,0,13,100,67,100,0
68,22,54,0,9,9,2
100,24,0,100,13,32,6
92,55,68,2,28,44,7
94,61,96,100,32,54,7
100,25,0,100,25,33,6
100,11,0,92,51,26,4
100,48,17,96,12,33,6
71,36,20,78,46,21,9
100,21,0,100,19,33,6
95,6,16,84,90,100,0
95,40,9,100,22,63,0
88,49,60,46,15,0,2
90,77,100,73,27,6,3
88,96,100,85,7,0,3
80,21,74,15,51,90,5
95,89,100,31,0,36,7
95,55,13,70,20,0,5
83,66,100,96,18,0,3
100,57,26,37,0,25,6
94,61,28,86,8,0,5
72,0,23,9,62,100,5
82,35,68,26,23,40,7
74,29,100,0,0,29,7
76,78,100,86,45,0,9
79,83,100,22,38,14,5
89,50,100,55,0,29,7
100,68,36,33,0,9,6
96,63,100,77,65,100,8
100,5,0,100,46,27,4
100,47,18,77,4,29,6
95,50,54,0,1,10,2
63,71,1,0,13,56,8
75,25,90,100,18,0,3
61,36,74,87,46,19,1
78,41,89,100,25,2,3
100,11,7,100,58,29,4
100,0,2,93,56,27,4
76,45,100,98,24,4,3
100,51,16,79,3,29,6
53,40,75,88,45,17,1
84,70,100,86,23,5,3
100,0,14,100,73,100,0
97,56,93,100,21,42,7
77,89,96,100,35,3,9
96,18,53,0,75,100,5
95,60,74,67,59,100,8
79,23,70,72,63,100,8
96,4,0,100,70,100,0
100,44,59,70,37,17,9
52,0,36,79,64,32,1
95,52,59,19,5,27,7
100,50,18,100,24,36,6
95,43,66,11,32,44,7
100,67,73,0,23,47,7
100,39,70,62,60,90,8
97,71,77,87,12,1,3
95,25,100,100,66,30,9
80,35,99,20,0,34,7
89,46,13,100,21,0,5
100,45,100,38,0,37,7
87,38,88,100,28,0,3
77,0,22,90,74,100,0
78,23,62,31,18,39,7
92,20,68,14,16,48,7
73,66,100,36,41,20,1
90,88,81,100,18,0,3
100,21,0,100,61,32,4
23,27,56,87,66,33,1
74,87,100,64,20,0,1
77,0,25,76,100,100,0
74,57,81,100,18,0,3
93,64,100,27,0,29,7
100,0,1,66,36,14,4
85,14,69,0,55,91,5
66,15,58,11,5,0,2
100,36,3,100,53,34,4
52,71,100,60,5,3,1
100,26,0,100,46,89,0
73,29,74,0,4,0,2
76,47,89,100,23,1,3
84,31,43,14,27,30,7
100,32,6,100,0,25,6
49,40,72,69,48,21,1
63,6,51,55,100,91,0
100,0,15,50,88,42,4
69,48,9,95,40,8,9
93,19,0,100,56,100,0
90,100,63,87,22,0,9
100,6,25,11,63,75,5
80,0,14,100,96,100,0
67,40,65,6,4,0,2
100,41,0,86,54,25,4
76,34,0,100,53,25,9
88,22,26,33,1,0,2
94,0,6,100,60,95,0
100,55,23,87,15,44,6
96,2,0,19,32,68,8
94,33,52,100,30,13,3
100,14,0,72,53,27,4
100,27,0,95,25,63,0
100,20,22,95,69,89,0
100,12,0,51,69,33,4
73,40,58,24,3,0,1
90,2,15,97,71,100,0
94,60,98,48,0,23,7
100,56,22,77,11,39,6
92,44,71,89,19,0,3
91,18,66,0,81,99,5
100,16,0,88,58,29,4
100,23,70,100,24,0,9
98,49,64,8,37,49,7
100,81,68,92,28,50,7
96,27,0,89,12,52,0
100,60,32,16,0,12,6
100,74,28,72,48,23,4
95,54,66,18,16,27,7
74,32,63,0,13,4,2
83,72,84,87,15,0,3
78,56,96,97,10,0,3
100,1,0,100,57,93,0
93,35,83,37,60,94,8
87,64,56,100,70,100,8
96,43,76,21,13,32,7
100,57,20,90,8,34,6
86,68,71,91,7,0,3
88,0,68,19,47,95,5
97,24,100,5,42,85,5
100,21,0,100,61,30,4
91,75,47,78,13,0,5
91,28,70,2,47,81,5
91,42,84,61,0,38,7
100,72,55,72,5,18,6
90,100,73,96,14,0,5
76,44,89,100,81,40,9
70,32,87,55,0,20,7
96,94,28,100,35,0,5
87,29,0,100,45,6,9
100,62,32,35,0,17,6
84,74,100,78,11,0,3
86,92,100,75,17,0,3
100,46,76,26,56,92,8
78,38,86,100,28,0,3
100,66,34,32,0,23,6
100,54,20,100,11,38,6
85,53,78,0,20,9,2
100,37,0,100,56,33,4
91,12,59,0,79,98,5
100,3,0,100,30,0,9
100,35,3,100,22,42,6
100,44,60,5,38,49,7
100,51,0,100,45,22,4
89,100,68,81,29,0,5
88,1,17,85,84,100,0
100,100,88,40,30,14,1
100,12,0,74,93,44,4
100,59,85,44,54,87,8
100,51,7,51,46,23,4
100,43,56,17,34,65,8
100,46,12,86,66,34,4
88,0,67,0,57,99,5
77,44,51,0,1,3,2
100,22,0,100,27,63,0
99,11,0,100,47,86,0
95,97,22,100,32,0,5
100,0,0,82,34,18,4
98,0,13,100,67,100,0
63,88,14,100,77,39,9
100,24,0,93,53,31,4
98,10,44,0,28,67,8
63,22,64,53,50,25,1
69,34,50,36,23,0,2
80,72,100,84,7,0,3
98,6,0,100,50,92,0
59,22,60,65,100,88,0
86,62,88,0,57,84,5
100,15,0,64,73,36,4
82,56,51,0,28,53,8
78,40,53,25,7,0,2
84,0,21,75,52,14,7
60,40,57,43,2,0,1
86,34,62,7,0,2,2
76,57,17,81,19,56,0
93,31,54,61,67,100,8
84,46,89,70,54,85,8
79,53,42,89,70,100,8
100,22,0,95,65,32,4
100,48,14,92,8,29,6
50,42,81,69,50,25,1
100,45,14,66,0,15,6
93,26,0,92,46,86,0
100,22,68,1,72,92,5
100,28,0,84,59,30,4
87,39,73,12,28,47,7
81,25,69,22,18,38,7
85,20,47,27,0,2,2
100,0,16,100,23,2,9
100,38,0,98,61,34,4
87,60,100,87,12,0,3
61,37,53,2,0,2,1
72,38,53,0,1,0,2
67,69,26,60,0,28,0
100,2,0,75,53,27,4
60,24,58,1,0,0,2
100,3,0,100,37,9,9
100,60,22,60,6,38,6
95,10,38,73,100,96,0
98,71,49,56,32,15,5
100,89,68,21,30,15,1
83,76,82,90,15,0,3
88,44,80,100,25,5,3
64,29,34,8,0,2,1
96,7,66,0,30,68,8
93,76,41,56,35,16,5
100,47,9,100,4,31,6
80,24,82,100,30,9,3
72,75,100,6,40,20,1
69,14,45,67,100,86,0
81,46,97,38,0,24,7
70,0,48,86,50,24,1
93,61,100,55,0,22,7
90,21,63,9,64,89,5
73,45,46,0,0,6,1
22,30,56,92,66,34,1
55,74,65,100,66,34,9
68,16,51,8,1,0,2
68,75,28,0,4,40,8
73,57,12,73,0,38,0
75,77,100,84,46,10,5
100,59,25,88,17,24,6
79,98,73,84,37,16,9
85,80,83,91,10,0,3
96,72,69,0,27,36,7
92,19,32,100,39,0,9
99,52,42,0,30,58,8
62,100,32,90,54,11,9
97,47,35,0,0,30,8
86,100,79,21,33,17,1
100,2,0,97,35,17,4
72,68,65,63,67,100,8
87,75,88,88,17,6,3
98,0,60,12,31,68,8
68,27,56,0,0,0,2
86,46,88,11,26,37,7
55,42,29,82,33,3,9
83,100,61,83,12,0,9
75,51,63,4,16,15,2
100,47,55,86,21,0,9
85,61,99,100,15,0,3
97,60,42,100,43,0,5
100,64,25,95,52,31,4
63,77,32,100,23,0,9
85,93,100,93,36,0,5
78,19,58,92,44,21,9
97,89,48,100,36,0,5
100,0,64,0,63,96,5
90,72,86,89,10,0,3
85,61,100,93,18,4,3
100,100,67,33,30,15,1
51,76,100,0,1,0,1
66,50,92,0,0,19,2
100,0,11,41,79,33,4
64,25,77,18,12,0,2
92,0,16,14,25,64,8
57,39,81,72,48,23,1
92,64,50,34,11,4,2
100,100,75,20,34,16,1
81,54,91,100,32,3,3
72,35,46,4,3,0,2
100,16,0,89,62,28,4
87,33,98,100,26,5,3
72,23,67,87,49,25,1
100,54,16,74,15,50,6
100,62,26,83,16,44,6
100,18,36,21,83,84,5
58,25,67,53,50,25,1
100,36,7,100,18,38,6
100,28,0,89,18,53,0
90,11,0,100,60,100,0
100,15,18,96,77,90,0
96,23,0,100,65,100,0
100,68,35,43,2,26,6
89,68,22,83,43,9,5
49,70,27,41,0,21,0
100,10,0,100,76,38,4
100,31,6,100,16,36,6
64,58,94,0,15,16,2
98,70,36,100,47,23,4
4,29,55,84,67,34,1
100,50,19,53,0,19,6
100,13,0,92,56,25,4
91,53,95,0,53,87,5
100,0,22,48,85,36,4
100,18,0,96,49,95,0
100,56,22,78,9,36,6
100,38,63,95,31,0,9
80,31,70,7,10,0,2
32,33,62,85,66,34,1
86,42,38,35,0,1,2
90,51,34,92,29,4,9
100,51,10,71,35,9,5
