@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,13-15,17'

@attribute At5 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,52,3,0,1
91,2,91,100,5
0,85,33,81,4
67,29,40,100,7
62,48,0,0,9
100,67,19,97,1
100,30,9,99,2
93,15,41,100,7
61,38,94,100,5
79,42,39,100,7
100,18,5,56,7
13,61,100,13,0
51,59,100,100,5
0,100,65,71,0
46,37,100,100,5
46,31,90,0,0
100,81,99,27,8
0,68,87,17,0
93,54,0,0,3
39,29,100,0,0
0,70,81,21,0
0,96,79,54,0
58,37,90,100,5
0,99,39,93,4
17,49,29,1,6
100,0,26,63,7
63,38,92,100,5
60,31,4,100,1
16,70,100,25,0
100,42,15,0,3
78,100,100,20,8
73,75,25,71,1
7,90,34,100,4
0,60,33,23,4
0,66,31,54,4
38,50,90,100,5
36,79,25,59,9
0,60,36,46,4
34,25,90,14,0
100,48,5,0,3
15,57,27,1,6
15,60,39,0,6
0,72,33,68,4
100,84,1,13,5
77,55,0,0,3
3,0,40,43,8
44,50,91,100,5
72,56,0,0,8
10,75,32,16,6
0,33,26,4,4
0,68,42,9,6
100,22,35,87,7
51,64,3,100,2
87,100,35,91,9
70,51,0,0,3
0,63,40,9,6
0,77,80,30,0
0,76,33,65,4
70,57,41,5,7
74,37,0,100,2
96,55,2,100,2
57,79,15,0,9
0,38,26,32,4
64,50,10,100,1
43,46,100,100,5
5,81,21,70,4
100,42,2,0,5
63,56,18,100,2
60,50,0,0,9
39,43,99,100,5
13,97,20,5,6
21,87,37,32,6
79,29,0,5,8
32,48,37,100,8
0,63,31,41,4
8,52,57,100,8
73,40,21,100,7
44,55,0,0,9
0,81,85,37,0
41,68,0,100,2
89,29,41,100,7
0,65,89,15,0
7,14,44,28,4
1,86,92,46,0
66,16,49,100,7
20,43,0,0,5
0,88,71,59,0
59,37,94,100,5
83,45,0,0,3
38,52,96,100,5
18,71,100,32,0
83,76,23,79,1
63,60,8,100,2
70,64,1,17,3
48,100,78,71,8
59,81,17,100,1
0,62,100,16,0
48,37,94,100,5
0,74,32,58,4
0,70,100,22,0
0,84,22,100,4
48,58,34,100,7
77,52,0,100,2
85,42,0,0,3
22,47,100,1,0
80,38,28,100,7
0,93,24,100,4
16,51,32,42,4
82,23,34,100,7
61,55,35,100,7
58,58,0,100,2
63,53,9,0,3
22,78,100,44,0
53,66,2,100,2
82,42,0,0,3
62,68,0,29,9
10,100,60,77,0
91,100,16,4,9
26,97,32,88,4
8,65,26,54,4
100,44,0,0,3
77,100,13,19,9
12,94,58,66,0
100,29,35,81,7
99,42,0,0,3
66,36,0,0,3
79,70,32,23,7
23,56,42,37,4
25,57,100,20,0
71,36,40,100,7
0,64,36,39,4
84,16,32,100,7
88,39,43,100,7
74,60,45,100,7
94,6,22,0,1
51,40,27,15,1
61,46,0,100,2
100,37,0,0,3
87,40,39,100,7
76,81,34,77,9
95,100,100,0,8
53,67,17,100,2
0,64,100,21,0
0,86,72,49,0
100,9,14,49,7
46,58,36,100,7
9,48,99,0,0
66,48,31,31,1
69,41,0,0,3
45,52,0,0,9
68,42,26,40,1
88,39,21,100,7
93,56,0,0,3
32,52,33,31,4
3,51,30,41,4
27,69,30,0,6
75,51,0,0,3
0,45,52,100,8
16,64,56,5,6
97,47,32,100,7
0,81,33,88,9
85,4,0,100,1
46,40,35,0,6
43,34,11,3,6
17,29,99,0,0
100,90,100,0,8
0,88,66,40,0
57,57,22,40,7
19,76,85,14,0
29,48,0,0,9
0,29,30,8,9
64,42,21,35,7
27,90,25,40,9
76,50,0,100,2
66,53,0,100,2
13,47,42,0,6
73,23,0,100,1
68,50,2,100,1
15,40,23,0,9
71,45,25,17,1
100,80,100,8,8
35,41,56,100,8
100,42,19,87,2
0,62,55,100,8
68,48,0,100,2
100,44,0,0,3
85,49,32,100,7
54,88,0,100,2
0,61,22,14,9
84,67,0,0,9
52,52,94,100,5
98,52,19,100,2
31,18,84,23,0
66,58,0,100,2
0,100,67,77,0
84,47,2,0,3
0,56,40,9,6
0,88,20,100,4
100,73,0,0,5
84,33,0,0,3
59,44,0,0,3
0,75,22,80,4
90,10,23,0,1
100,64,25,77,1
21,32,100,0,0
51,46,100,100,5
62,32,26,24,1
0,30,35,20,6
50,35,5,100,1
58,54,1,100,2
19,49,24,0,6
22,48,0,0,5
0,84,29,85,9
0,60,35,41,4
55,83,100,34,8
72,32,100,100,5
24,43,41,0,6
66,62,6,0,9
52,51,25,0,6
100,82,100,0,8
24,61,22,0,6
76,49,1,100,2
88,78,100,0,8
52,54,3,100,2
0,63,30,16,6
12,45,21,0,9
20,43,34,19,4
0,66,29,50,4
34,68,48,75,4
0,92,21,93,4
0,46,29,28,4
100,42,9,0,5
0,80,93,28,0
55,66,0,100,2
100,40,13,0,3
63,65,27,57,1
100,87,6,0,9
82,25,33,92,7
79,50,24,100,2
78,44,37,100,7
0,81,77,42,0
22,85,29,77,4
81,47,19,100,2
45,46,100,100,5
22,62,35,4,6
60,75,25,64,1
85,47,0,100,2
100,92,33,0,7
16,43,27,20,4
0,56,49,61,4
63,62,29,47,1
1,77,32,58,4
64,40,7,0,5
25,52,0,0,9
47,50,0,0,9
100,54,20,62,1
76,46,0,0,3
96,94,38,1,7
68,47,40,100,7
100,89,38,23,7
0,81,100,31,0
0,94,33,91,4
51,64,5,100,2
100,51,0,0,3
16,96,41,87,4
91,40,27,86,7
34,20,71,22,0
0,37,38,3,4
100,22,0,0,3
22,70,19,29,6
68,50,6,100,2
69,51,2,10,1
83,57,1,3,3
81,65,23,65,1
0,100,82,45,0
100,69,34,14,8
100,35,12,0,3
0,72,27,70,4
50,88,35,86,4
14,66,100,14,0
100,44,0,0,3
59,100,100,24,8
0,80,28,44,9
73,53,17,100,2
25,89,18,19,6
75,50,0,100,2
100,54,39,18,9
11,66,49,4,6
0,70,43,21,6
33,36,0,0,5
44,42,6,0,1
24,30,100,0,0
53,93,22,47,1
70,56,37,100,7
44,100,95,37,8
73,59,52,100,7
72,22,91,100,5
100,0,24,31,7
57,44,69,87,8
100,85,30,0,7
71,17,27,0,1
81,57,0,12,3
8,51,36,0,6
3,100,63,54,0
95,50,28,100,2
47,54,89,100,5
47,34,0,0,5
100,79,16,24,1
59,14,3,100,1
9,76,23,13,6
54,35,0,0,9
15,46,0,0,5
95,49,0,0,3
18,59,50,60,4
12,12,39,31,6
40,57,31,0,6
83,55,25,40,1
15,28,37,100,8
31,38,0,0,9
8,62,0,6,5
84,71,34,18,9
15,67,51,0,0
69,49,0,0,9
39,37,100,0,0
97,60,0,0,9
60,57,40,100,7
35,100,82,44,8
0,66,100,20,0
0,92,26,100,4
6,55,43,34,6
57,48,0,0,9
16,21,34,93,8
54,50,14,100,1
39,37,22,0,9
35,45,100,0,0
65,48,25,57,1
14,53,100,3,0
80,26,92,100,5
35,25,95,0,0
16,43,31,38,6
51,47,93,100,5
18,40,23,0,6
2,10,73,0,0
62,52,86,100,5
98,35,9,0,3
66,25,99,100,5
100,37,8,0,3
100,94,100,0,8
0,50,30,19,4
64,64,0,22,3
3,91,25,100,9
62,27,100,0,0
62,71,0,28,3
56,59,1,100,2
53,61,1,100,2
45,61,10,6,3
9,100,25,31,6
0,79,78,38,0
9,74,100,27,0
98,69,100,10,8
100,62,43,35,9
83,95,100,5,8
77,53,19,100,2
0,65,24,52,4
69,35,94,100,5
100,0,27,47,7
75,47,15,0,9
4,75,33,16,6
95,95,2,36,3
91,39,98,100,5
94,68,6,0,9
100,0,0,3,1
85,59,0,0,9
69,50,7,100,2
57,20,2,100,1
13,57,100,0,0
0,95,42,90,4
100,65,100,0,8
82,18,25,10,1
100,48,3,0,3
81,0,0,100,1
100,75,6,0,9
57,59,44,100,7
54,33,99,100,5
100,64,30,0,9
56,61,0,100,2
0,57,86,7,0
32,82,35,55,4
72,22,25,0,1
31,46,20,0,6
23,60,34,57,4
81,35,0,0,3
23,85,14,59,6
92,34,31,98,7
58,61,13,100,2
22,58,6,0,9
77,50,1,100,2
65,54,0,100,2
82,53,0,11,3
52,65,28,33,9
100,10,21,30,1
40,100,96,44,8
0,61,96,13,0
81,60,7,0,3
70,58,26,58,1
89,48,24,100,2
52,40,24,15,7
0,22,42,100,8
0,73,34,45,9
74,65,25,65,1
99,75,0,0,8
12,49,38,28,6
39,42,96,100,5
70,45,7,0,5
29,66,18,29,6
100,95,30,40,7
26,38,24,0,6
72,13,91,100,5
0,46,45,22,4
80,53,31,100,7
38,100,100,53,8
83,54,20,100,2
26,60,24,30,6
65,62,9,100,2
0,54,21,12,9
26,45,28,0,6
0,86,21,100,4
57,56,6,100,2
100,62,0,0,3
89,55,7,1,3
57,63,4,100,2
21,77,30,14,6
58,68,33,64,1
98,100,100,15,8
18,37,18,0,9
0,83,38,71,4
56,17,21,12,7
71,49,88,100,5
7,70,19,13,6
0,73,31,57,9
95,91,100,0,8
53,58,4,100,2
91,31,94,100,5
27,72,14,43,6
66,36,0,0,3
68,63,21,100,2
21,56,6,0,9
53,65,1,100,2
75,61,43,0,7
100,28,0,89,2
12,20,28,0,9
100,91,10,35,8
63,25,91,100,5
47,60,30,60,1
13,78,26,76,4
0,88,33,91,9
0,77,34,72,4
86,44,23,42,7
68,54,23,100,7
80,48,24,37,1
70,47,17,0,9
1,54,100,0,0
67,35,36,100,7
12,29,62,100,8
14,64,25,67,4
86,61,5,100,1
72,0,0,100,1
0,68,32,26,6
0,76,71,21,0
52,68,29,58,1
62,7,4,100,1
0,94,31,86,9
22,77,47,0,6
100,41,10,0,3
51,22,93,0,0
70,47,4,100,1
100,42,0,0,3
0,79,37,79,4
29,98,0,0,3
62,100,100,5,8
27,41,51,100,8
73,84,25,89,1
32,50,0,0,9
5,70,100,20,0
45,62,91,100,5
49,53,3,100,2
84,96,39,6,7
75,43,100,100,5
28,50,61,95,8
39,60,26,19,6
51,69,28,0,6
25,60,0,0,5
0,75,8,19,9
73,10,15,0,1
67,56,9,100,2
54,46,0,0,9
57,9,14,0,1
25,76,28,65,4
60,59,0,100,2
0,100,73,69,0
24,49,26,4,6
57,3,14,0,1
18,84,36,23,6
82,55,9,0,9
0,96,32,96,4
66,48,0,0,5
43,46,0,0,9
39,34,0,100,1
54,39,44,100,7
2,80,98,37,0
78,73,24,76,1
53,48,0,100,2
5,68,100,35,0
100,35,0,0,3
100,7,32,62,7
98,88,46,26,7
0,50,87,22,0
73,52,32,100,7
6,71,21,73,4
100,30,5,98,2
100,84,100,12,8
38,35,19,0,6
79,100,100,3,8
74,49,0,0,3
100,22,33,74,7
14,70,43,18,6
100,51,7,0,3
22,59,5,0,9
23,58,29,0,6
69,60,11,0,9
29,65,4,100,2
55,51,71,100,5
5,70,26,69,4
49,44,19,0,6
25,68,27,16,6
63,13,55,2,0
75,49,13,100,2
69,51,0,100,2
8,61,26,56,7
42,35,23,9,4
65,44,29,100,7
43,75,73,82,8
84,69,5,18,3
64,50,2,100,1
78,40,25,24,1
100,49,0,0,3
54,66,0,100,2
52,64,1,100,2
0,33,51,100,8
72,24,3,100,1
46,100,81,69,8
13,62,43,23,6
49,41,94,100,5
0,91,88,37,0
38,71,2,100,2
90,76,23,81,1
52,68,0,100,2
100,89,87,0,8
46,29,99,0,0
90,42,0,0,3
71,11,15,0,1
0,94,74,92,8
100,57,5,0,3
62,36,3,100,1
56,59,16,0,5
53,60,54,100,8
48,49,0,100,2
45,100,91,53,8
81,33,0,0,3
29,73,30,2,6
0,100,60,70,0
12,61,12,0,9
91,98,100,24,8
23,100,13,42,6
0,100,64,79,0
52,63,0,100,2
23,61,100,23,0
9,62,37,42,9
19,54,41,16,6
49,57,0,0,5
0,86,27,73,9
0,38,32,3,4
16,54,42,0,6
92,49,7,100,2
45,44,89,100,5
52,61,0,100,2
84,26,32,100,7
18,47,47,18,6
71,32,0,67,7
55,58,0,100,2
0,60,32,31,4
25,60,45,0,6
54,61,8,100,2
66,66,76,72,8
63,50,0,100,2
92,38,0,0,3
100,2,34,59,7
23,57,25,7,6
100,14,84,87,5
2,61,44,74,4
0,66,6,8,9
0,51,47,100,8
54,56,6,0,5
68,61,18,0,6
45,56,5,100,1
47,59,85,100,5
40,11,34,73,8
84,18,15,0,1
0,85,36,80,4
0,96,31,81,9
21,55,10,14,5
89,42,0,0,5
83,33,29,100,7
71,24,22,100,7
66,62,65,77,8
75,53,0,0,3
66,42,35,100,7
19,58,0,0,9
39,57,4,0,5
52,58,0,0,5
16,62,35,0,6
43,55,59,100,7
0,62,30,39,4
67,49,27,38,1
88,49,12,100,2
44,18,36,67,8
100,82,74,61,8
0,57,24,39,4
11,62,29,47,7
81,70,45,0,7
50,47,27,14,6
65,28,100,100,5
71,0,16,7,1
13,46,44,0,6
72,43,40,100,7
49,51,39,100,7
100,53,7,0,3
38,42,5,100,1
17,47,46,48,4
100,60,20,72,1
0,63,33,46,4
100,32,0,97,2
56,50,2,100,1
76,53,84,0,8
100,50,7,0,3
0,100,60,85,0
38,63,16,39,6
100,11,5,64,2
53,66,2,100,2
0,94,29,99,4
81,35,55,100,7
23,39,100,4,0
77,58,7,11,3
65,60,35,100,7
2,59,69,100,8
0,68,31,49,4
38,24,19,0,5
30,54,0,0,5
45,52,0,0,5
16,94,39,70,9
98,30,55,100,7
49,76,18,100,0
0,54,43,52,4
0,64,91,1,0
0,46,23,31,4
7,63,28,7,6
33,17,92,0,0
0,51,59,90,8
0,70,24,50,4
100,32,48,91,7
23,62,0,0,9
87,49,0,0,3
43,51,100,17,0
66,39,41,100,7
76,55,2,0,3
100,55,2,0,3
0,96,18,100,4
0,62,27,37,4
67,55,78,3,8
23,45,100,0,0
100,97,41,86,9
100,62,0,0,5
18,68,29,65,7
100,89,100,16,8
99,42,0,0,3
45,61,14,0,9
70,37,97,100,5
61,41,39,100,7
66,45,34,100,7
84,44,37,100,7
56,57,44,100,7
52,100,94,19,8
64,27,24,25,7
58,42,1,100,2
0,87,28,97,4
80,44,0,0,3
79,46,2,100,2
46,45,6,100,1
14,92,33,30,6
24,69,32,2,6
44,100,100,44,8
51,61,37,100,7
47,76,0,0,9
53,34,5,100,1
0,28,55,6,6
33,60,25,25,6
100,42,0,0,3
61,48,42,100,7
17,64,22,24,6
65,60,0,100,2
0,69,99,6,0
67,47,7,100,2
68,45,50,93,8
5,62,0,0,9
88,89,34,83,9
64,61,29,43,1
58,52,0,100,2
35,55,0,0,9
64,12,14,0,1
68,57,0,100,2
84,46,0,0,3
21,62,98,25,0
26,65,21,60,7
17,65,24,13,6
73,18,79,100,5
0,65,100,19,0
0,86,86,38,0
40,62,0,100,2
82,38,0,0,3
40,31,21,17,4
74,62,28,52,1
94,45,18,100,2
100,89,35,88,9
65,9,15,0,1
61,39,0,0,9
0,97,30,97,4
17,44,7,4,5
0,80,27,70,4
33,55,25,11,6
97,100,86,37,8
49,62,0,0,9
0,67,29,55,4
25,47,35,8,9
58,50,2,100,1
5,64,0,0,9
47,0,14,0,1
63,63,4,100,2
52,56,0,100,2
14,39,100,16,0
89,38,45,100,7
57,43,4,100,1
0,38,96,15,0
81,37,91,100,5
14,58,0,0,9
68,37,0,0,5
70,10,17,0,1
64,73,25,70,1
60,50,0,100,2
50,31,13,0,5
0,65,39,78,4
56,34,97,100,5
94,45,21,52,1
0,62,37,61,4
0,72,23,59,4
90,44,0,0,3
59,42,6,100,1
82,48,38,100,7
0,56,32,41,4
0,52,47,58,4
100,43,0,0,3
48,33,28,86,8
72,57,0,7,3
50,70,1,100,2
95,59,25,57,1
100,49,5,0,3
97,16,16,0,1
46,49,2,100,1
41,69,15,0,9
48,100,100,35,8
32,65,24,62,7
0,55,32,64,4
82,53,0,0,3
77,61,10,9,3
28,50,40,100,8
83,33,0,100,2
71,56,7,0,9
61,61,0,100,2
46,82,100,5,8
50,58,51,100,8
0,100,84,61,0
41,32,1,100,1
59,55,49,100,7
25,58,3,0,9
0,44,38,37,4
0,80,25,100,4
85,46,0,0,3
47,37,4,100,1
0,70,62,100,8
100,32,25,94,7
100,76,92,42,8
43,46,45,100,8
19,26,79,0,0
72,71,28,73,1
88,46,0,0,3
94,91,84,0,8
0,100,62,85,0
75,42,32,100,7
100,46,0,0,5
0,90,92,47,0
88,47,0,0,3
100,53,0,0,3
14,100,94,41,8
0,64,54,71,8
0,57,43,95,8
24,40,100,3,0
51,62,55,89,8
79,43,21,88,7
57,65,0,100,2
43,56,48,100,8
0,53,25,23,4
100,35,9,0,3
31,30,100,3,0
100,47,0,0,3
36,34,100,0,0
68,42,41,100,7
82,63,5,0,3
40,57,8,0,5
66,43,0,100,1
85,54,0,0,3
98,100,100,0,8
78,41,0,0,3
75,38,29,100,7
77,39,52,100,7
90,47,100,0,8
38,68,16,62,7
23,47,48,100,8
50,35,4,100,1
16,48,100,5,0
0,93,93,38,0
