@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R10,13-14,17'

@attribute At10 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
31,0,0,1
74,75,6,9
0,59,44,7
13,33,99,5
75,64,30,9
33,61,0,2
25,57,86,0
35,82,35,4
75,22,25,1
17,46,20,6
79,60,34,4
35,35,0,3
10,85,14,6
13,34,31,7
0,61,13,2
88,58,6,9
1,50,1,2
5,54,0,2
45,53,0,3
78,65,28,9
64,10,21,1
9,100,96,8
18,61,96,0
50,60,7,3
78,58,26,1
5,48,24,2
70,40,24,7
16,22,42,8
100,73,34,9
75,65,25,1
64,75,0,8
0,49,38,6
6,42,96,5
47,45,7,5
8,66,18,6
2,95,30,7
0,38,24,6
0,13,91,5
35,46,45,4
0,53,31,7
38,100,100,8
6,54,20,2
16,60,24,6
48,62,9,2
84,54,21,9
0,45,28,6
27,86,21,4
20,56,6,2
56,62,0,3
45,55,7,3
11,63,4,2
0,77,30,6
95,68,33,1
22,100,100,8
71,37,18,9
74,83,38,4
71,17,21,7
0,49,88,5
3,70,19,6
100,73,31,9
42,91,100,8
27,58,4,2
4,31,94,5
18,72,14,6
33,36,0,3
7,63,21,2
95,56,6,9
7,65,1,2
0,61,43,7
30,28,0,2
84,20,28,9
46,91,10,8
6,25,91,5
88,60,30,1
23,78,26,4
100,88,33,9
67,77,34,4
75,44,23,7
1,54,23,7
74,48,24,1
71,47,17,9
27,54,100,0
0,35,36,7
0,29,62,8
24,64,25,4
64,61,5,1
37,0,0,1
0,68,32,6
70,76,71,0
86,68,29,1
32,7,4,1
76,94,31,9
0,77,47,6
57,41,10,3
63,22,93,0
8,47,4,1
38,42,0,3
87,79,37,4
82,98,0,3
36,100,100,8
0,41,51,8
75,84,25,1
56,50,0,9
28,70,100,0
35,62,91,5
0,53,3,2
0,96,39,7
6,43,100,5
0,50,61,8
27,60,26,6
0,69,28,6
62,60,0,5
71,75,8,9
44,10,15,1
51,56,9,2
63,46,0,9
45,9,14,1
80,76,28,4
34,59,0,2
4,100,73,0
12,49,26,6
45,3,14,1
0,84,36,6
68,55,9,9
60,96,32,4
39,48,0,5
59,46,0,9
18,34,0,1
0,39,44,7
20,80,98,0
75,73,24,1
38,48,0,2
29,68,100,0
39,35,0,3
30,7,32,7
0,88,46,7
31,50,87,0
0,52,32,7
62,71,21,4
27,30,5,2
41,84,100,8
0,35,19,6
34,100,100,8
32,49,0,3
33,22,33,7
0,70,43,6
49,51,7,3
80,59,5,9
0,58,29,6
55,60,11,9
2,65,4,2
23,51,71,5
68,70,26,4
4,44,19,6
19,68,27,6
100,13,55,0
0,49,13,2
38,51,0,2
97,61,26,7
39,35,23,4
0,44,29,7
0,75,73,8
41,69,5,3
12,50,2,1
75,40,25,1
51,49,0,3
16,66,0,2
14,64,1,2
0,33,51,8
3,24,3,1
19,100,81,8
0,62,43,6
14,41,94,5
0,91,88,0
0,71,2,2
71,76,23,1
15,68,0,2
19,89,87,8
64,29,99,0
49,42,0,3
44,11,15,1
0,94,74,8
53,57,5,3
27,36,3,1
54,59,16,5
0,60,54,8
13,49,0,2
30,100,91,8
39,33,0,3
0,73,30,6
0,100,60,0
86,61,12,9
41,98,100,8
19,100,13,6
0,100,64,0
19,63,0,2
39,61,100,0
79,62,37,9
0,54,41,6
64,57,0,5
81,86,27,9
79,38,32,4
0,54,42,6
35,49,7,2
12,44,89,5
22,61,0,2
0,26,32,7
0,47,47,6
45,32,0,7
12,58,0,2
32,60,32,4
0,60,45,6
0,61,8,2
0,66,76,8
11,50,0,2
35,38,0,3
32,2,34,7
5,57,25,6
0,14,84,5
70,61,44,4
73,66,6,9
0,51,47,8
62,56,6,5
20,61,18,6
11,56,5,1
38,59,85,5
23,11,34,8
49,18,15,1
36,85,36,4
91,96,31,9
62,55,10,5
70,42,0,5
0,33,29,7
11,24,22,7
0,62,65,8
49,53,0,3
0,42,35,7
63,58,0,9
64,57,4,5
72,58,0,5
0,62,35,6
22,55,59,7
45,62,30,4
78,49,27,1
12,49,12,2
0,18,36,8
10,82,74,8
42,57,24,4
98,62,29,7
0,70,45,7
31,47,27,6
2,28,100,5
50,0,16,1
0,46,44,6
0,43,40,7
0,51,39,7
50,53,7,3
22,42,5,1
74,47,46,4
63,60,20,1
40,63,33,4
34,32,0,2
22,50,2,1
0,53,84,8
46,50,7,3
0,100,60,0
21,63,16,6
40,11,5,2
16,66,2,2
70,94,29,4
0,35,55,7
41,39,100,0
47,58,7,3
0,60,35,7
0,59,69,8
35,68,31,4
60,24,19,5
61,54,0,5
68,52,0,5
100,94,39,9
0,30,55,7
27,76,18,0
69,54,43,4
0,64,91,0
55,46,23,4
1,63,28,6
57,17,92,0
0,51,59,8
47,70,24,4
0,32,48,7
78,62,0,9
45,49,0,3
57,51,100,0
0,39,41,7
44,55,2,3
50,55,2,3
34,96,18,4
76,62,27,4
0,55,78,8
34,45,100,0
62,97,41,9
62,62,0,5
100,68,29,7
32,89,100,8
50,42,0,3
76,61,14,9
12,37,97,5
0,41,39,7
0,45,34,7
0,44,37,7
0,57,44,7
18,100,94,8
70,27,24,7
35,42,1,2
40,87,28,4
37,44,0,3
22,46,2,2
24,45,6,1
0,92,33,6
0,69,32,6
36,100,100,8
0,61,37,7
92,76,0,9
26,34,5,1
0,28,55,6
7,60,25,6
43,42,0,3
0,48,42,7
0,64,22,6
30,60,0,2
21,69,99,0
8,47,7,2
0,45,50,8
75,62,0,9
79,89,34,9
88,61,29,1
19,52,0,2
65,55,0,9
44,12,14,1
8,57,0,2
45,46,0,3
22,62,98,0
87,65,21,7
6,65,24,6
2,18,79,5
23,65,100,0
13,86,86,0
25,62,0,2
44,38,0,3
31,31,21,4
83,62,28,1
20,45,18,2
72,89,35,9
44,9,15,1
40,39,0,9
61,97,30,4
61,44,7,5
38,80,27,4
15,55,25,6
15,100,86,8
78,62,0,9
45,67,29,4
63,47,35,9
7,50,2,1
72,64,0,9
46,0,14,1
31,63,4,2
11,56,0,2
42,39,100,0
0,38,45,7
27,43,4,1
43,38,96,0
0,37,91,5
63,58,0,9
30,37,0,5
50,10,17,1
75,73,25,1
8,50,0,2
55,31,13,5
76,65,39,4
36,34,97,5
64,45,21,1
56,62,37,4
51,72,23,4
47,44,0,3
20,42,6,1
0,48,38,7
31,56,32,4
75,52,47,4
43,43,0,3
2,33,28,8
47,57,0,3
13,70,1,2
75,59,25,1
41,49,5,3
51,16,16,1
11,49,2,1
69,69,15,9
38,100,100,8
91,65,24,7
42,55,32,4
41,53,0,3
46,61,10,3
0,50,40,8
35,33,0,2
65,56,7,9
1,61,0,2
40,82,100,8
0,58,51,8
10,100,84,0
47,32,1,1
0,55,49,7
79,58,3,9
79,44,38,4
40,80,25,4
47,46,0,3
18,37,4,1
0,70,62,8
21,32,25,7
26,76,92,8
0,46,45,8
36,26,79,0
87,71,28,1
31,46,0,3
8,91,84,8
0,100,62,0
0,42,32,7
73,46,0,5
6,90,92,0
41,47,0,3
51,53,0,3
30,100,94,8
0,64,54,8
0,57,43,8
44,40,100,0
0,62,55,8
34,43,21,7
9,65,0,2
0,56,48,8
48,53,25,4
57,35,9,3
46,30,100,0
36,47,0,3
48,34,100,0
0,42,41,7
48,63,5,3
61,57,8,5
25,43,0,1
39,54,0,3
33,100,100,8
46,41,0,3
0,38,29,7
0,39,52,7
49,47,100,8
82,68,16,7
0,47,48,8
20,35,4,1
32,48,100,0
15,93,93,0
