@relation penbased

@attribute At5 numeric
@attribute At9 numeric
@attribute At12 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
23,57,38,91,82,0
0,61,38,99,78,0
9,69,71,54,95,0
0,96,70,61,100,0
16,100,100,20,79,0
6,100,57,76,92,0
41,100,92,23,100,0
25,100,85,32,100,0
0,77,66,81,100,0
0,64,50,87,95,0
0,62,21,96,60,0
0,78,65,65,95,0
0,82,53,60,87,0
0,98,64,65,100,0
39,54,48,74,78,0
0,77,52,96,89,0
38,100,84,37,100,0
0,83,64,76,100,0
30,14,0,99,40,0
38,100,100,31,99,0
25,100,100,15,75,0
37,100,79,34,100,0
1,46,31,100,73,0
0,82,60,61,96,0
35,100,80,45,100,0
19,100,82,39,91,0
46,0,0,76,18,0
56,100,100,12,97,0
0,73,49,75,87,0
8,88,59,71,94,0
51,100,98,20,100,0
29,61,39,75,77,0
0,89,70,66,100,0
0,76,44,88,85,0
7,75,34,99,74,0
54,100,100,30,83,0
0,84,33,73,65,0
1,88,71,61,100,0
0,85,64,74,100,0
0,87,51,80,100,0
0,70,43,87,79,0
8,100,100,20,74,0
1,82,52,79,86,0
21,100,92,54,100,0
24,100,99,30,100,0
42,100,95,11,100,0
0,69,29,100,64,0
0,61,25,100,62,0
79,59,64,79,100,0
41,100,92,37,100,0
0,68,43,87,85,0
17,100,94,40,92,0
0,77,44,85,83,0
4,89,64,74,99,0
12,30,14,94,58,0
46,100,97,26,100,0
9,100,79,50,100,0
58,100,100,30,70,0
0,73,38,87,82,0
0,86,60,76,100,0
44,100,100,26,97,0
56,97,100,8,93,0
0,84,60,77,98,0
0,100,80,29,100,0
11,100,69,52,83,0
4,98,73,55,100,0
0,70,36,94,76,0
22,100,74,51,100,0
0,82,43,76,79,0
63,100,86,13,55,0
18,93,89,58,100,0
0,76,61,79,100,0
33,100,80,38,100,0
6,97,76,58,100,0
17,36,19,100,56,0
14,97,70,66,100,0
33,1,0,100,25,0
20,100,100,0,64,0
28,100,80,48,100,0
12,96,71,59,95,0
0,85,72,59,100,0
34,100,86,55,100,0
12,100,91,48,97,0
26,100,100,44,99,0
0,93,76,55,100,0
0,73,58,79,100,0
0,90,68,71,100,0
0,64,42,98,85,0
37,100,97,41,100,0
33,38,43,96,100,0
0,75,66,72,95,0
69,94,100,4,67,0
9,47,22,99,63,0
0,77,60,88,100,0
0,53,25,100,63,0
2,100,100,10,73,0
0,66,33,96,79,0
39,100,93,32,100,0
0,47,23,100,61,0
4,95,75,59,100,0
27,100,93,30,95,0
13,96,83,55,100,0
11,95,89,54,100,0
34,100,91,29,100,0
0,71,31,85,69,0
39,100,84,37,100,0
25,100,100,28,84,0
0,72,51,87,89,0
0,78,47,63,88,0
8,90,81,57,100,0
63,89,100,14,62,0
0,73,37,83,80,0
25,100,100,34,99,0
14,100,100,9,77,0
78,85,98,8,65,0
10,100,81,42,100,0
0,61,42,100,83,0
49,100,100,20,97,0
0,69,40,92,81,0
0,67,46,90,86,0
13,41,16,100,56,0
0,80,57,76,94,0
6,82,56,62,92,0
0,86,55,80,93,0
0,77,50,84,92,0
0,55,34,100,75,0
19,100,67,66,100,0
50,100,87,39,100,0
9,92,67,74,100,0
0,77,48,86,86,0
4,100,66,60,97,0
0,66,45,100,79,0
62,0,0,58,17,0
36,100,90,32,100,0
4,100,96,12,79,0
11,100,68,55,98,0
16,100,78,49,100,0
15,70,56,67,51,0
24,100,85,21,63,0
0,71,42,88,81,0
23,100,90,37,100,0
11,84,80,67,100,0
19,93,74,67,100,0
29,100,82,47,100,0
44,100,100,15,92,0
8,100,69,59,100,0
25,100,98,32,100,0
0,92,66,64,100,0
47,100,91,35,100,0
9,100,73,52,100,0
0,79,72,67,100,0
0,62,29,100,65,0
0,78,58,83,95,0
26,90,52,76,89,0
0,66,51,93,93,0
0,91,81,52,100,0
9,96,100,45,95,0
16,100,92,43,100,0
0,70,36,95,78,0
28,100,80,41,100,0
27,100,83,37,100,0
19,31,15,100,53,0
18,100,88,40,100,0
2,78,60,80,98,0
0,89,70,60,100,0
16,100,75,47,100,0
18,46,28,100,66,0
38,100,95,42,100,0
0,85,59,65,89,0
0,90,70,60,100,0
1,88,76,60,100,0
0,49,26,100,68,0
7,100,100,29,93,0
15,100,71,55,100,0
23,100,83,31,100,0
26,11,0,100,28,0
0,84,61,82,99,0
5,100,63,59,96,0
0,62,28,85,73,0
39,100,92,49,100,0
10,100,76,50,100,0
34,100,100,25,90,0
33,100,100,22,74,0
14,100,69,62,100,0
5,100,66,59,98,0
35,100,100,24,86,0
0,92,66,64,100,0
23,100,83,39,100,0
20,65,51,56,78,0
0,81,54,70,92,0
21,100,89,25,100,0
8,92,69,66,100,0
73,89,100,11,66,0
29,100,92,19,85,0
17,93,83,61,100,0
31,100,98,40,100,0
20,100,100,3,65,0
0,79,60,74,96,0
0,98,70,60,100,0
0,74,44,92,85,0
8,93,79,59,100,0
2,46,27,100,70,0
49,100,100,25,72,0
32,100,93,15,100,0
0,78,53,76,91,0
0,92,65,64,99,0
0,84,72,59,98,0
9,100,84,45,100,0
2,75,53,95,93,0
0,71,34,86,77,0
13,88,67,73,100,0
0,76,59,87,99,0
6,91,60,71,95,0
0,75,45,82,91,0
51,100,99,30,100,0
18,100,73,48,100,0
6,95,64,71,100,0
13,99,74,61,100,0
27,100,88,40,100,0
0,97,65,64,100,0
36,100,100,14,91,0
0,87,51,69,85,0
1,87,61,72,100,0
27,100,95,52,100,0
0,49,15,100,60,0
9,90,54,73,91,0
13,100,79,28,100,0
0,84,65,57,86,0
16,100,74,48,100,0
0,73,40,97,81,0
47,100,86,34,100,0
39,49,44,85,80,0
0,95,77,59,100,0
29,100,81,36,98,0
68,81,100,7,63,0
0,82,39,75,78,0
0,55,21,100,60,0
0,93,66,60,100,0
0,91,78,55,100,0
0,80,63,82,100,0
28,100,81,43,100,0
13,97,82,58,100,0
0,89,64,65,96,0
0,100,81,42,100,0
0,89,76,55,100,0
0,88,53,68,87,0
66,89,86,6,47,0
0,74,47,88,86,0
0,81,59,76,96,0
0,91,65,60,97,0
25,100,84,49,100,0
26,100,97,33,100,0
3,87,66,54,92,0
33,100,100,40,99,0
0,78,40,89,73,0
39,100,94,29,100,0
22,100,100,33,98,0
37,100,92,37,100,0
0,98,70,55,100,0
0,87,71,64,100,0
1,100,67,56,99,0
11,100,76,41,100,0
5,90,63,69,100,0
0,97,81,51,100,0
0,67,39,100,73,0
0,59,25,100,64,0
55,100,100,36,83,0
12,99,70,64,100,0
19,100,79,45,100,0
0,87,57,74,93,0
0,77,57,86,100,0
66,96,100,12,98,0
19,100,79,49,100,0
18,30,4,100,45,0
0,72,48,96,88,0
9,99,68,65,100,0
14,92,63,73,93,0
0,82,76,59,100,0
7,100,76,47,100,0
10,100,71,56,99,0
25,100,85,50,100,0
43,100,93,27,100,0
0,87,51,71,85,0
20,100,100,37,86,0
2,92,68,63,100,0
0,59,35,80,80,0
13,100,69,59,100,0
0,69,28,91,71,0
31,100,100,28,91,0
0,77,50,70,80,0
19,19,5,100,35,0
0,68,45,97,86,0
0,100,93,38,96,0
16,95,72,65,100,0
15,89,59,74,91,0
22,100,91,42,100,0
0,71,54,100,91,0
0,72,57,72,92,0
0,72,42,81,80,0
19,100,75,26,79,0
29,100,73,56,100,0
62,95,100,14,99,0
14,100,66,58,95,0
0,97,74,49,100,0
31,100,99,26,100,0
0,81,44,76,82,0
0,86,59,65,100,0
40,100,94,21,100,0
29,100,79,45,100,0
20,99,75,61,100,0
11,100,99,36,100,0
0,91,69,62,98,0
0,83,56,75,100,0
25,100,99,40,100,0
7,94,72,55,100,0
30,100,78,44,100,0
0,91,82,56,100,0
3,88,62,71,100,0
39,100,93,47,100,0
0,80,56,80,93,0
0,71,44,97,85,0
13,100,91,35,100,0
45,100,100,37,97,0
46,100,100,29,99,0
6,80,42,80,80,0
20,92,54,72,86,0
36,0,0,100,27,0
49,100,98,29,100,0
29,100,89,44,100,0
7,97,71,62,100,0
13,100,79,48,100,0
0,99,65,71,100,0
18,88,65,83,95,0
13,98,74,62,100,0
0,84,57,74,94,0
38,100,100,35,78,0
0,88,70,57,92,0
0,62,37,93,90,0
19,100,100,12,85,0
35,100,76,44,100,0
0,75,53,85,97,0
30,100,76,63,100,0
20,91,58,77,94,0
15,88,53,80,85,0
18,100,79,53,100,0
0,81,63,77,100,0
45,100,100,24,86,0
42,100,95,36,100,0
0,73,45,83,89,0
0,88,67,68,100,0
6,100,77,35,97,0
0,97,52,77,80,0
0,33,12,100,48,0
43,0,0,70,22,0
25,11,0,100,23,0
0,66,41,98,77,0
39,100,100,30,98,0
30,100,100,23,95,0
0,94,57,58,84,0
1,93,72,56,99,0
0,79,58,76,94,0
4,81,47,70,82,0
13,100,64,63,95,0
10,100,73,46,97,0
0,60,33,89,80,0
40,100,94,37,100,0
22,100,83,47,100,0
31,100,92,30,100,0
0,74,63,88,100,0
7,96,64,58,89,0
22,100,100,8,95,0
11,100,78,49,100,0
22,100,100,37,76,0
0,88,100,48,84,0
0,66,41,100,82,0
4,95,77,46,100,0
2,86,56,75,91,0
11,88,60,72,93,0
10,94,70,67,100,0
0,81,53,92,93,0
33,100,85,37,100,0
0,77,64,74,100,0
22,89,67,78,100,0
16,100,100,16,74,0
9,100,79,56,100,0
4,92,70,61,100,0
45,100,92,49,100,0
16,100,72,52,100,0
77,88,100,21,88,0
18,100,90,28,100,0
0,51,20,100,57,0
17,100,84,36,100,0
31,100,81,44,100,0
0,79,49,81,85,0
26,100,93,42,100,0
0,70,46,85,88,0
0,69,44,92,84,0
31,100,100,7,75,0
13,96,67,70,100,0
0,94,100,38,95,0
41,99,100,8,75,0
18,42,15,100,60,0
0,73,55,78,100,0
18,90,58,79,93,0
0,85,54,77,93,0
1,100,96,34,100,0
12,98,76,55,100,0
9,84,57,77,92,0
41,100,100,29,95,0
52,100,100,30,97,0
1,94,53,62,86,0
0,75,45,89,87,0
0,82,45,74,82,0
0,81,46,98,83,0
0,82,75,54,100,0
14,100,96,49,100,0
16,100,90,31,100,0
25,100,83,57,100,0
0,81,51,73,86,0
0,78,47,84,88,0
0,74,40,88,84,0
1,53,30,97,85,0
35,100,100,25,93,0
0,72,50,73,95,0
35,100,88,37,100,0
14,100,85,47,53,0
21,100,80,41,100,0
27,3,0,80,21,0
5,100,62,53,92,0
34,0,0,79,22,0
17,100,72,62,100,0
0,70,42,100,86,0
37,100,90,41,100,0
0,76,62,89,100,0
16,100,86,40,100,0
12,47,25,86,64,0
0,78,63,77,100,0
0,100,100,20,83,0
26,100,99,45,100,0
0,100,82,51,65,0
3,40,14,100,52,0
0,76,55,88,97,0
25,100,81,41,94,0
0,70,37,91,70,0
0,82,64,78,100,0
0,78,81,61,100,0
71,96,100,30,91,0
34,100,100,10,73,0
15,100,84,49,100,0
55,100,100,23,91,0
33,100,100,17,92,0
14,100,85,30,100,0
0,82,60,69,94,0
7,89,56,72,91,0
4,94,65,60,100,0
0,85,69,63,100,0
17,100,69,64,100,0
9,100,85,48,99,0
2,79,62,84,99,0
0,82,49,66,93,0
72,92,100,26,96,0
18,100,100,34,61,0
0,80,75,56,99,0
0,76,52,98,87,0
36,100,100,31,85,0
9,100,88,48,100,0
0,87,69,62,100,0
0,58,23,100,60,0
0,86,84,73,51,0
8,31,17,100,47,0
0,62,27,100,66,0
31,100,100,18,84,0
11,100,85,49,100,0
0,87,56,73,89,0
0,100,56,61,88,0
0,79,76,58,100,0
0,79,62,74,100,0
0,62,30,89,78,0
1,89,65,65,95,0
60,100,100,30,90,0
2,91,66,67,98,0
0,85,69,58,100,0
41,100,100,25,100,0
3,97,66,62,97,0
14,100,89,41,100,0
1,97,69,54,100,0
0,93,84,54,100,0
24,100,88,40,100,0
26,100,100,24,83,0
35,100,85,58,100,0
0,91,65,63,100,0
29,100,100,17,74,0
70,94,100,27,95,0
32,100,90,25,98,0
10,100,71,52,100,0
0,95,76,52,100,0
0,94,73,55,100,0
17,20,3,100,36,0
20,100,64,54,91,0
31,100,100,25,87,0
33,100,92,54,100,0
25,27,4,100,47,0
27,61,38,68,69,0
3,39,20,100,63,0
0,87,59,60,86,0
0,95,80,50,87,0
1,74,65,51,79,0
26,88,58,61,68,0
2,86,60,73,93,0
6,95,73,58,100,0
57,95,100,0,67,0
0,70,33,85,76,0
58,100,99,36,100,0
66,99,100,26,73,0
15,100,73,53,100,0
0,79,66,63,90,0
0,68,33,91,72,0
49,100,97,25,100,0
1,32,15,100,51,0
31,100,100,24,94,0
42,100,90,33,100,0
0,84,66,67,100,0
26,100,90,16,100,0
57,95,100,7,87,0
22,100,69,47,89,0
0,68,29,97,70,0
50,100,91,28,100,0
0,95,83,59,100,0
14,100,72,53,100,0
0,69,53,90,90,0
0,58,25,100,63,0
32,100,100,37,90,0
0,85,38,85,77,0
5,93,67,52,75,0
24,100,87,45,98,0
42,100,100,25,95,0
0,81,58,76,99,0
17,93,89,59,100,0
22,100,93,34,100,0
24,98,86,58,100,0
0,83,60,68,94,0
43,100,100,25,94,0
17,100,77,50,100,0
19,100,78,55,100,0
26,100,67,48,85,0
36,100,95,45,100,0
0,100,77,76,71,0
20,100,76,53,100,0
16,97,72,61,99,0
0,79,62,75,97,0
0,84,77,64,100,0
18,92,69,71,100,0
0,83,66,57,89,0
0,85,69,61,100,0
36,40,45,65,60,0
1,82,46,80,85,0
0,95,67,60,100,0
0,74,51,100,87,0
11,96,70,63,100,0
6,95,79,59,100,0
47,100,93,35,100,0
54,100,100,8,56,0
0,93,96,48,100,0
6,89,71,67,100,0
0,77,46,84,89,0
25,100,89,41,100,0
49,100,81,52,100,0
18,100,81,44,100,0
38,100,100,18,78,0
14,42,20,100,53,0
16,100,79,50,100,0
0,95,72,58,100,0
14,98,73,64,100,0
13,96,84,54,100,0
39,100,96,22,100,0
0,73,43,98,80,0
30,100,90,24,100,0
6,100,79,35,100,0
22,100,92,30,100,0
0,100,92,32,95,0
6,87,65,79,100,0
39,100,85,35,100,0
8,100,89,27,100,0
35,100,100,25,95,0
0,79,59,93,100,0
0,78,55,83,95,0
66,99,100,15,71,0
32,100,87,36,100,0
0,86,62,69,99,0
38,100,96,31,100,0
26,100,85,53,100,0
0,65,43,100,82,0
0,73,38,85,79,0
8,100,90,42,100,0
27,8,0,91,29,0
0,62,67,71,100,0
23,100,76,45,100,0
0,53,27,100,71,0
42,100,96,23,100,0
0,79,70,74,100,0
13,100,94,41,100,0
0,70,44,89,90,0
0,66,30,100,67,0
15,34,15,100,56,0
33,100,85,53,100,0
0,48,24,100,60,0
46,0,0,76,25,0
0,82,89,64,61,0
0,78,47,85,83,0
32,100,81,38,100,0
26,100,84,57,100,0
0,99,78,45,90,0
21,100,69,62,98,0
0,76,58,79,100,0
5,100,71,55,99,0
0,74,45,89,88,0
9,99,80,54,100,0
24,100,90,33,100,0
0,60,73,84,30,0
12,88,71,72,100,0
5,34,14,100,55,0
9,28,11,100,46,0
0,64,34,100,73,0
35,100,100,21,70,0
15,100,88,42,100,0
0,57,26,100,65,0
28,100,93,18,100,0
51,100,100,22,93,0
36,100,98,32,100,0
21,100,100,19,93,0
0,84,60,69,96,0
0,73,45,84,86,0
0,69,46,84,89,0
0,81,48,66,75,0
0,84,70,55,100,0
0,100,94,57,68,0
0,94,60,64,100,0
8,63,43,100,91,0
13,100,76,45,100,0
5,100,100,28,89,0
3,84,53,74,85,0
0,73,62,75,98,0
23,98,80,61,100,0
21,100,93,42,100,0
4,94,71,60,100,0
26,100,93,37,100,0
7,82,48,78,86,0
58,100,100,23,98,0
98,57,62,16,31,0
1,73,41,91,77,0
8,98,65,60,94,0
39,100,86,35,100,0
60,100,100,27,88,0
7,100,78,50,100,0
32,100,84,27,100,0
0,90,66,66,99,0
12,100,81,51,100,0
20,100,66,49,86,0
0,71,55,93,92,0
0,78,65,75,100,0
0,76,65,74,99,0
51,100,100,0,91,0
12,37,21,100,63,0
46,100,100,31,90,0
0,88,55,74,96,0
9,79,67,75,100,0
0,62,31,100,67,0
0,69,42,90,79,0
0,60,28,100,74,0
17,100,68,62,100,0
0,68,35,82,81,0
20,100,76,52,100,0
4,94,71,62,100,0
0,60,40,83,81,0
0,88,56,69,89,0
0,86,69,64,100,0
39,4,0,98,31,0
0,64,27,94,63,0
0,77,51,82,85,0
12,100,80,40,100,0
10,99,75,56,100,0
0,62,22,100,63,0
17,100,82,44,100,0
15,100,87,39,100,0
29,100,79,56,100,0
0,89,67,63,100,0
46,70,78,95,62,0
1,99,70,63,100,0
0,70,61,88,100,0
10,95,81,53,100,0
0,45,23,100,62,0
40,100,100,24,95,0
0,85,55,69,98,0
35,65,48,60,64,0
5,97,75,56,97,0
0,75,42,82,86,0
11,86,68,74,100,0
0,87,78,60,100,0
32,100,100,18,65,0
25,100,100,26,100,0
15,100,73,54,100,0
1,75,74,44,98,0
55,100,94,38,100,0
55,100,100,25,79,0
0,73,53,92,91,0
0,63,31,100,72,0
0,82,46,76,81,0
5,95,67,70,100,0
5,98,70,62,100,0
22,100,76,52,100,0
2,93,67,67,100,0
38,100,100,33,96,0
2,86,52,74,90,0
36,100,90,41,100,0
0,82,56,70,100,0
24,100,89,43,100,0
0,84,58,79,96,0
44,100,100,25,93,0
0,79,58,83,92,0
34,100,100,20,71,0
3,97,100,46,92,0
22,100,90,37,100,0
12,100,97,28,100,0
5,90,70,68,100,0
22,100,84,47,100,0
18,100,80,45,100,0
27,100,78,43,100,0
0,62,49,100,95,0
0,38,13,100,48,0
1,80,50,86,92,0
0,79,53,77,92,0
0,83,73,69,100,0
8,99,75,56,100,0
10,100,87,50,100,0
31,100,87,42,100,0
13,100,76,51,100,0
18,86,51,79,87,0
0,75,37,79,78,0
0,83,65,63,100,0
0,78,39,85,79,0
5,100,85,27,86,0
3,41,15,100,54,0
0,86,61,78,97,0
0,88,59,66,90,0
14,93,79,60,100,0
16,100,93,48,100,0
0,70,53,93,90,0
36,100,92,34,100,0
0,100,82,41,99,0
10,42,19,100,60,0
15,100,90,43,99,0
10,100,72,41,100,0
0,71,43,84,88,0
16,84,61,84,100,0
0,59,26,100,64,0
35,100,96,43,100,0
12,100,85,42,90,0
20,94,64,69,92,0
0,75,35,82,74,0
40,100,97,32,100,0
47,100,87,28,100,0
8,100,99,38,100,0
10,100,74,51,100,0
23,100,80,39,100,0
34,100,99,34,100,0
15,100,73,53,100,0
0,82,51,74,90,0
0,83,80,63,100,0
16,100,100,9,88,0
0,67,44,91,91,0
0,79,51,74,96,0
10,93,66,67,98,0
0,64,40,91,88,0
22,100,94,47,100,0
10,89,65,76,100,0
0,75,42,89,85,0
67,0,0,51,0,0
0,100,100,81,78,0
22,100,100,43,96,0
0,74,62,80,99,0
13,100,69,55,100,0
13,100,100,3,73,0
0,67,36,91,82,0
0,81,38,86,72,0
0,85,71,66,100,0
0,98,83,47,100,0
12,94,60,75,96,0
0,84,53,84,88,0
0,83,58,79,97,0
0,83,63,81,100,0
0,73,59,77,89,0
0,88,54,79,92,0
21,100,73,63,100,0
0,91,59,71,100,0
43,100,100,15,84,0
1,83,71,65,98,0
48,100,100,4,60,0
25,100,99,21,100,0
0,74,40,89,77,0
0,69,38,91,82,0
10,95,83,55,100,0
0,60,30,100,71,0
0,70,38,83,78,0
31,100,90,35,100,0
71,87,100,0,81,0
0,81,67,69,100,0
0,81,65,60,87,0
6,100,72,57,100,0
0,78,43,77,82,0
21,100,100,45,97,0
26,100,93,32,100,0
25,100,79,53,100,0
0,74,56,83,94,0
1,96,69,54,95,0
7,100,68,44,97,0
0,74,65,70,87,0
40,100,98,40,100,0
17,100,86,37,100,0
43,100,96,51,100,0
39,100,100,0,78,0
11,100,78,49,100,0
60,100,100,32,90,0
0,52,24,100,60,0
9,100,100,18,85,0
0,75,48,73,85,0
26,100,89,36,100,0
45,100,89,36,100,0
0,88,70,62,100,0
20,100,75,49,100,0
20,100,73,53,99,0
0,71,51,100,86,0
0,66,27,98,60,0
38,100,82,24,100,0
10,58,31,66,66,0
44,100,100,11,81,0
19,56,58,76,85,0
20,100,88,29,100,0
16,95,70,70,100,0
2,91,67,70,100,0
48,100,99,36,100,0
16,100,68,60,100,0
40,100,100,31,85,0
58,100,100,30,86,0
15,98,76,58,100,0
0,57,25,94,66,0
0,80,52,86,91,0
0,46,25,100,61,0
36,100,93,49,100,0
1,75,59,75,97,0
0,82,72,63,100,0
4,96,68,66,100,0
0,85,67,68,100,0
0,77,59,75,98,0
0,78,55,77,89,0
4,86,73,62,100,0
0,70,37,84,71,0
15,100,85,45,100,0
17,100,93,29,99,0
9,99,81,53,100,0
0,64,30,95,66,0
0,76,60,78,97,0
0,72,38,85,82,0
0,81,56,83,93,0
49,100,100,17,88,0
12,100,100,34,81,0
78,95,49,84,23,1
63,85,49,67,23,1
44,0,3,53,1,1
38,35,0,43,7,1
10,24,0,50,11,1
66,72,51,26,25,1
79,84,49,63,23,1
90,83,67,73,33,1
100,96,2,0,0,1
89,56,31,22,16,1
66,79,52,40,26,1
86,88,46,86,23,1
61,100,61,67,30,1
84,90,46,73,22,1
67,33,30,0,15,1
52,94,52,43,26,1
59,59,14,48,5,1
62,30,2,50,3,1
93,90,42,62,14,1
69,97,60,57,30,1
60,20,29,0,14,1
65,100,53,73,27,1
62,77,53,32,26,1
64,35,2,52,2,1
39,18,30,4,15,1
84,81,48,48,23,1
60,87,58,43,29,1
88,71,50,27,25,1
100,70,10,0,0,1
94,77,42,45,21,1
28,19,0,50,3,1
70,48,0,36,2,1
100,75,30,100,6,1
70,83,52,55,26,1
51,46,0,59,1,1
61,100,56,51,28,1
100,81,43,68,22,1
62,97,52,64,26,1
66,100,60,62,31,1
35,0,10,51,7,1
63,67,1,0,0,1
65,84,51,47,25,1
74,55,1,19,0,1
18,36,0,34,8,1
79,92,49,78,23,1
66,37,2,51,0,1
90,94,50,76,25,1
100,42,41,8,20,1
64,100,60,75,30,1
68,95,50,78,25,1
90,87,47,76,23,1
94,68,45,6,22,1
88,76,50,29,25,1
69,80,51,39,26,1
82,73,50,9,25,1
78,30,32,4,16,1
64,76,50,27,25,1
67,75,51,28,26,1
84,91,50,77,25,1
73,98,48,90,22,1
69,93,53,78,26,1
87,77,49,30,25,1
46,47,0,36,5,1
77,84,49,41,24,1
59,64,37,81,17,1
67,39,0,50,1,1
62,88,50,58,25,1
100,88,42,60,20,1
72,73,50,22,25,1
100,87,44,85,22,1
46,43,9,50,0,1
92,81,42,40,21,1
58,94,54,41,28,1
100,46,39,0,19,1
60,100,59,78,30,1
76,44,30,15,15,1
38,16,2,49,2,1
100,58,41,16,20,1
21,65,0,26,4,1
100,91,32,55,15,1
73,88,63,73,31,1
70,36,0,49,4,1
69,35,9,50,12,1
69,51,11,9,1,1
11,19,0,21,8,1
85,85,46,64,18,1
65,82,50,55,26,1
51,75,50,81,25,1
51,36,0,51,0,1
74,80,49,42,25,1
49,100,61,69,31,1
75,71,55,18,28,1
61,100,62,68,31,1
74,72,23,51,0,1
67,84,48,40,23,1
49,100,61,67,30,1
69,94,51,85,24,1
64,82,50,48,25,1
100,41,47,6,23,1
77,91,50,88,24,1
95,84,50,59,25,1
50,20,32,0,16,1
54,81,50,41,25,1
66,80,48,42,21,1
100,64,40,21,17,1
58,100,59,55,29,1
100,63,46,33,22,1
100,73,40,50,19,1
33,48,0,0,4,1
66,90,53,43,28,1
60,56,2,55,0,1
64,100,50,65,24,1
80,52,33,88,9,1
97,51,33,16,16,1
25,34,0,55,3,1
64,37,0,50,2,1
45,45,0,34,1,1
59,84,51,51,26,1
36,100,64,58,32,1
59,54,5,46,2,1
70,41,8,50,11,1
100,71,30,56,5,1
100,50,0,0,12,1
