@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R2,5,8,12,15-17'

@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At12 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
42,76,100,47,27,0,1
82,81,70,0,4,32,8
88,100,71,32,0,0,3
100,0,40,78,82,0,4
58,49,18,82,17,77,0
100,0,0,59,8,89,0
46,66,98,38,100,0,1
76,100,80,41,22,0,1
100,22,25,13,2,41,6
69,13,65,43,0,0,9
70,56,50,10,100,15,2
100,36,12,27,0,28,6
100,0,46,91,75,0,4
100,26,0,67,49,99,8
62,69,77,26,100,0,2
92,62,0,59,100,100,5
78,100,65,10,0,19,3
100,0,17,13,78,82,0
93,0,0,70,19,83,0
49,65,100,50,33,0,1
71,5,54,72,96,0,9
82,45,81,14,0,10,9
99,64,87,36,32,0,7
86,23,3,90,22,54,0
87,0,37,15,93,94,8
91,92,0,63,100,100,5
96,99,92,26,0,0,9
86,35,0,68,12,89,8
97,100,40,0,94,29,7
89,43,84,38,0,3,9
92,39,67,33,0,0,1
89,65,60,18,45,1,3
88,85,70,35,0,2,9
97,57,0,53,65,100,8
39,83,100,51,22,0,1
63,100,94,62,73,0,9
100,0,34,57,38,0,4
75,64,91,35,46,0,3
80,0,68,31,8,2,9
76,6,38,0,100,62,8
64,65,36,8,100,0,2
100,9,31,1,19,15,6
72,77,60,0,100,3,1
100,0,24,6,13,19,6
91,96,54,0,100,26,7
91,22,0,100,1,33,0
76,15,1,85,0,74,0
100,0,27,56,43,0,4
80,24,34,19,100,80,8
100,0,3,24,76,91,0
82,30,10,100,7,28,0
90,100,50,8,0,6,3
100,0,35,64,91,0,4
83,66,23,48,100,100,5
91,100,48,0,83,22,7
85,100,69,23,0,0,3
61,0,100,57,44,0,9
77,95,52,17,0,11,3
85,100,56,13,88,0,2
89,72,36,11,100,29,7
78,0,43,14,100,80,8
65,100,100,68,58,0,9
85,88,35,5,100,52,7
100,66,0,58,28,97,8
91,75,77,27,0,1,5
100,13,24,4,0,8,6
91,71,75,46,0,0,5
93,80,100,80,47,0,9
100,8,21,17,89,79,0
92,57,79,42,0,0,5
86,68,62,0,100,23,7
61,78,12,77,9,73,8
88,51,81,28,0,4,9
100,0,11,25,3,0,6
93,94,74,40,0,0,9
80,74,26,30,100,0,2
84,100,51,12,94,0,2
91,52,0,70,100,100,5
81,64,15,87,0,87,8
100,0,13,23,14,14,6
100,67,0,56,17,74,8
79,78,0,61,100,100,5
64,60,52,8,100,0,2
75,23,37,16,100,68,8
77,84,65,10,100,0,2
78,75,57,12,0,13,3
84,29,86,31,0,0,9
80,82,34,7,100,44,7
100,100,39,0,93,34,7
75,65,59,3,100,3,2
99,72,37,24,100,44,7
75,100,64,5,0,21,3
77,44,63,21,0,0,1
74,16,76,37,0,0,9
100,0,26,44,36,0,4
88,10,20,26,0,26,6
97,0,47,100,73,0,4
100,2,47,67,66,0,4
82,35,40,0,100,3,2
84,31,0,81,0,87,0
100,9,0,32,0,1,6
91,71,0,67,0,83,8
90,65,76,42,8,0,5
77,19,36,5,100,66,8
65,94,0,65,27,77,8
90,1,0,70,18,75,0
79,3,0,62,26,96,0
99,53,94,43,0,0,9
72,100,61,13,0,19,3
97,0,35,100,92,0,4
0,68,57,100,82,74,9
91,33,10,51,100,100,5
100,43,56,55,87,0,4
97,100,60,0,77,39,7
100,100,43,0,43,34,7
59,49,5,16,100,4,2
74,69,24,9,100,18,1
83,73,60,19,0,10,3
41,91,59,0,100,5,1
82,99,75,21,0,0,5
100,21,30,0,42,19,6
77,13,0,84,5,76,0
56,0,42,1,87,83,8
100,60,0,79,100,99,5
97,100,40,0,91,24,7
54,100,0,69,13,75,8
96,21,20,35,100,93,8
87,100,76,29,0,0,3
33,100,78,0,85,68,8
100,25,28,9,30,50,6
80,14,65,24,0,20,9
100,40,80,7,100,8,1
69,100,55,0,9,72,8
76,0,100,60,54,0,9
100,0,39,55,58,0,4
100,0,32,61,95,0,4
100,0,40,61,88,0,4
93,100,45,0,100,35,7
100,19,36,0,20,35,6
70,50,34,9,100,0,2
92,100,65,0,74,28,7
63,79,31,6,100,19,2
100,95,47,0,100,33,7
100,81,32,1,100,42,7
40,71,100,50,75,0,1
100,0,22,39,43,0,4
82,31,100,44,0,0,9
87,99,54,18,0,16,3
65,49,77,11,100,1,2
86,0,64,25,7,5,5
80,74,33,30,100,41,7
0,69,62,100,64,26,9
94,51,0,63,100,100,5
95,50,27,36,100,41,7
60,89,96,47,100,0,1
96,89,89,15,0,1,5
63,0,100,50,34,0,9
55,86,90,56,27,0,9
86,100,60,16,0,0,3
97,68,40,18,100,47,7
100,0,0,55,21,78,0
88,89,57,25,0,0,3
90,26,39,0,27,18,6
85,76,58,13,0,16,3
93,0,42,79,45,0,4
50,100,85,1,35,33,8
70,46,77,17,100,1,2
57,67,87,58,49,0,9
62,12,32,14,72,83,8
73,72,54,20,0,18,3
69,62,53,3,11,0,1
100,0,35,62,69,0,4
91,100,100,88,0,0,9
100,3,25,14,11,29,6
100,7,35,51,74,0,4
94,45,59,20,0,0,5
82,64,38,35,100,44,7
92,56,66,34,0,0,5
100,55,93,25,0,0,9
86,65,36,37,100,55,7
78,68,35,21,100,57,7
100,0,41,44,37,0,4
77,100,69,7,0,24,3
88,0,0,74,18,66,0
75,0,61,41,16,0,9
100,48,93,47,56,0,9
100,13,18,18,0,27,6
88,100,67,0,77,41,7
94,54,20,32,100,36,7
79,67,43,25,100,17,2
87,71,87,72,36,0,9
97,6,0,72,11,74,0
90,77,69,19,32,6,3
96,2,0,53,55,100,0
100,19,16,8,20,29,6
97,0,0,67,15,80,0
97,0,0,53,25,100,0
65,72,45,3,100,0,2
100,14,26,32,70,0,4
80,100,87,28,0,0,5
85,100,50,9,0,14,3
63,34,4,92,0,71,0
100,22,30,27,87,0,4
100,0,36,86,66,0,4
81,71,54,5,100,1,2
100,6,25,15,10,11,6
63,0,40,9,100,91,8
100,19,25,15,78,93,0
15,88,100,31,0,17,8
100,5,39,44,100,0,4
46,79,100,49,60,0,1
100,20,32,2,9,13,6
100,0,40,86,40,0,4
73,62,48,21,100,0,2
100,0,0,45,29,88,0
79,57,45,0,100,2,2
54,71,100,50,5,0,1
72,100,48,18,88,0,2
74,14,33,23,100,73,8
89,47,8,53,100,92,5
100,24,30,18,3,33,6
76,3,98,24,0,8,9
84,58,41,33,100,100,5
100,13,19,25,0,15,6
100,0,36,63,55,0,4
93,56,41,0,100,1,2
82,33,5,41,12,98,8
100,33,60,30,0,0,1
100,100,44,0,78,30,7
94,44,59,0,22,25,6
87,100,0,67,0,82,8
67,25,43,6,100,36,8
100,0,0,55,44,89,0
77,81,52,10,0,5,3
100,5,36,49,87,0,4
100,0,0,48,44,83,0
77,69,43,3,100,0,2
100,30,30,2,2,9,6
63,63,100,52,96,0,1
63,36,10,93,18,71,0
75,87,61,10,0,12,3
79,0,100,61,100,0,9
90,100,0,58,29,96,8
87,80,77,45,0,0,5
83,100,100,56,0,0,9
79,99,100,68,84,0,9
66,69,62,1,100,3,2
77,66,45,15,100,0,2
81,83,62,14,0,5,3
95,0,0,64,23,75,0
87,49,53,19,0,0,3
78,31,13,100,11,39,0
94,26,36,18,0,2,5
100,0,41,72,60,0,4
76,62,20,24,100,23,2
100,27,55,61,48,0,4
90,82,23,18,100,0,2
61,66,55,0,100,1,2
93,97,1,45,23,100,8
58,45,59,0,67,57,8
91,81,56,20,0,0,3
78,100,93,64,65,0,9
100,0,0,49,9,92,0
78,100,43,0,88,10,2
98,71,0,60,100,100,5
100,4,47,41,100,0,4
65,100,38,8,0,62,8
100,37,56,61,88,0,4
73,92,71,24,0,2,3
78,100,68,13,27,4,1
87,100,66,6,0,8,3
100,46,15,38,100,48,7
73,100,97,47,55,0,1
89,62,66,36,0,0,5
98,0,0,76,2,86,0
89,78,67,19,0,0,3
96,33,21,36,100,89,8
67,46,32,0,100,9,2
78,78,57,5,0,9,3
88,60,0,57,100,100,5
100,0,31,72,74,0,4
50,87,100,50,100,0,1
100,0,48,68,71,0,4
94,22,30,8,16,59,6
66,47,30,5,100,0,2
95,8,0,73,7,78,0
100,19,33,8,19,59,6
86,26,60,17,0,5,9
100,9,43,58,87,0,4
100,0,11,41,54,96,8
96,79,45,48,100,60,7
40,51,100,50,100,0,1
76,16,2,79,3,84,0
100,0,0,58,27,99,0
100,40,70,53,0,0,4
83,86,50,6,100,0,2
71,92,40,0,100,9,2
86,13,0,94,13,56,0
93,78,33,24,100,46,7
82,44,35,12,5,11,6
65,100,86,43,65,0,1
83,43,51,1,100,4,2
87,28,31,18,0,24,6
100,0,29,62,82,0,4
79,90,43,3,100,0,2
89,40,0,70,100,100,5
100,2,17,22,6,28,6
66,57,68,37,0,0,9
89,9,0,67,39,97,0
26,68,100,55,5,0,1
100,15,0,59,36,79,0
82,83,62,16,14,13,3
100,0,0,40,32,72,0
100,0,41,52,91,0,4
88,100,53,14,0,7,3
100,0,25,58,75,0,4
82,49,2,89,100,99,5
93,97,57,21,39,0,2
100,7,0,64,29,55,0
77,39,20,100,10,43,0
100,19,31,0,31,17,6
84,43,0,91,100,88,5
94,16,0,80,14,73,0
97,95,60,28,0,0,3
97,60,24,31,100,44,7
53,72,100,51,68,0,1
64,63,43,0,100,4,2
98,84,39,17,100,43,7
100,20,34,41,50,0,4
100,19,44,43,78,0,4
90,88,54,14,0,0,3
100,0,56,75,16,0,4
89,70,27,3,100,0,2
83,100,69,0,86,36,7
87,13,62,41,0,0,9
77,100,92,44,0,0,5
81,100,45,0,90,32,7
100,0,50,86,71,0,4
43,64,66,0,67,56,8
100,9,53,73,0,0,4
75,66,40,0,100,33,7
79,69,0,68,0,99,8
100,76,0,61,100,99,5
78,68,46,0,1,7,1
85,37,0,91,100,100,5
86,100,52,13,0,5,3
91,72,56,15,0,12,3
100,0,36,61,51,0,4
100,0,28,51,69,0,4
93,98,56,16,0,10,3
59,35,0,76,5,88,0
65,53,29,4,100,1,2
100,24,29,5,4,35,6
100,0,29,50,47,0,4
83,78,64,17,5,3,3
100,13,28,16,30,43,6
62,47,14,86,0,78,0
100,13,0,67,34,98,0
68,54,48,9,100,0,2
100,0,16,13,3,25,6
92,68,32,28,100,50,7
94,96,36,32,17,52,7
100,0,6,25,25,6,6
100,0,57,51,57,0,4
100,17,24,12,0,28,6
71,20,100,46,0,0,9
100,0,10,19,14,16,6
95,16,0,90,0,57,0
95,9,21,22,69,100,0
88,60,20,15,100,40,2
90,100,68,27,0,0,3
88,100,57,7,0,5,3
80,74,0,51,100,100,5
95,100,41,0,91,37,7
95,13,62,20,0,10,5
83,100,60,18,0,2,3
100,26,44,0,15,31,6
94,28,71,8,0,12,5
72,23,37,62,100,100,5
82,68,39,23,100,52,7
74,100,47,0,96,34,7
76,100,100,45,0,6,9
79,100,84,38,1,0,5
89,100,53,0,82,39,7
100,36,46,0,0,13,6
96,100,0,65,0,98,8
100,0,29,46,87,0,4
100,18,29,4,29,29,6
95,54,39,1,100,0,2
63,1,42,13,100,86,8
75,90,56,18,6,19,3
61,74,100,46,68,0,1
78,89,61,25,0,0,3
100,7,44,58,71,0,4
100,2,41,56,75,0,4
76,100,63,24,0,0,3
100,16,27,3,0,38,6
53,75,100,45,87,0,1
84,100,65,23,0,0,3
100,14,0,73,24,76,0
97,93,36,21,30,43,7
77,96,88,35,0,0,9
96,53,0,75,100,96,5
95,74,0,59,36,100,8
79,70,0,63,2,76,8
96,0,0,70,5,88,0
100,59,87,37,0,0,9
52,36,100,64,39,0,1
95,59,37,5,100,37,7
100,18,14,24,0,18,6
95,66,25,32,100,55,7
100,73,35,23,100,51,7
100,70,0,60,30,95,8
97,77,60,12,0,0,3
95,100,100,66,33,0,9
80,99,45,0,92,31,7
89,13,43,21,0,6,5
100,100,48,0,87,40,7
87,88,58,28,41,1,3
77,22,0,74,5,90,0
78,62,40,18,100,44,7
92,68,46,16,100,56,7
73,100,80,41,0,0,1
90,81,62,18,0,8,3
100,0,23,61,54,0,4
23,56,94,66,66,0,1
74,100,73,20,0,6,1
77,25,9,100,8,53,0
74,81,47,18,0,12,3
93,100,51,0,63,32,7
100,1,48,36,100,0,4
85,69,0,55,100,100,5
66,58,66,5,100,5,2
100,3,33,53,70,0,4
52,100,64,5,89,0,1
100,0,0,46,33,85,0
73,74,63,4,100,0,2
76,89,64,23,0,0,3
84,43,16,27,100,33,7
100,6,27,0,16,18,6
49,72,100,48,51,0,1
63,51,28,100,0,52,0
100,15,57,88,36,0,4
69,9,100,40,0,0,9
93,0,0,56,17,97,0
90,63,84,22,0,19,9
100,25,0,63,100,82,5
80,14,14,96,19,62,0
67,65,42,4,100,19,2
100,0,45,54,100,0,4
76,0,100,53,59,0,9
88,26,31,1,100,3,2
94,6,0,60,27,100,0
100,23,23,15,11,40,6
96,0,32,32,64,96,8
94,52,65,30,52,0,3
100,0,55,53,29,0,4
100,0,15,25,76,99,0
100,22,0,69,0,74,0
100,0,43,69,50,0,4
73,58,64,3,100,4,1
90,15,0,71,0,92,0
94,98,40,0,100,24,7
100,22,26,11,22,36,6
92,71,59,19,3,1,3
91,66,0,81,100,100,5
100,0,40,58,51,0,4
100,70,95,24,0,2,9
98,64,44,37,100,51,7
100,68,26,28,5,46,7
96,0,27,12,88,90,0
100,32,48,0,8,6,6
100,28,44,48,9,0,4
95,66,46,16,100,29,7
74,63,48,13,100,0,2
83,84,45,15,0,24,3
78,96,53,10,0,18,3
100,0,0,57,25,89,0
93,83,0,60,75,100,8
87,56,0,70,19,78,8
96,76,48,13,100,36,7
100,20,27,8,14,36,6
86,71,60,7,0,19,3
88,68,15,47,100,100,5
97,100,17,42,75,100,5
100,0,36,61,89,0,4
91,47,45,13,0,0,5
91,70,0,47,100,100,5
91,84,78,0,100,40,7
100,55,27,5,0,12,6
90,73,67,14,0,6,5
76,89,95,81,97,0,9
70,87,54,0,100,27,7
96,28,68,35,0,14,5
87,0,56,45,45,0,9
100,32,38,0,24,8,6
84,100,64,11,0,1,3
86,100,62,17,0,15,3
100,76,0,56,51,99,8
78,86,66,28,24,9,3
100,34,48,0,22,40,6
100,20,19,11,11,35,6
85,78,53,20,100,0,2
100,0,32,56,84,0,4
91,59,0,79,100,100,5
100,0,65,30,13,3,9
100,3,16,22,4,30,6
100,60,17,38,100,56,7
100,0,55,45,23,0,4
89,68,71,29,0,11,5
88,17,0,84,0,69,0
100,88,61,30,0,0,1
100,0,47,93,65,0,4
100,85,0,54,29,98,8
100,7,42,46,9,0,4
100,56,17,34,72,95,8
100,12,43,66,100,0,4
88,67,0,57,100,100,5
77,51,36,1,100,0,2
100,0,11,27,77,99,0
99,0,0,47,46,100,0
95,22,55,32,0,21,5
100,0,50,34,100,0,4
98,13,0,67,29,83,0
63,14,58,77,23,0,9
100,0,34,53,100,0,4
98,44,29,28,40,100,8
63,64,100,50,7,0,1
69,50,36,23,100,14,2
80,100,60,7,0,16,3
98,0,0,50,41,100,0
59,60,31,100,0,51,0
86,88,0,57,100,100,5
100,0,45,73,43,0,4
82,51,18,28,96,73,8
78,53,34,7,100,1,2
84,21,100,52,56,0,7
60,57,66,2,100,5,1
86,62,53,0,100,5,2
76,17,28,19,88,88,0
93,54,0,67,30,98,8
84,89,0,54,41,100,8
79,42,2,70,39,75,8
100,0,40,65,100,0,4
100,14,28,8,2,18,6
50,81,100,50,32,0,1
100,14,38,0,21,7,6
93,0,0,46,62,100,0
100,68,0,72,100,94,5
100,0,50,59,42,0,4
87,73,31,28,100,54,7
81,69,42,18,100,42,7
85,47,53,0,100,9,2
100,16,73,23,2,0,9
100,0,44,61,100,0,4
87,100,68,12,0,1,3
61,53,64,0,100,3,1
72,53,35,1,100,1,2
67,26,51,0,94,75,0
100,0,43,53,43,0,4
60,58,47,0,100,15,2
100,0,83,37,0,0,9
100,22,35,6,21,49,6
95,38,11,100,0,62,0
98,49,70,32,0,0,5
100,68,61,30,0,0,1
83,82,58,15,0,11,3
88,80,62,25,21,0,3
64,34,32,0,100,2,1
96,66,23,30,24,100,8
93,41,77,35,0,0,5
100,9,27,4,18,27,6
80,82,77,30,0,0,3
72,100,80,40,0,0,1
69,45,27,100,0,47,0
81,97,44,0,94,31,7
70,48,100,50,81,0,1
93,100,50,0,99,23,7
90,63,0,64,100,100,5
73,46,57,0,100,7,1
22,56,95,66,80,0,1
55,65,75,66,0,0,9
68,51,53,1,100,17,2
68,28,42,4,90,59,8
73,12,41,0,94,67,0
75,100,88,46,0,0,5
100,25,22,17,0,9,6
79,73,78,37,0,0,9
85,83,48,10,0,6,3
96,69,37,27,100,39,7
92,32,78,39,0,8,9
99,42,29,30,100,70,8
62,32,62,54,0,0,9
97,35,37,0,66,56,8
86,79,67,33,0,0,1
100,0,55,35,93,0,4
72,65,0,67,37,84,8
87,88,62,17,0,0,3
98,60,26,31,81,100,8
68,56,44,0,100,8,2
86,88,36,26,100,42,7
55,29,100,33,0,0,9
83,61,83,12,0,18,9
75,63,31,16,100,17,2
100,55,84,21,0,3,9
85,99,54,15,0,13,3
97,42,69,43,0,13,5
100,25,30,52,95,0,4
63,32,63,23,0,4,9
85,100,81,36,0,17,5
78,58,89,44,67,0,9
97,48,70,36,0,16,5
100,64,0,63,100,98,5
90,86,50,10,0,5,3
85,100,69,18,0,0,3
100,67,62,30,0,0,1
51,100,65,1,97,2,1
66,92,55,0,100,0,2
100,11,59,79,41,0,4
64,77,69,12,100,4,2
92,16,29,25,67,100,8
57,81,100,48,43,0,1
92,50,16,11,100,0,2
100,75,66,34,0,0,1
81,91,55,32,0,0,3
72,46,42,3,100,4,2
100,0,48,62,100,0,4
87,98,78,26,13,0,3
72,67,99,49,75,0,1
100,16,32,15,21,59,6
100,26,25,16,13,26,6
100,36,0,83,100,82,5
58,67,100,50,4,0,1
100,7,20,18,0,23,6
100,0,27,18,91,89,0
90,0,0,60,41,96,0
100,18,0,77,0,72,0
96,0,0,65,3,91,0
100,35,35,2,9,11,6
89,22,55,43,14,0,5
49,27,66,0,100,57,0
100,0,31,76,49,0,4
100,6,20,16,16,23,6
64,94,51,15,100,0,2
98,36,59,47,51,0,4
4,55,85,67,62,0,1
100,19,36,0,3,19,6
100,0,35,56,97,0,4
91,95,0,53,100,100,5
100,22,57,85,40,0,4
100,0,0,49,54,93,0
100,22,25,9,6,38,6
100,63,82,31,0,8,9
80,70,62,10,100,1,2
32,62,94,66,57,0,1
86,38,35,0,100,31,2
90,34,79,29,0,0,9
100,10,63,35,0,0,5
