@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R6,11,16-17'

@attribute At6 numeric
@attribute At11 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
70,0,1,2
86,0,2,1
94,100,0,5
23,100,94,0
100,100,0,9
0,69,43,0
85,100,0,3
81,0,1,2
88,100,0,9
71,81,45,6
70,77,2,3
79,85,0,1
77,37,57,7
64,100,0,4
89,92,0,3
65,65,9,6
68,100,23,6
84,87,0,1
90,85,0,1
57,23,4,2
77,0,11,2
90,57,0,7
88,96,0,3
90,97,6,3
100,0,62,8
49,94,0,4
100,38,0,1
62,100,0,4
50,100,13,6
90,100,0,3
100,80,0,9
47,84,0,4
36,99,0,4
49,100,0,4
78,70,0,9
79,86,9,3
100,88,0,9
48,99,0,4
53,100,4,6
83,11,1,2
79,100,5,3
0,80,61,0
0,63,25,0
75,22,57,7
79,63,43,8
100,19,0,1
96,86,0,1
77,25,0,1
82,67,0,1
77,15,0,2
45,97,0,4
78,85,6,9
81,94,0,9
30,100,88,0
26,100,86,0
36,28,100,5
100,73,0,1
88,8,25,7
39,4,100,5
77,76,0,9
56,100,0,4
62,35,30,2
98,86,14,5
53,100,13,6
50,100,91,0
48,100,3,6
75,100,26,5
28,13,100,5
57,15,96,5
57,83,31,6
69,0,48,7
41,100,0,4
77,0,0,2
46,100,26,6
97,88,0,5
36,99,0,4
70,69,29,6
100,29,39,8
90,51,36,7
73,100,0,4
28,90,100,0
50,100,36,6
92,86,14,5
21,100,84,0
94,90,0,5
94,100,17,3
69,0,0,2
100,13,0,1
77,100,1,3
78,99,7,3
80,87,7,3
49,100,0,4
80,0,1,2
60,80,0,4
97,90,0,5
58,0,100,5
73,29,32,2
99,89,0,5
41,18,55,9
100,67,0,1
83,0,0,2
100,100,11,9
46,9,100,5
70,18,36,7
49,100,26,6
40,72,0,4
60,75,0,9
95,89,0,1
73,100,8,5
52,79,13,6
79,8,47,7
86,98,0,3
29,0,100,5
70,0,0,2
93,64,28,7
26,67,88,8
66,85,3,6
42,100,0,4
87,1,0,2
51,100,0,6
79,100,0,9
100,77,0,9
99,91,0,5
50,100,8,6
68,36,33,2
86,43,0,1
41,3,100,5
85,82,0,3
44,0,100,5
49,100,19,6
90,78,2,9
79,45,86,8
93,0,0,2
80,84,10,3
100,93,0,9
24,68,97,8
82,92,0,1
98,100,4,3
65,0,89,8
35,62,100,8
54,100,29,6
80,24,2,2
100,28,10,1
84,51,39,7
61,0,30,7
89,0,2,2
49,87,0,4
20,100,76,0
64,86,0,4
33,6,88,5
85,78,10,3
100,82,0,7
44,100,0,4
35,100,97,0
100,16,2,2
48,100,0,4
80,100,0,9
81,79,0,9
81,83,0,9
83,9,45,7
70,69,1,9
81,1,6,1
54,98,25,6
80,88,0,1
73,24,22,6
50,55,0,4
21,100,75,0
54,100,40,6
94,100,14,5
59,100,4,6
62,78,21,6
67,17,0,2
91,66,0,9
36,49,100,8
90,47,85,8
61,81,0,1
64,89,0,4
71,0,0,2
90,0,2,1
67,0,0,2
78,33,0,2
91,40,0,9
33,51,94,8
74,70,0,9
92,23,12,2
60,0,4,2
88,0,1,2
72,82,0,9
91,100,0,3
72,33,32,7
63,100,17,9
62,80,0,9
67,35,0,2
65,88,0,1
100,88,0,1
78,48,40,7
74,78,18,6
80,4,0,2
100,30,0,2
100,100,26,8
64,96,0,9
64,84,0,9
59,79,3,9
84,36,39,7
13,85,73,0
42,100,0,4
99,93,0,9
15,100,100,0
89,61,0,1
100,42,2,1
43,98,0,4
5,22,100,5
100,77,0,1
100,78,10,5
98,0,7,2
53,100,18,6
100,25,0,1
76,68,0,9
71,40,6,1
70,0,4,2
62,76,0,9
74,0,1,2
49,88,0,4
97,81,0,5
10,14,100,5
47,80,0,4
16,94,92,8
31,66,99,8
50,100,21,6
20,100,87,0
32,12,100,5
87,67,0,9
73,33,0,1
75,100,0,9
0,100,81,0
82,0,1,1
0,78,77,0
67,7,43,7
55,0,100,5
59,0,84,8
76,31,36,7
92,59,0,1
40,76,95,0
100,100,17,8
56,0,42,7
48,100,10,6
75,29,1,2
65,86,19,6
58,79,26,6
73,51,38,7
89,100,0,3
86,0,0,2
37,3,100,5
62,79,0,4
52,100,14,6
62,97,0,4
38,87,0,4
54,17,100,5
30,100,90,0
99,97,0,3
100,0,40,8
92,74,0,9
0,75,60,0
100,58,0,9
100,0,8,1
94,100,70,8
65,34,22,6
55,100,1,6
55,0,77,8
98,33,0,7
30,100,88,0
28,73,67,9
84,100,10,3
76,0,5,2
76,89,12,3
82,0,9,1
84,100,4,3
0,97,71,0
89,90,0,9
100,100,0,3
85,59,0,1
68,33,0,0
29,64,68,9
0,89,68,0
50,31,0,2
66,11,53,7
67,80,66,8
21,100,76,0
98,2,4,1
22,90,100,0
56,0,11,2
100,73,0,9
74,16,27,7
38,100,0,4
99,21,0,1
69,22,2,2
92,52,39,7
76,84,15,5
0,97,63,0
63,79,29,6
72,89,0,3
100,53,0,1
94,89,8,5
0,100,79,0
43,0,100,5
62,76,0,4
68,100,67,6
67,14,76,8
75,100,0,4
40,100,0,4
77,0,0,2
73,87,0,9
100,46,0,7
40,31,100,5
100,67,0,1
85,61,66,8
100,72,0,1
62,100,0,4
82,94,0,3
66,1,0,2
100,94,0,1
100,67,0,7
52,2,49,7
41,99,0,4
76,0,0,2
29,12,85,5
62,100,0,4
83,0,5,1
83,88,10,3
45,10,100,5
100,91,0,9
100,90,0,9
60,100,31,6
34,100,81,0
55,20,94,5
80,95,0,5
100,60,0,1
0,23,100,5
81,18,0,2
38,100,2,6
0,76,58,0
97,0,0,2
47,98,0,4
100,93,20,9
0,79,64,0
100,100,0,9
76,4,42,7
41,100,0,4
61,50,26,6
100,35,0,1
76,100,48,7
77,84,12,3
89,97,0,3
59,100,16,9
85,100,5,3
37,1,98,5
65,85,0,9
100,27,0,1
73,0,0,2
100,80,0,9
100,88,0,1
48,45,100,8
36,9,100,5
53,0,87,8
86,1,0,2
53,92,0,4
58,2,96,8
94,72,0,1
73,6,0,1
14,100,95,0
100,88,0,1
95,80,3,3
94,99,0,3
80,85,0,3
87,56,0,1
94,53,0,7
48,74,0,4
66,93,18,6
62,100,0,4
70,19,44,7
63,100,0,6
99,68,0,5
85,99,0,9
67,0,0,2
99,67,0,7
63,100,0,4
69,38,99,8
77,61,0,1
52,100,5,6
49,100,20,6
81,88,0,9
78,0,3,2
60,33,7,2
58,100,0,4
32,96,0,4
82,29,32,7
76,35,36,7
100,32,0,2
29,100,83,0
65,86,0,9
69,16,48,7
89,0,0,2
59,92,18,6
0,51,15,0
67,100,13,9
37,99,94,0
26,100,100,0
42,0,97,5
7,100,100,0
53,70,0,9
87,0,36,7
59,0,100,5
36,6,96,5
93,100,0,9
46,4,100,5
44,100,94,0
43,15,100,5
44,100,100,0
68,99,0,4
0,83,71,0
65,94,0,4
3,83,52,0
76,0,0,2
53,100,0,4
85,100,0,3
62,56,12,6
100,11,0,2
38,71,100,8
58,0,38,7
78,15,0,2
44,27,3,2
62,97,0,9
76,40,25,6
66,100,27,6
55,87,0,4
77,0,0,2
82,5,63,7
77,25,47,7
100,43,0,1
79,83,0,1
45,6,97,5
82,80,0,9
83,34,50,7
95,87,0,9
57,72,14,6
0,100,76,8
84,0,84,8
100,100,8,9
52,79,10,6
70,93,12,9
53,78,0,4
100,0,0,1
97,61,5,3
77,100,5,3
61,0,63,7
54,100,0,4
0,72,71,0
95,100,12,3
86,69,0,1
46,95,0,4
81,37,40,7
24,64,100,8
47,100,99,0
5,27,100,5
49,100,0,4
98,75,0,9
66,0,98,8
92,39,0,2
44,90,0,4
59,50,16,6
50,100,49,6
82,0,2,2
0,100,90,0
71,21,0,1
88,61,0,5
100,0,0,1
54,51,0,4
91,83,9,5
72,10,0,1
71,100,11,3
85,0,6,1
85,51,0,1
36,0,100,5
82,85,1,5
36,11,99,5
83,92,8,3
67,32,18,2
72,32,0,2
69,24,86,8
80,26,49,7
57,52,19,6
49,100,24,6
62,40,8,2
38,100,100,0
60,31,24,6
100,54,33,7
94,90,1,5
36,1,91,5
84,45,48,7
84,91,0,3
47,86,0,4
66,54,31,6
55,81,0,4
0,84,63,0
70,100,36,7
50,57,0,4
99,0,6,1
56,100,43,6
0,100,80,0
93,70,0,3
85,0,2,1
92,100,5,5
69,2,86,8
51,88,97,0
62,82,0,4
77,23,44,7
100,96,15,9
2,93,76,0
77,100,0,4
62,94,23,9
73,10,6,2
36,12,91,8
83,91,5,3
73,83,0,9
76,100,6,3
96,27,33,6
0,100,84,8
22,100,91,0
0,66,48,0
67,0,95,8
100,47,0,1
69,32,21,2
79,33,31,7
96,36,1,1
46,0,100,5
84,39,42,7
37,0,100,5
68,86,0,9
75,100,14,9
64,29,34,7
79,14,46,7
100,100,0,9
79,82,3,5
99,64,0,7
60,3,97,8
30,5,100,8
100,52,0,7
80,0,69,8
75,11,0,1
48,98,100,0
74,80,0,1
86,35,52,7
74,81,7,3
85,100,0,5
75,56,33,6
100,24,3,1
96,99,15,5
72,86,96,0
93,66,0,5
67,90,34,6
89,35,0,1
43,92,0,4
100,84,0,1
74,10,0,2
79,27,14,2
80,96,0,9
100,0,6,1
33,11,91,5
100,62,0,1
0,96,67,0
78,69,0,1
65,71,25,6
67,5,89,8
78,100,0,4
87,82,0,3
39,11,100,5
65,9,100,8
100,16,26,7
72,3,84,8
57,48,24,6
72,2,0,2
0,94,85,8
75,96,0,9
44,41,99,8
89,28,48,7
81,1,0,2
99,14,13,2
71,75,13,3
0,91,68,0
54,100,0,4
32,86,95,8
54,19,92,8
100,49,0,7
69,28,46,7
84,100,15,3
92,82,0,5
20,55,100,8
96,80,0,3
97,86,9,3
79,67,0,1
62,100,47,7
100,23,33,7
66,0,40,7
2,95,78,8
79,58,0,1
74,36,0,2
24,100,83,0
77,100,1,9
71,64,0,4
73,0,0,2
52,86,21,6
57,97,0,4
63,28,87,8
93,77,16,3
27,100,85,0
75,78,16,3
16,50,96,8
82,19,0,2
96,67,10,5
100,0,1,1
69,77,6,3
52,82,0,4
100,90,0,1
71,45,42,6
100,100,0,9
90,23,43,7
79,7,7,2
100,69,0,1
43,68,0,4
89,0,5,1
67,92,6,9
100,68,0,3
100,91,18,9
75,61,22,3
86,96,13,3
54,96,30,6
38,100,89,0
95,67,0,1
49,100,44,6
70,82,26,3
60,0,100,8
35,74,86,8
73,83,88,0
100,78,0,7
64,25,21,2
89,100,0,5
56,48,13,6
17,100,97,0
93,53,0,1
82,24,0,2
96,88,0,9
70,29,25,6
30,46,89,8
0,100,86,0
44,45,100,8
91,100,0,3
7,91,78,0
80,34,36,7
74,62,0,4
61,64,0,4
38,100,0,4
98,84,2,9
68,0,93,8
34,98,0,4
32,0,100,5
59,95,97,0
52,5,73,8
41,99,78,0
22,82,95,8
95,100,12,3
0,97,87,0
46,15,96,8
93,82,10,5
45,100,23,6
42,86,0,4
100,88,0,1
47,45,100,8
54,100,41,6
21,26,100,5
80,78,3,5
84,89,0,9
61,32,17,2
62,0,90,8
75,79,6,3
88,15,81,8
89,0,8,1
39,98,0,4
12,59,98,8
61,100,29,6
77,99,0,9
99,20,0,1
77,90,3,3
84,78,0,5
81,72,4,5
54,54,21,6
98,53,0,5
67,93,0,4
83,76,5,3
82,74,8,5
66,0,42,7
58,50,27,6
23,100,72,0
54,100,43,6
91,100,0,3
99,53,0,7
6,92,63,0
81,89,18,3
71,82,8,3
75,91,0,9
37,100,92,0
38,0,100,5
49,91,49,6
14,71,100,8
30,100,78,0
6,96,93,0
80,13,0,1
78,69,14,5
35,44,100,8
78,77,88,0
59,0,42,7
53,89,35,6
51,100,0,4
45,47,88,8
47,100,38,6
70,26,4,2
77,100,0,3
100,81,0,1
36,45,100,8
78,81,0,1
67,0,33,7
83,100,0,3
97,21,3,2
65,0,88,8
76,76,1,5
82,100,0,9
89,88,15,3
64,50,27,6
79,20,5,2
75,79,3,3
93,88,3,3
86,32,38,7
73,86,12,3
73,17,88,8
44,0,99,5
81,87,12,3
52,63,0,4
0,77,76,0
38,100,0,4
100,68,0,1
83,99,5,9
65,46,32,6
100,47,0,1
49,100,25,6
100,100,10,3
100,97,0,9
79,100,17,3
73,100,13,3
89,71,0,5
81,41,32,6
63,0,81,8
86,0,7,1
56,85,0,4
37,38,87,8
83,43,42,6
100,100,0,9
72,47,0,4
63,0,27,7
64,99,5,9
75,24,98,8
100,35,0,1
38,0,93,5
73,100,6,9
100,31,61,0
56,32,100,8
83,0,9,2
100,100,0,9
0,100,68,8
46,0,98,8
100,100,0,9
66,72,33,6
85,29,54,7
79,0,62,8
42,59,0,4
60,88,0,4
38,8,100,5
64,0,94,8
36,79,0,4
44,47,100,8
67,4,90,8
89,18,37,7
91,89,0,5
85,31,44,7
55,100,0,4
100,30,5,1
78,100,19,3
87,24,15,2
92,100,0,3
59,84,12,6
82,36,40,7
36,6,100,5
71,20,0,1
99,6,0,2
65,4,0,2
69,0,47,8
36,44,95,8
76,26,43,7
19,100,82,0
91,20,0,2
71,21,51,7
13,67,97,8
57,61,0,4
71,24,37,7
95,0,5,1
36,78,0,4
80,33,50,7
100,28,2,1
51,76,0,4
30,100,91,0
38,59,0,4
41,95,0,4
79,86,1,3
25,59,85,8
17,100,73,0
62,93,0,4
56,57,0,4
79,97,0,3
34,0,100,5
66,15,42,7
82,38,0,2
84,87,14,3
34,100,100,0
74,0,0,2
77,67,0,1
66,46,0,4
66,32,0,2
35,96,0,4
25,0,100,5
55,66,0,4
62,100,0,4
96,42,0,2
81,78,0,1
65,33,19,2
56,66,0,4
66,95,0,4
94,54,45,7
72,18,0,1
83,42,35,6
78,88,0,3
59,80,0,4
88,0,4,1
90,7,3,1
68,79,0,1
52,0,100,5
39,100,0,4
79,0,10,2
100,84,0,1
88,31,33,7
75,80,18,3
54,0,72,8
88,0,0,2
7,100,76,0
98,100,0,3
64,21,14,2
