@relation penbased

@attribute At5 numeric
@attribute At10 numeric
@attribute At15 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
20,31,16,85,0
26,53,0,63,0
0,9,5,89,0
0,6,26,100,0
26,100,0,11,0
0,20,25,90,0
17,42,0,52,0
3,27,0,74,0
10,34,9,81,0
0,9,46,92,0
62,37,71,55,0
17,46,13,50,0
31,59,11,39,0
11,40,29,82,0
4,29,9,83,0
51,69,0,71,0
17,40,0,67,0
1,0,47,97,0
23,32,21,76,0
8,31,7,78,0
34,47,0,71,0
21,45,14,54,0
0,0,86,94,0
7,21,0,88,0
25,37,20,80,0
0,18,21,85,0
19,38,14,82,0
0,9,47,85,0
24,39,0,79,0
55,64,0,54,0
9,30,5,73,0
4,28,16,71,0
8,45,5,64,0
0,16,17,100,0
7,26,0,77,0
19,0,78,93,0
0,0,79,98,0
0,21,30,73,0
0,2,42,100,0
6,30,2,64,0
26,46,0,69,0
24,43,0,65,0
0,0,78,82,0
0,14,32,100,0
0,30,39,69,0
0,11,11,100,0
2,18,30,81,0
0,21,16,86,0
0,6,28,90,0
0,24,23,80,0
39,87,19,19,0
0,10,44,83,0
0,6,26,88,0
29,43,12,73,0
0,10,35,94,0
44,64,0,52,0
58,65,0,75,0
0,13,38,98,0
49,35,23,91,0
6,34,0,78,0
0,12,62,100,0
16,34,6,77,0
0,8,27,97,0
21,49,13,28,0
1,28,1,90,0
26,51,27,29,0
46,26,88,62,0
0,23,35,100,0
18,32,43,100,0
0,32,8,8,0
13,41,15,77,0
18,36,11,68,0
35,61,13,40,0
27,44,0,82,0
19,35,3,89,0
27,19,100,57,0
17,35,23,73,0
33,35,6,95,0
21,22,25,82,0
4,46,0,25,0
12,0,66,93,0
7,30,18,88,0
30,27,39,73,0
14,51,0,33,0
47,66,6,45,0
73,90,0,25,0
0,35,14,74,0
0,8,29,100,0
20,25,0,67,0
33,52,15,85,0
49,27,100,57,0
42,49,0,62,0
26,48,7,87,0
3,16,30,100,0
0,0,38,100,0
44,62,0,60,0
0,15,28,88,0
0,0,62,86,0
15,19,45,100,0
26,48,23,52,0
0,13,5,93,0
0,19,19,77,0
0,19,39,95,0
10,25,25,96,0
27,45,0,53,0
0,17,33,100,0
0,42,4,49,0
0,19,47,100,0
0,0,46,99,0
40,53,0,67,0
24,51,6,62,0
46,76,0,25,0
20,34,0,100,0
3,25,15,90,0
35,46,19,80,0
66,74,0,33,0
6,22,25,86,0
0,0,45,100,0
5,16,24,91,0
38,44,0,62,0
0,10,61,86,0
42,59,0,62,0
21,48,0,66,0
13,39,5,76,0
0,2,45,98,0
0,27,33,79,0
12,39,18,53,0
0,15,40,95,0
0,16,33,79,0
11,57,0,11,0
0,9,63,100,0
8,0,89,79,0
0,12,27,97,0
17,31,5,86,0
72,75,0,66,0
10,32,0,74,0
20,66,8,15,0
0,0,79,95,0
47,48,0,76,0
2,8,38,100,0
0,10,55,94,0
52,63,0,62,0
18,0,94,88,0
0,0,54,66,0
3,0,86,92,0
0,3,55,89,0
0,0,85,100,0
0,47,12,28,0
13,34,0,82,0
31,56,0,58,0
0,21,32,89,0
0,13,15,74,0
39,46,0,71,0
0,0,44,98,0
13,24,29,83,0
31,51,8,66,0
0,20,33,98,0
44,62,0,51,0
5,18,4,88,0
98,92,0,0,0
25,35,6,62,0
13,34,0,67,0
24,44,13,86,0
10,23,31,100,0
4,30,0,92,0
0,11,82,100,0
0,29,15,75,0
9,32,10,68,0
0,3,54,100,0
1,8,52,75,0
57,75,4,39,0
1,26,13,82,0
0,4,28,100,0
2,10,32,97,0
0,22,32,100,0
6,5,42,94,0
3,29,0,84,0
0,22,23,69,0
0,11,46,100,0
35,100,0,0,0
25,35,13,75,0
0,10,19,75,0
18,45,0,67,0
19,36,0,39,0
36,48,0,63,0
0,23,10,83,0
0,20,29,100,0
0,0,48,100,0
40,61,0,80,0
0,17,21,89,0
0,2,66,90,0
0,44,10,49,0
62,68,0,67,0
15,30,0,92,0
12,32,0,90,0
66,71,9,59,0
16,0,67,100,0
0,25,30,100,0
18,0,52,95,0
16,58,12,28,0
35,45,0,76,0
0,43,28,65,0
0,13,37,100,0
24,48,28,71,0
78,100,0,20,0
7,14,29,55,0
0,17,30,100,0
8,22,8,80,0
0,19,25,100,0
5,50,11,39,0
0,14,24,74,0
1,30,7,72,0
28,37,12,73,0
61,72,0,42,0
44,64,20,48,0
5,26,6,84,0
0,25,34,98,0
0,15,38,93,0
23,41,22,54,0
46,66,0,42,0
21,30,18,93,0
37,56,0,60,0
25,39,10,76,0
22,37,0,80,0
0,17,36,100,0
0,26,16,84,0
0,46,14,44,0
25,34,15,92,0
21,29,0,47,0
0,12,51,100,0
0,35,9,67,0
33,60,0,73,0
0,6,59,100,0
20,21,9,76,0
20,35,9,81,0
0,73,41,37,0
0,25,4,95,0
0,2,52,100,0
0,0,87,97,0
31,61,14,38,0
20,69,13,17,0
27,100,3,8,0
16,50,0,70,0
12,0,61,100,0
0,0,79,90,0
4,32,11,57,0
8,44,13,80,0
0,23,26,80,0
17,32,12,90,0
14,0,83,85,0
0,18,31,98,0
0,20,31,76,0
16,57,2,33,0
0,6,49,100,0
2,27,7,99,0
9,38,2,86,0
28,45,16,75,0
1,16,29,96,0
0,0,65,100,0
6,30,24,68,0
28,56,0,64,0
1,23,0,58,0
14,33,0,81,0
0,23,14,84,0
49,66,0,59,0
1,17,21,94,0
0,18,37,100,0
22,32,5,90,0
36,16,100,66,0
8,0,38,100,0
39,49,0,67,0
8,25,5,86,0
11,36,5,77,0
2,28,6,98,0
0,38,0,70,0
8,33,18,53,0
0,10,21,63,0
57,68,0,48,0
0,6,44,100,0
39,71,10,43,0
28,38,0,80,0
0,0,34,88,0
0,22,16,96,0
0,3,34,100,0
20,29,12,78,0
0,25,23,60,0
27,15,100,72,0
0,0,72,92,0
20,55,10,43,0
0,16,24,100,0
0,25,21,75,0
10,0,45,81,0
18,25,32,96,0
25,35,0,84,0
9,16,38,95,0
4,25,0,73,0
0,27,35,97,0
15,36,7,90,0
20,30,13,77,0
8,31,17,67,0
26,60,7,71,0
37,51,0,78,0
10,38,1,83,0
26,7,94,75,0
0,5,16,81,0
0,27,2,86,0
55,61,0,84,0
27,49,24,65,0
0,5,32,72,0
0,26,5,88,0
0,24,19,83,0
22,46,0,66,0
0,11,9,92,0
11,14,11,85,0
19,57,7,32,0
0,20,47,97,0
39,53,12,59,0
6,29,25,83,0
17,38,0,69,0
9,34,5,73,0
0,32,28,73,0
0,21,48,100,0
15,38,0,74,0
26,50,1,73,0
24,43,0,21,0
4,24,26,100,0
43,57,17,78,0
6,28,6,90,0
18,44,16,79,0
0,21,24,96,0
0,27,14,75,0
36,60,10,44,0
2,26,18,100,0
0,34,15,76,0
1,0,86,89,0
0,6,29,94,0
15,56,1,36,0
0,36,19,60,0
28,48,0,65,0
0,0,57,100,0
25,43,5,69,0
17,0,91,74,0
2,20,37,100,0
42,62,0,55,0
23,36,5,69,0
0,6,24,96,0
5,28,20,87,0
47,52,0,78,0
14,27,24,76,0
31,55,23,30,0
0,6,22,95,0
15,79,0,0,0
0,18,24,93,0
10,32,7,80,0
31,38,0,87,0
22,56,5,36,0
39,54,17,75,0
0,12,36,100,0
34,50,0,64,0
10,0,77,100,0
0,8,50,82,0
9,47,0,28,0
16,19,6,94,0
41,54,0,64,0
0,17,49,100,0
0,13,29,88,0
9,57,10,58,0
0,0,70,90,0
34,61,14,45,0
0,16,29,95,0
9,27,27,95,0
0,0,79,100,0
32,41,6,65,0
32,42,0,76,0
19,37,0,81,0
0,18,37,100,0
33,56,1,68,0
54,94,0,4,0
4,28,12,86,0
46,100,34,22,0
49,70,0,42,0
16,40,14,75,0
15,41,0,68,0
37,43,5,70,0
43,54,12,61,0
40,66,0,54,0
25,0,95,83,0
27,37,7,71,0
28,52,4,84,0
0,9,55,100,0
33,42,0,66,0
1,23,0,100,0
19,0,83,67,0
11,43,0,57,0
19,35,0,78,0
4,30,12,82,0
23,41,4,74,0
5,21,12,66,0
46,54,7,66,0
38,58,10,57,0
33,0,22,85,0
0,23,23,75,0
0,9,46,100,0
22,54,11,58,0
26,5,44,100,0
0,43,15,48,0
50,57,0,67,0
0,0,51,94,0
7,29,8,69,0
14,53,19,62,0
0,12,33,99,0
45,57,0,72,0
19,30,24,81,0
0,10,53,100,0
0,0,63,100,0
20,11,33,96,0
0,32,6,66,0
22,40,12,57,0
13,44,9,78,0
0,7,40,81,0
2,27,25,72,0
0,0,61,96,0
1,45,13,51,0
0,0,84,100,0
55,70,18,39,0
2,28,21,100,0
0,32,7,62,0
18,20,42,100,0
0,24,25,86,0
22,44,1,82,0
0,5,28,88,0
0,0,36,84,0
1,28,18,75,0
77,86,0,52,0
2,20,25,85,0
0,48,8,20,0
0,21,5,79,0
8,27,0,100,0
0,29,31,92,0
35,35,5,88,0
0,32,10,73,0
9,25,21,94,0
26,49,0,70,0
63,100,2,12,0
0,70,21,7,0
1,27,15,76,0
42,20,100,62,0
0,0,36,92,0
31,50,3,52,0
29,36,0,92,0
2,24,40,100,0
45,73,0,47,0
30,38,16,68,0
33,53,14,83,0
0,3,44,98,0
36,49,18,71,0
15,34,0,90,0
33,9,100,67,0
0,0,62,92,0
38,66,0,44,0
26,40,14,66,0
46,64,0,66,0
70,70,0,64,0
49,78,16,20,0
0,48,7,44,0
0,17,43,91,0
11,30,23,76,0
0,18,46,90,0
0,10,60,100,0
13,54,25,26,0
46,28,88,55,0
10,31,4,83,0
0,0,88,96,0
5,28,17,68,0
20,19,28,90,0
16,34,6,65,0
0,0,68,97,0
0,15,37,97,0
0,24,26,93,0
36,61,0,42,0
0,14,37,94,0
15,18,36,79,0
32,62,3,57,0
0,23,1,94,0
12,33,0,72,0
33,44,12,67,0
0,35,28,60,0
0,11,14,91,0
1,18,0,54,0
1,10,46,100,0
0,24,39,95,0
46,61,0,61,0
43,64,0,57,0
0,21,28,81,0
17,43,21,83,0
49,50,17,77,0
0,30,11,88,0
51,63,0,55,0
4,17,0,99,0
0,11,38,100,0
49,65,0,57,0
4,24,23,76,0
0,0,37,100,0
0,10,6,97,0
37,54,0,80,0
5,25,13,48,0
0,26,26,79,0
0,20,29,92,0
0,0,85,96,0
0,19,8,89,0
27,49,6,70,0
25,54,8,53,0
0,7,33,100,0
0,25,17,85,0
0,11,27,100,0
11,28,1,73,0
0,8,49,89,0
5,24,0,78,0
18,53,4,49,0
5,28,0,60,0
36,52,0,62,0
19,40,7,73,0
0,25,19,67,0
13,30,13,80,0
0,0,44,94,0
0,11,17,97,0
29,38,0,65,0
0,18,16,86,0
36,45,0,67,0
38,55,9,60,0
0,8,49,95,0
32,45,0,56,0
0,21,3,91,0
0,16,30,93,0
34,51,0,76,0
20,31,26,75,0
25,53,13,55,0
0,7,65,96,0
6,30,11,74,0
0,8,28,100,0
34,56,7,49,0
45,51,7,71,0
35,38,0,88,0
7,42,3,57,0
24,42,0,19,0
31,55,6,67,0
62,68,0,57,0
3,50,0,59,0
13,21,15,100,0
0,24,36,85,0
25,62,0,25,0
12,29,26,78,0
0,28,7,88,0
0,34,10,9,0
0,0,91,89,0
0,21,26,80,0
0,0,88,90,0
7,35,7,69,0
0,18,3,67,0
0,22,23,93,0
11,17,34,45,0
47,59,10,59,0
0,26,12,86,0
2,49,0,20,0
22,46,5,58,0
27,48,0,74,0
9,27,8,85,0
0,0,1,89,0
47,54,13,62,0
27,39,0,69,0
0,25,13,83,0
0,3,84,95,0
0,8,44,95,0
0,0,41,94,0
22,59,11,7,0
7,27,0,82,0
1,27,2,80,0
24,55,0,60,0
63,81,0,38,0
19,29,16,93,0
0,25,13,76,0
0,5,36,73,0
12,25,34,92,0
3,0,54,84,0
28,67,3,35,0
0,20,11,100,0
0,18,49,100,0
0,22,20,100,0
35,57,0,52,0
0,5,43,100,0
0,1,36,100,0
0,5,34,88,0
0,10,45,97,0
36,44,0,86,0
0,27,19,95,0
56,68,0,55,0
21,43,0,67,0
5,38,5,42,0
0,19,22,73,0
13,43,0,63,0
39,54,0,66,0
3,18,26,96,0
41,80,11,20,0
58,92,11,17,0
67,46,82,36,0
0,4,7,90,0
23,39,0,64,0
16,27,17,89,0
0,28,29,69,0
0,9,40,88,0
0,7,36,99,0
9,0,69,100,0
0,0,71,100,0
0,22,11,83,0
0,0,61,73,0
17,31,17,93,0
0,32,18,70,0
0,22,15,88,0
37,54,21,61,0
6,20,21,90,0
0,25,19,82,0
1,27,0,84,0
0,0,88,86,0
37,68,0,45,0
12,28,11,100,0
22,30,16,76,0
26,27,0,79,0
0,16,12,100,0
19,30,29,83,0
0,17,8,100,0
0,16,47,82,0
10,30,0,75,0
11,41,9,69,0
9,22,10,91,0
21,55,9,63,0
12,29,31,91,0
15,38,7,63,0
17,0,88,88,0
0,19,36,98,0
6,33,30,66,0
22,25,44,89,0
0,14,33,100,0
50,45,0,87,0
7,11,39,100,0
23,0,23,73,0
40,55,0,75,0
0,20,35,79,0
0,0,37,100,0
33,48,12,48,0
0,19,21,78,0
38,57,0,62,0
0,0,27,85,0
14,61,1,26,0
1,36,12,86,0
0,27,20,75,0
14,42,16,55,0
0,22,44,89,0
0,21,6,100,0
22,37,14,68,0
10,22,5,84,0
0,23,41,96,0
0,11,49,100,0
0,7,46,96,0
11,23,42,72,0
35,67,11,24,0
0,0,89,95,0
38,46,0,84,0
2,0,73,100,0
0,17,37,100,0
0,2,38,74,0
19,29,0,86,0
100,20,86,2,1
53,20,100,6,1
80,76,33,0,1
58,73,100,0,1
47,46,0,0,1
74,75,11,0,1
82,71,84,0,1
62,79,25,0,1
67,78,38,0,1
38,47,0,0,1
73,72,85,0,1
75,50,0,0,1
66,12,100,0,1
85,71,80,0,1
100,63,77,0,1
100,60,5,0,1
71,29,100,5,1
46,27,100,5,1
61,96,68,0,1
72,75,87,0,1
50,12,100,5,1
67,90,56,0,1
93,70,0,0,1
41,10,100,5,1
93,67,30,0,1
96,66,42,0,1
58,95,64,0,1
64,97,75,0,1
41,47,100,0,1
63,75,67,0,1
70,50,100,0,1
74,75,65,0,1
96,70,0,0,1
58,29,100,5,1
100,71,0,0,1
72,74,51,0,1
67,83,67,0,1
67,57,99,0,1
64,75,33,0,1
36,9,100,12,1
78,75,0,0,1
69,75,27,0,1
100,67,33,0,1
47,75,100,0,1
46,31,100,7,1
66,93,31,0,1
67,74,38,0,1
100,64,32,0,1
56,16,100,2,1
50,100,79,0,1
73,75,89,0,1
66,87,40,0,1
62,36,100,0,1
100,31,97,2,1
37,20,100,7,1
37,34,100,0,1
98,60,59,0,1
100,60,31,0,1
66,76,44,0,1
93,70,73,0,1
66,75,93,0,1
63,73,77,0,1
82,75,10,0,1
35,18,100,3,1
29,25,100,5,1
68,76,70,0,1
59,100,53,0,1
66,7,100,6,1
46,85,47,0,1
27,17,100,7,1
89,55,85,0,1
80,75,88,0,1
65,75,60,0,1
52,84,50,0,1
59,25,100,5,1
82,65,49,0,1
70,50,0,0,1
67,82,56,0,1
100,47,0,2,1
73,75,59,0,1
100,58,95,0,1
85,67,77,0,1
90,72,45,0,1
70,78,58,0,1
71,50,7,0,1
60,83,67,0,1
71,76,56,0,1
74,0,100,7,1
54,37,100,5,1
61,75,25,0,1
57,75,97,0,1
77,48,100,0,1
63,0,100,8,1
76,71,16,0,1
63,78,63,0,1
60,87,25,0,1
49,92,63,0,1
100,47,0,6,1
82,70,64,0,1
68,87,50,0,1
76,45,0,0,1
59,21,0,0,1
77,76,26,0,1
70,49,0,0,1
37,80,74,0,1
96,45,100,6,1
70,75,54,0,1
90,100,77,0,1
66,7,100,7,1
74,17,100,5,1
55,45,0,0,1
57,79,66,0,1
71,44,0,0,1
65,44,0,0,1
54,7,100,5,1
49,90,58,0,1
34,1,100,2,1
63,80,96,0,1
97,51,0,0,1
100,72,75,0,1
57,13,100,1,1
56,14,100,5,1
74,75,55,0,1
76,23,100,10,1
78,50,100,0,1
55,24,100,8,1
77,74,74,0,1
48,74,100,0,1
57,27,100,5,1
74,69,91,0,1
11,33,100,12,1
84,68,14,0,1
66,74,36,0,1
49,100,63,0,1
42,76,26,0,1
100,61,31,0,1
62,79,58,0,1
66,75,48,0,1
79,75,57,0,1
100,40,27,4,1
69,79,34,0,1
67,75,99,0,1
73,95,60,0,1
42,17,100,1,1
57,44,29,0,1
67,76,59,0,1
60,15,100,7,1
18,44,100,14,1
100,63,86,0,1
71,13,100,0,1
64,75,7,0,1
84,69,53,0,1
100,26,89,0,1
68,77,72,0,1
68,75,55,0,1
48,51,0,0,1
48,86,28,0,1
74,36,100,7,1
74,75,65,0,1
67,76,46,0,1
54,75,30,0,1
100,69,50,0,1
73,26,100,3,1
79,74,78,0,1
88,44,0,0,1
70,0,100,9,1
100,65,10,0,1
100,68,23,0,1
57,78,32,0,1
47,18,100,4,1
47,27,100,5,1
64,77,19,0,1
67,2,100,4,1
57,32,100,5,1
67,13,100,8,1
70,75,83,0,1
66,76,23,0,1
100,46,3,0,1
52,78,22,0,1
100,51,93,6,1
63,49,100,11,1
78,75,54,0,1
83,50,0,0,1
83,75,43,0,1
80,74,0,0,1
61,78,43,0,1
65,74,63,0,1
70,76,10,0,1
44,29,100,3,1
100,44,21,0,1
69,0,100,18,1
62,84,67,0,1
75,75,58,0,1
70,77,47,0,1
52,82,35,0,1
43,75,100,0,1
75,75,100,0,1
55,25,100,5,1
45,7,100,13,1
83,6,100,2,1
41,16,100,8,1
91,75,81,0,1
100,73,0,0,1
51,80,57,0,1
62,74,41,0,1
68,75,35,0,1
84,49,0,0,1
68,87,5,0,1
75,74,61,0,1
83,69,80,0,1
71,80,71,0,1
71,75,46,0,1
64,74,100,0,1
51,75,100,0,1
62,12,15,0,1
71,74,58,0,1
100,60,40,0,1
85,71,85,0,1
87,75,12,0,1
31,1,100,0,1
76,74,0,0,1
65,80,38,0,1
88,68,68,0,1
54,74,49,0,1
82,49,0,0,1
46,12,100,2,1
46,0,100,1,1
68,46,0,0,1
98,58,0,0,1
71,49,0,0,1
100,59,34,0,1
68,75,30,0,1
25,26,100,5,1
100,59,0,0,1
56,22,100,5,1
60,44,4,0,1
66,78,55,0,1
59,12,100,0,1
100,61,44,0,1
39,50,0,0,1
46,14,100,0,1
55,24,100,5,1
68,85,50,0,1
59,90,34,0,1
51,15,100,0,1
56,4,100,0,1
67,42,13,0,1
100,65,65,0,1
100,60,50,0,1
76,68,100,0,1
46,80,44,0,1
47,94,45,0,1
92,64,22,0,1
72,0,100,9,1
39,0,100,8,1
82,74,0,0,1
68,59,100,0,1
68,75,80,0,1
70,8,100,7,1
81,75,32,0,1
64,44,0,0,1
65,0,100,9,1
91,16,100,5,1
100,56,54,0,1
69,75,3,0,1
64,9,100,0,1
43,22,100,0,1
40,24,100,4,1
42,6,100,7,1
46,11,100,0,1
70,43,0,0,1
65,75,11,0,1
45,24,100,7,1
100,64,34,0,1
58,11,100,4,1
57,0,100,12,1
52,0,0,9,1
65,77,21,0,1
100,76,50,0,1
79,75,22,0,1
50,100,79,0,1
88,61,23,0,1
85,75,89,0,1
67,0,100,2,1
56,86,31,0,1
48,100,82,9,1
47,12,0,0,1
60,75,100,0,1
50,20,100,9,1
48,19,100,3,1
72,79,20,0,1
74,75,24,0,1
67,47,0,0,1
81,7,100,2,1
65,79,76,0,1
54,84,49,0,1
59,58,100,0,1
23,3,100,11,1
39,17,100,3,1
100,63,46,0,1
81,71,100,0,1
81,72,85,0,1
88,69,41,0,1
62,79,24,0,1
61,88,24,0,1
60,74,69,0,1
83,16,100,0,1
42,0,100,10,1
100,60,0,0,1
62,28,100,3,1
90,65,10,0,1
96,55,0,0,1
96,94,70,0,1
21,46,100,5,1
57,45,0,0,1
79,74,45,0,1
42,3,100,6,1
100,61,0,0,1
70,0,100,14,1
48,44,0,0,1
100,16,94,4,1
49,54,100,0,1
100,67,0,0,1
59,1,100,1,1
90,71,8,0,1
60,29,100,0,1
100,100,76,0,1
51,19,100,3,1
100,63,85,0,1
66,75,53,0,1
100,52,45,0,1
28,50,100,0,1
70,89,27,0,1
51,13,31,0,1
62,21,100,3,1
59,77,26,0,1
52,82,43,0,1
68,5,100,0,1
71,74,85,0,1
78,75,89,0,1
100,32,98,0,1
53,74,51,0,1
74,83,52,0,1
100,60,0,0,1
100,61,97,0,1
68,75,100,0,1
27,4,100,6,1
100,48,55,0,1
81,31,100,2,1
100,57,0,0,1
52,5,100,1,1
40,13,100,0,1
87,75,77,0,1
62,76,22,0,1
54,12,100,4,1
