@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R6,10,14,17'

@attribute At6 numeric
@attribute At10 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
86,29,27,7
78,35,0,3
76,8,0,2
51,22,95,0
89,46,0,3
41,2,75,8
88,75,26,1
78,0,39,7
100,62,21,1
88,49,0,5
79,47,16,1
56,0,28,6
0,60,99,0
80,50,0,9
62,0,60,8
100,80,0,5
38,19,82,8
100,81,4,9
96,28,5,2
45,0,85,5
50,0,45,6
36,15,100,5
23,14,43,4
33,42,39,4
52,84,34,4
53,0,18,6
25,37,100,8
59,35,22,4
83,66,38,9
27,24,100,0
35,0,77,0
22,43,42,4
81,46,0,3
69,25,26,4
34,43,41,4
37,15,99,5
19,35,100,5
77,37,0,3
54,0,63,8
75,56,0,5
47,68,30,4
91,47,0,3
21,29,100,0
100,46,2,2
53,83,34,4
98,41,0,2
100,68,16,1
50,58,33,4
33,47,42,4
84,68,0,9
74,20,0,2
80,65,18,7
77,41,0,9
67,0,29,6
32,81,82,9
87,75,25,1
17,30,100,0
71,12,16,6
37,1,88,5
81,75,25,1
61,0,28,6
98,72,7,9
47,17,28,4
62,0,39,7
59,4,29,6
12,30,100,0
53,0,47,7
84,51,16,1
83,78,17,9
43,56,32,4
44,0,66,0
100,84,10,5
80,46,0,5
88,75,19,9
76,28,0,2
47,5,100,8
40,15,78,0
70,59,0,9
63,10,15,6
100,35,18,8
32,31,35,4
97,75,25,1
59,0,34,7
44,20,31,4
45,57,31,4
74,45,0,9
55,84,29,4
61,0,63,8
55,0,35,6
99,81,29,7
91,0,46,7
51,0,30,6
89,35,0,3
60,0,96,5
57,100,36,1
78,54,0,9
90,85,25,7
45,75,36,4
100,48,39,8
34,6,85,0
90,74,22,1
30,8,81,0
76,40,0,3
79,16,2,2
33,1,78,0
97,20,32,7
43,41,36,4
70,84,37,9
67,0,60,8
95,81,25,9
66,0,46,8
58,94,0,9
69,0,34,7
52,0,35,6
25,30,89,5
55,0,26,6
27,15,89,0
93,0,31,7
23,22,94,0
52,0,35,6
75,0,7,1
67,0,36,7
78,27,9,6
48,0,43,6
67,60,0,9
36,47,36,4
81,21,12,2
68,5,18,2
100,67,23,1
93,31,23,7
81,0,10,1
77,87,29,9
50,72,41,4
60,6,21,6
60,0,44,8
91,66,0,9
81,35,0,2
34,83,89,9
78,15,15,2
86,9,36,7
42,14,98,5
58,5,15,6
100,32,38,7
48,0,43,6
91,75,25,1
98,78,26,7
75,38,0,3
78,45,35,8
69,0,24,6
0,66,100,0
100,70,21,7
78,0,34,7
78,0,37,8
66,54,18,8
100,21,5,2
89,48,2,3
62,12,18,6
72,8,21,6
78,44,0,3
94,44,0,3
100,88,30,7
100,40,34,7
49,0,18,6
87,51,0,5
96,8,1,1
77,80,13,9
75,56,6,9
80,42,2,5
0,57,95,0
90,74,25,1
51,0,43,6
89,39,1,2
100,55,0,3
66,34,17,4
65,0,47,7
73,0,45,7
70,54,4,9
67,0,49,7
81,13,5,2
52,56,27,4
100,32,2,1
53,0,70,0
88,13,0,2
38,7,81,8
78,23,8,6
78,17,6,2
50,0,45,6
85,0,59,8
67,0,57,8
80,48,16,1
99,39,0,2
37,0,98,5
58,9,13,6
8,33,100,8
100,52,33,9
88,0,34,7
61,0,33,6
19,35,95,8
23,32,82,8
100,70,39,9
96,71,0,5
91,38,1,2
66,1,1,2
68,0,67,8
100,78,35,9
56,0,38,6
79,21,16,6
59,91,2,9
96,75,0,9
85,42,6,5
42,13,92,0
33,22,89,8
76,32,25,4
100,53,0,3
39,15,89,8
99,51,23,3
84,46,9,3
44,0,46,6
92,69,41,9
78,46,24,4
44,58,38,4
77,49,25,4
79,43,5,3
0,44,100,0
100,57,0,9
79,0,35,7
94,13,22,0
92,25,0,2
0,66,88,0
85,0,29,7
86,45,8,3
51,47,32,4
73,39,1,3
69,16,0,2
100,74,26,7
52,18,25,4
60,0,68,8
64,70,4,9
62,20,10,6
77,42,0,3
83,17,26,7
55,0,39,6
39,12,100,0
0,40,100,0
70,0,35,7
57,0,45,6
72,0,40,7
48,16,98,5
87,21,1,2
89,48,0,3
100,41,0,2
38,11,85,0
80,0,58,0
82,17,4,2
87,54,0,5
68,0,37,6
91,47,11,5
100,64,0,9
74,33,1,2
59,0,34,6
68,0,36,7
15,27,100,0
66,0,4,2
71,0,28,7
66,1,0,2
64,39,39,4
43,70,32,4
41,10,100,5
72,4,0,2
100,61,20,1
68,0,56,8
81,44,0,3
49,78,43,4
60,63,0,9
84,50,17,1
47,54,29,4
67,16,8,2
49,0,37,6
83,44,8,3
62,0,65,8
51,0,38,6
51,0,28,6
2,42,100,0
0,42,100,8
68,0,63,8
76,0,53,7
100,51,1,2
70,17,0,2
38,0,88,5
91,74,23,1
88,74,25,1
60,69,9,9
100,69,7,9
26,35,100,8
70,8,24,6
56,23,26,4
98,48,10,3
62,40,25,4
67,28,2,2
50,0,53,8
97,23,7,1
57,0,41,7
52,83,35,4
89,40,2,9
71,5,6,2
76,25,3,2
66,0,48,7
94,55,10,3
100,37,17,0
100,76,25,7
98,62,0,5
0,46,100,0
67,0,47,7
63,0,34,7
6,36,100,0
100,40,4,7
73,71,3,9
100,29,4,1
74,21,0,2
67,0,8,2
5,37,100,0
70,68,0,9
45,65,39,4
100,62,12,3
66,79,0,9
100,59,0,9
61,0,32,7
78,70,1,9
100,22,7,1
96,71,0,5
44,80,0,9
68,45,21,4
68,7,28,6
83,47,0,9
87,57,13,5
100,68,22,1
90,38,0,3
50,0,37,6
40,13,100,0
0,69,65,0
79,21,0,2
71,24,7,2
66,0,34,6
65,74,0,9
100,74,41,9
71,67,0,9
76,0,2,2
0,32,95,0
45,53,40,4
96,64,0,5
75,90,30,9
100,7,19,7
72,41,19,4
46,46,28,4
42,35,100,5
0,60,94,0
100,51,0,3
70,52,1,9
57,3,14,6
89,74,6,9
62,0,41,7
100,64,20,1
77,17,22,6
3,100,47,0
63,3,0,2
82,51,0,3
73,19,25,6
45,29,33,4
68,0,16,7
100,65,0,9
100,74,37,9
81,74,4,9
70,5,2,2
74,42,0,3
83,2,32,7
76,49,0,3
74,45,15,1
84,50,3,3
38,50,37,4
57,40,34,4
29,18,94,0
62,32,20,4
100,28,19,2
100,41,16,7
100,31,0,2
85,42,4,3
96,57,0,5
0,72,87,0
48,29,32,4
92,71,25,7
42,8,32,7
97,74,23,1
94,0,2,2
100,31,5,1
53,0,62,0
76,45,15,1
100,0,7,1
91,17,3,1
0,48,100,0
100,96,24,7
69,37,1,3
78,60,2,9
89,39,0,5
100,75,0,9
0,70,95,0
83,38,0,3
100,5,0,1
75,0,55,0
29,16,99,5
92,0,33,7
94,56,16,5
68,9,3,2
2,33,100,0
59,0,52,7
59,36,22,4
79,40,0,3
19,25,100,0
19,23,100,0
100,33,21,7
77,31,0,3
76,51,26,4
5,34,99,0
30,17,98,5
24,25,83,5
97,26,14,7
91,55,18,1
46,40,29,4
65,0,38,7
21,23,100,0
83,0,43,7
75,44,14,1
89,48,9,3
82,43,1,3
100,21,2,1
49,0,91,5
87,17,5,2
53,0,90,5
62,1,12,2
57,1,11,2
92,78,25,9
83,71,2,9
81,26,7,2
93,68,0,5
70,1,1,2
70,0,43,7
90,57,8,5
3,36,94,5
84,3,5,1
72,16,0,2
39,12,97,5
32,33,95,5
93,42,6,3
100,40,0,1
100,37,38,7
44,0,94,5
100,24,4,1
75,30,0,3
79,47,4,3
81,47,0,3
71,22,0,2
96,90,22,7
100,32,1,1
100,28,18,2
89,43,0,3
100,57,9,3
100,60,20,1
100,36,2,1
70,0,49,7
97,19,3,1
83,12,0,2
100,25,1,1
84,13,2,2
100,0,36,7
40,25,100,5
88,5,34,7
40,13,85,5
80,18,7,2
100,25,7,2
70,0,31,7
46,17,99,5
67,0,34,7
