@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R7,9-10,14,17'

@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,98,75,25,1
17,0,42,99,5
0,29,0,30,6
14,71,16,95,0
44,11,4,0,2
42,14,25,6,2
100,95,76,25,1
100,86,70,19,1
20,84,33,28,4
100,90,79,28,1
77,72,0,27,7
15,0,42,84,5
34,14,0,43,7
56,100,31,100,0
78,100,48,100,0
83,95,61,0,9
43,0,66,42,9
59,32,0,42,7
64,17,0,97,5
73,100,45,100,0
68,100,34,0,3
18,59,0,64,0
11,71,50,22,4
12,0,41,88,5
9,17,56,25,8
83,100,79,30,4
62,82,45,0,3
0,50,28,27,4
81,100,71,4,9
24,6,37,100,5
65,79,36,0,3
43,0,25,100,8
76,70,40,0,1
53,77,40,0,3
40,30,60,3,5
76,100,61,87,0
93,55,41,0,2
0,71,45,21,4
50,33,13,8,2
100,94,0,71,8
0,54,21,34,4
65,0,5,85,5
15,6,43,98,5
59,17,0,40,7
0,58,0,66,0
75,100,51,83,0
0,38,45,100,8
0,44,0,31,6
44,22,29,2,2
73,100,45,100,0
77,42,31,0,2
48,0,8,94,5
26,80,100,32,9
40,58,14,0,1
0,42,0,42,6
88,60,8,25,7
46,93,42,6,3
13,39,0,26,6
76,34,0,15,2
38,0,13,92,5
39,100,55,23,4
77,100,72,26,4
0,46,0,34,6
41,81,19,87,0
0,57,2,35,6
66,84,44,0,3
27,6,35,83,5
80,100,61,86,0
81,60,60,20,1
88,97,40,6,3
100,82,74,20,1
100,79,75,26,7
54,16,15,34,7
88,88,70,18,9
85,75,63,8,1
47,0,0,92,5
68,34,27,0,2
50,58,40,0,3
6,0,16,23,6
50,32,59,5,5
0,36,0,38,6
45,37,90,19,9
70,47,19,7,1
100,88,86,27,1
22,73,17,100,0
36,0,25,97,5
67,30,1,41,8
12,4,9,21,6
63,48,0,37,7
100,85,64,18,9
71,13,23,100,8
69,90,61,6,9
100,85,75,24,1
1,11,0,19,6
78,73,3,26,7
76,64,4,30,7
31,79,11,92,0
62,2,0,96,5
21,99,8,30,6
68,56,32,1,2
28,81,80,0,9
100,89,83,28,1
42,32,0,35,7
30,0,49,39,9
70,66,0,41,7
89,100,77,85,9
6,51,46,0,5
0,36,0,34,6
0,48,39,100,8
15,25,0,33,6
68,15,25,100,8
6,0,12,17,6
95,81,59,3,1
94,26,0,91,5
44,100,44,33,4
56,45,0,40,7
74,100,62,0,9
91,79,61,19,1
94,56,25,9,2
98,64,26,41,7
57,0,0,94,5
70,75,0,39,7
73,48,34,5,7
63,99,30,100,0
15,0,45,100,5
7,57,0,65,0
9,0,34,100,5
89,100,62,90,0
38,0,24,99,8
38,88,14,87,0
85,72,50,0,3
85,100,54,100,0
32,82,4,81,0
20,66,0,79,0
56,0,0,90,5
37,94,22,39,4
0,20,2,29,6
78,55,13,26,7
57,0,0,92,5
50,47,29,4,1
62,95,30,100,0
93,57,60,15,3
22,0,30,100,8
100,88,75,25,1
0,83,34,34,4
44,96,58,33,4
70,100,64,31,4
17,0,26,90,5
0,71,72,25,9
36,100,44,36,4
84,100,61,90,0
71,94,34,5,3
0,12,4,27,6
1,47,0,39,6
68,100,48,33,4
28,0,53,1,5
36,69,42,0,3
37,59,5,40,8
30,0,9,91,5
13,39,54,0,8
0,32,0,32,6
54,100,75,26,4
8,57,0,42,6
65,39,4,35,7
30,0,16,3,2
25,0,65,35,9
55,97,39,0,3
0,51,0,40,6
57,97,22,80,0
19,72,21,33,4
57,59,0,41,7
69,41,29,0,2
60,16,33,2,2
100,62,100,15,9
36,100,38,26,4
48,29,0,10,1
0,7,45,100,5
0,27,20,21,4
54,28,61,2,5
39,0,0,18,2
100,90,65,0,9
60,23,0,99,5
0,8,6,20,6
0,31,0,37,6
15,45,44,0,8
58,49,0,37,8
51,100,34,31,4
70,74,0,57,8
54,34,0,21,7
59,92,64,0,9
35,79,13,85,0
24,0,10,0,2
59,25,0,41,7
40,85,19,89,0
100,50,76,44,4
35,80,10,92,0
56,39,0,49,7
23,67,54,0,5
27,75,6,71,0
52,0,0,94,5
65,100,44,0,3
8,2,34,96,5
58,92,25,100,0
100,93,74,23,1
58,26,12,8,2
68,70,34,1,3
35,0,22,78,8
61,64,58,17,1
40,87,24,100,0
68,22,0,94,5
28,73,53,32,4
30,82,6,100,0
14,81,37,22,4
50,39,0,34,7
73,46,34,0,2
51,100,45,0,3
72,100,44,100,0
88,73,9,28,7
16,78,25,24,4
95,100,86,32,4
74,39,0,34,7
47,36,0,35,7
56,29,22,0,2
28,63,41,9,3
58,89,25,100,0
71,49,46,2,2
61,100,36,0,3
43,91,70,0,9
0,42,0,60,0
0,84,84,16,9
0,56,34,32,4
0,56,39,26,4
79,85,35,0,3
60,60,86,13,9
0,30,0,58,0
91,77,21,35,7
73,100,32,0,3
81,100,37,0,3
67,64,0,32,7
83,100,55,42,4
68,100,37,100,0
62,64,0,40,7
18,100,42,36,4
63,37,0,32,7
63,33,0,43,7
74,55,0,45,7
100,68,68,22,1
100,96,81,27,1
50,21,39,0,2
78,76,33,0,3
61,30,0,39,7
26,0,56,34,9
4,12,40,100,8
31,0,35,17,2
46,92,22,100,0
18,81,6,72,0
81,44,32,14,7
47,47,0,36,7
58,100,31,99,0
100,96,93,31,1
79,100,32,0,3
81,85,61,0,9
100,76,75,26,1
73,58,8,21,7
54,74,38,0,3
93,100,88,33,4
52,100,46,30,4
6,20,0,30,6
63,80,40,0,3
48,71,0,52,8
0,49,0,56,6
86,59,18,32,7
67,100,90,33,9
80,76,25,0,1
27,32,0,35,6
18,0,22,11,6
63,100,42,99,0
30,24,35,100,8
8,57,0,66,0
100,94,66,22,7
100,56,100,85,0
66,100,54,0,9
40,80,96,30,9
100,88,62,21,7
0,62,99,25,9
46,3,2,0,2
54,27,21,0,2
15,71,6,42,6
65,62,9,0,1
61,42,5,2,1
68,100,78,23,9
100,88,81,25,1
34,21,36,100,8
63,24,0,56,8
80,42,12,19,2
57,71,0,55,8
67,37,23,0,2
68,78,43,0,3
73,62,0,32,7
31,0,18,0,2
54,100,80,22,9
26,72,58,0,9
9,0,30,94,5
69,29,20,19,2
86,100,55,84,0
87,62,40,0,2
6,62,1,67,0
57,100,51,2,3
2,56,0,40,6
3,36,23,20,4
25,28,57,0,5
50,100,49,0,3
74,100,42,0,3
39,100,50,22,4
100,67,69,23,1
86,73,75,25,1
71,100,48,100,0
8,0,40,100,5
100,77,79,26,1
7,79,7,35,6
46,44,10,5,1
53,31,26,1,2
0,12,0,24,6
30,78,44,0,5
23,91,73,29,9
43,100,37,35,4
0,46,49,100,8
35,5,24,100,5
9,54,0,41,6
100,99,65,6,9
34,32,0,25,6
53,52,33,100,8
0,0,0,22,6
43,6,30,1,2
7,40,35,100,8
29,0,14,3,2
6,56,0,30,6
74,100,75,21,9
75,100,90,34,4
52,100,49,29,4
100,100,66,48,4
5,53,38,21,4
60,100,71,29,4
58,42,58,9,5
28,80,16,93,0
31,0,19,0,2
69,48,47,13,3
100,94,82,27,1
20,74,76,6,9
60,36,0,33,7
47,2,0,24,2
61,43,0,37,7
36,79,2,77,0
0,57,37,29,4
66,30,5,19,2
51,30,36,100,5
0,3,0,35,6
100,100,74,25,1
63,32,33,0,2
63,27,0,33,7
85,100,72,27,4
100,68,79,49,4
95,100,87,29,1
50,100,35,32,4
32,66,60,7,5
72,100,64,0,9
94,95,52,0,9
83,71,60,20,1
47,97,38,0,3
58,31,0,38,7
59,45,0,40,7
82,64,0,38,7
37,77,29,100,0
34,86,30,33,4
31,0,16,5,2
76,73,43,0,3
0,52,35,41,4
100,85,18,27,7
84,100,64,71,0
80,100,75,38,4
71,56,34,0,3
1,0,15,19,6
59,30,12,6,2
60,58,25,2,1
52,62,38,1,3
100,84,74,23,1
11,65,6,82,0
100,75,25,34,8
80,61,49,12,3
65,100,66,27,4
84,100,100,35,4
61,97,30,100,0
81,95,39,0,3
15,0,36,100,8
19,77,100,28,9
59,17,19,17,2
0,0,2,18,6
39,3,34,0,2
19,7,73,39,9
0,44,0,49,6
0,54,0,43,6
38,72,51,0,5
38,56,0,6,1
75,100,55,100,0
73,93,68,22,1
65,50,0,37,7
9,0,41,95,8
68,47,0,52,7
69,2,0,91,5
71,46,23,24,7
100,42,0,69,8
99,71,0,30,7
100,71,78,27,1
62,84,51,0,3
14,61,0,36,6
0,39,0,63,0
80,41,6,28,2
0,3,39,89,5
46,68,37,0,5
93,86,67,16,1
54,53,34,3,1
0,29,0,23,6
82,69,55,0,9
20,64,56,0,5
55,100,44,0,3
100,94,56,50,4
0,69,0,39,6
14,46,0,31,6
100,85,75,25,1
12,44,19,37,8
86,100,57,0,9
0,55,42,0,5
51,13,86,34,9
100,70,79,51,0
100,92,62,0,9
83,100,43,100,0
41,73,51,0,9
61,55,0,40,7
78,19,0,82,8
42,85,27,100,0
37,94,44,26,4
0,49,0,43,6
94,96,73,0,9
56,68,2,34,8
40,22,0,14,1
88,100,73,22,9
78,100,38,100,0
100,82,75,25,1
64,100,29,100,0
71,0,9,92,5
83,100,57,95,0
0,41,0,31,6
50,0,0,93,5
19,70,0,23,6
63,100,49,73,0
38,0,16,86,5
77,100,28,9,3
44,2,19,99,5
66,73,44,8,3
50,8,20,100,8
53,100,73,30,4
57,96,50,0,3
97,100,75,25,9
99,100,68,100,0
41,59,47,0,3
79,58,52,1,2
75,77,47,1,2
24,80,56,10,3
0,25,4,25,6
29,75,0,78,0
54,92,27,100,0
41,62,39,100,8
46,0,72,43,9
0,34,37,100,8
61,22,10,19,2
21,73,41,24,4
42,4,14,94,5
70,42,28,27,7
100,89,66,15,9
0,42,0,33,6
57,51,51,2,3
48,0,0,98,5
36,90,79,6,9
78,67,46,0,1
34,67,65,0,9
40,1,15,7,2
51,48,29,2,1
60,96,33,100,0
58,100,55,42,4
60,5,28,100,8
100,68,75,25,1
66,76,44,3,3
81,88,31,0,1
33,83,74,6,9
44,20,0,44,7
43,12,13,99,5
18,12,75,30,9
62,43,33,0,2
41,84,25,86,0
0,51,35,35,4
100,73,75,25,1
12,4,17,20,6
100,84,79,34,4
73,100,35,0,3
0,0,10,14,6
100,82,13,31,7
36,0,0,13,2
69,88,88,6,9
49,11,1,1,2
54,12,5,0,2
51,67,45,0,3
0,66,78,28,9
90,60,64,21,1
76,20,9,96,8
18,82,18,96,0
61,60,50,7,3
100,80,78,26,1
81,46,5,24,2
100,100,70,24,7
28,92,16,42,8
30,80,100,34,9
100,88,75,25,1
42,31,64,0,8
0,36,0,38,6
53,0,6,96,5
33,37,47,7,5
3,0,8,18,6
86,76,2,30,7
11,49,0,24,6
94,11,0,91,5
57,100,35,45,4
66,60,0,31,7
0,27,38,100,8
47,0,6,20,2
3,0,16,24,6
62,45,48,9,2
51,100,84,21,9
14,43,0,28,6
7,48,27,21,4
33,0,20,6,2
59,40,56,0,3
59,82,45,7,3
30,0,11,4,2
0,38,0,30,6
89,100,95,33,1
81,24,22,100,8
70,89,71,18,9
92,100,74,38,4
100,69,71,21,7
51,0,0,88,5
0,33,3,19,6
39,95,100,31,9
14,17,42,100,8
31,4,27,4,2
56,0,4,94,5
7,0,18,14,6
79,100,33,0,3
38,0,7,21,2
75,94,95,6,9
29,0,7,1,2
58,54,0,43,7
80,43,30,0,2
46,79,84,28,9
26,64,46,10,8
74,6,6,91,5
90,100,88,30,1
0,54,23,26,4
36,82,100,33,9
65,100,67,34,4
100,71,75,23,7
69,63,1,23,7
100,84,74,24,1
100,92,71,17,9
46,97,27,100,0
57,39,0,36,7
88,89,0,62,8
0,57,24,25,4
68,56,64,5,1
62,51,37,0,1
5,54,0,32,6
52,100,70,71,0
85,100,86,29,1
48,35,32,4,1
27,100,76,31,9
1,36,0,47,6
84,52,57,10,3
96,100,63,93,0
61,45,8,4,1
62,97,38,0,3
100,92,87,37,4
25,100,82,0,3
5,0,36,100,8
30,16,0,51,8
100,92,75,25,1
74,89,56,0,9
52,95,28,100,0
17,0,35,91,5
36,6,0,3,2
54,26,0,39,7
62,0,6,100,5
55,26,0,61,8
9,0,27,26,6
24,32,0,28,6
12,48,62,0,5
56,72,71,8,9
57,40,44,15,1
73,64,51,9,2
93,98,63,0,9
43,35,45,14,1
100,96,80,28,4
46,22,34,0,2
19,64,4,73,0
2,0,12,26,6
40,26,45,14,1
0,29,0,36,6
33,81,68,9,9
65,100,60,32,4
40,49,39,0,5
87,100,59,0,9
41,41,18,0,1
33,10,0,44,7
40,78,20,98,0
100,85,75,24,1
55,24,38,0,2
50,90,29,100,0
70,71,39,0,3
66,37,30,32,7
70,50,0,46,7
50,95,31,87,0
60,35,0,32,7
65,100,62,21,4
94,60,27,5,2
0,18,41,100,8
16,29,0,19,6
16,0,34,100,8
55,100,32,0,3
99,69,33,33,7
0,46,0,43,6
69,62,49,7,3
55,100,80,5,9
5,27,0,29,6
91,90,55,11,9
22,0,2,4,2
40,0,23,71,5
61,100,68,26,4
29,22,4,19,6
0,8,19,27,6
100,100,100,55,0
51,14,0,13,2
60,36,38,0,2
62,100,97,26,7
0,23,39,23,4
49,27,0,29,7
100,58,0,73,8
53,53,41,5,3
58,37,12,2,1
100,81,75,25,1
70,97,51,0,3
30,0,16,0,2
31,0,14,1,2
71,98,0,51,8
70,67,3,3,1
25,0,19,81,8
0,41,0,43,6
33,1,14,94,5
6,64,0,88,0
27,14,0,2,2
100,87,71,23,1
29,0,15,0,2
82,16,19,87,8
85,100,64,99,0
55,93,49,0,3
53,38,44,15,1
67,39,0,74,8
78,63,53,5,3
57,55,27,3,1
19,22,54,16,5
54,6,0,54,8
38,12,13,0,2
0,6,30,91,8
53,100,39,0,3
0,3,0,30,6
9,49,0,60,0
74,97,86,12,9
0,36,41,100,8
4,0,19,13,6
19,69,0,64,0
31,0,19,0,2
74,98,39,100,0
0,88,79,37,9
0,10,0,41,6
20,70,64,0,5
57,96,81,27,9
74,100,79,32,4
0,40,0,42,6
51,4,35,7,2
31,0,12,89,5
32,0,22,0,2
74,67,0,32,7
0,21,0,47,6
100,71,45,0,7
32,0,12,0,2
34,100,32,32,4
6,55,0,45,6
41,10,0,8,2
58,0,0,76,8
45,16,11,0,2
67,97,35,0,3
74,38,32,34,7
1,0,5,25,6
76,7,0,84,5
91,100,70,44,4
58,72,73,6,9
42,86,0,47,8
12,53,62,6,5
45,35,20,18,6
49,51,11,5,1
16,0,38,85,5
29,34,23,34,8
69,51,49,15,1
1,72,36,36,4
39,79,91,31,9
0,42,62,10,5
38,38,70,0,5
67,56,0,29,7
51,32,11,22,7
89,8,0,65,8
36,89,49,0,3
48,24,0,35,7
72,90,63,0,9
11,62,64,4,5
15,69,72,0,5
7,44,0,35,6
35,3,22,59,7
43,100,45,30,4
100,86,78,27,1
71,36,12,12,2
52,44,0,36,8
79,15,10,74,8
7,86,42,24,4
63,100,98,29,7
48,41,0,45,7
15,0,31,27,6
54,0,2,100,5
50,36,50,16,1
2,58,0,44,6
63,43,0,40,7
42,20,0,39,7
80,86,50,7,3
36,38,22,5,1
100,76,74,46,4
100,88,63,20,1
41,100,40,33,4
100,68,34,0,2
57,58,22,2,1
100,40,0,84,8
66,74,46,7,3
11,58,0,60,0
11,0,21,16,6
81,43,40,5,2
30,0,16,2,2
50,93,70,29,4
76,58,0,55,7
70,100,41,100,0
50,71,47,7,3
73,64,0,35,7
57,20,0,69,8
50,100,35,31,4
32,59,60,19,5
20,66,61,0,5
29,88,68,0,5
0,54,100,39,9
71,36,0,55,7
11,0,27,18,0
100,89,69,43,4
15,80,0,91,0
38,100,55,23,4
0,33,1,28,6
86,100,57,92,0
49,71,0,59,8
37,100,47,24,4
94,69,0,48,7
80,91,78,0,9
64,100,45,0,3
78,100,57,100,0
62,41,0,41,7
59,100,44,2,3
61,67,50,2,3
0,27,34,18,4
65,100,76,27,4
100,38,0,78,8
72,100,34,100,0
1,0,62,41,9
32,25,62,0,5
78,100,100,29,7
13,0,32,100,8
74,100,50,0,3
95,100,76,14,9
54,9,12,97,5
51,44,0,39,7
45,26,0,34,7
62,43,0,37,7
50,43,0,44,7
48,0,18,94,8
100,72,70,24,7
38,13,35,1,2
48,100,40,28,4
65,100,37,0,3
69,41,22,2,2
48,43,24,6,1
0,38,0,33,6
0,33,0,32,6
0,23,36,100,8
53,42,0,37,7
96,87,92,0,9
49,47,26,5,1
14,83,0,55,6
8,0,7,25,6
76,91,43,0,3
49,48,0,42,7
0,17,0,22,6
44,15,30,0,2
31,86,21,99,0
61,34,8,7,2
69,27,0,50,8
54,95,75,0,9
25,29,79,34,9
97,100,88,29,1
35,0,19,0,2
65,84,65,0,9
50,38,44,14,1
40,0,8,0,2
62,87,45,0,3
62,100,22,98,0
92,100,87,21,7
0,10,6,24,6
45,0,2,79,5
44,98,23,100,0
27,77,13,86,0
24,4,25,0,2
53,100,44,0,3
0,17,31,21,4
100,92,83,28,1
73,39,20,18,2
31,28,72,35,9
47,33,44,15,1
97,100,40,0,9
62,100,61,30,4
0,43,61,7,5
37,90,38,27,4
7,0,15,25,6
93,0,15,86,8
100,100,78,0,9
52,100,45,29,4
0,86,63,35,9
55,33,7,2,1
62,75,72,0,9
27,13,46,14,1
46,25,31,4,2
35,0,11,0,2
67,100,42,100,0
77,52,0,45,7
49,36,27,4,1
60,100,43,96,0
55,0,0,91,5
58,88,63,0,9
79,95,30,0,5
60,40,50,17,1
100,90,75,25,1
42,12,8,0,2
39,70,55,13,5
99,100,76,39,4
24,13,36,97,5
100,77,64,21,1
68,100,56,37,4
38,100,51,23,4
53,100,47,0,3
51,46,20,6,1
65,41,0,38,7
52,100,31,32,4
94,100,75,47,4
62,61,43,0,3
85,65,2,28,8
47,81,47,0,3
28,0,13,1,2
100,84,75,25,1
65,88,41,5,3
73,51,51,16,1
39,5,11,2,1
11,78,69,15,9
9,40,38,100,8
88,100,91,24,7
62,100,42,32,4
71,97,41,0,3
38,53,46,10,3
68,68,0,40,8
84,57,35,0,2
100,90,65,7,9
39,0,1,0,2
0,46,40,100,8
42,0,0,51,8
28,68,10,84,0
41,41,47,1,1
57,44,0,49,7
79,89,79,3,9
100,75,79,38,4
20,82,40,25,4
58,97,47,0,3
47,44,18,4,1
77,66,0,62,8
88,59,21,25,7
42,0,26,92,8
86,63,0,45,8
67,100,36,79,0
100,97,87,28,1
63,100,31,0,3
100,51,8,84,8
2,45,0,62,0
52,23,0,32,7
44,26,73,0,5
23,69,6,92,0
59,100,41,0,3
73,86,51,0,3
0,11,30,94,8
52,59,0,54,8
56,100,0,43,8
69,100,44,100,0
100,47,0,55,8
100,86,34,21,7
31,0,9,0,2
46,4,0,48,8
4,86,48,25,4
81,59,57,9,3
82,100,46,100,0
78,97,36,0,3
82,100,48,100,0
48,23,0,41,7
38,52,48,5,3
24,80,61,8,5
60,47,25,0,1
67,95,39,0,3
38,18,33,100,8
57,100,46,0,3
80,79,0,29,7
65,47,0,52,7
41,59,49,100,8
95,100,82,16,7
79,67,0,48,8
51,50,20,4,1
66,100,32,100,0
12,66,15,93,0
