@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,8-9,13,16-17'

@attribute At5 numeric
@attribute At8 numeric
@attribute At9 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
10,31,29,51,72,8
78,71,60,9,6,2
37,51,100,58,0,4
44,40,0,43,32,6
97,62,81,40,32,7
100,82,70,14,0,1
90,57,100,49,1,3
80,100,80,47,0,1
97,47,67,33,35,7
93,98,90,62,0,1
76,0,16,7,100,5
87,48,60,53,37,7
51,60,43,49,0,5
83,74,45,100,38,8
100,97,0,81,0,9
48,30,25,58,28,6
19,8,100,55,82,0
19,35,88,42,88,8
76,100,81,79,0,1
85,60,88,37,65,9
100,39,15,25,82,8
0,0,78,61,70,0
94,50,100,44,9,3
100,0,20,65,73,8
2,26,41,52,6,6
17,28,70,81,0,4
62,75,23,46,0,1
18,12,65,53,31,6
51,0,0,38,98,5
50,51,6,60,0,2
50,14,50,78,75,8
47,0,0,100,100,8
88,100,34,81,0,9
48,90,100,91,0,1
16,51,48,47,0,5
63,93,81,39,0,7
65,0,7,29,97,5
40,28,100,31,54,0
0,51,96,77,0,4
50,16,10,59,53,7
18,45,100,68,0,4
0,18,75,70,0,4
71,100,97,76,0,1
60,30,26,50,4,1
96,88,85,54,0,1
53,35,2,50,0,2
90,94,84,52,28,9
63,33,89,14,16,0
68,92,100,49,6,9
95,62,73,59,9,3
88,100,71,27,0,1
93,57,100,46,2,3
100,100,14,78,0,9
69,58,82,66,1,3
100,100,30,70,0,9
56,59,34,66,5,2
75,0,12,36,100,5
0,0,81,98,100,0
40,0,100,40,87,0
66,31,96,12,59,0
76,90,0,97,0,9
75,51,14,51,0,2
64,9,50,73,80,8
58,88,72,69,0,3
74,61,55,19,5,1
55,92,62,78,0,1
1,25,93,75,0,4
42,57,86,58,0,9
26,66,81,33,0,4
0,39,58,86,0,4
86,44,55,38,42,7
56,61,40,69,4,2
74,9,21,24,100,5
39,3,100,32,67,0
100,51,80,33,34,7
0,0,86,78,96,0
0,40,97,86,0,4
80,61,90,50,15,3
0,17,51,92,39,6
96,100,78,65,0,1
5,37,60,80,0,4
6,34,51,35,72,8
18,19,45,52,13,6
77,65,92,7,63,9
95,69,95,50,12,3
0,29,100,65,0,4
47,10,100,35,62,0
12,25,43,61,29,6
8,13,100,20,25,0
58,20,100,23,60,0
100,53,37,45,0,2
100,62,62,50,0,3
49,0,0,53,100,5
62,57,70,59,4,3
32,5,100,38,76,0
38,76,70,75,0,9
98,0,15,100,86,8
15,53,100,85,0,4
73,0,0,39,98,5
80,31,60,56,50,7
42,13,100,11,62,0
18,35,65,91,0,4
83,74,59,44,3,5
0,100,76,68,0,9
40,0,0,40,100,5
86,83,61,81,0,9
58,37,0,52,7,2
60,100,86,95,0,1
100,100,10,80,0,9
100,100,0,57,0,9
90,67,89,53,0,3
61,91,64,26,0,9
0,45,89,54,0,4
54,18,0,61,9,2
10,37,100,69,0,4
4,59,74,65,0,9
86,97,87,80,0,1
91,36,58,63,34,7
0,20,50,57,3,6
0,42,94,72,0,4
35,15,10,30,100,5
18,50,41,72,0,4
4,15,61,38,0,6
87,51,88,52,0,3
20,100,100,48,0,9
2,47,100,46,0,4
36,0,2,63,100,5
0,0,81,66,63,0
49,0,10,100,100,8
66,48,10,52,2,2
100,62,28,11,39,7
39,52,54,74,19,0
100,64,69,47,5,3
73,0,9,92,95,8
42,0,7,51,96,5
66,40,16,56,7,2
4,42,61,87,0,4
100,0,31,10,100,5
17,0,100,62,90,0
78,100,84,54,0,1
2,0,92,63,98,0
94,42,38,47,1,2
63,21,31,50,58,7
43,56,73,38,31,5
100,53,77,24,33,7
66,28,0,53,0,2
7,23,47,58,15,6
41,0,13,35,100,5
63,0,3,100,95,8
78,0,15,100,71,8
94,63,84,47,25,7
0,0,91,63,74,0
100,83,30,36,6,5
88,0,17,21,100,5
19,0,94,67,83,0
51,0,100,20,43,0
90,36,57,32,49,7
42,100,100,48,0,1
16,0,100,52,90,0
87,25,21,8,100,5
15,32,28,65,14,6
100,88,12,71,0,5
0,0,94,58,67,0
98,88,29,38,0,5
67,36,41,33,45,7
95,51,73,55,8,3
13,42,100,43,0,4
10,0,99,56,80,0
0,2,76,40,11,6
78,65,28,48,0,2
0,62,100,42,0,4
0,50,83,83,0,9
50,0,0,48,100,5
71,100,88,63,0,1
54,0,0,49,100,5
100,85,59,16,0,1
100,60,79,44,40,7
26,59,5,0,0,1
100,97,0,73,58,8
83,53,100,31,18,3
53,100,76,34,0,1
43,54,6,40,26,6
1,34,30,41,86,8
5,0,100,59,100,0
61,31,31,46,47,7
1,0,88,60,70,0
0,40,100,58,0,4
34,89,84,64,19,9
5,28,67,95,0,4
17,24,24,73,42,6
54,50,55,49,4,1
1,14,61,50,21,6
22,0,100,37,57,0
0,100,99,88,0,9
92,77,75,85,0,3
45,29,52,21,98,8
0,0,70,95,100,0
56,85,99,46,4,9
63,56,67,0,0,1
68,50,39,50,0,1
100,65,44,71,0,3
71,39,69,60,55,7
0,9,66,98,93,0
52,0,2,44,100,5
30,100,90,61,0,7
87,100,34,63,18,5
52,34,3,51,1,2
46,82,100,40,0,9
73,98,89,82,0,1
45,13,91,41,11,6
56,0,0,43,100,5
0,5,53,100,100,0
47,90,100,51,0,9
30,55,100,64,0,4
67,65,59,34,0,1
52,45,5,50,5,2
88,44,32,39,40,7
100,95,32,72,16,5
0,47,88,84,0,4
0,38,99,61,0,4
49,6,16,55,31,7
0,36,66,67,91,8
100,72,87,47,3,3
0,47,96,98,0,4
78,12,7,15,100,5
55,27,38,59,45,7
17,75,100,58,0,9
0,64,75,84,0,9
40,27,100,43,84,0
52,57,17,0,0,1
14,63,91,69,18,9
11,0,100,55,77,0
35,43,0,41,25,6
34,31,0,81,23,6
0,41,100,92,0,4
53,15,30,49,76,8
74,100,82,40,0,1
0,0,55,100,100,0
22,100,100,67,0,7
49,47,24,53,5,1
0,0,76,87,98,0
14,24,35,43,16,6
61,99,95,56,7,9
42,45,47,50,6,1
15,0,100,54,90,0
0,46,39,100,0,4
0,53,100,71,0,4
46,76,49,46,3,2
0,27,85,80,0,4
54,4,0,78,89,8
100,39,71,20,27,7
9,0,99,65,87,0
57,59,25,67,21,2
0,40,100,43,0,4
45,61,45,34,5,1
39,100,79,38,0,7
85,63,71,19,36,7
66,57,35,60,0,2
100,0,47,56,76,8
19,0,100,45,78,0
61,100,100,68,0,1
100,10,12,8,100,5
43,0,2,49,100,5
38,83,99,56,0,9
25,20,38,61,28,6
100,40,58,28,43,7
20,28,24,100,33,6
83,68,44,17,0,1
84,55,55,14,0,1
4,20,48,67,36,6
67,40,36,49,7,1
35,47,2,32,21,6
0,0,79,76,100,0
34,33,53,46,71,8
20,22,37,46,26,6
81,69,90,53,23,7
61,9,42,68,74,8
45,59,75,35,0,5
18,100,90,53,0,9
26,56,99,72,0,9
42,40,41,51,10,1
1,100,82,91,0,9
66,81,98,58,6,9
60,47,0,51,9,2
22,37,76,40,64,8
62,0,0,100,100,8
85,58,10,48,0,2
59,44,54,46,0,1
34,33,25,76,26,6
65,100,99,81,0,1
100,80,80,28,0,1
62,34,0,52,0,2
100,5,1,18,100,5
13,53,100,49,0,4
81,6,36,51,32,7
66,44,55,57,7,1
39,49,84,34,8,5
32,28,22,40,19,6
100,16,20,8,100,5
91,47,13,46,5,2
100,17,25,4,97,5
100,72,67,52,0,3
13,10,96,55,78,0
37,12,100,37,78,0
0,32,85,82,0,4
19,96,100,67,0,7
72,68,38,45,3,2
80,84,62,83,0,9
0,36,85,86,0,4
73,72,48,55,0,2
67,80,94,88,0,3
0,35,100,60,0,4
44,72,95,61,16,9
43,66,50,31,0,5
52,73,35,83,5,5
100,34,26,9,42,7
89,79,62,53,37,7
21,19,50,52,15,6
81,26,38,46,39,7
27,33,46,66,94,8
0,0,73,84,100,0
35,37,67,65,0,4
49,43,0,53,13,2
0,69,85,85,0,9
19,33,21,100,20,6
12,40,71,35,89,8
99,62,100,47,15,3
0,55,43,100,0,4
85,2,0,12,100,5
31,69,71,67,0,9
68,65,79,59,0,3
0,33,100,55,0,4
15,0,100,49,75,0
46,39,0,69,22,2
56,81,100,40,20,9
69,82,100,41,21,9
12,30,39,59,35,6
8,0,98,55,67,0
43,90,92,51,9,9
34,0,0,100,79,8
53,21,20,53,69,8
0,47,100,63,0,4
53,50,7,63,4,2
5,0,100,23,30,0
36,7,100,32,62,0
49,30,20,51,10,6
2,58,88,62,0,9
60,31,50,64,48,7
55,0,4,100,98,8
0,46,100,53,0,4
52,0,0,100,99,8
36,0,0,100,98,8
24,48,57,11,56,8
0,0,91,71,99,0
66,34,31,39,41,7
17,0,100,37,67,0
67,0,29,100,86,8
95,48,58,17,33,7
26,21,38,57,29,6
39,30,0,67,20,2
72,20,34,52,45,7
73,51,100,32,9,3
64,0,0,39,94,5
92,1,0,45,100,5
90,66,64,56,0,3
0,9,95,59,65,0
21,30,62,56,100,8
0,0,94,38,44,0
81,81,100,48,0,9
23,100,100,59,0,7
46,46,0,59,11,2
81,51,100,56,4,3
23,28,19,56,15,6
22,44,47,26,62,8
0,37,88,75,0,4
77,38,51,25,23,7
17,12,93,61,83,0
56,5,36,100,80,8
0,0,85,77,99,0
9,37,100,82,0,4
41,15,99,8,28,0
100,33,59,10,49,7
57,21,22,48,40,7
24,57,94,61,2,9
16,35,72,56,84,8
77,72,61,55,27,7
0,29,100,68,0,4
100,66,61,44,37,7
50,59,28,69,8,2
27,62,34,41,0,5
67,87,0,51,36,0
35,100,88,52,0,7
71,0,6,100,90,8
77,58,98,58,0,3
58,0,3,46,99,5
85,87,99,64,0,9
34,36,15,68,28,6
97,0,27,100,91,8
68,33,48,39,58,7
17,31,26,40,21,6
9,7,100,48,73,0
52,0,2,37,100,5
0,34,95,68,0,4
33,62,0,61,42,6
24,50,0,63,35,6
56,91,94,56,20,9
26,21,9,50,84,8
48,12,6,45,99,5
100,90,5,47,0,5
100,70,51,63,0,3
93,42,94,43,20,3
13,60,100,40,0,4
11,50,100,54,0,4
73,59,72,46,0,5
18,62,22,42,0,5
61,44,0,58,14,2
0,56,100,47,0,4
11,37,97,51,0,4
46,69,0,76,62,0
21,62,74,58,0,4
52,41,0,66,23,2
16,0,100,60,89,0
50,44,19,67,0,2
0,53,97,38,72,8
0,37,100,56,87,8
97,51,45,45,0,2
75,50,0,50,0,2
45,90,100,42,31,9
15,43,95,67,0,4
87,85,100,46,0,9
100,0,18,100,99,8
90,96,26,77,16,5
92,55,100,41,0,3
18,0,100,44,68,0
0,0,91,55,71,0
23,100,100,57,0,7
36,11,100,14,42,0
80,53,100,34,13,3
88,23,19,39,96,8
10,20,45,62,38,6
0,66,76,66,0,9
0,29,100,60,0,4
21,24,41,50,44,6
77,53,80,52,14,3
98,41,45,100,30,7
62,38,0,64,16,2
58,43,2,55,0,2
0,50,100,62,0,4
36,73,93,62,19,9
11,19,46,59,26,6
100,69,90,49,7,3
43,0,22,100,89,8
0,0,76,74,85,0
0,28,88,63,0,4
100,70,73,34,31,7
94,45,28,51,0,2
0,100,100,86,0,9
100,26,36,78,38,7
12,66,86,67,0,9
100,57,58,37,45,7
22,42,3,73,42,6
49,0,100,52,91,0
100,83,11,45,13,5
63,47,0,54,14,2
58,18,31,46,46,7
33,34,98,29,86,8
16,23,31,87,27,6
50,0,2,40,100,5
18,37,78,44,92,8
25,100,100,71,0,7
38,26,36,64,46,6
64,0,10,39,98,5
28,40,8,72,37,6
40,32,67,48,83,8
1,30,32,100,89,0
100,63,90,42,12,3
52,69,100,54,0,9
64,31,0,52,0,2
100,70,60,61,0,3
23,100,77,59,0,9
46,99,100,49,0,9
33,40,0,83,32,6
69,46,0,61,15,2
0,24,96,91,0,4
70,48,100,42,13,3
0,0,80,80,100,0
24,34,0,65,23,6
28,34,38,74,21,6
17,32,21,52,22,6
65,0,0,87,100,8
40,74,88,31,0,5
83,52,100,37,10,3
8,17,51,48,21,6
80,48,100,40,6,3
31,42,0,69,24,6
91,58,100,44,0,3
100,69,37,14,3,2
10,20,41,91,33,6
0,0,77,96,100,0
100,66,38,6,34,7
11,26,35,84,36,6
66,46,0,61,20,2
96,59,80,37,25,7
72,25,0,62,16,2
32,31,24,34,22,6
90,39,76,46,37,7
58,5,0,60,65,8
58,0,5,41,100,5
33,36,17,39,62,8
0,37,78,68,85,8
100,75,80,80,0,3
20,34,5,100,27,6
24,0,100,43,77,0
17,39,72,60,92,8
65,38,61,62,46,7
11,23,35,92,34,6
25,28,13,46,10,6
63,0,34,100,95,8
28,26,41,54,6,6
37,51,0,31,11,6
72,33,0,64,13,2
57,84,74,71,0,2
69,30,33,19,43,7
80,22,34,37,42,7
0,100,100,72,0,7
50,0,27,100,100,8
59,35,41,55,46,7
61,37,5,50,1,2
27,31,64,55,100,8
100,40,20,74,27,7
42,38,0,52,32,6
7,15,50,83,46,6
