@relation penbased

@attribute At1 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
29,43,33,100,57,92,0,0
0,62,11,100,43,100,0,0
82,100,5,34,0,55,85,0
23,53,20,100,35,100,9,0
35,80,0,55,3,75,61,0
11,34,31,100,60,94,3,0
100,100,12,30,0,58,66,0
34,40,30,100,60,80,7,0
37,89,0,92,11,100,9,0
32,41,46,100,66,88,0,0
33,78,1,82,6,85,28,0
36,66,0,85,19,89,15,0
79,90,2,46,0,70,73,0
18,62,22,100,49,94,17,0
56,79,0,66,15,93,38,0
39,56,31,100,38,100,0,0
14,46,18,92,25,100,32,0
80,100,15,34,0,56,75,0
67,89,0,49,0,68,67,0
32,49,32,100,41,100,0,0
40,66,5,98,26,100,6,0
31,84,16,100,19,100,6,0
27,62,0,86,17,93,33,0
16,56,21,100,22,98,25,0
30,64,10,89,25,100,25,0
35,2,81,81,100,49,0,0
62,91,0,55,0,78,63,0
34,70,1,100,23,99,0,0
78,85,0,59,0,65,79,0
94,100,23,19,0,50,89,0
42,70,0,92,22,100,17,0
18,67,8,100,25,100,5,0
10,44,33,100,65,74,32,0
36,67,0,85,29,100,15,0
48,62,0,89,29,100,4,0
11,46,12,88,25,100,34,0
26,25,57,100,68,88,0,0
31,57,4,100,33,100,16,0
42,64,0,100,34,100,4,0
12,31,30,100,27,100,39,0
47,62,5,100,24,98,0,0
44,74,0,78,13,91,32,0
37,66,9,100,31,99,0,0
63,91,0,59,0,64,86,0
55,78,0,83,17,97,21,0
31,70,0,82,23,99,31,0
79,86,0,53,0,63,76,0
7,25,36,100,49,100,17,0
59,92,0,60,0,74,61,0
16,43,25,100,35,100,13,0
25,48,13,100,61,73,10,0
68,100,0,57,0,66,40,0
13,44,15,100,38,100,0,0
43,64,0,90,22,99,15,0
78,88,0,55,0,67,51,0
77,90,24,100,43,72,0,0
84,79,0,62,26,100,15,0
45,67,0,82,14,93,32,0
32,91,0,62,0,73,45,0
87,76,0,77,23,100,23,0
32,68,0,85,27,100,20,0
17,63,6,95,22,100,25,0
13,33,40,100,67,68,29,0
29,33,39,100,54,100,0,0
35,68,0,73,10,80,55,0
37,59,0,78,25,100,30,0
3,45,16,100,46,100,14,0
98,100,33,1,9,25,100,0
45,71,13,100,34,100,0,0
39,77,0,78,4,82,28,0
96,81,42,0,20,20,100,0
41,65,0,77,23,100,41,0
17,45,26,100,48,99,23,0
11,45,21,100,43,100,0,0
26,37,32,100,42,100,0,0
8,50,12,96,28,95,11,0
0,26,49,100,60,100,8,0
28,71,0,74,21,100,24,0
20,55,0,79,23,92,35,0
52,73,10,100,24,100,0,0
0,11,49,100,78,72,16,0
59,68,24,100,42,63,0,0
38,52,14,100,51,83,0,0
49,70,0,89,20,100,35,0
22,60,17,100,25,100,21,0
20,39,22,100,37,100,14,0
2,8,41,100,80,69,11,0
29,61,8,100,33,91,18,0
40,73,0,74,6,77,46,0
40,66,0,78,16,95,39,0
15,46,20,100,33,100,16,0
4,35,17,93,43,100,21,0
37,69,0,84,18,96,27,0
44,62,0,82,26,100,17,0
22,35,32,100,69,65,9,0
55,90,0,73,0,80,32,0
35,70,0,77,12,92,41,0
42,30,55,100,77,79,0,0
0,58,19,100,29,100,16,0
35,65,0,79,18,97,37,0
15,40,18,93,44,100,16,0
17,47,31,100,50,100,3,0
19,43,26,100,46,100,0,0
26,74,1,80,10,92,46,0
39,64,4,86,27,100,18,0
34,84,0,75,3,86,34,0
50,80,0,76,16,100,29,0
17,56,12,100,36,100,1,0
38,73,0,78,3,79,44,0
11,48,17,100,46,92,13,0
81,82,0,70,16,100,47,0
25,63,0,87,16,93,25,0
41,50,0,82,34,100,15,0
42,69,0,85,24,100,21,0
34,77,11,100,17,83,34,0
11,38,21,100,37,100,5,0
66,70,0,97,28,100,18,0
82,100,0,62,0,90,47,0
2,79,0,91,20,100,17,0
35,65,4,95,24,100,5,0
15,35,15,88,19,85,45,0
30,43,19,100,36,100,0,0
35,76,0,91,17,97,8,0
14,32,34,100,47,100,0,0
29,60,8,100,35,100,0,0
20,27,36,100,60,85,10,0
40,95,0,83,10,100,19,0
0,42,17,100,31,100,17,0
15,36,37,100,63,82,0,0
0,14,38,100,55,100,9,0
30,77,0,82,6,82,26,0
35,67,4,100,18,97,10,0
16,48,23,100,34,100,0,0
97,100,17,36,0,56,88,0
45,78,0,83,21,100,3,0
32,51,2,93,23,100,23,0
27,95,0,79,4,96,24,0
16,30,27,100,49,100,24,0
16,28,37,100,68,88,0,0
17,27,35,100,47,100,2,0
23,46,6,89,29,100,25,0
24,45,17,100,35,100,2,0
40,66,0,81,19,87,19,0
33,47,13,100,54,76,25,0
31,55,14,100,29,100,3,0
14,27,38,100,55,100,9,0
18,43,34,100,67,73,0,0
52,72,0,69,8,81,49,0
25,31,47,100,50,100,0,0
61,78,0,72,10,88,44,0
97,100,13,41,0,56,68,0
31,62,2,78,20,98,37,0
67,92,0,49,0,60,70,0
27,42,16,100,40,100,0,0
17,59,18,100,42,100,0,0
48,66,0,93,38,100,0,0
19,37,31,100,71,75,7,0
28,63,0,73,24,89,30,0
15,32,35,100,61,86,13,0
52,63,0,73,16,96,48,0
27,50,13,100,44,100,13,0
11,25,46,100,61,100,0,0
63,89,0,62,12,95,54,0
27,62,0,83,30,100,19,0
22,37,37,100,51,100,0,0
59,74,0,81,21,98,35,0
86,99,19,31,0,53,78,0
49,69,0,74,19,94,36,0
46,71,0,76,20,99,39,0
62,91,0,55,0,60,79,0
19,40,9,99,38,100,2,0
98,100,12,37,0,63,92,0
23,48,10,91,23,97,31,0
15,56,13,88,22,100,34,0
18,63,16,100,40,100,0,0
27,57,6,100,30,100,11,0
58,64,0,75,27,100,33,0
4,27,34,100,34,100,20,0
22,75,4,100,36,100,21,0
28,25,51,100,69,100,0,0
78,100,0,46,0,59,87,0
31,61,0,77,18,85,37,0
51,63,0,100,37,100,20,0
38,59,0,87,30,100,11,0
51,86,0,73,0,82,42,0
0,97,30,72,0,100,36,0
20,17,58,100,65,98,0,0
21,41,23,100,39,100,0,0
51,73,0,63,2,72,66,0
75,97,0,45,0,62,85,0
36,50,6,97,30,100,24,0
80,77,10,42,0,60,77,0
71,69,0,76,18,95,31,0
83,100,17,20,0,36,91,0
21,35,35,100,45,100,0,0
35,42,11,100,41,100,9,0
10,45,20,99,31,100,16,0
31,56,12,100,35,90,0,0
71,88,0,64,11,95,38,0
74,100,0,78,0,88,8,0
25,39,15,98,36,100,7,0
73,85,0,70,20,99,31,0
58,81,0,81,6,92,29,0
29,68,9,90,10,91,30,0
38,60,0,99,25,100,17,0
31,52,6,87,23,100,47,0
51,77,17,100,42,99,0,0
4,15,52,100,63,97,0,0
74,49,29,61,95,77,6,0
39,68,0,84,24,100,23,0
21,31,40,100,55,100,0,0
39,61,20,100,37,100,16,0
27,56,12,100,33,94,0,0
63,77,0,73,17,100,33,0
64,97,5,36,0,58,82,0
9,48,22,100,46,100,5,0
52,67,29,100,40,97,0,0
75,92,1,46,0,73,68,0
19,39,22,100,57,98,28,0
19,99,0,72,4,95,7,0
21,33,22,100,44,100,1,0
56,77,0,70,3,78,54,0
34,82,0,70,10,90,53,0
32,54,24,100,41,100,0,0
38,83,0,81,10,92,21,0
20,20,40,100,62,88,11,0
18,73,10,100,22,100,5,0
9,59,7,75,7,74,69,0
26,58,5,97,28,97,17,0
10,66,0,84,28,98,7,0
40,69,0,91,26,100,8,0
15,58,9,84,16,92,38,0
30,67,0,74,26,100,37,0
42,65,0,89,32,100,7,0
87,100,12,27,4,38,94,0
36,83,0,77,6,89,36,0
36,54,42,100,49,100,0,0
77,84,0,60,5,81,32,0
30,60,0,100,32,100,6,0
18,38,23,100,41,100,4,0
42,88,0,83,11,100,17,0
27,44,33,100,42,100,0,0
16,44,16,100,57,88,0,0
73,99,0,64,0,87,48,0
60,81,0,62,0,66,62,0
31,36,32,100,57,100,0,0
40,48,8,100,45,100,5,0
9,14,40,100,62,100,0,0
38,63,0,84,19,98,32,0
4,15,66,99,78,71,0,0
24,39,26,100,53,100,0,0
17,4,72,92,75,96,0,0
23,58,8,99,29,100,14,0
28,55,8,93,32,100,15,0
33,51,5,100,50,89,11,0
0,36,43,100,65,84,10,0
2,30,18,88,32,95,43,0
6,32,38,100,64,78,16,0
24,34,46,100,62,90,0,0
22,64,0,83,27,100,19,0
29,54,22,100,45,100,0,0
3,47,13,98,28,100,18,0
24,61,4,100,32,94,11,0
41,50,47,100,48,100,0,0
19,61,3,97,27,97,10,0
32,65,0,79,13,85,37,0
25,47,20,100,69,65,13,0
21,74,0,81,20,96,25,0
65,100,0,62,0,78,44,0
14,30,26,100,48,100,7,0
26,80,2,80,8,92,38,0
11,36,25,100,37,100,20,0
38,67,19,100,30,91,0,0
33,55,1,90,34,100,6,0
45,61,0,100,43,96,15,0
26,46,4,95,30,100,12,0
62,78,0,48,0,60,63,0
34,70,1,80,15,90,26,0
23,59,16,100,29,100,0,0
40,45,39,100,49,100,0,0
5,30,41,100,58,95,0,0
12,30,33,100,44,100,12,0
34,85,0,82,9,87,5,0
38,67,0,73,13,77,29,0
24,62,7,100,44,93,7,0
31,59,9,91,25,100,21,0
17,20,51,100,72,91,0,0
16,28,43,100,64,94,0,0
35,38,45,100,57,97,0,0
48,86,0,53,0,71,66,0
61,90,0,73,12,100,26,0
96,0,1,38,100,45,36,0
3,51,16,98,34,100,5,0
48,69,0,84,22,98,24,0
6,2,68,81,75,63,0,0
25,52,12,100,36,100,0,0
7,14,56,100,68,97,0,0
43,59,0,85,22,100,21,0
50,65,1,97,27,100,0,0
33,58,0,78,21,93,48,0
24,46,22,100,32,100,5,0
15,55,2,92,28,100,6,0
51,73,0,70,15,89,40,0
32,65,0,70,20,90,47,0
53,64,0,76,18,87,49,0
36,70,0,68,10,84,61,0
45,82,0,62,0,60,54,0
13,52,16,100,32,100,5,0
21,38,26,100,41,100,21,0
58,54,35,65,100,64,0,0
61,91,0,79,12,100,20,0
15,24,32,100,62,90,3,0
37,51,2,98,27,100,7,0
31,43,13,100,36,100,0,0
36,77,0,81,15,99,27,0
32,61,10,100,30,100,4,0
35,47,21,100,48,100,0,0
13,33,27,100,44,100,0,0
26,45,40,100,54,100,0,0
11,40,15,100,47,100,7,0
57,72,0,81,14,86,12,0
4,51,18,100,36,100,11,0
48,73,0,78,16,91,33,0
32,93,0,72,0,82,34,0
15,34,30,100,38,100,16,0
12,53,8,99,31,100,7,0
63,77,0,61,7,78,46,0
47,69,0,77,13,86,38,0
31,78,7,96,14,89,29,0
55,68,0,77,17,89,49,0
23,61,2,75,19,93,55,0
22,35,28,100,45,100,16,0
46,51,20,100,66,64,8,0
19,51,17,100,29,100,4,0
35,47,1,86,36,100,12,0
4,35,28,100,37,100,12,0
26,44,29,100,36,100,0,0
56,61,0,91,35,100,9,0
45,77,0,79,19,100,25,0
73,78,19,56,100,85,14,0
44,65,0,78,25,95,21,0
60,50,3,97,50,92,0,0
38,62,0,75,6,71,59,0
16,41,27,100,37,100,7,0
93,100,3,39,0,63,54,0
93,98,9,47,0,63,69,0
72,80,0,76,18,100,24,0
43,69,0,88,23,100,14,0
38,59,18,100,33,90,0,0
34,76,0,85,0,77,36,0
36,68,4,92,24,100,23,0
12,46,21,100,30,100,18,0
0,20,40,100,43,100,27,0
22,60,0,89,28,100,29,0
30,60,1,93,28,99,1,0
31,52,18,100,53,100,4,0
56,71,0,79,21,97,26,0
4,42,35,100,58,93,0,0
83,99,0,33,0,48,88,0
11,41,28,100,48,100,0,0
27,22,43,100,54,100,12,0
15,58,13,96,24,100,29,0
48,51,0,77,29,100,31,0
35,28,54,100,81,83,0,0
36,51,25,100,62,75,0,0
35,46,6,95,33,100,30,0
30,53,1,99,28,100,18,0
42,44,36,100,48,100,0,0
28,52,0,78,10,73,60,0
11,16,38,100,46,100,0,0
24,55,22,100,48,76,1,0
28,44,35,100,57,95,0,0
19,47,5,90,29,100,35,0
85,82,0,64,0,66,73,0
8,27,49,100,63,100,0,0
39,75,0,75,0,74,42,0
30,50,7,100,42,100,3,0
50,73,0,100,33,99,8,0
44,49,22,100,45,100,0,0
41,70,0,88,15,92,28,0
76,95,27,8,15,29,100,0
26,58,4,96,28,100,12,0
31,80,4,81,8,82,26,0
32,36,42,100,56,100,0,0
26,43,37,100,56,100,0,0
42,86,0,86,13,100,5,0
0,4,43,100,57,100,17,0
11,68,22,100,35,100,13,0
0,44,33,100,48,98,12,0
81,89,0,51,0,64,68,0
13,58,16,100,27,100,17,0
79,87,0,57,0,65,71,0
24,48,25,100,50,84,8,0
29,54,15,100,32,100,3,0
13,35,19,100,38,100,14,0
32,35,0,97,22,80,30,0
52,70,0,66,10,77,51,0
4,33,34,100,61,90,14,0
10,40,22,89,25,100,44,0
33,85,0,46,3,61,84,0
17,37,18,90,20,93,42,0
21,69,1,82,16,86,20,0
29,49,0,93,30,100,6,0
26,58,9,99,25,100,20,0
15,55,0,74,24,99,39,0
47,75,0,74,8,85,47,0
26,61,6,91,17,95,27,0
35,67,0,88,14,87,17,0
20,58,14,98,27,100,24,0
30,42,23,100,41,100,22,0
17,54,0,90,26,100,26,0
16,50,25,100,52,100,0,0
20,52,17,100,38,100,0,0
5,25,41,100,54,100,0,0
21,64,2,86,18,91,30,0
30,65,0,85,12,93,33,0
24,43,36,100,61,91,0,0
1,49,26,100,51,83,27,0
40,69,0,73,19,91,39,0
0,17,45,100,52,100,16,0
42,60,0,91,29,100,16,0
34,64,0,88,27,100,12,0
34,41,7,100,33,100,0,0
23,52,11,100,36,100,5,0
51,74,0,85,24,100,15,0
5,64,21,100,49,93,13,0
20,52,14,97,31,100,16,0
20,47,9,100,38,100,0,0
13,44,31,100,55,84,23,0
7,38,31,100,56,100,0,0
13,18,40,100,66,85,0,0
9,66,20,100,21,91,9,0
18,53,24,100,39,98,0,0
23,47,20,100,29,100,12,0
31,56,9,100,32,100,10,0
27,35,8,90,44,100,13,0
0,47,21,100,45,100,14,0
44,63,22,100,29,89,0,0
17,49,2,91,26,98,18,0
74,75,0,75,25,100,19,0
38,55,31,100,40,100,0,0
26,63,0,80,18,94,31,0
26,33,28,100,52,100,4,0
0,4,55,100,70,83,18,0
72,75,13,100,24,100,0,0
63,90,4,95,25,100,0,0
11,57,0,84,27,100,35,0
46,70,0,70,4,76,60,0
56,68,0,86,16,100,30,0
40,76,0,82,1,78,30,0
12,63,8,88,15,94,29,0
96,84,18,46,0,66,52,0
53,80,7,100,26,100,0,0
7,2,69,94,84,67,0,0
99,100,18,30,0,45,94,0
50,73,0,83,17,94,26,0
28,62,12,82,11,100,42,0
29,66,0,81,18,93,33,0
0,0,62,100,88,64,11,0
11,55,22,100,56,95,5,0
11,60,1,89,26,95,13,0
0,26,49,100,50,100,17,0
52,74,0,66,0,60,79,0
27,39,30,100,59,95,0,0
86,98,0,57,0,66,51,0
0,33,41,99,63,75,4,0
86,92,36,0,16,27,100,0
65,90,0,67,6,91,44,0
49,40,28,100,56,100,0,0
43,85,0,75,0,78,38,0
78,58,27,61,100,69,3,0
34,100,0,59,0,68,14,0
62,65,0,78,24,100,26,0
31,59,8,98,27,94,0,0
7,42,19,100,35,100,3,0
2,22,48,100,71,76,22,0
34,61,0,88,25,92,19,0
48,83,0,71,0,77,44,0
97,100,18,42,0,60,57,0
45,48,0,83,34,100,19,0
61,89,0,94,10,100,6,0
36,59,19,100,37,100,0,0
23,65,7,89,16,91,28,0
33,69,0,88,16,89,17,0
25,55,22,100,59,67,11,0
4,64,33,38,0,100,22,0
5,46,16,100,34,100,6,0
38,69,0,71,9,81,46,0
86,100,1,32,0,51,86,0
95,81,0,68,5,86,36,0
25,21,62,95,68,99,0,0
58,83,0,75,5,87,34,0
83,71,67,0,46,0,82,0
46,63,0,90,24,100,19,0
14,51,9,92,27,100,27,0
57,71,0,64,4,73,69,0
67,74,0,79,32,100,10,0
50,60,32,100,45,98,0,0
56,71,0,80,16,93,28,0
66,70,98,57,92,31,0,0
32,68,16,97,27,99,10,0
68,86,0,70,0,73,57,0
21,74,2,100,49,73,0,0
28,39,30,100,54,100,7,0
31,62,0,80,15,91,44,0
1,42,16,100,35,100,3,0
44,69,0,79,17,89,24,0
12,37,23,98,39,100,23,0
24,38,61,96,72,87,0,0
62,74,0,77,7,81,33,0
22,24,47,100,52,100,0,0
8,72,0,69,18,90,25,0
19,44,24,100,55,100,0,0
76,92,27,3,19,21,100,0
23,52,11,96,30,100,11,0
38,66,0,87,26,100,16,0
74,100,0,44,0,60,79,0
37,78,0,59,0,64,72,0
42,59,15,100,38,100,0,0
0,21,45,100,51,100,7,0
20,61,10,100,26,99,7,0
25,11,58,100,65,100,0,0
26,28,26,100,60,100,7,0
41,63,0,92,31,100,18,0
70,69,0,58,0,63,85,0
27,64,4,100,46,79,0,0
2,55,15,89,18,91,36,0
50,70,0,76,24,100,36,0
43,60,11,100,28,100,1,0
22,46,9,79,24,100,39,0
32,77,0,81,6,82,26,0
21,48,19,94,30,100,29,0
30,62,13,100,21,95,15,0
14,0,58,100,81,86,0,0
77,79,0,64,8,85,46,0
7,25,35,100,35,100,5,0
50,73,0,78,19,89,21,0
23,48,17,93,35,100,23,0
70,52,26,88,100,68,0,0
16,90,0,85,9,98,11,0
34,49,26,100,42,100,0,0
19,55,13,96,33,100,0,0
18,44,39,100,43,100,0,0
10,34,26,100,42,100,14,0
32,48,0,79,11,70,82,0
23,35,16,100,40,100,14,0
61,82,0,72,8,90,50,0
6,41,24,100,44,100,3,0
27,59,1,75,20,97,36,0
34,61,0,81,12,83,62,0
38,71,0,82,5,79,28,0
70,50,15,70,79,51,0,0
29,26,42,100,62,95,0,0
26,49,9,100,30,100,4,0
15,32,54,100,66,92,0,0
26,32,32,100,41,100,6,0
43,86,0,75,11,97,34,0
58,78,0,70,4,78,35,0
50,61,0,95,30,100,23,0
47,68,0,71,18,86,48,0
21,60,3,94,25,100,15,0
35,66,0,87,9,85,23,0
100,86,43,0,28,22,78,0
12,26,48,100,82,60,5,0
32,55,18,100,52,61,43,0
19,28,34,100,51,100,0,0
31,58,14,100,33,100,0,0
18,42,23,100,32,100,21,0
69,80,0,80,28,99,7,0
91,93,0,39,0,53,91,0
2,18,33,100,53,100,14,0
19,36,25,100,39,100,10,0
30,47,9,100,36,100,39,0
5,20,49,100,65,97,0,0
32,92,5,100,28,100,0,0
44,62,0,99,31,90,11,0
52,70,0,82,18,94,16,0
23,56,19,100,35,100,0,0
9,28,33,100,56,100,1,0
44,78,0,66,0,67,56,0
23,65,5,100,21,92,12,0
30,68,0,81,10,75,21,0
34,50,0,89,29,100,21,0
58,60,0,100,44,97,10,0
51,75,0,82,6,82,28,0
19,66,0,78,14,86,33,0
23,56,8,98,31,99,17,0
73,65,0,100,57,78,38,0
22,53,14,100,41,100,10,0
38,55,5,100,49,84,13,0
49,80,0,67,0,75,62,0
19,57,21,100,29,78,0,0
6,45,21,100,41,100,9,0
49,79,0,82,8,90,27,0
32,69,0,82,8,81,29,0
30,9,60,100,71,90,0,0
63,100,0,67,0,83,34,0
26,49,14,100,61,77,1,0
13,62,12,94,19,96,32,0
26,48,18,100,30,100,13,0
80,100,9,28,0,46,90,0
75,87,10,58,0,66,22,0
25,69,1,87,16,100,29,0
56,76,0,66,9,80,44,0
25,36,21,99,35,100,25,0
13,43,25,100,34,100,15,0
7,58,14,100,42,100,16,0
56,85,0,80,4,90,32,0
66,87,8,31,0,47,89,0
45,67,7,100,31,95,0,0
93,100,6,28,0,47,89,0
27,58,12,100,39,97,18,0
21,28,27,100,49,100,6,0
100,100,24,9,0,34,91,0
53,79,0,73,11,87,9,0
39,71,0,87,24,100,16,0
15,54,19,100,57,85,7,0
25,78,0,81,6,85,24,0
17,64,6,100,34,100,0,0
24,80,0,79,11,92,27,0
50,84,0,78,12,100,27,0
20,37,38,100,57,96,0,0
17,57,16,100,32,100,14,0
29,53,33,100,38,100,0,0
59,99,0,59,0,80,21,0
40,67,0,94,18,84,3,0
24,68,11,86,23,100,42,0
0,21,47,100,59,100,10,0
40,70,0,70,13,82,37,0
57,70,0,81,21,100,30,0
23,46,0,87,34,100,12,0
75,81,0,72,14,98,24,0
81,92,0,47,0,61,88,0
16,35,40,100,56,100,0,0
11,41,31,100,46,100,3,0
89,83,0,61,2,88,45,0
14,21,48,100,63,100,0,0
34,75,0,84,0,65,16,0
44,65,0,92,22,100,21,0
60,74,0,82,27,100,14,0
49,70,0,82,9,81,42,0
23,65,3,88,18,100,26,0
95,79,14,42,0,53,83,0
51,75,0,84,15,92,18,0
32,36,18,100,41,100,0,0
26,55,19,100,36,79,0,0
46,76,0,77,18,98,23,0
49,71,0,73,8,89,44,0
14,41,34,100,56,99,7,0
19,60,10,94,26,100,23,0
17,50,11,100,35,100,9,0
16,31,31,100,55,100,6,0
32,70,11,100,22,98,15,0
14,75,1,94,10,86,9,0
31,67,2,86,20,93,25,0
51,31,71,96,71,91,0,0
62,80,0,71,4,88,40,0
21,35,29,100,43,100,12,0
9,50,12,100,48,100,0,0
32,0,71,87,79,81,0,0
44,71,0,74,11,86,46,0
30,58,4,94,29,100,10,0
62,77,10,100,31,100,0,0
34,72,5,90,16,100,24,0
8,41,21,100,55,97,9,0
54,63,0,74,19,87,47,0
15,33,34,100,50,100,0,0
62,92,0,82,6,100,22,0
19,35,57,92,72,77,1,0
29,58,29,100,38,98,0,0
9,64,0,69,18,84,46,0
14,80,0,86,21,99,6,0
0,18,63,89,80,62,18,0
88,100,25,11,11,23,98,0
49,74,0,98,21,100,5,0
36,86,0,72,9,94,46,0
33,54,0,100,42,95,4,0
9,10,65,100,72,88,0,0
28,56,15,100,38,99,7,0
92,90,49,0,27,18,100,0
33,55,1,100,45,100,13,0
22,49,15,100,56,87,1,0
0,25,57,95,75,87,4,0
31,53,1,100,30,100,7,0
51,82,0,70,9,88,40,0
9,45,16,95,31,100,19,0
35,50,3,100,29,100,0,0
15,34,24,98,44,100,13,0
49,30,39,49,79,80,23,0
10,46,20,100,55,86,10,0
47,74,0,75,6,85,49,0
50,61,0,95,27,100,2,0
0,58,20,94,19,92,28,0
27,60,0,81,16,93,51,0
25,83,0,71,16,95,12,0
54,69,0,72,18,91,34,0
100,92,46,0,26,25,88,0
36,47,9,100,44,100,0,0
38,64,0,98,34,100,20,0
54,67,0,83,8,82,28,0
34,42,22,100,48,100,0,0
