@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R5,9,12-14,17'

@attribute At5 numeric
@attribute At9 numeric
@attribute At12 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
65,11,61,32,91,5
56,0,79,36,99,5
96,84,32,53,52,8
18,100,100,21,100,0
35,14,64,42,97,5
100,85,6,19,0,3
0,82,52,76,27,4
0,90,60,54,31,9
11,100,100,2,66,0
92,50,0,42,6,2
91,88,4,48,0,3
100,55,0,10,38,7
59,92,54,52,27,1
20,100,84,53,100,0
48,0,67,41,97,5
36,0,88,54,99,5
42,97,4,42,0,5
34,95,16,60,0,9
0,52,1,44,27,8
19,99,73,65,100,0
100,42,0,66,25,7
60,1,50,24,95,5
41,100,31,55,0,9
0,98,49,67,19,9
68,78,50,44,25,1
55,86,28,42,1,9
69,56,3,42,29,7
43,89,4,53,0,9
76,80,0,0,14,8
60,8,76,35,100,5
53,17,70,46,100,5
38,4,58,100,100,8
35,75,61,76,20,9
40,0,72,61,87,5
0,65,28,90,64,8
32,100,82,33,100,0
96,84,0,52,30,7
72,31,14,52,24,2
90,46,40,77,15,1
60,100,56,74,28,1
96,99,11,37,6,3
57,0,71,51,94,5
0,94,68,82,38,4
100,24,66,73,100,8
39,0,0,57,23,6
74,97,46,95,23,1
28,0,66,48,99,5
18,93,35,66,2,9
0,45,44,78,24,4
37,0,40,48,58,7
67,29,0,50,7,2
2,82,49,79,11,9
90,70,12,52,0,3
43,100,12,39,0,9
24,100,94,34,72,0
11,100,71,24,35,4
8,100,79,90,39,4
8,100,57,82,28,4
0,100,66,59,33,4
46,58,24,50,0,8
33,100,85,32,100,0
29,61,21,57,40,6
5,59,26,43,30,6
85,88,35,67,0,9
88,55,23,51,6,2
10,27,22,100,25,4
0,100,72,91,36,4
59,6,0,65,27,6
58,58,48,54,22,1
39,1,89,53,97,5
61,91,59,39,30,1
0,90,53,72,22,9
22,100,8,13,47,8
86,56,9,50,34,7
100,36,28,47,23,2
92,80,0,32,23,7
75,79,37,72,5,9
0,100,58,62,35,4
5,44,7,63,18,6
91,47,20,56,0,3
19,9,0,63,20,6
100,20,63,55,29,9
55,6,5,67,0,2
38,68,15,39,0,5
97,60,23,60,0,3
41,53,20,77,7,2
51,26,69,100,97,8
34,52,6,40,39,8
7,100,91,28,100,0
99,0,53,78,28,9
73,73,52,23,26,1
30,19,73,100,100,8
1,100,55,49,29,4
0,100,74,51,38,4
48,7,57,100,92,8
0,72,58,70,98,0
73,32,23,59,16,2
79,19,6,50,10,2
100,54,0,0,29,7
100,23,69,55,36,9
34,100,100,20,99,0
17,61,55,66,37,4
79,67,11,42,2,1
0,78,66,92,32,9
0,85,40,93,0,9
100,61,18,33,0,3
7,83,65,61,33,4
0,48,21,40,59,8
17,96,99,58,100,0
52,100,100,30,63,0
84,57,0,2,0,1
74,48,3,44,0,1
50,100,64,73,32,1
0,89,65,81,32,4
0,100,91,62,44,4
58,100,2,30,0,3
86,18,18,49,23,2
88,79,11,54,0,3
28,34,9,53,23,6
59,1,63,45,92,5
40,100,100,18,68,0
79,100,16,37,0,3
100,42,0,23,30,7
0,84,56,71,92,0
59,39,0,23,4,1
72,32,8,39,28,7
60,0,13,56,7,2
94,53,20,42,3,2
52,73,57,32,27,7
80,100,8,38,0,3
24,11,3,62,25,6
49,19,0,85,18,6
13,38,8,78,28,6
72,95,24,43,1,9
20,37,81,100,100,8
19,48,15,62,35,6
62,2,53,100,93,8
60,20,35,48,49,7
19,51,51,81,27,4
64,26,59,30,100,5
93,80,46,88,13,9
1,80,61,66,90,0
100,34,0,13,31,7
54,0,16,63,2,2
83,39,45,60,17,5
100,63,47,11,23,1
0,83,0,41,34,8
11,100,65,62,33,9
11,42,4,86,32,6
100,67,8,45,0,3
10,42,44,81,25,4
66,77,51,38,25,1
72,45,32,20,43,7
11,57,22,37,0,5
46,100,32,56,2,9
96,80,13,44,0,3
79,53,23,40,38,7
54,40,29,47,41,7
75,37,50,72,16,5
50,0,7,55,3,2
15,100,100,14,87,0
35,100,95,37,100,0
8,0,50,100,84,8
29,15,10,52,37,6
4,45,14,57,27,6
68,0,64,100,100,8
100,70,20,48,0,3
100,42,11,37,1,2
51,84,17,59,0,9
6,64,70,73,26,9
85,83,14,52,0,3
48,79,49,76,24,1
74,51,4,0,0,1
0,100,79,79,39,4
38,88,42,35,18,9
55,100,69,67,35,1
0,79,16,50,53,8
15,66,32,42,45,6
100,52,18,15,9,2
76,54,29,49,0,8
67,45,13,40,27,7
0,59,34,69,68,0
33,25,0,72,6,2
94,82,43,43,22,1
44,0,0,49,18,6
0,55,26,98,67,0
29,36,64,100,100,8
100,64,40,57,20,1
85,51,32,63,13,3
0,65,22,62,42,6
100,82,49,61,0,9
100,47,0,19,32,7
23,50,30,52,66,8
17,78,31,45,46,6
88,84,14,47,0,3
74,90,50,65,24,1
81,40,18,37,37,7
65,83,36,32,13,9
0,77,61,77,30,9
87,63,0,41,37,7
46,100,88,20,100,0
100,46,0,10,32,7
57,64,53,37,26,7
70,68,20,56,0,3
100,49,0,20,40,7
83,75,12,46,34,7
64,24,6,51,2,2
0,70,32,94,73,0
34,23,68,100,100,8
91,50,0,45,27,7
65,93,33,61,0,9
53,49,40,86,10,5
67,41,16,58,40,7
24,100,12,46,0,9
36,0,0,57,10,6
100,47,15,85,35,7
43,13,15,57,14,2
38,11,45,100,84,8
65,100,100,32,88,0
88,78,46,53,23,1
38,25,43,54,87,8
18,100,53,25,27,4
100,37,17,7,0,2
52,100,56,64,28,1
43,58,27,48,0,5
64,78,47,33,13,7
67,67,5,0,0,1
64,80,51,48,25,1
100,92,9,0,0,1
0,79,62,67,97,0
60,100,55,76,27,1
22,100,97,39,100,0
0,58,20,96,61,0
9,91,68,64,100,0
0,94,47,62,25,4
19,100,85,48,100,0
75,12,46,23,93,5
11,100,100,28,81,0
93,100,20,41,7,3
48,11,0,57,3,2
94,57,0,0,2,8
0,100,95,62,47,4
0,64,36,94,87,0
97,100,10,43,0,3
24,45,19,41,53,8
4,95,67,64,100,0
70,37,7,31,32,7
92,98,45,92,21,1
37,100,95,22,100,0
57,0,0,62,3,2
77,44,75,63,100,8
28,100,100,16,78,0
55,16,40,55,52,7
61,66,21,86,4,3
92,88,45,77,22,1
100,26,18,81,0,8
40,0,0,67,22,6
66,5,11,80,0,2
0,43,7,69,22,6
0,100,62,75,32,4
75,25,63,49,90,5
61,71,51,16,26,1
71,33,14,43,46,7
100,43,68,93,100,8
35,0,3,79,28,6
92,91,14,54,0,3
71,8,79,42,99,5
83,44,6,39,12,2
79,67,49,35,25,7
81,74,50,39,25,1
95,30,46,0,93,5
100,27,0,45,42,8
5,100,76,36,100,0
0,83,7,56,44,8
21,88,28,70,0,9
57,20,61,39,99,5
100,0,0,74,21,8
74,34,31,51,55,7
30,0,0,62,2,2
100,31,30,0,57,7
17,17,4,58,29,6
60,100,52,93,26,1
100,11,11,87,45,8
8,100,93,45,100,0
0,78,50,77,86,0
44,37,29,51,40,7
50,14,66,48,100,5
63,0,62,42,98,5
100,41,0,9,27,7
32,36,18,49,48,8
10,66,23,51,35,6
28,78,11,29,4,5
0,50,15,75,42,6
67,0,62,100,100,8
0,100,53,77,27,4
0,87,39,75,0,9
55,70,20,66,0,3
0,85,73,61,100,0
33,100,95,32,98,0
92,52,18,61,48,8
81,61,31,56,7,5
0,100,64,64,32,4
87,77,0,53,35,7
22,10,0,65,31,6
89,73,23,84,3,1
0,57,18,69,43,6
0,100,49,54,34,4
38,55,74,60,100,8
56,24,0,57,4,2
31,100,26,51,0,9
19,56,55,87,38,4
1,53,21,56,37,6
100,32,42,18,21,1
51,0,75,35,98,5
18,37,8,74,32,6
79,88,36,69,0,9
33,100,95,33,100,0
45,39,62,40,94,5
100,27,23,4,51,7
31,29,1,40,0,1
65,14,66,100,100,8
0,79,58,67,100,0
66,88,17,52,0,3
79,79,50,40,25,1
3,42,14,53,32,6
66,100,58,57,29,1
100,38,13,38,0,2
74,78,50,30,25,1
100,45,37,55,15,3
7,66,24,55,40,6
89,37,31,23,48,7
60,97,34,38,0,9
32,67,19,38,64,8
8,97,73,92,37,4
0,100,52,89,40,4
0,100,51,86,24,4
85,100,14,33,0,3
65,0,9,52,16,2
100,66,0,61,38,8
74,82,14,54,0,3
22,100,94,32,95,0
25,62,21,49,37,6
100,93,16,51,3,3
15,89,19,55,0,5
0,58,20,56,25,6
52,0,15,65,3,2
51,30,17,43,46,8
86,10,19,50,10,2
87,49,58,70,29,9
0,100,79,80,41,4
46,85,22,56,0,9
19,26,8,75,34,6
65,0,18,60,14,2
31,100,79,72,39,4
71,63,27,49,2,5
25,100,87,55,100,0
53,47,7,62,0,2
100,32,18,45,31,2
22,100,100,15,67,0
74,44,4,50,4,1
100,1,43,53,0,5
35,100,59,39,28,9
74,42,24,51,0,5
89,98,9,50,1,3
33,47,12,58,35,6
26,50,29,47,63,8
0,84,60,86,98,0
77,100,10,43,0,3
47,0,1,61,0,2
22,46,19,51,33,6
68,62,24,83,41,7
100,36,36,44,15,3
46,100,18,53,0,9
78,25,11,49,4,2
61,81,32,34,0,9
17,18,5,63,32,6
72,37,31,47,37,7
82,24,7,48,0,2
71,19,13,51,12,2
77,100,13,46,0,3
54,5,0,53,0,2
76,0,54,23,98,5
0,100,61,41,32,4
75,0,59,100,100,8
71,91,50,68,24,1
0,84,66,69,34,4
100,59,0,30,28,7
73,29,13,53,17,2
68,93,15,62,0,3
85,98,42,80,14,1
0,68,45,74,29,4
7,100,76,49,100,0
62,72,17,75,0,3
77,61,21,58,0,3
4,100,75,43,94,0
100,32,33,38,3,5
86,43,8,51,11,2
62,50,3,45,0,1
0,74,63,73,100,0
22,60,15,51,28,6
39,24,58,100,100,8
100,21,0,23,43,8
83,71,15,40,0,3
13,53,27,46,0,5
100,39,67,68,100,8
20,36,37,44,2,5
100,43,39,64,15,3
89,76,45,24,22,1
100,24,54,46,25,9
71,100,1,33,0,3
57,0,56,100,95,8
18,12,0,85,18,6
64,60,0,0,32,8
56,96,38,45,14,9
0,68,0,15,43,8
84,92,46,73,22,1
19,44,16,65,31,6
40,43,27,38,73,8
85,0,49,100,85,8
0,68,51,64,26,4
89,72,14,49,0,3
100,44,0,0,29,7
0,79,53,91,18,4
84,67,47,30,21,7
89,100,11,43,0,3
85,74,37,82,0,9
47,100,95,19,100,0
1,38,94,81,45,0
12,78,27,41,38,6
0,100,46,91,23,4
69,52,55,16,26,7
51,47,69,90,100,8
100,69,14,31,0,3
26,0,51,94,100,8
0,90,0,36,45,8
0,85,62,61,35,4
26,100,95,39,100,0
30,13,22,100,30,4
13,32,20,60,32,6
68,0,34,56,13,2
92,63,36,44,14,3
72,21,34,50,41,7
16,98,76,56,100,0
75,91,46,81,10,9
46,0,8,52,0,2
100,63,0,24,31,7
7,41,12,54,28,6
62,49,20,53,32,7
23,32,11,46,34,6
71,4,15,49,15,2
49,0,0,100,28,6
95,46,64,77,7,9
64,82,12,54,0,9
73,30,0,49,5,2
24,100,61,60,31,4
62,80,50,36,25,1
81,100,7,41,0,3
48,50,52,18,97,5
82,67,8,42,33,7
61,0,10,79,0,2
29,83,19,36,0,5
0,60,29,43,23,6
100,36,0,21,26,7
27,40,0,44,6,1
54,0,10,53,0,2
57,53,32,44,50,7
51,0,53,37,95,5
100,19,0,35,38,8
0,100,58,59,23,4
100,87,40,84,15,1
59,10,16,55,16,2
64,82,60,54,30,4
14,53,19,46,34,6
0,74,61,79,100,0
100,63,25,50,8,3
54,100,55,52,28,1
58,56,11,48,27,7
100,39,26,25,4,2
0,100,93,64,46,4
100,18,70,58,30,9
86,48,14,29,0,2
73,37,72,92,100,8
19,57,34,80,68,8
49,20,3,53,27,6
100,40,10,26,0,2
70,10,32,57,20,2
28,94,50,70,18,9
74,57,8,58,0,3
1,60,31,31,34,6
90,12,54,13,91,5
54,100,100,16,92,0
97,100,15,53,0,3
21,17,0,69,25,6
81,56,0,49,32,7
10,77,53,21,28,9
100,79,5,36,0,3
15,42,3,80,28,6
21,12,8,93,34,6
71,58,1,74,17,7
3,100,70,52,100,0
100,94,26,42,9,3
91,41,15,15,32,7
50,100,21,49,0,9
19,100,80,51,100,0
11,88,83,59,41,4
67,29,49,18,93,5
62,51,10,56,21,7
45,0,71,55,91,5
100,70,40,23,20,1
62,84,50,53,26,1
100,41,8,65,50,8
0,96,65,70,38,4
69,69,51,14,26,1
0,51,3,82,20,6
100,40,18,32,1,2
92,71,22,47,0,5
97,100,8,44,0,3
100,87,10,41,1,3
100,53,35,58,13,3
71,71,19,50,0,3
6,65,26,49,0,5
16,100,53,41,26,9
100,73,16,39,2,3
7,67,53,77,36,4
4,52,17,41,53,8
9,47,22,39,31,6
100,61,66,71,15,9
0,100,60,86,27,4
4,80,26,74,0,9
70,85,50,51,25,1
100,69,9,33,0,3
56,10,67,42,96,5
45,79,53,31,24,7
71,100,21,48,0,9
53,47,66,100,100,8
78,80,18,62,0,3
42,25,67,100,100,8
0,55,30,100,78,0
0,59,27,100,65,0
16,12,33,65,65,8
57,21,35,51,38,7
74,55,21,43,31,7
31,31,0,54,1,1
20,83,12,12,55,8
0,100,45,46,23,4
53,0,11,59,2,2
100,84,41,58,20,1
81,100,18,37,0,9
49,68,29,29,13,5
65,4,9,54,14,2
36,59,36,32,17,5
0,100,0,37,40,8
65,76,50,28,25,1
40,26,22,47,51,8
100,67,32,69,11,3
0,70,62,78,99,0
21,70,28,54,0,5
57,0,5,69,0,2
97,45,79,88,39,9
42,0,0,88,20,0
46,44,74,90,100,8
65,0,67,100,100,8
67,48,24,45,34,7
31,0,3,52,2,1
65,8,0,50,6,2
77,72,0,51,27,7
100,49,10,15,2,2
0,100,60,75,30,4
21,0,40,79,72,8
19,0,0,94,15,6
73,0,12,54,1,2
0,21,28,79,15,4
53,53,52,68,21,5
67,38,31,12,15,1
14,92,36,58,0,9
10,100,77,51,99,0
41,88,55,38,28,7
0,82,53,79,93,0
0,53,23,100,59,0
60,49,39,50,57,7
90,100,8,40,0,3
81,93,21,47,0,9
58,88,12,51,0,3
100,75,40,38,20,1
19,13,1,75,29,6
66,94,52,62,26,1
17,100,72,51,100,0
15,13,0,100,26,6
71,100,20,40,6,9
4,100,77,47,100,0
100,40,12,79,29,7
69,0,66,35,100,5
52,0,11,50,5,2
0,100,57,46,29,9
2,20,21,79,14,4
16,54,19,55,32,6
0,62,21,69,58,8
64,50,32,60,43,7
13,25,0,80,24,6
65,35,28,9,12,1
32,92,9,36,0,5
0,77,43,83,81,0
65,0,22,62,4,2
0,45,34,89,68,8
52,0,79,52,94,5
36,12,62,34,88,5
66,51,29,59,41,7
69,90,49,53,24,1
36,79,16,32,0,5
49,20,0,49,17,6
100,0,63,82,100,8
14,100,62,68,28,7
51,100,100,30,90,0
27,48,19,59,40,6
23,55,46,82,26,4
90,100,6,40,1,3
24,9,2,92,34,0
69,100,23,43,7,9
33,67,73,37,36,4
92,77,20,56,0,3
0,100,43,87,21,4
100,92,14,41,7,3
3,50,13,55,31,6
34,100,36,53,8,9
59,22,0,70,1,2
96,17,74,100,37,9
19,39,10,64,34,6
40,100,100,26,100,0
64,92,50,76,24,1
72,92,31,89,12,3
100,81,20,38,0,3
34,83,18,45,0,5
49,0,0,62,7,2
29,57,51,58,26,4
69,46,19,58,37,7
81,96,0,53,21,7
27,81,23,39,0,9
63,18,22,38,37,7
0,73,54,88,96,0
33,94,36,52,0,9
66,62,0,36,1,1
0,66,25,63,64,8
27,100,83,43,100,0
10,87,77,35,39,4
75,0,49,50,85,5
0,46,18,100,59,0
37,0,0,58,2,2
72,31,38,41,53,7
100,52,0,31,35,7
74,5,11,50,8,2
43,47,38,72,0,5
2,46,15,67,39,6
56,12,2,57,0,2
100,62,0,40,40,7
96,39,28,73,4,3
58,35,38,58,47,7
97,71,0,31,35,7
0,81,49,77,92,0
6,100,60,54,31,4
65,0,70,42,98,5
48,54,27,44,64,8
11,100,84,50,100,0
96,95,25,54,9,3
55,14,25,100,47,7
55,46,8,65,0,2
0,84,31,70,3,9
0,74,46,94,86,0
100,65,0,21,30,7
47,100,35,50,8,9
100,55,2,21,13,2
62,59,24,61,3,2
22,91,57,91,28,9
52,100,66,74,33,1
60,46,1,40,1,1
62,45,26,69,40,7
74,97,28,62,0,9
76,89,49,65,24,1
100,50,0,44,39,7
0,89,67,78,33,4
50,23,0,48,2,6
33,100,93,54,100,0
0,100,68,76,34,4
89,100,6,41,0,3
66,0,50,52,90,5
0,84,70,67,100,0
75,64,4,18,0,1
4,96,69,63,100,0
100,59,27,39,9,3
0,100,65,53,28,4
12,30,15,72,48,6
96,44,31,87,44,7
100,84,41,47,20,1
100,80,0,22,20,7
100,64,28,62,9,3
0,82,62,85,99,0
81,80,20,58,0,3
100,46,9,25,48,7
71,57,0,45,28,7
71,87,50,61,25,1
18,94,34,70,1,9
66,0,51,49,89,5
14,97,71,64,100,0
97,87,16,55,0,3
0,87,41,81,19,4
0,100,79,40,40,4
100,87,15,42,0,3
100,93,13,43,0,3
52,25,12,47,0,2
0,100,69,69,35,4
50,3,75,40,98,5
87,94,19,50,0,3
88,35,29,6,14,1
17,76,10,48,46,8
64,5,62,30,100,5
22,62,25,44,66,8
50,0,30,0,15,1
0,100,59,78,29,4
62,31,2,69,0,2
35,0,0,74,16,6
0,0,30,0,15,1
0,92,82,51,100,0
92,45,0,45,22,2
35,100,25,55,2,9
44,37,0,22,2,1
53,5,84,47,96,5
38,66,36,40,18,5
100,51,18,35,42,7
31,62,46,78,23,4
0,79,58,83,97,0
93,59,0,35,17,2
67,100,61,68,31,1
40,45,0,51,1,1
15,86,27,59,3,9
22,3,0,95,22,6
53,32,0,51,1,1
100,83,16,43,3,3
70,18,0,50,7,2
51,0,56,50,90,5
21,13,8,57,33,6
34,30,8,38,42,8
83,44,0,42,1,2
50,32,4,62,0,2
99,100,4,36,0,3
57,100,100,24,88,0
33,58,53,56,28,4
48,93,24,49,0,9
100,69,13,44,0,3
41,20,29,49,54,8
79,82,27,57,5,9
19,36,25,52,53,6
81,86,40,58,20,1
55,44,0,35,6,1
8,100,81,33,100,0
17,32,14,77,43,6
0,70,37,74,5,9
24,97,90,59,100,0
60,24,0,66,2,2
73,90,53,63,26,1
70,95,25,66,10,3
42,18,67,100,100,8
0,92,61,89,30,4
26,83,34,62,4,5
0,78,61,97,30,4
0,91,68,60,34,9
26,100,95,52,100,0
82,62,26,56,5,3
63,48,1,15,0,1
56,10,5,57,0,2
41,0,4,66,3,2
64,100,16,50,0,3
57,86,50,47,25,1
63,21,22,40,35,7
40,98,11,48,0,9
64,0,52,31,100,5
27,0,88,65,95,5
0,35,31,91,17,4
68,30,59,100,95,8
0,41,32,92,16,4
39,81,0,27,34,8
91,69,25,61,0,3
0,24,25,90,18,4
59,38,13,66,4,2
100,48,0,14,14,2
0,100,94,52,47,4
0,100,62,61,32,4
100,72,33,68,9,3
2,87,66,78,100,0
42,0,0,67,0,2
74,100,14,49,2,3
73,15,42,32,90,5
0,42,30,100,18,4
100,28,16,43,6,2
88,0,43,26,90,5
0,100,60,79,30,4
30,51,54,71,32,4
0,100,65,80,33,4
45,47,42,68,0,5
0,72,66,100,32,9
45,75,50,34,24,7
88,71,49,17,25,7
41,95,52,43,27,7
69,71,34,82,12,3
5,100,48,63,2,9
29,0,0,54,32,6
47,48,32,56,12,5
12,12,26,83,16,4
31,14,2,94,32,6
0,42,35,100,24,4
40,74,30,30,17,5
100,61,25,37,7,3
100,49,32,43,9,3
100,7,56,72,92,8
7,22,6,78,31,6
100,58,4,0,36,7
65,0,83,53,100,5
36,0,0,74,15,6
25,20,0,57,20,6
0,100,65,65,33,4
66,10,0,50,9,2
60,40,41,68,6,5
27,0,0,66,17,6
100,46,1,82,29,7
0,45,31,99,18,4
0,100,63,49,32,4
85,100,16,46,0,3
16,23,5,94,31,6
100,58,24,8,42,7
31,83,52,60,13,9
12,27,2,100,29,6
4,29,11,89,36,6
0,85,45,88,27,4
18,63,49,94,34,4
68,43,2,59,0,2
0,79,46,91,31,4
54,29,8,58,18,6
72,58,22,58,0,5
0,100,58,61,29,4
0,77,52,80,26,4
5,100,64,80,32,4
33,48,47,71,24,4
16,82,80,53,39,4
73,61,32,78,2,3
60,0,15,65,4,2
55,45,41,29,21,4
72,7,21,49,11,2
0,39,33,100,19,4
82,23,0,49,10,2
100,79,18,43,0,3
58,21,0,58,2,2
67,0,13,53,1,2
0,77,44,63,23,4
0,100,62,58,31,4
28,51,13,63,34,6
6,47,13,62,30,6
76,57,0,46,20,7
59,55,27,65,6,2
78,71,23,52,5,3
54,11,3,58,0,2
0,100,48,58,25,4
44,77,69,36,34,4
0,87,51,83,20,4
100,82,14,11,44,7
0,77,49,95,34,4
0,85,48,69,24,4
100,53,6,11,0,7
100,52,11,5,0,2
