@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R1,4-5,9-10,14-15,17'

@attribute At1 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
62,82,0,51,0,40,20,6
100,99,39,86,76,20,0,9
0,100,55,14,8,17,100,2
24,100,61,0,6,3,100,2
0,80,90,84,72,22,45,1
0,100,100,58,13,29,97,7
31,100,75,0,17,1,100,2
46,100,79,100,32,0,0,3
69,90,24,0,0,89,20,8
54,67,87,14,26,100,100,5
0,100,100,71,14,33,97,7
33,89,0,100,76,28,20,4
11,34,35,100,67,70,11,0
7,100,54,0,13,2,100,2
30,100,78,34,10,14,100,2
100,100,47,66,64,0,0,9
29,59,0,90,25,100,19,0
47,100,100,62,34,0,0,3
7,45,48,0,40,98,100,5
0,81,91,78,67,22,16,1
0,100,56,1,19,16,100,2
63,100,1,79,0,54,100,8
100,79,14,24,0,25,14,6
11,93,0,60,41,32,76,4
21,100,87,32,16,7,100,2
98,76,20,77,0,37,0,6
16,59,57,0,29,96,100,5
100,62,17,79,68,0,0,9
100,76,39,29,0,26,0,6
59,72,89,28,18,100,0,8
0,77,82,65,63,13,100,1
23,94,90,76,44,0,0,3
100,89,36,23,0,58,86,8
40,25,46,70,100,62,34,0
0,97,52,100,69,24,44,7
0,100,37,11,22,5,100,2
94,100,1,53,0,85,47,0
4,100,85,76,0,40,0,7
23,78,0,100,38,32,43,4
44,48,61,35,47,100,14,8
87,76,100,22,62,9,33,8
0,100,55,79,80,28,42,7
0,100,61,77,63,23,3,7
4,65,89,20,8,85,0,8
100,83,30,42,0,31,0,6
26,49,10,100,31,100,4,0
0,71,87,87,75,25,77,1
52,100,93,34,15,2,100,2
6,100,83,100,38,0,0,3
36,70,80,0,22,94,100,5
0,77,69,84,72,24,25,1
10,37,38,100,44,100,0,0
88,100,0,100,95,30,76,9
25,62,8,92,26,100,20,0
83,82,11,78,35,21,53,4
41,61,58,0,30,100,100,5
94,100,12,80,45,0,0,5
88,79,5,25,3,25,15,6
62,76,65,0,52,35,84,9
24,60,96,60,75,0,0,9
0,96,100,54,36,26,79,7
79,75,22,65,0,32,0,6
0,38,67,56,50,100,2,8
82,100,54,0,13,30,0,6
0,84,100,85,72,24,75,1
70,83,57,16,0,74,64,8
33,55,61,37,0,100,100,5
87,100,21,69,56,4,0,5
100,84,17,34,0,35,0,6
23,56,0,83,25,100,34,0
15,100,81,43,35,0,100,2
0,97,54,23,0,44,100,7
46,60,59,19,35,97,29,8
0,74,76,87,75,25,57,1
0,98,100,58,23,36,88,7
46,62,38,9,39,100,27,8
41,97,0,100,47,45,36,4
58,46,12,100,56,81,0,0
40,71,65,60,62,0,0,9
26,65,91,38,25,99,0,8
19,37,13,97,41,100,15,0
0,100,80,68,39,0,2,3
0,0,62,100,71,98,78,9
28,100,100,96,40,0,0,3
82,100,0,100,77,23,98,9
32,71,56,0,42,100,15,8
0,100,100,50,0,27,69,7
6,93,0,65,46,24,100,4
0,61,63,84,74,24,20,1
40,100,81,70,46,6,0,5
0,95,80,66,0,36,7,7
54,100,1,75,18,98,0,0
18,48,22,100,30,100,16,0
62,72,0,77,15,100,37,0
67,95,29,87,0,60,83,8
60,80,50,0,0,91,100,5
4,43,25,100,35,100,8,0
0,100,31,7,2,8,100,2
100,90,26,0,0,31,7,6
23,54,64,12,42,96,100,5
33,100,100,41,37,7,93,2
14,100,56,0,27,0,100,2
0,100,64,12,0,55,100,7
100,100,0,88,98,33,43,9
0,56,98,45,63,0,9,8
17,0,73,89,90,66,0,0
0,75,68,53,59,7,100,1
28,56,76,1,0,94,100,5
0,67,78,82,74,24,40,1
7,100,86,92,45,0,0,3
33,100,73,37,0,5,100,1
13,71,59,0,16,93,100,5
0,100,68,56,0,51,100,7
0,100,85,56,0,37,100,7
52,68,0,100,40,35,48,4
69,64,97,99,77,2,0,9
0,100,65,35,0,37,100,7
38,100,88,87,38,0,0,3
100,100,30,77,63,0,0,9
59,100,96,87,47,2,0,3
29,85,0,46,39,19,100,4
49,82,0,49,38,21,84,4
100,89,15,71,53,0,0,5
47,55,36,100,45,100,0,0
100,81,23,7,9,20,20,6
56,76,0,74,25,87,23,0
100,100,25,72,45,3,0,5
76,51,0,91,99,32,87,9
4,100,83,59,41,0,0,3
0,58,69,86,88,30,45,1
44,38,0,56,60,100,28,8
92,80,21,37,0,37,7,6
47,94,12,48,39,26,83,4
27,100,86,84,43,0,0,3
0,100,81,85,0,8,100,1
100,83,24,12,1,26,7,6
27,56,41,0,24,93,100,5
80,100,40,100,46,0,0,9
22,70,69,15,20,94,42,8
13,98,64,15,0,49,100,7
78,100,0,100,91,30,64,9
1,100,100,33,30,33,57,7
56,74,0,100,44,36,35,4
100,81,11,42,0,40,2,6
43,75,0,100,35,29,78,4
0,100,66,59,0,42,100,7
41,100,67,41,1,1,100,1
10,86,95,48,43,0,100,2
98,77,21,49,0,23,0,6
72,76,5,47,0,24,3,6
31,81,0,72,41,22,69,4
60,68,52,0,39,95,38,8
12,100,77,5,20,1,100,2
22,53,54,13,42,96,100,5
31,43,38,5,42,90,100,5
0,100,86,95,23,30,100,7
0,100,96,77,22,29,76,7
30,69,66,19,27,100,100,5
0,100,46,31,16,1,100,2
43,100,100,41,25,0,93,2
14,100,100,38,20,35,63,7
79,77,0,100,68,27,14,4
0,62,70,91,74,23,78,1
2,99,63,19,0,44,100,7
58,85,51,14,0,71,51,8
0,100,100,71,6,31,100,7
17,36,40,100,53,100,0,0
100,100,10,56,4,38,88,8
47,67,0,95,23,100,10,0
6,100,100,30,40,4,0,3
46,98,0,87,0,100,27,0
0,65,86,14,25,100,0,8
0,0,79,59,60,100,27,0
55,40,100,14,35,100,0,8
54,92,100,42,61,20,0,1
0,18,77,84,100,64,79,9
100,73,18,84,74,16,0,9
55,100,73,44,56,9,0,5
62,92,12,61,0,41,0,6
42,60,23,100,61,50,71,4
33,71,0,100,48,77,8,0
54,71,0,86,22,100,18,0
0,100,65,21,24,4,100,2
50,84,0,58,35,26,63,4
2,100,100,26,0,28,80,7
0,100,85,94,36,0,6,3
36,100,69,19,3,9,100,2
23,57,100,0,48,22,24,8
0,100,65,52,0,41,100,7
53,93,6,36,0,42,37,6
45,100,76,30,5,8,100,2
100,87,8,33,0,35,8,6
19,73,9,100,61,34,60,4
12,100,81,64,30,0,0,3
22,100,49,0,11,6,100,2
15,44,41,0,44,100,100,5
24,100,76,13,16,13,100,2
13,100,59,0,27,11,100,2
0,67,68,94,77,23,72,1
0,100,65,30,29,0,100,2
0,100,100,34,0,33,8,7
100,87,24,0,0,30,12,6
38,85,0,100,52,32,73,4
20,100,69,100,44,1,0,3
100,96,10,32,8,25,26,6
0,97,97,84,13,19,100,7
30,58,23,13,0,96,100,5
35,85,0,100,35,34,39,4
64,72,81,8,75,41,44,9
0,63,78,32,70,39,94,9
0,100,86,66,0,33,42,7
0,100,84,85,61,20,52,7
0,100,83,60,0,28,100,7
33,72,6,100,30,97,2,0
10,98,65,66,76,22,52,7
0,100,100,48,1,23,88,7
2,86,70,75,50,0,0,3
6,100,100,62,43,2,55,2
0,100,78,61,13,32,100,7
87,100,22,100,72,0,0,9
30,35,60,41,4,100,100,5
20,83,15,30,0,100,2,8
96,54,0,82,89,25,41,9
33,100,78,100,44,1,0,3
63,89,15,50,0,43,0,6
0,100,61,24,22,1,100,2
35,68,0,89,25,100,13,0
0,57,100,23,24,94,21,8
2,66,50,62,75,2,0,9
41,74,62,56,68,2,0,9
36,75,57,63,85,29,0,4
26,96,0,100,61,40,29,4
52,50,100,0,62,50,77,9
62,79,0,80,44,32,71,4
100,100,17,55,47,0,0,5
69,81,73,32,0,67,51,8
35,100,100,35,31,0,88,2
90,57,0,85,98,30,55,9
18,49,14,92,25,93,27,0
100,97,15,33,0,39,20,6
68,100,33,75,55,4,0,9
63,83,9,57,0,42,14,6
0,11,83,77,100,69,90,9
100,90,7,0,10,100,45,8
0,47,60,87,87,29,25,1
88,100,26,100,83,18,0,9
31,100,60,100,44,6,0,3
26,100,100,46,35,31,52,7
40,66,0,100,17,88,0,0
26,100,75,0,0,24,100,2
0,100,93,70,48,2,84,2
0,100,65,20,12,11,100,2
0,67,65,100,92,29,78,1
0,94,95,57,61,14,0,3
52,67,0,100,33,35,53,4
40,81,100,0,13,100,11,8
62,69,0,100,78,24,2,9
32,100,86,24,0,2,100,2
0,100,90,76,6,43,100,7
42,78,18,60,24,27,100,4
11,100,66,19,10,5,100,2
84,77,8,40,0,25,2,6
0,100,66,41,0,50,100,7
0,84,77,78,76,26,28,1
11,100,100,33,29,35,60,7
100,100,11,86,43,5,0,5
100,100,46,0,20,10,24,6
0,100,80,57,43,0,24,3
39,97,74,85,57,10,0,3
42,58,85,66,56,0,0,9
74,79,0,100,62,42,42,4
0,60,52,100,82,27,43,1
0,93,47,45,55,0,17,5
34,70,0,86,27,31,97,4
19,55,10,24,2,11,100,1
65,79,67,10,3,80,6,8
0,100,66,37,33,0,100,2
88,100,8,100,68,0,0,9
0,100,100,46,0,35,92,7
44,79,0,100,64,31,34,4
78,97,36,65,0,37,0,6
6,51,82,15,19,95,100,5
14,77,0,100,63,31,77,4
100,100,36,83,48,0,0,5
39,74,0,100,49,32,43,4
34,40,39,100,61,100,0,0
26,100,92,70,49,0,0,3
43,40,38,100,66,78,0,0
50,100,92,100,29,0,0,3
0,61,67,88,75,25,40,1
83,79,8,37,0,38,28,6
55,100,71,0,0,21,100,2
48,100,94,90,54,0,0,3
70,82,0,71,1,29,11,6
56,99,14,36,0,24,32,6
38,100,96,100,27,0,0,3
25,100,95,75,0,37,100,7
27,49,13,100,43,100,0,0
57,85,4,94,17,100,0,0
0,61,67,93,75,25,81,1
37,100,96,86,47,0,0,3
25,74,7,94,27,100,0,0
60,100,96,34,24,7,100,2
0,81,95,63,60,20,100,1
0,86,90,86,68,23,62,1
65,100,1,61,0,44,100,8
100,100,32,50,58,0,0,5
42,100,87,22,12,1,100,2
100,93,22,58,0,54,0,6
64,78,18,36,22,20,69,4
100,100,0,82,32,61,8,0
62,69,0,68,0,70,67,0
0,100,84,65,6,28,100,7
52,66,96,28,62,20,0,9
54,61,0,81,21,100,32,0
0,97,91,31,0,49,100,7
16,68,20,92,11,86,33,0
36,81,0,84,38,29,62,4
37,72,0,74,7,79,36,0
63,100,100,28,35,0,88,2
100,100,9,21,3,29,3,6
0,100,100,32,2,27,89,7
1,96,52,40,0,37,100,7
96,85,14,57,0,40,0,6
56,100,81,100,41,0,0,3
52,76,0,61,19,22,18,6
20,70,0,77,22,30,96,4
17,80,100,60,67,22,0,1
0,100,85,19,0,48,100,7
45,78,72,55,79,8,0,9
31,100,77,43,23,1,100,2
0,16,80,86,100,68,83,9
73,81,100,64,65,22,0,1
0,57,49,100,92,31,63,1
62,100,62,33,57,8,0,5
0,100,62,24,31,1,100,2
70,86,11,57,0,57,0,6
5,7,44,100,64,93,20,0
30,69,36,0,36,100,100,5
40,60,8,100,44,100,0,0
81,100,0,96,11,45,100,8
44,100,100,82,45,0,0,3
17,55,14,100,37,100,0,0
0,100,64,38,0,36,100,7
100,96,29,15,0,18,19,6
46,69,0,100,42,46,62,4
35,100,100,97,31,0,0,3
89,76,0,100,90,24,38,9
12,79,0,100,70,27,74,4
100,100,24,91,0,55,93,8
0,46,73,85,84,28,56,1
36,55,73,0,0,99,100,5
48,59,0,84,29,100,26,0
24,100,64,0,23,5,100,2
16,100,49,0,0,6,100,2
69,95,34,0,23,87,36,8
68,83,27,14,0,27,52,6
2,100,77,100,28,1,0,3
0,55,68,72,77,26,22,1
100,98,28,79,53,4,0,5
34,50,59,0,14,95,100,5
100,92,37,0,14,21,11,6
63,79,4,37,0,27,7,6
11,67,54,8,29,88,100,5
28,97,68,44,22,10,100,2
1,25,39,100,53,100,12,0
11,98,58,25,0,40,100,7
28,57,42,0,37,95,100,5
21,61,11,100,30,100,23,0
0,100,97,82,0,41,100,7
22,92,27,68,51,24,94,7
29,83,41,17,20,100,29,8
78,73,0,100,40,30,37,4
34,100,63,0,1,8,100,2
0,96,98,80,65,22,62,7
0,100,42,1,4,0,100,2
59,100,49,0,24,88,4,8
31,87,0,72,31,31,60,4
55,73,46,0,0,94,100,5
0,100,94,49,40,0,100,2
25,100,65,0,19,0,100,2
57,100,72,50,0,6,100,1
100,84,24,25,0,40,13,6
97,83,0,84,0,51,8,6
60,100,93,40,12,0,100,2
60,92,21,38,26,30,91,4
81,100,13,76,44,0,0,5
0,100,100,47,38,0,98,2
100,96,15,25,0,38,25,6
0,35,42,100,41,100,8,0
40,100,68,44,40,6,0,5
5,100,80,20,63,13,1,5
36,59,9,99,34,100,5,0
10,59,83,40,0,82,60,5
100,79,22,14,0,39,2,6
27,100,62,0,20,2,100,2
53,100,74,22,13,15,100,2
2,100,98,19,0,43,100,7
45,79,11,62,0,35,33,6
0,100,67,54,0,46,100,7
26,75,0,70,0,66,48,0
0,100,57,2,17,0,100,2
51,71,52,0,30,100,100,5
46,75,14,100,82,31,46,4
59,100,24,57,0,64,100,8
13,75,0,100,46,30,80,4
3,81,3,84,36,25,97,4
77,100,0,100,15,45,86,8
78,92,22,90,80,27,32,9
15,94,56,66,79,27,43,7
26,30,55,100,64,91,0,0
20,100,88,20,28,21,100,2
67,85,100,33,42,14,0,1
68,89,59,0,17,100,18,8
31,79,100,64,62,17,0,1
41,59,25,100,39,100,0,0
16,100,82,75,50,0,0,3
50,100,70,0,0,5,100,2
26,39,49,100,70,88,0,0
100,93,36,11,0,19,0,6
93,91,23,60,0,30,0,6
35,81,0,69,0,71,57,0
0,95,47,39,4,1,100,1
7,74,86,71,68,9,0,1
70,75,0,73,22,98,23,0
100,84,3,82,100,32,0,9
0,99,86,44,0,44,100,7
69,54,57,30,46,100,12,8
31,50,68,37,40,100,2,8
65,75,0,73,8,86,37,0
61,76,0,60,0,58,79,0
100,100,30,48,48,0,0,5
38,75,0,80,14,97,37,0
0,100,59,17,9,44,100,7
51,70,0,69,10,79,45,0
0,100,76,64,80,26,39,7
44,68,0,84,38,39,80,4
50,100,4,100,61,0,0,9
7,60,77,8,39,43,8,8
0,100,74,48,26,0,100,2
0,83,80,96,70,23,89,1
16,100,100,72,45,0,0,3
100,100,23,72,57,0,0,5
14,100,90,68,39,0,0,3
63,100,38,43,4,25,0,6
0,79,100,60,67,22,33,1
47,100,53,46,58,9,0,5
55,79,0,61,1,61,5,0
0,100,61,52,0,48,100,7
87,94,16,45,0,63,67,0
100,100,12,73,58,0,0,5
46,75,7,100,21,97,0,0
79,87,39,28,0,77,58,8
16,100,67,87,36,0,0,3
45,91,40,72,49,0,0,9
56,73,0,74,5,34,27,6
61,88,57,4,0,98,100,5
84,100,5,76,63,30,79,9
2,100,100,35,15,33,74,7
0,94,100,54,48,1,95,2
62,100,1,50,0,55,100,8
61,73,11,70,0,36,0,6
32,100,95,35,31,2,100,2
100,90,1,46,0,46,0,6
93,76,15,100,75,25,83,9
100,86,18,26,0,42,10,6
26,100,72,41,64,5,0,5
24,80,100,79,67,22,0,1
66,100,50,97,58,0,0,9
100,100,40,6,0,39,0,6
55,83,0,100,47,32,23,4
70,100,49,63,53,0,0,5
22,68,2,100,55,38,37,4
0,96,71,67,83,28,24,7
0,59,82,34,62,0,14,8
29,81,0,100,62,32,83,4
13,100,70,9,15,1,100,2
85,95,0,62,0,88,43,0
13,61,4,98,28,100,16,0
100,87,50,23,43,15,0,1
0,100,50,16,0,52,100,7
42,70,0,69,11,84,49,0
27,35,46,46,68,100,0,8
46,69,0,81,14,80,17,0
16,71,12,100,34,40,39,4
97,81,14,100,85,53,0,0
26,100,73,27,23,2,100,2
32,100,76,100,35,0,0,3
57,100,100,59,45,2,0,5
100,100,36,90,36,0,0,5
0,100,62,98,45,0,10,3
63,100,4,99,68,0,0,9
0,100,100,61,13,36,77,7
23,100,70,41,0,11,100,1
68,78,2,32,0,30,15,6
43,75,0,95,32,32,59,4
0,99,63,34,0,33,100,7
99,100,27,100,63,0,0,9
100,92,20,0,0,48,97,8
100,100,56,90,65,0,0,9
74,100,25,56,0,58,100,8
2,100,56,0,11,2,100,2
56,72,0,79,20,96,31,0
25,36,32,100,60,94,0,0
100,86,26,16,0,36,5,6
45,75,0,100,64,28,68,4
35,100,66,0,0,13,100,2
0,55,68,92,79,27,61,1
77,79,14,16,9,17,42,6
69,75,66,0,48,38,87,9
94,100,0,76,62,36,84,9
9,96,47,100,71,23,27,7
80,97,46,0,6,84,49,8
0,100,100,77,8,26,100,7
6,43,25,100,53,100,13,0
69,68,98,100,77,6,0,9
63,72,5,100,73,38,9,4
100,75,12,47,0,64,61,0
24,63,66,1,25,100,100,5
100,100,0,95,91,8,5,9
14,100,76,100,40,0,0,3
30,52,40,0,52,95,100,5
1,100,83,49,0,34,0,8
29,80,0,100,43,31,66,4
17,65,46,18,0,99,100,5
0,18,39,100,54,100,17,0
0,99,100,43,25,34,73,7
37,63,38,13,12,98,100,5
58,82,31,0,36,97,30,8
46,72,0,63,0,42,1,6
0,67,54,79,75,25,100,1
29,97,9,71,35,35,89,4
91,89,24,57,0,49,0,6
25,88,0,89,62,42,77,4
0,69,69,80,76,25,32,1
8,100,100,38,3,28,68,7
0,100,66,76,71,17,43,7
12,25,50,100,57,100,0,0
0,66,61,100,78,27,43,1
0,90,59,40,54,0,9,5
70,74,0,80,23,100,26,0
15,93,0,82,33,31,89,4
37,84,6,94,82,48,47,4
69,76,0,76,21,97,26,0
36,53,40,2,31,91,100,5
52,62,0,87,22,96,20,0
4,63,74,9,16,95,100,5
23,26,66,99,74,73,0,0
0,100,43,21,15,0,100,2
85,98,0,100,0,56,100,8
0,83,86,42,49,0,100,1
63,83,73,0,5,90,13,8
73,100,0,92,0,60,100,8
0,55,42,4,35,96,100,5
0,79,82,93,71,22,84,1
28,100,84,32,14,13,100,2
100,85,26,0,7,20,24,6
4,73,96,0,72,43,13,9
0,100,60,23,0,40,100,7
0,100,52,17,18,12,100,2
100,88,73,0,6,80,83,8
79,68,0,70,5,71,43,0
40,92,26,77,9,46,100,8
15,72,0,100,38,32,63,4
40,75,73,1,9,93,15,8
0,100,54,18,35,5,100,2
23,69,100,33,53,0,0,8
39,70,53,0,10,94,100,5
100,100,0,87,94,31,62,9
16,83,0,88,55,29,60,4
21,65,0,84,17,88,30,0
31,84,77,69,72,24,0,1
11,100,64,84,29,0,0,3
16,100,95,51,43,9,0,3
0,56,60,100,89,30,67,1
61,70,54,13,0,71,36,8
70,82,16,41,0,31,12,6
100,100,40,94,80,0,0,9
100,90,57,46,0,50,85,8
24,100,100,80,41,9,0,3
77,100,1,60,0,65,100,8
17,100,100,61,55,9,0,3
0,100,97,48,3,28,100,7
18,80,11,99,57,24,78,4
45,55,27,100,45,95,0,0
0,54,70,10,33,100,100,5
0,45,51,100,100,34,71,1
70,99,36,4,0,79,48,8
76,100,20,46,0,37,8,6
0,56,69,73,75,25,29,1
34,84,0,93,35,32,84,4
90,86,42,17,15,99,8,8
0,100,79,20,0,49,100,7
37,100,14,52,46,0,0,5
24,84,0,100,53,23,80,4
0,53,77,20,34,100,5,8
30,100,48,38,19,1,100,1
65,100,45,91,75,0,0,9
12,100,85,16,0,18,100,2
35,100,20,38,0,37,0,6
33,50,37,6,39,87,100,5
0,100,57,52,41,0,100,2
52,100,84,58,17,1,100,1
32,56,58,0,31,100,100,5
2,92,39,100,87,30,60,7
19,76,100,75,73,24,0,1
44,83,43,0,16,86,49,8
7,100,54,0,24,3,100,2
41,69,90,20,0,73,40,8
0,51,69,87,80,27,41,1
0,100,67,26,29,0,100,2
0,95,100,52,37,20,52,7
60,100,100,100,36,0,0,3
33,79,100,71,65,22,0,1
43,60,38,41,19,2,100,1
0,100,79,74,4,32,100,7
32,76,0,91,39,31,71,4
30,100,93,89,48,0,0,3
0,97,66,34,32,0,100,2
56,100,100,20,73,16,0,5
16,70,100,46,86,32,0,9
22,58,44,1,33,100,100,5
8,95,62,44,23,3,100,1
0,100,61,19,27,3,100,2
68,84,0,74,1,84,36,0
0,100,100,80,28,27,51,7
26,54,16,100,34,100,6,0
6,100,55,0,16,7,100,2
84,100,16,65,0,39,100,8
39,74,19,100,70,32,44,4
0,100,65,74,37,0,9,3
11,100,93,73,51,14,0,3
100,81,44,42,1,25,0,6
8,100,75,63,0,37,0,7
36,79,0,83,32,34,77,4
0,100,59,22,0,46,100,7
21,100,62,0,11,0,100,2
79,85,26,62,0,31,0,6
37,100,91,100,46,0,0,3
32,100,74,100,33,0,0,3
1,100,100,17,0,52,0,8
33,93,73,38,50,8,0,3
100,100,32,77,76,10,0,9
23,60,3,84,16,85,30,0
0,97,100,62,23,38,76,7
4,100,37,29,19,1,100,1
38,47,18,100,35,100,0,0
40,58,20,100,49,54,62,4
25,43,50,100,45,100,0,0
12,100,66,6,14,11,100,2
0,63,61,88,77,26,44,1
65,45,21,100,47,100,0,0
72,54,69,28,50,100,19,8
13,100,69,32,26,0,100,2
77,80,0,45,0,29,14,6
44,65,0,72,17,89,42,0
9,100,58,17,8,12,100,2
14,100,64,4,0,46,100,7
68,65,74,0,33,100,16,8
0,100,83,63,75,24,37,7
23,47,16,100,57,79,2,0
100,90,36,10,3,27,0,6
0,100,59,0,11,15,100,2
98,70,12,100,76,20,0,9
11,0,87,83,84,80,2,0
100,94,34,67,40,0,0,5
44,100,100,63,40,0,0,3
85,77,100,0,20,100,32,8
0,100,99,63,0,47,100,7
0,100,100,49,0,28,84,7
41,61,0,100,46,46,43,4
3,95,1,84,53,34,88,4
71,79,63,29,61,33,95,9
0,100,79,47,0,29,100,7
84,91,51,36,0,75,62,8
0,44,64,68,84,28,16,1
46,100,96,100,47,0,0,3
1,100,100,91,51,3,0,3
85,100,39,98,71,0,0,9
88,99,16,70,0,65,100,8
0,57,20,20,36,100,18,8
58,96,27,79,65,36,10,9
20,29,31,100,51,100,8,0
0,100,57,35,0,48,100,7
32,47,71,0,0,92,100,5
0,100,89,43,0,50,100,7
53,44,67,35,36,100,25,8
61,72,1,100,67,45,57,4
10,54,7,90,30,100,18,0
29,77,0,100,69,24,32,4
24,61,7,82,11,86,39,0
24,100,61,0,12,0,100,2
83,100,42,46,0,41,100,8
0,100,55,82,50,13,73,3
54,64,0,93,36,100,19,0
100,100,17,24,0,45,3,6
73,64,66,43,70,0,29,8
19,100,54,0,19,0,100,2
0,78,69,33,35,0,100,1
41,100,86,0,38,10,100,2
28,100,77,29,9,0,100,2
17,100,86,97,46,0,0,3
16,100,35,0,4,1,100,2
71,100,39,39,36,26,86,4
97,100,42,23,0,49,100,8
7,100,90,41,0,37,100,7
79,100,79,36,50,17,0,1
95,100,61,100,55,0,0,9
21,100,69,100,37,0,0,3
59,69,0,78,12,83,36,0
99,100,27,40,0,61,100,8
32,86,100,46,0,34,98,7
0,98,95,84,0,22,100,7
24,100,90,29,17,0,100,2
0,100,57,33,0,51,100,7
0,69,65,82,76,26,51,1
100,83,40,0,0,27,6,6
0,81,84,84,71,24,48,1
19,100,59,18,0,39,100,7
70,100,3,40,0,52,86,0
9,100,67,83,44,0,0,3
35,45,0,91,35,100,14,0
29,100,47,0,0,7,100,2
62,77,68,7,0,73,15,8
27,100,100,86,45,0,0,3
0,100,98,85,13,17,99,7
38,100,100,13,71,0,0,5
7,100,56,0,4,5,100,2
100,100,19,44,67,13,6,5
0,84,54,46,27,0,100,1
0,84,63,88,73,24,77,1
21,100,100,10,74,0,0,5
38,100,91,39,24,12,100,2
0,100,77,70,10,24,100,7
65,100,2,100,10,33,78,8
21,71,57,6,22,95,100,5
0,100,100,53,0,40,99,7
29,81,4,20,27,18,100,4
28,100,89,35,0,29,100,7
54,71,0,100,47,38,54,4
42,64,100,81,73,4,0,9
22,100,96,100,42,0,0,3
2,100,66,22,37,0,100,2
36,100,23,23,0,29,0,6
4,39,31,46,46,100,2,8
0,100,74,49,0,37,100,7
100,91,37,9,4,27,0,6
31,59,92,0,0,90,100,5
57,87,0,95,58,35,84,4
100,99,28,52,58,0,0,5
100,77,61,0,0,72,70,8
14,100,46,9,0,0,100,1
50,100,100,88,47,0,0,3
73,100,23,57,0,82,23,0
6,67,56,58,22,91,0,8
0,62,82,85,74,24,29,1
47,100,82,100,38,0,0,3
33,53,69,0,19,100,100,5
48,100,91,64,54,1,0,5
100,100,27,0,6,34,16,6
0,19,53,100,100,34,50,1
59,75,0,66,80,32,74,4
23,100,73,19,20,0,100,2
28,85,44,100,71,15,0,9
