@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,11,17'

@attribute At4 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At11 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
78,46,71,94,9
100,96,60,81,3
100,79,37,27,7
100,54,34,13,7
100,75,84,100,5
100,50,52,11,2
49,15,10,68,0
27,35,5,76,0
93,8,0,37,8
90,29,31,64,6
100,4,27,100,6
66,68,0,57,8
100,100,52,90,3
100,100,55,0,2
100,51,85,100,9
100,6,52,100,9
100,85,53,100,3
62,48,100,76,1
75,74,69,45,1
65,0,36,81,4
100,38,87,64,9
50,55,85,82,1
100,0,34,1,8
99,15,16,99,6
91,100,66,0,2
58,76,100,100,8
100,67,35,21,7
100,0,4,100,0
100,33,50,45,2
82,94,86,65,1
90,44,41,26,6
88,0,10,100,0
56,29,0,72,8
88,100,80,57,1
100,85,64,100,3
70,0,9,100,6
50,100,93,96,9
100,100,45,16,7
100,23,31,7,8
77,17,5,100,6
100,88,50,100,3
66,74,100,78,1
97,81,38,15,7
100,65,91,59,9
67,0,100,80,9
100,87,44,42,7
22,46,17,72,0
100,100,57,33,7
100,57,99,45,7
100,70,55,100,3
100,100,68,30,7
100,83,38,37,7
100,64,58,2,2
86,0,11,100,0
77,34,0,66,8
100,91,46,32,7
71,65,72,100,9
100,53,73,100,5
100,67,39,34,7
100,24,67,89,9
87,36,44,23,6
100,100,40,91,7
100,43,44,11,2
92,38,5,36,8
10,65,30,72,0
80,88,93,66,1
100,38,17,0,8
73,18,63,62,4
100,100,59,0,2
59,52,100,82,1
98,43,65,100,5
100,64,96,50,7
100,67,58,23,1
69,64,100,61,1
67,100,74,86,1
79,0,0,100,0
63,60,100,88,1
48,22,0,87,0
84,0,0,100,0
59,9,0,100,0
75,0,40,100,4
59,19,0,97,0
60,75,26,15,5
66,11,0,79,0
100,93,55,79,3
100,48,43,16,2
72,94,75,57,8
83,0,43,74,4
99,0,7,100,0
100,97,56,86,3
100,24,36,0,8
65,4,0,100,0
100,70,34,24,7
79,92,92,96,1
43,37,12,74,0
100,57,35,25,2
39,77,6,100,8
37,28,23,69,0
100,55,31,11,7
100,61,60,100,3
83,92,90,81,1
76,100,97,0,8
100,40,46,38,6
100,66,34,22,2
79,0,20,100,6
74,0,35,95,4
39,75,0,15,5
68,61,100,42,1
100,71,41,26,7
62,100,0,87,8
92,35,33,53,6
100,92,54,100,3
61,71,0,0,5
100,83,60,0,2
97,79,92,46,7
71,81,100,52,1
63,95,9,1,5
100,100,42,75,8
92,5,0,98,0
100,0,37,17,8
71,21,100,100,9
55,57,6,22,5
74,100,100,2,8
100,74,44,26,7
100,30,33,25,2
100,100,34,14,7
87,17,29,71,6
60,60,100,96,1
100,100,36,87,8
48,8,5,99,0
66,0,0,100,0
100,44,24,5,7
54,50,0,22,5
52,63,0,11,5
100,100,48,3,7
100,32,32,0,8
83,10,11,100,6
98,28,57,67,5
84,0,21,100,6
81,67,0,65,8
79,0,55,93,4
100,0,48,100,9
100,55,51,100,3
66,0,0,100,0
44,33,2,74,0
100,92,35,100,8
100,81,76,100,5
76,0,47,79,4
98,87,63,72,7
91,22,36,56,6
94,89,74,78,1
85,0,17,100,6
71,0,21,91,4
41,38,8,100,8
96,56,63,15,2
100,31,74,86,9
100,19,31,100,4
94,1,13,100,6
80,100,85,23,1
58,51,0,5,5
93,18,27,100,6
64,79,77,100,9
28,33,16,77,0
66,45,0,18,5
100,100,37,0,7
87,31,64,0,1
41,65,0,63,8
91,0,0,100,0
100,66,52,100,3
78,79,100,59,1
83,3,22,100,6
51,66,100,79,1
100,100,66,0,2
66,74,100,52,1
100,100,77,67,3
73,7,10,100,6
99,89,31,0,7
100,60,82,70,9
92,32,24,1,8
78,8,43,100,4
67,0,15,99,4
76,0,35,89,4
100,85,53,81,3
100,65,29,6,2
84,100,59,67,8
100,74,52,100,3
57,22,0,78,0
87,25,19,100,6
100,100,61,96,3
100,15,56,100,5
90,0,16,100,6
100,52,6,30,2
95,51,25,0,8
100,86,31,0,2
72,87,97,100,9
98,0,38,97,4
93,46,100,100,9
79,19,25,89,6
100,65,17,21,2
69,31,52,84,4
100,71,64,83,5
43,25,0,95,0
100,53,59,32,2
100,100,27,0,2
55,22,5,61,0
100,74,35,0,1
100,100,93,62,5
100,35,85,72,9
97,74,80,100,5
100,89,47,100,3
94,33,29,98,6
100,26,33,16,8
69,0,0,100,0
100,77,53,93,3
100,47,47,22,2
80,22,16,92,6
100,68,38,100,7
100,100,75,65,3
100,46,69,97,9
100,78,55,0,2
98,61,100,60,9
93,17,31,71,6
100,72,19,0,7
100,82,54,0,2
100,71,40,0,2
100,77,54,86,3
100,54,23,6,2
64,76,0,7,5
93,0,43,76,4
61,75,0,77,8
67,71,100,81,1
71,0,16,100,4
100,100,51,38,7
100,73,45,0,2
100,68,60,100,3
56,85,100,93,1
74,0,23,100,4
80,7,0,99,0
100,62,72,100,3
100,77,49,100,3
61,4,0,96,0
100,100,89,56,5
100,86,35,0,2
82,62,61,20,1
71,0,0,100,0
81,22,21,100,6
91,39,0,58,8
100,100,50,76,8
100,83,55,100,3
100,13,49,73,5
54,100,0,74,8
100,20,58,65,5
98,100,76,64,3
84,89,90,49,1
68,100,100,80,9
100,71,68,74,3
87,57,0,56,8
100,18,47,62,6
82,64,65,17,8
99,56,90,78,9
100,0,49,13,8
79,84,94,83,1
77,19,18,100,6
96,40,30,6,8
71,85,0,51,8
96,0,42,100,4
100,89,57,100,3
100,100,56,25,7
85,0,39,94,4
99,84,92,45,7
100,89,53,85,3
64,85,78,100,9
21,47,10,66,0
0,1,57,100,0
85,12,12,100,6
84,0,41,98,4
97,69,100,23,7
42,51,6,100,8
100,100,72,61,3
91,26,5,37,8
100,0,41,19,8
82,0,31,100,4
38,26,12,89,0
96,30,36,85,4
94,13,27,100,6
100,68,37,17,2
98,92,79,65,3
100,72,33,0,7
51,16,0,100,0
70,75,79,100,9
100,46,55,4,2
100,100,48,52,7
93,7,28,100,6
100,62,36,27,7
83,23,24,77,6
100,71,29,0,2
100,49,40,51,6
62,95,100,100,9
90,64,77,100,9
100,73,56,0,2
79,24,58,75,4
66,62,100,57,1
93,81,54,83,3
56,48,30,18,5
100,82,40,41,7
100,61,35,16,2
94,29,63,71,5
72,0,13,100,6
100,100,37,0,7
51,27,67,0,1
100,54,39,6,2
100,57,31,24,7
50,51,0,10,5
100,100,53,67,8
82,0,46,81,4
80,100,89,89,1
100,59,45,1,2
70,64,87,67,4
96,14,22,100,6
78,0,0,100,0
100,100,67,90,3
62,54,100,76,1
100,58,36,28,7
96,100,74,5,2
100,0,46,74,4
65,100,100,85,9
85,86,70,0,2
42,73,7,100,8
92,19,27,26,8
100,49,36,94,6
100,100,49,0,2
100,70,43,10,2
98,28,91,100,9
100,74,55,100,3
92,1,16,100,6
64,90,0,0,5
32,54,24,68,0
100,97,55,100,3
91,21,34,66,6
100,81,48,44,7
100,10,76,54,9
100,100,54,90,3
100,15,26,100,6
93,21,32,88,6
100,71,35,100,7
50,3,0,94,0
100,100,73,75,3
100,91,34,0,7
97,50,66,92,9
37,19,3,99,0
73,11,53,64,4
46,67,2,7,5
100,62,46,29,7
65,45,0,20,5
86,100,80,48,1
67,62,100,65,1
100,100,43,88,8
64,0,25,100,4
57,69,100,38,1
73,0,17,100,6
100,100,67,0,2
100,92,77,94,5
100,97,57,96,3
100,100,60,80,3
98,100,75,78,3
100,71,44,100,3
99,6,48,85,5
68,16,100,79,9
100,100,66,73,3
63,7,32,100,4
100,4,38,0,8
87,9,21,100,6
59,100,100,78,9
80,0,43,98,4
61,4,100,100,9
81,70,100,67,1
100,100,60,64,3
59,56,0,3,5
95,45,99,48,7
81,71,73,91,9
48,53,0,97,8
100,78,62,100,3
44,42,0,65,8
91,0,2,92,0
85,0,14,100,0
100,16,28,0,8
100,57,26,2,7
94,74,23,9,7
100,31,46,0,1
100,20,38,0,8
88,0,55,73,4
100,53,31,13,2
83,100,82,68,1
75,81,86,90,9
100,49,64,55,5
100,65,48,0,2
98,36,68,62,5
100,0,45,40,8
68,65,100,51,1
100,40,30,0,8
100,100,73,64,3
85,0,0,100,0
100,21,58,100,5
100,57,39,29,2
75,97,97,100,9
81,42,65,42,0
46,46,3,100,8
69,65,0,49,8
100,67,35,5,7
100,31,39,5,1
100,65,35,0,2
100,77,57,53,7
100,100,60,0,2
78,0,35,98,4
98,21,21,10,8
91,19,40,48,6
100,73,26,9,2
88,0,54,52,4
100,53,64,96,5
93,67,62,29,1
100,14,70,100,9
55,10,0,97,0
86,41,100,59,7
67,0,0,100,0
92,0,22,97,0
100,60,29,29,7
100,90,48,83,3
76,81,67,95,9
100,58,64,100,3
90,100,80,56,1
89,19,31,63,6
63,66,100,78,1
53,17,0,91,0
91,15,30,69,6
80,71,81,78,9
57,4,0,95,0
100,100,36,88,7
75,69,0,8,5
100,52,30,0,2
100,0,58,84,9
84,2,45,48,4
84,16,17,100,6
100,0,39,24,8
100,64,40,23,7
89,13,34,80,6
91,65,59,18,1
97,32,62,78,5
74,0,0,100,0
100,65,21,23,2
100,0,30,25,8
63,52,0,8,5
48,36,0,0,5
100,66,8,100,7
57,69,100,71,1
100,36,50,69,5
79,49,34,58,6
71,100,0,32,8
68,14,100,80,7
10,51,29,72,0
100,27,26,100,6
99,23,51,100,4
100,90,56,79,3
100,24,46,57,0
76,69,77,83,9
78,33,56,46,4
100,92,49,100,3
79,0,49,97,4
100,100,68,84,3
82,3,17,100,6
74,34,100,88,9
100,59,57,31,2
71,96,100,90,9
81,19,25,92,6
33,40,15,72,0
71,64,100,80,1
100,72,69,100,3
100,100,71,81,3
100,34,59,85,5
100,49,30,25,2
78,29,34,77,4
100,69,24,100,7
100,81,51,73,7
100,27,65,80,9
99,63,33,0,7
63,0,0,100,0
100,33,62,87,9
83,66,64,44,1
100,0,38,36,8
33,27,10,88,0
77,10,43,47,4
51,75,4,17,5
100,0,24,93,0
100,37,41,17,2
100,72,24,0,7
98,100,63,40,7
100,74,37,0,2
100,43,69,100,5
75,2,19,100,6
100,56,64,12,2
100,100,52,42,7
100,96,58,100,3
100,58,30,18,7
100,97,57,39,7
81,0,0,100,0
82,6,57,77,4
75,65,0,21,5
90,48,29,13,8
52,11,0,99,0
97,96,78,100,3
98,55,33,75,7
93,55,73,33,2
100,0,63,100,9
68,0,0,100,0
100,100,45,30,7
61,47,100,83,9
85,100,58,0,2
100,62,74,47,2
70,22,100,100,9
54,52,100,88,1
83,60,67,30,1
98,62,15,100,7
96,74,100,100,9
67,76,100,78,1
98,100,65,40,7
76,0,25,100,4
89,50,46,25,6
19,33,18,93,0
71,0,39,76,4
100,89,50,91,3
57,66,5,21,5
68,0,0,100,0
100,75,60,0,1
58,4,0,100,0
100,100,71,68,3
66,0,38,56,4
93,12,29,84,6
100,96,34,100,7
85,100,81,66,1
100,100,50,68,7
100,100,70,72,3
70,0,0,100,0
100,81,58,100,3
100,100,38,25,7
100,71,43,23,7
66,71,100,75,1
100,18,60,100,9
61,66,2,18,5
52,14,0,100,0
100,97,60,100,3
79,0,46,87,4
80,0,62,61,4
100,100,65,81,3
100,100,63,83,3
100,52,62,11,2
73,0,41,84,4
61,50,0,0,5
100,87,62,100,3
86,88,57,24,1
100,17,36,0,8
57,64,0,13,5
100,22,35,0,8
90,50,60,0,1
74,0,42,78,4
100,62,62,34,2
80,35,39,29,6
91,0,60,0,1
63,0,0,100,0
100,92,54,0,2
100,35,84,100,9
100,44,62,16,1
62,53,0,0,5
99,38,71,79,5
100,100,35,10,7
89,31,45,100,4
65,0,0,100,0
90,93,58,0,2
52,67,100,83,1
92,40,57,0,1
100,15,66,100,9
100,22,44,70,6
100,53,45,0,1
100,100,72,83,3
100,70,42,0,2
59,51,0,14,5
85,21,29,66,6
100,34,40,0,8
100,83,59,2,2
100,50,62,24,2
100,99,55,79,3
25,57,21,69,0
76,33,27,87,4
100,48,88,87,9
100,100,64,86,3
100,41,23,0,8
100,79,88,87,9
79,19,18,74,6
84,81,81,72,1
100,55,61,0,1
60,8,0,89,0
82,17,24,83,6
100,0,68,100,9
32,24,14,100,0
100,60,54,33,2
50,73,100,77,1
97,70,61,100,3
70,42,0,80,8
75,0,42,88,4
100,26,54,100,5
99,0,40,100,4
100,0,59,100,9
38,26,6,92,0
100,82,58,100,3
98,63,63,10,1
100,56,49,10,2
100,41,38,33,2
100,64,59,92,3
80,57,100,66,1
100,63,34,0,7
100,40,75,97,9
68,64,10,10,5
44,27,9,30,5
86,0,51,68,4
69,68,0,70,8
88,0,57,76,4
98,39,34,0,8
94,91,73,100,3
85,0,49,57,4
100,59,66,34,2
100,100,57,0,2
99,0,51,60,4
71,0,25,87,4
96,100,82,82,3
56,2,0,100,0
100,42,27,33,2
100,74,55,94,3
56,73,10,0,5
84,0,42,79,4
100,100,51,0,2
52,88,5,4,5
74,0,33,99,4
87,30,38,84,4
82,0,32,91,4
100,45,67,100,5
73,0,100,100,9
91,45,100,51,7
99,88,94,42,7
85,41,100,67,7
92,69,77,100,3
100,5,61,92,9
100,29,44,45,6
100,47,74,100,5
87,12,53,47,4
99,31,34,100,6
79,0,32,79,4
100,40,62,63,5
100,100,73,64,3
100,100,76,47,3
69,100,0,31,8
76,7,25,100,6
100,100,38,24,7
41,65,0,2,5
80,36,38,28,6
83,25,29,75,6
72,0,37,76,4
100,66,39,0,2
100,60,66,97,5
96,27,49,30,6
100,100,38,62,7
82,0,47,75,4
82,0,51,81,4
100,85,67,90,3
85,16,28,89,6
86,100,25,0,7
98,31,64,85,9
86,12,28,89,6
77,4,25,100,6
65,0,27,100,4
82,18,33,99,4
100,68,61,18,2
73,0,25,100,4
100,54,43,88,6
100,72,71,100,5
71,0,32,87,4
87,0,37,100,4
71,5,32,94,4
79,33,38,90,4
80,16,55,52,4
91,73,76,100,3
100,60,24,28,2
87,55,50,68,4
100,72,56,0,2
82,0,44,77,4
100,82,43,0,2
100,100,72,88,3
100,58,57,15,2
100,67,53,8,2
88,0,57,100,4
80,0,39,75,4
77,28,24,100,6
80,6,18,100,6
100,76,41,38,7
98,59,78,49,2
100,78,65,100,3
100,54,60,16,2
93,0,58,97,4
70,44,53,46,4
79,0,39,85,4
100,100,49,44,7
70,0,28,100,4
98,0,61,100,4
90,100,73,22,7
100,100,63,0,2
