@relation 'penbased-weka.filters.unsupervised.attribute.Remove-V-R4-7,10-11,14,17'

@attribute At4 numeric
@attribute At5 numeric
@attribute At6 numeric
@attribute At7 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At14 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
100,72,71,64,44,78,0,3
75,14,50,0,14,89,26,4
96,37,75,14,22,21,10,6
95,27,65,0,0,77,43,6
75,84,99,0,83,100,39,9
88,40,67,97,65,82,16,9
75,67,100,81,57,88,6,1
87,32,50,32,0,100,49,6
100,98,83,64,38,100,0,3
77,25,96,78,74,76,20,9
21,62,0,100,68,61,99,0
90,100,100,80,60,41,19,1
75,63,36,41,18,16,99,5
100,79,95,67,33,0,0,2
88,100,100,89,30,55,3,1
100,100,87,70,50,56,0,3
89,8,67,0,32,100,22,4
100,90,78,46,47,100,1,3
100,67,71,50,26,29,0,2
82,55,100,2,34,74,14,8
100,14,63,30,63,94,29,4
52,100,63,53,77,94,2,9
56,95,70,71,62,100,29,9
74,0,28,35,13,100,91,0
87,100,100,75,59,25,19,1
100,53,74,74,52,100,0,9
71,45,100,35,28,7,1,1
75,87,41,64,20,79,96,8
100,65,91,45,31,0,6,2
100,100,77,62,0,0,39,7
100,76,78,72,0,52,40,7
99,100,78,80,7,79,27,7
100,79,63,56,0,0,46,7
100,100,82,66,5,33,26,7
75,0,36,20,25,100,100,0
83,28,56,10,0,69,28,6
100,27,72,6,6,43,29,6
68,0,27,32,9,100,85,0
58,8,12,58,29,100,100,0
97,100,69,65,7,13,34,7
100,21,85,21,56,64,0,5
100,59,64,45,0,20,44,7
70,0,43,53,43,68,35,4
100,100,100,89,33,19,15,7
38,21,0,71,37,87,100,0
81,27,56,1,0,53,30,6
16,56,0,100,68,59,93,0
100,0,81,36,71,99,6,9
100,74,99,28,56,100,9,5
100,82,94,38,65,94,13,5
80,45,41,96,0,34,67,8
100,71,87,61,28,21,0,2
100,66,71,63,44,78,0,3
69,0,30,22,19,100,91,0
68,84,79,42,65,100,0,9
100,68,76,59,21,0,3,2
87,100,100,72,60,17,19,1
52,74,23,28,35,0,96,5
100,72,79,46,15,0,4,2
100,53,79,44,14,0,3,2
100,97,86,70,42,0,6,2
100,77,77,50,40,100,6,3
100,24,88,43,77,89,1,9
100,100,82,76,0,74,49,8
100,91,82,52,54,100,3,3
100,30,72,10,11,72,24,6
87,20,60,4,0,71,44,6
70,0,41,36,40,96,34,4
93,22,66,42,49,100,0,9
80,11,47,0,0,100,44,6
100,84,99,63,58,100,3,3
100,87,72,52,0,0,37,7
61,100,100,12,29,49,57,8
100,63,79,41,29,0,0,2
100,37,80,56,64,100,0,9
60,72,78,100,81,84,27,1
79,79,43,95,10,50,98,8
100,100,96,93,45,15,3,2
100,100,76,75,0,96,43,7
72,59,40,29,33,0,96,5
65,100,98,22,71,85,13,9
72,62,94,11,73,100,13,9
90,0,63,36,47,100,31,4
100,79,70,54,16,0,5,2
100,83,86,67,6,0,3,1
100,48,94,0,58,100,4,5
68,6,23,41,5,100,80,0
97,10,100,16,82,100,5,9
31,48,0,85,74,69,80,0
100,69,85,62,32,100,1,3
100,76,81,54,0,0,14,2
100,0,88,16,65,100,28,9
100,38,71,11,0,81,45,6
93,67,70,82,26,77,0,3
58,48,79,90,81,85,27,1
100,94,77,79,0,37,40,7
96,0,64,3,43,100,33,4
100,100,89,65,52,92,12,3
93,23,65,0,0,65,22,6
100,1,68,0,0,100,32,6
65,57,84,94,79,87,26,1
66,73,90,79,74,85,24,1
100,53,57,34,0,23,14,2
100,100,77,82,11,0,11,2
94,70,90,100,64,57,15,7
100,94,88,61,43,96,1,3
100,100,90,67,35,97,0,3
74,100,100,32,60,0,12,8
73,16,49,75,63,94,29,4
82,100,100,100,60,38,20,1
88,0,62,6,49,100,27,4
78,21,50,1,0,100,23,6
100,79,90,56,51,100,4,3
94,47,100,0,69,80,23,9
78,0,47,83,77,84,32,4
65,0,36,3,33,99,38,4
72,8,49,0,34,100,32,4
75,0,78,55,85,70,24,9
100,100,79,74,39,86,0,3
74,72,100,0,62,88,31,9
75,0,48,49,47,99,27,4
82,3,53,0,0,100,28,6
100,78,83,66,31,11,0,2
100,76,79,45,45,100,0,3
18,37,0,77,54,80,100,0
51,25,0,76,62,63,75,0
100,70,75,57,0,22,51,7
100,100,79,86,16,63,27,8
100,73,100,63,16,19,3,1
76,70,96,100,75,86,25,1
92,88,77,75,46,25,15,1
63,59,82,100,76,67,26,1
100,66,77,58,12,15,13,2
74,0,45,34,33,97,31,4
78,100,78,79,86,85,0,9
100,0,81,38,76,94,26,9
70,0,30,33,15,100,92,0
66,0,26,35,24,100,100,0
55,43,36,43,17,28,98,5
85,100,100,95,69,73,23,1
100,85,88,74,0,8,20,7
59,74,39,65,6,4,88,5
77,4,77,47,88,76,28,9
79,14,56,0,21,100,25,4
100,56,62,44,13,35,0,2
100,80,98,32,60,86,0,5
88,19,53,20,0,100,37,6
100,0,50,22,0,100,88,0
79,17,48,24,0,100,21,6
100,6,75,16,41,100,0,5
64,54,28,43,36,13,96,5
66,61,57,64,0,15,90,5
84,29,57,11,0,83,37,6
96,81,69,54,0,0,44,7
70,0,41,25,36,100,33,4
100,71,77,45,30,0,7,2
74,28,46,16,0,100,38,6
100,60,97,26,59,88,5,5
68,0,36,49,36,99,32,4
100,53,70,25,0,69,39,6
54,84,100,0,42,29,44,8
100,100,90,89,5,51,26,7
92,0,73,14,55,100,22,4
60,0,28,18,15,90,79,0
77,4,50,0,0,100,28,6
100,60,92,32,57,86,0,5
62,0,21,44,29,100,100,0
100,62,94,7,64,90,10,5
100,98,94,63,49,100,0,3
100,64,69,47,8,0,5,2
81,100,100,74,62,13,20,1
100,79,77,43,36,100,0,3
100,100,78,62,43,99,0,3
100,94,80,58,52,87,0,3
74,10,49,0,12,100,25,4
100,60,80,34,29,0,0,2
82,0,60,27,42,80,19,4
100,85,97,19,66,90,8,5
72,40,58,81,0,0,93,5
100,63,73,43,16,29,0,2
100,43,99,6,50,89,1,5
16,85,41,100,100,18,66,9
81,74,100,100,74,67,24,1
100,87,83,69,11,0,14,2
73,34,100,77,49,100,0,9
60,43,46,26,0,9,89,5
100,73,70,57,0,18,27,7
77,19,49,3,0,100,31,6
72,0,40,56,45,72,34,4
85,61,60,91,54,75,1,9
73,70,95,94,75,89,24,1
100,26,73,44,50,100,0,5
78,22,52,0,0,79,29,6
100,100,79,60,0,8,38,7
100,100,86,64,42,98,3,3
54,62,29,37,20,0,92,5
100,59,70,39,13,0,15,2
100,87,93,90,16,64,29,7
67,19,26,0,36,67,100,8
97,21,66,0,0,85,23,6
75,0,42,57,53,100,34,4
100,55,87,48,9,1,12,2
87,0,51,8,7,100,36,6
74,74,79,57,85,100,16,9
79,47,100,97,64,77,17,9
100,100,99,45,72,91,13,5
76,0,50,3,0,100,24,6
100,56,68,42,14,36,0,2
63,78,86,100,75,43,24,1
76,61,41,66,6,3,95,5
100,83,85,66,45,82,0,3
62,93,44,78,15,0,92,5
79,0,49,5,0,100,24,6
100,48,90,60,68,78,0,9
100,0,79,46,0,45,48,8
100,77,93,53,29,0,9,2
100,73,80,71,37,84,0,3
79,62,100,0,68,93,28,9
64,100,24,39,33,68,97,8
64,69,82,99,78,92,25,1
100,84,98,76,44,100,0,3
100,27,65,86,0,0,58,8
70,78,35,55,21,62,89,8
83,14,54,0,0,100,31,6
100,49,80,27,19,24,0,2
70,100,100,73,34,28,12,1
99,100,84,75,14,51,33,7
100,76,61,65,0,0,30,7
100,88,89,65,36,0,0,2
75,0,49,40,46,87,29,4
64,0,20,43,25,100,98,0
91,0,64,22,41,86,28,4
67,48,33,43,12,6,100,5
100,100,85,82,37,78,0,3
99,55,100,95,65,82,20,7
72,25,44,0,32,100,35,4
71,0,35,13,20,100,91,0
100,60,100,61,29,16,3,2
75,0,48,43,56,100,31,4
57,0,80,51,82,100,27,9
100,23,81,63,74,79,7,9
82,100,81,67,84,83,34,9
98,87,83,57,0,9,45,7
100,58,70,93,70,69,0,9
100,28,81,25,0,1,3,1
81,9,54,0,0,98,26,6
60,65,80,99,81,88,26,1
96,33,73,11,21,24,15,6
89,0,50,100,70,55,47,4
70,0,21,39,22,100,89,0
81,10,54,0,0,100,31,6
93,60,94,20,55,100,0,5
88,7,59,0,2,100,15,6
90,20,62,0,0,78,29,6
100,61,67,33,7,17,1,2
70,100,91,45,77,66,38,9
72,39,36,38,24,49,90,8
100,0,90,35,21,47,44,8
30,68,61,95,100,81,34,1
92,17,64,0,27,89,28,4
100,70,71,45,3,0,8,2
100,56,90,52,16,0,2,1
100,93,67,69,8,0,19,2
100,55,78,26,32,33,5,2
78,0,91,50,75,40,25,9
72,95,33,34,27,51,100,8
100,44,74,87,89,70,14,9
100,30,92,20,4,23,10,2
100,76,60,48,0,0,4,2
100,58,88,43,13,0,0,2
100,0,72,58,93,82,33,9
100,93,91,77,40,100,3,3
100,100,72,73,13,33,25,7
100,61,63,29,81,100,0,9
90,0,62,84,90,80,29,9
100,24,67,11,11,35,2,2
43,50,65,76,100,88,34,1
81,88,100,100,73,88,22,1
100,80,78,75,0,48,40,7
100,42,74,15,8,78,17,6
100,51,80,31,21,4,13,2
98,64,100,76,41,30,1,2
59,67,100,0,57,100,0,8
100,45,64,83,70,96,1,9
79,68,64,100,57,84,1,9
92,58,59,84,70,79,0,9
100,95,84,96,0,36,36,7
60,11,13,60,28,85,100,0
74,0,42,33,42,100,36,4
100,50,99,0,75,93,42,9
49,26,15,58,5,100,89,0
66,50,89,100,75,61,25,1
78,80,100,73,22,42,6,1
71,2,43,77,58,98,30,4
39,40,5,1,44,22,88,5
78,97,100,100,71,77,23,1
96,2,100,3,52,78,0,5
100,65,98,58,32,0,0,2
80,13,53,0,0,100,32,6
81,100,100,67,60,25,20,1
92,83,76,100,64,68,18,9
71,33,71,33,37,40,4,1
100,91,70,74,19,0,0,2
70,0,62,25,100,76,28,9
100,74,74,62,18,0,2,2
75,1,49,67,61,88,27,4
100,100,97,56,55,81,12,5
46,42,10,1,42,14,94,5
74,0,47,57,46,80,35,4
64,50,16,0,44,94,100,8
63,88,31,47,26,66,100,8
76,8,50,0,0,100,29,6
67,0,20,40,26,100,100,0
62,75,32,39,19,12,97,5
100,45,87,95,72,67,10,9
87,0,73,17,44,33,15,1
47,0,75,40,90,100,24,9
36,21,0,65,35,100,100,0
100,59,82,53,1,0,3,1
37,41,0,81,50,78,100,0
100,81,67,61,0,7,42,7
49,61,55,54,0,0,96,5
93,43,59,70,0,0,56,8
100,82,76,70,0,31,34,7
70,80,92,100,75,59,25,1
85,0,40,13,3,76,61,0
67,86,100,6,54,100,0,8
100,68,56,53,0,0,44,7
76,11,48,0,0,100,20,6
100,48,75,28,2,29,2,2
97,65,65,49,0,86,24,6
86,41,58,24,0,79,21,6
99,83,73,79,0,51,38,7
100,81,89,42,47,100,12,3
100,87,86,70,25,0,18,2
85,19,37,82,0,3,74,5
81,2,62,42,52,79,19,4
80,4,52,2,0,100,28,6
87,14,62,0,16,97,26,4
72,0,38,82,65,87,47,4
66,51,54,48,0,17,94,5
74,0,30,32,20,100,96,0
100,100,99,66,59,97,11,3
67,100,100,14,56,0,29,8
64,100,92,42,61,74,3,9
27,38,0,84,55,75,100,0
80,66,100,9,63,58,33,9
97,100,100,81,20,0,3,1
100,96,94,82,0,100,36,8
87,45,65,21,16,34,16,6
89,0,55,10,0,100,27,6
86,23,55,73,0,0,47,8
98,78,98,100,72,33,22,7
71,0,30,33,5,100,79,0
9,74,28,95,79,73,85,9
100,69,84,41,40,100,0,3
100,76,76,50,11,0,2,2
100,100,76,56,49,89,0,3
100,70,82,60,0,0,3,1
100,87,84,58,35,100,0,3
28,26,0,72,60,97,100,0
75,0,89,55,84,90,26,9
91,85,100,92,48,100,3,3
65,54,85,100,75,59,25,1
70,98,68,100,92,33,31,0
10,76,29,99,84,64,81,9
39,22,0,68,37,89,100,0
100,58,50,35,9,31,4,2
100,66,66,58,0,11,51,7
100,100,67,57,0,80,46,8
68,4,21,48,24,100,100,0
58,40,98,20,35,2,0,1
64,22,22,63,24,90,97,0
100,92,56,59,0,0,14,2
72,100,100,30,54,73,40,9
100,100,74,70,15,16,27,7
69,0,38,38,30,100,30,4
100,100,99,71,59,21,19,1
100,55,69,32,4,22,1,2
100,99,92,100,30,52,28,7
100,30,76,67,35,84,0,5
41,21,0,70,55,97,97,0
93,21,63,0,0,79,37,6
100,63,72,59,41,89,0,3
80,88,100,100,69,53,20,1
100,97,94,43,54,89,0,5
38,19,0,60,29,100,100,0
51,61,43,41,25,0,91,5
89,0,62,50,71,76,28,4
100,25,68,0,0,100,49,6
100,0,67,67,0,14,44,8
100,0,75,6,41,100,25,4
73,0,40,22,23,100,34,4
100,81,77,59,19,0,5,2
100,0,73,75,95,87,31,9
100,86,100,100,69,46,24,7
53,63,40,72,3,31,92,5
72,100,100,89,46,67,2,1
100,100,85,75,6,61,35,8
85,100,100,87,49,72,0,1
85,0,62,36,49,100,30,4
100,46,82,11,50,94,18,3
100,51,66,35,1,1,15,2
70,79,100,72,10,94,8,1
99,64,100,100,64,67,22,7
80,65,52,38,0,2,47,7
71,0,41,30,27,99,30,4
100,78,76,55,8,0,13,2
65,54,29,21,31,12,95,5
94,0,62,19,49,100,30,4
100,71,83,59,4,0,0,1
100,100,83,74,41,88,0,3
59,77,45,84,0,10,93,5
86,57,100,0,68,91,26,9
93,48,100,0,68,90,26,9
95,34,60,25,0,100,44,6
73,0,34,28,21,100,97,0
57,52,55,64,0,20,100,5
100,31,80,61,34,95,3,5
85,100,100,88,63,60,20,1
48,38,0,5,56,23,98,5
100,100,81,53,32,18,7,2
73,0,38,9,10,100,37,6
38,31,0,82,56,76,100,0
100,75,97,59,35,0,3,2
80,0,47,39,37,98,31,4
68,77,100,38,74,93,0,9
33,34,0,89,50,79,100,0
86,52,100,0,68,100,26,9
97,80,76,52,0,4,39,7
74,0,41,58,57,100,34,4
86,47,61,23,0,50,25,6
99,100,100,83,59,35,19,1
100,74,76,82,0,100,47,7
100,76,77,63,38,84,0,3
100,83,89,50,54,97,4,3
88,58,59,49,70,100,0,9
100,85,85,48,46,100,0,3
61,55,37,17,25,1,100,5
96,8,65,83,96,85,32,9
77,70,100,62,25,27,2,1
100,81,73,54,25,0,4,2
79,65,100,0,67,80,30,9
79,81,100,88,64,88,18,1
96,46,48,68,2,45,88,8
60,90,36,58,13,9,94,5
92,29,53,50,0,0,67,8
100,53,86,43,21,1,0,2
83,2,53,49,52,92,29,4
88,54,58,100,0,2,65,8
71,38,94,79,75,72,24,1
86,48,73,29,44,6,15,1
58,9,14,47,16,100,92,0
85,85,100,100,71,88,21,1
100,100,95,64,47,80,0,3
100,100,94,64,54,99,8,3
99,69,80,76,42,85,2,3
65,73,87,100,75,56,24,1
96,91,94,100,59,53,5,7
81,7,48,97,84,74,36,4
99,24,66,0,0,93,33,6
86,0,62,4,25,100,24,4
100,70,70,59,0,19,45,7
92,0,63,3,6,100,25,6
100,87,99,44,54,68,6,5
100,0,85,20,78,99,5,9
100,97,67,72,6,0,21,2
96,50,99,100,79,67,26,7
85,4,63,0,34,100,25,4
100,0,69,58,0,38,54,8
93,57,77,57,46,61,14,1
85,12,52,0,0,100,35,6
76,0,49,0,0,100,29,6
100,66,81,100,67,88,18,9
100,100,78,87,25,0,0,2
100,56,60,28,0,33,7,2
88,0,58,23,53,100,24,4
68,0,32,48,30,96,36,4
100,90,82,73,0,29,34,7
100,88,76,71,0,35,33,7
99,44,100,55,47,32,4,2
69,0,29,30,22,100,90,0
93,40,65,85,70,86,5,9
100,65,69,62,0,16,40,7
100,71,89,55,8,0,4,2
89,30,59,0,0,92,32,6
51,20,0,84,66,51,64,0
100,20,67,67,71,100,0,9
84,16,37,52,19,99,100,0
71,0,26,41,11,100,87,0
60,63,42,31,19,0,90,5
49,2,7,51,26,100,98,0
77,73,53,100,92,70,60,9
100,100,87,80,0,0,34,7
81,43,59,76,0,0,85,5
65,52,36,20,27,6,95,5
74,100,93,15,83,100,33,9
69,86,46,68,6,4,94,5
81,0,44,17,0,100,69,0
60,61,43,52,4,15,94,5
91,0,44,15,0,100,73,0
96,0,68,39,59,99,29,4
40,39,0,84,46,83,100,0
100,0,65,45,55,94,36,4
50,25,3,76,47,83,99,0
100,67,76,52,4,0,9,2
85,15,53,0,22,100,32,4
100,99,85,78,40,100,0,3
90,51,62,26,0,56,26,6
93,78,100,89,41,11,4,2
72,66,38,95,15,71,98,8
100,54,58,33,0,0,38,7
100,65,78,53,19,15,19,2
100,65,44,36,0,27,5,2
98,49,62,97,77,97,2,9
100,49,76,17,14,40,25,6
98,38,66,18,0,100,39,6
83,0,55,43,52,87,28,4
100,71,77,48,6,0,8,2
100,58,82,38,0,5,56,7
100,58,77,48,0,25,39,7
82,84,100,100,68,43,22,1
58,66,79,100,75,83,25,1
58,74,45,57,0,6,90,5
59,1,82,54,82,80,19,9
100,94,83,100,19,34,34,7
100,0,95,20,84,87,8,9
84,35,57,19,0,72,31,6
35,63,0,1,41,100,100,8
100,2,84,23,0,0,59,8
73,1,100,57,57,100,0,9
78,21,52,0,0,79,27,6
100,6,70,70,82,93,0,9
84,0,53,60,69,78,31,4
83,46,100,43,14,0,0,1
100,100,97,79,49,61,0,3
100,88,77,48,44,100,0,3
100,47,61,26,0,0,50,7
79,0,54,10,35,100,26,4
25,51,0,85,69,72,100,0
100,97,95,77,49,100,0,3
70,71,86,100,75,69,25,1
78,3,46,66,58,95,36,4
100,100,81,88,10,37,32,7
61,71,24,18,30,64,94,8
90,0,47,14,0,100,82,0
37,39,5,0,35,27,88,5
75,1,49,0,17,100,27,4
66,100,98,34,70,75,1,9
98,60,66,100,0,0,61,8
100,88,92,79,48,39,6,2
72,15,44,79,76,90,22,4
80,54,59,32,16,50,16,6
77,12,50,0,0,100,44,6
100,74,82,51,15,0,0,2
39,15,0,68,36,100,100,0
86,62,71,50,43,21,14,1
100,42,88,35,41,61,3,5
89,64,100,55,9,0,2,1
83,0,54,100,82,51,36,4
100,84,91,40,64,83,0,5
86,53,72,37,43,10,14,1
100,63,71,30,47,100,0,3
100,53,85,53,20,0,6,1
63,82,85,100,74,51,22,1
62,72,36,37,40,0,99,5
100,48,82,24,64,85,0,5
55,52,36,45,22,11,100,5
100,88,83,59,44,92,0,3
100,49,67,29,18,32,0,2
100,46,72,14,43,32,9,2
100,0,69,48,0,24,54,8
100,100,80,99,0,26,38,7
80,12,57,0,12,52,13,6
77,17,49,5,0,100,31,6
100,31,62,16,0,40,7,2
80,0,38,23,4,100,88,0
81,35,60,13,14,31,21,6
97,76,100,92,36,54,26,7
100,100,94,53,44,90,0,5
63,44,36,37,21,1,84,5
100,84,84,83,0,45,41,7
100,100,84,57,53,91,3,3
78,0,47,59,63,86,29,4
91,22,66,0,13,54,23,6
80,0,55,51,62,81,24,4
39,26,0,77,53,84,100,0
100,89,70,62,0,100,40,7
81,0,50,100,78,57,35,4
100,47,99,41,0,0,4,1
88,23,56,16,0,100,54,6
35,8,0,60,44,100,100,0
72,48,93,98,74,70,27,3
100,46,85,47,12,0,4,1
100,65,92,30,48,100,0,5
100,0,69,45,0,2,57,8
89,0,51,4,0,88,68,0
82,0,62,45,49,82,21,4
100,91,77,77,0,23,43,7
84,66,100,56,66,96,0,9
42,23,2,68,32,93,100,0
100,43,77,0,47,100,25,4
100,44,62,100,75,94,0,9
100,70,73,39,17,10,0,2
76,58,36,100,7,12,65,8
100,100,83,65,37,91,0,3
55,15,73,51,81,83,12,9
100,94,76,50,47,100,0,3
100,50,96,17,26,27,31,6
40,84,0,0,38,100,100,8
72,5,22,45,16,100,100,0
28,54,0,87,81,66,83,0
100,18,67,77,0,0,60,8
90,100,100,84,32,47,2,1
100,53,69,28,14,32,0,2
100,78,79,68,0,33,33,7
100,57,96,56,13,36,0,1
53,81,46,60,23,0,95,5
100,94,84,87,0,39,38,7
65,41,37,29,29,0,93,5
96,2,68,74,70,86,6,9
100,3,75,54,61,100,0,9
96,56,64,56,0,29,35,7
100,83,79,69,0,14,40,7
90,16,100,38,63,100,7,9
100,35,79,29,44,82,0,5
88,38,99,100,78,64,27,7
89,51,60,100,0,3,63,8
60,100,30,82,8,5,71,8
96,53,100,100,70,52,24,7
100,28,80,53,0,0,43,8
89,52,75,39,45,11,15,1
88,8,48,0,0,98,91,0
48,64,74,92,97,80,33,1
100,65,86,62,0,35,53,7
100,63,74,57,49,81,0,3
100,49,85,35,42,100,2,5
100,20,75,0,0,56,37,6
99,70,100,61,24,24,0,1
100,56,96,30,60,99,0,5
100,0,72,8,0,86,56,0
100,27,93,0,55,66,10,5
100,36,67,3,0,90,46,6
64,60,89,65,75,35,23,1
72,13,43,66,62,92,30,4
84,71,100,100,74,84,25,1
100,66,74,42,10,10,6,2
100,53,79,28,22,27,5,2
100,50,80,99,62,96,2,9
98,52,100,49,21,0,4,1
57,42,33,26,33,11,88,5
82,100,100,95,63,62,21,1
40,15,0,71,47,96,100,0
54,48,78,100,86,69,29,1
92,20,65,0,6,71,24,6
100,0,67,64,0,5,55,8
97,0,78,0,44,100,24,4
100,100,87,73,46,82,8,3
46,56,39,36,5,11,95,5
95,60,65,100,0,9,66,8
93,100,100,66,35,16,17,7
100,0,72,65,0,3,64,8
81,34,57,10,0,48,37,6
100,65,72,39,5,2,7,2
45,86,0,0,40,94,100,8
90,84,75,89,42,96,0,9
84,64,44,64,11,41,80,8
100,100,89,74,19,28,39,7
100,62,81,42,6,1,2,2
100,56,99,49,16,14,13,2
100,81,71,73,21,75,0,3
49,15,0,66,41,91,100,0
83,33,54,0,27,100,31,4
66,83,32,48,29,86,95,8
91,32,54,92,0,19,71,8
91,45,100,100,70,49,23,7
100,50,69,50,0,28,45,7
100,82,84,36,49,100,0,3
99,45,92,15,64,82,4,5
61,44,20,0,37,55,96,8
100,100,96,75,50,80,8,3
100,85,97,72,46,86,0,3
56,52,79,100,75,67,24,1
100,82,62,40,0,100,46,7
97,100,100,67,35,23,22,7
100,55,66,35,0,0,38,7
44,44,2,0,37,95,100,8
58,64,79,100,77,58,26,1
100,49,74,39,16,36,0,2
65,4,24,53,29,100,100,0
99,42,77,86,64,100,0,9
100,0,71,63,75,64,49,4
100,42,73,32,6,0,1,2
78,26,52,9,0,86,35,6
84,0,57,49,52,97,23,4
100,0,63,63,0,28,52,8
100,100,93,65,46,77,0,3
69,0,27,37,11,100,85,0
100,69,75,68,46,78,0,3
57,61,16,5,36,50,100,8
100,63,82,44,22,19,1,2
