@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11-13,15-16,19-21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-0.6856,-1.6618,-0.985,-0.7056,0.5785,0.3341,0.8271,0.0948,-2.3001,-0.6381,1
-1.2993,-0.9811,-0.3961,1.7758,-0.5584,-1.9061,0.0709,-0.5159,0.0645,0.0773,1
-1.1924,-2.4598,0.8698,-0.0157,-0.2261,-0.4162,-1.3177,-1.2545,-1.1538,1.2892,1
-1.7179,-1.3343,-0.9509,-0.5752,-1.2517,-1.1474,0.189,-1.4572,-0.7595,-0.8036,1
-0.0459,-1.608,-0.7454,-2.2198,-0.4826,0.7238,-0.6051,-0.7984,-0.6007,-1.0246,1
-1.2315,-0.7855,-0.059,-1.2686,-1.9934,0.8796,-1.71,-1.2066,-0.8561,-2.1529,1
-0.7113,0.0373,-0.082,-2.38,-2.0162,-0.6307,0.8933,0.0806,1.043,0.0213,1
0.3268,0.4664,1.6652,1.5831,-0.4261,0.3542,0.7651,-0.1295,0.7114,2.1344,0
-0.3638,0.233,0.2236,-0.6764,1.3276,-0.0189,-0.389,-0.0046,-0.7488,0.5934,0
1.1172,-0.4601,2.1492,-0.6221,2.1487,-0.1106,2.4888,0.4105,-0.181,0.8062,0
-0.9552,-1.1081,1.1123,-0.2852,-0.0678,0.3546,1.277,0.5237,1.4572,-1.8035,1
-1.1206,-2.2036,1.3317,-0.2554,-0.7241,0.1225,1.0326,0.2647,-1.322,0.2149,1
0.2876,-2.9892,0.902,-1.7246,-1.3205,-0.7074,-0.8344,-0.1455,-0.6021,-0.4974,1
-0.0383,-1.3805,-1.6798,-1.526,0.5623,-1.3846,-0.1654,-0.8374,0.2983,0.765,1
0.0367,-2.1266,-0.0686,-1.2445,-1.9366,0.3478,0.0043,0.7038,-2.3827,0.7325,1
-0.1398,-0.3331,-1.2731,1.0261,1.8891,0.3586,-1.259,1.9521,-0.8722,1.2247,0
-0.7064,1.0489,-0.9037,0.5976,1.0785,1.1885,-0.7915,0.5241,-2.2058,-0.3158,1
-0.4995,-0.9301,1.3483,0.4825,-0.2278,-0.9943,-1.9094,-0.0663,-3.5615,-0.4979,1
0.0359,1.304,0.6042,0.3194,-0.7579,0.9823,-0.7715,0.6148,0.6673,2.1948,0
1.0337,1.6047,-1.8866,0.1785,-0.2288,-0.1106,0.1293,-1.9852,2.4761,-0.9251,0
1.6494,-0.0888,1.0898,-0.4373,0.1536,0.0257,-1.4949,1.5763,-0.9428,1.1894,0
-1.0005,-0.6422,-1.0821,-1.0483,-0.4577,-0.1315,-0.0965,-0.8512,0.3478,-1.0088,1
2.1599,-0.4319,0.0892,0.1872,-0.6158,0.3712,-0.9298,-0.8087,-1.1394,2.3495,0
-0.938,-0.7975,0.4245,0.8207,0.2898,-2.0999,0.2369,0.1119,1.1272,-1.562,1
0.7208,1.3424,0.9123,1.4138,0.9895,1.9754,2.1213,0.8923,2.3271,0.0353,0
-1.3281,2.367,0.5236,0.4575,0.5923,-0.1876,-1.0505,-0.6097,-0.0875,1.4114,0
1.5754,1.103,0.968,-1.6154,-1.4583,0.1577,3.1641,1.2004,0.4125,0.3806,0
1.5462,-0.1461,-0.1297,-1.6169,0.2882,-1.8584,0.2367,0.4297,0.659,1.6647,0
2.0002,0.4449,-0.5396,-1.1985,0.9944,0.535,-1.8048,-0.4826,0.2224,-0.3463,0
0.2921,2.5451,0.5368,1.6595,-0.4403,1.24,0.4532,-0.5233,-0.3771,0.4546,0
0.3112,-1.515,0.2261,-2.1252,-1.6865,-0.7629,-2.4257,-1.0413,-0.9576,0.2286,1
1.7661,-0.4118,0.1051,1.3838,1.2463,0.4937,-0.7143,0.4262,0.8416,0.332,0
-0.4884,-1.2876,1.1678,-0.0918,-1.3708,0.1058,-1.2747,1.8557,-0.4182,-0.71,1
1.5866,-0.0808,0.0086,-0.8047,1.6729,-0.516,0.7743,0.5845,-0.8707,1.4476,0
1.852,0.3501,0.7642,-0.476,1.8346,0.5872,1.6223,1.6131,1.2397,0.2846,0
1.1682,2.7105,1.5945,0.6278,0.2807,0.4139,0.1849,-0.686,0.0494,2.2375,0
-0.1954,0.2895,-0.0471,0.2263,-0.4709,-0.0339,1.2786,0.8284,1.1028,-0.6301,0
-0.7009,-1.4225,-0.5392,-1.374,1.0181,0.7647,0.1276,0.5397,-0.4965,-1.6344,1
-1.2034,-1.7067,0.3958,1.6038,-1.5802,-1.0297,-0.6276,-0.2809,-1.6125,-1.0047,1
-0.5227,0.5754,0.4743,-1.894,-1.2719,1.0702,-0.0782,-0.3302,-1.0926,-0.3844,1
1.0146,0.1588,1.9875,0.523,1.2106,0.0094,-0.2284,0.6467,0.6783,1.3658,0
0.0793,-0.9467,1.1836,-3.1193,-0.7015,1.6339,-1.1315,-0.2451,-1.0065,-0.2039,1
-0.4037,2.0094,0.0945,0.4027,-2.0188,-1.7938,-0.976,1.1075,-1.7845,-1.6291,1
0.2785,0.659,-0.643,-1.6321,-1.6715,0.9691,-0.2002,0.1902,0.5704,0.8457,0
1.5766,-1.6182,-0.0489,0.1723,-0.3535,-0.8755,0.764,-1.6473,0.6251,-1.1332,1
-1.4736,0.0673,1.2634,0.0704,2.3157,0.5275,0.9795,0.5745,1.6432,-0.5654,0
-1.7236,-0.1,-0.9974,-1.9121,1.6996,1.3782,-1.6878,-1.1928,-0.2247,-1.5263,1
-0.0758,0.7915,0.5635,-0.9916,0.4002,1.598,1.4021,1.5785,1.3709,0.44,0
-1.3362,-0.3716,-0.3504,-1.0196,-0.5438,0.3707,0.1061,-0.0108,0.4623,-0.9855,1
1.1518,0.195,0.5031,-1.1526,0.4463,0.2035,-2.815,-0.0258,0.9479,1.0557,0
-0.1701,-0.2896,-1.0543,1.4018,1.9788,-1.4051,1.1405,0.0518,-0.9951,0.5564,0
1.8243,1.4866,-0.5593,2.3603,-0.8151,0.3213,-0.2601,1.2838,0.768,1.2298,0
0.4887,0.9341,-0.2206,0.0125,-0.401,-0.9687,0.7088,-0.9802,1.0074,-0.08,0
-0.6238,0.4633,-0.8852,1.1234,-0.0583,1.6492,-0.5339,0.1309,0.0534,-0.466,1
-0.8658,-0.02,2.5384,0.3738,1.6254,1.1817,0.7109,-0.7004,-0.7122,2.4138,0
-0.6707,0.679,-0.9187,-1.4581,-0.4393,-0.0151,0.7678,-1.1535,0.4643,0.0872,1
-0.1248,1.8116,0.3468,-0.2398,1.1133,-0.3799,0.2413,0.3686,0.8245,0.4342,0
0.9859,-0.9286,0.6276,1.1257,0.4076,-1.0061,1.1834,0.5117,0.4425,1.7562,0
-0.716,0.7988,0.5478,0.4243,-0.8461,-0.2558,0.2376,0.0888,1.0069,0.172,0
0.0663,-0.2308,-1.1387,-0.8599,0.4144,0.2571,-0.1548,0.8365,0.5324,-0.4307,1
-1.6776,-0.6648,0.2051,0.2003,-1.2809,-0.5404,-1.8772,-1.3449,-2.3386,-1.2561,1
-0.1597,-0.5968,-2.1133,0.2562,1.3627,-0.3705,-0.5301,-1.3461,-0.2572,-0.0249,1
0.5001,0.2275,2.6622,-0.0836,-0.9646,-1.4509,-0.577,-1.0071,-0.5369,1.4287,1
-0.7677,-2.0553,0.0548,-1.1705,-0.7682,-0.502,-0.5903,-0.433,-2.6173,-0.5933,1
2.2955,1.8417,-0.6945,-0.6067,1.8493,-0.14,-0.1985,0.7507,-1.0449,-0.0217,0
1.4068,1.4223,1.6743,0.4414,1.5162,0.4878,2.5794,-0.0839,0.2804,0.974,0
-0.2158,-0.0332,-1.5874,0.8199,-0.8289,-0.6186,0.5809,-0.8611,0.337,0.2316,1
0.6203,-1.2697,-0.0957,-0.6895,-2.3002,-0.4134,-0.5826,0.4953,0.3912,-0.9432,1
0.4713,-0.0202,-1.6743,0.6603,0.2237,-0.0943,-0.3368,-2.2943,-1.5145,0.3915,1
1.0593,1.5283,1.2774,2.1008,0.7187,-0.1999,0.2297,0.0524,0.7444,1.1595,0
-0.4076,-1.2207,0.7495,0.5006,1.1334,-0.0221,1.1056,0.172,1.5405,1.1816,0
1.2697,0.4354,-0.5856,0.112,-1.3248,0.5016,0.5181,-1.15,0.0745,-1.0699,1
-0.5622,0.4528,-0.0238,0.6026,1.0938,0.0446,0.8315,1.2852,0.3765,0.3134,0
-1.5792,0.8551,0.0502,-0.3557,0.3933,0.4372,0.5379,-0.0911,-0.7816,1.0603,0
-0.4456,-2.2565,0.566,1.4473,-1.5446,0.2904,-0.9848,0.5419,-1.3111,0.1728,1
-0.6575,-0.4084,0.0614,1.6203,0.2357,0.8956,-1.8865,-0.9517,0.964,2.1548,0
-0.2294,1.529,0.857,-0.4678,-0.8538,-0.9219,0.0706,0.7945,1.9184,1.6588,0
-1.6871,-2.398,0.0301,0.4707,-0.5979,0.3921,-0.2812,-1.1591,-0.3002,-1.033,1
-1.3496,-2.0208,0.6217,-2.2196,0.0347,0.0947,-1.6703,0.6373,-0.4841,-0.8894,1
-0.5484,-1.4695,0.7132,1.7091,-0.3112,-1.0777,-1.6975,0.6351,-0.9388,-0.0895,1
2.4914,0.1788,2.4349,-0.4233,0.7876,0.0269,0.4036,-0.0882,0.3599,0.7933,0
-1.3875,1.4657,0.095,1.9,0.8565,-1.9116,1.8569,-0.9262,1.8008,0.4799,0
0.3828,-0.5735,-0.5377,-0.7881,-2.2957,-1.1502,-1.763,-1.4776,-0.9089,-0.5543,1
-1.7971,-0.1081,-0.982,-0.2359,-0.2272,1.3298,-0.7432,-0.1116,-1.8005,-0.4039,1
0.4277,1.9919,-0.9128,0.8081,1.0092,-0.0647,1.2171,-0.5024,-2.153,-0.9697,1
-1.4112,-0.1753,0.801,-2.3522,-0.3505,-0.7248,-0.2372,0.5864,-0.6122,0.2264,1
-1.1458,0.6046,0.2873,0.5447,-2.2885,0.2614,0.02,-0.734,-0.1646,0.7339,0
0.2199,0.9032,1.4419,0.13,1.4618,-0.1285,1.3848,-0.7489,1.8627,0.0956,0
0.3763,-0.4597,-0.0918,-0.0669,1.3087,-0.8586,0.9281,0.4782,-0.2435,-0.5438,0
1.3784,1.7374,0.4918,0.5258,0.1258,-0.901,-1.2458,1.6718,-1.3551,-1.377,1
-1.6029,-0.7821,-0.5925,-0.7002,-0.7856,1.8324,-1.2254,0.9866,-0.746,-0.6213,1
-0.3643,0.2715,2.3778,0.5967,1.5061,0.1575,0.8303,0.0668,1.1598,0.0241,0
0.5908,0.8313,-0.3771,1.3323,0.535,-0.5819,-1.9577,-1.07,1.6135,-0.5883,0
0.5246,-1.6499,1.4756,0.0808,-0.9267,0.2878,0.0492,-1.503,0.3682,1.5566,0
-0.4014,-0.4092,0.6068,-1.1051,-0.5265,-1.7763,0.363,0.2742,1.2594,0.1065,1
1.2301,0.3098,-1.789,0.8184,0.1691,-0.0871,-0.3271,1.0938,0.5543,-0.1834,0
0.8482,-0.1137,-0.8596,0.1076,0.0312,-0.4685,-0.8831,-2.4762,0.054,-2.1154,1
0.7718,0.6247,0.0094,0.2918,-0.3162,1.0241,-0.3963,-0.8267,0.4594,-0.3744,0
-0.0496,-0.4502,-0.5604,-0.705,1.9485,1.5292,1.1025,-1.2033,0.6677,-1.6559,0
-0.4188,-0.3769,3.0679,-0.5219,-0.9033,0.1341,-0.71,-0.0483,1.1147,-0.9005,0
-2.0235,-1.7354,-0.6597,0.2446,-0.5006,-2.9575,-0.9073,0.9457,-2.2841,-0.4063,1
0.3406,2.126,0.7901,1.0203,1.5761,1.0907,0.3651,-0.0533,1.6489,1.1715,0
-0.0567,1.4276,1.4116,1.8442,0.5504,0.8959,2.8301,0.5324,0.4265,0.9623,0
-1.3488,1.298,-0.5429,0.1898,1.1259,0.3767,-1.8887,-0.8567,-0.5507,-1.5771,1
0.1278,-2.3772,0.1666,-0.4295,-1.3626,-0.0235,-0.418,-0.6194,0.3866,0.6512,1
1.263,-1.5866,-0.6989,1.5906,0.03,-1.5759,-0.0427,0.5318,-0.7687,0.7434,1
-1.315,-1.9388,1.7606,-0.3332,1.0327,1.8138,-0.0199,1.0789,1.803,0.6315,0
-1.2889,-2.0864,-0.9313,-0.6063,-0.8339,-1.6244,-0.384,-1.655,0.2617,-0.0801,1
-0.2402,0.9432,1.7556,1.2437,0.6493,-0.2524,0.8891,2.0623,-0.5322,-0.2383,0
-0.1237,0.9108,0.775,1.3171,-0.9246,-1.4711,0.3991,-0.6696,-2.0678,0.3184,1
-0.6138,-1.4778,-0.974,-0.8041,0.9384,0.6322,1.9029,-0.2162,-0.8483,-1.0366,1
0.7355,1.1806,-0.4002,1.019,0.3843,0.133,-0.4886,1.6839,0.0947,0.921,0
-0.2509,0.8532,-1.9632,0.935,0.3362,0.6366,-1.6609,0.9111,-1.6346,-1.454,1
0.3428,0.285,0.2895,0.3292,-0.4573,-0.6462,-2.3814,-0.0343,-0.9635,0.0096,1
-1.3404,1.0547,-0.4508,0.1589,-0.5436,-1.8853,-1.5422,1.0776,-0.4694,-0.7313,1
-2.1812,-0.5157,0.0212,-0.9376,-1.7719,0.5672,-1.778,-2.5764,1.3642,-0.2914,1
0.1296,0.4218,0.4652,-2.9576,0.2877,0.3157,-0.0068,-0.2311,-1.8259,-0.8348,1
-1.7021,-1.1164,0.0617,-1.4726,0.8837,-1.3964,0.1147,0.95,-0.6132,1.1881,1
-0.2389,1.6775,0.4267,-0.8192,0.2553,1.0817,-0.0744,0.4609,-0.3454,1.2216,0
1.2139,1.8936,0.2302,-0.7356,0.6687,0.1913,-0.5925,0.9045,1.9865,-1.1212,0
0.5152,-1.1051,-1.1894,-1.6025,-0.7673,0.2941,2.1393,0.0214,-1.0937,0.2353,1
-0.4068,-0.1996,1.3361,-0.4907,0.5296,0.5132,2.1272,1.3688,-0.495,2.0731,0
1.1019,1.12,-0.1883,0.7839,-0.311,0.655,-1.8271,-0.7545,-0.227,0.6609,0
-0.1305,-0.8646,0.0505,0.3332,1.3361,-0.9037,1.1405,0.4174,0.7461,1.0347,0
-0.4752,-1.0599,1.0861,-0.6963,-0.4161,-1.0658,-0.5406,-0.1985,-1.1408,1.6414,1
0.035,0.9417,-0.2496,1.2058,-0.3526,-1.1955,1.3079,-0.4524,1.6855,1.467,0
-0.1449,2.2152,-1.4088,2.3867,0.3677,0.6616,0.7842,-1.2911,1.1414,0.8044,0
1.4273,0.5135,0.4574,0.914,-0.2984,0.8339,0.1491,-0.1107,-0.1083,0.4678,0
0.719,0.1879,-0.6587,-0.7388,0.4321,-0.2601,1.0726,1.0649,-0.2841,2.1007,0
-1.2721,-0.6561,-1.666,-1.7695,-0.8752,-0.0751,-0.241,-0.5344,0.2375,-1.2621,1
1.5883,-0.1707,0.3041,-1.1996,2.5997,0.8622,-0.8624,-0.8975,-0.4994,0.3626,0
2.4075,0.0653,1.0753,0.6855,1.3269,3.1294,-1.1822,-0.1423,1.1033,0.463,0
0.6843,-0.0941,1.2773,1.183,0.169,0.0382,0.3086,-0.4258,-0.6427,-0.8608,0
-1.2673,-1.643,-0.8569,-0.6278,-0.2568,-0.5141,0.9061,-0.8173,0.6674,0.0015,1
0.7623,0.4123,-0.7798,-0.9781,-0.681,-1.373,-0.6782,0.3004,2.1461,-0.2562,1
-1.2931,-0.6109,-1.0465,-0.1496,-0.5085,-0.0258,-2.0968,-2.1204,-0.3316,0.1626,1
0.8538,1.768,-0.2185,1.1975,-0.8526,0.0967,1.8861,0.5216,0.5708,1.2141,0
-0.3798,-0.1203,-0.0502,0.0585,-1.7035,-0.4867,-0.0375,-1.9258,-0.0465,-1.2299,1
0.2745,-0.847,0.461,-3.1214,-0.0036,-0.6157,-1.1996,1.1709,-0.492,-0.6898,1
-0.1961,-0.03,-1.2258,-0.6673,-0.3144,-0.7804,-0.9459,-1.2207,0.1389,-0.7263,1
-0.0428,0.8787,-1.4683,1.1062,-1.1294,0.4666,0.8226,-0.8736,2.2445,1.5899,0
-0.9528,-1.2622,1.8032,-0.5775,0.0542,-0.8032,-1.003,-1.8528,0.5937,-1.8587,1
0.7987,0.9325,0.6155,0.4035,-0.797,-0.3267,0.6999,1.4808,1.7456,-0.0539,0
1.5285,-0.2486,2.8018,1.2457,1.3438,1.384,1.726,0.6596,1.2964,-0.9277,0
-1.259,-2.6496,0.6926,1.214,-1.3513,1.0644,-0.8879,-0.431,1.2875,0.1567,0
-1.9964,1.5878,0.2817,2.0253,-0.7053,-1.4896,1.127,-0.0987,-0.7421,-1.6395,0
0.246,-1.1108,3.1285,0.9376,1.576,0.6615,0.4288,0.2723,-0.1223,2.0085,0
0.8469,-0.4429,0.2306,0.501,-0.3436,0.2494,0.1973,-0.9794,-1.5933,-0.2603,1
-1.2424,-1.0644,0.0613,1.4447,-2.0821,-2.6822,-1.5003,-0.0733,-0.4287,-1.5572,1
1.7588,-0.6862,-0.8969,0.1735,-1.0109,1.1033,1.7481,0.0438,0.6619,1.2118,0
-1.1947,2.2982,-1.6372,0.299,-0.3485,-1.6593,0.0397,0.6502,0.2771,-0.3903,0
-0.1885,-1.5176,-1.6267,-2.0763,-1.2384,0.1933,0.4959,-0.6607,0.6155,-1.243,1
-2.4266,-0.68,-1.3729,-1.2204,-1.1975,-1.5479,0.8732,-1.6523,-1.4812,-0.173,1
-1.281,2.1364,2.0361,0.6025,0.9081,1.2714,1.4368,2.6152,0.176,0.3031,0
-0.3,-0.9439,-1.5898,0.4859,0.8691,-1.6567,-0.753,-0.4052,-1.7048,-0.1954,1
-0.8861,0.018,-0.3024,-0.2441,-0.8329,0.3004,-1.7796,0.9903,0.3082,-1.0505,1
-1.1846,0.7595,-0.8591,-0.5225,0.3465,-1.2926,-0.2124,-0.9207,-1.342,-2.3354,1
-1.2618,-0.3369,-0.7895,-1.4917,-1.0051,-1.6782,-0.2631,-0.5489,-0.2579,-1.4902,1
0.5331,-0.9938,0.2698,2.0307,0.0757,-0.2116,-1.4851,0.9423,0.0065,-0.8998,0
0.2425,0.0888,1.2417,0.4914,1.6248,-0.9077,1.6191,-0.6272,0.7418,1.9582,0
0.8229,1.3263,-0.6979,-0.5009,-1.4789,-1.0095,-0.7812,0.2991,0.2169,0.0098,1
0.896,0.0591,1.1995,-1.2517,1.6459,-0.1566,-0.239,-0.6557,-0.2236,0.8008,0
-1.5004,-0.0863,-0.6862,-1.4617,-1.8086,0.3846,-0.4796,0.9142,0.8285,-0.084,1
-1.3909,0.0115,0.1138,-0.552,-2.2953,-0.1082,0.3646,0.3322,-1.4157,-0.912,1
0.5687,-0.7905,-0.1514,0.5394,0.6005,0.1923,0.0863,-1.2539,0.3348,-0.0994,0
-0.6693,0.4115,-0.0579,2.1176,-0.6392,0.6211,-0.4209,-0.3406,0.4906,-0.4368,0
-0.1648,1.9793,2.8256,0.2206,1.5015,-1.1448,1.0939,0.5053,-0.1889,0.1948,0
-1.0425,-0.8722,1.7576,-1.8048,0.5002,-0.9747,-1.2392,1.182,-1.9926,-0.4212,1
-0.7278,0.9235,1.1462,0.2006,0.2234,1.9766,2.6434,1.3555,2.1848,1.0398,0
0.0035,-0.653,-0.8075,-0.9538,0.9311,-1.0143,0.1634,0.7657,-0.3667,0.5289,1
1.7216,0.8084,0.3465,3.0038,2.2178,1.1558,0.504,0.8296,1.9711,0.1157,0
-1.5374,-0.8265,0.1971,-1.0085,-0.7409,-0.0655,0.5256,-0.5911,-1.1729,-0.7804,1
0.9365,0.8022,0.106,0.7239,-0.7822,1.1102,-0.0687,-0.7105,0.8427,-0.6915,0
-0.307,0.8768,1.275,-0.8349,-0.1806,-1.8352,1.4982,-2.2325,-0.7006,0.4864,1
0.1293,-0.0081,1.9374,-1.2619,-1.6483,0.2358,-0.5389,0.6518,-0.1568,-0.6663,1
0.4015,0.8903,1.2054,-0.0901,0.0494,2.0539,-0.9336,-0.3363,0.8364,0.4598,0
1.5121,1.6979,1.7346,2.6698,0.2695,1.0924,0.7729,-0.72,0.6006,-1.6527,0
1.7348,1.1045,-0.2802,1.086,2.054,-0.3844,-0.056,-0.3142,-0.1038,0.919,0
-1.839,-1.4969,-0.669,0.6525,-1.7274,0.607,-0.9012,0.9005,-1.7403,-2.3107,1
-0.2487,-2.0011,0.0494,-0.5598,-1.8311,-0.8374,-0.9245,1.0618,-0.5182,-0.6086,1
-1.1316,2.2337,-0.4351,-1.6051,-0.8461,-0.8008,-0.2576,-0.9476,0.014,-0.7037,1
0.1939,2.5826,-0.0866,-1.849,0.4664,-0.1343,1.4087,0.4255,-0.9496,-0.7956,0
-1.6923,0.553,-0.5359,0.0834,-0.1685,-0.7607,-0.4946,-0.3667,-1.5989,-0.5116,1
-0.2466,-0.1399,-1.6759,-0.426,0.8652,-0.579,1.0186,-0.9121,-1.5969,-0.3158,1
-0.781,0.443,1.3465,0.0566,0.416,0.2754,2.0609,1.5974,1.465,0.67,0
0.6063,-0.6071,0.8346,-0.0833,0.1262,0.313,0.2772,-1.7545,-0.0714,-1.0511,1
-0.0054,-0.2928,-1.1291,-1.3989,-0.9626,0.2541,-1.4224,-1.4655,-0.4186,-1.1573,1
0.1465,0.0395,0.1453,-0.412,-1.2059,-0.1589,-0.7099,-0.9107,0.2963,2.0509,0
0.6367,-0.6684,0.6121,0.2346,0.8494,1.5026,0.8375,-0.479,1.21,0.4069,0
0.564,0.0053,0.1964,1.9866,1.2567,0.3574,0.7855,0.3876,0.408,1.3412,0
-1.8026,-0.6517,0.6159,-1.1344,-0.6316,-1.5042,1.6365,-0.5044,-1.0806,-1.17,1
-1.2671,0.3721,-0.1875,-0.4086,-0.0564,-0.9545,-1.3252,0.3685,-1.0331,-0.7989,1
