@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R3-6,9-10,13,20-21'

@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
0.3301,0.0761,-0.0267,1.4864,1.2845,-0.6175,1.3414,-1.5845,0
-0.4987,0.1114,0.205,0.9239,-1.1902,-0.8067,-0.1959,0.1953,1
-1.0459,-0.8176,0.2172,-1.6967,-0.5968,-2.2075,-1.5875,0.6007,1
-2.1871,-0.138,-0.4989,0.8846,-0.0566,-1.0989,0.6976,1.3094,1
-0.2615,-2.491,0.3834,-0.3474,0.5136,-2.0387,-0.084,-0.8836,1
1.948,1.8987,0.7466,1.4731,2.1329,-1.2738,1.0078,-0.8027,0
1.2403,0.8784,0.1839,2.8165,-0.0407,1.4384,0.0154,-0.0576,0
-0.1528,-2.2057,1.2078,-0.9819,0.6945,0.1405,-0.3826,-0.7252,1
-0.6197,-1.3966,0.7913,-0.7074,-0.2342,-0.9605,-0.432,-1.0471,1
-1.2238,-0.6722,-0.9988,-1.5572,0.7545,1.0582,1.2948,-0.6041,1
-1.5385,-0.7167,-0.3557,-0.5189,-0.385,-0.1039,-0.2826,0.6983,1
1.3689,0.9908,1.3741,0.671,-0.0806,-0.4377,-1.7369,0.2682,0
-0.2362,-0.3529,-0.4994,-0.2674,-2.2764,-1.3458,0.7132,1.8765,1
0.1784,0.3704,-1.8705,0.7374,0.7111,0.0133,0.3922,-0.0151,1
-1.4853,-0.6489,-1.401,1.4177,1.4967,-0.4507,0.0838,-1.3387,1
-0.0265,-1.6106,-1.523,-0.1078,-1.2318,0.9747,-0.4647,0.6979,1
0.0697,-0.1796,0.5075,1.3509,0.1624,-0.2047,-0.6404,-0.8198,0
-0.0199,-0.774,-0.9932,-1.1674,-0.9203,-1.7367,-0.4032,-0.3721,1
0.2934,0.2385,-0.3339,0.7497,-0.8983,1.0568,0.0242,-1.2802,0
-0.7484,-0.8396,-0.8326,-2.3896,0.1714,0.5461,-0.2713,-1.7112,1
2.0351,-0.3725,-0.3888,1.0234,0.1959,1.291,0.8403,-0.1276,0
-0.3251,1.9478,0.7177,0.8388,1.2603,-0.0781,0.8245,1.6431,0
2.1279,0.0997,2.9929,2.5725,-1.5866,0.8316,0.9136,0.7986,0
-0.409,0.0476,-0.7994,0.5733,-1.1025,-0.597,0.4559,0.069,1
0.1337,0.5227,-0.5939,1.6279,0.7001,-0.875,0.6713,-1.0523,0
-0.5536,-0.1554,-0.5883,-0.098,0.3461,-1.2901,-1.7556,-0.8358,1
0.1144,-0.4332,-1.3773,-0.1523,-1.4965,-1.4497,0.8591,-0.9064,1
0.663,0.8625,-0.8369,-1.2528,1.6902,0.0879,0.6903,1.2484,0
-0.8668,0.3729,-0.2738,0.2027,0.0658,-0.2665,-0.2355,-0.3709,1
0.1049,0.5446,-1.5998,-0.4578,-0.1754,0.0769,-1.8368,-1.1478,1
-2.3343,0.6552,-0.4431,-0.825,-1.0533,0.0575,2.0135,1.3186,1
1.5137,-1.9141,-1.7957,0.3981,-0.2564,-0.0925,-1.067,-0.8103,1
1.4125,-0.4049,-0.7317,-1.4862,0.1807,-0.8484,0.6462,1.2102,1
-2.4504,1.976,0.8746,-0.0889,0.6887,-1.2043,0.472,-0.0002,0
-0.8409,-0.224,-2.2689,-1.9388,0.7453,0.5804,-0.6614,-0.0955,1
-0.0136,-0.4178,-0.5506,-0.3499,-0.3886,-1.6091,-2.1619,-1.278,1
0.2671,-0.4589,1.0058,0.5059,0.4673,0.1641,-0.1617,0.4476,0
1.2325,0.3593,1.0091,-0.5267,1.187,-0.9689,0.0702,-0.0118,0
-1.5849,0.8766,-0.2285,-0.7746,0.4268,-1.3131,-1.6483,-2.7128,1
-1.68,-1.6543,-0.9029,-0.4657,-1.2026,-0.8389,1.038,-0.4678,1
-0.0962,-1.3103,-1.5128,1.2413,-0.6279,0.1303,0.5028,0.8722,0
-0.3548,-1.443,-0.9238,0.0325,0.3325,-2.0764,-0.5733,-0.2861,1
0.2442,-0.7796,-0.0301,-1.8413,-0.3046,-1.1989,-0.4488,-1.5969,1
1.9987,0.691,-2.0672,0.4833,0.7354,-1.686,0.7638,-0.1796,1
-1.59,-2.0301,-0.5865,1.0904,0.0628,0.4366,1.2766,0.3054,1
-1.9859,-0.4798,-0.1947,1.3693,-0.1063,1.0164,2.1913,1.3133,0
-0.2392,0.3711,-0.0189,-0.096,-0.6614,0.783,1.8402,2.4179,0
1.2198,-0.1829,-1.2042,-0.5543,-1.3727,0.5739,-1.5725,0.0511,1
0.1162,0.6572,1.5029,-1.0959,1.3827,0.0555,0.2432,0.6352,0
2.0662,0.0636,0.811,-0.7244,-0.4059,-1.1369,-0.8775,-0.7314,0
0.2243,-1.7537,-0.9671,-0.8045,-1.3114,0.0102,-0.2638,-1.8202,1
-1.1598,-1.786,-0.1041,-1.7006,-1.0205,0.7366,0.1693,-0.1049,1
0.4439,1.2877,1.3411,0.8087,1.2968,1.4954,-0.3681,0.0259,0
-0.8546,0.4713,0.4557,0.8735,0.0531,1.005,2.3549,1.329,0
-0.3951,0.6348,0.8448,-1.2984,-0.1797,0.6936,-1.0112,0.8756,0
0.7379,0.3219,-0.5561,0.1016,-0.2079,-0.8721,1.2789,0.3248,1
1.3896,3.1042,0.5289,-0.7233,1.3099,1.2317,2.403,1.9226,0
-0.1905,0.0103,0.1986,0.5976,-0.1534,0.4284,-1.4487,0.3927,0
0.8076,2.3908,-0.7412,0.6154,0.4077,1.8414,0.4604,0.4159,0
0.5555,1.1591,0.5734,0.7124,1.6819,0.1522,0.5901,-1.2552,0
-1.7832,-0.42,-1.2888,-0.0958,-0.1486,-1.5021,-0.7707,-1.4174,1
1.3504,-0.015,1.0525,1.6538,-0.0774,-0.8825,-1.374,-0.6422,1
1.6721,-0.4928,0.8698,-0.9158,0.3223,1.3444,-0.0977,1.1811,0
-1.3544,0.1585,-1.3272,-0.0688,-0.8563,-1.0433,-1.4681,-0.3414,1
1.4514,0.4462,-0.3434,0.4863,1.3751,2.4024,0.6629,0.3147,0
0.2032,-0.3738,-1.0993,-0.2247,-1.4143,1.2231,-0.0856,-0.8146,1
1.5138,0.9743,-0.3802,-0.8101,0.4604,0.2483,-0.6319,-0.0177,0
0.893,0.8559,0.1097,0.9786,-0.2196,0.8364,1.3756,-1.923,0
0.249,0.7103,0.6531,-0.5733,-0.3598,0.4023,-1.0887,-2.2171,1
0.2262,1.5015,0.684,-0.9225,0.7931,1.6418,1.7913,-1.3161,0
-1.6259,-0.4637,-0.7889,-0.225,-0.1471,0.5842,-0.6651,-1.4403,1
3.2166,0.4311,0.2013,0.8349,0.0531,1.5229,0.376,1.9172,0
-0.3665,0.2983,2.3855,1.0413,0.4664,0.183,1.1385,-1.1382,0
-0.0834,-0.6215,-1.0013,-1.4203,-0.2707,0.884,-1.7552,2.1015,0
-1.8483,0.1206,-0.3158,0.9036,-0.2375,1.2258,-1.8422,-1.6653,1
0.4496,-1.1349,0.0551,-0.403,-0.6842,-0.4233,0.3761,-0.2924,1
-1.1971,-1.5084,0.3551,-0.5088,2.0831,-2.1489,1.1823,-0.3781,1
1.3955,0.0547,0.3861,0.3378,-0.0126,-0.0914,1.3889,0.5982,0
1.0419,0.7445,1.1718,-0.7243,0.5748,-0.8557,1.2169,-0.5418,0
0.7056,0.3991,0.1433,0.0587,1.7208,-0.3684,0.8241,-1.6615,0
-0.6402,-0.5436,-0.5493,0.8824,0.542,-0.849,-0.6971,-0.2699,1
-0.7243,0.4977,0.6264,-0.5916,-1.098,-2.5201,0.489,-0.0153,1
-0.9888,-2.1355,-2.7397,-0.4271,-0.6877,-0.9861,0.4789,0.9327,1
-0.7012,0.38,-0.1279,0.7687,-0.3512,-1.3132,-0.6102,-1.2349,1
-1.8979,0.41,-1.0387,-0.3991,-0.8903,-2.3695,-0.3829,-0.5405,1
1.1029,-1.0001,-0.3664,0.4575,0.1321,-1.3117,-1.2559,-1.2761,1
-0.4651,-0.7761,-1.2831,0.6386,1.2813,1.1323,1.2166,-1.2725,0
1.2227,-0.4748,0.6496,0.6638,0.428,1.0296,0.7219,0.1667,0
2.1979,2.212,-0.7893,-0.0089,0.6069,0.8673,0.3323,0.3601,0
-0.3609,1.3959,1.4206,1.8083,-0.1901,3.4269,1.1039,0.503,0
-2.6168,-1.2879,0.5494,1.0144,0.7656,-1.7473,-0.1896,-0.5122,1
1.9943,0.0825,0.6646,1.6242,-0.0121,-0.494,0.4813,1.5784,0
1.1207,0.5943,-0.2726,-0.1028,-0.1959,1.388,-0.3738,1.1167,1
-0.2798,0.0369,-0.5068,1.4162,0.5743,1.0862,0.6862,1.1249,0
-0.0029,-0.3543,0.8974,-1.1413,1.1218,-0.3135,0.0346,-0.8961,1
-0.5237,-1.5664,-0.2515,-0.1685,-0.557,0.5301,0.3501,-1.9452,1
-1.1987,0.8014,-1.4368,1.4397,-0.8515,1.4663,1.3126,-0.5671,1
0.1346,0.7185,0.2943,1.7325,1.2921,0.733,-0.1124,-0.032,0
2.7285,2.5804,-0.0633,-0.7915,-1.4812,1.1259,-0.2336,0.6648,0
-1.5948,-0.4122,-2.039,-1.5394,-0.039,-0.6057,-1.1357,-1.4438,1
0.6874,-0.3172,0.4867,1.0213,-0.0086,-0.8348,1.4925,1.9165,0
0.0525,-0.4318,0.5341,0.3659,-1.5727,-0.0329,-1.1473,-0.3926,1
1.8405,0.4249,0.6888,1.7413,3.0432,2.184,2.1839,1.2361,0
-0.2754,-2.1781,-0.5888,0.0166,1.6031,-0.1791,-0.1164,-0.7576,1
-0.1207,1.0382,-1.6199,-0.0277,0.0587,-1.6014,-0.9661,-0.8709,1
-0.2616,-1.4029,1.0642,-1.4526,0.1228,-1.1781,-0.1284,0.4054,1
-1.2824,-2.0812,0.2293,-1.9733,0.4308,-2.5031,-0.1675,-1.4726,1
0.9832,-0.5443,0.1596,1.1352,-0.6111,-1.5048,1.7534,-0.7727,1
-0.5862,0.4255,0.8012,1.3159,-0.1692,0.4717,-0.057,-0.6212,0
0.6488,1.6531,2.0053,1.1322,0.4929,-0.2321,-0.3415,0.7704,0
-0.4717,-0.2628,-1.0913,-0.0452,0.4365,-3.1813,-0.6376,1.0424,1
-1.1079,-0.587,-0.4133,2.8825,0.2238,1.7675,0.8705,0.7841,0
1.4019,-1.1289,1.8647,1.8661,3.6826,-0.7613,1.3171,1.4505,0
1.5115,0.7808,0.1575,0.0359,-1.1999,1.0463,0.3007,-0.1647,0
1.9804,-1.2811,0.9877,-0.149,0.8359,0.2023,0.6151,0.7098,0
-0.0188,0.1597,-0.6673,-0.6383,-2.0409,-2.1483,0.3685,0.9852,1
-0.1568,0.4558,1.8463,3.0117,-0.2994,-0.7838,1.4949,0.7496,0
0.0797,0.3939,0.544,0.8779,1.566,-0.3654,0.8698,-0.6869,0
0.7285,-0.0057,0.527,-1.4023,-0.261,0.6865,0.634,-1.4886,1
0.504,0.9947,-1.5609,2.1596,0.648,0.1763,1.4052,-1.1641,0
0.0273,2.057,1.0966,-0.3858,1.3371,0.5908,-0.2172,-0.213,0
0.2887,-1.6526,0.4365,0.1235,1.4335,1.0863,0.62,-0.4609,0
0.4496,1.1126,1.2247,1.6382,-1.1076,-3.656,-0.1543,-0.7737,1
-0.5117,-0.1587,0.8549,-0.2384,0.3221,1.117,1.4375,-1.2511,0
0.8342,-0.9532,-0.8818,-1.4258,-0.1175,-0.9727,-1.0068,1.1822,1
-0.4406,2.0589,0.081,-0.2531,-1.0314,0.1298,0.33,1.148,0
1.5998,0.37,0.488,-0.8595,0.1943,0.5173,1.0015,0.4655,0
-1.0538,1.8469,1.6246,-0.0197,0.1462,1.1316,0.6394,-0.2056,0
-2.0083,0.7952,-0.5396,-0.4611,-0.1473,0.469,-1.2809,0.7148,1
1.0405,-0.3051,1.0644,0.978,1.1373,0.6621,-0.5484,1.3688,0
0.096,0.2407,-0.073,1.0705,1.518,0.224,1.545,0.9339,0
0.238,2.523,0.1347,-1.0624,-0.3277,0.6638,-1.5616,-0.958,0
0.7159,0.751,-0.9426,0.7281,0.195,-0.8937,-1.1289,1.4881,1
-2.5499,0.1304,-0.3129,-2.674,-1.089,-2.608,1.2963,-0.1183,1
0.895,-1.283,-0.2947,-1.2712,-0.7925,-2.0896,0.7372,-0.581,1
0.5381,-1.4544,0.73,0.3462,1.5708,-0.3741,0.6439,-1.2401,1
0.293,0.5704,0.6973,-0.3336,1.4771,0.7078,3.7817,1.1555,0
-0.7635,-0.6318,-0.3811,-0.6312,-1.5484,-0.165,-0.0994,-1.2425,1
-1.686,-0.9742,-0.1234,-0.1719,0.9946,-0.6965,1.6228,1.1056,1
-0.7116,1.0811,-0.678,1.1272,1.4924,1.1485,-0.018,0.8919,0
0.8553,0.6955,0.7078,0.9266,-0.6148,1.4828,-1.0099,-0.2359,0
0.4405,-2.011,0.2964,-0.4753,-0.0834,0.1423,-1.1113,-0.186,1
-0.2553,0.3888,0.3475,-0.9347,-0.0938,-1.127,-0.3234,-1.6236,1
1.1291,0.5236,-1.1797,0.3813,-0.7189,-1.4066,-0.7602,-0.2693,1
-0.2858,-3.5621,-0.9861,0.2563,-0.2591,-0.136,-0.0837,0.4386,1
-0.0853,0.1585,2.0667,-1.0239,1.0862,1.0919,0.0492,0.8066,0
-0.2479,0.0372,-1.0779,-0.8072,-2.4222,0.4034,0.3296,-0.4421,1
0.2085,0.5997,0.4976,-1.1339,-1.7678,-2.1783,-1.4619,1.2722,1
-1.8606,0.2441,-0.3064,0.8348,-0.9584,-0.6123,-0.5785,-0.7422,1
-0.5623,-0.4519,-0.7412,-1.7579,-0.4145,-1.8724,-1.5763,-1.2716,1
0.3459,0.3496,0.5229,0.6794,-0.0677,1.2117,1.2275,-0.1988,0
-1.2231,0.1465,-2.1032,-0.386,0.8184,-0.7307,-1.9452,-0.4023,1
1.4512,0.4343,0.4917,0.0357,0.2135,0.0449,3.4195,-0.7599,0
1.9799,0.7339,-0.9458,-2.0659,1.4314,1.0941,-0.9574,1.0973,0
-1.5096,2.556,2.1294,-0.2963,-0.5168,3.762,-0.167,1.1158,0
-0.1058,-0.2656,-0.9778,0.3472,-0.2961,0.3404,-0.0357,-1.3224,1
-2.007,-2.2312,-0.445,-0.9607,-2.4238,-2.9006,0.876,-1.7933,1
-0.4021,1.7566,0.791,0.4775,-0.1873,0.4763,0.5902,0.429,0
-2.1137,-1.099,1.4887,-0.6156,-1.5551,0.521,0.427,-0.5217,1
1.7472,-0.1471,0.0115,-0.3615,1.6677,0.2575,1.0402,1.8711,0
1.0935,-0.0732,0.4731,-0.5702,-0.2836,-0.0103,0.6922,0.3703,0
0.2978,1.3159,1.188,-0.0869,0.5599,-1.6695,1.0894,1.9368,0
0.1173,0.9928,0.0623,0.0081,0.8357,0.5305,0.1958,1.2814,0
1.6411,0.4279,0.4245,0.264,0.4042,2.6866,0.6014,1.4658,0
0.3407,-1.4622,-0.9827,0.0251,-1.5421,-1.0566,-0.2664,0.5263,1
1.8543,-0.2562,0.9337,-1.4672,-0.1454,0.8529,-0.7883,-0.548,1
0.8748,0.4144,2.6904,0.7903,0.8486,-0.0835,0.3004,1.7099,0
-0.3849,1.1945,2.6439,1.2146,0.8321,-0.917,1.1121,-0.1692,0
-1.322,-0.5942,0.3927,0.1662,0.1236,-0.4132,0.1318,0.1306,1
-2.1058,-2.119,1.1964,-2.5136,-1.3364,-0.8363,0.2387,-0.212,1
-0.9271,-0.8925,-1.0517,0.8693,0.1815,0.5931,-1.3916,-1.1362,1
-0.7756,0.3412,0.8052,0.5727,0.4921,-0.7692,-0.7587,1.236,0
-0.4489,0.7019,0.1018,-1.1419,-0.6608,0.1534,0.2573,1.4114,1
1.3917,-0.9147,-0.3768,-1.2433,-0.4866,-2.3323,-1.3599,-0.4145,1
-0.6008,1.0781,-1.4318,-1.0377,-0.9325,-0.8407,-1.2349,0.7361,1
0.3338,-1.6616,0.1195,0.0551,-0.2913,-0.4845,-1.7962,-2.0293,1
-0.5425,0.441,-0.4387,-1.2109,-0.9398,0.633,-0.3797,2.1517,0
0.4914,0.1921,-0.2837,-1.0747,-0.4698,0.2647,-1.0451,1.5258,1
0.679,1.2787,0.1419,0.1286,1.0322,-0.8213,-1.2689,-0.3584,0
1.6103,-1.392,0.3681,1.5552,-1.4965,-0.7041,1.3497,-2.0897,1
-0.3266,0.2984,-1.7769,0.0837,0.7196,1.382,1.2516,-0.8998,1
-0.2832,-1.0754,0.1331,-0.0104,1.1795,-1.0845,-0.6996,0.4105,1
-0.2604,-0.8777,-0.1952,-0.3711,0.8884,0.0066,0.1592,-0.6304,0
0.152,-0.4654,0.4236,-2.1199,0.1927,-1.6596,-2.4539,-0.3272,1
0.81,1.2862,1.954,-1.7044,1.4056,0.8225,-0.2607,1.2331,0
0.4591,-1.3126,-0.2437,-0.4462,0.9382,-1.2576,0.0244,0.4544,1
2.4388,0.451,0.319,1.7671,0.6222,1.1698,0.1396,1.2411,0
-0.0298,-2.5574,-0.7654,-0.2496,-0.62,-1.7246,0.2755,0.0421,1
0.3705,0.1731,1.7425,1.9601,2.4527,-1.3411,-1.0411,-0.2369,0
-0.2236,1.587,0.009,-2.1523,0.0193,-1.1437,-0.898,-0.0321,1
-0.8474,-0.8724,2.4707,-0.4187,1.3661,0.3227,0.8893,-0.966,0
-1.2718,-0.5676,-1.1388,0.0116,-0.1535,-1.5624,1.2705,-0.9461,1
-0.0341,-0.8954,-1.7508,0.7148,0.8726,2.0699,0.6079,1.1791,0
-1.5532,-0.5127,0.4023,-1.1997,0.393,0.0593,0.4813,-0.6879,1
-1.6379,-0.5813,-0.5555,0.7711,-0.3231,0.149,-0.7216,-0.1896,1
-0.4977,-1.1035,-0.6824,-0.1183,-1.0186,0.5242,-0.0415,0.5425,0
0.0745,0.1949,-0.0722,0.7969,-1.8029,-0.8559,-1.9446,-0.2738,0
-0.302,1.0508,0.0798,1.3351,-0.1065,0.572,2.8069,-0.2519,0
0.3783,-2.082,-0.4138,0.5603,0.0396,0.3486,-0.7246,-0.3992,1
-1.4071,0.7621,-0.7827,-0.9244,-0.3411,-1.9323,0.1908,-0.4187,1
-0.3655,-0.2979,0.5693,0.649,0.9145,-2.2641,0.5657,-1.1697,1
-0.1454,0.661,-0.8548,0.0476,-0.679,0.3233,0.5659,1.5851,0
-0.6862,-0.2342,0.2385,-1.2065,1.5886,0.8071,-0.5418,-0.3133,0
-1.9731,-0.3684,-1.5549,0.1008,-0.1089,0.4743,0.6414,0.5516,1
1.6818,-1.533,0.3814,-0.1254,0.7691,-0.0706,-1.1148,-1.12,1
0.4314,-0.3143,1.43,0.6441,2.391,0.9664,-0.4467,-0.1834,0
-0.7826,-0.98,0.9163,0.1321,0.5819,1.1272,0.1648,-1.9814,1
0.5827,1.8744,0.5764,-0.1465,-3.2081,2.5163,-0.1525,0.2806,1
-0.6477,-0.7432,-0.6142,0.4906,0.6131,2.0247,0.1108,0.0391,0
0.1796,0.2345,1.4431,0.1921,-1.3437,1.0121,1.5791,0.9107,0
0.2709,1.0177,-1.84,-0.3157,-0.7127,0.071,-0.4713,-0.1226,1
0.1245,0.7342,-0.3501,-0.4254,-0.7961,0.6584,1.4494,-0.021,0
0.9251,1.3168,0.2592,0.1709,-0.6728,0.2859,0.7045,-0.6497,0
0.6614,0.6511,0.2825,1.5892,0.7679,0.6986,0.361,-0.9041,0
1.114,1.0609,-0.2752,1.2221,0.8235,-0.7623,1.0899,0.3101,0
0.6449,-0.5582,-0.2125,-1.5101,0.5116,-0.3557,1.1682,1.7895,0
2.212,2.5944,-0.7152,0.2765,0.2589,1.6897,1.5621,1.1561,0
-0.3868,-1.1133,0.2081,-1.3887,0.0866,-2.0933,0.4515,-2.4431,1
-0.9796,-2.3833,-1.3339,-0.8523,-1.5706,0.105,-0.9287,0.023,1
2.0636,0.8215,-0.3039,0.1036,0.2815,1.3621,1.1553,0.4166,0
0.7731,0.5807,-1.8195,-0.718,-0.8642,-0.5219,0.6009,0.1922,1
-0.3273,0.4665,-0.5647,0.6416,-0.5226,0.4216,2.6515,1.8782,0
0.9174,0.482,1.367,-2.0762,0.6888,1.6731,-0.5072,0.2437,0
-0.3424,1.0083,0.6572,-0.8079,-0.6683,-0.9951,0.3377,-1.3008,0
0.8846,0.3723,1.407,-0.3512,-0.5343,-0.0992,-0.991,1.8481,0
-1.5338,1.0683,0.0379,-0.3642,-0.137,0.1996,0.0525,-1.5102,1
-2.0298,1.0821,0.2411,0.3343,0.4568,1.6417,0.9758,0.2098,0
1.423,0.9479,-0.323,0.6504,0.7291,-0.2402,1.1484,2.7931,0
-1.3736,0.1177,0.7569,0.0559,-0.6722,-0.2833,-1.4653,1.1816,1
-0.4891,-1.9693,-0.2024,0.7888,-1.9973,0.4534,-1.3601,1.2878,1
1.1552,0.9013,1.3495,-1.4544,0.2508,1.6808,-0.88,-1.289,0
-1.1535,-1.2387,-1.7743,-1.8948,0.6387,0.6711,-0.2452,-0.1394,1
-1.4989,-2.3127,0.0091,2.9244,-0.1118,-0.0598,2.3013,-0.1161,1
-0.3284,0.3376,0.0449,-0.4656,0.0344,0.0684,-1.5042,-0.7882,1
-2.298,-0.3705,1.0158,0.2002,-0.8347,-0.1569,-0.1379,-0.3843,1
0.0595,-0.9091,-2.4113,-1.2844,0.8979,0.2121,-1.0002,-0.4234,1
0.6031,0.1613,-2.4708,0.0795,1.0344,0.8001,-0.0334,-0.5665,1
-0.5727,-1.6947,-0.1636,1.0968,-2.4363,-1.0583,-1.1491,1.3293,1
-0.5088,0.5416,1.3793,-0.931,-0.0599,-0.0046,-1.4929,-1.5587,1
1.3787,-1.1067,-0.0268,1.1145,0.8593,-0.2891,0.2253,0.8464,0
-0.5724,-2.5139,1.2691,-2.1088,-1.3911,0.3765,-0.5726,-0.3797,1
0.9286,1.1079,-0.138,1.7072,-1.427,-0.4808,-0.4505,0.4344,0
0.1559,0.7422,0.2984,2.5733,1.7223,0.4114,-0.2206,1.4869,0
-0.8858,1.9171,-1.0984,-1.2744,0.0628,-1.7073,-1.7991,-1.7464,1
0.0247,0.3147,-1.346,-0.3688,-0.9604,-0.5035,-0.9632,0.9982,1
0.1504,0.847,0.3051,-0.5787,0.6623,1.3854,-0.0477,0.766,0
-1.2179,1.6047,-0.8152,-0.1759,-1.1732,-0.2267,-0.2569,0.0211,1
-0.9138,0.5752,-0.5024,1.1726,0.514,-0.7512,-0.8095,1.8248,0
0.7006,0.0941,-1.2328,-0.1694,0.8382,-1.4427,0.7961,-2.4586,1
-0.3149,-1.0279,1.911,-0.5953,-0.8823,0.6342,0.0575,-0.3533,0
-1.0867,2.1463,-0.5982,-2.0857,0.6706,0.1139,-0.8143,1.1589,1
-1.0809,-0.429,0.6694,-0.7132,0.5643,1.1296,0.4349,0.6941,0
-0.1196,-0.1606,-0.3544,-1.258,-0.2033,-1.7171,-0.7718,0.1462,1
0.0872,-0.3619,-1.0987,1.0651,0.3133,0.8731,-1.524,0.7611,0
0.5743,-1.6608,-0.2433,1.0555,0.025,0.8283,0.5984,-0.3367,1
0.3741,0.638,0.2027,-0.8976,0.9637,0.0401,0.2859,1.3291,0
0.0891,1.366,-0.0302,0.8516,-0.0577,-2.7154,0.6665,0.0991,1
0.302,-0.2968,-0.9628,1.5761,-1.325,-0.5928,1.8553,0.6193,0
0.3899,-1.0402,1.7103,-0.6307,0.6366,0.5942,-0.9539,1.7085,0
