@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R6-7,9,11,13-14,16-18,21'

@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-0.5632,-1.2621,-2.2227,0.6191,-0.4487,0.0242,-0.9321,-1.2259,-0.2059,1
0.2885,1.4666,-0.9574,0.9421,1.1302,0.3629,1.3575,1.5562,0.3903,0
-1.9173,-1.0013,0.6168,-2.3753,-1.6356,-1.329,-1.1915,1.5515,0.045,1
-1.142,0.3152,0.1276,-0.5921,-0.861,-0.7148,-1.074,0.3353,-1.5552,1
-0.2751,-0.8757,-0.0517,0.9595,-0.2105,-1.3878,1.2188,-0.2764,0.8678,0
0.9522,0.7809,0.5097,1.5723,1.156,0.1689,0.4158,-1.4102,-0.0504,0
-0.7507,-0.9456,1.3581,0.2413,0.1328,0.262,-0.1198,0.6202,0.6533,0
1.3283,1.0518,-1.2064,1.3561,-0.1978,0.992,0.3024,-0.4455,-1.2433,0
1.7065,-1.1525,-0.385,0.7544,0.2215,1.6584,2.7077,-1.2562,0.0378,0
-1.6449,0.0783,-0.0269,0.1828,-1.4663,0.4544,-0.1428,-1.8536,0.4096,1
-1.4368,-0.3893,-0.2138,-2.2903,0.1649,1.2411,-1.9375,-0.247,0.804,1
0.4166,-0.5382,0.3788,-2.4478,-0.3093,-0.5884,0.7702,0.1958,-1.2627,1
0.8027,-0.2098,-0.1879,-0.5735,-1.0042,-0.4983,-0.1869,-0.6825,-0.0644,1
1.1331,1.2135,0.0985,-0.1624,0.8677,0.1451,0.8552,1.0097,0.4131,0
2.1051,1.7086,-1.0003,0.8381,0.9568,0.8045,0.3662,0.5167,-0.0297,0
0.1532,-1.1831,-0.3785,0.9425,-0.5132,1.0099,0.9858,-0.2102,2.1722,0
2.5208,0.2772,-1.19,-0.6644,0.6615,-0.1366,-0.1521,-0.0453,1.0097,0
1.6181,1.5582,-1.9097,-1.4498,-1.1032,0.7658,0.8819,-0.4628,2.2367,1
1.1178,0.631,-1.5576,-0.8595,0.1128,-0.9356,-1.315,0.2583,-1.6199,1
-0.4681,-0.7941,1.1078,0.912,-0.443,-1.6335,-2.2217,-0.9678,-0.1644,1
-2.8314,-0.9747,-0.6158,-1.518,-1.6947,-0.741,-1.1117,-1.5326,-1.0679,1
1.108,-2.5171,-1.3371,-0.3232,0.2458,0.104,-0.305,0.6807,-0.9752,1
1.4161,-0.5147,0.1536,1.3095,-0.9585,-0.7221,0.325,-1.0317,0.3445,1
-0.8607,-0.4564,0.4041,0.4138,-0.4256,1.0314,-1.1709,-0.5668,-0.9024,1
0.6992,0.1022,1.0015,1.6436,0.6083,1.7528,-1.8005,0.8189,2.0299,0
-1.9219,0.6485,-0.2055,-1.1353,-0.1786,-0.9416,0.1844,-1.1977,-0.5565,1
-0.5339,0.3196,1.2413,-0.1399,0.2267,2.3892,0.9923,-0.4885,0.5582,0
0.7892,0.7764,-0.4166,-0.4775,0.5459,1.7719,-0.5542,-0.7735,0.7506,0
1.273,-0.6581,-0.3801,0.2851,0.0416,-0.2812,1.9448,0.2994,0.8748,0
-1.3017,-0.131,1.3615,-1.1352,1.3899,0.8281,-0.0614,1.6957,0.9264,0
0.0386,-0.1903,0.5525,-0.3226,0.6951,-1.565,-1.3404,-0.5783,0.3568,0
-1.8408,-1.2243,0.9458,-0.0172,-0.4345,-1.461,-0.5198,-1.2393,-1.4536,1
0.2485,0.7929,0.0325,-0.9347,0.4469,1.1318,0.3443,0.3419,-1.3867,1
-0.861,-1.7817,0.9669,0.8196,-0.8887,1.702,0.1073,-0.1974,1.705,0
-0.0899,0.5608,1.8317,0.3552,0.0892,-0.5025,-0.3786,0.2366,1.939,0
0.7645,-1.6032,-1.3368,-1.747,0.9124,-0.1014,-0.517,0.8222,-0.3292,1
0.0233,2.0295,0.0408,1.4493,0.4715,4.1238,0.0803,0.894,-0.4486,0
1.1792,1.2485,0.433,0.6066,0.6214,-1.2628,0.5565,0.8658,0.6925,0
-0.1434,-0.3069,0.8248,0.6579,-1.3924,-1.0555,0.1093,-1.037,1.0893,1
0.1446,2.4413,-0.0266,0.5021,0.9154,-0.4554,1.8065,1.0167,0.4711,0
-0.1663,0.819,-0.9211,1.4489,2.0941,0.8232,0.2544,1.0263,0.3455,0
1.4203,0.6784,-0.5759,-0.8404,0.0977,-0.9266,-0.8915,0.8151,0.8247,1
-0.863,-1.878,-0.0205,-0.8986,-1.1274,0.7282,-3.0044,-1.269,-0.193,1
0.0085,0.7204,1.1899,-1.0927,0.7341,-0.0997,-0.42,0.1228,0.4694,0
0.6937,-0.387,0.0381,0.7824,0.9811,1.8398,1.9341,-0.9109,-0.3132,0
0.1386,-1.1599,1.7539,0.9436,2.5677,0.7706,-0.3336,-0.1587,1.1307,0
0.352,-2.7704,-3.1624,0.7162,-0.5198,-2.0901,0.0275,-0.834,1.1495,1
-0.5345,0.3897,-1.6425,1.7681,0.452,-0.2232,-0.8471,-0.6817,1.8047,0
-0.5545,-0.0587,-0.8142,-2.2132,0.6217,-0.12,-0.0481,0.3087,0.3309,1
-0.6717,-0.2857,-0.6939,-2.1743,0.8656,-0.4524,-0.7579,-0.8928,-0.041,1
1.2054,0.2636,-0.2963,1.6598,2.7743,-0.0228,0.5799,-0.7391,-0.273,0
1.9889,-1.0618,0.6858,-0.4123,-0.7925,-1.4808,-0.2852,-0.6605,0.324,1
1.6236,0.6142,-0.5124,0.0506,-0.4401,0.6449,-0.3218,0.3486,2.0204,0
-2.0898,-0.5487,-0.377,-0.5673,-0.2819,-2.9509,0.1348,1.9119,0.2741,1
1.1306,-1.3434,-3.427,-0.6477,-1.1399,-0.3401,1.2525,0.3447,-0.4055,1
-1.3416,-2.6149,0.543,-1.7109,0.6454,0.4546,-0.623,-0.5162,-1.0614,1
0.2085,-0.8707,2.8894,0.7306,0.9509,-0.2858,0.4876,-0.3074,1.4351,0
-1.3859,0.345,-0.7847,-0.9556,0.3669,-0.7501,-0.5169,0.8026,0.0995,1
0.2128,1.5837,1.2113,1.1639,0.5932,0.6148,0.18,-0.391,-1.573,0
-0.285,-1.3374,1.0109,-1.0557,0.1908,-0.1929,0.2663,0.4001,1.8449,0
0.8876,0.7168,-1.2662,0.4081,0.5077,-1.5051,-0.7876,-1.0282,0.8661,1
0.2501,-0.3878,-1.9557,-0.3974,0.062,-2.5906,-0.1404,-0.8736,0.4989,1
-0.3549,-0.9275,-1.2426,0.1917,-0.4439,-0.9399,-0.6532,-0.4987,1.5916,1
0.1523,0.1356,-0.8902,-0.861,-1.3833,0.0794,0.9257,-1.5947,0.2516,1
-0.5548,-1.2289,-0.0755,-1.4029,0.1344,-2.7832,-1.1156,-0.4236,-0.3285,1
-0.6201,1.8391,1.6741,-0.1803,1.0445,0.4198,-0.2397,1.8223,1.9542,0
-1.5923,1.1146,0.0778,-0.0968,0.6017,-0.4444,-0.2263,-0.2984,-1.5812,1
0.2545,1.3699,1.9923,0.4611,0.7754,-2.5219,-0.8864,0.8503,1.2504,0
0.8058,-1.9123,-0.3246,0.1046,-1.3465,0.0344,-0.7948,-0.7761,-0.2377,1
-1.43,-2.0112,-0.9516,-0.7863,-0.8344,0.0399,-0.4959,-0.8166,-0.6049,1
-0.5627,-0.4349,-2.5829,1.5699,-0.8975,-2.3392,0.0068,0.0494,-1.2143,1
2.2279,-1.4779,1.6976,-0.6293,-0.7891,1.1261,1.0249,-1.549,0.2746,0
0.6562,0.5,-0.6641,1.3369,-0.0601,-0.7483,1.1632,1.6992,-2.0007,1
1.4984,1.1613,1.8895,1.5152,-0.3465,-0.6748,1.9069,0.2886,-1.8024,0
1.0871,1.0217,-0.4793,0.2494,-0.5617,1.2511,0.132,0.4322,-1.2622,0
-0.1399,0.942,0.2758,-1.0555,2.528,0.2075,0.0963,1.6081,-0.0341,0
-1.6301,-0.9148,0.577,-0.9343,-0.9554,0.0372,-0.9661,0.1713,-1.4683,1
-0.9441,2.1612,0.6948,1.105,0.2862,-1.9709,0.0912,-1.0069,0.2564,0
-0.0514,-1.4774,-0.6365,0.0582,-1.7353,0.1845,-0.3722,-0.7213,0.1746,1
-2.0277,-0.1593,1.4105,1.9753,1.2854,0.38,-1.6033,1.036,0.1433,0
0.1123,-1.1632,-1.4978,-1.7652,0.0783,-1.7575,-1.81,0.1423,-0.5371,1
-0.3334,0.9174,3.0404,1.7286,-1.191,-0.638,-0.0985,-2.2932,0.5252,0
0.1563,0.9558,2.6086,-0.323,0.4042,2.0224,0.2258,0.8088,0.4376,0
-1.7064,0.9641,1.1972,1.2225,0.7241,0.9288,-0.0553,-0.2247,1.8792,0
0.6657,0.8233,0.504,0.1612,-0.3835,2.7467,2.3497,0.9477,-0.2911,0
-1.5539,-0.5216,0.0988,0.2024,-1.326,1.3908,-1.7386,2.2625,-0.5726,0
1.3551,0.9675,1.1855,-0.1962,-0.2157,1.0013,0.635,1.0673,-1.0976,0
0.0789,0.1533,-0.4078,1.0657,-1.2468,0.2767,-0.5426,-0.7501,-1.7329,1
-0.3,-1.4151,-0.1579,1.0873,-0.6635,-0.2891,0.8768,0.7499,-0.9059,1
1.2042,-0.0842,1.048,2.2601,-0.3116,0.945,2.8648,-0.2212,0.4532,0
-0.5425,0.4094,0.3971,0.1017,-0.4786,0.5445,0.5335,0.8003,1.29,0
1.4496,-0.0857,0.2599,0.8634,-0.0901,0.1266,0.1494,2.4395,0.7748,0
-0.5181,1.6474,0.7705,0.5831,2.4813,0.6278,0.8649,-0.3975,-0.3215,0
0.1001,0.4167,-0.3819,-0.0787,1.1593,0.7226,0.4769,-0.2367,1.7945,0
0.4233,0.3933,-0.3035,0.8205,0.1256,-0.1236,-1.0645,0.0852,-0.5595,0
1.7339,1.4485,0.345,0.6762,-1.8823,-0.0276,1.7459,1.8887,-0.1393,0
-0.7858,0.0083,2.1142,0.1686,-0.3331,-1.1634,-0.5341,1.4845,-0.1688,0
2.5598,-0.5443,1.4522,0.8095,0.2996,-1.058,0.1596,-0.2751,0.7126,0
1.1289,-0.4949,-0.7078,-0.6289,-0.0846,-0.8817,-1.91,-0.6202,0.7794,1
1.0893,-0.5003,-0.8143,-0.3762,0.7175,-0.8869,-0.053,0.8888,-0.0728,1
-0.2412,0.5944,0.2436,1.1038,-0.3737,0.2617,0.4026,-0.4102,1.185,0
0.3764,1.0539,0.5462,0.2921,-0.2019,-0.7058,-0.5915,-0.4414,-1.0659,0
1.3543,2.5515,1.7323,0.0944,0.5959,-0.835,-1.0298,-1.6569,-0.9474,0
0.9153,0.1729,-1.9228,0.8693,0.6289,-0.5741,-0.6809,2.343,-0.2004,0
1.7619,-0.2153,0.6908,-0.413,2.0094,-0.5697,1.6372,0.074,0.4869,0
-0.0288,0.2199,-1.762,1.5184,-1.2559,0.4974,0.1316,-2.6124,0.152,1
0.1932,-1.473,2.1486,0.3326,0.3602,1.8815,0.1314,1.6049,1.233,0
1.3665,-1.4082,-1.3249,0.0001,0.4218,-0.5039,0.2104,0.2788,-0.4334,1
-0.05,1.6158,-2.1173,1.1663,1.0866,1.242,-1.2234,0.655,0.6036,0
-0.9133,-0.2992,-1.6417,1.0274,-1.8013,0.5283,-0.6222,0.4641,-0.6754,1
0.145,1.2745,0.6481,1.5643,0.0971,0.0388,-0.1634,-0.1511,0.8064,0
-0.0759,-0.5749,-0.2271,0.1111,0.8464,0.2441,0.1801,-0.2161,0.3809,1
-0.1051,-1.3225,-0.8638,-1.3849,-1.633,-2.0771,-0.8886,-0.0986,0.083,1
1.0901,0.9362,1.4676,2.7507,0.3747,0.5716,0.2807,1.0386,0.7422,0
1.7562,0.4297,1.256,0.3892,0.4877,-0.1599,0.3881,-1.5653,-0.3734,0
1.4183,0.7434,1.6082,-0.1688,0.806,-0.5495,-2.0835,0.5678,1.433,0
1.4887,-0.2016,-1.094,0.7667,0.5163,0.9824,-0.0697,1.1459,-0.7173,0
0.0055,-2.5486,-2.0269,-1.4633,-0.7757,-0.0304,-2.4611,0.1165,-0.9366,1
-0.4142,-0.4136,0.1457,-1.5907,1.2962,0.7218,0.2098,-2.5979,0.2724,1
1.8247,0.041,-1.0453,0.0944,0.1638,0.0154,-0.9773,0.4069,0.3821,0
0.6727,0.8924,0.9359,-1.443,-1.1957,0.7032,0.5127,-0.9414,2.3679,0
1.3642,-1.0446,0.4129,-0.7577,1.1836,0.7843,-0.5245,0.1597,-0.0879,0
-0.0811,0.9876,1.0094,-0.6121,2.1543,0.7591,0.5368,1.6398,0.0696,0
1.448,-0.6317,-0.7569,-0.8948,-2.2215,-0.7002,0.4207,1.7063,-2.3263,1
-0.2565,0.2318,0.4183,-0.8227,-0.1319,-1.6095,1.5246,2.1128,-0.878,0
0.1564,-0.6946,-3.0828,-1.4551,-0.5454,-0.504,-1.4667,1.0725,-2.3238,1
-0.0984,0.9609,0.0202,0.4796,0.8237,1.3292,1.4836,-0.2855,2.1795,0
-0.7857,-0.7244,1.1439,0.836,0.2521,-0.5315,-0.9734,-0.3671,0.0347,0
-2.3493,0.2699,-0.7151,0.76,-0.6574,1.9588,0.7625,-0.7523,-1.5872,1
1.6802,1.833,-0.0251,0.3921,-2.2295,1.8431,0.737,0.3161,-0.8753,1
-1.3018,-2.8614,0.7117,-0.4401,-0.2715,0.9934,-0.9362,-0.4282,-0.8107,1
-1.0281,-1.4187,2.0523,-2.8036,0.2699,-0.6586,-0.1579,-0.8945,-0.9538,1
0.8436,0.1357,0.5085,-0.4184,0.5445,-0.4453,-1.4708,-0.4291,0.546,1
0.0712,0.5793,-0.6732,1.0278,-0.8332,-1.9776,-0.3361,-1.2028,-0.4502,1
-0.3486,-0.6476,0.7416,0.5266,0.7863,-0.6112,-0.4253,0.084,1.57,0
1.3996,0.2722,0.5543,1.4719,0.7318,1.4874,0.2838,0.0777,-1.7632,0
0.8286,-0.2079,-0.4861,-0.5098,2.7908,0.6655,-0.1316,0.5792,0.5573,0
-0.2934,-0.4786,-2.4655,-1.437,0.2623,-1.1452,-1.2233,-1.2298,-0.018,1
0.5117,-0.0663,-1.6494,-1.5476,-2.2563,-0.7072,-2.1419,0.0706,-0.5689,1
-0.0821,-0.7093,0.0697,1.2271,-0.363,0.2141,0.6774,1.3807,-0.9883,0
-2.2876,1.3866,1.0225,-0.5681,1.036,-0.7569,0.1031,0.2087,-0.9408,1
0.4735,0.196,-0.5485,-1.562,0.1329,0.9166,-0.786,-0.1148,0.3079,0
-0.6759,-2.1401,-0.0291,-0.1262,-1.9407,-0.3821,-0.2831,-1.3622,-1.9996,1
0.9389,-0.2158,0.1184,0.8799,1.0664,0.8782,-0.1598,1.9732,0.0908,0
0.9528,-0.2506,1.3489,-0.1219,0.4213,1.2894,0.3989,0.6156,-0.2801,0
0.3117,-0.4442,1.2606,0.1862,-0.2555,2.882,0.7036,1.985,-0.6102,0
0.2233,2.4395,0.3308,-0.6862,0.9199,-2.2702,-0.2265,-0.6771,0.3075,1
1.2522,1.9263,-0.5992,-0.3633,-0.0246,-1.9357,1.8001,-0.3956,-0.4231,0
-1.0844,1.8743,0.0848,0.1635,-1.7875,-0.4885,-1.5086,-0.0695,0.936,1
-0.6848,0.1055,-0.9694,-0.6051,-1.4093,-0.144,-1.2895,-0.9208,-2.4697,1
1.6263,0.5804,-0.6346,0.3467,-1.2194,-1.0552,-0.0625,0.6092,-1.0264,1
-1.3631,-0.5088,-1.3673,-0.9869,-0.8591,0.3356,0.5281,1.0579,-0.4203,1
-0.0376,0.4357,1.2084,-1.1089,-0.1744,0.9912,0.8562,1.0778,0.6174,0
-1.7876,-0.5468,0.926,0.9735,-1.5057,-1.0616,-2.5389,0.0716,1.0066,1
-2.1723,0.5256,0.1418,-0.9908,-0.3475,-0.2758,-0.1499,0.8487,-0.5703,1
0.0523,-0.5123,-0.2339,0.1391,-1.9783,-0.8591,-0.6836,-0.9777,0.1782,1
0.9203,2.4136,-0.5749,0.0713,0.6436,0.5076,1.2531,-0.3418,0.3024,0
-3.3901,-0.0384,0.851,-0.3802,1.4809,-0.2738,0.0054,0.5729,-0.8691,0
0.756,1.3353,-2.602,-1.6926,-1.3634,-0.8519,-1.2936,0.779,0.7357,1
2.0469,0.6746,2.4869,0.2562,0.1478,-0.9747,2.7706,-0.2673,-0.1485,0
1.7877,0.2625,-1.6627,0.9702,-1.919,-0.5288,0.7571,0.7741,-0.5767,1
-0.8424,1.2504,0.3641,1.8241,0.8356,0.1062,0.751,-0.056,-0.4573,0
-0.3,0.3836,1.644,0.7314,-0.0994,0.343,0.2462,1.5256,-1.4285,0
0.1875,1.9851,2.3568,-0.2318,2.3419,1.4251,1.9875,0.093,-1.8305,0
0.8572,3.3629,0.3995,-0.7206,-0.212,0.4604,0.5617,-0.0572,2.5361,0
-1.2077,0.0592,-0.0169,1.1389,-0.0919,1.4112,0.036,0.639,0.8593,0
1.5881,-1.0496,-1.6785,-0.9035,0.2984,-2.7989,0.3523,-0.0116,1.1334,1
-0.502,1.2218,-1.1211,-0.639,2.0227,0.2924,0.3133,0.4377,1.1874,0
1.3611,0.7172,0.7374,1.5285,-0.8723,-0.5347,-1.1806,0.0894,-0.2256,0
-1.1735,0.1426,0.1827,-1.113,-1.8005,-0.191,0.1848,-0.5798,-1.0916,1
0.7148,1.4475,0.1332,-0.2034,0.9341,0.5752,-0.5639,3.2551,0.4099,0
-0.7407,-0.3074,0.2316,0.8387,0.6024,0.5231,0.4537,0.9354,-1.4188,1
-1.0549,1.4667,1.7314,-0.1538,-0.0261,1.371,-0.7583,-0.0963,1.216,0
-0.8627,0.6474,-0.0975,0.7123,1.9732,0.8779,-0.4833,-0.1023,-0.1416,0
0.0494,0.0812,-0.0703,-0.0666,-0.8477,-0.4818,2.4808,1.6746,0.7749,0
1.0693,1.8637,0.6114,1.6869,0.6995,-1.5257,-0.4158,-0.3026,-0.8365,0
-0.6325,1.1126,-0.3269,0.6102,1.3661,0.9654,1.0255,-1.7517,-0.09,0
1.9996,2.6425,-0.3825,1.3375,1.9391,1.225,1.2505,0.2746,1.5746,0
-0.539,0.6495,-0.5822,3.2911,-0.1784,-0.2457,1.0485,0.7514,0.6232,0
-0.5637,1.1568,1.639,0.603,-1.186,0.2667,-0.6437,-0.6205,1.6645,1
-1.9364,-0.5645,-0.1643,0.9385,-1.6392,-1.9266,0.9837,-1.0181,0.9017,1
1.9221,0.53,0.5518,-1.7759,-1.1546,-0.3639,-0.7017,-0.3697,-1.0158,1
1.2264,-0.2277,0.1207,-0.8224,-1.3168,0.6649,0.0817,-1.1494,0.4314,1
-0.5653,0.9345,1.0105,-0.5902,0.3644,0.8109,-1.9846,0.2286,0.7952,0
0.6379,-0.5628,0.6842,-0.9744,-0.4833,-1.0904,1.2349,0.372,0.5281,0
0.463,0.9787,-0.1796,-0.5434,-0.7907,-0.0329,-0.4504,-1.0764,-0.0034,0
1.8501,0.3344,-0.5556,-0.9937,-1.2942,0.708,1.6447,0.9444,0.5166,0
1.8675,1.1046,1.1728,-0.308,0.4119,0.0834,-0.6918,1.0113,0.5682,0
-1.2236,-1.6829,0.1745,0.2911,-0.3513,-0.0621,0.4911,2.12,0.9267,0
0.8976,-0.856,0.0091,-1.0432,-0.8886,-0.1695,-0.2814,0.7257,-2.0039,1
-1.0016,-2.6553,-2.0214,-0.2693,0.4926,-0.5863,1.7536,-2.3983,0.202,1
-0.4107,0.5843,0.1448,0.5475,0.568,0.5979,1.833,0.2846,0.6756,0
-0.3672,-1.6109,0.4698,2.1816,0.6648,1.0187,-0.4991,-0.0641,0.9219,0
-0.0771,0.4687,0.5929,0.4583,0.4729,0.353,-1.0149,0.5978,1.0015,1
-2.2539,-1.5496,0.4331,-0.3113,-1.4251,0.3524,-0.0597,-0.7703,-0.5343,1
0.5198,1.0163,-1.7923,-0.3107,-0.7287,-0.2864,0.1735,-1.881,0.9371,1
-0.7022,0.2941,-2.5071,-1.5845,1.7473,0.4373,-1.7918,-0.7823,-0.2641,1
2.2587,0.2863,1.3833,-0.4938,0.3487,1.5503,0.0647,-0.8194,1.2313,0
0.1984,1.1219,-0.7739,1.1403,1.2764,0.4142,0.4109,0.9291,-0.4225,0
1.445,-0.6265,-0.7944,1.1188,0.1642,0.2705,1.3436,-0.7818,1.1805,0
-2.4112,-0.3338,-1.559,-0.0402,-0.7634,-0.6635,0.143,-2.2156,1.4136,1
0.2556,-0.0228,-1.1275,-0.9428,1.5126,0.7321,1.2341,2.7921,0.4089,0
-0.0916,0.2977,1.3581,1.1931,-1.3258,-0.3547,0.8968,0.462,-0.2872,0
-1.705,-0.0312,-0.0957,-1.0627,0.1019,0.4925,-0.934,-0.6158,-0.4202,1
-1.147,-2.0344,-0.5837,-2.0234,-0.4595,0.2373,-1.1112,1.9185,-1.1047,1
-0.1337,0.5693,0.7814,-1.0283,-0.2482,0.8957,-0.2781,0.531,-0.0391,0
0.5359,0.916,-1.1482,-0.2952,-1.6017,-2.661,-0.9763,-0.9664,0.2288,1
-0.3837,2.2464,-0.3904,0.774,1.3086,1.9841,0.3262,0.3568,0.2242,0
0.5222,-0.1833,-0.2423,-0.1315,0.4433,0.2951,-0.7607,-1.1292,-1.5889,1
1.1939,0.0118,-1.9644,-1.2376,-0.6844,1.3698,-1.6799,-0.7254,-0.7526,1
-1.4915,-1.463,0.5513,-0.4899,-1.559,-1.3817,-0.8353,-1.8395,-1.2335,1
-0.2699,-0.485,-0.3599,-0.7586,-2.4268,-0.7572,-0.5961,-1.2184,-1.8386,1
2.1612,1.5444,-0.8172,1.4288,0.5819,-1.7139,2.5902,1.1526,1.5458,0
-0.3774,-1.6603,-0.84,0.649,0.2219,0.3158,0.9318,-0.0851,-1.2113,1
-1.3988,-1.9213,0.7057,-1.4643,-1.1901,-0.6856,-0.6196,-1.0055,-1.0954,1
1.7931,0.7222,-1.3088,0.5075,1.4221,0.3443,0.2012,0.2879,2.0986,0
1.0194,1.6204,-1.5336,2.0855,1.1979,0.3607,0.924,-0.5036,-1.0701,0
1.0389,-0.0286,0.8118,1.6983,-0.4172,-0.9616,-0.6016,0.7899,1.1994,0
1.0069,-0.9059,-1.0251,-1.3738,-0.2073,-0.7937,1.7105,0.2187,1.2355,1
-0.5208,0.0196,-0.2827,0.2212,0.5958,0.1142,0.5144,-0.5084,-0.4627,0
0.1867,1.8799,2.0669,-0.1822,0.8046,0.4071,-0.0428,-1.1581,0.3699,0
1.59,1.3615,-0.4768,0.9558,-1.2408,0.4701,-0.1672,-0.5108,1.7249,0
-0.4215,0.3822,-1.4189,0.2213,-1.9214,0.039,-0.4341,-0.3064,-0.9984,1
-1.7926,-0.3196,1.15,-0.3237,-1.2498,-1.1132,-0.6696,0.8993,-0.7352,1
0.7601,-1.3754,1.6104,-0.3648,-0.0649,0.9538,1.0506,1.9492,0.2838,0
-0.3585,-0.8164,-0.4431,-1.1956,0.5014,-1.4254,-1.6786,-1.2366,-0.1119,1
0.4173,1.3543,0.8344,0.5678,0.7467,-0.1629,0.4294,0.7979,-0.129,0
0.2287,1.2729,0.7553,2.229,-0.1413,1.3089,1.0937,0.1315,-0.8322,0
1.3641,-0.8377,-2.5579,0.0945,-1.1136,-0.1339,-0.1134,-0.6112,-1.2518,1
-0.0483,0.5671,1.6862,1.17,0.1784,0.3082,1.5085,1.331,0.4724,0
-1.2528,0.7862,0.358,0.0737,-1.3164,-0.445,0.7374,-0.1439,-0.6645,1
1.8606,-1.0568,0.2968,-0.8815,-2.1816,-1.4633,-2.3925,-2.4553,-0.3595,1
1.8151,-0.4897,1.5024,0.6818,0.0587,-0.7935,2.0595,0.7563,0.918,0
-0.0095,1.2795,0.9665,-1.5146,0.1879,1.64,2.1158,1.0347,-0.1648,0
-0.4699,0.2642,0.1727,-0.9115,-0.9375,-0.1881,0.0769,-0.3563,-0.5304,1
0.1343,-2.1292,0.8632,-0.3248,-0.8057,-0.86,-0.3327,-0.4282,-0.4069,1
0.5201,1.9515,0.7105,2.07,0.2917,1.7903,0.9209,0.3433,-0.286,0
0.6082,1.1233,-0.9284,0.6014,-0.2221,0.7496,1.0081,1.3178,0.212,0
-1.7335,-0.1782,-0.2767,-1.495,0.9554,0.7169,1.732,-0.2093,-1.1357,1
-0.5137,-0.3372,0.5888,0.0129,0.9341,2.127,-1.3524,-2.0277,1.1108,1
-0.2747,0.0512,-0.0369,-1.2961,-1.0583,-1.225,-1.7488,-1.1365,0.4369,1
-0.6244,-0.2387,-1.8642,-1.8191,-0.4018,0.4578,-0.7487,-1.1223,-0.0419,1
-2.0336,0.1557,1.945,1.0376,0.3901,-1.0192,1.0252,-0.1003,0.3232,0
-2.5606,-1.3561,-0.4769,-0.9195,-0.9111,-0.3862,-0.8904,0.4557,0.149,1
-1.3429,-0.2313,1.2452,1.3208,-0.4628,0.7225,-0.2536,-0.0131,0.6483,0
-0.219,-2.5451,-1.7889,-1.9893,-1.4897,-0.2541,-1.0707,-1.0039,-0.0892,1
0.648,1.6923,0.8603,0.1539,2.0749,2.9393,1.1821,0.6303,-0.7897,0
-1.4009,-2.0549,-1.269,-0.4404,0.7173,-0.2536,0.1835,-0.3895,-2.2916,1
0.7729,0.7622,-0.0183,0.9635,0.4416,-0.8913,0.4428,0.2282,-0.3825,0
-0.8069,-0.9478,-0.877,-0.4973,-1.7207,-0.6671,-2.0515,-0.85,-1.2426,1
-0.9027,-0.3534,0.9104,-1.2443,-1.2067,0.5711,-0.3335,-0.2206,0.382,1
