@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,7-8,10-11,17-19,21'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-1.5949,-1.5515,-2.1611,-0.1645,-1.0763,-0.3997,-0.5541,0.0828,1.417,0.187,1
-0.4755,-1.8902,-0.8604,0.0378,-0.8273,-0.3091,-0.6766,-1.9899,-1.019,0.0788,1
-0.6612,0.5305,-1.2897,-0.5078,-1.7047,0.4909,1.1962,-0.7416,-0.1682,0.1212,0
1.8141,-0.751,-0.9516,-1.3272,0.8548,0.9079,-1.3603,0.8797,-2.3918,-1.2527,1
-1.1147,1.1849,-1.7081,-1.3694,0.8897,0.7231,-0.9938,-0.9565,0.2846,-0.3376,1
0.1638,-2.4675,-0.0783,-1.8781,1.9108,-1.1933,-0.962,-0.7364,0.077,-1.6389,1
0.9772,0.8314,1.208,0.5918,-0.7369,0.2167,0.3582,-0.0196,-0.3321,0.4796,0
1.267,0.5144,-1.3689,-1.2923,-1.0114,1.2103,-0.2321,0.089,-0.5622,-0.5125,1
1.1008,1.264,1.7771,0.2884,1.0673,-0.256,0.9764,0.1816,-0.2569,1.8539,0
-0.8408,-2.0271,-0.5525,-0.5177,-0.814,0.1951,0.0879,0.8555,-0.9567,-0.6993,1
0.707,-1.8499,-1.3462,1.3225,0.3079,0.1877,-0.1755,0.9503,0.8585,-0.0562,0
1.1594,0.0453,-0.3541,1.371,-0.2204,2.0366,-0.9787,1.3223,0.5934,2.8057,0
-0.0663,0.2252,0.2268,0.1096,0.8989,-1.5012,0.478,-0.4256,-0.8087,-1.1729,1
0.2847,0.748,1.8493,-0.0747,-1.0265,0.2256,2.9869,-0.0922,0.1975,0.8006,0
-0.5726,3.0907,0.2483,0.9958,1.9477,-0.5481,-0.1677,0.9687,0.4915,1.8801,0
1.3489,-0.4825,0.808,-1.583,1.0608,1.0023,-1.8406,-3.4766,-0.925,-1.2985,1
1.2452,-1.1868,1.1947,0.9724,0.3235,0.4355,1.2575,-0.3598,1.1985,0.9909,0
-0.9136,-1.5462,-2.0721,0.3633,0.9615,0.2236,0.9354,-0.4915,0.2165,1.0228,1
0.9108,-0.0263,-0.745,0.4692,-0.6264,-1.8584,-0.9837,-1.9116,-0.769,-1.6479,1
0.6886,-1.0683,-1.663,-0.6138,-0.7679,-1.0802,0.1717,-1.2657,0.0405,-2.095,1
-0.2434,-0.072,-1.5655,-0.0266,-0.1547,-0.8097,-1.3048,-0.898,-1.1273,-0.6836,1
1.8738,1.3938,-0.6509,-0.0733,1.1929,2.114,-0.2784,-0.2729,1.5511,0.4638,0
0.0675,-0.6132,-0.1327,2.954,-0.6533,0.877,1.2182,1.1287,1.035,0.2873,0
-1.7216,1.0977,-0.0687,0.3063,0.3683,-0.7138,1.3218,-0.9541,-0.69,0.2442,0
0.6355,-0.3751,1.0913,-1.7116,0.1713,-0.8986,0.2019,0.4659,-0.0343,1.6126,1
0.6011,-0.4851,-1.7008,0.6493,-1.941,-1.5325,-1.6331,-1.1806,1.834,2.2072,1
-1.0365,-0.0143,-0.7657,0.1693,-1.3053,0.9342,0.4639,0.0619,-1.7219,-0.6152,1
0.8288,1.0088,-0.0342,-0.3767,0.4506,0.2315,1.5981,1.2239,-0.3085,1.0362,0
1.0912,-1.9667,0.9135,-0.1285,-2.1269,-0.2229,-0.8378,-0.7168,0.2083,-1.5693,1
1.3218,0.7345,0.5739,-0.8779,0.4276,-0.2019,0.9302,1.2041,0.3662,0.6805,0
-1.1195,1.2729,2.131,1.1741,-0.2478,-0.1097,1.7184,1.4679,-0.9377,1.1422,0
-1.2104,-0.5406,0.6488,-2.4561,-0.1355,-0.0303,-0.1583,0.9785,-0.4809,0.1631,1
-0.9387,0.5046,-1.8081,-1.1666,0.9655,1.494,-0.9801,-0.8564,-2.4885,-0.7404,1
1.0072,-0.0922,-0.0384,1.2381,0.0861,0.3498,0.6434,-0.5687,1.1701,-0.9685,0
1.4604,2.3695,1.8688,0.1518,0.327,2.4231,-0.7066,1.2685,1.7586,0.402,0
-1.6617,0.6541,-0.1983,-0.4973,1.251,-0.2808,0.9693,-0.4274,-1.5529,-2.9451,1
-0.8239,-0.4079,-0.3771,-0.8968,-0.6243,-2.6224,0.7456,-0.4273,-1.1513,-1.1714,1
0.2806,-0.4831,-0.6003,-0.7686,-0.5427,-0.1952,0.4794,-0.3553,-0.2446,-3.1407,1
-0.3885,-1.0645,-0.8543,-0.0621,1.3342,-0.1498,-2.0505,-0.9922,-0.5152,-0.1201,1
-1.0544,-1.5579,-0.4029,-1.8616,-0.4716,-0.1976,-1.9164,-0.5797,-0.6513,-1.3296,1
-0.2549,1.602,0.5001,0.1918,-1.0748,-0.5443,-0.1336,-0.46,0.4658,0.7109,1
2.266,-0.2342,0.2728,1.2812,1.9585,1.3845,1.0171,-1.4484,-2.1704,-0.3915,0
-1.798,0.5087,-0.6399,0.8857,0.0721,-0.8729,0.163,-0.8341,-1.1959,1.3712,1
-0.6004,-1.3224,-1.6699,-0.4754,-1.2445,-0.8095,0.9064,-1.9898,-0.0975,-0.3372,1
-1.2207,-0.7925,-1.3289,-0.5311,-0.335,0.0369,0.3987,-0.6684,-1.1627,-0.2937,1
-0.598,2.1404,-1.0108,0.7079,-0.0169,0.8669,0.2322,-0.4283,-2.355,-1.3503,1
-0.5407,-2.0861,-0.5179,-2.7528,0.7633,-1.0543,0.4046,-1.0384,0.7942,-0.7094,1
0.4124,-0.2945,1.9936,0.6197,-1.3459,-0.4976,-1.1441,0.413,0.8568,-1.7038,1
0.2255,0.6051,1.6244,-0.6662,0.6546,1.0732,-0.7417,0.5211,0.8698,0.708,0
2.5677,0.9346,2.0066,0.7522,-0.4202,-0.879,0.8074,0.3405,-0.1723,2.2493,0
-1.7346,1.4069,0.1265,1.1385,-2.5463,-0.6232,-0.2284,-1.0202,-1.5039,-0.8653,1
-1.606,-0.9003,-1.0224,1.6265,0.6756,0.1978,-2.0496,-0.021,-1.7211,-0.2422,1
-0.176,-0.8154,-1.2247,-1.3604,0.6799,-1.7052,-0.9148,-0.601,0.5798,1.052,1
1.0155,-2.1251,0.8286,0.0075,-0.514,1.0914,-1.2163,-1.6024,-0.0248,-0.4447,1
-0.9,-0.1357,-0.2978,-1.1024,0.8672,0.683,0.4272,0.6111,0.8336,1.2462,0
-0.8987,-1.1549,-0.8914,0.2864,-0.0745,-3.5091,0.2799,0.1638,0.3083,1.6934,1
0.7686,0.3438,1.3174,-0.2632,2.0849,-1.5116,-0.4418,0.8695,0.2472,0.5582,0
0.1757,-1.44,2.4502,-0.5398,1.4687,1.4232,0.3737,-1.0097,0.3525,-0.9652,0
1.1252,-1.6864,0.2345,0.147,1.035,-0.5452,-0.7888,-2.3935,0.3503,-1.5682,1
-0.7888,1.0837,-1.2097,1.2613,0.1061,-1.6379,-0.648,-1.5716,0.1324,-0.8002,1
-0.1166,1.1955,-0.1654,0.2864,-0.0078,0.8215,0.0064,-1.5107,0.8453,-1.3244,1
-0.1721,-1.1203,-0.1131,0.0609,-1.2711,-2.4296,-0.0864,-0.6007,0.7615,0.167,1
-0.9438,-0.0762,1.2918,1.2403,-0.0115,-0.4229,0.6125,0.2605,2.4993,1.3709,0
-2.6611,2.0892,1.182,-0.0803,0.1293,-0.3338,0.9164,-1.2601,-0.6177,0.0128,0
0.6693,2.1174,-0.1228,1.1726,0.995,1.0736,-0.1248,1.0633,0.6905,1.0454,0
1.1657,-0.94,0.4516,-0.3613,-0.2705,-0.3364,0.2764,2.7586,1.9602,0.665,0
0.6569,0.267,0.2838,-0.7351,1.339,-0.338,0.7759,-2.0862,-0.3351,1.1732,0
1.6823,1.6906,-0.9509,-0.3174,0.6796,0.4039,-1.7169,-0.3424,-0.1553,-1.3387,1
-1.1973,0.1415,0.622,1.1033,1.3657,1.1499,0.0691,-0.2006,-0.3513,1.353,0
1.5717,3.2099,0.2061,0.9613,2.3805,2.1889,1.6211,0.0598,1.6016,0.657,0
2.8371,-0.9845,-0.4393,0.4203,1.3716,1.6001,-0.1543,-1.0219,0.4533,1.9148,0
-0.8547,-0.8592,-1.6703,-0.7732,-0.2774,-0.7855,0.3727,0.2927,-1.0234,-1.4053,1
-1.0345,-1.6143,-1.1672,-1.3362,0.262,-0.4393,-1.1129,-0.2165,-0.0404,-0.724,1
-0.7976,-1.2239,0.8992,0.6045,-0.2843,0.3839,0.2863,-1.388,-0.1652,-0.6727,1
0.7129,1.0208,-1.2251,-0.163,-0.8801,-0.7229,-0.4653,-0.0623,-0.4257,0.1928,1
0.6546,2.7441,0.6085,0.252,2.2805,2.7635,-0.1526,1.204,1.3984,0.298,0
0.0822,0.0359,0.4488,-1.6297,-1.5307,-0.5258,1.1829,0.3691,1.1388,0.8241,0
1.311,3.0347,-0.6987,1.5993,0.4584,0.1082,2.0444,0.704,-0.5423,1.7438,0
2.2234,-1.4755,1.4707,-0.9367,1.5297,1.5169,-1.1267,-0.1534,0.5667,0.3831,0
-0.4651,0.4215,0.1626,1.9248,0.1433,1.7161,0.8162,0.4203,1.3075,0.8831,0
-0.8228,0.1201,-1.4564,-0.001,1.0794,0.5517,-0.6884,-0.9711,0.2941,-0.7779,1
-0.0534,0.3272,-0.1138,0.7333,1.5103,0.5055,0.7614,2.1489,0.7709,0.5887,0
-1.1265,0.2057,0.8795,0.9879,0.5777,0.0042,-0.8173,-0.0796,-0.8735,-1.5891,1
1.8151,-1.159,-0.1398,0.7355,1.3159,0.6654,2.4678,0.3913,-1.516,-0.0389,0
0.8781,-0.2316,0.5214,0.4416,0.4364,-1.9151,-0.9453,0.6849,1.2443,-0.3935,0
-1.2156,0.3774,-0.3073,-0.1658,-1.2321,0.6957,-0.408,0.0879,-1.182,0.4356,1
0.8525,0.057,0.5373,-0.2286,1.0537,0.4727,1.3607,-1.6669,1.3022,1.3031,0
1.0802,-0.1571,0.1013,-0.7818,1.5966,-0.7177,0.5347,0.3465,2.1052,0.8069,0
1.4665,-0.8603,0.3987,0.162,0.1859,2.4067,0.0431,1.0634,1.4678,-0.1275,0
0.3531,1.1955,0.109,1.2685,0.4906,-0.2456,0.1185,1.08,1.9459,1.4949,0
0.3923,1.8344,0.4949,-1.0582,1.1913,0.3666,0.4604,0.0695,0.0056,-0.0331,0
-1.7981,-1.3776,-0.5749,-2.3988,-1.5776,0.263,-0.1319,-1.2357,-1.4976,-0.6233,1
-0.4023,-2.3283,-1.7888,-0.8037,0.0264,-1.2172,-1.2725,-0.8405,-2.178,-0.4326,1
-1.0391,-1.5274,1.1507,-0.9526,-1.8338,-0.9356,-1.0148,0.5448,0.3214,-0.8641,1
-0.0638,-0.4413,0.6464,-0.5647,-0.6904,0.2569,0.0458,-0.2976,-2.1227,0.3458,1
-0.2866,0.2181,-0.6956,0.7474,-0.9249,-0.5316,0.2534,-0.1295,-0.2379,0.0378,0
-2.0097,-0.9375,-0.489,-0.4436,-0.6716,-1.4217,-0.2734,-1.2475,-0.5496,0.257,1
0.754,-0.3312,-0.3038,-1.3041,-0.9602,-1.9699,0.1847,0.3371,-2.0295,0.0856,1
0.0393,-1.9238,-0.437,-0.3336,-1.0148,-0.39,-1.1485,1.061,-1.7267,-1.1217,1
-1.0689,0.8834,-2.3021,-0.1143,-0.98,0.236,-0.7678,0.9303,-0.1573,1.6314,1
-0.4773,-0.8442,0.2807,0.7831,-1.0227,0.5144,-1.8649,-1.9891,0.669,-0.8676,1
-0.6832,1.3823,0.6249,0.768,-0.128,0.8534,1.706,0.4023,1.8243,0.9632,0
-0.0936,0.6885,0.5761,-0.3594,1.6121,-1.1583,0.8677,1.0603,1.2386,1.7464,0
-1.3849,-1.9456,-1.5591,1.8908,0.0421,-1.6603,-0.6602,1.0882,-0.4519,0.1925,1
-0.8474,-0.135,0.9903,-1.8544,1.7671,0.3597,-0.9466,0.6761,-0.4133,-1.6038,1
-0.629,-0.6169,0.9713,0.0201,0.5188,-2.1057,2.067,0.6828,0.2187,-0.1099,1
1.356,0.0296,0.522,0.2714,-0.1603,-2.1271,-0.6789,-0.8362,0.9364,0.6597,0
0.438,-0.7606,0.1962,-1.71,0.3473,1.2382,-0.1048,-1.0511,-0.888,-0.3825,1
-0.9584,1.8921,0.0558,1.2123,1.5669,0.4601,0.2413,0.2926,1.5844,0.8241,0
-0.5314,1.6854,-1.249,0.9069,-2.7155,-0.3821,-1.9154,0.1072,0.3978,-0.5953,1
-1.0313,0.2203,0.2521,0.9252,0.3633,0.657,0.953,-0.1435,0.8174,0.7673,0
-0.0124,0.1435,-2.9092,1.5506,-0.6847,-0.0081,0.0818,-0.1538,0.7783,-0.6003,1
-0.8777,-1.6298,-1.3143,-1.6755,-0.8676,0.7096,0.6181,-1.7669,0.808,-1.2305,1
0.247,-0.8825,1.0713,1.6826,-0.8587,0.3257,-0.017,0.5907,-0.9687,1.0154,0
1.2287,1.012,0.6942,1.7051,1.4917,-0.2381,-0.1792,1.0983,-1.4809,1.6455,0
2.6172,-2.3625,1.1893,-0.2753,-0.843,-1.2722,-1.2355,0.6895,-1.1901,-1.0735,1
0.982,-0.9922,0.4739,0.7461,-0.3598,0.0043,-0.3435,0.6403,-0.0062,2.1033,0
-0.8701,-0.1483,-0.8954,-0.1929,-0.8056,-1.4524,-1.5018,-1.1414,-0.2696,-1.4917,1
0.5173,-0.4662,0.5463,0.8838,-1.054,0.3484,-0.902,0.6304,0.2503,-0.457,0
-0.6631,-0.0838,0.0676,2.3604,0.3903,0.5175,-0.7579,0.1476,-0.898,0.7875,0
0.5823,0.414,0.8894,0.9262,0.9516,-1.0812,1.2336,-1.0014,0.737,1.0753,0
0.0827,-1.4476,0.1696,-0.2462,-1.6325,-1.2678,-0.2451,-2.0907,-1.571,1.6239,1
-0.682,1.0301,0.2994,-0.7929,0.7931,0.2367,-0.4575,-0.0307,-0.7518,0.4339,1
0.7695,-1.9672,0.3244,-1.7776,0.5758,-0.8833,-0.3588,0.0309,-2.0953,0.1694,1
0.6837,-0.627,1.3264,-1.5898,-0.1559,2.6563,-0.3757,1.5824,0.7509,1.492,0
-1.0179,0.1964,0.5857,0.3339,-2.3426,0.282,-0.3738,-1.7016,-0.7252,-0.034,1
1.3451,-0.5089,0.034,-0.6036,0.5203,1.3671,0.5109,-1.288,-0.2601,-0.5044,1
0.0346,-0.1174,-0.3896,-1.0737,1.0562,0.4873,-1.4502,1.1692,1.0277,1.5562,0
1.0277,-2.1325,0.0501,-0.1322,1.1101,-0.4442,-0.6817,-0.7845,-1.8442,1.6114,1
-2.0862,-0.4132,-1.6403,0.1392,-1.3026,0.793,-0.7356,-0.9534,-0.2721,0.7949,1
-0.6712,-0.1794,-0.3102,-0.6015,0.4585,0.3151,-0.073,-2.6052,-1.1078,-0.8828,1
-0.8194,0.1041,1.433,-0.5264,-0.1666,-0.2189,1.5419,0.0585,-0.083,-1.3335,0
1.3005,-0.126,0.2532,1.618,-1.8202,0.971,-0.7663,1.1405,1.4296,-1.5517,0
1.4133,1.1451,0.3103,0.4847,-0.0392,0.6825,0.7093,2.0893,0.2125,-0.6394,0
2.0506,-0.3688,0.4131,0.2424,-0.4966,-0.2574,-1.2663,1.7391,-0.4281,-0.2592,0
-0.1386,-1.1678,0.5431,2.611,0.9743,-0.7965,-0.0095,-1.7204,2.1827,0.658,0
2.6041,0.0552,1.8297,1.4457,1.7632,0.0025,-0.4087,-0.0016,-0.4117,0.8961,0
0.612,2.1584,-1.2626,-0.1277,0.1495,-0.2784,0.5873,-0.2848,-0.4616,0.4906,0
1.0881,-0.2324,-1.3383,0.6817,-1.2777,-0.1804,-0.4927,0.6477,1.4946,0.2601,0
-0.8416,-1.1738,-0.235,0.235,1.1732,-1.0908,-1.2963,-2.9703,-1.7296,-0.2165,1
-0.78,0.2734,-0.8987,-0.455,1.5012,-0.7713,-0.8699,-1.1783,-0.1198,0.4407,1
-1.6246,1.7994,0.4903,0.1521,1.5658,-0.4883,0.7445,-0.6324,-1.4708,1.2642,0
0.961,1.5808,-0.2124,2.3828,0.2841,0.2214,-0.1342,0.948,0.7383,-0.0269,0
-0.3874,1.3996,-0.1698,1.0959,0.9002,0.9056,-0.4672,0.7051,-0.4978,-0.5268,0
0.3395,-0.3443,-0.7292,-0.0009,0.5895,-0.6023,-1.7685,-1.1275,-1.5247,-1.3385,1
0.259,-1.9931,-0.4165,0.0822,-0.1098,0.4394,1.0134,1.1954,1.286,0.6971,0
-1.8058,-1.1432,0.5127,0.3521,-0.3872,-0.5119,-1.4511,-1.3928,0.9906,0.1976,1
-0.2037,-1.6131,-1.0432,-2.5343,1.2989,-0.842,0.214,1.0138,-1.4864,-0.1908,1
-0.606,0.1162,2.0125,0.5463,0.5027,-1.1754,0.9284,1.0119,1.3057,1.0396,0
-1.5117,-1.4797,-1.9309,-1.2309,-0.8565,-1.6913,-1.7105,0.004,0.5893,-0.9887,1
-0.794,0.2987,-0.8733,0.6275,-0.1108,0.1076,-1.8793,0.6031,-1.5661,0.9708,1
-0.4845,1.0213,-0.1622,0.3022,-0.0184,1.4257,-2.1906,1.0618,0.9546,0.423,0
0.1543,0.7606,0.5034,-1.1955,0.4315,1.4179,0.6741,-1.609,0.4815,-0.1243,0
-1.1352,1.168,-0.3981,0.544,0.4451,-0.394,-0.3986,-0.0269,-1.6852,-1.0293,1
0.66,-0.5004,1.7178,1.541,-0.2178,0.3984,1.4914,1.4693,2.0428,-1.2221,0
2.1497,0.2662,-0.2264,3.3434,-0.0758,-0.539,1.7324,1.4317,0.5823,-0.4467,0
0.695,-0.6114,-1.1878,0.5739,0.812,0.9689,0.0801,-0.9005,0.2678,1.7657,0
0.9683,0.3598,0.3519,-1.281,2.3638,0.1504,1.851,1.3557,-0.9802,0.3755,0
1.1034,0.3127,1.8204,1.9759,0.9905,1.0017,0.7503,0.637,2.8348,1.4332,0
-0.0486,0.4206,0.5436,0.951,2.5262,-0.4993,1.3111,0.3798,0.4946,1.5906,0
0.4375,0.2343,1.1998,0.3692,-0.0034,1.7242,-0.6247,1.8146,2.8208,-0.8181,0
0.5215,1.4369,-1.63,0.3859,1.7798,1.6141,1.0845,0.5625,0.6273,0.6956,0
0.514,-1.3246,-1.0607,0.5059,0.5252,0.4008,-0.7196,-0.5117,0.935,1.0727,1
0.7128,-0.5768,0.616,-1.7617,-2.2504,0.0063,-2.0528,1.7092,-0.8355,0.0644,1
-0.6074,-0.8414,1.3711,0.5198,1.271,-1.0133,0.1179,1.4373,-0.593,-1.0401,0
-2.0409,1.0809,0.5198,-2.0494,0.8234,-1.787,-1.5581,1.2626,-1.23,-0.2214,1
-0.9978,-0.2029,1.216,-2.0673,-1.1354,-1.5789,-0.3568,-1.3891,-0.4698,1.6345,1
1.7615,-1.1735,0.8069,0.4861,1.6291,0.1328,0.9291,0.8376,0.255,0.0347,0
-1.6389,-0.2168,1.2725,0.1921,-0.2897,-1.9294,-1.2423,-1.403,0.0665,-0.0424,1
-1.4687,-0.1968,-0.619,-1.6773,1.132,-0.8841,-1.9122,-0.1584,0.7654,-0.643,1
-1.1047,-0.0266,-0.6813,0.6789,2.3976,-0.0733,0.5608,0.1814,0.6001,0.6099,0
0.8964,-1.6236,2.1692,1.5932,-1.1082,1.95,-0.2567,2.2902,0.5719,-1.2386,0
-2.4841,0.4374,-1.053,-0.5397,-1.1013,1.5558,-0.121,1.1079,-0.2181,0.5987,1
0.9735,-0.3649,0.616,-0.9366,-1.6451,-0.1035,1.2374,-0.8838,-0.2355,-0.0652,1
0.4557,-0.1026,-0.4144,-1.1942,-1.9299,-0.5734,-0.5164,-0.8441,0.2257,-0.9661,1
-0.4146,-0.8319,0.1218,-0.6982,0.4413,0.9293,-1.074,-0.4569,2.2954,0.1525,1
-0.0761,-1.6583,-1.6388,-0.8802,-0.2561,-0.2302,-1.7776,-0.4681,-2.0795,-1.559,1
-0.6819,1.2798,-1.3296,-0.9346,-1.162,-0.4854,0.9868,-1.1861,0.1419,-0.651,1
-0.3364,-0.4673,1.8481,2.759,0.8387,0.9188,-1.5677,0.6467,0.9059,1.6875,0
-1.0042,-0.6217,-0.2817,0.6934,-0.9956,-0.3309,-0.8252,-0.6967,-0.3905,-0.3691,1
-0.017,0.8506,1.3148,0.4012,-0.3461,1.2252,0.709,1.8935,-0.7552,1.0103,0
0.1696,-0.5516,2.108,0.735,0.6549,-0.1904,1.3335,0.7326,1.3552,-0.35,0
0.1312,0.5734,-1.614,1.477,-0.8261,-0.4513,1.3217,2.4469,0.5143,-0.506,0
-0.0426,-0.9648,0.6028,-0.6483,-1.0577,-1.3657,-0.391,0.8468,-0.7104,-1.5478,1
-1.7816,-1.8458,0.6465,0.1179,-0.0569,-0.8168,0.026,0.3267,-0.5912,1.3352,1
-0.3844,-0.2097,-1.8844,-1.7364,0.0328,-0.8888,0.9334,-0.8489,-2.0455,0.0524,1
-1.1697,0.1341,0.3457,-1.7681,-0.3155,0.3335,-1.4727,-1.1107,0.6481,0.3115,1
-1.7339,-0.1635,1.9217,-1.6462,-1.8804,-0.1606,0.0659,-1.1307,0.2844,-0.035,1
0.0073,-0.0722,-1.0988,0.7417,0.3866,1.5556,0.6187,1.3028,-0.3608,-0.176,0
0.7434,-0.2633,0.533,0.4947,-0.8985,-0.3349,0.3577,-0.2683,-0.8702,-1.8067,1
-0.2095,-0.5262,1.092,0.5295,0.7541,-0.781,0.3801,0.2588,-0.1172,-0.0301,0
1.3934,-0.4037,0.9273,0.8568,-1.1191,0.4996,-1.1348,0.842,2.39,1.0071,0
0.9497,2.1275,1.985,1.2613,-0.7132,-0.1597,0.1435,2.2429,0.4549,0.5958,0
-2.2773,-0.7021,0.8184,-0.3371,1.5309,-0.572,1.059,0.7228,0.7268,-0.5298,0
1.4041,-2.2281,0.0745,-0.8382,-0.8054,-1.0826,-0.757,-0.5818,0.7086,-0.47,1
0.6949,-0.2012,0.9637,0.469,-0.4484,-2.093,-1.6937,-1.2825,-0.2098,-0.4071,1
0.1544,0.4721,0.634,0.0272,1.2496,0.5942,-0.3412,1.6819,-0.7003,1.5545,0
-0.4244,1.7325,-0.7518,1.3045,-0.7203,0.5166,0.0297,0.8687,0.0152,0.0731,0
0.437,-0.3902,0.8365,-0.1247,-1.6978,-0.9279,-2.1584,-0.2637,0.1272,-1.2016,1
1.5086,2.3341,0.5318,0.8565,1.0146,1.1505,1.1919,1.1829,0.4077,0.6897,0
2.1497,-0.4853,-0.2128,-0.7301,0.2267,2.4677,2.0573,2.1538,-1.4159,-0.6687,0
-0.3347,1.2081,0.1426,3.1991,1.769,1.388,-0.3741,-0.4112,0.8445,0.7076,0
-0.3932,-1.0199,-0.2203,-0.5304,0.6705,-0.3467,0.1226,-0.0669,-0.4342,0.3815,1
-1.4628,-0.9902,-1.0527,-1.1123,-0.8242,-1.7536,-0.2952,-0.6417,-0.5195,-1.591,1
1.1344,-1.2032,-2.5971,0.8146,1.7233,-2.6627,-0.3001,-1.4141,-0.2479,-0.8236,1
-0.1664,0.8959,0.4078,0.7482,1.7189,-0.13,-0.0709,0.4247,1.1914,1.5501,0
0.2405,0.2905,-1.195,-1.5303,0.451,-0.979,0.2504,0.6529,-0.5119,0.0902,1
-1.0713,1.1512,0.0071,-0.8668,0.3813,-2.2467,-2.0759,0.1921,-0.5915,2.4708,1
1.6792,0.7534,0.8209,-0.2617,0.4732,-0.0662,-0.6568,0.0121,1.1682,1.4901,0
-0.791,1.1642,-0.3561,-0.2296,-1.503,-0.098,1.7287,1.882,0.0737,2.0673,0
0.0646,0.4432,1.4366,1.3625,0.4463,-0.1312,0.4921,0.3335,-0.4897,0.226,0
-0.4225,0.4182,-0.2631,0.125,-0.0154,0.1236,0.2942,-1.3289,-0.1975,-1.1774,1
1.0241,2.1694,1.6344,2.2047,1.2628,0.9405,0.1208,0.3585,-0.9271,0.5822,0
0.09,-1.051,-0.3913,-1.2696,-1.3492,-0.6637,1.0064,0.8277,-0.854,-1.4072,1
0.4548,0.2624,1.0751,0.4524,0.3036,-1.0744,-0.4812,0.7532,-0.4751,0.717,0
-1.3192,-0.2106,0.4366,-1.8777,-1.7006,-1.4333,-0.7741,-1.8951,-2.6824,1.0861,1
1.7816,0.1778,0.1793,0.9747,1.0569,0.0313,0.3461,-0.5879,-0.1194,1.6945,0
0.2641,0.1583,-0.1979,0.4508,1.9044,-0.6981,-0.1724,1.2223,1.4357,-1.2366,0
-1.5588,-0.0375,-0.7536,0.4796,-0.8874,1.0801,-0.491,-1.9675,1.6967,0.8977,1
-0.9881,-1.2325,-2.0397,1.0906,0.9208,-0.001,-1.8621,-0.192,-0.8635,0.0376,1
-0.427,-2.4995,0.4438,-0.1341,0.2535,0.7813,-0.1198,0.0512,-0.536,0.39,1
-0.6041,-1.4677,1.0861,-0.7241,0.6372,0.5624,-0.1482,-1.8285,-0.7143,-0.5417,1
0.2769,-0.7422,-0.8765,-1.1273,-2.286,-0.451,-1.5879,0.6284,0.497,-1.7831,1
0.765,1.8026,-0.5337,-1.2338,0.6841,0.4733,0.4345,0.0231,1.1708,0.6749,0
-0.4143,0.1388,0.5878,-2.2259,-0.8224,-2.0496,0.2497,0.3652,0.8937,1.0732,1
-1.147,-1.011,-1.1434,0.1333,-2.3905,-1.5057,-0.8292,0.0043,0.135,-0.6213,1
-0.3168,1.1801,0.0097,2.5315,1.0464,0.3696,0.9863,0.2781,0.0034,-0.1738,0
1.4098,0.6093,-0.748,0.8185,0.3283,0.2294,0.0808,1.1492,-0.0083,1.5476,0
1.7637,-0.8542,-0.6851,-0.7356,3.0529,0.2666,0.7755,0.3292,0.9403,-0.5439,0
