@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1-3,5-7,9,12,19-21'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
-1.7346,0.5798,1.4069,-0.9884,-1.2338,1.1385,-1.9866,-0.9123,-0.8653,2.1085,1
-1.606,0.7399,-0.9003,0.3474,-0.3968,1.6265,-1.161,-0.927,-0.2422,-0.5106,1
-0.176,-0.6352,-0.8154,-1.3654,0.5541,-1.3604,1.0556,-1.2106,1.052,0.0637,1
1.0155,0.6965,-2.1251,-2.6144,1.5291,0.0075,0.0808,-0.0424,-0.4447,-1.0564,1
-0.9,-0.0401,-0.1357,0.5029,1.7371,-1.1024,1.496,-0.6952,1.2462,-0.6182,0
-0.8987,-0.4781,-1.1549,-0.4984,-1.2436,0.2864,-1.8588,-1.0008,1.6934,-0.2174,1
0.7686,-0.0714,0.3438,-0.0451,1.3101,-0.2632,-0.0728,0.7754,0.5582,0.4902,0
0.1757,0.5118,-1.44,0.8111,-2.1795,-0.5398,0.6742,1.2674,-0.9652,2.1545,0
1.1252,-0.582,-1.6864,-0.0867,-1.5117,0.147,-1.291,-2.645,-1.5682,-0.528,1
-0.7888,0.8877,1.0837,-1.5019,0.0448,1.2613,0.7842,0.5008,-0.8002,-0.7298,1
-0.1166,0.6961,1.1955,-1.4818,0.2564,0.2864,-0.5695,0.068,-1.3244,-0.406,1
-0.1721,-0.7764,-1.1203,-0.1127,-2.418,0.0609,0.4576,-0.2042,0.167,-0.2869,1
-0.9438,0.9413,-0.0762,0.055,1.1258,1.2403,-0.8646,0.0189,1.3709,-0.3843,0
-2.6611,-0.6257,2.0892,-0.1859,-0.1141,-0.0803,1.2619,0.1498,0.0128,0.7343,0
0.6693,1.1762,2.1174,-0.2433,1.3369,1.1726,-0.8113,-0.0597,1.0454,1.416,0
1.1657,1.4752,-0.94,0.5945,0.1478,-0.3613,-0.5776,0.7626,0.665,1.8367,0
0.6569,0.4659,0.267,-0.0126,0.0555,-0.7351,0.0615,0.607,1.1732,0.2484,0
1.6823,-0.513,1.6906,-0.0096,0.5007,-0.3174,-0.7262,0.6963,-1.3387,-0.8755,1
-1.1973,0.0541,0.1415,0.8288,1.2659,1.1033,-0.3962,1.1201,1.353,2.2986,0
1.5717,-0.6147,3.2099,1.3352,0.372,0.9613,0.167,1.5052,0.657,0.5484,0
2.8371,1.2236,-0.9845,1.7173,1.3078,0.4203,0.1971,0.0047,1.9148,-0.1711,0
-0.8547,-1.0629,-0.8592,-0.6446,-2.4344,-0.7732,-0.5915,-0.3803,-1.4053,-1.2405,1
-1.0345,-0.4601,-1.6143,0.4888,-1.1248,-1.3362,-1.0564,0.2493,-0.724,-0.5298,1
-0.7976,-0.5811,-1.2239,1.2282,-0.3943,0.6045,0.4628,1.9037,-0.6727,-0.28,1
0.7129,-1.0097,1.0208,-0.0174,-1.2494,-0.163,-0.8525,-0.3538,0.1928,-0.5765,1
0.6546,-1.2843,2.7441,-1.6517,-0.4104,0.252,0.2221,0.8699,0.298,0.478,0
0.0822,-0.2678,0.0359,0.528,1.2854,-1.6297,0.0137,-1.0579,0.8241,0.0242,0
1.311,0.3733,3.0347,1.2232,-1.3851,1.5993,-0.3383,-0.3047,1.7438,-0.5728,0
2.2234,1.2618,-1.4755,0.133,0.193,-0.9367,0.6518,1.4431,0.3831,0.9377,0
-0.4651,0.6579,0.4215,1.13,-0.895,1.9248,1.9679,0.0724,0.8831,0.0068,0
-0.8228,-1.474,0.1201,2.0842,0.4461,-0.001,0.564,-2.2698,-0.7779,-0.2318,1
-0.0534,2.3602,0.3272,0.6805,0.0281,0.7333,-0.1502,-0.8969,0.5887,1.143,0
-1.1265,0.1632,0.2057,-0.1092,-0.9584,0.9879,1.2161,-1.8146,-1.5891,-1.3878,1
1.8151,0.8956,-1.159,-1.3587,1.1081,0.7355,1.1103,1.9519,-0.0389,2.6222,0
0.8781,1.5957,-0.2316,0.6327,1.4112,0.4416,-0.869,0.0082,-0.3935,1.2851,0
-1.2156,-0.538,0.3774,0.006,-1.2777,-0.1658,-1.3864,-1.3858,0.4356,2.2225,1
0.8525,0.445,0.057,1.5358,1.0415,-0.2286,1.118,0.5556,1.3031,0.4588,0
1.0802,0.8592,-0.1571,0.4101,0.9122,-0.7818,1.2154,0.619,0.8069,-0.229,0
1.4665,2.1744,-0.8603,1.2832,0.4963,0.162,1.4196,0.7052,-0.1275,-0.0371,0
0.3531,-0.4197,1.1955,-0.0188,2.4258,1.2685,2.3235,-0.7331,1.4949,2.5114,0
0.3923,0.8462,1.8344,0.74,-0.2323,-1.0582,0.2546,-0.3038,-0.0331,0.1228,0
-1.7981,0.4978,-1.3776,-0.5407,-1.1071,-2.3988,0.6079,-1.3794,-0.6233,-1.4904,1
-0.4023,-0.3731,-2.3283,0.2594,-0.3504,-0.8037,-0.141,-0.0756,-0.4326,-1.2086,1
-1.0391,-0.4907,-1.5274,-0.2088,-1.9894,-0.9526,0.2718,-1.4455,-0.8641,-1.5739,1
-0.0638,-0.6374,-0.4413,1.5269,-0.4746,-0.5647,-0.9021,-1.5249,0.3458,-2.5251,1
-0.2866,1.9636,0.2181,1.7427,-0.7787,0.7474,0.2181,-0.1336,0.0378,-1.1758,0
-2.0097,-2.5254,-0.9375,-1.6851,-0.5535,-0.4436,0.0205,-0.971,0.257,-0.3127,1
0.754,-3.2756,-0.3312,-1.0175,0.3591,-1.3041,-1.1211,0.149,0.0856,0.3965,1
0.0393,0.4985,-1.9238,-0.1486,-1.7701,-0.3336,0.0191,-0.4339,-1.1217,-0.7708,1
-1.0689,0.3275,0.8834,-0.6284,0.5209,-0.1143,-0.9015,-0.3637,1.6314,-0.9622,1
-0.4773,1.2722,-0.8442,-0.3996,-1.362,0.7831,0.7448,0.2113,-0.8676,1.1005,1
-0.6832,0.4061,1.3823,1.0686,-0.0245,0.768,0.0116,-0.1466,0.9632,0.5678,0
-0.0936,-0.5023,0.6885,2.0815,-2.4,-0.3594,1.9974,0.2996,1.7464,-0.4226,0
-1.3849,0.7041,-1.9456,0.535,-0.6681,1.8908,-0.069,0.5315,0.1925,0.3719,1
-0.8474,-1.1348,-0.135,-1.2086,-0.7072,-1.8544,-0.9387,-1.2867,-1.6038,-1.4081,1
-0.629,-0.5435,-0.6169,-1.9468,1.8644,0.0201,-0.4043,0.0186,-0.1099,0.0337,1
1.356,1.4215,0.0296,0.2652,2.3694,0.2714,-0.315,2.0443,0.6597,-0.3808,0
0.438,1.1851,-0.7606,-2.2045,2.0268,-1.71,0.004,-0.2956,-0.3825,0.1551,1
-0.9584,0.0941,1.8921,-0.0742,1.3916,1.2123,0.0796,-0.0575,0.8241,-1.6327,0
-0.5314,0.398,1.6854,-0.4226,-0.1412,0.9069,-2.0821,-0.0479,-0.5953,0.0445,1
-1.0313,1.3321,0.2203,0.231,2.4073,0.9252,1.545,0.9605,0.7673,1.0046,0
-0.0124,1.0789,0.1435,-0.638,0.7065,1.5506,-0.2337,0.1651,-0.6003,-0.1161,1
-0.8777,-0.0009,-1.6298,-0.8289,-0.9491,-1.6755,-0.3886,-0.0434,-1.2305,0.5871,1
0.247,-0.9623,-0.8825,-1.6126,2.27,1.6826,1.8925,1.0454,1.0154,0.3682,0
1.2287,-1.4105,1.012,0.7633,-0.8762,1.7051,1.263,-0.0931,1.6455,0.7142,0
2.6172,-1.5021,-2.3625,0.2785,-0.2434,-0.2753,-0.1555,-0.4001,-1.0735,0.4017,1
0.982,-0.4267,-0.9922,1.1035,-0.112,0.7461,1.6225,0.612,2.1033,1.4756,0
-0.8701,-0.0571,-0.1483,-0.4091,0.8639,-0.1929,-0.188,0.7577,-1.4917,-1.7056,1
0.5173,-0.9286,-0.4662,-0.2603,1.2569,0.8838,1.2773,0.8102,-0.457,-0.6728,0
-0.6631,0.67,-0.0838,1.1408,0.8082,2.3604,-0.2548,-0.1204,0.7875,0.8546,0
0.5823,0.7593,0.414,-0.2129,-1.3873,0.9262,0.9892,1.8956,1.0753,0.0723,0
0.0827,0.7701,-1.4476,-1.654,0.8133,-0.2462,-1.5764,0.4224,1.6239,-1.9324,1
-0.682,-0.0631,1.0301,-0.9915,-0.2358,-0.7929,-1.4738,-0.1454,0.4339,-0.018,1
0.7695,-0.4746,-1.9672,-0.1276,-0.4231,-1.7776,1.23,-0.2006,0.1694,-0.0988,1
0.6837,0.3918,-0.627,-0.488,-0.6428,-1.5898,1.929,0.6674,1.492,0.3619,0
-1.0179,-2.1137,0.1964,-0.1987,0.662,0.3339,-1.5722,-0.8348,-0.034,0.1537,1
1.3451,-1.0746,-0.5089,0.3008,-1.3884,-0.6036,-1.6742,0.2071,-0.5044,-0.7924,1
0.0346,0.7085,-0.1174,0.9306,-0.9484,-1.0737,0.0591,-0.7221,1.5562,1.1762,0
1.0277,0.9536,-2.1325,1.3718,0.2622,-0.1322,-0.7873,-1.2679,1.6114,-1.4406,1
-2.0862,-0.6726,-0.4132,0.1088,0.6632,0.1392,-1.4951,-1.9069,0.7949,-0.8592,1
-0.6712,0.79,-0.1794,-1.7258,-0.2864,-0.6015,-0.1153,-0.9159,-0.8828,-2.8463,1
-0.8194,-0.9999,0.1041,0.6344,0.7387,-0.5264,1.8068,-0.8424,-1.3335,-0.4372,0
1.3005,1.4398,-0.126,2.1678,0.2412,1.618,-0.907,-0.1337,-1.5517,0.653,0
1.4133,0.6926,1.1451,0.7833,0.4319,0.4847,0.1212,2.4733,-0.6394,0.5857,0
2.0506,-0.5915,-0.3688,-0.1008,0.9067,0.2424,-1.4842,0.7432,-0.2592,2.0725,0
-0.1386,0.7645,-1.1678,0.3017,0.9108,2.611,0.7539,-0.5791,0.658,-1.0916,0
2.6041,3.3237,0.0552,-0.154,-0.3365,1.4457,1.0137,0.805,0.8961,0.5044,0
0.612,0.408,2.1584,1.0697,1.304,-0.1277,1.9208,1.3604,0.4906,-0.8566,0
1.0881,-0.2658,-0.2324,2.0793,0.3216,0.6817,0.3788,0.2452,0.2601,0.6825,0
-0.8416,0.3376,-1.1738,-1.2146,0.755,0.235,-2.5502,-0.1408,-0.2165,-0.6677,1
-0.78,1.8197,0.2734,-0.7229,-1.2472,-0.455,1.5077,-1.0097,0.4407,0.1489,1
-1.6246,0.305,1.7994,2.052,0.4345,0.1521,-0.5874,-0.8128,1.2642,0.006,0
0.961,1.0757,1.5808,1.3111,1.6004,2.3828,1.2081,2.4386,-0.0269,0.7961,0
-0.3874,1.7604,1.3996,0.1204,1.507,1.0959,0.0577,1.1071,-0.5268,-0.031,0
0.3395,-2.5927,-0.3443,-1.7225,-0.8793,-0.0009,-1.1053,-1.2136,-1.3385,-1.1618,1
0.259,0.046,-1.9931,2.1841,3.0101,0.0822,-0.6601,0.2852,0.6971,-1.0937,0
-1.8058,0.4171,-1.1432,2.0459,-0.5831,0.3521,-1.537,-1.0823,0.1976,-1.4411,1
-0.2037,-0.5762,-1.6131,-0.3265,-0.6435,-2.5343,0.0264,-1.4102,-0.1908,-0.0951,1
-0.606,0.9845,0.1162,1.4022,-0.11,0.5463,-0.834,0.6652,1.0396,1.158,0
-1.5117,-0.4219,-1.4797,-0.6642,1.3657,-1.2309,-0.969,-1.9349,-0.9887,-0.9719,1
-0.794,-0.1647,0.2987,-0.9773,1.7519,0.6275,0.2192,-1.8987,0.9708,0.0503,1
-0.4845,0.6507,1.0213,0.4615,1.1383,0.3022,-0.3422,0.0526,0.423,-0.7316,0
0.1543,-0.4475,0.7606,-0.0223,1.0663,-1.1955,-1.9887,-0.0207,-0.1243,0.2401,0
-1.1352,-1.7961,1.168,-1.5717,-1.0108,0.544,-0.6671,0.0521,-1.0293,-0.734,1
0.66,0.5568,-0.5004,0.9079,1.6054,1.541,-0.8798,0.9648,-1.2221,1.235,0
2.1497,-0.8199,0.2662,-0.8932,0.6334,3.3434,-0.4287,0.8787,-0.4467,1.3392,0
0.695,1.1294,-0.6114,1.8307,-1.2112,0.5739,0.6527,1.4233,1.7657,0.0697,0
0.9683,0.7735,0.3598,1.993,-0.7988,-1.281,0.6566,1.0826,0.3755,0.0841,0
1.1034,0.4512,0.3127,1.1451,-0.4407,1.9759,1.2878,-1.0528,1.4332,1.9132,0
-0.0486,0.6581,0.4206,-0.701,0.2631,0.951,0.6298,-0.732,1.5906,1.0339,0
0.4375,0.6769,0.2343,-0.5743,-1.0603,0.3692,0.108,0.3348,-0.8181,0.4085,0
0.5215,1.5812,1.4369,-0.0532,0.4937,0.3859,0.5272,0.0161,0.6956,1.6618,0
0.514,-0.6295,-1.3246,-1.9906,-2.0205,0.5059,-1.8504,1.7139,1.0727,0.1013,1
0.7128,-0.6836,-0.5768,-1.3853,-1.5004,-1.7617,0.4433,2.0261,0.0644,-0.3743,1
-0.6074,-0.4874,-0.8414,0.4042,2.1295,0.5198,0.0984,-0.5348,-1.0401,0.4247,0
-2.0409,-1.0257,1.0809,-0.2565,-3.1434,-2.0494,-0.1888,-0.1346,-0.2214,-1.2572,1
-0.9978,0.2169,-0.2029,-0.1716,-0.661,-2.0673,0.4511,0.1134,1.6345,-0.9632,1
1.7615,2.4734,-1.1735,-1.291,-0.6034,0.4861,0.3177,0.2742,0.0347,1.3095,0
-1.6389,-2.4694,-0.2168,0.1132,0.2761,0.1921,-0.9611,-1.7414,-0.0424,-2.4076,1
-1.4687,-1.2842,-0.1968,-1.1096,-2.2692,-1.6773,-1.6978,1.1543,-0.643,-1.4447,1
-1.1047,0.3227,-0.0266,1.8579,0.4527,0.6789,0.0106,-0.3874,0.6099,1.0068,0
0.8964,3.5431,-1.6236,0.7669,-0.4922,1.5932,1.7537,0.6332,-1.2386,-0.3049,0
-2.4841,-0.453,0.4374,-0.7816,0.5211,-0.5397,-0.4998,-0.2346,0.5987,-0.9627,1
0.9735,0.3644,-0.3649,-1.2189,-0.3741,-0.9366,-1.5739,-0.6364,-0.0652,-1.2447,1
0.4557,-1.7643,-0.1026,-1.8571,-0.4851,-1.1942,-1.5162,0.0751,-0.9661,-1.844,1
-0.4146,-1.649,-0.8319,-0.8383,-0.3324,-0.6982,-3.2758,0.5538,0.1525,2.0846,1
-0.0761,0.4232,-1.6583,-0.6837,-0.9557,-0.8802,-0.4989,0.5736,-1.559,-1.6812,1
-0.6819,0.5072,1.2798,-2.2822,-0.2397,-0.9346,-0.2308,0.7527,-0.651,-0.0012,1
-0.3364,0.0405,-0.4673,0.9274,-1.1265,2.759,1.1202,1.0759,1.6875,-0.2434,0
-1.0042,1.1967,-0.6217,-1.0762,-1.0289,0.6934,2.1709,0.2112,-0.3691,-0.4997,1
-0.017,-0.822,0.8506,-0.6424,0.2079,0.4012,-0.2511,1.1232,1.0103,1.1536,0
0.1696,2.5158,-0.5516,0.7038,-0.3492,0.735,-0.926,1.571,-0.35,0.9301,0
0.1312,-0.2204,0.5734,-0.9467,1.0693,1.477,1.9207,-0.9586,-0.506,0.2975,0
-0.0426,-0.3463,-0.9648,-1.6015,1.6581,-0.6483,-0.3637,-0.2585,-1.5478,-0.5012,1
-1.7816,-0.9502,-1.8458,-1.7194,-0.7502,0.1179,-2.1933,-0.3,1.3352,-0.5102,1
-0.3844,-0.8914,-0.2097,-0.5197,-0.4127,-1.7364,-2.2531,-0.6824,0.0524,-0.6426,1
-1.1697,-0.6575,0.1341,-0.4684,1.2707,-1.7681,0.1616,-1.1389,0.3115,2.2516,1
-1.7339,-0.2283,-0.1635,-0.3078,-1.0706,-1.6462,-0.6134,-0.1955,-0.035,-0.4217,1
0.0073,0.741,-0.0722,1.7567,-1.2479,0.7417,1.1478,1.3977,-0.176,-1.0844,0
0.7434,-1.3965,-0.2633,-0.148,-0.0682,0.4947,-0.6545,-1.79,-1.8067,-1.1692,1
-0.2095,0.6361,-0.5262,-0.4985,-0.3195,0.5295,-0.867,0.6343,-0.0301,0.4535,0
1.3934,0.6715,-0.4037,1.3903,-0.7738,0.8568,1.6478,-0.9675,1.0071,1.8797,0
0.9497,-0.5421,2.1275,-0.2247,-0.1708,1.2613,0.1491,0.4329,0.5958,-0.3826,0
-2.2773,0.2268,-0.7021,1.2475,-1.0384,-0.3371,1.56,1.9668,-0.5298,1.9721,0
1.4041,-0.3293,-2.2281,-1.345,-1.7114,-0.8382,-1.3701,-2.3954,-0.47,-0.0638,1
0.6949,-0.3295,-0.2012,-1.4777,-0.2993,0.469,-1.3388,0.781,-0.4071,-0.4317,1
0.1544,-0.403,0.4721,1.8385,0.5479,0.0272,0.6375,0.3661,1.5545,0.9281,0
-0.4244,-1.4429,1.7325,1.9721,0.6274,1.3045,-0.5178,-0.062,0.0731,1.2456,0
0.437,-0.0979,-0.3902,-1.0366,0.1422,-0.1247,0.0955,-1.651,-1.2016,-0.7286,1
1.5086,1.7931,2.3341,1.1391,1.571,0.8565,0.4382,0.0796,0.6897,-2.3102,0
2.1497,1.2081,-0.4853,-0.4542,0.3825,-0.7301,1.4951,0.0552,-0.6687,0.6353,0
-0.3347,1.8302,1.2081,1.4405,1.1725,3.1991,0.9682,-1.4977,0.7076,-1.7234,0
-0.3932,-2.034,-1.0199,-1.6503,-0.9222,-0.5304,0.3463,-1.3777,0.3815,-0.56,1
-1.4628,-1.177,-0.9902,-1.2708,-0.6494,-1.1123,-3.4352,0.0361,-1.591,-0.5746,1
1.1344,-0.5325,-1.2032,-0.4594,-1.0786,0.8146,-1.9679,-0.5412,-0.8236,-1.0785,1
-0.1664,-1.2922,0.8959,0.8282,0.2186,0.7482,1.7603,0.7301,1.5501,0.3751,0
0.2405,-1.4112,0.2905,0.2003,-1.3339,-1.5303,0.0665,-1.5244,0.0902,0.9344,1
-1.0713,0.856,1.1512,-0.6465,-1.504,-0.8668,-0.0461,-2.9445,2.4708,-1.4692,1
1.6792,-0.2385,0.7534,1.2518,1.839,-0.2617,0.8244,0.8137,1.4901,1.0407,0
-0.791,0.0783,1.1642,-1.1318,0.2564,-0.2296,-0.7094,-0.9333,2.0673,-1.3207,0
0.0646,1.1797,0.4432,1.4179,1.1035,1.3625,0.1802,-0.2596,0.226,0.0844,0
-0.4225,0.9298,0.4182,-0.0514,-1.108,0.125,-0.0707,1.2764,-1.1774,-2.986,1
1.0241,-0.2493,2.1694,0.5357,0.5786,2.2047,0.0964,-0.9563,0.5822,0.719,0
0.09,-1.6999,-1.051,-0.1676,-0.4749,-1.2696,0.2767,-0.3995,-1.4072,0.3438,1
0.4548,1.0893,0.2624,0.6842,0.0514,0.4524,-0.9023,0.3463,0.717,-1.3436,0
-1.3192,-3.2992,-0.2106,0.414,-0.0016,-1.8777,0.5266,-1.2897,1.0861,-1.0251,1
1.7816,0.5956,0.1778,1.2648,0.734,0.9747,1.275,-0.8311,1.6945,0.0445,0
0.2641,-0.3828,0.1583,1.2703,-1.57,0.4508,0.5786,1.1221,-1.2366,0.167,0
-1.5588,-0.4796,-0.0375,-0.3275,-0.8553,0.4796,0.5883,-0.0834,0.8977,-0.8248,1
-0.9881,0.1865,-1.2325,-1.357,-0.4986,1.0906,-1.2138,-0.5302,0.0376,-0.3883,1
-0.427,0.7061,-2.4995,1.3723,-0.3472,-0.1341,0.2018,-1.0671,0.39,-0.5227,1
-0.6041,-0.2084,-1.4677,-0.1527,0.0628,-0.7241,-1.7272,-0.7982,-0.5417,0.7476,1
0.2769,-1.99,-0.7422,-0.2354,0.1607,-1.1273,1.9432,-0.6369,-1.7831,0.5708,1
0.765,0.1274,1.8026,0.9896,0.9066,-1.2338,0.4289,-0.3345,0.6749,1.9302,0
-0.4143,-0.4783,0.1388,-0.8065,-0.6164,-2.2259,-0.9448,-1.8796,1.0732,-0.957,1
-1.147,-0.2938,-1.011,-0.0731,-0.9885,0.1333,-0.4978,0.8966,-0.6213,-1.0812,1
-0.3168,-0.8676,1.1801,-0.3608,-1.439,2.5315,0.429,1.1334,-0.1738,-0.9085,0
1.4098,0.2374,0.6093,1.8931,1.5841,0.8185,1.4018,1.7488,1.5476,-0.056,0
1.7637,-1.5987,-0.8542,0.3967,0.4495,-0.7356,0.4189,0.4984,-0.5439,-1.2279,0
-0.7623,0.456,-0.0568,-0.3506,1.3413,0.7748,0.8495,0.6159,-1.6651,-0.8037,1
