@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R2-3,7-9,12-13,20-21'

@attribute A2 numeric
@attribute A3 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
1.8302,1.2081,3.1991,1.769,0.9682,-1.4977,1.4062,-1.7234,0
-2.034,-1.0199,-0.5304,0.6705,0.3463,-1.3777,0,-0.56,1
-1.177,-0.9902,-1.1123,-0.8242,-3.4352,0.0361,0.3481,-0.5746,1
-0.5325,-1.2032,0.8146,1.7233,-1.9679,-0.5412,0.9878,-1.0785,1
-1.2922,0.8959,0.7482,1.7189,1.7603,0.7301,0.4443,0.3751,0
-1.4112,0.2905,-1.5303,0.451,0.0665,-1.5244,-1.0582,0.9344,1
0.856,1.1512,-0.8668,0.3813,-0.0461,-2.9445,-1.0649,-1.4692,1
-0.2385,0.7534,-0.2617,0.4732,0.8244,0.8137,0.4258,1.0407,0
0.0783,1.1642,-0.2296,-1.503,-0.7094,-0.9333,0.3368,-1.3207,0
1.1797,0.4432,1.3625,0.4463,0.1802,-0.2596,0.0952,0.0844,0
0.9298,0.4182,0.125,-0.0154,-0.0707,1.2764,-1.4762,-2.986,1
-0.2493,2.1694,2.2047,1.2628,0.0964,-0.9563,1.1037,0.719,0
-1.6999,-1.051,-1.2696,-1.3492,0.2767,-0.3995,0.6374,0.3438,1
1.0893,0.2624,0.4524,0.3036,-0.9023,0.3463,-0.4427,-1.3436,0
-3.2992,-0.2106,-1.8777,-1.7006,0.5266,-1.2897,0.949,-1.0251,1
0.5956,0.1778,0.9747,1.0569,1.275,-0.8311,0.8899,0.0445,0
-0.3828,0.1583,0.4508,1.9044,0.5786,1.1221,1.5018,0.167,0
-0.4796,-0.0375,0.4796,-0.8874,0.5883,-0.0834,-0.6614,-0.8248,1
0.1865,-1.2325,1.0906,0.9208,-1.2138,-0.5302,-1.3858,-0.3883,1
0.7061,-2.4995,-0.1341,0.2535,0.2018,-1.0671,-1.2488,-0.5227,1
-0.2084,-1.4677,-0.7241,0.6372,-1.7272,-0.7982,2.0525,0.7476,1
-1.99,-0.7422,-1.1273,-2.286,1.9432,-0.6369,0.1046,0.5708,1
0.1274,1.8026,-1.2338,0.6841,0.4289,-0.3345,0.5098,1.9302,0
-0.4783,0.1388,-2.2259,-0.8224,-0.9448,-1.8796,-1.1084,-0.957,1
-0.2938,-1.011,0.1333,-2.3905,-0.4978,0.8966,0.2761,-1.0812,1
-0.8676,1.1801,2.5315,1.0464,0.429,1.1334,1.2564,-0.9085,0
0.2374,0.6093,0.8185,0.3283,1.4018,1.7488,2.1861,-0.056,0
-1.5987,-0.8542,-0.7356,3.0529,0.4189,0.4984,0.4016,-1.2279,0
0.456,-0.0568,0.7748,-0.5355,0.8495,0.6159,0.3434,-0.8037,1
-1.368,-0.4587,0.1912,-1.1929,-0.0836,-1.9055,-1.875,-0.8476,1
1.2507,-0.1902,0.5187,0.5127,0.6137,-0.6147,0.9662,0.0295,0
2.0676,0.9405,0.5642,1.0978,1.2539,-1.4961,0.703,0.9227,0
1.8816,1.6509,-1.4459,-0.4586,-1.2082,0.8375,-2.0994,-0.2364,0
0.9555,0.5693,2.6907,-0.1361,0.5478,0.4464,-0.6615,1.1095,0
0.3298,-0.4129,-0.8108,2.8501,-1.1871,1.1071,1.1785,0.6783,0
0.2171,-0.3019,-0.0791,0.7679,0.9242,0.9106,1.1546,2.1159,0
1.2541,2.1069,-0.2759,1.9565,-0.3642,0.5941,1.0142,0.1859,0
0.264,1.4309,1.6548,0.7693,-0.5592,-0.4577,-0.2162,0.7821,0
-0.5618,0.4429,0.9989,-1.4176,-0.7929,-1.2439,-0.3769,-1.3947,1
-0.5988,0.5543,0.9784,1.7423,1.4015,2.4195,1.4769,0.7893,0
0.0169,1.5673,0.1434,2.0582,0.5636,-0.7325,0.3762,-0.7032,1
0.8154,0.9001,-0.1846,-1.6101,-1.2516,-0.9629,0.8061,0.3277,1
-0.3591,-0.026,-1.5016,-0.7499,-3.8136,0.6051,-2.794,-1.2731,1
-0.339,-0.3916,-0.676,1.3016,-0.0521,0.4806,-0.0242,0.1349,1
-0.5677,0.1198,0.4668,1.2747,0.7746,0.9166,-0.0433,-0.8371,0
0.35,1.5691,-0.8123,2.5066,0.1241,1.1735,2.3983,0.03,0
0.0938,-1.6956,-1.6463,-1.1725,-1.6037,-1.387,0.9412,-2.2424,1
1.755,-0.6743,1.4568,-0.8866,1.7455,-0.8388,0.028,1.8735,0
1.4523,-1.1642,-0.5337,-1.0706,-1.2544,-0.1449,-0.37,0.24,1
0.6008,0.2695,0.0882,0.2263,-0.0316,0.1761,-2.2086,0.1337,1
0.8591,0.8412,0.3318,-0.2316,-0.8616,-0.064,-0.7926,-0.4407,0
0.0999,0.9745,1.5266,0.5007,-0.3167,1.2516,0.5207,-0.6392,0
2.3699,1.1341,1.2924,0.8782,-0.036,0.1962,-0.0653,1.8404,0
1.6977,0.425,0.7696,1.3499,-0.0865,0.8855,0.2598,2.5945,0
-1.8748,0.2069,0.6404,0.1185,-0.1359,-0.0753,-1.7499,-2.5861,1
-0.7454,-0.9198,-1.0116,-0.4396,-1.5146,-0.5811,-0.6025,0.6382,1
1.3059,0.572,-3.1029,0.4103,-0.7572,-0.0603,0.3733,0.1804,0
1.2861,-1.6913,-0.4261,0.3454,-0.4252,-0.6712,-0.7348,1.7418,1
1.4358,-1.2121,-0.0797,-0.3746,0.3424,0.5293,2.0944,0.9671,0
-0.764,0.5689,-0.2828,1.3384,2.049,-0.0984,-0.5449,-0.2474,0
-1.9744,0.0376,-0.2129,-0.5213,1.4068,1.796,0.4345,0.4321,0
-2.4592,1.5208,-0.1054,-0.3702,-1.9941,1.3673,-0.6496,-2.0894,1
0.5022,-0.0232,0.6447,-0.7955,-0.0499,-1.9271,-0.2897,-0.8611,1
-1.3281,-1.0587,3.1995,0.8994,1.2503,-0.3843,-1.7804,0.6944,0
1.9366,-0.3672,0.5786,-1.1739,-2.093,-0.7246,0.5461,-0.7128,0
0.7687,0.9986,2.833,-0.1961,-0.3394,0.11,-1.2684,1.0713,0
-1.5912,0.2643,-0.2952,-1.3409,-0.4894,1.6225,-0.1528,-0.1786,1
1.5136,0.2845,0.6429,1.5556,0.606,0.2863,0.3884,-0.2118,0
-0.9132,-1.3293,-0.7459,-0.3948,0.7068,0.1218,-0.7012,-0.3124,1
-0.6188,0.9639,-1.1298,0.5989,1.0872,-0.8411,0.4094,-0.6237,0
-0.8082,-0.5283,-0.9295,-1.693,0.4682,-0.6513,-1.1407,-0.7331,1
0.6916,-0.0585,-0.1061,-0.7334,0.2388,1.0428,0.3733,-1.6391,1
-0.0778,1.5,0.5528,-0.5108,1.1439,1.9807,0.7985,-2.5179,0
0.261,-0.439,0.3455,-1.3897,1.5608,0.0907,-0.1058,-0.1625,0
2.0287,1.5975,-0.2192,0.8299,1.2467,0.2898,0.0485,1.5966,0
-2.0376,-2.7888,0.4572,0.1078,-1.2153,-0.9823,-0.1308,-1.0986,1
0.5734,0.1833,-1.1962,1.1681,1.2305,0.1747,-0.8282,1.4647,1
-0.1681,0.3515,1.0228,1.2869,1.1586,1.4093,-0.139,1.5161,0
1.0103,-0.8484,1.0658,0.8389,-0.3236,0.0171,0.2434,1.0079,1
-1.5842,0.2675,-1.7388,-1.008,-0.2014,1.9165,0.1188,0.0495,1
-0.4285,0.8758,0.8668,0.9125,-1.5257,-0.4479,-0.6851,-1.5114,1
-2.4172,-0.7533,-0.1465,-1.4432,-1.0793,-0.162,0.6315,-1.448,1
1.2867,1.2013,0.9377,-0.8148,0.8354,-0.0403,1.6258,1.7496,0
-0.3014,1.8315,-0.5063,0.1717,0.9546,1.4309,-0.5467,-0.0342,0
-0.6386,-0.3887,-1.5904,-0.8055,-0.18,0.177,-0.5277,-0.4118,1
-0.0873,-0.4121,0.5859,-0.9803,1.8831,0.3597,0.4591,-0.0339,1
0.3119,-2.0796,-0.8445,1.3661,1.9829,-2.5702,-1.2184,-1.542,1
-1.6463,0.8797,1.6012,-1.946,-1.1436,-0.8712,-0.1652,1.6723,1
