@relation 'twonorm-weka.filters.unsupervised.attribute.Remove-V-R1,7,9-10,13-14,17-18,21'

@attribute A1 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
-1.8597,-2.0709,-0.8365,-1.6594,-0.0431,0.1116,-0.746,0.9777,1
-0.1181,0.2417,1.9948,0.2792,1.6862,1.034,1.2515,-0.6772,0
-0.8984,-0.4112,-0.3126,-1.147,0.561,0.3297,-1.5158,-0.8801,1
-0.7376,-0.0273,-0.2942,0.7085,0.0876,-0.2009,0.9464,-0.1364,0
0.7565,-1.8476,-0.6094,-1.5726,-0.2311,0.1252,-0.8222,-0.9831,1
-0.305,0.1682,-0.6535,-0.3675,-0.9711,1.3177,-1.7068,-1.304,1
2.411,0.9801,1.1787,-0.6893,0.6419,1.8911,1.3289,1.0765,0
-1.095,-0.2352,-1.8483,2.1454,1.0903,-0.3369,0.5129,-1.8235,1
-1.1254,0.333,-1.0095,0.8686,-0.1915,-0.3013,-0.3445,0.9272,0
-0.1509,0.3348,2.2542,1.6227,1.4401,1.5586,0.1832,-0.9907,0
-0.4755,0.6598,1.0947,-1.3739,0.1597,-1.8987,-0.2744,1.9808,1
-1.2075,-0.1808,-1.1187,-0.6674,-0.6419,-1.4713,-1.3649,-2.7343,1
-0.4535,0.654,-2.1615,-1.1675,-0.4674,-2.508,-1.8569,-0.0549,1
-0.3567,2.0306,2.1707,1.0902,0.6562,-0.6085,1.7952,-0.0725,0
-1.777,-0.1167,-0.4261,-1.0756,1.0489,-1.8259,-1.0216,-0.8245,1
2.1848,-0.5492,0.5564,-1.3688,0.6136,-1.6749,1.4994,1.0546,0
-0.657,-0.4094,-0.252,-1.5294,-0.8401,-0.6169,-1.6728,0.0633,1
0.5126,1.5458,0.8129,0.6877,-0.2028,1.8124,0.0348,0.8726,0
-0.3879,-0.4918,0.9277,-0.4681,-0.0057,0.1636,0.1689,2.1785,0
0.4102,-0.0685,-0.2905,-0.3631,0.1801,1.7312,0.2295,-0.0239,0
-0.104,-0.5442,-0.2182,-1.5352,-0.371,-1.7198,-1.2279,-1.4284,1
-0.3927,1.3176,0.1624,0.2204,-0.6483,1.2348,2.2003,2.8824,0
-1.5404,-0.2162,0.5078,0.2965,0.4319,-0.0892,-1.2862,-0.7556,0
-0.2809,1.7673,-0.3877,-1.4347,0.6511,0.262,-1.0123,1.9637,0
1.0333,0.8234,-1.9707,-1.8125,-1.094,-0.3347,-0.4085,-1.3431,1
0.9387,0.9394,-2.071,-1.6448,0.1869,-0.469,1.0787,-0.4936,1
-0.4957,-1.2143,-0.4649,-0.1353,-0.2424,-1.478,0.5071,0.5607,1
-1.2041,-1.4827,-1.4102,-0.3779,-0.1563,0.6977,-0.4841,0.2991,1
-1.3205,-0.3391,0.6843,-1.5408,-0.4365,-1.9262,1.1482,0.5053,1
-1.3207,-0.739,-0.4562,0.1717,-1.7136,-0.9664,-0.8088,-0.5117,1
1.4529,-0.4338,-0.8659,0.1896,0.619,-2.0507,-0.1935,0.7238,0
0.3088,-0.2273,0.0978,1.4821,1.2298,0.4476,0.5132,-0.8107,0
0.8744,0.0469,0.4609,-1.7102,2.0716,0.3722,0.2784,-0.2224,0
-1.3312,0.2116,-1.6583,-1.2753,0.2584,-2.5667,-1.0656,-1.5668,1
-0.0863,1.8419,-0.4548,0.4941,0.8002,2.0246,0.504,-0.8794,0
1.3925,-0.0718,0.5926,0.0753,1.0624,-1.1337,-1.2633,0.8703,0
-1.1624,-0.7962,0.7968,0.6821,-0.3824,-0.7668,-1.3878,-0.6996,1
-2.0131,-0.6843,-1.6699,-2.2917,-0.1454,-0.3559,0.1804,-0.712,0
-1.8292,-0.1567,0.7485,0.2595,-0.6004,-1.0275,-1.0652,-0.1512,1
0.3258,0.5133,-0.0485,0.6114,-0.1606,-1.0305,0.8205,2.1328,0
0.6159,2.3312,-0.3758,2.3885,0.7402,1.0875,0.8566,0.3495,0
0.587,2.6386,0.4178,-0.2007,-1.2817,-2.2066,-0.5654,0.4835,0
-0.2429,0.4781,-0.8138,0.0826,-2.429,-0.3051,-0.4659,0.4475,1
-0.432,0.1052,0.3381,-1.179,1.7018,2.378,-0.9211,-0.7323,0
-0.7772,-0.2109,0.4317,-1.8089,-0.5354,-1.8012,-0.43,0.3422,1
-0.2331,0.206,-0.2318,-0.9811,-2.3496,-0.1372,0.7968,-0.0852,1
-0.8598,-1.3985,-0.512,-0.0365,-2.1188,0.7136,-0.2528,-0.0321,1
-0.6421,0.5121,1.3308,0.831,-0.4358,-0.0783,-0.2003,1.6781,0
-1.3209,-0.1182,-1.8776,-1.4499,-0.1365,0.9003,1.0799,-0.7809,1
-0.4035,0.4528,-1.4055,-2.3255,-1.4771,-0.5365,-0.1133,1.6452,1
-0.6032,-0.909,-1.1936,-0.771,-1.5261,0.9224,-0.5744,0.0352,1
0.1721,-0.9274,-1.6635,-0.0184,0.6778,-0.7148,-0.7565,-0.8266,1
-1.3171,1.7862,1.2058,0.6067,0.7622,-0.7769,0.689,-1.1652,0
-0.2696,-0.2751,0.4661,-0.4854,-1.1239,-1.7497,-0.3092,0.9831,1
0.3047,1.6715,1.4103,1.612,0.872,1.6809,0.5405,0.1938,0
-2.4066,0.5442,0.1152,-0.0507,-0.9018,-0.1855,-1.2796,-0.4392,1
-0.2718,1.2034,-0.9725,0.8535,1.3931,1.3417,-1.2757,-0.114,0
0.5034,-1.2628,0.5726,-0.1178,0.0685,1.1658,0.0656,1.9184,0
0.5571,-0.2488,-2.4486,1.5316,-1.3414,-1.4648,1.7333,0.5734,1
-0.8188,0.2367,0.0244,0.866,-0.9174,-0.9767,0.7932,-1.027,0
2.2772,0.0965,-1.1461,0.3704,0.5768,-0.6333,2.1734,0.4007,0
0.8456,-0.1773,0.0139,1.1675,1.5425,0.2859,1.8618,0.9793,0
-1.0321,-0.3324,-0.3526,-0.1222,0.3627,0.4829,-1.4692,-0.6164,1
0.633,1.0026,1.5361,0.592,0.8919,1.3337,0.2277,0.6521,0
0.7992,1.1997,0.7108,0.3066,1.3664,0.7783,-0.2255,-0.1854,0
0.8499,0.6917,1.0241,0.8744,1.2755,-0.3316,0.1346,1.2217,0
-1.8766,-2.9347,-0.8438,-0.9549,-0.2203,-0.0253,-0.0116,0.0088,1
1.0119,0.0321,0.4656,-0.0492,2.03,-0.1273,0.3583,-0.9452,1
-0.1432,0.3475,-0.5521,-1.5855,-1.1485,0.7937,1.0941,-0.3948,1
0.075,-1.4479,0.1232,-0.2356,-2.4888,-1.6899,0.1799,-1.4427,1
-1.6284,0.9549,-0.2547,0.1153,-1.0543,1.3895,2.5197,0.604,0
0.6621,0.2972,0.1869,1.8519,-0.6766,1.1288,0.0481,0.0696,0
0.9236,0.5673,-0.1905,-0.5105,0.2745,-1.3229,0.4662,-1.3032,0
1.5953,1.9252,-0.3654,-0.1357,-0.7973,1.1536,-1.0631,-0.7068,0
0.2133,-1.5422,0.3964,0.1426,-2.3018,-0.3902,-0.6088,-1.2134,1
0.8492,-0.195,-1.7228,-0.6638,0.1624,-1.904,-1.6982,0.771,1
-0.8042,0.778,-1.1545,0.2365,1.08,-0.3144,-1.5422,-1.9083,1
-0.3108,-0.3138,-0.7565,-0.5694,1.032,-1.2027,-0.5921,-0.928,1
-0.5362,-0.8049,1.0853,0.1266,-2.0247,0.4157,1.1894,-0.2326,1
-2.8529,-1.7661,-2.9189,-1.2741,-2.629,0.0666,0.2534,-0.7353,1
-1.6775,0.2297,-0.7605,-0.1248,0.5625,-0.9717,-0.8102,1.6334,1
-1.3873,0.8524,-0.2886,-0.0343,0.1268,2.4471,1.3093,0.0763,0
0.089,0.388,-0.2266,-0.8384,0.9789,1.6234,-0.562,-1.7427,1
-0.234,0.5243,0.1738,0.5251,-0.1784,0.5627,0.6468,0.7658,0
0.6753,-1.2911,-1.2885,-1.5272,-1.0076,-2.0395,-1.6006,-0.8754,1
1.6404,-0.9704,0.1838,-0.9342,1.1678,0.5364,-2.288,1.0543,1
0.5467,-1.4392,-0.9093,0.3199,-1.9426,-1.143,-0.0904,0.5742,1
-0.6827,-1.1146,0.4009,1.3188,-0.6753,-0.4107,0.7671,-0.5872,0
0.6211,1.4076,1.1878,0.8188,1.258,0.9626,1.7505,0.8602,0
0.8855,1.3334,2.7024,1.8588,-0.5428,1.2061,-0.0616,0.8847,0
1.1998,0.9032,0.905,0.5637,1.0003,-0.7611,0.1196,0.9212,0
1.1654,1.5415,0.0821,1.655,-1.3263,1.3656,-0.5283,-0.8839,0
0.9952,0.6282,0.9423,1.6753,-0.0915,0.3923,0.3606,0.5379,0
0.1222,-2.6756,0.0565,-0.9181,1.1899,-0.6072,1.7671,1.1684,1
-1.4606,-0.6646,-0.0096,1.6117,0.2945,2.0659,0.152,0.452,0
-0.4766,1.4482,-0.1865,-0.6033,0.373,1.5024,-0.3868,1.2985,0
0.5793,0.8454,0.9538,1.3233,0.5532,0.7339,0.7414,1.2513,0
-0.7215,-0.1616,-1.4276,-0.7597,1.2515,-0.6335,0.5313,-0.1951,1
0.1999,0.4391,-0.1991,0.0962,-0.858,2.3258,0.5953,0.1564,0
0.575,1.3874,-0.9209,-0.9793,0.2682,0.5256,0.321,-1.1824,0
0.9725,-0.7254,0.5122,-2.4814,-0.168,0.0734,0.0699,-0.8428,1
1.8515,1.0708,0.3553,1.0084,-0.1733,0.9987,0.4329,-0.1399,0
0.8496,1.1683,-0.5254,2.2093,-0.1725,0.0542,-0.1393,0.2243,0
-0.9469,0.244,-0.5134,-0.2252,0.6349,-0.6944,-0.184,-0.2499,1
-0.7477,-0.9233,-1.46,0.0565,0.5476,0.0327,-0.4377,1.9582,1
-0.1274,-1.0017,0.2411,2.5631,0.2913,1.5238,1.6753,0.317,0
0.3072,0.1156,-1.3164,-0.9321,-0.1586,0.2541,1.5054,0.0339,0
-0.7626,1.2691,-0.0113,1.0503,-0.8931,-0.9169,0.5811,0.5371,1
0.6945,-1.1402,0.7373,-0.5659,0.6699,-0.9864,-0.3946,0.9276,1
0.0709,0.086,0.327,-0.67,-0.8167,-1.2561,-0.4615,2.1821,1
-0.108,1.1315,0.4048,0.9461,0.5539,0.7442,0.5673,-0.6323,0
0.4088,1.2629,-1.1951,-1.003,0.1123,-0.009,0.8707,-0.5632,0
0.2432,-0.5682,0.0546,2.1521,-1.3666,1.3941,0.9355,-0.3916,0
-0.621,-1.3192,0.7593,-0.2868,-0.4587,1.6348,-1.3282,1.2377,1
0.2215,1.1153,-1.3367,1.1533,1.4964,0.4384,2.6431,0.9602,0
-1.2673,-0.4071,-2.7077,-0.0734,-1.2481,0.7911,-1.1428,-1.5728,1
-0.5884,0.5005,0.9693,2.0941,0.4177,0.0233,2.0803,0.4019,0
0.2808,-0.0495,-0.6453,-0.3336,1.6895,-0.1936,0.874,0.1855,0
-0.8793,1.3616,-0.4228,0.0782,-0.6869,-0.7973,-0.9301,0.3403,1
-1.9954,-0.0928,-0.3295,-0.3843,0.1528,-2.2101,-0.8356,0.026,1
1.3249,-0.3076,1.5777,0.2465,0.0539,0.6687,1.4916,-0.3729,0
-1.2905,-2.083,0.3862,-1.5383,-0.6624,-1.4179,-0.963,-0.5243,1
-2.7661,0.1846,-0.3656,0.1678,0.5861,0.4602,-2.1569,-0.2246,1
0.6585,1.0982,1.3895,0.4156,0.6109,-0.2209,2.2565,-0.117,0
0.2235,-0.5969,-0.9363,3.078,1.4147,-0.3693,-0.7436,2.9391,0
-0.3147,0.0763,0.2827,-1.8288,0.3408,-0.5539,-0.7526,-0.8241,1
1.9147,0.5883,-0.8818,0.475,-0.8765,1.2131,1.2666,1.152,0
0.2293,1.9828,-2.6672,-0.1799,-2.0416,-2.142,0.6782,-1.9378,1
0.0466,-0.278,-0.8148,-0.7622,-1.4782,-0.5644,0.3407,-0.0399,1
1.6218,2.1631,-0.0163,1.9222,-1.7945,0.4637,0.4096,-0.2389,0
-0.6873,-0.8896,-2.302,0.3403,-0.7302,-0.2593,-0.4287,-0.7389,1
1.2362,-2.5987,-1.7243,-1.9896,-0.4426,0.7517,-0.712,-0.0198,1
-0.3933,0.63,0.2221,-1.3877,-0.1899,-1.2668,-0.6369,-1.3995,1
0.6921,0.1499,-0.0716,0.036,1.1458,0.1216,-0.3944,1.0741,0
-0.8666,0.4947,-0.2754,-0.097,1.2636,0.7351,-0.672,-0.2514,0
1.4479,1.1708,0.8467,-2.1861,-0.1816,-0.4232,0.8051,0.2692,1
-0.9365,-0.8277,-1.0823,1.8028,0.84,-1.0338,-0.1841,-1.3231,0
0.7684,-0.3933,-1.7799,-0.8528,-0.3446,-0.3315,0.5399,0.2861,1
-0.3669,-0.803,0.6186,-0.9574,-2.0556,1.278,-0.1368,0.3394,1
0.5623,-1.7537,-0.8919,-1.8067,0.5581,-0.2653,-1.2886,0.4731,1
0.3519,0.6371,0.609,0.7985,-0.345,1.4913,-0.2673,1.3681,0
0.3852,1.4504,0.7898,0.9067,0.771,2.2795,1.5572,1.3682,0
0.7633,-0.1404,-0.0357,0.5934,-1.0805,0.8482,-0.2509,0.6405,0
-1.0176,-0.2623,-0.0569,-0.7066,1.1083,0.0905,0.3124,-0.1546,1
-0.5569,0.099,-1.2749,-0.4769,-1.6757,-0.8439,-0.2691,-0.6599,1
0.768,-0.21,-1.0272,-0.7052,-1.4385,0.9037,-0.1109,0.8749,1
1.5086,0.0916,1.0803,-0.3479,0.5768,-1.9176,2.3955,-0.6936,0
-0.2237,0.483,0.1932,1.3557,-1.1955,-0.5318,0.9905,-0.0149,0
-0.0253,0.5998,0.5002,-0.8405,-1.5525,-0.1588,1.063,0.1079,1
-1.0335,0.8176,-0.8811,-1.6792,0.6575,-0.1777,-0.3385,-0.5483,1
-0.524,-0.2525,-2.5512,-1.2317,0.2911,-0.5663,-1.8094,-0.7877,1
-1.0129,-0.8242,-1.239,0.4255,1.0682,-0.1174,2.1512,-0.8308,0
0.9981,-1.342,1.2134,0.4056,-0.2699,-0.4,1.6916,1.2813,0
0.5602,0.4318,-1.8951,-1.0334,-1.0102,-0.4665,0.2472,-0.5449,1
0.1001,0.6125,1.3568,1.7159,-2.2284,-0.9936,0.5921,-1.2463,1
-0.7825,-0.4081,-0.1449,0.8224,-0.6874,-0.6069,-1.0639,-1.0045,1
1.0736,-0.751,-1.6447,-0.2512,-0.9957,-1.5055,0.2916,0.1488,1
-1.6724,-0.6115,-2.688,-0.14,-0.0282,-0.3945,0.8623,0.0331,1
0.4239,-0.8778,-0.2747,-1.2367,-0.4513,0.0698,2.3319,-0.7588,0
0.5394,1.5859,1.1325,-1.9111,0.798,0.2422,-0.7217,0.8335,0
-0.7172,1.1843,-1.6731,-0.5728,-0.8389,-1.2273,-0.6115,-2.1169,1
1.5588,-1.0636,0.3871,0.9574,-0.2399,-1.0435,-0.8781,-0.5944,0
0.9952,-1.8968,0.16,0.581,0.4779,2.7224,1.7182,1.501,0
0.0721,0.6264,0.9555,1.4998,-0.3876,2.2169,-0.5636,2.1355,0
0.0604,2.0369,0.0565,0.9715,-1.186,0.9899,-1.2348,0.249,0
-0.3279,0.8347,0.1577,-0.6576,0.724,1.011,1.49,-0.8571,0
-0.2116,-1.1033,-1.4918,-0.4343,0.5378,1.025,0.7879,-1.7934,1
-0.5618,-0.1852,1.0103,-0.7291,-1.7735,-2.4494,-0.9659,-1.2406,1
0.5468,1.358,-1.0293,0.4137,-1.0864,1.4374,-0.5192,-0.0866,0
-0.2078,-0.214,0.5233,0.7903,1.5954,0.113,-0.4805,-1.226,0
-1.4245,0.7468,-2.0197,0.4081,-0.5361,-1.1705,-1.5718,-1.4216,1
-0.3215,-0.307,0.2586,0.036,1.4178,-0.3748,-1.6656,-0.9788,1
0.8744,-1.0098,-1.7366,-2.6464,-1.429,-1.447,-0.2312,2.4199,1
-1.0631,-0.5629,-0.0852,-0.0537,1.0772,-0.4944,0.8185,0.0317,1
0.8854,0.3109,0.792,0.5725,0.7629,-1.0584,-0.2208,-1.4537,0
-0.6992,0.6535,-1.9076,-1.8437,0.0074,-2.4814,0.1034,0.2072,1
0.6636,-0.9256,1.9829,-0.0937,-0.155,-0.6479,2.4895,-0.8238,0
0.3712,-0.2235,-0.6297,0.8188,1.5218,-0.0372,1.2506,0.2991,0
2.0236,-0.5753,1.1884,1.9875,1.4858,1.0407,-0.0137,-0.5687,0
-0.5387,-0.3142,-1.6986,-0.7461,-0.7653,-0.9157,0.4273,-0.2512,1
-1.1445,-0.2004,-0.9316,0.7832,0.4683,0.2036,-0.9987,-0.1763,1
0.3392,1.1542,-0.3793,1.3537,1.1892,1.2952,1.8174,0.8883,0
0.9804,-1.099,0.8103,0.1121,0.7385,0.2286,1.7135,1.4096,0
-1.2509,-0.6448,0.4501,-0.1872,0.5064,0.5307,-1.392,1.065,1
0.9836,0.3578,1.5333,-0.1759,0.8274,-0.9521,-0.1927,0.3926,0
1.6852,0.2638,-2.4284,0.0726,-1.0881,-0.5117,-1.509,-1.413,1
0.234,-0.3699,0.5576,-0.4861,-0.5604,0.0714,0.3837,1.9794,0
0.211,0.3209,0.0333,-1.2166,2.1425,2.1214,-0.6477,1.1246,0
1.7244,0.7238,-0.7769,0.9113,2.6738,2.245,0.9489,0.1185,0
1.4501,0.2259,0.2175,0.6873,0.2241,0.0113,-2.2335,1.4669,0
-0.4011,-1.0685,0.1433,0.1627,-1.3143,0.2606,-0.0584,-0.2214,1
-0.2341,1.8319,0.3817,0.5685,0.3793,0.8537,1.4746,0.4418,0
1.2571,0.5365,1.9411,1.5281,0.8244,0.8716,0.7055,0.0033,0
0.4623,-0.5405,-1.1739,3.0084,0.9192,-0.4226,-2.2897,0.2204,0
-0.3631,-0.0871,-0.4417,0.0789,-0.2411,-0.7353,-1.6102,1.6297,1
-2.0085,-3.3751,-0.2067,-0.2593,0.9944,-1.4774,-1.6174,-0.8093,1
0.4591,0.5821,0.1368,0.765,1.1889,1.5661,0.9965,-0.852,0
0.1362,0.6469,1.3461,2.1312,0.1286,-0.7384,0.8056,0.4423,0
1.5302,-0.1993,1.1339,-2.5899,0.2069,-1.2627,1.7157,-0.3614,1
-1.0391,-0.6736,-0.0585,-0.9703,-0.6537,-0.2545,-1.12,-1.9589,1
-0.4999,0.9963,-3.0275,0.8346,1.1093,0.7417,-1.7446,-2.8971,1
1.0499,0.6592,2.1396,1.4399,-0.7838,-2.0592,0.6872,-0.4988,0
1.6718,1.5681,-0.0708,1.9397,0.7987,-1.042,0.7457,-0.6556,0
-1.1124,-1.7673,0.8547,-0.1149,-0.6522,-0.6466,0.3161,-0.4076,1
0.589,1.4318,1.417,1.3794,0.3732,1.0086,-0.6237,2.5393,0
-0.4426,-1.0195,-1.523,-0.0623,-1.3549,2.2407,0.6248,-2.4142,1
0.8443,-1.3172,-0.5918,-0.5043,-1.323,-0.7067,-0.9376,0.3863,1
0.0471,-0.7742,1.1548,0.6472,0.3895,0.3059,-1.4552,-0.7965,1
0.3909,-0.1349,0.9009,-1.2345,-0.3574,0.3834,0.2398,0.4783,0
0.1091,0.6891,1.5187,0.9854,-1.3617,0.6904,0.7961,-0.6697,0
-0.0704,1.4069,1.361,1.033,-0.725,0.3624,0.4211,-0.5546,0
-0.5025,-0.9592,-0.6863,-0.249,1.0744,0.9707,-0.4517,-0.3081,1
-1.6319,-0.3092,2.3599,1.3965,0.5753,0.765,1.0093,-1.2111,0
0.1504,-0.0973,0.9441,-2.6146,0.3364,-0.8653,0.8929,-0.4481,1
-0.3726,-0.2798,-1.2994,0.6868,-0.9022,-0.8856,-0.6909,-1.6024,1
-0.5479,-0.44,1.2605,1.0064,2.6314,-0.5986,1.2888,-0.3603,0
-0.3664,0.4253,2.306,0.6445,-1.3691,-1.3133,-1.1509,-2.3505,1
-0.3424,-0.2629,-1.1724,0.3317,-0.4337,-0.7715,0.4685,1.5379,1
1.0188,1.226,-1.8264,-0.9508,-1.8359,0.1688,-1.4503,-1.4928,1
-0.6662,-0.8684,-0.6353,-1.0391,0.4343,-0.282,-0.7937,-2.0295,1
0.5338,-0.1334,-0.1593,-1.0691,1.7217,1.3385,1.9793,1.9543,0
-0.9654,-0.6576,-1.6986,0.3248,0.2131,0.4766,-0.8826,0.7988,1
0.0056,-0.516,-0.2979,0.0377,-1.9771,-1.0934,-0.0405,-0.0198,1
0.0933,1.3196,0.7743,0.226,2.7724,0.2714,0.2743,-0.8701,0
-0.4681,0.2303,-0.8614,0.6397,-0.5008,-0.9671,1.495,-0.6205,1
-0.6087,-1.1767,-1.23,-0.6909,-2.1572,-0.0207,-1.72,-0.5311,1
0.4855,-0.0262,0.0096,-1.0441,0.4792,0.0496,-1.088,-1.0381,1
0.5804,0.5541,-0.6037,-0.0099,-1.6341,1.8755,-0.1759,-0.8587,1
-1.2946,-0.9117,1.3672,0.3221,0.8419,-1.644,0.3363,0.2305,1
2.2382,-0.1961,0.0127,-0.0589,0.5301,0.1397,0.7954,-1.2816,0
1.3839,-1.2868,-0.16,-1.5562,-1.2636,-0.8411,0.4474,-0.8898,1
0.6856,-0.068,0.2706,-0.6731,0.892,-0.9476,0.1277,0.6887,0
-1.0896,0.9323,-0.1417,1.6735,1.8782,1.7035,1.3507,0.4581,0
1.4129,1.0024,2.0685,2.2653,0.3913,0.7131,0.3952,0.5605,0
0.8977,-0.495,0.8832,-0.0246,-1.4253,-1.0475,1.0348,-1.2638,1
-1.9816,-0.9346,-0.3429,-0.9328,-0.0131,-1.3834,-0.176,0.0002,1
-0.4689,1.2063,0.524,-0.3562,-0.1298,0.5292,0.7414,2.0742,0
0.0181,-0.0854,-0.6924,0.5663,-0.9316,-1.4506,-1.0623,-1.3489,1
-1.5207,-0.3598,-3.7577,-0.1125,-1.5734,-1.4641,-1.5471,-0.8907,1
-0.5788,0.3038,-0.6341,-1.5723,0.4821,-0.3398,0.3336,-0.8198,1
-1.0455,-1.17,1.069,-0.1756,1.4437,-1.4732,-0.5815,-0.543,1
0.5616,0.0152,-0.2442,1.0582,1.4279,0.9994,-0.8564,-0.4882,0
0.6373,0.0265,-0.2398,2.1107,2.2435,0.0745,1.2281,0.983,0
0.6101,-2.3637,0.5874,0.8783,-0.7238,-1.7358,-2.0141,-0.8659,1
0.4047,0.3307,0.4124,-1.877,0.1542,1.0213,-0.4304,1.7429,1
0.6587,-1.4145,-1.0775,-1.7104,-0.3229,-1.9717,-1.6377,0.2894,1
-0.6747,0.2751,-2.0263,0.3749,-2.2259,-1.4803,-1.1711,0.5492,1
-0.2168,1.3567,1.1594,2.0706,-0.1524,-0.6811,0.9764,0.1067,0
0.4106,-0.3833,-0.7617,-1.2061,-1.7436,0.243,-0.7001,-0.7179,1
-0.0533,0.2602,0.3376,0.7235,0.6035,-0.1108,0.3575,0.2223,0
