@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-2,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
25.2701,16.9694,29.746,g
77.4731,21.0037,4.233,g
26.0503,14.4701,16.2105,g
86.9174,12.2272,1.0866,g
61.9494,31.0583,0.853,g
42.9224,7.9326,7.817,g
55.0826,20.1824,3.919,g
48.1057,28.4766,13.0285,g
19.0792,9.998,75.0613,g
26.9835,14.6847,6.259,g
33.8356,17.0413,23.115,g
43.814,23.5591,19.0193,g
106.821,57.9549,1.9326,g
22.9072,12.7121,9.7478,g
67.3067,30.9748,5.761,g
37.0078,16.9054,3.6622,g
15.6186,11.9091,50.6366,g
20.2951,7.2298,33.3381,g
27.9436,11.8144,31.6319,g
24.4464,18.334,11.2109,g
21.1155,7.0711,49.707,g
67.5816,17.4607,5.3213,g
104.872,31.7432,0.604,g
12.8514,11.4405,14.6097,g
89.2198,30.9204,3.667,g
26.433,20.4187,12.833,g
66.4618,18.0453,20.661,g
47.7858,23.6861,3.2554,g
12.9712,11.1602,71.9552,g
48.8751,19.4472,15.5752,g
73.336,23.6134,2.9936,g
37.5027,11.3126,18.005,g
43.8236,16.8202,14.3052,g
30.2879,9.4639,34.1383,g
21.0331,10.7539,54.931,g
20.5839,16.0609,45.687,g
56.4236,21.152,1.4636,g
31.4399,13.6839,3.8253,g
24.9251,10.2825,12.174,g
75.4045,40.178,13.77,g
49.0724,15.8036,11.24,g
12.787,11.5763,72.426,g
26.8132,19.8716,33.5185,g
105.264,41.3551,5.8936,g
25.1648,12.8247,2.0137,g
24.0954,10.0126,0.788,g
27.2918,17.8596,17.5042,g
20.7386,12.6304,29.934,g
12.8702,11.4376,83.1822,g
98.0245,22.3316,1.447,g
36.6443,20.9053,4.5447,g
87.8482,36.7561,15.2606,g
25.3267,14.4796,81.0686,g
21.1753,19.073,76.2728,g
34.9763,10.7542,8.539,g
39.4235,23.0476,8.6997,g
52.1044,17.2225,5.8345,g
31.6769,19.2556,64.622,g
25.7304,17.1213,3.8417,g
19.6892,0,59.9239,g
28.5888,18.6679,12.747,g
18.9069,13.6793,50.2541,g
39.3421,20.8675,1.8662,g
18.7096,18.0184,49.4271,g
117.783,21.0132,4.6097,g
53.2936,13.4141,4.709,g
28.5902,6.7851,3.2759,g
29.4757,17.0463,12.3834,g
26.2768,14.0731,75.6791,g
36.1456,19.3865,6.6443,g
89.3625,35.3979,5.2442,g
35.3788,13.3014,3.7685,g
72.9599,30.7461,4.988,g
70.1391,23.6089,1.149,g
30.6613,15.0985,26.9064,g
25.7999,16.0064,19.1984,g
17.8316,10.6337,46.4513,g
25.867,16.2597,3.665,g
54.3153,24.5044,10.5649,g
55.059,18.0137,1.502,g
86.9886,32.8868,10.8854,g
81.9826,33.7547,3.101,g
45.8043,21.1248,7.404,g
85.0151,9.8589,10.694,g
83.5534,23.8092,0.4554,g
32.5571,27.5582,11.3434,g
23.062,0,61.897,g
33.8546,19.1791,11.654,g
35.7386,20.2441,18.4008,g
26.1824,10.3186,0.1665,g
59.3377,26.1354,4.319,g
18.1938,12.0311,7.6823,g
33.6009,16.3082,14.504,g
26.6387,9.6367,77.509,g
66.4813,23.6457,2.0401,g
18.7375,9.9878,17.6368,g
32.5213,17.1659,0.7255,g
63.7982,31.2915,0.6806,g
53.7433,23.089,0.9229,g
18.7382,7.4744,0.402,g
38.5646,19.5065,8.2142,g
29.2823,12.9176,16.868,g
48.5562,19.8516,10.529,g
20.547,12.7599,15.1457,g
51.9672,18.3654,2.3446,g
21.2653,7.0229,2.5515,g
42.6868,19.2865,4.8021,g
32.5241,17.8766,3.952,g
71.9841,28.9406,1.9438,g
22.1436,17.8129,14.469,g
67.7017,22.1684,1.7861,g
20.2427,6.8375,22.9125,g
61.2538,48.2495,14.4978,g
49.0913,32.9026,7.0683,g
30.3122,20.5216,2.2899,g
25.3484,23.7798,73.19,g
53.2494,30.1739,2.9517,g
68.619,13.7645,1.9636,g
41.2491,18.3478,7.7318,g
23.315,0,22.0884,g
19.6734,18.7298,6.501,g
43.7649,28.1242,17.3602,g
94.9225,28.2406,2.3428,g
16.0964,10.9584,84.2938,g
21.0426,10.2196,14.5078,g
29.114,18.1634,19.0682,g
101.25,24.022,10.965,g
82.0238,33.5661,10.998,g
73.3751,18.7552,11.261,g
73.1913,27.9445,0.7768,g
23.1207,14.0498,22.208,g
131.375,53.1102,4.2249,g
24.0688,16.5052,33.4211,g
23.4507,17.3464,3.393,g
21.5431,16.1505,45.808,g
22.5428,12.7271,12.1643,g
22.4147,22.2679,6.572,g
47.2834,29.8914,18.205,g
21.1657,7.0827,89.7028,g
22.7269,10.0862,8.681,g
50.7843,17.0186,4.89,g
66.0531,47.6012,19.589,g
57.3144,31.6497,29.3674,g
18.6233,12.6685,85.5581,g
54.7437,23.6799,0.267,g
94.8313,49.7996,26.0542,g
29.6088,14.9079,6.737,g
29.3867,18.6769,16.874,g
17.087,10.4196,51.6669,g
45.7794,16.0074,0.6344,g
89.473,32.9432,0.524,g
80.1507,27.6908,0.302,g
62.8881,26.2508,14.193,g
34.6141,18.7451,13.193,g
81.0884,22.4182,3.357,g
21.479,13.6097,25.464,g
29.8905,20.0638,45.781,g
19.1567,10.0289,4.0951,g
69.5005,26.135,7.564,g
30.0509,18.1886,1.293,g
17.0915,10.6401,28.0696,g
38.5173,10.1657,7.331,g
79.9893,20.3632,2.8761,g
26.5432,13.0207,15.15,g
19.0472,7.3919,37.9375,g
158.86,29.3982,0.0103,g
95.1033,34.0783,0.851,g
44.2157,19.8863,9.565,g
21.3947,7.0055,24.7313,g
24.7655,17.8989,5.887,g
76.1177,35.978,1.8785,g
59.975,26.4656,13.157,g
150.978,148.59,55.18,g
81.7977,35.6466,2.985,g
20.7299,15.0309,20.0004,g
37.0123,17.9326,5.207,g
33.7918,24.5442,1.6003,g
20.4837,10.9382,45.65,g
28.9362,10.8234,50.266,g
104.695,40.5938,2.162,g
13.0952,9.7869,65.2818,g
36.1321,13.7532,4.167,g
42.8789,17.0404,6.738,g
36.8034,19.8968,9.87,g
40.1211,15.5597,9.8871,g
17.5568,16.5157,41.4781,g
61.9812,22.6018,3.429,g
46.4638,16.1919,27.1336,g
23.8305,8.5612,9.3104,g
94.5686,26.0261,3.863,g
40.7461,19.4782,16.855,g
30.8639,25.7835,16.5212,g
48.8338,11.2261,3.631,g
40.4385,38.4418,12.9888,g
23.5152,15.669,6.411,g
76.5193,31.7968,7.611,g
12.8285,11.4799,40.354,g
19.7259,17.0208,7.3544,g
16.9261,10.9772,37.753,g
12.7299,11.6462,1.9575,g
38.4181,17.1406,0.393,g
48.454,20.799,4.765,g
21.7555,10.6715,18.3562,g
27.0051,6.6249,29.7506,g
37.8323,21.697,7.033,g
28.9104,15.2102,21.912,g
26.1965,14.1468,28.8208,g
59.963,15.0103,2.592,g
21.0102,12.7452,2.0958,g
78.1818,38.0072,0.796,g
61.1222,30.637,14.3138,g
54.8398,16.8547,0.7037,g
19.8467,19.3818,55.952,g
29.6257,13.2244,29.477,g
18.6578,17.9121,19.426,g
45.605,20.1733,30.557,g
28.9269,10.4897,63.5476,g
29.994,12.9868,5.366,g
20.6588,14.6607,18.3184,g
33.6236,19.5098,21.903,g
29.0234,15.0818,46.187,g
43.8728,19.0744,6.3685,g
36.5256,13.4239,7.4831,g
23.4903,15.6926,0.7529,g
101.123,31.8764,3.415,g
19.4497,7.4429,89.3339,g
47.1071,20.7603,12.885,g
46.164,20.1827,8.801,g
61.5347,33.2967,0.5733,g
36.5246,17.3273,7.543,g
81.4626,30.0263,3.1267,g
113.304,27.5533,3.4161,g
21.185,7.0653,60.588,g
81.5485,44.7793,7.057,g
24.3779,14.5923,2.248,g
30.1845,14.0803,53.8928,g
38.1489,16.3476,7.9897,g
113.421,32.4801,0.837,g
89.668,19.9066,1.189,g
40.6832,17.2742,13.5875,g
21.2971,6.9323,74.355,g
35.5728,11.6778,3.776,g
22.9102,15.7621,25.715,g
53.0002,21.3824,1.103,g
21.8483,12.7848,28.132,g
19.8847,10.9625,24.9395,g
102.077,17.4616,4.3488,g
98.3607,25.1592,2.9063,g
56.8518,19.6101,7.6682,g
19.021,7.4598,14.441,g
45.0159,20.7843,10.558,g
88.5664,45.1884,5.1478,g
59.5126,31.0478,1.5087,g
18.0933,15.3799,82.7585,g
91.9596,25.8895,7.4474,g
33.7977,20.0272,14.0395,g
21.5669,17.6416,45.454,g
36.5926,12.6364,6.7752,g
90.6123,36.4748,4.6584,g
48.3912,18.4805,2.6896,g
13.0447,11.1348,25.658,g
28.1559,14.9064,25.4801,g
31.5005,10.8628,31.413,g
43.3839,29.4361,6.0236,g
12.9131,11.3783,84.6315,g
60.4087,15.2666,2.6457,g
20.9316,15.2379,36.675,g
50.7355,13.8768,25.98,g
134.663,29.5603,1.916,g
45.4177,24.4525,4.526,g
64.1662,20.4815,3.865,g
59.2995,26.4444,11.448,g
72.6459,23.2236,5.284,g
39.558,18.4668,3.443,g
46.2801,16.3144,50.944,g
39.196,15.1294,14.662,g
35.4716,17.892,20.1401,g
52.7965,18.233,2.973,g
37.7815,19.2263,2.705,g
62.4314,20.7422,1.784,g
22.3607,12.3815,23.99,g
34.6492,14.9269,34.9593,g
17.4375,14.6998,17.627,g
32.6845,15.3549,12.3857,g
13.1823,10.6003,13.1938,g
27.4371,11.7539,14.76,g
90.5838,25.593,0.443,g
45.4241,15.3792,7.295,g
58.4263,24.0523,4.377,g
32.4618,22.3051,38.508,g
32.6471,19.03,13.131,g
77.2484,24.1328,5.7357,g
96.8163,31.2378,0.192,g
26.5153,12.6908,0.4206,g
26.4487,13.9988,12.4655,g
98.9042,20.7034,14.5582,g
34.6633,14.7322,6.1287,g
19.527,12.7936,19.2145,g
61.2692,23.2062,12.18,g
19.7551,14.5851,58.335,g
26.4244,16.4187,53.0609,g
28.2181,17.4502,59.7755,g
20.7684,8.9999,74.3421,g
25.9769,12.0758,16.071,g
23.4322,11.943,35.1784,g
28.7628,15.7492,14.3708,g
85.0494,28.5947,4.5512,g
21.8714,6.6133,37.4338,g
12.6464,11.7724,9.0054,g
46.5607,17.0462,81.589,g
90.9129,25.4526,1.116,g
20.9077,6.7751,22.9044,g
27.9041,18.425,15.7771,g
37.0661,18.9517,2.957,g
93.5575,21.1771,5.4461,g
95.1779,31.5735,1.796,g
98.0655,23.4188,0.712,g
32.2999,20.4792,6.4181,g
47.4418,15.8005,9.974,g
52.8238,12.0126,6.278,g
82.8408,25.3962,7.551,g
39.2121,14.6739,0.0872,g
23.4415,14.9202,23.308,g
63.2711,17.3787,7.7662,g
55.9064,21.038,1.324,g
64.1003,25.5615,2.876,g
18.7082,10.0778,37.4141,g
24.4582,15.2562,15.933,g
104.514,43.6324,0.608,g
42.9795,15.9668,10.603,g
13.1179,10.0384,26.688,g
17.1793,11.225,73.221,g
101.085,22.1344,0.0685,g
27.6421,13.9434,11.5031,g
70.9653,20.5648,1.534,g
20.3985,10.6294,32.3189,g
45.985,26.2917,1.926,g
54.8142,22.468,3.8937,g
38.0041,11.0368,14.781,g
67.0121,24.7274,2.123,g
61.9969,14.4244,5.723,g
41.7967,17.4889,17.537,g
40.7958,24.6848,8.075,g
66.9995,31.1183,3.1014,g
25.3556,13.7094,20.0785,g
22.8033,17.1068,48.194,g
35.3166,22.398,78.04,g
20.7115,18.0974,45.0788,g
85.4782,36.4647,1.9366,g
62.5191,24.7736,6.7787,g
91.4389,28.1738,1.088,g
33.6084,20.9286,32.615,g
31.9906,7.412,18.9558,g
24.6743,15.1377,0.373,g
20.4505,12.816,64.629,g
25.161,15.1905,0.624,g
27.8696,17.6775,26.888,g
28.0299,20.3342,2.7746,g
25.1812,13.8566,36.429,g
34.6968,18.8589,10.225,g
13.3847,9.8704,44.34,g
27.4853,20.164,13.981,g
26.2893,19.8336,16.7926,g
63.2871,15.1315,10.81,g
80.7241,24.2144,2.7787,g
19.5683,12.8453,29.1592,g
35.5539,14.6053,13.318,g
37.3152,18.6568,0.952,g
64.8184,32.8868,10.068,g
20.6238,12.7867,4.327,g
27.7187,7.2161,17.488,g
13.0142,11.2036,60.4605,g
74.6238,25.2649,15.92,g
109.043,22.2986,0.658,g
28.7324,14.6792,4.0499,g
97.4511,37.7636,2.3313,g
27.5351,22.5703,14.377,g
88.7747,24.3092,1.8142,g
85.2487,23.2834,9.3662,g
19.4363,9.6894,35.801,g
26.757,17.0444,1.9337,g
26.4928,10.8712,44.224,g
27.6963,12.871,8.7213,g
22.9908,15.2449,37.988,g
65.3016,12.6361,3.509,g
16.7983,11.3269,19.2365,g
45.8695,19.1419,72.971,g
18.405,10.4112,54.28,g
64.3959,14.2694,0.9486,g
27.9799,13.511,3.9151,g
12.367,12.1218,45.2352,g
59.7685,44.6084,5.053,g
86.9843,8.9062,5.4597,g
21.833,12.846,19.3319,g
37.0013,9.2363,3.989,g
25.3774,19.1365,26.6862,g
28.5875,19.2228,25.702,g
17.4165,11.0991,5.525,g
45.5041,17.5155,40.137,g
12.6347,11.7757,73.055,g
43.9609,9.5423,14.238,g
34.7007,18.5968,6.713,g
13.2862,10.6282,60.7289,g
31.4411,25.0631,4.4742,g
26.9695,16.7441,33.261,g
19.1492,9.6685,20.5343,g
40.1618,27.4754,43.788,g
13.2085,10.663,56.222,g
19.8869,12.636,59.4159,g
35.6563,15.8711,4.703,g
29.0353,26.8642,28.926,g
28.7059,12.5979,4.0462,g
36.6165,16.1347,0.727,g
47.2397,19.8187,3.032,g
41.2532,24.1357,7.521,g
52.2488,23.4281,3.926,g
75.4702,27.0136,1.099,g
19.123,7.4602,45.0122,g
22.4411,16.5939,44.78,g
79.1292,26.7273,1.7184,g
33.1605,23.3651,9.8738,g
49.6026,23.2749,5.467,g
38.6754,18.6206,4.437,g
23.8432,20.0915,21.1916,g
81.0934,20.4513,3.772,g
38.2736,17.2842,0.4229,g
27.9593,12.5673,7.1787,g
33.9833,21.3778,7.211,g
39.8388,20.5521,19.3127,g
30.1447,14.2087,1.359,g
110.16,29.4264,1.5291,g
72.3771,24.6175,7.0799,g
76.7176,30.7721,3.3996,g
40.5572,22.2356,38.579,g
19.0034,10.1104,0.58,g
68.3724,29.2316,0.0127,g
33.5169,18.536,10.4802,g
22.3454,10.2552,18.066,g
21.5918,11.1856,36.0879,g
25.4364,22.0404,7.2313,g
58.3845,22.0406,8.6072,g
83.8514,12.662,2.588,g
18.9647,17.7071,1.5377,g
19.786,9.496,5.495,g
57.0031,28.3793,29.8,g
34.4834,18.786,9.317,g
20.4089,11.3508,47.069,g
42.134,18.3822,26.9644,g
23.64,12.9881,46.9385,g
20.5613,15.2792,59.2812,g
47.4276,10.4305,5.442,g
12.8534,11.3489,22.004,g
56.9252,15.7207,11.2562,g
19.4926,11.1475,83.3232,g
42.169,19.9739,5.1421,g
88.4501,21.148,0.762,g
30.7238,26.8029,22.799,g
66.1759,32.9783,0.429,g
62.7922,18.4786,0.368,g
28.0975,18.205,26.735,g
82.2445,25.5172,2.889,g
38.8344,11.4116,8.4716,g
34.9976,10.432,9.4498,g
88.5482,34.2291,1.4057,g
20.89,9.8119,37.2203,g
105.399,18.8615,12.071,g
81.5248,35.3152,4.049,g
33.357,18.8499,15.405,g
28.972,12.7592,10.5327,g
46.2731,20.8327,2.9498,g
31.5911,10.5484,27.1412,g
21.2638,12.3586,10.85,g
109.231,19.0886,4.305,g
34.1079,31.9294,57.0274,g
17.1061,11.2189,0.3185,g
44.1526,15.0774,10.434,g
40.905,26.9542,18.15,g
56.066,18.1029,3.0836,g
86.9585,33.0357,0.296,g
36.8508,19.8903,60.3897,g
25.3624,11.2635,0.964,g
31.4759,22.0192,40.964,g
74.6311,33.7836,28.3058,g
51.2309,16.2157,10.5101,g
95.3181,35.3184,5.0683,g
28.2704,19.3564,11.4878,g
105.498,24.5667,0.965,g
18.3601,12.5485,9.025,g
28.5282,7.7124,21.4331,g
29.9126,15.0223,2.5305,g
40.2136,19.8464,1.5993,g
37.4523,18.9754,13.1409,g
91.5247,18.0323,5.0549,g
167.274,40.9177,14.111,g
47.0642,22.5286,4.411,g
50.2003,22.3679,12.513,g
22.9768,14.9438,2.625,g
61.2341,12.9794,5.7324,g
93.8711,41.0984,3.2,g
73.5502,30.8918,2.0523,g
24.2239,0,90,g
53.6197,17.5723,5.4254,g
24.4714,0,43.301,g
43.6077,15.3298,11.5544,g
24.5455,15.9583,35.1981,g
87.5724,30.8293,5.917,g
54.2229,22.3161,7.4935,g
21.5228,11.9547,4.725,g
63.4156,23.3802,5.719,g
49.0132,18.0986,4.9034,g
75.8726,40.5638,7.21,g
76.6189,22.4543,1.2024,g
50.4384,16.4738,6.013,g
35.5935,25.3124,10.241,g
33.1342,15.7709,22.9622,g
24.3173,14.045,2.0464,g
64.054,22.9365,4.1447,g
23.133,8.7943,12.164,g
20.1959,12.7303,26.193,g
90.3757,22.9848,7.803,g
36.4971,18.596,7.444,g
40.7829,21.4984,2.011,g
18.7599,12.6422,18.587,g
35.7817,24.5512,1.5398,g
39.87,14.241,20.4225,g
20.5155,11.8943,82.7705,g
32.2216,17.854,26.4593,g
29.5501,7.8658,17.6342,g
90.5978,33.2497,8.936,g
23.4801,0,63.095,g
26.497,23.1468,34.7446,g
74.2876,25.8976,7.3272,g
83.0942,27.4695,1.763,g
90.2566,32.1569,1.8578,g
39.7354,17.432,0.256,g
27.5207,16.2717,6.7,g
88.9912,20.9955,1.121,g
26.6961,17.6852,50.74,g
107.602,27.1905,0.715,g
29.5329,6.4357,37.7654,g
32.8666,17.7862,58.601,g
32.2076,15.2769,9.736,g
42.6021,12.401,6.8576,g
81.0136,16.0319,1.364,g
36.5468,21.9981,7.4566,g
45.6044,20.4882,0.963,g
39.2823,24.2288,1.7762,g
19.2566,15.5684,39.924,g
78.2012,23.7459,2.603,g
20.1382,19.4543,17.612,g
52.2667,16.7824,7.085,g
19.9107,9.4678,8.044,g
18.1612,10.5902,8.38,g
18.0731,11.5841,9.6089,g
87.024,27.1425,0.279,g
79.5573,32.6225,1.0618,g
74.6083,21.0485,0.1577,g
28.0462,15.1104,26.6013,g
34.5863,18.9014,22.696,g
50.0677,17.6383,21.887,g
36.7172,23.8754,3.0427,g
66.8153,21.9456,9.1974,g
33.9349,14.5479,8.1657,g
28.7485,9.6862,1.068,g
67.7351,21.1326,2.6774,g
85.6354,36.3469,4.0749,g
115.362,31.6564,0.864,g
31.249,20.8416,22.1785,g
43.964,25.5927,2.9782,g
30.3077,13.9511,31.293,g
98.768,27.7681,1.8306,g
41.989,12.7864,28.063,g
33.4992,22.9809,33.6328,g
85.0351,48.4047,3.181,g
13.3231,10.6018,29.159,g
18.0794,17.1041,15.643,g
28.1841,21.0642,54.1575,g
39.1301,23.5219,63.571,g
69.2844,26.1481,4.6516,g
21.2811,9.7289,23.9828,g
27.7451,6.9264,18.4147,g
28.1121,17.989,56.0863,g
94.861,22.6239,2.0276,g
57.0377,18.2816,2.359,g
19.4513,16.4712,33.419,g
17.4031,11.109,52.56,g
21.1789,6.9623,88.8729,g
102.022,24.3984,1.8933,g
41.7878,13.9759,7.959,g
16.5548,11.2689,14.44,g
20.1997,11.2972,17.3756,g
35.7638,17.5209,60.622,g
29.2898,18.5989,20.232,g
116.678,57.0686,8.6023,g
69.2979,26.8809,9.3234,g
48.0766,11.665,8.621,g
27.1805,7.7076,74.9943,g
16.1088,10.6578,86.3608,g
27.6322,15.5384,0.4686,g
12.9501,11.2418,47.56,g
19.749,16.2083,88.1478,g
37.2511,17.2359,5.975,g
95.3856,21.1808,0.6251,g
41.984,17.7441,7.9241,g
33.7566,17.6119,6.81,g
39.2458,26.2194,51.624,g
16.237,11.2544,48.122,g
92.6569,37.3543,0.212,g
31.3567,9.0167,5.816,g
12.7436,11.6024,39.403,g
88.9941,25.2279,0.3521,g
34.6908,11.2351,10.612,g
40.7367,10.1881,1.394,g
18.437,15.6922,87.3123,g
64.2085,33.2754,13.8747,g
105.033,46.2846,3.9102,g
25.4474,17.2601,16.4371,g
54.606,20.2238,0.8763,g
101.9,45.4713,1.078,g
94.1154,33.5484,3.425,g
30.7503,11.788,54.4208,g
28.2001,11.0639,3.964,g
12.8594,11.4622,66.889,g
81.1521,29.1526,4.248,g
65.5959,21.7916,3.7884,g
27.766,6.9094,36.383,g
21.2386,12.4594,38.8875,g
22.706,10.3376,13.228,g
23.498,9.161,22.447,g
50.1213,16.8076,2.8481,g
71.8,26.9932,8.8913,g
19.1015,7.4717,23.3325,g
25.1972,14.9914,5.161,g
27.265,12.7839,7.9881,g
51.4864,16.5539,7.8974,g
68.2986,29.9533,3.5619,g
57.2739,29.9088,7.8961,g
40.8648,21.6582,0.785,g
44.7687,21.1617,10.7127,g
58.5807,36.5795,6.582,g
32.1014,22.8106,4.977,g
81.0356,31.4194,3.3315,g
20.3725,7.229,8.2645,g
12.8393,11.4287,5.316,g
22.3454,6.5675,11.9354,g
51.8097,20.6343,8.0894,g
51.2908,11.6119,8.644,g
25.7294,18.3896,7.882,g
111.817,34.3484,1.692,g
84.7453,26.8882,5.3995,g
13.1126,10.9804,44.0092,g
40.8865,20.1572,5.544,g
87.3533,27.0798,1.466,g
27.9504,8.4249,60.468,g
30.1648,16.639,7.586,g
29.2222,13.9091,23.553,g
23.697,18.1577,32.725,g
57.113,18.8026,1.299,g
20.8245,15.2367,10.312,g
23.6517,16.7376,10.816,g
22.6779,10.599,0.279,g
51.6256,17.1391,1.8065,g
16.7618,7.1765,18.9207,g
33.5641,17.9922,2.9039,g
96.782,37.3148,0.7623,g
21.2683,11.3159,39.8,g
22.7903,9.9419,5.0165,g
33.2984,13.1378,14.854,g
19.2101,9.7685,26.2377,g
20.5656,10.0671,0.9738,g
78.8048,17.2633,4.2924,g
34.6213,21.7278,10.0478,g
28.4858,9.5755,40.871,g
18.3014,10.5804,13.462,g
41.9039,22.8557,15.7477,g
71.6516,24.2203,4.126,g
67.2833,16.4001,1.291,g
35.1147,17.8008,16.6113,g
27.3639,11.9915,35.37,g
44.089,21.713,13.5997,g
45.2392,16.3478,0.609,g
37.8354,21.0487,13.932,g
25.3754,16.527,47.3012,g
40.9514,16.0836,4.131,g
21.4765,12.0621,36.335,g
25.9722,22.4209,15.733,g
17.8001,10.926,90,g
45.1827,17.8152,15.562,g
68.0548,23.1127,2.3475,g
27.3017,9.517,8.1796,g
13.2257,10.8071,63.4889,g
16.9577,11.2403,49.1001,g
34.5018,31.5869,36.155,g
13.1723,10.8774,47.2691,g
24.0236,15.8415,30.7437,g
77.4396,22.4015,1.2989,g
19.3038,12.9565,18.056,g
44.3696,17.8222,4.7954,g
68.3319,28.4667,23.2244,g
31.685,16.9763,2.198,g
64.9205,28.2735,3.321,g
79.7198,25.455,2.8691,g
67.3675,21.6919,13.062,g
51.472,10.4108,16.7782,g
40.7509,29.0026,20.762,g
81.2634,20.0779,2.447,g
28.1067,13.507,31.39,g
99.9709,41.3621,0.459,g
24.4367,0,19.3086,g
48.3776,23.7405,8.3229,g
78.1465,21.7463,6.181,g
24.5719,12.8338,1.0147,g
21.6685,15.6788,22.365,g
30.0632,22.3774,80.8951,g
65.7719,23.8371,0.555,g
63.0772,28.5331,6.295,g
20.7706,7.0894,19.8866,g
21.0895,11.704,17.201,g
35.3566,13.6785,0.2316,g
29.9967,25.4047,16.23,g
34.7572,12.3778,18.3397,g
21.1916,16.5081,20.613,g
39.5479,21.6209,23.6586,g
22.0463,16.7734,42.592,g
88.9487,22.009,1.388,g
19.2995,10.6247,37.2878,g
27.0368,9.9898,20.8434,g
31.2072,27.5033,5.8754,g
79.8173,17.6495,3.144,g
32.2731,12.8275,14.4105,g
81.4857,36.6442,2.1539,g
84.5223,18.4669,0.794,g
23.0372,20.1236,82.5069,g
21.8049,9.0505,60.775,g
26.5659,9.3013,5.6489,g
31.0864,18.5673,32.0528,g
42.0233,28.6937,16.0801,g
25.9452,15.7109,24.248,g
36.8834,12.123,1.1687,g
43.7671,29.7969,27.622,g
56.4815,34.5541,1.129,g
12.5027,11.9627,39.702,g
21.0971,8.621,5.361,g
17.5606,10.8413,16.7345,g
53.1406,19.0322,2.7357,g
21.3467,10.2704,51.857,g
18.7287,10.3512,46.959,g
53.1682,24.1071,13.4803,g
52.2552,26.5603,0.282,g
73.7609,26.38,1.574,g
96.2951,37.594,2.399,g
23.8746,10.1047,45.6526,g
85.9685,46.078,4.561,g
23.5348,15.0164,5.8248,g
77.9433,29.7856,5.9725,g
22.8438,13.2898,61.7921,g
46.9829,20.9474,30.186,g
35.057,22.7916,46.912,g
37.5265,21.7254,7.3742,g
18.752,10.3507,34.485,g
28.1079,11.0454,14.948,g
18.3336,7.463,13.7506,g
37.7881,27.329,7.342,g
20.8487,7.134,0.0546,g
31.3874,10.1213,53.3396,g
