@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
21.8249,33.902,g
85.895,4.147,g
19.1996,70.736,g
20.0115,44.067,g
86.291,1.581,g
84.5887,3.6433,g
41.2575,2.555,g
44.7114,2.715,g
66.8895,11.3951,g
53.8621,16.64,g
94.0405,2.148,g
23.2631,4.1919,g
89.9213,8.3626,g
63.7042,4.6486,g
161.278,5.6891,g
44.8892,15.1543,g
20.9063,42.3501,g
33.4997,24.9095,g
41.6134,18.278,g
53.0154,2.8825,g
22.3115,13.895,g
27.6178,69.004,g
88.1057,5.5776,g
34.5605,6.123,g
18.6247,35.4935,g
41.4947,5.0887,g
22.996,9.5881,g
52.6825,2.3692,g
21.6617,37.428,g
27.0631,59.5071,g
101.142,3.0978,g
25.2454,32.442,g
18.299,45.2655,g
25.142,62.969,g
121.021,1.112,g
79.3412,1.5576,g
87.2749,4.4023,g
24.5394,10.0304,g
58.6959,2.2573,g
19.7805,5.225,g
60.8999,0.072,g
19.6803,67.183,g
41.151,1.6001,g
79.2893,0.514,g
52.2513,0.4811,g
23.3221,58.039,g
33.7126,25.544,g
23.4331,5.584,g
26.1183,73.12,g
26.3059,51.496,g
36.8412,70.6744,g
30.4324,6.71,g
25.712,50.8703,g
48.0627,17.388,g
19.1023,55.833,g
26.4957,57.543,g
67.4161,7.4092,g
31.0964,18.7547,g
57.682,5.272,g
31.5685,40.0088,g
43.3156,2.0615,g
44.5834,16.8631,g
35.3852,7.802,g
26.074,2.4234,g
42.7816,12.88,g
58.8813,6.402,g
55.6748,4.6566,g
87.5301,0.0204,g
28.2159,33.437,g
23.7486,41.11,g
20.532,37.6012,g
48.1898,2.971,g
78.9104,2.556,g
27.1715,1.61,g
32.9178,7.387,g
35.7062,0.762,g
20.8527,85.4703,g
26.2348,14.1872,g
16.7571,71.177,g
53.1157,2.73,g
35.3685,6.862,g
71.8916,4.088,g
33.0715,11.083,g
17.9289,79.598,g
43.1787,15.4188,g
71.4229,7.078,g
87.7575,1.2098,g
26.3494,43.723,g
25.6508,64.2235,g
12.9432,89.7459,g
98.2129,4.1168,g
19.5513,9.757,g
66.9964,3.197,g
104.604,4.314,g
47.0181,5.59,g
33.7304,10.213,g
81.805,3.38,g
20.5279,63.637,g
27.699,36.5252,g
45.4644,4.5248,g
78.3975,0.2485,g
25.1224,5.0428,g
21.1752,60.3018,g
29.9867,2.593,g
56.0543,6.696,g
20.6376,46.992,g
57.4269,9.716,g
117.306,0.0969,g
49.63,27.672,g
12.968,55.5492,g
18.3345,40.824,g
13.582,71.5811,g
50.9163,1.603,g
23.4842,6.0191,g
59.489,1.534,g
54.4918,1.705,g
65.1705,6.976,g
25.3765,9.172,g
24.7319,12.2473,g
39.2142,2.53,g
94.0577,1.498,g
28.7776,30.035,g
93.4082,1.7356,g
19.2002,8.542,g
22.8368,66.247,g
71.7146,6.282,g
89.0364,3.585,g
21.0425,15.654,g
53.0029,0.107,g
35.8412,9.1922,g
23.5828,9.3069,g
88.4059,3.617,g
25.9887,15.89,g
13.1053,10.381,g
52.7704,0.249,g
18.9013,0.3038,g
20.2913,68.446,g
84.7379,6.3777,g
26.4583,3.3458,g
38.8512,2.1568,g
23.1479,2.393,g
37.1788,11.6695,g
95.2356,5.01,g
58.1422,1.5315,g
21.1241,11.1686,g
23.8026,20.3915,g
18.8636,0.5504,g
21.6235,2.215,g
25.6828,56.894,g
41.116,7.629,g
22.1356,17.0656,g
32.923,29.936,g
48.0873,18.8033,g
28.867,10.8057,g
119.161,3.634,g
19.9257,49.8459,g
37.3147,53.5987,g
23.5033,46.72,g
27.6736,11.875,g
57.0253,1.367,g
35.0623,6.546,g
15.6525,27.221,g
22.0089,60.2891,g
20.3476,63.632,g
37.022,17.8611,g
34.3489,8.3993,g
21.9503,18.12,g
18.9447,54.0587,g
27.2564,1.7427,g
19.1651,74.952,g
27.7252,12.665,g
38.2454,21.897,g
24.6165,15.114,g
38.9695,15.3354,g
81.3469,0.582,g
13.3685,33.8055,g
50.819,1.6694,g
22.4777,11.1527,g
70.1449,5.0238,g
38.428,11.2076,g
25.4553,19.0188,g
87.306,1.3293,g
12.9733,12.1984,g
77.5931,2.2272,g
67.9099,3.44,g
28.3143,10.678,g
70.2654,4.043,g
24.536,21.592,g
30.4306,0.5273,g
22.6241,5.6815,g
20.7751,28.623,g
18.1675,34.9363,g
16.5471,55.8503,g
16.7429,68.6733,g
31.0586,11.7643,g
32.7377,15.842,g
19.1111,61.988,g
48.6388,0.204,g
28.1919,80.2551,g
46.1928,2.76,g
28.5956,5.359,g
72.5221,0.386,g
79.8079,1.1324,g
30.411,51.112,g
45.2957,8.201,g
51.5943,10.02,g
38.9507,2.2136,g
100.012,3.081,g
24.2215,0.075,g
12.9604,28.2782,g
25.1793,48.4993,g
77.2563,1.922,g
40.912,14.608,g
31.9795,13.4176,g
26.9279,3.3499,g
19.6767,53.718,g
50.321,7.3695,g
58.7256,3.973,g
22.4568,46.9182,g
77.8915,2.1148,g
26.24,9.256,g
89.8985,6.8413,g
86.9004,1.2007,g
56.8961,1.38,g
20.8833,17.9992,g
77.0826,5.0251,g
12.6838,78.178,g
20.0971,19.4135,g
21.4458,34.2026,g
50.7769,3.9303,g
24.4626,5.044,g
34.3113,23.351,g
52.0331,0.8496,g
56.428,30.919,g
24.7632,30.8085,g
23.0644,24.204,g
51.3155,8.8813,g
51.6397,1.5888,g
21.5605,80.8843,g
24.3625,40.6717,g
13.1349,88.5222,g
53.8971,2.001,g
45.5948,3.5716,g
50.0133,0.591,g
23.9001,1.9963,g
19.5221,64.323,g
28.7041,33.5885,g
47.1363,12.504,g
36.7334,21.5907,g
13.002,62.424,g
77.0039,0.3649,g
43.7187,11.6246,g
13.2921,61.0007,g
29.1413,13.171,g
69.0975,1.7409,g
31.0527,15.591,g
56.6568,4.233,g
92.6912,0.019,g
20.2643,12.4856,g
88.3353,23.4767,g
27.8336,77.952,g
29.484,9.272,g
21.4086,35.187,g
28.443,9.0922,g
77.481,1.751,g
74.1171,11.6548,g
46.1956,0.305,g
32.1521,13.6027,g
47.0143,14.353,g
31.068,32.959,g
40.9913,13.4983,g
29.2258,44.9555,g
79.1032,8.208,g
34.7458,1.7171,g
80.271,2.956,g
44.6018,2.399,g
70.8411,4.763,g
52.1073,3.056,g
22.1023,79.998,g
26.5592,16.044,g
31.3156,0.534,g
68.0828,3.9174,g
105.958,3.726,g
40.5701,8.5051,g
19.2264,14.45,g
37.5611,19.7833,g
33.107,10.136,g
50.3586,2.068,g
85.0908,0.4645,g
50.9972,1.139,g
39.5082,1.6435,g
17.2849,42.016,g
32.0521,70.3212,g
111.151,1.2138,g
38.8617,3.906,g
46.198,4.529,g
94.9356,2.649,g
37.593,1.2879,g
19.4525,4.6487,g
18.14,53.2443,g
68.0663,10.4946,g
74.8828,3.27,g
27.9907,66.9996,g
102.9,5.0421,g
20.9328,83.6972,g
58.5931,0.6526,g
57.732,1.333,g
39.7087,39.1323,g
12.6919,76.277,g
50.5449,9.854,g
64.7847,22.163,g
69.4801,0.9791,g
41.2321,6.63,g
95.9509,3.7874,g
102.576,0.1569,g
83.3838,2.671,g
96.4872,10.213,g
90.6992,7.369,g
20.0044,59.473,g
19.6336,32.2376,g
18.8209,51.214,g
29.4914,3.249,g
59.7172,1.706,g
19.0315,58.852,g
29.5728,28.8051,g
27.1802,50.664,g
42.5751,11.3585,g
17.725,73.787,g
80.4985,6.046,g
13.2754,16.91,g
92.3287,1.5216,g
21.1285,52.67,g
12.9851,79.334,g
33.1849,4.632,g
125.302,1.663,g
32.9955,0.465,g
20.2473,27.111,g
20.8892,13.3845,g
12.566,55.0063,g
24.1099,4.4326,g
76.1742,5.2872,g
36.7509,39.6251,g
39.1753,12.887,g
28.7751,8.6513,g
15.6818,25.156,g
33.5414,9.224,g
25.1368,19.017,g
33.4604,3.66,g
31.6734,28.296,g
37.1425,6.2878,g
24.978,52.3631,g
20.4756,68.1257,g
21.7282,6.4748,g
27.435,21.0606,g
60.7813,66.0307,g
12.8457,78.0798,g
36.3999,1.711,g
20.9635,40.2935,g
83.2569,0.347,g
42.0569,3.419,g
32.7808,12.7713,g
17.2445,25.805,g
37.0967,4.145,g
37.7947,20.555,g
30.9685,14.754,g
104.763,0.151,g
63.4209,0.782,g
12.9524,25.3233,g
25.5788,40.679,g
73.7622,17.123,g
28.4509,9.2887,g
75.5011,1.1556,g
12.9767,63.4499,g
59.4233,10.973,g
21.6155,32.8759,g
17.1942,64.1895,g
47.7879,8.5086,g
29.9323,8.897,g
49.6571,9.1405,g
17.9508,34.256,g
18.649,43.5269,g
24.8455,0.0002,g
29.0609,34.427,g
156.301,4.1613,g
48.8413,7.282,g
80.9042,1.267,g
23.6483,3.991,g
13.3386,52.3517,g
28.7928,86.9663,g
27.8673,21.151,g
31.4288,5.278,g
72.173,4.71,g
24.5103,14.1769,g
60.0379,4.4858,g
52.1461,3.901,g
21.9338,18.299,g
22.1866,74.228,g
34.9637,8.146,g
25.4768,5.854,g
25.1366,42.499,g
37.1411,11.7059,g
20.4916,23.468,g
95.5716,0.239,g
33.1065,4.0681,g
20.2305,9.4872,g
62.4718,6.668,g
90.5566,1.9149,g
33.8598,8.9398,g
25.8767,27.242,g
34.4321,80.2965,g
38.8511,2.089,g
17.1349,8.1236,g
34.5219,25.801,g
22.4846,78.7388,g
45.7164,20.0713,g
45.9832,15.1333,g
103.088,1.171,g
51.1226,3.888,g
20.5693,13.8912,g
44.2941,47.561,g
27.254,3.7435,g
26.5768,17.599,g
18.9556,59.64,g
27.5481,3.686,g
76.58,5.9878,g
76.3259,3.6015,g
95.271,2.211,g
31.9613,20.144,g
39.9975,13.039,g
29.4605,5.9093,g
28.2476,9.5917,g
56.6694,16.9157,g
18.7087,73.163,g
42.6872,3.732,g
57.1477,7.966,g
75.8366,0.2581,g
20.1725,11.081,g
31.0261,5.614,g
110.815,1.7722,g
70.6035,8.2868,g
35.6138,13.759,g
65.9566,4.151,g
27.1759,15.737,g
21.0242,47.2668,g
36.4708,17.3992,g
93.6809,4.961,g
22.9579,17.6252,g
62.1595,6.3446,g
57.0949,24.826,g
29.2513,20.13,g
40.4373,10.995,g
28.4342,19.601,g
38.7822,5.733,g
80.5656,0.3452,g
90.6632,18.453,g
131.487,2.915,g
49.1157,2.2065,g
42.5405,7.963,g
26.8316,71.3012,g
22.7291,42.229,g
98.4893,4.909,g
81.6495,8.6194,g
28.5822,25.8715,g
77.6046,3.821,g
20.8068,83.9952,g
25.0807,61.1859,g
22.2351,0.427,g
34.0231,8.265,g
38.869,3.008,g
110.37,1.492,g
26.0623,33.861,g
12.7416,75.493,g
89.3906,2.6602,g
29.0889,1.544,g
62.4421,0.7239,g
34.4273,17.991,g
25.2772,12.2953,g
91.9847,4.536,g
71.2022,3.0778,g
78.6836,1.732,g
134.005,8.5734,g
21.1472,45.607,g
35.4147,10.524,g
23.9864,0.792,g
32.5109,18.142,g
100.799,1.747,g
46.0164,19.5224,g
64.8668,14.2272,g
44.3624,34.3207,g
20.3555,39.7307,g
30.3139,30.757,g
50.9035,8.5367,g
18.8495,65.3027,g
75.3209,2.001,g
22.1635,26.5822,g
79.8595,1.827,g
18.2804,47.0022,g
29.3411,30.2038,g
24.2378,5.6286,g
75.9173,4.434,g
18.7258,21.0697,g
80.0806,1.8161,g
35.9582,8.0679,g
41.7961,55.6702,g
21.77,12.204,g
24.8648,21.252,g
36.6156,3.125,g
31.4334,1.509,g
20.4275,79.73,g
13.0703,15.8005,g
24.6124,4.646,g
23.2875,10.2651,g
27.6894,87.6204,g
55.79,7.064,g
33.1758,16.4238,g
90.9844,1.811,g
25.22,51.835,g
12.7634,65.0592,g
24.5151,51.3098,g
24.8255,18.5575,g
24.8791,3.389,g
75.9422,2.872,g
76.147,3.1904,g
65.2283,5.781,g
48.6724,2.125,g
28.8631,6.624,g
43.3248,11.13,g
20.9043,9.432,g
24.0413,87.1172,g
33.1281,10.224,g
18.4698,13.323,g
19.9716,12.992,g
30.5026,27.9829,g
31.7445,34.123,g
43.9,4.9347,g
28.7944,8.3285,g
32.6997,20.449,g
22.1817,26.4744,g
17.0923,29.5538,g
12.7274,5.9251,g
77.3134,5.8814,g
17.976,52.227,g
37.9952,1.156,g
33.1611,5.6594,g
20.0581,15.156,g
20.1333,72.8171,g
75.5657,4.9959,g
43.8878,1.137,g
22.0364,40.5939,g
53.6356,5.4268,g
60.5815,6.0049,g
24.15,14.386,g
32.3195,42.879,g
69.4357,4.053,g
52.8537,0.2426,g
37.6241,5.8992,g
19.2536,0.7264,g
22.1103,14.836,g
25.4933,43.687,g
52.7202,11.7646,g
12.6275,37.228,g
39.4622,14.006,g
18.5336,42.452,g
115.093,5.487,g
28.8411,15.814,g
15.1639,41.3022,g
73.9743,8.09,g
20.0406,40.244,g
102.169,3.2589,g
18.1526,22.464,g
80.5436,1.032,g
24.0598,15.4535,g
28.0184,3.306,g
50.936,17.4184,g
18.7408,73.6127,g
19.6436,15.4011,g
26.6924,21.638,g
35.5176,4.565,g
45.6353,6.005,g
16.8779,12.7782,g
18.9091,25.048,g
21.4858,3.3258,g
65.7162,0.187,g
72.3238,10.7066,g
71.1038,1.4405,g
23.0358,36.722,g
24.2138,3.387,g
13.0071,78.917,g
33.2966,34.7693,g
27.5457,16.7712,g
61.7854,0.2111,g
36.2607,17.205,g
38.1364,10.124,g
16.9161,4.058,g
21.7131,25.071,g
21.2858,50.0471,g
19.4661,14.3006,g
46.9362,7.463,g
27.5202,14.777,g
32.6557,21.475,g
17.4484,65.7296,g
13.3106,7.035,g
47.6273,3.903,g
13.8233,15.822,g
49.9684,16.288,g
94.2778,3.203,g
26.5324,15.9742,g
52.7057,2.228,g
23.2129,5.932,g
54.1577,1.296,g
29.2277,17.3452,g
122.948,8.35,g
51.9744,7.673,g
97.9746,2.449,g
39.5884,17.9289,g
84.6226,1.7962,g
122.173,2.9702,g
39.5886,14.1753,g
25.7564,46.4008,g
38.726,2.507,g
27.6461,4.9577,g
48.1845,13.072,g
17.3904,10.908,g
26.4601,38.543,g
23.4223,18.1523,g
54.5887,1.893,g
20.1174,20.1518,g
30.1359,7.675,g
48.2843,2.228,g
28.7588,18.917,g
81.6199,1.821,g
20.7112,21.7911,g
28.7802,21.3396,g
43.6408,69.045,g
24.9637,3.412,g
81.2271,1.893,g
13.4055,49.667,g
26.9946,5.7653,g
46.7975,0.372,g
20.0062,72.9346,g
47.1009,1.477,g
93.7259,18.6002,g
24.97,5.3656,g
86.0885,4.158,g
30.3428,42.6194,g
79.7275,7.103,g
20.8139,9.508,g
19.1572,41.337,g
95.4476,0.601,g
21.491,70.1989,g
49.6847,1.3506,g
110.097,5.346,g
78.8852,2.6813,g
12.3403,7.271,g
18.1898,2.5785,g
22.6334,5.8519,g
19.3382,40.7067,g
24.2769,12.8676,g
17.1244,11.2213,g
89.3694,0.022,g
23.0121,32.861,g
88.5796,7.9233,g
32.174,5.0804,g
34.5344,9.6722,g
63.7425,18.0086,g
43.3949,5.069,g
52.8741,2.7843,g
30.0623,32.1731,g
87.1305,3.0206,g
38.5211,2.0933,g
38.2274,45.8891,g
91.4256,2.158,g
26.6852,1.048,g
18.4188,4.5866,g
77.0229,4.1493,g
65.9081,17.3988,g
24.7717,1.094,g
25.9153,42.9788,g
23.1456,60.5205,g
22.7928,8.78,g
42.5871,18.593,g
29.1046,0.0578,g
16.9503,69.1045,g
28.5828,3.05,g
41.7005,22.7226,g
22.4171,1.3357,g
64.0316,4.13,g
49.9507,0.4481,g
32.7716,27.3093,g
74.4411,5.3512,g
25.7412,17.059,g
26.2364,34.849,g
73.8427,9.4318,g
34.7766,15.0744,g
58.3282,3.8333,g
27.2841,11.6482,g
17.9634,37.525,g
17.4943,38.527,g
29.4141,2.642,g
33.1171,17.3965,g
22.2045,0.3559,g
24.048,10.666,g
19.2454,15.623,g
37.6576,0.4443,g
18.6799,8.3449,g
61.8765,1.5361,g
28.7571,51.789,g
148.32,27.1274,g
22.3675,29.254,g
67.1503,2.0821,g
66.1838,13.107,g
62.4082,6.2553,g
31.6831,65.85,g
38.4932,4.217,g
35.7476,13.9774,g
32.6585,6.5984,g
21.0639,50.0938,g
60.8587,0.7451,g
93.3691,18.761,g
44.7031,4.2607,g
22.2019,20.202,g
22.3934,47.2156,g
21.3719,10.636,g
34.9509,19.885,g
18.7575,24.632,g
26.2082,61.722,g
77.4226,3.438,g
55.6762,4.2001,g
23.5281,24.368,g
72.4457,1.092,g
57.2615,2.0734,g
43.2081,3.4828,g
12.96,63.541,g
72.1161,15.2695,g
13.4134,4.157,g
19.541,16.6934,g
37.2728,18.1987,g
29.6915,11.1156,g
34.5908,2.433,g
52.4436,3.3763,g
87.3349,0.7025,g
38.9617,1.5978,g
26.3148,13.776,g
45.3424,5.028,g
64.0218,3.96,g
20.553,75.842,g
27.4852,6.422,g
25.8254,9.273,g
30.6718,27.715,g
82.5295,2.176,g
35.4643,20.5649,g
75.9663,2.993,g
96.7193,2.0169,g
22.5817,43.4134,g
18.3173,26.241,g
62.3485,1.783,g
73.3377,1.0184,g
51.0934,1.8071,g
33.4245,62.169,g
69.8372,0.001,g
24.0631,11.6251,g
50.4857,8.648,g
98.0186,7.011,g
43.287,8.3733,g
33.3046,28.9934,g
66.4672,0.106,g
56.6734,7.2332,g
133.596,74.6605,g
97.2271,1.194,g
51.0625,4.629,g
15.8465,48.699,g
106.087,2.801,g
35.6588,82.3558,g
26.7604,23.959,g
40.8191,9.6533,g
78.1631,7.741,g
16.5612,38.001,g
18.3027,17.005,g
21.0807,9.294,g
59.1733,1.806,g
27.6918,2.0797,g
38.6092,0.4442,g
42.027,4.897,g
21.1504,22.674,g
16.5314,60.649,g
35.8815,12.4385,g
25.2587,10.78,g
30.5265,65.9587,g
37.5974,13.599,g
53.9881,5.2981,g
13.0301,35.096,g
28.1749,22.765,g
67.7679,5.381,g
48.2002,26.8176,g
81.1205,2.296,g
14.3875,20.35,g
107.246,2.5599,g
38.7378,7.3257,g
25.4947,84.7935,g
55.2926,4.5618,g
23.856,20.7251,g
90.3223,3.7332,g
37.9172,27.494,g
17.0101,34.507,g
102.698,5.5948,g
24.3793,5.4222,g
18.8644,34.4181,g
26.7063,17.71,g
28.2679,11.754,g
28.906,21.497,g
93.4163,29.8807,g
30.3146,17.1453,g
20.2089,24.451,g
67.0729,7.7098,g
27.0469,20.818,g
56.0558,15.3725,g
87.3797,0.9488,g
31.6768,0.1453,g
20.8079,66.158,g
32.9748,16.2389,g
80.0086,1.454,g
21.2362,30.5302,g
77.8804,2.4966,g
16.5728,88.0664,g
63.5666,5.9768,g
37.7991,16.353,g
30.359,1.4484,g
21.3579,65.052,g
42.8086,7.0622,g
13.0775,83.5804,g
22.1272,1.577,g
47.5445,10.21,g
31.3502,18.427,g
32.087,0.2595,g
87.1478,2.152,g
83.0419,4.5497,g
40.4564,18.698,g
25.3603,19.1921,g
31.3912,5.4551,g
21.6071,88.9063,g
46.3207,1.962,g
56.0798,3.3089,g
92.6832,4.663,g
42.2218,4.972,g
57.9726,0.023,g
42.6463,5.392,g
65.2483,7.5304,g
23.9315,7.943,g
49.1764,0.7988,g
104.202,1.7621,g
61.3563,3.776,g
20.2971,3.637,g
29.4758,33.685,g
58.7014,10.117,g
82.4143,3.573,g
20.0049,18.6497,g
19.9394,31.0284,g
44.1068,2.7663,g
13.0438,67.4915,g
71.5129,9.2116,g
29.0851,16.727,g
54.6799,6.2941,g
80.7503,5.239,g
19.1601,6.2697,g
20.0133,3.443,g
21.9771,42.9804,g
29.477,78.0997,g
37.0597,3.6658,g
13.0419,23.3048,g
82.4072,0.3565,g
78.4001,6.463,g
82.3948,0.509,g
23.0076,62.1533,g
19.828,80.558,g
32.8659,3.565,g
24.2934,34.356,g
52.5503,13.0019,g
34.912,5.485,g
43.1231,10.922,g
49.8255,14.911,g
42.3739,7.1396,g
31.3615,0.094,g
103.704,3.809,g
26.3101,14.572,g
29.6151,41.9658,g
45.9965,9.911,g
34.6275,1.67,g
34.5402,12.336,g
29.1467,17.9541,g
61.9301,13.4953,g
37.3888,7.276,g
25.4589,14.963,g
17.5129,67.2725,g
37.1534,11.785,g
20.778,87.7875,g
20.0294,28.298,g
57.482,4.9204,g
47.9828,7.3372,g
61.5799,6.494,g
15.4479,5.4134,g
18.079,88.9075,g
55.1646,1.7086,g
30.9514,35.915,g
17.7902,46.2304,g
83.534,22.571,g
39.7844,3.374,g
26.8655,49.7552,g
62.2522,3.375,g
110.365,0.324,g
25.5694,9.7343,g
25.7582,29.836,g
84.6951,2.2374,g
53.8028,5.2892,g
26.1952,2.396,g
25.9034,34.0048,g
70.93,2.062,g
64.3483,14.2235,g
21.5452,21.2129,g
72.6123,6.3019,g
27.8833,32.071,g
75.2453,11.2356,g
65.7726,3.8848,g
21.5636,48.1799,g
109.193,2.694,g
79.5783,0.6007,g
20.9784,52.3856,g
27.9656,26.17,g
41.0314,2.6397,g
99.7911,4.3725,g
57.0682,3.016,g
26.2117,0.9552,g
35.3809,8.4671,g
23.719,66.36,g
23.4616,80.8486,g
28.2481,5.219,g
50.5395,8.5216,g
51.0232,17.353,g
65.9154,3.5743,g
79.5431,3.7844,g
18.1863,0.4967,g
21.9144,22.162,g
22.8714,51.324,g
19.1447,24.6315,g
36.7882,33.1019,g
51.0942,11.6,g
31.9332,49.979,g
32.676,8.327,g
30.5089,6.33,g
19.4673,24.663,g
66.8138,2.4879,g
61.6932,9.209,g
29.3567,7.9947,g
12.9691,32.816,g
33.9152,5.7317,g
20.0862,79.6084,g
18.4027,9.228,g
40.4156,0.8645,g
109.433,4.4983,g
21.7375,8.734,g
17.5567,20.564,g
202.93,5.3398,g
80.3253,21.5092,g
24.7808,10.7326,g
33.5495,37.48,g
26.5002,66.68,g
38.7514,13.5898,g
32.2149,2.9064,g
22.4632,16.2131,g
91.734,2.652,g
31.3659,64.397,g
18.7041,58.3452,g
27.975,10.1631,g
43.4412,4.149,g
48.5199,14.583,g
56.3236,0.189,g
29.5497,9.969,g
41.67,4.758,g
27.3516,3.4856,g
80.3659,0.0753,g
16.9771,12.4336,g
22.6483,0,g
50.42,4.294,g
33.3534,12.8374,g
77.8674,2.451,g
33.5,6.972,g
12.6315,13.857,g
17.9301,83.2347,g
46.3799,5.6712,g
34.2343,3.003,g
80.1168,3.4486,g
17.4019,32.9032,g
43.8485,9.1753,g
77.8954,5.47,g
98.1422,3.917,g
12.6834,53.022,g
25.4837,25.723,g
23.9965,25.4216,g
78.9361,1.3658,g
22.0627,12.0409,g
18.1825,63.7141,g
20.8214,3.8562,g
42.2517,1.924,g
75.3837,10.522,g
45.6732,0.762,g
32.112,31.5112,g
26.6236,5.2526,g
67.8471,0.8502,g
24.313,7.161,g
81.823,12.441,g
58.9667,11.591,g
36.2456,3.111,g
92.3969,2.9756,g
67.414,2.6347,g
19.9306,28.38,g
19.4348,60.218,g
86.2677,2.42,g
20.3097,33.547,g
13.0738,23.504,g
17.583,48.9365,g
22.2305,24.114,g
22.1532,7.5449,g
57.0159,3.351,g
74.6747,2.829,g
60.2595,11.0144,g
68.0871,24.096,g
23.9911,4.869,g
24.3798,46.6564,g
28.6277,76.584,g
30.7607,2.423,g
27.2369,13.341,g
20.2173,49.5995,g
30.9203,5.861,g
45.0049,9.235,g
23.919,27.0943,g
34.0197,0.4852,g
74.5253,10.152,g
19.3309,13.369,g
26.8817,7.9798,g
36.2401,79.392,g
13.2703,42.1949,g
18.5099,71.9926,g
58.2087,2.861,g
18.5415,10.326,g
44.8409,1.0638,g
27.7722,7.2,g
27.0596,37.992,g
80.8379,5.0145,g
68.701,6.285,g
59.8461,3.465,g
20.1645,40.5831,g
16.5452,15.491,g
17.1847,54.1674,g
32.7696,16.6887,g
105.392,3.107,g
95.4803,3.0836,g
39.6726,7.553,g
36.5729,2.354,g
27.0734,1.2713,g
52.9059,0.744,g
41,11.4501,g
21.445,16.629,g
51.7149,3.726,g
34.2298,14.5626,g
20.2727,53.508,g
114.586,8.2676,g
82.2195,0.7194,g
35.6382,14.224,g
20.6882,14.885,g
112.59,27.068,g
32.5654,6.423,g
36.5765,7.1362,g
84.824,0.919,g
62.5328,6.188,g
61.9695,5.947,g
73.813,5.7286,g
60.5854,1.557,g
12.8319,75.204,g
73.7153,8.705,g
25.2097,50.2398,g
22.5329,35.6211,g
41.2762,8.699,g
24.383,22.4899,g
117.985,2.2668,g
40.077,6.9394,g
12.4914,33.158,g
40.3242,1.682,g
12.9954,29.77,g
13.1518,2.463,g
77.6825,10.3002,g
48.1296,0.688,g
28.8237,85.2559,g
20.298,58.441,g
25.1916,5.636,g
22.0733,52.6161,g
37.2101,9.381,g
