@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
12.5215,59.206,g
51.6081,0.391,g
73.9821,12.632,g
32.4023,17.5095,g
66.6981,8.269,g
104.297,0.0253,g
18.1854,33.034,g
13.1882,69.277,g
38.609,10.9353,g
21.691,40.2519,g
30.3063,66.01,g
53.1732,13.029,g
49.1229,30.43,g
77.7029,8.624,g
26.8174,88.2338,g
30.1299,14.4261,g
27.8575,9.754,g
60.8494,0.294,g
20.7835,64.912,g
46.2076,1.516,g
22.231,25.929,g
90.3339,2.816,g
106.671,11.7482,g
28.5512,2.4627,g
66.8274,7.5468,g
34.3277,16.762,g
34.5555,8.284,g
19.1333,33.7292,g
52.5731,10.364,g
38.6516,41.605,g
21.434,10.066,g
31.1459,62.781,g
48.5758,3.4252,g
46.9391,0.8525,g
38.2553,1.2447,g
93.9291,0.034,g
12.5018,23.711,g
21.111,39.389,g
55.7912,2.106,g
58.4314,5.406,g
21.6549,53.7691,g
40.3914,1.0037,g
30.7094,3.388,g
25.3374,6.733,g
104.692,10.285,g
31.9317,3.7064,g
94.7727,2.012,g
20.8003,63.5975,g
93.1434,13.1944,g
30.2844,3.1825,g
102.416,7.5904,g
79.1086,0.552,g
101.578,22.201,g
30.2588,8.936,g
37.5889,16.405,g
81.2204,5.123,g
81.4662,4.047,g
39.3022,1.1935,g
28.9433,6.62,g
22.9515,22.4192,g
80.4473,1.385,g
64.3268,0.216,g
54.8481,12.3916,g
19.8174,81.2154,g
80.2771,5.913,g
13.4325,67.16,g
25.3347,41.911,g
47.3193,5.2636,g
51.8247,0.593,g
21.6691,8.891,g
72.9495,0.0857,g
27.6407,8.536,g
51.6448,1.7337,g
40.9888,0.5826,g
89.6287,4.319,g
25.0126,80.2307,g
60.0081,16.397,g
23.0777,17.559,g
38.6204,5.8671,g
94.2885,1.4735,g
42.9062,7.357,g
272.063,62.3504,g
13.1179,10.313,g
33.9582,4.042,g
26.5259,28.938,g
49.4461,6.4861,g
30.5814,55.5217,g
28.2671,26.8293,g
20.4427,11.756,g
52.4876,9.4384,g
102.24,1.554,g
88.5788,4.6221,g
12.7778,80.0492,g
35.8038,29.837,g
78.3277,0.691,g
18.9665,25.1342,g
58.8496,4.4572,g
13.3691,78.021,g
31.276,18.7509,g
12.8,12.23,g
37.7449,18.879,g
103.257,7.91,g
18.5607,56.146,g
19.2398,47.0555,g
18.6165,20.523,g
90.8675,3.5131,g
48.8922,2.0888,g
22.9119,3.104,g
76.7162,2.292,g
28.2718,6.076,g
49.4783,11.9037,g
26.2853,0.3841,g
53.5601,4.9638,g
47.2013,18.8968,g
63.603,22.426,g
91.6774,3.4717,g
17.6569,19.9398,g
33.2471,87.3749,g
29.5519,6.6996,g
30.1452,31.5548,g
33.4458,27.0291,g
68.3934,7.9012,g
35.4667,1.048,g
36.2174,3.713,g
107.597,3.503,g
30.1039,14.6972,g
55.8974,10.241,g
23.1066,11.2044,g
142.563,0.8956,g
26.9276,40.449,g
21.0039,16.0043,g
92.4111,2.217,g
22.0678,35.542,g
57.9816,9.023,g
21.283,10.167,g
37.0231,7.418,g
13.0804,47.048,g
21.5363,24.0767,g
20.5128,21.6049,g
105.135,1.5862,g
92.7187,49.689,g
57.0652,1.963,g
34.8702,25.139,g
37.5499,26.688,g
31.2102,5.3152,g
18.9362,57.9071,g
96.8446,0.7867,g
42.423,6.304,g
35.611,26.547,g
26.5656,57.6366,g
28.0211,85.3717,g
18.1202,37.8225,g
74.667,7.3061,g
32.5739,8.9499,g
19.1347,5.5012,g
39.627,22.3488,g
32.2851,30.388,g
24.2839,18.962,g
30.1747,1.76,g
34.3446,13.5225,g
67.0263,5.1684,g
43.4795,2.912,g
38.5309,23.4357,g
20.414,6.208,g
25.1609,28.351,g
76.5111,7.478,g
99.9364,2.423,g
26.2813,22.598,g
84.0787,5.219,g
31.5721,25.9457,g
28.8068,0.2906,g
22.8572,16.59,g
30.4685,21.0153,g
24.0875,24.732,g
65.1698,2.2087,g
16.9293,49.2234,g
18.1497,74.8176,g
19.399,36.0106,g
20.3817,25.8139,g
82.5121,2.123,g
16.2353,87.5679,g
46.9364,1.4485,g
21.1274,74.343,g
12.918,62.4135,g
25.652,35.088,g
31.0954,72.4556,g
21.3528,43.607,g
27.5369,39.9687,g
18.5533,76.6555,g
42.9283,13.034,g
46.5688,10.39,g
19.3257,61.973,g
32.144,62.537,g
28.4454,1.44,g
42.2453,7.6092,g
41.5898,8.909,g
18.947,9.894,g
36.0068,3.6931,g
22.8384,4.078,g
31.523,1.153,g
20.7571,1.2268,g
88.736,5.822,g
30.5311,1.3823,g
20.5359,18.331,g
29.8236,28.5766,g
82.7708,7.9764,g
23.7691,12.969,g
19.1505,3.5371,g
58.6083,0.558,g
22.8277,53.449,g
82.9885,2.622,g
25.3859,0.685,g
58.1803,0.625,g
47.6871,15.898,g
13.0845,37.9872,g
34.3562,58.6756,g
41.9782,20.5966,g
21.0753,8.393,g
62.1123,18.185,g
22.6892,11.3678,g
26.4939,1.334,g
38.3618,13.47,g
115.666,6.803,g
33.7908,13.7763,g
12.7235,20.956,g
76.8587,3.196,g
55.6718,1.6831,g
12.9383,15.001,g
124.629,25.1567,g
17.9317,15.228,g
98.2047,5.352,g
24.205,49.512,g
28.7415,4.6448,g
48.3426,0.386,g
17.8026,46.9743,g
22.2487,28.019,g
111.314,0.465,g
31.0619,22.822,g
28.2991,1.8931,g
94.7947,0.4788,g
34.434,12.113,g
65.5126,0.087,g
26.5834,15.387,g
26.2912,23.678,g
92.7661,0.1495,g
31.8569,11.217,g
64.3699,3.675,g
35.0679,5.9483,g
53.9516,0.3291,g
47.1689,18.1339,g
25.6272,36.69,g
12.9938,17.483,g
90.0058,2.058,g
29.7394,18.274,g
89.3234,9.3521,g
19.5203,29.5127,g
48.2713,10.349,g
24.161,5.242,g
102.98,3.0301,g
30.0754,28.0357,g
90.3632,3.801,g
19.8412,13.1411,g
100.445,5.256,g
57.1113,1.343,g
38.0751,8.0786,g
24.593,40.433,g
27.4167,3.5901,g
47.7946,3.1846,g
21.7329,41.1319,g
29.1855,38.222,g
20.5892,11.6155,g
34.9601,13.057,g
23.4503,1.9502,g
22.3788,43.6657,g
63.4852,4.366,g
27.7069,32.816,g
22.7427,5.1628,g
12.5521,16.706,g
16.871,5.8091,g
31.2748,11.808,g
28.4307,42.081,g
50.8907,31.0686,g
35.5709,2.313,g
83.4271,1.151,g
20.3875,84.1758,g
24.4143,18.4088,g
19.1316,65.2488,g
105.112,0.87,g
78.4224,1.9214,g
50.1537,11.976,g
12.9089,33.8245,g
19.4158,80.829,g
12.6555,45.584,g
101.009,2.6208,g
51.4388,8.8927,g
12.9298,54.087,g
18.6522,65.882,g
70.1859,4.216,g
76.0253,12.8978,g
30.4239,0.929,g
40.9012,5.741,g
19.6642,49.435,g
33.2739,11.2284,g
27.4068,10.3529,g
59.614,3.846,g
23.1224,57.1013,g
26.4699,6.5818,g
70.543,7.888,g
70.365,0.6983,g
24.2748,9.6844,g
22.414,37.3241,g
30.867,15.939,g
69.7731,2.4982,g
37.3038,22.2935,g
59.8576,0.9629,g
27.0129,37.1307,g
58.7548,4.992,g
56.4705,12.2597,g
83.9539,5.285,g
23.4266,64.324,g
55.6335,10.4907,g
68.6109,8.918,g
30.4298,1.471,g
90.9146,7.4612,g
30.5259,36.426,g
23.8611,3.18,g
12.9531,69.1684,g
12.1929,27.2483,g
51.7447,2.643,g
36.0699,4.5385,g
44.9617,60.1912,g
58.4743,4.336,g
91.5599,4.861,g
20.1648,37.395,g
29.3319,28.4935,g
14.8072,63.6689,g
25.6419,25.123,g
66.2979,18.905,g
20.8971,6.83,g
40.7146,1.124,g
27.4746,18.2815,g
21.6375,21.088,g
35.455,87.9282,g
87.4763,2.85,g
36.5676,15.939,g
36.4659,12.9854,g
28.9202,24.9379,g
22.0159,55.1338,g
98.6242,1.421,g
35.7114,3.7819,g
43.9963,19.6508,g
23.4477,4.141,g
38.471,7.346,g
62.2088,1.9962,g
37.6892,11.546,g
20.2926,28.986,g
38.3392,7.116,g
34.5169,0.408,g
64.8518,4.86,g
19.5865,39.323,g
31.5068,7.6688,g
23.2612,4.383,g
56.2298,39.096,g
82.6882,2.312,g
26.4344,32.911,g
48.35,18.51,g
22.6502,59.259,g
47.7753,3.237,g
21.7295,46.5411,g
23.5549,40.3261,g
13.1298,21.8775,g
32.2784,0.428,g
25.1893,40.633,g
22.7677,19.7637,g
32.7458,27.897,g
39.0881,43.0747,g
43.8482,3.636,g
69.0585,1.548,g
91.1548,4.456,g
34.105,12.8796,g
17.2438,18.272,g
29.1024,31.366,g
112.464,4.728,g
77.6812,5.538,g
24.7413,78.901,g
27.839,2.843,g
44.6242,8.758,g
85.7031,0.358,g
28.6176,59.415,g
37.1289,14.16,g
78.6617,5.902,g
92.3105,0.675,g
20.5008,88.4189,g
18.7617,56.5174,g
23.8461,2.288,g
90.2341,4.712,g
30.6251,18.895,g
28.5834,5.0486,g
85.6098,0.864,g
20.8879,58.144,g
20.9356,24.9416,g
32.8576,57.3468,g
35.7518,15.4842,g
43.0148,5.4962,g
38.6152,5.433,g
17.9911,21.9555,g
20.7678,12.8604,g
27.915,49.587,g
41.0165,2.635,g
24.9831,6.432,g
19.6621,10.2591,g
72.3442,0.723,g
71.4248,4.457,g
23.7046,40.1475,g
70.3295,0.3953,g
17.1365,6.442,g
51.9869,34.1301,g
99.8325,6.9048,g
47.4331,18.4433,g
33.0297,20.0384,g
60.0859,51.2616,g
84.0827,2.468,g
45.1318,5.11,g
62.8184,11.533,g
56.6212,2.3981,g
12.8132,84.1434,g
21.4521,21.9158,g
36.5605,11.288,g
23.3747,10.575,g
20.2803,3.3863,g
104.154,17.622,g
26.5628,25.5291,g
27.4014,48.202,g
109.464,1.8848,g
49.3531,22.18,g
19.0626,85.4811,g
24.1656,69.3668,g
58.8021,2.5713,g
21.1275,30.368,g
61.3416,0.8541,g
21.7471,16.005,g
61.867,0.512,g
13.0085,31.3229,g
111.055,0.261,g
74.2516,3.2129,g
57.1553,14.1288,g
35.3773,0.2798,g
44.6668,5.919,g
56.3489,5.928,g
77.9064,10.395,g
41.5234,0.265,g
19.3327,3.533,g
75.5588,0.013,g
84.597,1.49,g
42.9943,4.988,g
52.2445,2.315,g
43.7592,5.167,g
33.6044,9.802,g
15.966,8.014,g
102.807,6.4229,g
37.6085,6.6889,g
19.0206,89.1761,g
25.591,82.0874,g
20.1503,3.0331,g
104.244,1.5254,g
25.4319,21.5391,g
30.3572,5.4315,g
44.6147,4.947,g
33.121,25.6036,g
77.0601,3.6339,g
22.7298,23.553,g
32.6759,0.134,g
48.6653,11.15,g
31.3764,44.14,g
12.9763,84.6855,g
106.624,1.3581,g
51.6966,11.3396,g
93.4214,7.6036,g
91.5943,1.703,g
30.2518,10.083,g
50.0599,1.8497,g
79.0025,2.411,g
22.9069,63.754,g
84.5714,3.551,g
61.4084,0.6397,g
86.0824,1.878,g
78.9039,9.8964,g
28.8471,13.2881,g
33.9434,13.197,g
31.8136,11.6029,g
17.7941,60.197,g
60.8535,2.6332,g
62.6404,9.418,g
36.7943,2.1198,g
59.42,9.183,g
34.4576,20.2125,g
106.983,0.4318,g
63.6229,1.0007,g
88.933,2.042,g
26.5568,35.411,g
52.0776,4.111,g
33.2187,9.2908,g
107.939,1.6793,g
36.4288,43.6107,g
104.075,3.2728,g
49.2169,2.1269,g
107.426,0.108,g
24.1845,1.307,g
21.1516,12.9692,g
67.1109,2.7181,g
30.0467,5.4907,g
25.4389,14.0504,g
29.1511,11.6197,g
68.6372,2.245,g
34.8443,14.171,g
42.3471,59.389,g
13.4531,23.934,g
54.3778,7.6374,g
16.9777,65.595,g
75.8358,2.9174,g
31.0746,36.8443,g
40.0304,4.6452,g
93.4287,2.8918,g
34.8448,2.7439,g
61.1136,7.7249,g
35.2003,12.8885,g
41.9841,5.783,g
28.1101,44.1008,g
35.3663,6.7587,g
22.5381,40.1653,g
20.9825,69.7,g
30.1651,7.443,g
38.7504,13.6657,g
82.6024,10.3828,g
23.921,14.407,g
67.4796,2.6617,g
22.9965,2.366,g
98.2466,0.72,g
86.4233,5.462,g
25.3189,14.263,g
60.5508,11.12,g
25.2385,9.1044,g
33.7439,15.8654,g
19.7929,3.82,g
59.5815,7.0357,g
76.8048,4.8437,g
32.6392,21.5727,g
29.0806,29.987,g
69.5501,9.3943,g
21.9922,11.6635,g
66.4048,1.464,g
69.7459,7.459,g
97.1789,2.833,g
57.7688,6.944,g
19.2551,9.1317,g
13.1404,20.124,g
23.0564,15.277,g
28.1337,19.309,g
58.6891,1.7099,g
82.9364,2.376,g
114.049,6.526,g
25.4301,4.087,g
20.473,79.154,g
27.054,14.518,g
23.908,18.596,g
35.1787,19.0052,g
56.0434,1.7181,g
19.9642,49.037,g
73.4805,2.797,g
35.4783,60.676,g
66.8036,16.085,g
42.8176,4.9361,g
42.2579,4.1593,g
50.8677,9.6532,g
13.0916,51.288,g
25.7371,17.512,g
20.2904,82.6073,g
81.5461,1.8365,g
29.7596,1.363,g
13.1792,44.1499,g
24.8264,5.4415,g
49.5794,3.751,g
44.4789,6.165,g
21.5294,5.343,g
44.91,9.7647,g
57.278,1.741,g
155.358,36.245,g
39.0094,19.937,g
21.3128,7.096,g
59.8603,0.1363,g
40.797,6.325,g
65.7604,4.654,g
87.5279,2.617,g
62.4341,30.6078,g
28.3882,19.803,g
73.0376,2.13,g
55.968,19.1473,g
25.1866,3.873,g
86.5392,9.7698,g
86.4015,4.1261,g
49.5412,0.699,g
101.963,1.971,g
25.3794,30.0704,g
45.7402,4.7763,g
20.9636,57.837,g
19.6663,21.319,g
24.2182,84.1374,g
12.6039,70.514,g
25.0243,29.556,g
39.9538,0.139,g
60.8614,1.277,g
75.611,3.808,g
23.393,23.0778,g
38.1462,1.4627,g
25.1106,26.4601,g
23.5829,40.6189,g
19.5436,31.933,g
72.926,3.3709,g
76.1336,0.5748,g
12.2995,24.8636,g
36.8182,14.32,g
60.3633,9.802,g
63.5718,11.0676,g
117.092,1.7267,g
78.6274,3.4898,g
22.5607,0.1159,g
26.2043,32.021,g
37.7037,2.2764,g
35.1579,2.6246,g
21.9224,63.492,g
106.75,3.972,g
59.396,37.841,g
21.7041,5.904,g
25.5169,11.804,g
29.2376,4.5201,g
33.7942,12.603,g
93.0081,1.3818,g
33.8773,17.282,g
78.6512,9.2693,g
51.8897,1.075,g
21.4042,2.3372,g
61.5172,1.2306,g
27.5007,1.5129,g
23.0372,37.469,g
81.1973,0.614,g
59.0802,1.0501,g
36.4776,6.2452,g
20.928,18.549,g
72.656,11.6577,g
22.4471,20.1636,g
50.6671,0.054,g
38.8126,34.586,g
66.473,0.467,g
36.7801,7.243,g
20.8375,57.3209,g
41.3514,22.0152,g
46.1925,10.7331,g
12.8944,58.035,g
35.4359,15.8652,g
19.2496,7.7706,g
13.0194,76.1181,g
54.4607,0.046,g
18.7096,71.004,g
77.2268,13.7613,g
34.2309,8.344,g
24.8794,8.407,g
33.5378,35.2593,g
95.0301,1.676,g
41.9723,0.094,g
61.3827,16.6337,g
41.5662,1.314,g
25.7686,17.4523,g
24.2392,13.001,g
47.3112,0.069,g
28.3437,11.4725,g
31.6398,16.7134,g
26.712,44.012,g
29.7703,22.139,g
71.8457,1.9065,g
26.9679,33.8143,g
99.3238,1.3072,g
91.8755,53.79,g
12.9101,14.3513,g
19.1199,41.795,g
21.2203,18.981,g
67.3071,4.0631,g
26.9419,3.9876,g
24.1987,28.9777,g
21.7361,31.4724,g
32.3486,20.553,g
21.561,10.302,g
24.66,6.516,g
42.8019,3.034,g
53.1573,8.79,g
64.3343,4.3085,g
19.9222,69.805,g
21.4843,66.4912,g
22.5561,3.9937,g
19.9618,58.9308,g
56.0474,3.164,g
59.4,4.789,g
38.5065,2.37,g
94.4083,2.3937,g
79.2728,12.424,g
101.046,0.4197,g
19.6449,19.405,g
57.4045,6.389,g
113.164,8.8474,g
27.7368,52.5269,g
28.4732,12.945,g
68.6177,0.334,g
59.1921,4.605,g
44.7252,4.908,g
30.6536,12.8858,g
32.9687,3.638,g
63.3926,8.5577,g
36.6344,11.7003,g
25.4825,2.5804,g
71.7635,11.8032,g
59.2332,3.6478,g
18.1344,39.134,g
75.0465,7.7575,g
23.8255,21.788,g
30.3767,0.059,g
22.0539,3.13,g
36.5105,25.1167,g
90.6662,2.481,g
39.003,11.479,g
20.4556,23.821,g
25.5298,41.5557,g
35.0935,7.5143,g
25.2208,29.9003,g
27.2212,18.7187,g
83.05,0.181,g
30.7972,0.8828,g
84.9631,1.346,g
59.4021,11.855,g
156.37,15.657,g
22.3633,1.9194,g
19.0605,2.805,g
24.8408,70.606,g
18.423,15.175,g
26.9787,72.624,g
23.3073,2.7033,g
26.7045,7.055,g
50.704,3.9822,g
29.8441,15.5205,g
18.6569,0.3301,g
31.3363,10.025,g
35.8368,23.853,g
39.018,0.783,g
62.707,6.0467,g
32.8932,10.7955,g
60.9972,0.8192,g
32.3086,36.13,g
34.7547,1.236,g
25.4438,17.21,g
60.1777,1.877,g
26.9416,10.626,g
32.9844,2.3056,g
82.6686,5.8704,g
68.2371,4.6306,g
44.8602,5.874,g
26.4516,81.2738,g
23.4405,34.4836,g
86.2691,4.8363,g
23.0429,0.326,g
64.0879,0.27,g
18.0375,72.3693,g
27.5346,2.5393,g
50.9098,7.0487,g
103.705,2.4726,g
23.5009,21.192,g
26.2856,18.8584,g
26.0097,34.76,g
13.0035,11.7248,g
19.2408,11.0601,g
33.1854,22.632,g
13.2296,58.0375,g
33.4212,2.584,g
23.7035,28.7626,g
21.6967,64.3873,g
72.555,5.411,g
13.0965,66.481,g
88.2119,6.246,g
22.6437,21.399,g
35.2593,29.8043,g
100.61,88.2467,g
24.9369,83.7468,g
91.1777,9.031,g
93.5917,7.444,g
28.1683,13.937,g
21.5387,36.5241,g
91.3563,0.9563,g
27.0691,15.9689,g
31.7355,3.6204,g
19.8334,39.5399,g
71.359,0.986,g
28.448,23.302,g
21.8522,7.979,g
26.8447,8.827,g
44.0786,3.9175,g
18.0642,71.9141,g
106.554,7.116,g
21.8607,5.205,g
154.037,50.738,g
24.6852,7.086,g
34.4997,22.8615,g
53.069,5.413,g
48.4137,0.3636,g
20.9428,60.023,g
40.4803,0.829,g
78.8664,3.4423,g
20.8126,49.2261,g
23.435,57.169,g
37.1179,0.8845,g
24.7242,24.6644,g
27.4773,17.8597,g
35.2351,19.418,g
28.9743,15.547,g
77.1568,0.482,g
61.7465,7.795,g
75.4261,0.8501,g
126.665,14.227,g
47.4846,3.0261,g
30.4443,8.849,g
22.0656,48.996,g
89.5539,0.1015,g
35.2684,56.554,g
22.5061,63.099,g
41.3546,7.917,g
50.131,4.7341,g
62.1284,1.086,g
26.6705,14.5024,g
46.6994,5.0738,g
68.2023,0.6463,g
18.1252,36.6853,g
32.3436,3.7329,g
34.0146,15.18,g
18.8823,37.739,g
66.9638,2.258,g
19.1548,38.6221,g
22.2736,2.1861,g
36.599,11.1458,g
21.5493,15.682,g
71.4412,21.9358,g
25.5338,61.2522,g
42.6144,17.82,g
65.8446,0.152,g
42.7252,1.5,g
12.9853,30.754,g
36.4186,23.42,g
44.8332,4.9965,g
70.4188,13.734,g
29.6486,59.7912,g
56.3758,1.039,g
67.5844,1.0325,g
68.5377,15.494,g
13.2735,87.5122,g
54.1887,13.905,g
65.2523,23.088,g
35.5793,12.398,g
22.8366,1.9635,g
24.3869,22.1766,g
23.5274,43.914,g
21.7305,79.5842,g
21.2181,12.001,g
56.1812,7.318,g
88.3491,0.8347,g
63.8426,11.7311,g
26.5871,1.475,g
23.9026,63.4582,g
21.9693,5.762,g
17.2538,2.559,g
38.2386,1.639,g
103.371,6.884,g
21.5257,6.6877,g
49.6538,7.9929,g
52.1302,1.8987,g
87.0224,5.4913,g
27.3249,37.835,g
69.6265,8.256,g
35.6033,0.98,g
41.4346,8.356,g
17.3473,77.3274,g
18.9505,6.2819,g
35.0345,10.7911,g
50.3222,1.8611,g
24.2724,13.207,g
28.9503,35.85,g
24.361,27.0267,g
35.0029,26.464,g
70.8438,1.6041,g
33.0473,9.5992,g
84.9243,2.532,g
40.0416,4.871,g
46.1458,7.915,g
25.5407,25.6547,g
38.3425,9.9482,g
80.1873,0.9381,g
128.256,3.208,g
65.8344,7.6011,g
71.9121,1.6899,g
29.2827,3.7162,g
26.7054,29.945,g
38.9533,3.316,g
42.2087,50.521,g
93.3058,1.7696,g
55.5478,5.806,g
27.3537,1.824,g
35.8767,3.348,g
31.8437,5.475,g
38.5118,3.7331,g
87.478,1.993,g
82.1301,0.4454,g
21.2081,0.0354,g
19.7239,60.3974,g
31.6027,2.102,g
32.705,5.2825,g
47.9344,25.8692,g
24.5973,27.6555,g
96.7066,0.849,g
115.211,12.6281,g
41.7981,3.627,g
23.2142,47.2791,g
42.4156,24.038,g
31.3716,4.2561,g
46.7418,14.283,g
26.0981,9.518,g
43.3462,2.039,g
36.5643,6.074,g
109.713,2.929,g
58.0899,12.6816,g
24.7,8.3766,g
47.1228,13.464,g
34.9693,17.804,g
47.7033,2.9976,g
21.4416,9.9314,g
34.2036,4.072,g
22.0999,17.6539,g
83.9924,2.012,g
54.0825,13.3384,g
147.899,11.8712,g
24.9624,8.131,g
52.4878,26.0436,g
41.8946,33.757,g
21.8918,1.5218,g
32.6126,2.6807,g
91.3656,1.304,g
20.2655,79.7296,g
117.879,3.408,g
112.373,4.9835,g
13.2669,26.089,g
61.3543,6.0857,g
38.3229,7.47,g
32.0237,20.2901,g
17.8425,41.436,g
38.0433,0.4688,g
85.6279,1.92,g
82.5891,2.533,g
41.8804,6.862,g
72.3741,2.071,g
31.1816,35.4229,g
20.0714,64.773,g
98.5903,0.1561,g
17.2906,57.878,g
75.3265,0.2422,g
47.7599,19.6618,g
77.7891,5.253,g
33.9347,0.334,g
55.7065,5.801,g
30.5237,55.3074,g
85.6095,6.809,g
20.9196,19.31,g
19.186,43.216,g
105.761,3.634,g
31.0627,15.9615,g
42.0561,8.8998,g
42.791,9.021,g
75.6786,0.455,g
58.8727,53.831,g
84.0658,4.8249,g
36.651,10.943,g
13.2042,20.371,g
67.2332,7.8252,g
48.2773,52.7165,g
105.104,0.3837,g
22.7935,67.106,g
23.6246,19.774,g
38.436,11.0947,g
26.3082,7.3704,g
91.757,27.0741,g
24.4466,1.8427,g
43.6809,8.1224,g
33.997,3.413,g
24.4408,88.1698,g
41.095,23.618,g
34.0124,3.491,g
108.424,28.311,g
23.1352,49.932,g
26.4554,88.1553,g
45.8678,5.8093,g
63.7733,0.9347,g
94.6984,5.866,g
81.8524,2.8559,g
35.0228,0.7701,g
27.8535,5.97,g
36.9368,2.4152,g
19.5992,46.534,g
85.8898,0.899,g
85.8538,15.77,g
84.6878,2.877,g
21.3666,74.383,g
33.1404,22.533,g
36.3065,5.471,g
22.5805,3.667,g
80.2907,4.036,g
28.4428,36.2739,g
31.0918,7.3779,g
77.1905,2.621,g
26.0686,55.5722,g
56.5279,6.718,g
20.6615,63.4783,g
18.3155,2.559,g
32.058,2.625,g
76.5934,19.152,g
35.4345,24.1245,g
32.5139,7.5607,g
31.1839,8.1352,g
42.302,20.828,g
21.4029,87.5655,g
