@relation magic

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
13.3663,5.787,g
60.2834,0.7044,g
21.7992,17.1558,g
25.5165,26.9872,g
42.1522,21.355,g
53.0719,8.118,g
87.0464,1.215,g
23.5274,43.914,g
21.1449,0.2884,g
29.557,23.2507,g
26.4121,20.435,g
45.1827,15.562,g
78.6512,9.2693,g
30.7003,2.2951,g
33.9185,10.519,g
30.9558,16.541,g
17.1365,6.442,g
39.2546,86.2934,g
43.7239,17.406,g
45.1514,2.642,g
12.6609,15.4989,g
37.2503,21.4977,g
49.8841,24.677,g
42.84,8.4993,g
26.1965,28.8208,g
20.5388,0.0276,g
64.8912,4.8939,g
36.7657,1.892,g
24.4389,26.1127,g
24.161,5.242,g
64.5569,1.1676,g
16.4015,34.9176,g
70.1638,8.3983,g
38.8527,4.604,g
18.7532,3.5066,g
93.6758,0.026,g
40.1407,17.364,g
13.026,51.8466,g
17.1862,12.358,g
115.666,6.803,g
20.7424,14.987,g
20.8879,58.144,g
23.8212,6.088,g
15.9013,14.781,g
64.0853,3.2072,g
25.7371,17.512,g
76.1978,5.1838,g
22.6502,59.259,g
23.3283,0.663,g
68.1693,3.585,g
38.3263,3.858,g
12.9213,84.1468,g
17.5926,34.553,g
80.8877,10.4609,g
39.345,3.0825,g
67.3641,3.1608,g
25.0814,16.3615,g
12.5202,9.612,g
103.257,7.91,g
12.2995,24.8636,g
100.817,0.8128,g
23.7769,43.362,g
34.6492,34.9593,g
54.6633,1.7,g
75.2057,1.5926,g
129.785,58.0238,g
85.7031,0.358,g
55.1773,8.473,g
51.9288,15.0666,g
59.7865,2.1534,g
56.066,3.0836,g
26.6089,1.407,g
85.4547,12.615,g
35.8749,10.037,g
20.6633,36.1992,g
61.6277,1.7327,g
97.1547,1.2669,g
89.1783,3.221,g
101.616,0.8339,g
40.7829,2.011,g
52.3758,13.678,g
13.1739,16.7394,g
34.9246,12.5959,g
34.889,8.376,g
26.3093,2.521,g
25.3202,5.08,g
49.2676,0.0549,g
96.8724,6.0195,g
24.8732,1.727,g
25.9857,56.1948,g
28.1746,47.407,g
88.2815,0.618,g
38.7785,6.554,g
29.2173,8.7761,g
28.5515,17.652,g
79.5498,8.6814,g
43.0284,65.1875,g
22.4686,18.2554,g
14.7836,50.474,g
43.0797,3.3,g
49.7442,7.3364,g
71.2234,7.615,g
91.3656,1.304,g
25.8231,20.852,g
129.428,1.004,g
60.2423,30.2907,g
62.1547,3.4278,g
28.2166,14.0812,g
21.5956,52.6428,g
48.0766,8.621,g
87.3533,1.466,g
28.1928,10.515,g
39.3737,3.7449,g
41.7719,23.56,g
74.9208,1.408,g
16.1088,86.3608,g
22.0271,7.383,g
40.2116,17.833,g
53.7352,11.7065,g
55.5478,5.806,g
77.8141,2.712,g
25.796,36.4567,g
39.7779,17.966,g
30.8539,41.374,g
40.181,14.366,g
29.1562,8.3777,g
30.4837,21.1876,g
35.7114,3.7819,g
56.6302,4.1871,g
41.3165,10.961,g
70.6864,28.0147,g
92.7187,49.689,g
81.0307,28.508,g
96.3809,2.072,g
48.4646,13.183,g
21.9224,63.492,g
43.3106,12.2655,g
85.054,2.82,g
17.8722,48.694,g
18.0933,82.7585,g
67.9187,0.794,g
80.7602,12.3487,g
19.399,36.0106,g
81.4337,3.511,g
38.0313,7.966,g
29.8441,15.5205,g
60.9821,1.3991,g
47.6871,15.898,g
37.598,19.158,g
30.977,18.143,g
12.5027,39.702,g
75.469,3.0461,g
30.0762,44.017,g
12.9881,57.4381,g
13.0447,25.658,g
43.2456,11.8193,g
29.9126,2.5305,g
21.942,21.49,g
33.8469,8.7272,g
29.6486,59.7912,g
19.8657,17.929,g
30.9768,10.829,g
39.1154,4.253,g
85.6371,1.2469,g
50.7165,2.0775,g
30.7739,1.824,g
20.9711,8.9281,g
32.8734,7.6229,g
29.001,1.14,g
70.0753,4.1472,g
28.7647,1.126,g
32.5571,11.3434,g
72.7622,8.582,g
23.8461,2.288,g
30.9994,53.453,g
35.5396,0.9529,g
60.8125,11.863,g
33.2147,53.4211,g
19.4266,23.9107,g
34.9377,42.679,g
19.1463,87.1479,g
20.4079,89.2364,g
50.0412,30.836,g
48.9731,3.7944,g
23.6577,26.831,g
50.9098,7.0487,g
42.791,9.021,g
13.2023,52.1667,g
90.4076,5.4802,g
33.2327,10.291,g
106.244,1.464,g
42.5838,2.2868,g
20.9486,46.2761,g
21.4951,1.9866,g
42.6022,9.8372,g
12.5765,36.511,g
20.2001,5.736,g
35.4735,21.853,g
35.6496,2.205,g
52.5569,2.29,g
89.6345,13.8802,g
63.4852,4.366,g
13.1155,58.845,g
55.6614,6.2916,g
64.3268,0.216,g
35.6734,5.955,g
28.9362,50.266,g
13.4531,23.934,g
37.2686,1.677,g
98.22,8.9889,g
28.0178,30.3436,g
105.471,0.689,g
113.421,0.837,g
27.5004,14.5326,g
12.855,4.803,g
51.6081,0.391,g
43.3462,2.039,g
18.947,9.894,g
82.9364,2.376,g
108.424,28.311,g
19.32,24.1032,g
35.4211,8.507,g
69.6783,9.78,g
50.4384,6.013,g
36.7226,9.5163,g
42.715,1.044,g
86.5927,1.489,g
26.6249,8.869,g
27.2244,1.6146,g
66.4618,20.661,g
16.9818,51.0269,g
75.8666,16.1837,g
28.3346,6.7089,g
49.871,8.326,g
32.1296,1.325,g
21.6476,48.7888,g
121.664,1.662,g
25.7577,8.682,g
41.6172,25.23,g
30.5327,0.1224,g
12.6594,43.5434,g
50.9972,1.2785,g
30.4611,6.7859,g
39.4355,24.302,g
23.7533,14.2238,g
26.4344,32.911,g
84.0827,2.468,g
72.6665,4.838,g
36.3631,18.0525,g
43.9587,1.5723,g
28.8332,5.8995,g
26.1083,17.658,g
22.494,52.917,g
21.244,49.217,g
18.9276,18.1586,g
55.7912,2.106,g
18.5474,55.764,g
84.0658,4.8249,g
12.9881,85.6648,g
38.2839,8.648,g
28.3882,19.803,g
19.9742,8.793,g
23.3747,10.575,g
20.683,56.923,g
26.9333,32.125,g
34.7679,0.281,g
19.4791,0.4907,g
31.5473,10.6245,g
41.2532,7.521,g
75.1882,1.253,g
59.4,4.789,g
28.389,15.2987,g
22.9561,11.3196,g
26.1052,3.9731,g
85.475,7.1658,g
25.1234,31.6991,g
40.0334,4.1,g
46.4868,1.2932,g
45.7388,5.0177,g
39.4796,1.129,g
86.3172,0.897,g
21.185,60.588,g
21.7529,5.706,g
24.578,23.8051,g
17.3357,22.2335,g
25.8138,7.007,g
67.5796,2.7859,g
67.0263,5.1684,g
50.3257,62.8246,g
22.8211,8.907,g
12.7261,63.531,g
21.1531,7.158,g
21.6816,55.7262,g
84.0375,0.401,g
19.5992,46.534,g
22.985,9.987,g
18.3681,70.269,g
87.3801,2.5025,g
31.9028,6.9052,g
38.715,22.3013,g
37.5766,31.6802,g
24.9532,5.881,g
22.7025,13.913,g
29.7142,67.617,g
55.8124,6.397,g
13.2353,25.938,g
23.9569,66.733,g
78.6046,1.56,g
25.0389,23.722,g
63.5381,9.428,g
37.2474,13.753,g
21.3109,82.9943,g
26.9766,3.675,g
31.0818,14.461,g
21.2203,18.981,g
26.3365,11.578,g
41.0163,4.1807,g
21.5549,45.4834,g
29.1024,31.366,g
23.8302,20.9266,g
61.0521,7.181,g
26.6048,11.4622,g
25.6327,0.5897,g
32.0237,20.2901,g
29.8998,11.9637,g
114.324,40.2357,g
74.7577,0.8433,g
100.811,3.8175,g
43.3005,3.1075,g
18.0444,26.162,g
45.629,1.198,g
65.9351,5.663,g
40.5301,26.9369,g
50.7703,4.232,g
20.0777,36.457,g
47.8281,3.53,g
18.25,68.708,g
18.7801,84.5089,g
61.9038,4.76,g
23.1587,61.5621,g
85.3249,6.8408,g
24.1471,13.717,g
24.5963,25.78,g
28.7994,0.9082,g
21.1516,21.755,g
20.5012,5.932,g
22.0999,17.6539,g
32.1447,62.3724,g
56.2951,9.19,g
21.0932,15.343,g
49.737,19.187,g
21.1055,34.1165,g
47.1947,8.021,g
99.9155,1.5208,g
54.025,2.499,g
12.6365,39.212,g
21.5656,63.735,g
101.178,3.1693,g
34.2512,43.554,g
84.545,3.034,g
141.884,5.704,g
39.0881,43.0747,g
65.5503,15.135,g
103.824,35.216,g
48.454,4.765,g
38.2371,8.6172,g
27.1805,74.9943,g
22.9102,25.715,g
20.6393,41.187,g
92.1583,8.116,g
29.805,41.3475,g
19.4158,80.829,g
21.4712,62.3507,g
58.3354,3.9671,g
23.6426,0,g
21.7632,26.131,g
35.3663,6.7587,g
92.6569,0.212,g
27.8762,11.5874,g
20.4962,58.679,g
33.1412,11.856,g
76.9673,8.824,g
53.8135,3.3422,g
37.8835,6.518,g
18.3436,15.6436,g
45.9228,10.455,g
37.0734,20.7994,g
34.8054,0.9214,g
68.0583,17.081,g
31.1073,22.259,g
47.8173,2.529,g
19.6908,25.149,g
23.2473,34.217,g
20.458,46.285,g
53.746,36.8773,g
29.8023,0.352,g
27.9835,31.247,g
43.9615,6.846,g
167.85,73.7502,g
60.0089,1.388,g
60.8632,2.385,g
26.7323,22.5005,g
75.4335,0.298,g
83.4741,2.2974,g
63.4558,2.8194,g
63.0722,47.8428,g
23.4599,14.3269,g
38.525,2.3112,g
25.9087,89.502,g
21.489,59.423,g
57.111,39.9411,g
31.79,13.812,g
32.482,9.45,g
32.916,19.7462,g
12.6715,8.7191,g
26.9187,76.9508,g
52.7965,2.973,g
71.6766,9.612,g
39.1668,2.027,g
54.0435,9.0974,g
41.751,31.305,g
42.2236,4.262,g
48.0111,7.784,g
25.4798,0.0365,g
28.1337,19.309,g
16.8342,26.726,g
77.4316,12.3296,g
17.3444,45.5211,g
84.2033,7.734,g
39.0013,9.8286,g
47.3516,6.594,g
58.7871,6.782,g
69.4398,11.29,g
30.2969,37.42,g
123.987,0.813,g
98.2047,5.352,g
68.6177,0.334,g
60.9338,13.807,g
19.0013,43.7141,g
42.6815,5.212,g
32.5359,26.551,g
25.0459,30.4393,g
13.2566,15.671,g
72.6176,6.9791,g
61.9225,0.0796,g
41.4207,5.076,g
65.0499,2.2,g
47.8015,5.3538,g
133.103,8.6871,g
20.2236,26.8895,g
12.4704,71.5879,g
24.788,57.5441,g
55.2401,8.2751,g
23.1306,41.0922,g
27.273,21.3322,g
27.2918,17.5042,g
25.1307,1.668,g
47.2834,18.205,g
42.4518,9.906,g
20.3039,21.937,g
21.3858,33.326,g
48.1057,13.0285,g
22.1854,85.4955,g
92.1254,1.0564,g
20.5862,5.13,g
29.446,29.3534,g
30.9135,2.0623,g
19.2551,9.1317,g
21.9664,7.388,g
69.5005,7.564,g
31.6036,6.3609,g
65.3016,3.509,g
50.6671,0.054,g
19.9202,64.999,g
60.8786,1.525,g
98.2466,0.72,g
30.9635,4.875,g
68.6335,4.3673,g
38.4541,14.365,g
39.9972,0.851,g
90.2585,1.981,g
44.7252,4.908,g
12.9823,71.697,g
73.5967,11.9305,g
38.5541,3.055,g
39.8149,7.0048,g
65.0647,8.5788,g
81.174,2.569,g
30.1451,11.983,g
