@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,7,9,11'

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
39.3421,20.3496,1.8662,g
18.7096,-12.0674,49.4271,g
117.783,108.425,4.6097,g
53.2936,45.0169,4.709,g
28.5902,6.5323,3.2759,g
29.4757,30.8968,12.3834,g
26.2768,7.3769,75.6791,g
36.1456,24.1048,6.6443,g
89.3625,67.0231,5.2442,g
35.3788,19.5194,3.7685,g
72.9599,59.2303,4.988,g
70.1391,56.7105,1.149,g
30.6613,-16.3498,26.9064,g
25.7999,17.4036,19.1984,g
17.8316,-9.0233,46.4513,g
25.867,10.8968,3.665,g
54.3153,39.6162,10.5649,g
55.059,33.3449,1.502,g
86.9886,89.8199,10.8854,g
81.9826,32.2277,3.101,g
45.8043,-18.294,7.404,g
85.0151,85.8494,10.694,g
83.5534,66.7498,0.4554,g
32.5571,29.8405,11.3434,g
23.062,18.1404,61.897,g
33.8546,12.3582,11.654,g
35.7386,-12.1785,18.4008,g
26.1824,-17.4652,0.1665,g
59.3377,33.5577,4.319,g
18.1938,-9.6578,7.6823,g
33.6009,10.3581,14.504,g
26.6387,20.5391,77.509,g
66.4813,-28.1662,2.0401,g
18.7375,11.5671,17.6368,g
32.5213,14.8055,0.7255,g
63.7982,53.5567,0.6806,g
53.7433,44.502,0.9229,g
18.7382,-6.2641,0.402,g
38.5646,12.5302,8.2142,g
29.2823,16.1177,16.868,g
48.5562,46.7231,10.529,g
20.547,-9.9032,15.1457,g
51.9672,51.5228,2.3446,g
21.2653,-9.8968,2.5515,g
42.6868,41.7046,4.8021,g
32.5241,-16.3538,3.952,g
71.9841,55.7758,1.9438,g
22.1436,17.3968,14.469,g
67.7017,-22.7384,1.7861,g
20.2427,15.0587,22.9125,g
61.2538,45.3327,14.4978,g
49.0913,42.5905,7.0683,g
30.3122,-18.4012,2.2899,g
25.3484,-21.3467,73.19,g
53.2494,44.1646,2.9517,g
68.619,57.7698,1.9636,g
41.2491,-17.9181,7.7318,g
23.315,0,22.0884,g
19.6734,-12.5052,6.501,g
43.7649,34.3054,17.3602,g
94.9225,55.1122,2.3428,g
16.0964,-4.5897,84.2938,g
21.0426,16.9883,14.5078,g
29.114,21.0902,19.0682,g
101.25,114.461,10.965,g
82.0238,38.7392,10.998,g
73.3751,-64.8671,11.261,g
73.1913,38.6748,0.7768,g
23.1207,14.7351,22.208,g
131.375,35.9315,4.2249,g
24.0688,22.983,33.4211,g
23.4507,-13.2151,3.393,g
21.5431,8.7649,45.808,g
22.5428,15.4765,12.1643,g
22.4147,-13.6009,6.572,g
47.2834,45.4149,18.205,g
21.1657,7.0017,89.7028,g
22.7269,-15.109,8.681,g
50.7843,39.3826,4.89,g
66.0531,51.2048,19.589,g
57.3144,41.3508,29.3674,g
18.6233,-14.9123,85.5581,g
54.7437,54.6158,0.267,g
94.8313,93.8261,26.0542,g
29.6088,-6.3267,6.737,g
29.3867,22.48,16.874,g
17.087,5.5903,51.6669,g
45.7794,-26.4445,0.6344,g
89.473,51.6337,0.524,g
80.1507,85.8081,0.302,g
62.8881,42.5362,14.193,g
34.6141,21.9193,13.193,g
81.0884,88.1513,3.357,g
21.479,-11.4003,25.464,g
29.8905,-12.498,45.781,g
19.1567,10.1729,4.0951,g
69.5005,54.2763,7.564,g
30.0509,24.0208,1.293,g
17.0915,-3.7506,28.0696,g
38.5173,23.9759,7.331,g
79.9893,48.6051,2.8761,g
26.5432,24.7528,15.15,g
19.0472,-8.8712,37.9375,g
158.86,-110.154,0.0103,g
95.1033,90.4024,0.851,g
44.2157,39.2318,9.565,g
21.3947,-6.5731,24.7313,g
24.7655,-15.7562,5.887,g
76.1177,77.244,1.8785,g
59.975,49.6809,13.157,g
150.978,-28.141,55.18,g
81.7977,53.7303,2.985,g
20.7299,-12.6929,20.0004,g
37.0123,-19.4631,5.207,g
33.7918,-23.6825,1.6003,g
20.4837,17.8283,45.65,g
28.9362,-18.1301,50.266,g
104.695,74.1026,2.162,g
13.0952,-8.6473,65.2818,g
36.1321,35.3679,4.167,g
42.8789,-25.2515,6.738,g
36.8034,16.4042,9.87,g
40.1211,30.0931,9.8871,g
17.5568,-15.952,41.4781,g
61.9812,51.6405,3.429,g
46.4638,28.0624,27.1336,g
23.8305,-10.6839,9.3104,g
94.5686,80.6913,3.863,g
40.7461,44.8454,16.855,g
30.8639,25.429,16.5212,g
48.8338,38.4029,3.631,g
40.4385,34.4512,12.9888,g
23.5152,11.0749,6.411,g
76.5193,73.5896,7.611,g
12.8285,7.6855,40.354,g
19.7259,-12.3171,7.3544,g
16.9261,6.4767,37.753,g
12.7299,-8.0477,1.9575,g
38.4181,39.5951,0.393,g
48.454,-30.5403,4.765,g
21.7555,17.4528,18.3562,g
27.0051,15.4982,29.7506,g
37.8323,32.8632,7.033,g
28.9104,20.2883,21.912,g
26.1965,20.4444,28.8208,g
59.963,47.3335,2.592,g
21.0102,9.423,2.0958,g
78.1818,-43.2986,0.796,g
61.1222,43.3545,14.3138,g
54.8398,37.7836,0.7037,g
19.8467,17.1788,55.952,g
29.6257,14.3784,29.477,g
18.6578,5.9707,19.426,g
45.605,29.6616,30.557,g
28.9269,11.7968,63.5476,g
29.994,9.5767,5.366,g
20.6588,17.0625,18.3184,g
33.6236,24.229,21.903,g
29.0234,1.2191,46.187,g
43.8728,13.1093,6.3685,g
36.5256,-15.9057,7.4831,g
23.4903,18.067,0.7529,g
101.123,83.8861,3.415,g
19.4497,-5.1121,89.3339,g
47.1071,32.2989,12.885,g
46.164,33.6071,8.801,g
61.5347,44.6312,0.5733,g
36.5246,22.5929,7.543,g
81.4626,-37.2187,3.1267,g
113.304,84.8353,3.4161,g
21.185,-8.7187,60.588,g
81.5485,63.3259,7.057,g
24.3779,10.0478,2.248,g
30.1845,29.6991,53.8928,g
38.1489,-25.1399,7.9897,g
113.421,68.1213,0.837,g
89.668,68.3034,1.189,g
40.6832,22.5909,13.5875,g
21.2971,12.3351,74.355,g
35.5728,-25.8459,3.776,g
22.9102,20.4585,25.715,g
53.0002,-30.2898,1.103,g
21.8483,-9.35,28.132,g
19.8847,18.6013,24.9395,g
102.077,48.1427,4.3488,g
98.3607,92.2918,2.9063,g
56.8518,15.7759,7.6682,g
19.021,-6.8371,14.441,g
45.0159,-15.5396,10.558,g
88.5664,-33.2713,5.1478,g
59.5126,61.3665,1.5087,g
18.0933,15.9569,82.7585,g
91.9596,97.9016,7.4474,g
33.7977,-24.1045,14.0395,g
21.5669,17.7038,45.454,g
36.5926,30.5255,6.7752,g
90.6123,-26.7678,4.6584,g
48.3912,29.5839,2.6896,g
13.0447,4.6115,25.658,g
28.1559,12.4334,25.4801,g
31.5005,-17.5151,31.413,g
43.3839,33.509,6.0236,g
12.9131,4.2909,84.6315,g
60.4087,40.1999,2.6457,g
20.9316,14.1903,36.675,g
50.7355,32.073,25.98,g
134.663,87.8003,1.916,g
45.4177,23.2203,4.526,g
64.1662,53.8111,3.865,g
59.2995,43.5539,11.448,g
72.6459,41.3896,5.284,g
39.558,-33.1858,3.443,g
46.2801,-23.6669,50.944,g
39.196,13.5262,14.662,g
35.4716,-24.0317,20.1401,g
52.7965,20.9841,2.973,g
37.7815,-17.6336,2.705,g
62.4314,35.1855,1.784,g
22.3607,9.8102,23.99,g
34.6492,16.9082,34.9593,g
17.4375,-14.1617,17.627,g
32.6845,-24.8278,12.3857,g
13.1823,4.3486,13.1938,g
27.4371,16.2187,14.76,g
90.5838,81.6437,0.443,g
45.4241,-10.2001,7.295,g
58.4263,-40.5965,4.377,g
32.4618,-25.5485,38.508,g
32.6471,13.2049,13.131,g
77.2484,30.1439,5.7357,g
96.8163,-52.7944,0.192,g
26.5153,18.4502,0.4206,g
26.4487,-18.1754,12.4655,g
98.9042,89.134,14.5582,g
34.6633,25.8056,6.1287,g
19.527,-14.8024,19.2145,g
61.2692,59.0903,12.18,g
19.7551,-15.006,58.335,g
26.4244,20.7747,53.0609,g
28.2181,-19.5229,59.7755,g
20.7684,7.7059,74.3421,g
25.9769,10.7045,16.071,g
23.4322,11.5442,35.1784,g
28.7628,22.4467,14.3708,g
85.0494,75.5082,4.5512,g
21.8714,14.1097,37.4338,g
12.6464,-8.1029,9.0054,g
46.5607,-22.5308,81.589,g
90.9129,61.2636,1.116,g
20.9077,15.1221,22.9044,g
27.9041,18.8272,15.7771,g
37.0661,21.1347,2.957,g
93.5575,63.7391,5.4461,g
95.1779,81.9578,1.796,g
98.0655,85.6082,0.712,g
32.2999,21.24,6.4181,g
47.4418,12.3318,9.974,g
52.8238,-16.8244,6.278,g
82.8408,76.1592,7.551,g
39.2121,22.7781,0.0872,g
23.4415,-16.4041,23.308,g
63.2711,27.9478,7.7662,g
55.9064,42.7948,1.324,g
64.1003,45.5128,2.876,g
18.7082,10.8019,37.4141,g
24.4582,-6.6784,15.933,g
104.514,69.378,0.608,g
42.9795,29.9491,10.603,g
13.1179,7.779,26.688,g
17.1793,-5.2114,73.221,g
101.085,96.609,0.0685,g
27.6421,-20.5492,11.5031,g
70.9653,55.5307,1.534,g
20.3985,-16.8918,32.3189,g
45.985,34.8531,1.926,g
54.8142,35.0013,3.8937,g
38.0041,24.9529,14.781,g
67.0121,48.4471,2.123,g
61.9969,56.2947,5.723,g
41.7967,15.0798,17.537,g
40.7958,-25.5185,8.075,g
66.9995,61.7826,3.1014,g
25.3556,-17.2015,20.0785,g
22.8033,-14.3515,48.194,g
35.3166,30.5628,78.04,g
20.7115,-13.3082,45.0788,g
85.4782,81.3091,1.9366,g
62.5191,42.9741,6.7787,g
91.4389,-43.5379,1.088,g
33.6084,28.2606,32.615,g
31.9906,20.3889,18.9558,g
24.6743,-16.419,0.373,g
20.4505,-9.5121,64.629,g
25.161,-9.4704,0.624,g
27.8696,14.7358,26.888,g
28.0299,17.2489,2.7746,g
25.1812,7.8849,36.429,g
34.6968,22.924,10.225,g
13.3847,7.8418,44.34,g
27.4853,21.6209,13.981,g
26.2893,-13.3547,16.7926,g
63.2871,-54.7983,10.81,g
80.7241,80.5329,2.7787,g
19.5683,10.2146,29.1592,g
35.5539,-14.7182,13.318,g
37.3152,-21.9094,0.952,g
64.8184,59.6525,10.068,g
20.6238,9.7066,4.327,g
27.7187,13.3383,17.488,g
13.0142,4.0059,60.4605,g
74.6238,60.7593,15.92,g
109.043,105.8,0.658,g
28.7324,19.1661,4.0499,g
97.4511,79.8479,2.3313,g
27.5351,19.7948,14.377,g
88.7747,92.4847,1.8142,g
85.2487,87.5737,9.3662,g
19.4363,12.1362,35.801,g
26.757,24.6741,1.9337,g
26.4928,17.3162,44.224,g
27.6963,6.8249,8.7213,g
22.9908,19.2622,37.988,g
65.3016,47.2842,3.509,g
16.7983,-6.9329,19.2365,g
45.8695,37.9796,72.971,g
18.405,-4.6528,54.28,g
64.3959,-16.9877,0.9486,g
27.9799,-19.0081,3.9151,g
12.367,-10.4085,45.2352,g
59.7685,52.2899,5.053,g
86.9843,54.0211,5.4597,g
21.833,17.2369,19.3319,g
37.0013,23.2361,3.989,g
25.3774,-15.0167,26.6862,g
28.5875,17.858,25.702,g
17.4165,6.7807,5.525,g
45.5041,12.8188,40.137,g
12.6347,9.8209,73.055,g
43.9609,34.1128,14.238,g
34.7007,-25.3911,6.713,g
13.2862,-3.5736,60.7289,g
31.4411,-15.2078,4.4742,g
26.9695,20.7674,33.261,g
19.1492,-14.0954,20.5343,g
40.1618,40.7144,43.788,g
13.2085,3.6622,56.222,g
19.8869,11.646,59.4159,g
35.6563,22.5712,4.703,g
29.0353,9.8908,28.926,g
28.7059,23.0289,4.0462,g
36.6165,-22.1609,0.727,g
47.2397,38.8557,3.032,g
41.2532,35.3903,7.521,g
52.2488,52.755,3.926,g
75.4702,-55.353,1.099,g
19.123,6.5021,45.0122,g
22.4411,-15.9051,44.78,g
79.1292,68.1103,1.7184,g
33.1605,-16.3444,9.8738,g
49.6026,-33.6197,5.467,g
38.6754,29.9526,4.437,g
23.8432,-19.6504,21.1916,g
81.0934,75.7195,3.772,g
38.2736,8.7,0.4229,g
27.9593,-26.4907,7.1787,g
33.9833,17.1457,7.211,g
39.8388,20.0187,19.3127,g
30.1447,-24.473,1.359,g
110.16,-47.5564,1.5291,g
72.3771,71.0401,7.0799,g
76.7176,45.5711,3.3996,g
40.5572,29.7079,38.579,g
19.0034,-4.8158,0.58,g
68.3724,39.835,0.0127,g
33.5169,26.2946,10.4802,g
22.3454,-19.2355,18.066,g
21.5918,19.5266,36.0879,g
25.4364,12.6192,7.2313,g
58.3845,63.6753,8.6072,g
83.8514,52.2503,2.588,g
18.9647,-4.3988,1.5377,g
19.786,10.2753,5.495,g
57.0031,57.2129,29.8,g
34.4834,13.8016,9.317,g
20.4089,19.6055,47.069,g
42.134,37.3944,26.9644,g
23.64,-14.7937,46.9385,g
20.5613,-16.4967,59.2812,g
47.4276,-40.5853,5.442,g
12.8534,-8.5355,22.004,g
56.9252,35.6227,11.2562,g
19.4926,-18.0941,83.3232,g
42.169,-18.8351,5.1421,g
88.4501,79.2748,0.762,g
30.7238,22.0893,22.799,g
66.1759,-24.3264,0.429,g
62.7922,30.1098,0.368,g
28.0975,22.8522,26.735,g
82.2445,65.8233,2.889,g
38.8344,14.2379,8.4716,g
34.9976,-29.3049,9.4498,g
88.5482,-29.0165,1.4057,g
20.89,-18.3699,37.2203,g
105.399,33.4538,12.071,g
81.5248,-60.7465,4.049,g
33.357,-15.8973,15.405,g
28.972,23.532,10.5327,g
46.2731,43.0572,2.9498,g
31.5911,-26.5,27.1412,g
21.2638,-10.1312,10.85,g
109.231,71.9123,4.305,g
34.1079,17.4039,57.0274,g
17.1061,3.2895,0.3185,g
44.1526,-28.1923,10.434,g
40.905,27.6815,18.15,g
56.066,29.0856,3.0836,g
86.9585,53.9694,0.296,g
36.8508,28.7091,60.3897,g
25.3624,14.5202,0.964,g
31.4759,26.7747,40.964,g
74.6311,-76.354,28.3058,g
51.2309,16.2625,10.5101,g
95.3181,67.2836,5.0683,g
28.2704,4.8137,11.4878,g
105.498,-45.4692,0.965,g
18.3601,13.4913,9.025,g
28.5282,12.3724,21.4331,g
29.9126,15.2915,2.5305,g
40.2136,31.2123,1.5993,g
37.4523,18.9164,13.1409,g
91.5247,92.0575,5.0549,g
167.274,40.2931,14.111,g
47.0642,50.9012,4.411,g
50.2003,27.0467,12.513,g
22.9768,6.8621,2.625,g
61.2341,53.679,5.7324,g
93.8711,20.3669,3.2,g
73.5502,60.5879,2.0523,g
24.2239,0,90,g
53.6197,32.8913,5.4254,g
24.4714,0,43.301,g
43.6077,-39.9112,11.5544,g
24.5455,10.7176,35.1981,g
87.5724,87.438,5.917,g
54.2229,19.5038,7.4935,g
21.5228,8.6878,4.725,g
63.4156,47.622,5.719,g
49.0132,18.7545,4.9034,g
75.8726,63.1762,7.21,g
76.6189,67.2765,1.2024,g
50.4384,-32.8396,6.013,g
35.5935,31.0518,10.241,g
33.1342,-19.5589,22.9622,g
24.3173,14.1096,2.0464,g
64.054,-37.1957,4.1447,g
23.133,-8.3202,12.164,g
20.1959,-9.9919,26.193,g
90.3757,-120.517,7.803,g
36.4971,23.7937,7.444,g
40.7829,24.6948,2.011,g
18.7599,-11.0757,18.587,g
35.7817,10.1114,1.5398,g
39.87,22.2943,20.4225,g
20.5155,-20.4458,82.7705,g
32.2216,16.8922,26.4593,g
29.5501,23.4294,17.6342,g
90.5978,81.5738,8.936,g
23.4801,0,63.095,g
26.497,-13.42,34.7446,g
74.2876,70.4872,7.3272,g
83.0942,87.1243,1.763,g
90.2566,66.5126,1.8578,g
39.7354,31.1119,0.256,g
27.5207,-14.5528,6.7,g
88.9912,75.3921,1.121,g
26.6961,23.2333,50.74,g
107.602,64.0017,0.715,g
29.5329,18.5261,37.7654,g
32.8666,-9.0224,58.601,g
32.2076,-22.9561,9.736,g
42.6021,26.995,6.8576,g
81.0136,75.6853,1.364,g
36.5468,-20.8092,7.4566,g
45.6044,31.1498,0.963,g
39.2823,28.5647,1.7762,g
19.2566,-18.0362,39.924,g
78.2012,67.7081,2.603,g
20.1382,19.8121,17.612,g
52.2667,28.5415,7.085,g
19.9107,-11.7614,8.044,g
18.1612,8.6577,8.38,g
18.0731,6.9524,9.6089,g
87.024,70.7937,0.279,g
79.5573,54.3854,1.0618,g
74.6083,22.7059,0.1577,g
28.0462,-14.8064,26.6013,g
34.5863,31.007,22.696,g
50.0677,-33.4756,21.887,g
36.7172,23.4216,3.0427,g
66.8153,65.0778,9.1974,g
33.9349,-19.9363,8.1657,g
28.7485,-15.7221,1.068,g
67.7351,50.0941,2.6774,g
85.6354,68.3573,4.0749,g
115.362,89.7305,0.864,g
31.249,24.4418,22.1785,g
43.964,22.1145,2.9782,g
30.3077,-11.487,31.293,g
98.768,71.8292,1.8306,g
41.989,26.8038,28.063,g
33.4992,30.3014,33.6328,g
85.0351,49.7822,3.181,g
13.3231,-1.8627,29.159,g
18.0794,-14.3077,15.643,g
28.1841,22.6026,54.1575,g
39.1301,23.6216,63.571,g
69.2844,46.7218,4.6516,g
21.2811,-14.6649,23.9828,g
27.7451,-15.3031,18.4147,g
28.1121,-22.5277,56.0863,g
94.861,77.5513,2.0276,g
57.0377,40.1071,2.359,g
19.4513,-7.5631,33.419,g
17.4031,-4.4399,52.56,g
21.1789,12.4248,88.8729,g
102.022,59.4414,1.8933,g
41.7878,-15.7559,7.959,g
16.5548,-4.3425,14.44,g
20.1997,-18.9096,17.3756,g
35.7638,23.6972,60.622,g
29.2898,-15.1663,20.232,g
116.678,99.1974,8.6023,g
69.2979,44.3457,9.3234,g
48.0766,39.7625,8.621,g
27.1805,-11.7859,74.9943,g
16.1088,5.0474,86.3608,g
27.6322,8.6889,0.4686,g
12.9501,-6.806,47.56,g
19.749,18.9916,88.1478,g
37.2511,19.6105,5.975,g
95.3856,59.3284,0.6251,g
41.984,22.3596,7.9241,g
33.7566,19.9593,6.81,g
39.2458,26.9375,51.624,g
16.237,5.3763,48.122,g
92.6569,65.9078,0.212,g
31.3567,-21.3725,5.816,g
12.7436,-9.0283,39.403,g
88.9941,82.8117,0.3521,g
34.6908,21.2479,10.612,g
40.7367,-15.652,1.394,g
18.437,-12.8405,87.3123,g
64.2085,31.0346,13.8747,g
105.033,82.1337,3.9102,g
25.4474,16.0879,16.4371,g
54.606,48.3009,0.8763,g
101.9,74.1126,1.078,g
94.1154,57.5239,3.425,g
30.7503,25.7983,54.4208,g
28.2001,-9.8592,3.964,g
12.8594,5.3564,66.889,g
81.1521,17.6998,4.248,g
65.5959,35.616,3.7884,g
27.766,11.2292,36.383,g
21.2386,18.0972,38.8875,g
22.706,-15.9242,13.228,g
23.498,20.8443,22.447,g
50.1213,26.346,2.8481,g
71.8,51.2983,8.8913,g
19.1015,-5.1883,23.3325,g
25.1972,9.961,5.161,g
27.265,26.0596,7.9881,g
51.4864,35.2857,7.8974,g
68.2986,45.2664,3.5619,g
57.2739,45.6583,7.8961,g
40.8648,-34.1291,0.785,g
44.7687,44.7158,10.7127,g
58.5807,58.625,6.582,g
32.1014,-7.4837,4.977,g
81.0356,-52.0923,3.3315,g
20.3725,10.5563,8.2645,g
12.8393,-8.2459,5.316,g
22.3454,9.1562,11.9354,g
51.8097,49.5199,8.0894,g
51.2908,50.5144,8.644,g
25.7294,23.4762,7.882,g
111.817,-76.8154,1.692,g
84.7453,71.3852,5.3995,g
13.1126,4.2116,44.0092,g
40.8865,-18.1144,5.544,g
87.3533,85.9163,1.466,g
27.9504,-20.6984,60.468,g
30.1648,-16.9582,7.586,g
29.2222,17.9456,23.553,g
23.697,19.2028,32.725,g
57.113,-43.4807,1.299,g
20.8245,2.8524,10.312,g
23.6517,-9.0462,10.816,g
22.6779,17.0629,0.279,g
51.6256,40.0894,1.8065,g
16.7618,6.7219,18.9207,g
33.5641,14.7403,2.9039,g
96.782,57.9745,0.7623,g
21.2683,19.3864,39.8,g
22.7903,-18.0333,5.0165,g
33.2984,24.3311,14.854,g
19.2101,12.5988,26.2377,g
20.5656,-15.242,0.9738,g
78.8048,62.4402,4.2924,g
34.6213,4.4838,10.0478,g
28.4858,-15.1118,40.871,g
18.3014,-8.0881,13.462,g
41.9039,31.4384,15.7477,g
71.6516,49.583,4.126,g
67.2833,58.9521,1.291,g
35.1147,35.004,16.6113,g
27.3639,19.9408,35.37,g
44.089,29.4265,13.5997,g
45.2392,44.007,0.609,g
37.8354,28.183,13.932,g
25.3754,17.5153,47.3012,g
40.9514,15.5144,4.131,g
21.4765,9.3728,36.335,g
25.9722,-11.9129,15.733,g
17.8001,0,90,g
45.1827,-18.6775,15.562,g
68.0548,53.9519,2.3475,g
27.3017,18.1403,8.1796,g
13.2257,-0.646,63.4889,g
16.9577,-7.0445,49.1001,g
34.5018,26.0977,36.155,g
13.1723,2.9673,47.2691,g
24.0236,-7.7529,30.7437,g
77.4396,78.5246,1.2989,g
19.3038,-13.6434,18.056,g
44.3696,28.2131,4.7954,g
68.3319,-50.6911,23.2244,g
31.685,-18.69,2.198,g
64.9205,39.969,3.321,g
79.7198,65.5872,2.8691,g
67.3675,17.8321,13.062,g
51.472,17.7028,16.7782,g
40.7509,41.8396,20.762,g
81.2634,71.385,2.447,g
28.1067,22.8514,31.39,g
99.9709,32.3496,0.459,g
24.4367,11.4763,19.3086,g
48.3776,-18.7428,8.3229,g
78.1465,47.6317,6.181,g
24.5719,15.1604,1.0147,g
21.6685,13.3947,22.365,g
30.0632,-25.7678,80.8951,g
65.7719,62.2809,0.555,g
63.0772,51.3763,6.295,g
20.7706,-11.9469,19.8866,g
21.0895,20.3281,17.201,g
35.3566,-31.2304,0.2316,g
29.9967,20.0918,16.23,g
34.7572,18.219,18.3397,g
21.1916,-10.7226,20.613,g
39.5479,-12.2811,23.6586,g
22.0463,-12.7762,42.592,g
88.9487,79.3842,1.388,g
19.2995,-16.805,37.2878,g
27.0368,-11.2125,20.8434,g
31.2072,17.3943,5.8754,g
79.8173,46.9464,3.144,g
32.2731,-15.3179,14.4105,g
81.4857,65.2557,2.1539,g
84.5223,88.3092,0.794,g
23.0372,12.6459,82.5069,g
21.8049,-16.0107,60.775,g
26.5659,-13.0942,5.6489,g
31.0864,24.088,32.0528,g
42.0233,27.2874,16.0801,g
25.9452,13.4379,24.248,g
36.8834,30.1455,1.1687,g
43.7671,33.4166,27.622,g
56.4815,36.4414,1.129,g
12.5027,8.9941,39.702,g
21.0971,13.9122,5.361,g
17.5606,9.9063,16.7345,g
53.1406,-47.4196,2.7357,g
21.3467,17.941,51.857,g
18.7287,8.0026,46.959,g
53.1682,-25.0112,13.4803,g
52.2552,-30.3301,0.282,g
