@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
17.7514,2.8998,11.4622,g
12.4151,2.3589,4.7412,g
20.8928,2.6613,40.323,g
24.468,3.1593,2.85,g
26.0811,3.3427,1.818,g
11.008,2.4518,10.545,g
17.2585,2.7589,13.7391,g
10.27,2.2822,17.278,g
16.2751,2.7439,43.9162,g
17.8604,2.5955,13.7582,g
23.5152,2.7774,6.978,g
23.1042,2.9906,9.5163,g
40.5124,3.5649,1.825,g
13.4496,2.5447,68.1324,g
15.7769,2.938,0.2989,g
34.9759,3.5158,1.576,g
24.7088,3.1874,0.3113,g
22.4191,2.6069,44.853,g
15.7524,2.9501,3.764,g
12.5471,2.4306,2.3661,g
19.1098,2.5237,2.558,g
12.2503,2.4691,5.448,g
10.3203,2.2553,79.697,g
8.1925,2.499,1.209,g
25.6456,2.9717,20.3344,g
18.8631,2.8817,16.104,g
8.7535,2.4314,8.4594,g
32.0506,3.6607,1.133,g
30.3323,3.3775,7.4539,g
32.4639,3.0228,9.643,g
29.8984,3.7112,3.266,g
22.3785,2.6556,2.6299,g
14.347,2.635,1.8909,g
7.0846,2.0473,47.4731,g
20.0498,2.6117,83.6202,g
15.9078,2.9258,16.5236,g
52.2112,4.276,1.96,g
12.6049,2.5058,2.8735,g
16.2619,2.5575,31.06,g
15.4434,2.7612,8.163,g
10.9917,2.1658,60.204,g
9.7761,2.2672,23.2813,g
10.8373,2.3181,72.539,g
27.3878,2.9183,5.1931,g
18.2981,2.4175,58.5536,g
9.907,2.8543,0.951,g
11.7884,2.5752,8.363,g
23.6828,3.016,0.256,g
15.5894,2.4654,24.1621,g
12.0096,2.5434,56.2,g
10.0099,2.3927,0.055,g
15.7962,2.3434,19.429,g
14.5218,2.6201,15.3551,g
16.125,2.7593,54.262,g
20.8539,2.738,30.1103,g
8.5113,2.4749,10.347,g
24.3337,3.146,4.8351,g
16.3255,2.7105,7.371,g
19.299,2.7368,4.2358,g
10.996,2.2601,23.2454,g
19.6573,3.223,2.954,g
14.544,2.4639,37.3772,g
19.8181,2.6623,3.355,g
18.295,2.8907,16.483,g
21.0019,2.6585,9.2091,g
30.699,3.9531,2.4052,g
10.7419,2.3284,82.6674,g
7.0962,2.0149,48.809,g
31.6847,3.3732,1.687,g
30.7899,2.8096,69.079,g
16.2811,2.8932,9.7527,g
13.0392,2.9135,0.759,g
17.6581,2.5763,12.9366,g
10.8638,2.4249,35.604,g
20.8693,3.1297,2.313,g
26.389,3.0676,2.036,g
12.2316,2.4698,40.8052,g
16.5781,2.6503,38.7226,g
15.4175,2.6835,25.3949,g
8.0563,2.143,21.0694,g
25.2105,3.1028,0.114,g
22.7223,2.8062,48.1879,g
10.6704,2.2625,62.108,g
7.3623,2.2,1.4971,g
16.424,2.9699,4.3301,g
9.6293,2.2529,4.1929,g
25.1267,3.333,1.5723,g
15.0955,2.6898,15.485,g
0,2.1055,7.361,g
44.2479,3.5558,4.134,g
18.0276,2.6425,16.8056,g
17.6019,2.5688,18.6087,g
17.0507,2.4771,15.7031,g
11.9803,2.1889,88.4375,g
17.5362,2.5821,38.491,g
21.1702,3.3409,3.2837,g
10.4399,2.5092,7.3378,g
11.1067,2.2601,43.8882,g
11.7683,2.4533,8.8517,g
19.5924,2.6385,14.6597,g
18.3907,2.7118,8.789,g
11.7606,2.0626,7.5002,g
12.2128,2.499,4.7392,g
12.8311,2.5775,31.0008,g
18.6433,2.8491,0.8225,g
16.4722,2.5145,10.885,g
23.6314,3.091,5.0911,g
27.5969,3.7549,4.054,g
19.0053,3.0088,6.929,g
21.2221,2.8774,32.224,g
13.3766,2.6637,16.456,g
11.3837,2.3212,42.146,g
9.9406,2.4631,31.3026,g
22.2497,2.723,29.901,g
10.8255,2.1673,27.001,g
27.9136,3.6499,1.0564,g
62.4268,4.1179,3.5362,g
17.9779,2.372,85.4955,g
33.7385,3.0812,28.845,g
26.3511,3.4098,0.9013,g
21.1799,3.1518,3.8163,g
16.9482,2.3314,14.9007,g
14.3053,2.4771,60.424,g
17.4377,2.9602,4.397,g
15.9968,2.9337,4.0907,g
22.2936,2.798,20.615,g
8.0978,2.1987,13.9464,g
37.0624,3.9317,2.334,g
17.9022,2.4362,1.699,g
10.0606,2.2201,0.513,g
18.9021,2.754,24.677,g
50.302,3.0941,17.011,g
0.0033,2.243,15.774,g
24.6349,2.889,3.458,g
27.1839,2.938,83.9665,g
23.7642,3.214,9.4564,g
21.43,2.8621,2.1534,g
12.852,2.5971,13.042,g
16.5387,2.5763,48.7839,g
20.8319,2.4346,29.3534,g
16.2885,2.9509,9.669,g
21.6234,2.9165,8.796,g
7.1717,2.3139,3.987,g
16.1704,2.3617,15.2811,g
9.7452,2.3502,9.586,g
9.3726,2.3962,15,g
23.9354,3.4596,5.3057,g
9.5459,2.4526,4.6337,g
18.6311,2.5557,36.6633,g
17.5314,2.9383,4.625,g
0,2.2188,7.7242,g
10.7367,2.3086,39.533,g
11.014,2.6609,5.3282,g
19.9723,3.0418,10.791,g
9.9203,2.3522,16.0923,g
31.0202,3.4532,14.518,g
7.1662,2.0107,13.992,g
10.6396,2.2068,13.446,g
16.511,2.6425,24.255,g
11.1449,2.4878,10.9799,g
22.8555,2.6474,53.8665,g
9.166,2.3454,8.4488,g
12.6618,2.5453,5.744,g
23.0115,3.2444,1.496,g
17.1093,2.8698,0.464,g
27.659,3.4526,22.924,g
15.6353,2.5065,8.6074,g
7.0214,2.1673,25.752,g
26.4929,3.1429,7.789,g
16.2378,2.6542,2.967,g
33.7038,3.4223,3.1843,g
10.4738,2.5079,37.168,g
14.7561,2.4683,69.7617,g
10.7885,2.281,47.669,g
16.0555,2.4541,15.5608,g
12.539,2.3075,54.994,g
16.0191,2.3444,4.268,g
31.1051,3.3386,9.1402,g
12.0094,2.4928,7.271,g
21.9241,3.1578,17.108,g
23.8649,2.964,4.0561,g
14.057,2.6594,22.037,g
10.1745,2.4843,12.2494,g
11.0709,2.372,16.191,g
10.1157,2.3784,2.356,g
19.3926,2.64,10.898,g
15.9605,2.64,73.4413,g
13.5042,2.5635,2.867,g
18.1662,2.3883,75.4267,g
7.4015,2.2028,10.83,g
12.3598,2.444,13.937,g
27.2533,3.7736,3.2298,g
12.8262,2.451,25.089,g
11.4078,2.3962,11.578,g
0.0034,2.2405,69.4052,g
22.9146,2.6893,44.017,g
12.3606,2.4074,38.043,g
12.7027,2.4609,29.107,g
6.9168,2.0986,3.7149,g
16.8898,2.586,17.904,g
21.6492,2.8007,27.155,g
14.7268,2.6439,3.798,g
28.65,3.6926,3.417,g
12.3542,2.5916,85.6181,g
21.1363,3.1019,0.686,g
23.4441,2.781,15.8283,g
12.4763,2.2867,10.8918,g
7.3718,2.3375,30.3774,g
14.9753,2.5038,36.8492,g
22.1833,3.3844,1.666,g
33.9989,3.5462,2.6004,g
18.1375,2.5711,16.0581,g
18.1395,2.608,35.043,g
25.9785,3.0871,3.194,g
18.9203,2.7404,6.753,g
21.6024,2.6812,12.615,g
11.1402,2.07,37.207,g
17.7691,2.946,2.4536,g
53.2113,4.1355,6.8092,g
34.9071,3.2667,12.275,g
9.1934,2.2956,46.255,g
20.6574,2.9335,1.92,g
15.5349,2.3608,60.281,g
92.0095,4.6791,4.3673,g
15.2991,2.4023,20.6971,g
10.7403,2.1492,43.188,g
16.986,2.7578,40.71,g
33.7025,3.8649,0.775,g
11.2092,2.2109,68.723,g
11.3818,2.0917,1.0099,g
20.8392,2.5192,17.384,g
17.5196,2.4871,35.5121,g
27.0623,3.2782,2.2974,g
18.0448,3.2368,5.3168,g
10.5738,2.1351,39.912,g
44.3605,4.1786,2.7219,g
12.909,2.4771,11.423,g
16.6809,2.2999,20.1371,g
17.9769,2.8943,3.783,g
23.4183,3.4752,1.714,g
12.8074,2.4479,32.599,g
12.9049,2.5218,1.9453,g
19.372,2.8017,19.8988,g
14.6481,2.7122,24.726,g
20.142,2.4983,18.4507,g
42.3899,3.3718,64.0988,g
26.6687,3.3834,7.926,g
30.7964,3.7743,2.627,g
21.8754,3.021,6.909,g
12.8464,2.3551,1.3685,g
24.6406,3.2977,4.185,g
17.6292,2.5688,3.859,g
11.3399,2.1287,41.4708,g
14.1391,2.6425,39.2421,g
11.5799,2.0314,68.3548,g
12.7047,2.4907,9.632,g
12.6817,2.6561,8.9282,g
11.6683,2.0774,45.432,g
25.3623,2.7059,1.0329,g
19.6812,2.8296,4.4105,g
29.7188,3.6021,3.4725,g
14.4724,2.7466,9.1118,g
29.5424,3.0761,8.357,g
12.0316,2.4141,44.832,g
26.1698,2.6212,31.0894,g
11.6743,2.2175,81.919,g
48.2858,4.2843,3.325,g
36.4003,3.8632,3.3842,g
20.9915,3.1136,7.672,g
12.6846,2.3064,23.675,g
30.0761,3.6711,1.627,g
9.3171,2.3775,14.071,g
30.9372,3.8598,1.0024,g
12.8585,2.7016,26.6481,g
22.9794,2.9196,5.401,g
11.3457,2.3997,17.516,g
21.1341,3.3893,3.777,g
23.9784,2.6439,16.6,g
11.4047,2.1775,21.9904,g
21.18,3.135,1.2333,g
10.6229,2.2109,74.796,g
17.0329,2.6488,18.3524,g
15.7198,2.2467,0.5897,g
16.608,2.4354,11.9691,g
7.0673,2.2343,8.3002,g
12.6445,2.451,6.2216,g
14.8492,2.7332,0.275,g
22.0399,2.9963,4.985,g
12.2545,2.6721,4.2591,g
12.2505,2.3531,36.8299,g
27.9874,3.3503,1.2458,g
46.8651,4.2366,3.602,g
16.9437,2.776,39.1194,g
11.1405,2.2317,72.4972,g
11.2316,2.7088,2.087,g
12.0614,2.081,42.4922,g
20.694,2.5883,10.503,g
15.5602,2.7222,85.3816,g
7.2284,2.0986,22.516,g
15.8563,2.6289,28.429,g
16.8328,2.7645,12.463,g
9.0943,2.4191,23.341,g
26.9664,3.2015,1.1676,g
19.9263,2.8254,25.428,g
10.4433,2.5211,13.611,g
23.1632,3.0149,0.8548,g
36.1995,3.6438,4.149,g
23.1925,3.0938,10.208,g
19.6504,2.6335,31.7237,g
18.4859,2.6498,8.869,g
0.0001,2.1446,47.963,g
24.1377,2.7878,6.9787,g
15.4518,2.7903,8.3289,g
12.8643,2.2945,16.4346,g
11.1597,2.2856,26.26,g
17.8095,2.5993,1.8603,g
12.9345,2.2911,16.162,g
18.6554,2.734,67.8084,g
10.8369,2.3627,15.015,g
12.5271,2.5809,53.537,g
23.7468,2.9307,18.4615,g
18.6624,2.5045,62.848,g
15.8354,2.905,9.808,g
19.5799,3.0598,2.801,g
27.216,3.8374,5.1219,g
27.7639,3.266,14.118,g
20.4438,2.9501,1.832,g
22.003,2.7631,2.371,g
17.3629,2.8686,22.0916,g
23.5699,3.1558,10.7248,g
24.8016,2.993,0.298,g
12.2036,2.6269,20.071,g
10.6617,2.2529,83.0585,g
11.2802,2.1319,31.0982,g
20.7228,2.785,19.5239,g
20.6567,2.8119,22.871,g
13.1451,2.8915,0.706,g
11.2019,2.6853,3.7748,g
12.2602,2.5527,40.5639,g
23.6243,2.9219,5.9938,g
23.7252,3.2649,3.363,g
14.6465,2.4771,89.2364,g
18.3917,2.7931,1.869,g
12.9622,2.2799,61.3805,g
18.9834,2.608,6.3642,g
11.0847,2.4224,6.3588,g
18.4629,2.9079,4.009,g
21.1061,3.3252,4.4256,g
7.3375,2.5676,1.8232,g
13.3418,2.6123,1.759,g
11.2768,2.5179,17.7197,g
14.4142,2.4698,30.756,g
11.6342,2.4533,26.7566,g
6.9354,2.1351,9.7876,g
31.1777,3.4894,6.7811,g
42.5267,3.324,3.329,g
9.8586,2.2492,40.227,g
22.4181,3.474,0.279,g
34.31,3.8354,1.94,g
9.7181,2.5416,6.5706,g
19.7374,2.7466,4.09,g
11.3388,2.485,19.335,g
20.198,3.0273,10.09,g
22.7848,3.3463,5.1038,g
18.5964,2.4216,36.6265,g
46.0472,4.0415,18.0251,g
20.9142,3.0934,63.886,g
21.093,2.6435,2.777,g
18.5163,2.791,1.0712,g
17.8214,2.8639,8.1635,g
20.5402,2.776,11.0731,g
17.9068,2.616,0.6666,g
12.4071,2.4108,13.294,g
10.4319,2.2304,13.241,g
16.5952,2.5617,18.547,g
11.6186,2.266,8.1347,g
11.6441,2.357,59.013,g
32.6355,3.6311,2.7956,g
21.0393,2.9484,9.433,g
23.4306,2.9388,6.6105,g
15.18,2.5422,3.4462,g
19.5056,3.107,0.6385,g
6.646,2.1189,13.3891,g
14.9019,2.3627,18.8702,g
16.6884,2.8998,4.995,g
6.8045,2.0881,35.1373,g
9.6648,2.5832,0.077,g
19.229,3.0538,14.193,g
28.9118,3.8108,4.6472,g
24.3501,3.3116,24.017,g
21.4939,2.8579,10.894,g
18.381,2.9235,2.523,g
34.6213,3.3763,1.776,g
6.955,2.1875,8.5588,g
26.678,3.3537,4.985,g
7.2028,2.1889,28.062,g
14.5127,2.6053,1.1296,g
12.0477,2.3589,1.011,g
9.6646,2.3971,34.2142,g
9.7527,2.4886,16.697,g
7.0846,2.0273,25.9219,g
10.3778,2.1847,20.212,g
28.8037,3.709,0.3439,g
13.2825,2.6508,31.155,g
34.4947,3.5741,1.979,g
7.3006,2.3064,44.6217,g
19.1015,2.9906,40.3115,g
12.5654,2.3531,0.2168,g
30.6626,3.5629,5.1984,g
17.8488,2.4893,56.0713,g
17.6794,2.5676,12.658,g
19.14,2.666,3.7388,g
18.0164,2.6575,27.7485,g
10.749,2.1644,20.707,g
51.8681,4.0217,3.949,g
12.9473,2.2999,76.9494,g
11.2075,2.1746,11.746,g
19.2888,2.6547,30.202,g
16.7597,2.7828,14.834,g
39.1173,3.3867,14.878,g
10.0654,2.2122,41.804,g
21.6256,2.5729,52.1482,g
28.0451,3.894,1.061,g
10.1429,2.2148,35.5834,g
13.9166,2.3655,78.069,g
12.1002,2.5328,10.0186,g
13.9059,2.6207,10.455,g
13.1353,2.6994,7.006,g
10.22,2.3444,31.0635,g
17.0671,2.7767,2.98,g
12.5757,2.4273,37.113,g
15.6575,2.8209,2.693,g
11.436,2.616,1.0447,g
25.0647,3.5016,5.0598,g
13.6783,2.6739,9.6233,g
33.5032,4.0457,0.2731,g
21.4058,3.1119,3.3923,g
18.906,2.754,13.767,g
24.2627,3.2816,13.191,g
9.793,2.3434,15.2,g
21.6505,3.3865,12.615,g
19.2661,2.9754,10.652,g
20.2598,2.8985,23.326,g
6.9686,2.2516,9.825,g
16.7782,2.499,5.528,g
11.0976,2.2355,23.4938,g
20.1501,2.749,10.355,g
20.0991,3.0563,0.5862,g
12.4758,2.9178,1.046,g
11.7501,2.273,15.4989,g
17.1977,2.541,3.9884,g
24.6035,3.2565,65.2633,g
8.5165,2.3541,4.18,g
24.739,3.1181,5.4106,g
10.8444,2.2765,84.0046,g
19.7686,2.9617,5.313,g
13.5593,2.8028,8.021,g
12.6477,2.5218,24.538,g
19.5553,3.0026,2.788,g
32.2813,3.8581,4.5252,g
30.1373,3.6165,2.043,g
12.8361,2.2279,44.928,g
11.5595,2.3766,7.9729,g
26.2446,3.1239,0.618,g
8.0803,2.1584,48.027,g
15.1862,2.5315,49.711,g
32.5604,3.527,3.511,g
24.8113,3.2908,8.161,g
24.0908,3.2658,7.626,g
28.0491,3.2139,18.651,g
10.3588,2.3222,14.987,g
25.8625,3.1364,4.629,g
18.0364,2.5899,5.2474,g
22.1046,2.9673,4.9759,g
20.5808,2.8733,19.6425,g
10.3709,2.4241,17.237,g
27.7736,3.3463,4.7419,g
7.2784,2.0273,3.57,g
12.0628,2.437,16.3257,g
27.0418,3.4859,4.39,g
10.479,2.2227,70.269,g
18.4684,2.6294,8.688,g
36.3955,3.8115,4.6873,g
11.7743,2.5465,12.7025,g
19.2545,2.4579,3.88,g
16.1182,3.1106,9.691,g
22.5107,3.2503,1.7301,g
24.1273,2.9664,5.0087,g
10.1132,2.3054,41.9953,g
28.1963,3.673,1.781,g
14.8809,2.5065,36.394,g
14.9835,2.8633,7.6842,g
19.1009,3.1229,8.8233,g
25.8261,3.083,6.3019,g
15.3635,2.666,0.132,g
23.1203,3.2704,4.18,g
19.9142,2.7828,11.9522,g
21.7883,3.1697,1.965,g
20.1946,2.6395,26.0319,g
19.4903,2.6196,89.6589,g
16.2443,2.3979,52.269,g
12.1111,2.5145,11.4981,g
11.6757,2.0846,18.557,g
26.4331,2.8287,8.2667,g
15.2163,3.1327,3.0035,g
15.8063,2.9063,13.963,g
13.3364,2.5855,5.7872,g
